@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V19 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {1, 2}


@data
4.17,3.1898,?,0.0,?,0.0,?,?,?,?,?,-0.968,2.533,?,?,0.0,1.052,?,?,?,?,1.032,?,?,0.0,0.0,1.848,?,0.0,9.243,1.542,?,0.0,?,3.0,3.326,?,1.0,?,0.0,?,2
4.414,?,?,0.0,?,?,0.0,?,?,?,0.0,-0.657,2.915,?,?,3.0,?,1.166,?,?,?,?,?,?,?,?,?,?,0.0,20.069,1.101,0.0,0.0,?,2.0,3.556,?,?,?,?,?,?
?,?,?,?,?,?,0.0,38.1,?,?,?,0.0,?,?,10.189,?,?,1.133,0.0,?,?,1.204,?,0.0,?,?,?,?,?,?,1.244,?,?,?,?,3.821,?,?,?,0.0,?,?
4.655,?,0.0,0.0,?,0.0,?,25.0,0.0,?,2.0,?,3.198,?,9.723,?,1.036,1.164,?,?,?,?,?,?,0.0,?,?,?,?,?,?,?,?,?,5.0,?,?,2.0,?,?,0.0,?
3.414,?,1.0,?,0.0,0.0,?,33.3,?,0.0,?,?,2.631,?,?,0.0,?,?,0.0,?,0.0,?,0.0,?,1.0,0.0,?,?,0.0,0.0,?,0.0,?,0.0,0.0,?,?,?,?,?,1.0,?
?,?,?,?,?,?,0.0,21.4,2.0,3.0,0.0,0.0,?,?,?,2.0,?,?,0.0,?,?,?,?,?,0.0,0.0,?,-0.253,?,0.0,1.745,?,0.0,0.0,?,?,?,?,6.978,?,?,?
4.303,3.0468,?,0.0,?,?,?,?,?,2.0,?,0.0,2.913,1.459,?,?,1.039,?,0.0,?,?,?,?,0.0,?,?,?,-0.244,0.0,?,1.745,0.0,?,?,2.0,?,3.407,?,?,?,?,?
?,?,?,0.0,?,0.0,0.0,?,1.0,?,?,?,?,?,?,0.0,0.991,?,0.0,?,?,?,0.0,?,0.0,?,1.902,?,?,0.0,?,0.0,?,1.0,?,?,?,?,?,?,?,?
?,2.6724,?,?,?,0.0,?,?,1.0,?,?,?,2.616,?,?,?,?,?,?,0.0,0.0,1.024,?,?,0.0,0.0,1.802,?,0.0,0.0,2.488,0.0,?,1.0,?,2.938,?,?,?,0.0,0.0,2
3.414,?,0.0,?,0.0,0.0,?,?,?,?,?,0.0,?,?,?,0.0,?,?,?,0.0,?,?,0.0,?,?,?,?,-0.723,?,?,?,?,?,0.0,?,?,?,0.0,?,?,0.0,?
?,?,?,?,?,?,?,?,2.0,?,?,-0.654,?,3.122,10.004,?,?,?,0.0,0.0,?,1.193,?,0.0,?,?,?,?,?,?,?,0.0,?,0.0,?,?,?,?,?,?,?,?
?,?,?,0.0,?,?,0.0,?,2.0,?,0.0,-0.287,?,3.524,?,?,?,?,?,?,?,1.173,0.0,?,0.0,?,2.088,?,?,?,9.6,0.0,?,?,?,?,?,?,?,0.0,0.0,?
4.0,3.078,?,?,0.0,?,?,22.2,?,?,?,?,2.306,0.811,?,?,?,1.171,0.0,0.0,0.0,?,0.0,?,?,?,1.732,-0.65,?,?,?,0.0,?,?,2.0,?,3.667,?,?,0.0,?,?
?,3.5554,0.0,0.0,?,0.0,0.0,?,2.0,?,0.0,?,3.138,1.922,9.494,3.0,1.007,?,?,?,?,1.136,?,?,?,?,?,?,0.0,10.251,3.412,?,?,0.0,?,?,2.6,?,?,?,0.0,?
?,?,0.0,0.0,?,?,?,33.3,?,?,?,?,3.935,3.554,10.06,4.0,0.973,1.138,?,0.0,?,1.203,?,?,0.0,?,2.051,0.0,0.0,?,9.36,?,?,?,0.0,?,1.903,?,8.397,0.0,?,?
?,?,?,?,0.0,0.0,?,33.3,?,2.0,?,?,?,0.971,?,2.0,?,?,0.0,?,?,?,0.0,?,0.0,?,?,?,?,9.25,1.542,0.0,?,?,?,3.396,?,?,?,0.0,?,2
4.346,3.4572,0.0,?,?,0.0,0.0,?,1.0,?,?,?,?,?,9.16,?,?,1.139,0.0,?,?,?,?,?,?,?,?,0.046,0.0,10.346,?,0.0,?,?,?,?,?,0.0,?,?,?,2
4.644,?,0.0,?,0.0,0.0,?,36.8,1.0,?,?,0.048,?,1.837,?,?,1.004,?,0.0,0.0,?,?,?,0.0,0.0,?,2.084,?,?,?,?,?,?,0.0,?,3.529,2.815,0.0,?,0.0,0.0,?
?,?,?,?,4.0,0.0,0.0,?,?,2.0,4.0,?,?,?,9.828,?,1.018,1.173,?,0.0,?,1.104,0.0,0.0,0.0,?,?,?,?,10.217,?,0.0,?,3.0,?,?,?,?,?,?,?,?
4.645,0.8039,?,?,?,0.0,?,34.1,3.0,?,0.0,-0.966,5.043,1.182,?,?,0.989,?,?,?,?,?,6.0,0.0,?,?,2.475,?,0.0,38.399,11.072,0.0,0.0,?,?,?,?,0.0,9.841,0.0,0.0,2
3.902,2.7284,0.0,?,1.0,0.0,0.0,?,?,?,?,?,3.092,2.322,?,?,?,1.141,?,?,?,1.233,?,?,?,?,?,?,?,?,?,0.0,?,1.0,?,3.24,?,1.0,?,?,0.0,2
?,?,?,0.0,?,?,?,?,?,?,?,0.0,?,?,?,?,0.998,1.152,0.0,?,?,?,?,0.0,?,?,1.414,?,?,?,?,0.0,?,1.0,?,?,?,?,6.984,0.0,0.0,?
4.362,?,?,?,?,?,?,?,1.0,2.0,?,?,2.997,1.906,9.059,3.0,1.027,?,?,0.0,0.0,1.205,0.0,?,0.0,0.0,2.0,?,0.0,?,?,?,?,?,?,3.441,?,1.0,7.868,?,?,?
?,?,1.0,0.0,?,?,?,32.0,?,?,?,?,4.808,4.3,10.919,?,?,1.14,0.0,0.0,?,1.211,0.0,0.0,?,?,2.121,?,?,?,10.634,?,?,?,0.0,?,?,0.0,?,?,0.0,?
4.593,2.8754,?,?,1.0,?,1.0,?,?,?,?,?,?,1.461,?,?,?,1.125,?,?,?,1.264,?,?,?,?,?,0.014,?,10.502,?,0.0,?,?,?,?,2.483,1.0,8.187,0.0,0.0,2
?,2.8728,?,0.0,2.0,?,1.0,?,?,0.0,2.0,0.0,?,?,9.311,0.0,0.979,?,0.0,?,0.0,?,?,0.0,?,?,?,?,0.0,?,1.481,?,0.0,?,?,?,?,?,?,0.0,0.0,2
?,3.2643,0.0,?,0.0,?,?,42.9,?,?,?,?,?,?,9.54,?,1.022,?,?,?,?,?,?,?,?,?,?,0.047,?,0.0,?,?,2.0,0.0,?,?,?,0.0,?,?,0.0,2
?,?,?,?,?,0.0,?,42.1,?,?,0.0,?,?,?,?,?,?,?,0.0,?,?,1.252,1.0,?,0.0,0.0,2.149,?,?,0.0,?,?,1.0,?,?,3.574,?,0.0,?,?,?,?
?,3.1199,?,0.0,1.0,?,2.0,?,?,?,2.0,?,?,?,?,2.0,0.998,?,0.0,?,?,?,?,0.0,0.0,0.0,2.194,-0.025,?,0.0,?,?,?,2.0,?,?,?,1.0,?,0.0,?,2
?,?,?,?,?,?,?,?,?,?,?,?,?,?,9.311,2.0,?,1.104,?,?,?,?,1.0,0.0,?,?,2.136,0.045,?,?,1.481,?,0.0,0.0,0.0,?,?,0.0,7.979,?,?,2
4.732,3.015,?,?,?,?,1.0,?,?,1.0,0.0,?,?,?,?,?,?,1.11,0.0,?,0.0,1.286,1.0,?,0.0,?,?,-0.025,?,10.645,1.659,?,0.0,0.0,?,?,2.481,?,8.132,?,?,2
?,2.9677,0.0,?,?,0.0,2.0,38.1,?,?,0.0,?,3.863,2.341,?,?,?,1.129,?,0.0,0.0,?,?,?,?,?,?,?,0.0,23.889,?,?,0.0,0.0,?,?,2.433,0.0,?,?,?,?
?,2.9203,?,?,0.0,?,?,?,4.0,?,?,?,4.159,?,10.794,14.0,?,1.132,?,?,0.0,?,?,?,0.0,?,?,0.0,?,?,5.828,?,?,0.0,0.0,?,?,?,?,?,0.0,?
?,3.2871,?,0.0,?,?,?,41.2,?,?,?,?,3.483,?,10.136,8.0,1.069,?,?,?,0.0,?,1.0,?,?,0.0,?,?,?,30.593,?,?,1.0,?,?,?,?,1.0,?,0.0,0.0,2
?,3.5325,?,0.0,?,?,?,38.9,?,?,0.0,-1.291,?,1.124,?,10.0,1.072,?,?,?,0.0,?,1.0,?,0.0,0.0,2.343,?,?,?,?,?,3.0,?,?,?,3.611,?,?,?,0.0,2
4.499,3.0645,?,?,?,0.0,?,53.8,?,?,?,?,3.047,1.125,?,0.0,0.99,?,?,?,0.0,?,?,?,?,?,?,?,0.0,?,1.481,?,?,?,0.0,?,2.521,?,8.094,0.0,?,2
?,2.1543,0.0,0.0,?,0.0,0.0,30.0,0.0,?,?,0.0,?,0.802,?,?,0.97,?,?,?,?,?,?,?,?,0.0,?,?,?,0.0,0.975,0.0,?,2.0,2.0,3.143,?,?,?,?,0.0,?
5.099,?,?,?,?,?,?,35.1,?,2.0,0.0,?,?,1.938,?,?,0.983,?,?,?,?,?,1.0,0.0,0.0,?,?,?,0.0,10.55,?,?,0.0,?,1.0,?,?,?,?,?,?,2
4.791,?,?,0.0,0.0,0.0,?,?,?,?,?,?,3.211,1.461,9.725,3.0,?,?,0.0,?,?,1.29,?,?,?,?,?,?,0.0,?,?,?,1.0,0.0,?,?,?,?,8.14,?,0.0,?
4.842,2.4571,0.0,0.0,?,?,?,?,?,?,?,?,?,?,9.955,?,?,1.094,0.0,?,0.0,?,2.0,?,?,0.0,?,?,?,0.0,?,?,?,?,?,3.711,?,?,8.428,?,0.0,?
?,?,?,?,0.0,?,0.0,?,?,3.0,?,?,?,0.862,?,?,?,1.146,0.0,0.0,?,?,1.0,?,0.0,?,?,?,0.0,?,0.956,0.0,0.0,?,?,3.464,?,?,7.565,0.0,?,2
?,?,0.0,?,?,0.0,?,?,0.0,?,?,-0.053,?,?,?,?,?,1.128,0.0,?,0.0,1.25,?,0.0,0.0,0.0,?,?,?,10.214,0.975,0.0,?,2.0,?,?,?,1.0,7.808,?,?,?
4.0,?,0.0,?,0.0,?,?,?,?,?,?,0.0,?,?,?,?,0.972,1.151,0.0,?,0.0,?,?,0.0,0.0,0.0,2.0,?,0.0,?,0.667,0.0,?,?,?,3.033,?,?,6.823,0.0,?,2
4.918,2.3933,?,2.0,6.0,0.0,?,?,?,?,?,0.0,3.482,?,10.266,4.0,?,1.184,?,?,0.0,1.136,?,?,?,0.0,?,?,?,?,1.651,?,?,?,0.0,?,?,?,?,?,?,?
?,4.2631,?,?,?,0.0,?,23.1,2.0,6.0,?,?,?,1.792,?,?,?,1.16,0.0,?,?,1.011,?,?,?,0.0,?,-0.008,?,?,2.666,?,0.0,?,?,?,3.694,0.0,7.88,?,?,2
?,?,0.0,?,0.0,?,?,?,?,?,?,0.022,4.136,3.882,?,4.0,?,1.14,0.0,?,0.0,1.199,0.0,0.0,?,0.0,?,?,?,?,?,?,?,0.0,0.0,3.366,1.789,0.0,8.51,0.0,?,2
3.956,?,?,?,0.0,?,0.0,31.9,?,?,?,0.0,?,?,?,0.0,0.96,1.141,0.0,?,?,1.208,0.0,0.0,0.0,0.0,1.962,0.001,0.0,?,?,?,?,0.0,?,?,?,0.0,?,0.0,?,?
?,?,0.0,0.0,2.0,?,?,?,?,?,2.0,?,?,2.0,8.584,?,0.975,?,?,?,0.0,?,?,0.0,0.0,0.0,?,-0.07,?,?,3.284,0.0,?,?,?,?,?,2.0,6.954,?,?,?
?,?,?,?,?,?,?,?,?,2.0,?,?,?,?,8.394,?,?,?,?,?,?,?,?,0.0,?,?,?,?,0.0,0.0,?,0.0,0.0,?,?,?,?,?,?,?,?,?
4.399,3.3815,?,0.0,?,0.0,0.0,?,?,?,0.0,?,4.632,4.491,?,?,?,1.138,0.0,?,?,1.206,?,?,?,?,2.08,?,?,?,?,?,?,?,0.0,?,1.855,0.0,?,?,0.0,?
?,?,0.0,0.0,?,?,0.0,?,1.0,?,?,-0.359,?,?,?,?,1.013,?,0.0,0.0,?,?,?,0.0,?,?,1.97,0.15,?,?,2.195,?,?,?,0.0,?,?,?,7.598,?,0.0,?
4.347,3.1896,0.0,0.0,0.0,?,?,?,?,2.0,?,-0.312,?,?,?,4.0,0.985,?,?,?,0.0,?,?,0.0,?,?,2.015,?,?,?,4.993,?,?,?,?,?,?,0.0,?,?,0.0,2
4.414,3.2075,0.0,?,0.0,?,?,44.4,?,3.0,0.0,?,2.954,0.917,9.459,?,1.096,?,0.0,?,?,?,?,0.0,?,0.0,?,-0.091,?,?,?,?,0.0,?,?,?,?,0.0,8.015,?,?,?
4.17,2.9651,?,?,?,?,?,?,2.0,?,2.0,0.0,2.499,?,8.597,?,?,1.145,0.0,0.0,?,?,0.0,?,?,0.0,?,0.368,?,?,?,?,?,?,?,?,?,?,7.322,0.0,?,?
?,?,0.0,0.0,?,?,0.0,50.0,?,?,0.0,?,?,?,?,?,?,?,?,?,0.0,?,1.0,?,?,?,2.0,?,0.0,?,0.667,?,?,?,0.0,?,?,?,7.573,?,?,2
4.499,3.0778,?,?,0.0,?,?,43.8,?,?,?,0.0,2.99,1.125,?,?,?,?,?,0.0,?,1.253,1.0,?,?,0.0,?,?,?,0.0,1.481,0.0,?,?,0.0,3.573,2.146,?,?,?,?,2
?,3.2726,?,?,?,0.0,?,?,?,?,2.0,0.0,?,?,?,?,0.998,?,?,0.0,?,1.23,?,?,?,?,?,-0.025,0.0,0.0,?,?,2.0,?,?,?,?,?,?,?,0.0,2
5.31,2.3715,?,?,?,0.0,?,?,0.0,2.0,0.0,-0.128,?,0.625,10.681,8.0,1.008,?,0.0,?,0.0,1.312,6.0,?,?,0.0,?,0.0,?,?,?,?,?,0.0,?,?,?,0.0,?,?,0.0,2
4.977,?,0.0,?,?,?,?,32.4,?,6.0,?,?,?,3.866,?,?,?,1.14,0.0,0.0,0.0,?,?,?,?,?,?,?,?,11.747,?,0.0,?,?,?,3.497,?,?,8.778,0.0,0.0,?
?,?,?,?,?,0.0,0.0,?,?,?,?,?,?,?,?,?,0.993,1.143,0.0,0.0,?,?,1.0,?,0.0,?,?,0.0,0.0,?,?,?,?,0.0,3.0,3.497,?,?,?,?,0.0,?
?,3.1934,3.0,?,?,?,?,?,?,?,0.0,?,3.642,?,9.902,?,?,?,?,0.0,?,?,?,0.0,1.0,0.0,?,?,?,?,?,?,?,?,0.0,?,?,?,?,?,3.0,1
?,?,0.0,?,?,0.0,0.0,35.1,?,?,6.0,?,3.526,0.0,10.054,0.0,0.974,1.139,?,0.0,?,?,2.0,?,0.0,?,2.194,0.0,0.0,0.0,?,?,0.0,4.0,?,3.489,1.744,?,?,?,0.0,?
4.982,2.3934,?,0.0,?,0.0,0.0,?,0.0,3.0,0.0,-0.686,?,0.762,?,?,?,?,0.0,?,?,1.204,?,0.0,?,?,2.424,?,?,21.884,?,?,0.0,?,?,3.693,?,0.0,8.297,?,?,1
?,7.7233,?,0.0,0.0,?,0.0,?,?,?,0.0,-4.617,4.645,1.747,12.353,2.0,?,?,?,?,?,0.906,0.0,?,0.0,?,?,?,0.0,?,?,0.0,?,0.0,?,?,?,?,?,?,?,?
?,?,0.0,0.0,0.0,13.0,?,31.8,1.0,?,?,?,?,?,?,2.0,?,?,0.0,?,1.0,?,?,?,?,?,?,0.0,?,?,5.891,?,?,0.0,?,?,?,?,?,?,27.0,?
?,?,?,?,?,?,?,50.0,?,?,?,?,?,?,10.434,0.0,?,?,0.0,?,0.0,1.408,?,?,1.0,?,?,?,0.0,?,0.873,?,?,0.0,?,?,?,?,9.676,?,?,?
?,?,?,0.0,0.0,?,4.0,?,?,?,?,?,3.769,?,?,?,?,1.131,0.0,?,?,1.265,?,?,?,0.0,2.491,0.0,0.0,?,1.648,0.0,?,?,1.0,?,?,0.0,?,?,?,?
4.0,2.3041,?,?,?,?,?,?,?,0.0,0.0,?,?,0.0,?,0.0,0.965,1.125,0.0,0.0,?,?,1.0,?,0.0,0.0,2.0,?,0.0,0.0,1.244,0.0,0.0,?,0.0,?,1.75,?,?,?,0.0,?
5.511,?,?,?,?,4.0,0.0,?,?,?,0.0,0.0,?,?,?,14.0,0.988,?,0.0,?,0.0,1.185,1.0,?,0.0,0.0,?,?,?,?,?,1.0,0.0,0.0,?,3.582,2.04,?,?,?,0.0,?
5.798,?,?,?,?,?,4.0,53.3,?,?,?,?,4.75,?,?,?,?,?,?,?,?,1.455,4.0,?,?,?,2.562,0.0,?,?,1.471,?,0.0,?,?,10.329,1.883,?,?,?,0.0,?
5.451,2.8245,0.0,?,?,?,?,?,6.0,?,10.0,?,?,1.07,11.333,7.0,1.0,?,?,?,?,?,?,?,0.0,?,?,0.0,?,?,?,0.0,4.0,?,1.0,?,?,?,9.32,?,?,1
?,?,?,0.0,?,3.0,3.0,?,?,0.0,0.0,?,?,?,?,?,0.964,?,0.0,0.0,?,?,?,0.0,?,0.0,2.449,?,0.0,?,?,0.0,?,?,0.0,3.814,?,0.0,?,?,?,?
4.88,2.4237,?,0.0,0.0,0.0,?,54.5,?,?,?,?,4.426,0.673,10.289,0.0,0.994,?,0.0,?,0.0,?,?,?,?,?,2.316,-0.001,?,0.0,2.38,0.0,?,0.0,?,6.881,?,0.0,12.284,?,2.0,?
?,2.7485,0.0,?,?,4.0,8.0,?,?,2.0,0.0,?,4.274,1.059,?,?,?,1.127,?,?,?,1.271,?,?,0.0,?,?,?,?,0.0,3.879,?,2.0,0.0,?,?,?,?,?,0.0,0.0,?
?,?,?,?,?,?,?,48.3,?,?,0.0,?,4.278,?,11.16,?,?,?,?,0.0,1.0,1.34,?,?,?,?,2.52,?,0.0,?,2.321,?,2.0,0.0,?,?,?,0.0,?,0.0,5.0,?
?,1.8789,6.0,0.0,0.0,3.0,?,44.4,0.0,1.0,?,?,?,0.749,11.637,3.0,1.054,?,?,0.0,?,1.332,?,?,?,?,?,?,?,?,?,?,?,?,0.0,?,2.355,?,9.843,0.0,?,?
?,?,?,0.0,0.0,?,0.0,?,0.0,?,?,?,?,?,?,?,?,?,?,0.0,0.0,?,?,?,1.0,?,?,?,?,0.0,?,?,0.0,0.0,?,4.404,2.366,0.0,9.796,?,6.0,?
?,?,8.0,0.0,?,?,?,?,?,?,0.0,?,4.378,?,11.528,0.0,1.074,?,?,?,0.0,1.373,?,?,1.0,0.0,?,?,?,?,1.076,?,0.0,0.0,0.0,4.407,?,?,9.952,?,?,1
?,?,0.0,?,?,?,?,42.6,6.0,1.0,?,0.0,?,1.061,11.182,?,0.975,?,?,?,?,?,?,?,?,?,?,?,?,?,2.176,0.0,?,?,?,?,?,?,?,?,?,?
?,?,2.0,?,?,?,?,?,?,0.0,?,0.0,?,0.0,?,0.0,?,?,?,0.0,?,?,?,0.0,?,?,2.418,?,?,0.0,3.219,0.0,?,?,?,4.348,?,2.0,9.423,?,0.0,1
5.292,?,8.0,?,?,?,?,28.6,?,1.0,0.0,0.0,?,?,10.8,?,?,?,0.0,0.0,?,1.321,?,?,?,0.0,2.255,?,?,0.0,?,0.0,?,0.0,?,?,2.97,0.0,?,?,?,?
?,3.4643,?,?,0.0,0.0,?,?,0.0,?,0.0,?,?,0.881,9.863,?,?,1.09,?,0.0,0.0,1.388,?,?,1.0,?,?,?,0.0,?,?,0.0,?,0.0,0.0,?,?,?,9.097,?,3.0,?
?,3.5931,?,?,?,?,4.0,50.0,0.0,?,?,?,?,?,?,0.0,?,1.085,?,?,?,1.398,?,0.0,?,0.0,?,0.014,?,?,0.984,0.0,4.0,?,0.0,4.211,?,0.0,9.329,?,?,?
4.935,3.5218,4.0,?,0.0,0.0,4.0,50.0,0.0,0.0,?,0.0,3.764,0.861,10.06,?,?,?,?,?,?,?,?,0.0,?,?,?,0.014,0.0,?,?,?,?,?,?,?,2.711,?,9.328,?,?,?
?,?,?,?,?,0.0,?,?,?,?,?,?,3.915,0.832,10.265,0.0,?,?,?,0.0,0.0,?,1.0,?,1.0,?,2.365,?,0.0,?,?,0.0,?,0.0,?,4.27,?,0.0,?,0.0,5.0,?
?,?,?,?,?,?,?,?,0.0,3.0,2.0,?,?,0.954,?,8.0,1.064,?,0.0,1.0,0.0,?,2.0,?,?,0.0,2.368,?,?,?,?,?,6.0,2.0,?,?,?,1.0,9.572,?,3.0,?
?,?,?,0.0,?,0.0,?,40.0,?,?,?,0.0,?,?,?,?,0.974,1.125,?,?,0.0,1.238,?,0.0,0.0,0.0,?,?,?,?,?,2.0,?,?,1.0,3.767,?,?,8.579,?,?,?
4.675,2.1615,0.0,?,?,0.0,2.0,?,0.0,?,0.0,?,?,?,9.971,?,?,1.1,0.0,0.0,?,?,2.0,0.0,?,?,?,0.001,0.0,0.0,2.829,0.0,0.0,?,?,?,1.91,0.0,?,?,0.0,1
?,?,?,0.0,2.0,0.0,8.0,?,?,?,?,?,?,?,?,?,1.028,?,0.0,?,?,?,2.0,?,?,0.0,?,?,?,?,3.174,?,?,4.0,?,4.124,?,?,?,?,?,1
5.045,2.1704,0.0,?,?,0.0,4.0,53.3,?,0.0,5.0,0.0,?,?,10.481,?,?,?,0.0,?,?,?,?,?,?,?,2.385,?,?,?,?,?,?,?,1.0,3.886,1.951,?,8.877,0.0,0.0,?
?,?,?,0.0,?,?,?,?,?,?,?,?,?,2.117,?,0.0,?,?,?,?,?,1.182,0.0,?,0.0,?,?,?,?,0.0,3.798,0.0,?,4.0,0.0,3.216,?,3.0,?,?,?,1
?,2.7345,?,1.0,0.0,?,0.0,?,0.0,0.0,?,?,2.197,?,?,?,?,1.187,1.0,0.0,0.0,?,0.0,?,?,?,1.732,?,0.0,0.0,?,0.0,?,?,?,?,?,2.0,?,0.0,?,1
?,4.8614,?,?,0.0,?,?,20.0,2.0,?,?,0.0,3.855,?,10.182,6.0,?,1.162,?,0.0,0.0,?,?,1.0,?,?,2.264,0.051,?,?,1.459,0.0,0.0,?,?,?,?,1.0,?,?,1.0,?
?,?,?,?,0.0,?,0.0,?,0.0,?,?,?,?,0.918,?,0.0,?,1.162,?,0.0,0.0,1.102,?,?,0.0,?,?,?,0.0,?,1.333,?,?,?,?,2.731,?,0.0,?,?,?,1
?,?,0.0,?,?,?,?,?,4.0,?,?,?,?,?,9.222,?,?,1.148,0.0,?,?,?,0.0,0.0,?,?,?,?,?,0.0,?,?,0.0,?,?,?,?,?,7.198,?,?,?
?,?,0.0,?,0.0,?,?,?,0.0,?,0.0,0.0,?,?,?,?,1.007,?,?,?,?,?,?,0.0,?,0.0,?,0.047,0.0,0.0,?,?,?,0.0,?,3.047,?,?,?,?,0.0,?
?,?,2.0,?,0.0,?,0.0,20.0,?,?,?,?,2.78,?,?,?,?,1.109,?,?,?,1.396,?,?,?,?,?,?,0.0,0.0,?,0.0,?,0.0,0.0,?,?,0.0,?,0.0,?,1
?,?,0.0,0.0,?,?,?,28.6,?,?,?,?,3.327,0.827,10.09,?,?,?,?,?,?,?,1.0,?,?,0.0,?,?,?,?,?,0.0,0.0,?,0.0,3.426,?,0.0,7.977,0.0,?,?
4.17,3.021,1.0,?,0.0,?,?,?,1.0,?,?,?,4.279,?,?,0.0,1.029,?,0.0,0.0,?,?,0.0,?,?,0.0,?,0.396,0.0,?,1.542,?,?,1.0,?,?,?,?,?,?,?,1
5.248,?,?,?,?,?,?,33.3,4.0,0.0,?,?,?,?,10.573,0.0,?,1.152,?,?,?,1.257,?,?,?,0.0,2.247,?,?,?,?,0.0,?,?,0.0,3.648,?,?,8.44,0.0,0.0,?
?,?,1.0,?,0.0,?,?,?,?,0.0,?,?,?,1.0,7.408,?,?,?,?,?,0.0,1.384,0.0,?,?,0.0,?,-0.642,?,?,?,0.0,0.0,?,?,?,?,?,?,?,?,?
3.0,?,?,?,?,?,0.0,?,?,?,?,?,?,0.918,6.594,?,?,1.203,1.0,?,?,1.033,?,?,0.0,0.0,?,?,0.0,0.0,1.333,?,?,1.0,?,?,?,?,?,?,0.0,?
4.641,?,?,0.0,?,?,?,47.4,1.0,0.0,?,?,3.37,1.261,?,?,0.986,?,?,0.0,0.0,?,?,0.0,1.0,?,?,?,?,?,1.783,?,?,0.0,?,3.729,?,?,?,0.0,?,?
?,3.1334,4.0,0.0,?,?,6.0,?,0.0,?,0.0,-1.749,?,0.789,?,8.0,?,1.082,?,0.0,?,1.322,3.0,?,1.0,?,?,?,0.0,22.449,1.13,?,4.0,0.0,?,4.276,?,?,?,?,?,1
?,?,2.0,0.0,?,?,2.0,?,?,0.0,?,0.0,?,1.187,?,0.0,?,?,?,0.0,0.0,?,1.0,0.0,1.0,0.0,?,?,0.0,0.0,1.358,0.0,1.0,?,?,3.927,?,?,?,0.0,?,?
?,?,?,?,?,0.0,3.0,?,?,?,?,0.0,3.087,?,?,0.0,?,1.129,0.0,0.0,0.0,1.285,?,?,?,?,?,?,0.0,?,?,?,1.0,2.0,2.0,3.72,2.111,?,8.103,0.0,?,1
?,3.2417,0.0,?,?,0.0,?,?,0.0,?,?,0.0,?,?,?,0.0,?,?,?,0.0,?,?,1.0,?,?,?,2.194,?,?,?,?,0.0,?,4.0,?,?,2.417,?,?,?,?,?
4.596,3.1276,?,0.0,?,?,?,?,?,?,?,?,?,0.875,?,?,0.979,?,?,?,?,1.291,?,?,?,?,?,0.043,0.0,?,?,?,?,?,?,3.632,2.167,?,7.954,?,?,1
4.562,3.1562,1.0,?,?,?,2.0,?,0.0,0.0,2.0,?,3.202,?,9.54,0.0,1.005,?,0.0,0.0,0.0,?,?,?,?,0.0,?,0.045,?,?,1.14,?,?,?,?,?,?,1.0,?,?,?,?
?,3.5846,?,?,2.0,?,?,?,?,2.0,?,?,?,?,?,4.0,?,?,0.0,1.0,?,?,1.0,?,0.0,?,?,-0.008,?,?,?,0.0,?,2.0,?,?,2.818,?,8.586,?,0.0,1
?,3.1979,1.0,?,?,0.0,?,41.2,1.0,2.0,2.0,0.0,3.507,?,9.947,?,?,1.124,?,?,?,1.26,?,?,1.0,?,2.251,?,0.0,20.346,?,0.0,1.0,?,?,3.848,?,?,8.81,?,1.0,?
?,?,?,1.0,?,?,4.0,?,0.0,0.0,4.0,?,?,?,10.116,0.0,1.052,1.13,?,0.0,?,?,1.0,?,1.0,0.0,?,-0.008,?,?,?,0.0,?,3.0,?,?,?,?,?,?,?,?
5.318,3.1083,?,?,0.0,?,2.0,40.0,?,?,?,0.0,?,1.16,?,2.0,0.981,?,0.0,0.0,?,?,1.0,?,0.0,0.0,2.318,?,?,0.0,1.782,0.0,?,?,?,?,2.235,?,?,0.0,0.0,1
4.807,?,?,?,0.0,0.0,3.0,?,?,?,?,0.0,3.1,0.881,?,?,?,1.12,0.0,?,0.0,?,1.0,?,?,?,?,?,0.0,?,1.06,?,1.0,0.0,?,?,2.333,0.0,?,?,0.0,?
4.642,?,?,0.0,1.0,0.0,?,?,?,?,?,0.0,3.105,1.187,9.631,2.0,?,?,0.0,?,0.0,1.231,?,?,?,0.0,2.2,?,?,0.0,?,?,?,?,?,?,?,1.0,8.042,?,?,?
?,3.6579,1.0,?,?,?,?,40.0,?,?,2.0,0.0,?,?,10.099,6.0,1.078,?,?,1.0,?,1.237,1.0,?,?,?,2.305,-0.008,?,20.322,?,0.0,?,?,1.0,3.972,?,1.0,?,?,1.0,?
