@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
?,?,74.0,135.0,59.0,?,?,44.0,20.0,?,?,356.0,?,?,12.0,3.0,?,191.0,van
?,52.0,?,?,?,?,?,35.0,22.0,162.0,208.0,527.0,?,67.0,14.0,?,193.0,?,saab
95.0,57.0,104.0,228.0,?,10.0,212.0,31.0,24.0,?,?,670.0,223.0,74.0,?,4.0,186.0,?,opel
?,53.0,?,?,65.0,?,204.0,?,23.0,161.0,231.0,?,214.0,78.0,5.0,14.0,?,192.0,?
91.0,39.0,82.0,164.0,?,?,143.0,46.0,19.0,?,164.0,308.0,?,68.0,13.0,9.0,191.0,201.0,van
91.0,46.0,?,185.0,75.0,?,154.0,42.0,?,147.0,178.0,?,?,?,8.0,8.0,192.0,199.0,bus
94.0,?,74.0,169.0,?,7.0,?,?,20.0,133.0,178.0,394.0,130.0,63.0,6.0,6.0,?,?,?
?,38.0,?,178.0,62.0,?,161.0,41.0,20.0,?,?,?,?,63.0,7.0,29.0,?,?,?
?,43.0,?,?,64.0,?,145.0,45.0,19.0,141.0,169.0,?,171.0,?,8.0,4.0,?,200.0,?
106.0,52.0,101.0,?,64.0,11.0,201.0,?,?,158.0,214.0,?,204.0,?,?,4.0,?,204.0,?
81.0,43.0,?,139.0,62.0,?,149.0,46.0,?,145.0,?,323.0,?,83.0,1.0,?,180.0,184.0,?
92.0,?,70.0,?,52.0,6.0,139.0,?,18.0,?,?,?,?,79.0,4.0,16.0,183.0,?,?
83.0,45.0,?,?,?,?,142.0,46.0,18.0,144.0,169.0,?,?,?,?,3.0,191.0,199.0,van
103.0,57.0,105.0,221.0,69.0,11.0,218.0,30.0,24.0,?,?,?,250.0,73.0,10.0,?,187.0,195.0,?
98.0,?,?,192.0,?,9.0,?,37.0,21.0,?,?,480.0,138.0,?,?,8.0,199.0,208.0,saab
?,?,62.0,?,60.0,6.0,?,?,18.0,141.0,?,?,157.0,?,13.0,?,201.0,208.0,?
106.0,?,107.0,211.0,62.0,8.0,?,33.0,23.0,?,218.0,?,?,?,9.0,?,194.0,?,?
97.0,?,?,?,64.0,?,168.0,39.0,20.0,?,193.0,426.0,?,70.0,?,2.0,?,198.0,?
?,40.0,66.0,121.0,?,4.0,152.0,?,19.0,133.0,170.0,340.0,?,?,13.0,?,?,?,opel
?,49.0,?,206.0,70.0,?,?,?,21.0,?,?,?,?,?,3.0,13.0,198.0,?,bus
82.0,43.0,71.0,154.0,68.0,7.0,150.0,?,?,143.0,171.0,?,173.0,?,7.0,11.0,181.0,?,?
?,43.0,?,147.0,65.0,?,?,46.0,19.0,?,?,?,168.0,77.0,?,?,181.0,?,?
96.0,?,104.0,175.0,?,10.0,215.0,31.0,24.0,?,221.0,?,222.0,75.0,13.0,23.0,186.0,194.0,?
?,51.0,?,201.0,62.0,11.0,220.0,30.0,?,163.0,232.0,711.0,202.0,?,12.0,16.0,189.0,200.0,?
92.0,?,62.0,144.0,59.0,8.0,?,52.0,?,139.0,?,241.0,150.0,?,13.0,?,204.0,210.0,?
91.0,?,66.0,?,?,7.0,137.0,48.0,18.0,?,166.0,280.0,?,?,1.0,9.0,188.0,?,?
104.0,55.0,109.0,?,67.0,?,?,?,24.0,174.0,230.0,?,226.0,67.0,?,?,191.0,202.0,opel
?,50.0,?,173.0,54.0,?,222.0,30.0,?,159.0,?,735.0,?,?,4.0,12.0,186.0,184.0,?
?,56.0,105.0,?,?,?,221.0,30.0,25.0,179.0,234.0,725.0,?,72.0,15.0,?,?,196.0,opel
82.0,?,73.0,141.0,57.0,?,153.0,44.0,?,133.0,173.0,342.0,153.0,75.0,11.0,?,181.0,187.0,?
97.0,?,104.0,?,71.0,9.0,211.0,32.0,24.0,?,222.0,?,?,?,1.0,24.0,186.0,196.0,saab
?,?,101.0,?,57.0,?,225.0,?,?,177.0,?,741.0,204.0,71.0,?,10.0,186.0,198.0,opel
89.0,46.0,78.0,?,?,11.0,?,43.0,20.0,?,170.0,?,176.0,?,?,?,?,194.0,?
?,?,?,213.0,?,?,?,35.0,22.0,145.0,?,533.0,182.0,71.0,?,?,195.0,198.0,bus
86.0,?,64.0,?,54.0,?,?,?,19.0,?,170.0,319.0,171.0,87.0,?,?,179.0,182.0,bus
104.0,?,100.0,?,?,10.0,?,31.0,?,?,?,?,221.0,74.0,1.0,1.0,185.0,194.0,saab
?,?,?,209.0,67.0,?,218.0,31.0,24.0,170.0,?,697.0,196.0,74.0,?,?,?,?,opel
?,?,79.0,?,?,8.0,167.0,?,?,148.0,?,418.0,193.0,67.0,12.0,15.0,191.0,198.0,?
?,?,76.0,143.0,59.0,8.0,?,?,18.0,131.0,167.0,301.0,?,71.0,5.0,?,189.0,196.0,?
90.0,48.0,78.0,?,60.0,11.0,161.0,43.0,?,?,?,374.0,186.0,75.0,?,2.0,184.0,193.0,?
83.0,46.0,?,156.0,70.0,6.0,151.0,?,19.0,?,174.0,338.0,198.0,80.0,?,11.0,?,?,bus
?,57.0,103.0,222.0,?,12.0,221.0,?,25.0,?,223.0,?,?,72.0,11.0,12.0,?,195.0,opel
93.0,45.0,?,177.0,64.0,?,160.0,?,20.0,?,180.0,383.0,?,?,11.0,11.0,?,?,saab
?,?,?,?,?,7.0,153.0,45.0,19.0,?,174.0,?,?,71.0,11.0,18.0,?,?,?
102.0,51.0,108.0,193.0,57.0,10.0,212.0,?,?,162.0,219.0,663.0,184.0,66.0,7.0,21.0,191.0,201.0,?
108.0,?,109.0,?,57.0,?,?,?,25.0,174.0,229.0,709.0,214.0,?,12.0,23.0,189.0,201.0,?
97.0,45.0,76.0,?,?,9.0,?,?,20.0,149.0,?,370.0,?,63.0,16.0,12.0,198.0,?,saab
85.0,?,?,130.0,57.0,6.0,151.0,45.0,?,143.0,?,333.0,?,?,4.0,?,180.0,183.0,bus
102.0,54.0,?,?,56.0,10.0,?,31.0,?,171.0,219.0,?,?,?,?,?,186.0,196.0,opel
?,54.0,105.0,?,48.0,5.0,?,27.0,27.0,165.0,?,891.0,?,84.0,12.0,1.0,181.0,182.0,?
94.0,45.0,72.0,179.0,69.0,?,?,?,19.0,?,181.0,?,191.0,69.0,?,?,193.0,198.0,bus
106.0,55.0,98.0,224.0,?,11.0,215.0,31.0,24.0,?,?,?,?,68.0,2.0,29.0,189.0,?,opel
94.0,43.0,82.0,?,?,?,?,43.0,19.0,149.0,176.0,?,161.0,?,?,6.0,186.0,197.0,?
88.0,36.0,?,113.0,57.0,?,?,57.0,17.0,128.0,?,?,136.0,?,?,?,?,183.0,?
?,?,98.0,167.0,53.0,10.0,217.0,31.0,24.0,174.0,?,692.0,223.0,72.0,0.0,31.0,?,198.0,opel
101.0,?,100.0,204.0,?,?,227.0,30.0,?,178.0,?,?,204.0,73.0,0.0,?,186.0,197.0,opel
105.0,54.0,?,185.0,?,10.0,?,?,25.0,170.0,231.0,?,?,75.0,5.0,12.0,187.0,195.0,?
?,36.0,66.0,?,57.0,8.0,?,52.0,18.0,127.0,?,?,?,76.0,5.0,?,183.0,?,opel
91.0,39.0,?,133.0,55.0,?,146.0,46.0,19.0,?,?,?,149.0,77.0,?,18.0,184.0,189.0,?
97.0,46.0,?,209.0,67.0,10.0,195.0,34.0,22.0,147.0,224.0,573.0,?,?,0.0,?,188.0,?,opel
115.0,53.0,?,205.0,?,?,220.0,30.0,25.0,?,229.0,710.0,?,71.0,?,11.0,?,?,?
101.0,?,112.0,201.0,59.0,?,214.0,?,24.0,?,223.0,?,194.0,?,?,36.0,190.0,206.0,?
93.0,?,78.0,162.0,?,8.0,150.0,45.0,?,?,172.0,?,?,67.0,2.0,33.0,191.0,198.0,opel
95.0,46.0,92.0,159.0,?,11.0,160.0,42.0,?,?,176.0,?,171.0,?,?,21.0,189.0,?,van
101.0,?,105.0,182.0,59.0,10.0,215.0,?,24.0,177.0,221.0,678.0,223.0,?,?,26.0,?,195.0,?
86.0,43.0,70.0,126.0,56.0,6.0,148.0,46.0,?,?,?,317.0,171.0,86.0,6.0,9.0,179.0,?,bus
?,?,?,156.0,?,7.0,?,?,20.0,?,184.0,395.0,?,?,1.0,9.0,192.0,198.0,?
103.0,54.0,?,189.0,56.0,?,223.0,30.0,25.0,?,225.0,729.0,200.0,70.0,0.0,?,187.0,?,?
95.0,37.0,?,?,?,?,?,?,20.0,?,?,?,125.0,63.0,?,40.0,196.0,?,saab
?,?,?,138.0,?,7.0,136.0,49.0,?,133.0,?,?,?,?,?,7.0,189.0,?,van
76.0,?,58.0,125.0,58.0,5.0,?,51.0,18.0,127.0,152.0,?,145.0,87.0,?,?,?,?,?
92.0,?,?,172.0,60.0,?,147.0,?,?,142.0,174.0,?,?,62.0,22.0,10.0,206.0,211.0,opel
107.0,54.0,108.0,?,68.0,12.0,218.0,31.0,25.0,170.0,?,?,224.0,?,?,25.0,190.0,?,?
85.0,?,75.0,137.0,?,7.0,?,44.0,?,134.0,173.0,?,160.0,76.0,?,?,182.0,187.0,saab
?,39.0,76.0,?,62.0,8.0,?,48.0,?,137.0,156.0,281.0,124.0,63.0,?,6.0,201.0,?,van
?,?,89.0,174.0,?,8.0,?,37.0,21.0,?,?,471.0,155.0,?,7.0,?,189.0,?,saab
93.0,40.0,?,139.0,58.0,?,?,?,18.0,138.0,?,?,137.0,73.0,0.0,?,?,188.0,?
89.0,?,69.0,162.0,63.0,6.0,140.0,48.0,18.0,131.0,164.0,?,126.0,?,?,38.0,193.0,204.0,?
90.0,43.0,?,?,?,46.0,150.0,?,19.0,?,?,332.0,164.0,91.0,5.0,9.0,186.0,?,van
105.0,?,?,207.0,60.0,11.0,218.0,31.0,?,?,221.0,?,197.0,?,?,20.0,191.0,203.0,opel
92.0,45.0,76.0,?,57.0,7.0,?,41.0,?,?,184.0,381.0,177.0,69.0,?,?,?,195.0,saab
97.0,?,?,?,66.0,9.0,188.0,?,?,?,?,526.0,?,72.0,?,11.0,190.0,197.0,saab
?,?,103.0,186.0,?,11.0,206.0,32.0,23.0,?,212.0,?,186.0,?,12.0,?,192.0,201.0,?
?,?,?,195.0,70.0,?,167.0,38.0,20.0,?,?,?,?,69.0,?,?,200.0,206.0,bus
86.0,?,61.0,?,53.0,?,?,46.0,19.0,?,?,?,172.0,85.0,8.0,?,?,182.0,bus
?,?,?,178.0,60.0,8.0,?,38.0,21.0,152.0,200.0,?,198.0,68.0,?,?,192.0,?,saab
107.0,55.0,?,167.0,49.0,7.0,252.0,?,?,172.0,269.0,?,239.0,?,5.0,30.0,179.0,186.0,bus
?,49.0,105.0,?,?,?,?,32.0,24.0,157.0,217.0,637.0,168.0,64.0,?,19.0,193.0,?,saab
?,41.0,?,?,59.0,6.0,?,55.0,17.0,137.0,148.0,223.0,?,?,12.0,3.0,186.0,?,van
?,?,57.0,114.0,?,7.0,?,51.0,?,?,155.0,261.0,151.0,?,?,8.0,?,182.0,?
?,44.0,?,176.0,?,10.0,158.0,43.0,20.0,149.0,173.0,?,154.0,66.0,14.0,9.0,194.0,202.0,?
?,?,?,?,?,?,?,30.0,25.0,?,226.0,?,213.0,?,?,?,?,199.0,saab
?,40.0,?,139.0,59.0,?,122.0,54.0,17.0,139.0,?,225.0,?,?,?,11.0,?,208.0,?
?,?,103.0,212.0,67.0,10.0,201.0,33.0,23.0,?,215.0,601.0,174.0,69.0,4.0,11.0,189.0,?,?
?,55.0,?,191.0,57.0,6.0,?,28.0,26.0,170.0,267.0,857.0,242.0,85.0,?,9.0,184.0,184.0,?
92.0,?,?,187.0,?,7.0,157.0,?,19.0,143.0,179.0,375.0,183.0,70.0,8.0,?,195.0,201.0,?
88.0,?,?,140.0,59.0,?,?,52.0,?,?,?,243.0,113.0,63.0,4.0,?,199.0,206.0,van
93.0,39.0,86.0,180.0,59.0,9.0,167.0,39.0,20.0,134.0,?,418.0,?,?,?,17.0,197.0,?,saab
96.0,?,74.0,187.0,68.0,?,?,?,?,?,183.0,?,134.0,69.0,?,?,190.0,197.0,saab
88.0,43.0,70.0,?,?,19.0,?,?,19.0,143.0,?,342.0,168.0,76.0,?,?,186.0,189.0,bus
88.0,44.0,?,?,?,12.0,?,?,20.0,158.0,?,351.0,?,75.0,7.0,11.0,183.0,195.0,van
92.0,?,?,111.0,?,7.0,?,50.0,19.0,140.0,159.0,277.0,?,?,12.0,19.0,?,183.0,?
88.0,44.0,70.0,?,?,?,?,46.0,18.0,143.0,163.0,?,?,68.0,?,?,?,203.0,bus
?,39.0,?,?,72.0,8.0,155.0,?,19.0,?,175.0,365.0,?,?,?,5.0,192.0,?,bus
?,?,103.0,182.0,?,?,?,31.0,?,162.0,?,673.0,217.0,?,?,?,?,?,?
86.0,38.0,58.0,119.0,?,4.0,?,57.0,17.0,129.0,?,208.0,?,78.0,?,2.0,184.0,?,van
?,39.0,?,127.0,?,9.0,142.0,48.0,19.0,135.0,165.0,295.0,?,?,7.0,21.0,?,189.0,opel
90.0,?,?,181.0,62.0,?,?,38.0,21.0,132.0,200.0,458.0,154.0,70.0,11.0,15.0,189.0,?,saab
?,?,?,?,57.0,?,148.0,?,19.0,145.0,170.0,321.0,186.0,?,?,7.0,?,182.0,bus
113.0,48.0,98.0,208.0,62.0,9.0,?,?,23.0,151.0,216.0,613.0,183.0,64.0,?,?,?,204.0,saab
87.0,?,86.0,?,?,9.0,177.0,37.0,?,153.0,?,?,209.0,?,?,?,192.0,?,opel
108.0,56.0,102.0,?,75.0,?,239.0,28.0,26.0,167.0,?,855.0,228.0,?,9.0,?,?,185.0,?
86.0,?,66.0,?,?,4.0,?,49.0,?,?,?,279.0,151.0,?,?,14.0,186.0,190.0,?
85.0,43.0,66.0,121.0,54.0,7.0,?,46.0,?,147.0,169.0,324.0,175.0,?,?,?,179.0,182.0,bus
101.0,56.0,101.0,?,72.0,?,217.0,?,?,171.0,232.0,?,216.0,72.0,?,6.0,187.0,197.0,?
105.0,55.0,?,?,56.0,9.0,?,30.0,25.0,175.0,?,713.0,?,?,4.0,5.0,187.0,194.0,opel
?,39.0,?,?,?,?,168.0,40.0,20.0,133.0,?,416.0,?,74.0,3.0,?,?,192.0,opel
113.0,53.0,93.0,197.0,?,?,216.0,31.0,?,?,221.0,688.0,196.0,?,6.0,25.0,?,199.0,?
89.0,?,75.0,140.0,?,6.0,?,?,?,?,?,?,166.0,71.0,15.0,26.0,191.0,198.0,opel
?,35.0,?,?,68.0,5.0,155.0,41.0,19.0,124.0,184.0,371.0,?,71.0,3.0,?,202.0,205.0,bus
101.0,?,85.0,191.0,60.0,?,175.0,38.0,?,153.0,?,458.0,?,62.0,?,22.0,197.0,?,?
108.0,54.0,103.0,212.0,65.0,?,208.0,32.0,?,?,228.0,648.0,240.0,71.0,9.0,0.0,?,197.0,?
91.0,40.0,?,166.0,60.0,8.0,160.0,41.0,20.0,133.0,?,383.0,155.0,?,5.0,7.0,?,191.0,?
86.0,?,?,123.0,54.0,6.0,150.0,46.0,19.0,?,174.0,325.0,?,87.0,3.0,7.0,180.0,?,bus
?,?,66.0,151.0,64.0,8.0,?,52.0,18.0,129.0,148.0,?,112.0,?,?,?,?,?,?
?,53.0,108.0,?,?,12.0,?,?,?,?,?,?,201.0,71.0,?,35.0,?,?,saab
94.0,43.0,?,161.0,?,?,?,?,?,?,175.0,349.0,187.0,?,?,11.0,?,198.0,?
96.0,45.0,87.0,169.0,?,?,?,44.0,?,149.0,?,351.0,?,?,?,?,?,?,?
?,47.0,?,131.0,54.0,11.0,160.0,43.0,20.0,?,?,?,174.0,77.0,1.0,?,182.0,?,van
?,?,105.0,?,68.0,?,?,?,?,?,221.0,?,216.0,71.0,9.0,?,189.0,?,opel
?,?,?,?,?,11.0,?,?,?,167.0,?,677.0,212.0,?,1.0,23.0,188.0,?,saab
?,53.0,?,210.0,63.0,11.0,219.0,30.0,?,?,229.0,707.0,212.0,?,?,3.0,?,199.0,?
99.0,54.0,100.0,?,?,?,?,33.0,?,166.0,222.0,?,?,?,2.0,7.0,189.0,?,opel
?,46.0,82.0,170.0,58.0,?,165.0,40.0,20.0,?,181.0,409.0,?,?,8.0,11.0,200.0,?,?
84.0,38.0,?,138.0,?,6.0,126.0,54.0,18.0,132.0,144.0,232.0,?,70.0,4.0,7.0,?,?,opel
?,42.0,66.0,120.0,?,7.0,149.0,?,19.0,?,?,?,?,?,5.0,4.0,180.0,?,bus
?,36.0,68.0,141.0,?,?,139.0,47.0,18.0,130.0,166.0,291.0,127.0,73.0,?,1.0,?,?,van
108.0,53.0,104.0,181.0,?,?,?,31.0,25.0,167.0,226.0,?,214.0,72.0,?,?,?,?,saab
104.0,54.0,101.0,?,?,11.0,?,31.0,24.0,172.0,?,?,?,74.0,?,4.0,187.0,196.0,saab
100.0,?,?,?,?,?,201.0,32.0,23.0,159.0,219.0,?,?,?,6.0,7.0,?,193.0,bus
85.0,35.0,?,129.0,?,6.0,116.0,?,17.0,125.0,?,?,?,?,1.0,23.0,196.0,203.0,van
98.0,?,?,?,53.0,11.0,?,?,25.0,178.0,231.0,737.0,217.0,73.0,8.0,30.0,187.0,198.0,?
84.0,?,?,?,57.0,?,139.0,49.0,18.0,127.0,?,282.0,?,?,9.0,20.0,?,191.0,?
?,38.0,78.0,?,?,7.0,?,?,19.0,?,166.0,314.0,142.0,69.0,0.0,9.0,187.0,194.0,opel
104.0,55.0,?,?,?,10.0,223.0,30.0,25.0,?,237.0,737.0,?,75.0,14.0,?,?,?,opel
?,?,65.0,?,55.0,8.0,?,?,19.0,148.0,169.0,?,176.0,82.0,1.0,?,179.0,183.0,bus
?,36.0,69.0,?,56.0,7.0,?,53.0,?,124.0,147.0,240.0,?,?,?,21.0,183.0,?,?
79.0,43.0,72.0,141.0,62.0,?,?,44.0,19.0,?,?,344.0,174.0,?,0.0,8.0,?,?,?
89.0,?,?,147.0,54.0,?,144.0,?,?,?,163.0,308.0,174.0,64.0,13.0,5.0,?,201.0,?
83.0,?,59.0,116.0,53.0,7.0,132.0,52.0,18.0,?,145.0,?,157.0,?,12.0,6.0,?,183.0,?
89.0,?,?,195.0,65.0,?,?,?,21.0,156.0,207.0,481.0,?,?,1.0,?,?,194.0,opel
90.0,40.0,83.0,178.0,?,8.0,178.0,?,21.0,132.0,199.0,472.0,?,71.0,?,14.0,187.0,?,?
?,?,66.0,133.0,57.0,?,123.0,?,17.0,144.0,?,227.0,160.0,66.0,8.0,?,193.0,198.0,van
?,43.0,82.0,161.0,55.0,5.0,186.0,?,22.0,141.0,215.0,?,162.0,75.0,0.0,6.0,195.0,?,bus
93.0,?,63.0,?,58.0,7.0,128.0,52.0,18.0,?,149.0,246.0,?,63.0,?,?,198.0,?,saab
98.0,?,?,199.0,71.0,7.0,?,39.0,20.0,150.0,?,422.0,180.0,?,13.0,9.0,?,203.0,bus
93.0,?,?,164.0,?,?,139.0,?,18.0,140.0,157.0,?,126.0,64.0,?,7.0,201.0,208.0,?
100.0,51.0,109.0,231.0,?,11.0,220.0,30.0,25.0,163.0,?,?,206.0,73.0,11.0,19.0,189.0,?,?
?,36.0,85.0,184.0,64.0,6.0,160.0,41.0,20.0,?,187.0,?,?,?,?,31.0,195.0,203.0,saab
88.0,40.0,?,?,62.0,7.0,?,38.0,?,138.0,?,462.0,150.0,66.0,0.0,?,189.0,199.0,opel
?,53.0,105.0,225.0,?,12.0,?,30.0,?,?,226.0,?,?,70.0,3.0,?,?,200.0,?
?,?,?,?,61.0,7.0,137.0,49.0,?,?,156.0,278.0,?,?,?,23.0,?,205.0,?
86.0,?,?,129.0,59.0,?,116.0,?,?,135.0,?,203.0,?,64.0,7.0,9.0,?,?,?
85.0,38.0,72.0,130.0,53.0,?,?,51.0,18.0,132.0,?,261.0,?,65.0,?,24.0,?,198.0,opel
?,42.0,60.0,116.0,51.0,6.0,150.0,46.0,19.0,?,?,324.0,171.0,85.0,2.0,14.0,?,?,?
?,?,?,?,59.0,10.0,?,32.0,24.0,173.0,?,?,218.0,?,13.0,?,188.0,196.0,?
?,?,85.0,141.0,57.0,11.0,?,?,20.0,167.0,173.0,?,?,?,?,11.0,182.0,192.0,van
80.0,34.0,?,110.0,?,?,114.0,?,?,119.0,131.0,191.0,121.0,?,4.0,7.0,?,?,opel
?,?,75.0,191.0,?,?,?,40.0,20.0,128.0,180.0,393.0,?,?,?,14.0,195.0,?,?
85.0,?,50.0,?,?,4.0,?,59.0,17.0,118.0,?,193.0,127.0,83.0,?,?,179.0,185.0,?
88.0,?,69.0,152.0,57.0,5.0,?,?,18.0,?,158.0,284.0,120.0,?,?,?,204.0,210.0,opel
?,42.0,?,?,?,8.0,?,48.0,18.0,138.0,?,290.0,?,?,10.0,21.0,199.0,206.0,?
83.0,37.0,?,?,?,5.0,122.0,?,17.0,?,144.0,?,146.0,?,?,16.0,180.0,?,van
?,?,?,136.0,56.0,8.0,131.0,52.0,18.0,144.0,159.0,?,?,?,?,?,?,187.0,?
?,?,?,170.0,54.0,?,216.0,31.0,24.0,173.0,?,685.0,218.0,75.0,0.0,4.0,184.0,193.0,opel
108.0,56.0,103.0,?,?,10.0,221.0,30.0,?,174.0,232.0,718.0,?,73.0,?,?,187.0,197.0,saab
?,48.0,81.0,?,60.0,9.0,150.0,?,?,156.0,?,?,200.0,?,?,0.0,?,?,?
?,40.0,?,178.0,?,8.0,181.0,?,21.0,?,205.0,486.0,160.0,68.0,5.0,34.0,192.0,202.0,saab
106.0,?,?,207.0,64.0,12.0,?,?,25.0,?,?,709.0,200.0,73.0,22.0,?,190.0,?,?
84.0,?,?,136.0,?,?,140.0,?,18.0,?,?,?,?,71.0,4.0,36.0,189.0,195.0,?
?,?,101.0,190.0,?,10.0,213.0,32.0,24.0,?,?,664.0,?,?,13.0,21.0,188.0,?,saab
83.0,?,70.0,?,69.0,?,143.0,?,?,143.0,166.0,306.0,?,69.0,7.0,6.0,188.0,?,bus
?,44.0,?,165.0,70.0,?,144.0,?,19.0,?,167.0,312.0,172.0,71.0,4.0,4.0,188.0,193.0,bus
?,?,?,207.0,72.0,?,184.0,35.0,?,?,199.0,?,?,72.0,?,11.0,?,199.0,bus
90.0,?,63.0,?,?,7.0,131.0,?,18.0,142.0,?,?,?,65.0,?,3.0,197.0,204.0,?
86.0,40.0,?,?,56.0,5.0,?,50.0,?,?,152.0,262.0,?,?,9.0,?,187.0,191.0,saab
?,?,107.0,?,54.0,?,208.0,32.0,24.0,?,214.0,?,?,?,?,12.0,?,200.0,opel
86.0,44.0,70.0,140.0,?,6.0,148.0,?,?,145.0,?,?,185.0,?,?,1.0,?,183.0,bus
102.0,?,101.0,?,64.0,?,?,33.0,?,?,?,616.0,186.0,65.0,0.0,19.0,?,203.0,opel
81.0,?,?,123.0,58.0,6.0,?,51.0,18.0,128.0,147.0,?,148.0,?,?,6.0,?,?,?
97.0,41.0,62.0,133.0,56.0,7.0,130.0,52.0,?,?,?,247.0,157.0,78.0,5.0,7.0,184.0,?,van
?,41.0,69.0,153.0,56.0,7.0,?,47.0,18.0,141.0,162.0,297.0,169.0,61.0,11.0,8.0,?,209.0,?
86.0,44.0,?,129.0,56.0,6.0,152.0,45.0,19.0,150.0,?,331.0,?,83.0,?,?,?,?,?
?,?,76.0,?,73.0,?,178.0,36.0,?,?,194.0,?,186.0,72.0,0.0,7.0,197.0,200.0,?
108.0,?,?,?,68.0,?,218.0,30.0,?,171.0,228.0,709.0,?,69.0,?,4.0,190.0,?,opel
91.0,52.0,98.0,196.0,62.0,?,?,?,22.0,?,216.0,562.0,244.0,69.0,?,?,190.0,199.0,opel
84.0,43.0,76.0,?,75.0,7.0,?,?,19.0,?,180.0,?,173.0,77.0,5.0,?,185.0,?,?
95.0,?,?,?,?,9.0,191.0,35.0,22.0,?,?,?,169.0,68.0,0.0,?,190.0,?,?
95.0,43.0,?,?,?,?,?,36.0,21.0,139.0,189.0,?,163.0,?,6.0,?,?,?,bus
96.0,?,88.0,160.0,?,?,151.0,?,19.0,148.0,?,339.0,182.0,70.0,?,?,192.0,199.0,?
86.0,44.0,77.0,155.0,60.0,7.0,?,?,19.0,141.0,?,345.0,161.0,72.0,?,0.0,?,192.0,opel
?,38.0,79.0,?,?,6.0,?,?,20.0,130.0,178.0,393.0,133.0,?,?,?,?,205.0,bus
85.0,?,?,132.0,54.0,?,147.0,?,?,?,171.0,?,145.0,75.0,7.0,25.0,183.0,?,?
105.0,53.0,105.0,184.0,?,11.0,211.0,?,?,168.0,224.0,661.0,218.0,?,0.0,15.0,?,197.0,?
?,38.0,77.0,161.0,62.0,7.0,149.0,?,19.0,129.0,174.0,327.0,?,71.0,6.0,?,?,?,saab
?,?,?,?,67.0,?,206.0,?,23.0,167.0,?,629.0,220.0,?,5.0,?,187.0,?,?
85.0,?,?,136.0,?,6.0,142.0,?,?,137.0,164.0,295.0,164.0,77.0,2.0,?,?,186.0,saab
97.0,?,78.0,?,62.0,8.0,?,41.0,?,131.0,?,?,117.0,?,2.0,28.0,203.0,?,opel
97.0,?,92.0,197.0,63.0,?,179.0,37.0,?,?,197.0,?,136.0,63.0,?,3.0,197.0,204.0,?
100.0,47.0,88.0,190.0,?,10.0,?,?,?,?,?,440.0,169.0,?,15.0,18.0,201.0,210.0,saab
86.0,?,?,?,54.0,?,119.0,57.0,?,?,?,?,137.0,?,6.0,1.0,?,?,van
84.0,?,?,156.0,64.0,?,?,44.0,19.0,143.0,?,339.0,?,75.0,0.0,20.0,?,193.0,?
?,45.0,?,149.0,59.0,?,?,43.0,20.0,?,?,362.0,173.0,?,12.0,?,?,193.0,van
91.0,39.0,77.0,153.0,59.0,8.0,?,48.0,18.0,?,159.0,289.0,?,?,8.0,17.0,?,209.0,van
?,50.0,94.0,?,67.0,?,187.0,35.0,?,158.0,214.0,525.0,?,67.0,8.0,6.0,193.0,?,?
88.0,35.0,?,?,?,7.0,128.0,?,18.0,129.0,147.0,246.0,109.0,?,?,?,?,?,van
110.0,46.0,?,197.0,61.0,9.0,?,34.0,22.0,149.0,209.0,?,160.0,65.0,11.0,?,?,203.0,saab
87.0,41.0,?,140.0,58.0,?,148.0,?,?,?,164.0,318.0,?,79.0,19.0,2.0,?,185.0,saab
89.0,47.0,83.0,169.0,?,8.0,?,?,?,?,189.0,?,?,?,7.0,10.0,187.0,193.0,?
90.0,43.0,?,?,64.0,8.0,136.0,?,?,?,?,279.0,167.0,64.0,?,6.0,201.0,209.0,?
?,47.0,85.0,161.0,64.0,?,?,?,20.0,?,?,389.0,185.0,?,?,?,185.0,?,van
?,?,96.0,?,63.0,10.0,185.0,36.0,22.0,?,202.0,513.0,139.0,65.0,8.0,?,195.0,204.0,opel
110.0,?,104.0,?,66.0,10.0,?,?,24.0,164.0,223.0,?,210.0,?,5.0,16.0,?,203.0,saab
?,46.0,?,175.0,70.0,12.0,157.0,?,20.0,155.0,172.0,?,192.0,?,15.0,?,190.0,?,?
?,44.0,?,125.0,58.0,?,148.0,?,19.0,145.0,170.0,323.0,?,84.0,?,?,180.0,?,bus
95.0,?,?,?,63.0,?,?,35.0,22.0,?,208.0,?,235.0,68.0,?,?,?,198.0,opel
