@relation dataset

@attribute mssubclass real
@attribute mszoning {0, 1, 2, 3, 4}
@attribute lotarea real
@attribute street {0, 1}
@attribute lotshape {0, 1, 2, 3}
@attribute landcontour {0, 1, 2, 3}
@attribute utilities {0, 1}
@attribute lotconfig {0, 1, 2, 3, 4}
@attribute landslope {0, 1, 2}
@attribute bldgtype {0, 1, 2, 3, 4}
@attribute overallqual real
@attribute overallcond real
@attribute yearbuilt real
@attribute yearremodadd real
@attribute roofstyle {0, 1, 2, 3, 4, 5}
@attribute roofmatl {0, 1, 2, 3, 4, 5, 6, 7}
@attribute masvnrtype {0, 1, 2, 3}
@attribute masvnrarea real
@attribute exterqual {0, 1, 2, 3}
@attribute extercond {0, 1, 2, 3}
@attribute foundation {0, 1, 2, 3, 4}
@attribute bsmtqual {0, 1, 2, 3}
@attribute bsmtcond {0, 1, 2, 3}
@attribute bsmtexposure {0, 1, 2, 3}
@attribute bsmtfintype1 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf1 real
@attribute bsmtfintype2 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf2 real
@attribute bsmtunfsf real
@attribute totalbsmtsf real
@attribute heating {0, 1, 2, 3}
@attribute heatingqc {0, 1, 2, 3, 4}
@attribute centralair {0, 1}
@attribute electrical {0, 1, 2, 3, 4}
@attribute 1stflrsf real
@attribute 2ndflrsf real
@attribute lowqualfinsf real
@attribute grlivarea real
@attribute bsmtfullbath real
@attribute bsmthalfbath real
@attribute fullbath real
@attribute halfbath real
@attribute bedroomabvgr real
@attribute kitchenabvgr real
@attribute kitchenqual {0, 1, 2, 3}
@attribute totrmsabvgrd real
@attribute functional {0, 1, 2, 3, 4, 5, 6}
@attribute fireplaces real
@attribute garagetype {0, 1, 2, 3, 4, 5}
@attribute garageyrblt real
@attribute garagefinish {0, 1, 2}
@attribute garagecars real
@attribute garagearea real
@attribute garagequal {0, 1, 2, 3, 4}
@attribute garagecond {0, 1, 2, 3, 4}
@attribute paveddrive {0, 1, 2}
@attribute wooddecksf real
@attribute openporchsf real
@attribute enclosedporch real
@attribute 3ssnporch real
@attribute screenporch real
@attribute poolarea real
@attribute miscval real
@attribute yrsold {2006, 2007, 2008, 2009, 2010}
@attribute saletype {0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute salecondition {0, 1, 2, 3, 4, 5}
@attribute saleprice real


@data
60.0,?,53504.0,1,?,?,?,?,?,?,8.0,?,2003.0,2003.0,?,?,?,603.0,0,3,?,2,?,1,?,?,5,0.0,?,?,?,?,1,4,?,1589.0,?,3279.0,1.0,0.0,?,?,4.0,1.0,?,?,4,?,?,2003.0,0,?,841.0,?,?,2,503.0,36.0,0.0,?,?,0.0,?,2010,8,4,?
85.0,?,7252.0,?,?,?,0,1,0,0,?,5.0,1982.0,1982.0,3,1,2,0.0,?,3,?,2,3,?,?,?,5,0.0,?,858.0,?,4,1,4,?,?,0.0,?,?,?,?,0.0,?,?,3,?,6,?,?,?,?,2.0,576.0,4,?,?,?,0.0,?,?,?,0.0,0.0,?,8,4,134900.0
?,?,?,?,?,3,0,?,?,?,?,?,1951.0,1951.0,?,?,?,?,?,?,1,?,?,3,3,836.0,?,?,?,836.0,0,?,?,?,?,0.0,?,1220.0,?,?,?,?,?,1.0,3,6.0,6,0.0,?,?,?,2.0,?,4,4,?,0.0,?,0.0,0.0,0.0,0.0,0.0,?,0,4,?
80.0,?,7819.0,?,3,?,?,?,0,?,?,?,?,?,?,1,?,?,?,?,?,?,3,0,0,422.0,?,?,?,?,0,4,1,?,1117.0,0.0,0.0,?,?,?,?,0.0,?,?,?,?,?,?,5,1976.0,2,?,672.0,4,?,?,?,?,0.0,0.0,?,?,?,2010,8,0,107000.0
20.0,3,?,?,3,?,?,4,0,?,?,?,1958.0,?,1,1,?,1.0,3,3,?,?,3,3,4,?,5,?,456.0,912.0,?,?,1,?,912.0,?,0.0,?,?,0.0,?,?,2.0,1.0,3,?,?,?,?,1958.0,1,?,?,4,?,2,?,0.0,?,0.0,0.0,?,0.0,2007,?,4,114500.0
20.0,?,?,?,?,3,?,?,0,0,?,5.0,?,?,3,?,?,375.0,?,3,2,2,3,?,?,0.0,?,?,1935.0,1935.0,0,?,1,4,?,0.0,0.0,?,0.0,?,?,?,?,?,?,9.0,?,1.0,?,2006.0,?,?,895.0,?,4,2,?,?,?,0.0,?,0.0,0.0,2007,6,?,395000.0
?,4,?,1,?,3,?,2,0,?,6.0,?,?,1998.0,?,1,1,320.0,?,?,2,0,?,3,2,?,?,0.0,?,1204.0,?,0,1,?,?,0.0,?,?,?,?,?,0.0,?,1.0,3,?,?,?,?,?,?,?,412.0,?,?,?,?,?,?,0.0,0.0,?,0.0,2009,8,4,162000.0
?,?,11210.0,1,?,?,?,?,0,?,?,?,?,?,?,?,?,?,?,?,?,2,?,0,2,?,?,?,1594.0,?,0,0,1,4,?,0.0,0.0,?,?,0.0,?,0.0,3.0,1.0,2,7.0,6,0.0,1,?,?,3.0,?,4,4,?,144.0,59.0,?,?,?,?,?,?,?,5,221500.0
20.0,?,13350.0,?,?,?,?,?,?,0,?,5.0,1974.0,?,?,1,2,0.0,3,3,?,?,?,3,?,?,?,?,?,?,?,?,?,4,894.0,0.0,?,894.0,?,?,?,?,?,1.0,3,5.0,6,?,?,?,?,?,440.0,4,4,?,241.0,0.0,?,0.0,?,?,?,?,8,4,?
?,3,?,?,?,3,?,4,?,?,?,5.0,1977.0,?,1,?,1,90.0,3,?,1,?,?,1,2,?,5,?,?,?,0,4,?,?,?,?,?,?,?,?,1.0,0.0,?,?,3,?,6,0.0,?,?,?,?,504.0,?,4,2,?,?,?,?,?,?,0.0,?,?,4,?
?,?,7875.0,?,?,3,?,4,0,0,7.0,?,?,1996.0,1,?,?,38.0,3,3,?,2,?,?,?,0.0,5,0.0,1237.0,1237.0,0,2,?,?,?,0.0,0.0,?,?,0.0,?,0.0,?,1.0,?,?,6,1.0,?,1995.0,0,2.0,?,?,4,?,220.0,21.0,?,?,0.0,?,0.0,2007,8,?,176000.0
60.0,3,7153.0,?,?,3,?,4,0,0,?,?,1992.0,1992.0,?,1,?,?,2,2,2,?,?,3,0,?,5,?,374.0,?,0,?,?,4,?,793.0,?,1603.0,0.0,0.0,?,1.0,?,1.0,?,7.0,6,0.0,?,1992.0,1,?,484.0,4,4,2,0.0,124.0,0.0,?,0.0,?,0.0,2006,?,?,175900.0
20.0,3,16285.0,?,?,3,0,4,0,0,7.0,?,?,2002.0,1,1,?,0.0,2,?,?,2,?,?,?,0.0,5,?,1413.0,1413.0,?,0,1,4,1430.0,0.0,?,1430.0,0.0,0.0,2.0,0.0,?,1.0,?,6.0,?,?,1,?,?,2.0,?,?,4,2,?,?,?,0.0,0.0,0.0,?,2009,8,4,?
85.0,?,9101.0,?,0,?,0,?,?,0,5.0,6.0,?,1978.0,?,?,1,104.0,?,?,?,?,3,?,2,1097.0,?,?,0.0,1097.0,?,?,?,?,?,?,?,1110.0,?,?,?,?,?,1.0,2,4.0,?,1.0,?,?,?,?,602.0,?,?,2,303.0,?,?,?,?,?,?,?,8,?,165500.0
20.0,?,9790.0,1,?,?,0,4,?,?,6.0,5.0,?,?,1,?,2,?,?,3,?,3,3,3,4,251.0,3,630.0,491.0,?,0,4,1,4,1342.0,0.0,?,?,0.0,0.0,2.0,?,?,1.0,?,7.0,?,?,?,?,2,2.0,?,4,4,2,?,0.0,0.0,?,197.0,?,?,2009,8,?,161500.0
50.0,?,?,1,3,3,0,?,?,?,?,?,1915.0,1950.0,1,?,2,0.0,3,2,?,?,?,?,3,?,5,?,?,686.0,0,4,?,4,?,686.0,0.0,1652.0,1.0,?,2.0,?,4.0,?,3,?,?,0.0,5,1961.0,2,1.0,416.0,?,?,?,?,?,?,0.0,?,?,1200.0,?,8,?,139000.0
?,3,?,?,?,3,0,?,?,?,?,?,2004.0,?,1,?,?,0.0,?,3,?,?,?,3,?,?,5,0.0,?,956.0,?,0,1,4,956.0,?,0.0,2084.0,1.0,0.0,2.0,1.0,4.0,?,?,?,6,?,3,?,?,?,?,?,4,2,0.0,?,?,0.0,?,0.0,0.0,2010,8,?,233000.0
20.0,?,?,?,?,3,?,?,?,?,4.0,?,?,2000.0,1,?,?,?,?,3,1,3,?,3,5,0.0,5,0.0,?,?,0,0,?,?,901.0,?,?,?,?,0.0,1.0,?,?,1.0,3,?,6,?,5,1954.0,?,1.0,?,1,4,2,0.0,0.0,0.0,?,0.0,?,?,?,?,4,107900.0
?,?,?,?,?,?,?,?,?,0,6.0,8.0,?,2007.0,?,?,?,157.0,?,3,1,3,0,?,?,?,?,0.0,264.0,?,0,2,1,?,?,?,?,?,?,0.0,?,?,?,1.0,?,?,?,?,1,?,?,?,?,?,?,2,133.0,?,0.0,0.0,0.0,?,0.0,?,8,?,187500.0
?,3,3182.0,?,3,?,?,4,0,4,?,?,?,?,1,?,1,?,?,?,2,?,3,3,?,16.0,?,0.0,1129.0,1145.0,0,?,1,4,1145.0,0.0,?,1145.0,?,?,?,?,?,?,2,5.0,6,1.0,?,2005.0,0,?,?,?,?,2,?,?,?,0.0,0.0,0.0,?,?,?,4,?
?,3,11333.0,?,0,?,0,0,0,0,?,?,?,1976.0,?,?,?,0.0,3,?,?,2,?,?,0,539.0,?,0.0,?,1029.0,0,?,1,?,?,0.0,0.0,1062.0,?,0.0,?,0.0,?,1.0,?,?,6,2.0,?,?,1,?,?,4,4,?,120.0,0.0,0.0,0.0,?,?,?,?,?,?,?
?,3,9920.0,1,?,3,?,1,0,0,?,5.0,?,1997.0,1,?,?,?,2,3,2,?,3,?,2,?,?,?,?,1117.0,?,?,1,4,1127.0,?,?,?,?,?,?,?,?,1.0,?,?,?,1.0,?,1997.0,?,?,?,4,4,?,180.0,130.0,?,0.0,?,0.0,0.0,?,8,?,?
?,?,?,?,3,?,0,?,0,?,8.0,?,2007.0,?,1,1,3,?,2,3,2,?,3,0,?,?,?,?,?,?,?,0,1,?,?,?,0.0,?,0.0,?,2.0,0.0,?,?,?,7.0,6,0.0,?,?,0,?,?,?,?,2,168.0,?,?,0.0,?,0.0,0.0,2007,6,5,?
60.0,3,?,1,?,3,0,?,?,?,7.0,?,1994.0,?,1,1,?,0.0,2,?,2,2,3,3,5,0.0,5,?,?,?,?,0,1,4,?,809.0,0.0,?,0.0,0.0,?,1.0,?,?,2,7.0,6,1.0,?,?,0,?,409.0,4,4,?,143.0,?,0.0,0.0,0.0,0.0,500.0,?,?,4,?
60.0,?,8400.0,?,3,3,?,4,?,?,6.0,6.0,?,?,?,1,1,?,3,3,?,2,?,?,5,0.0,5,?,650.0,650.0,0,4,?,?,?,676.0,0.0,1564.0,0.0,?,2.0,?,3.0,?,?,7.0,6,1.0,1,?,?,?,?,4,?,2,?,?,?,0.0,?,0.0,?,?,?,?,171000.0
20.0,?,?,?,?,?,0,4,0,?,?,?,1977.0,?,?,?,1,?,3,3,?,?,?,?,?,0.0,5,?,660.0,660.0,0,0,?,?,?,0.0,?,1285.0,0.0,?,1.0,1.0,?,?,3,7.0,?,1.0,?,1977.0,?,?,?,4,?,2,138.0,0.0,?,0.0,?,0.0,?,2007,?,?,143500.0
20.0,?,7677.0,?,?,3,0,?,0,?,5.0,5.0,?,1953.0,?,?,2,0.0,3,?,1,?,3,?,1,?,5,?,?,773.0,?,2,1,4,?,0.0,?,773.0,?,0.0,1.0,?,2.0,1.0,3,4.0,6,?,1,1953.0,2,1.0,240.0,4,?,?,?,?,0.0,0.0,0.0,0.0,0.0,2008,?,0,110000.0
60.0,3,13518.0,1,?,3,?,4,?,0,9.0,?,?,?,?,?,3,860.0,?,?,?,?,?,3,5,?,5,0.0,?,?,0,?,?,4,1966.0,?,0.0,3140.0,?,0.0,?,1.0,?,?,0,?,6,2.0,?,2009.0,0,?,820.0,4,4,2,144.0,?,?,0.0,?,0.0,?,2009,6,5,?
50.0,3,?,1,?,?,?,0,0,?,5.0,?,?,1950.0,1,?,1,252.0,3,?,0,?,3,3,?,?,?,0.0,?,731.0,?,0,1,4,?,787.0,0.0,?,1.0,?,1.0,?,?,1.0,?,7.0,?,?,5,1939.0,?,?,?,?,?,2,?,?,?,?,?,?,?,?,?,?,175000.0
60.0,3,?,?,0,?,?,?,?,0,?,?,?,?,1,1,?,0.0,?,3,2,2,3,?,?,?,5,0.0,154.0,616.0,0,?,?,4,616.0,1072.0,0.0,?,1.0,0.0,2.0,?,4.0,?,?,8.0,6,?,?,1997.0,1,2.0,603.0,4,4,2,?,114.0,185.0,0.0,0.0,0.0,400.0,?,8,4,?
30.0,4,?,1,3,3,?,?,0,0,4.0,7.0,1916.0,1990.0,?,?,2,0.0,3,3,?,?,?,?,?,?,?,0.0,?,1196.0,0,?,?,?,1196.0,?,?,?,1.0,?,1.0,0.0,2.0,?,?,5.0,?,0.0,?,?,2,?,440.0,4,?,?,0.0,?,?,?,?,?,0.0,2007,8,4,109900.0
?,?,?,?,3,3,?,4,0,?,?,?,2005.0,?,1,?,2,?,?,?,?,2,3,?,2,?,5,0.0,80.0,728.0,0,0,1,4,?,?,0.0,?,1.0,?,?,?,?,1.0,2,?,6,?,1,?,?,?,?,?,4,2,36.0,?,?,?,0.0,0.0,0.0,2008,?,4,?
60.0,3,?,?,?,3,0,4,?,0,9.0,5.0,2008.0,?,3,?,?,?,?,3,2,?,?,1,5,?,?,0.0,1734.0,?,0,0,?,4,1734.0,?,0.0,2822.0,?,0.0,3.0,?,4.0,?,?,12.0,6,?,?,2009.0,?,?,1020.0,?,?,2,?,170.0,?,?,192.0,?,?,2009,6,5,582933.0
?,?,9000.0,1,3,3,?,?,?,?,5.0,5.0,1954.0,1954.0,?,1,2,?,3,3,?,?,?,3,3,812.0,5,?,?,936.0,0,4,1,4,?,?,0.0,?,?,0.0,1.0,?,2.0,?,?,5.0,2,0.0,?,1954.0,2,1.0,286.0,?,4,2,0.0,?,0.0,?,?,0.0,0.0,2006,8,3,?
20.0,3,12274.0,?,?,3,0,?,?,0,7.0,?,2008.0,2008.0,?,1,?,256.0,?,3,2,?,?,?,5,0.0,5,?,?,?,0,0,1,?,?,?,?,1428.0,0.0,?,?,?,3.0,?,?,?,?,0.0,?,?,?,?,554.0,4,?,?,?,60.0,?,0.0,?,?,?,2008,6,5,?
80.0,?,?,1,3,3,0,4,0,0,5.0,5.0,1967.0,?,?,1,?,?,3,3,2,3,?,?,0,?,4,480.0,?,?,0,?,?,4,?,?,0.0,980.0,0.0,0.0,?,?,?,?,3,?,6,?,?,?,?,?,?,?,?,2,?,?,0.0,0.0,?,?,0.0,?,?,4,135500.0
?,?,?,1,?,3,?,4,?,0,5.0,?,1923.0,2004.0,?,1,2,?,3,3,1,3,3,?,2,?,5,?,?,1324.0,0,0,?,?,?,?,0.0,1576.0,?,?,?,1.0,?,1.0,2,6.0,?,1.0,1,?,?,2.0,528.0,?,?,2,0.0,?,0.0,?,0.0,?,0.0,?,?,?,223500.0
80.0,?,13400.0,1,3,3,0,?,0,?,5.0,?,1966.0,?,1,1,?,1047.0,?,3,1,?,3,0,?,516.0,?,?,?,1024.0,0,4,1,?,1086.0,?,?,1086.0,?,?,1.0,0.0,3.0,1.0,3,6.0,?,1.0,?,1966.0,?,?,?,?,4,2,0.0,?,?,0.0,0.0,0.0,?,?,8,?,159950.0
75.0,4,?,?,3,3,0,?,0,0,?,?,1898.0,?,3,?,?,0.0,?,3,?,?,?,3,?,0.0,5,?,?,?,?,?,0,0,?,1063.0,?,2138.0,?,?,?,?,?,3.0,3,?,?,?,5,1910.0,2,?,360.0,1,?,?,?,156.0,0.0,?,?,0.0,?,2009,?,?,?
20.0,?,?,1,3,?,0,?,?,0,6.0,?,?,1999.0,3,?,1,99.0,?,3,?,?,?,?,?,663.0,3,377.0,0.0,1040.0,0,1,?,?,1309.0,0.0,?,1309.0,?,0.0,1.0,1.0,?,1.0,?,5.0,?,?,1,1974.0,?,2.0,?,4,4,2,?,0.0,0.0,0.0,0.0,648.0,0.0,?,?,4,181000.0
?,?,4438.0,1,?,3,?,?,?,4,?,5.0,2004.0,2004.0,?,?,?,?,2,?,?,2,?,?,2,?,5,0.0,?,848.0,0,0,1,4,848.0,?,0.0,?,1.0,?,1.0,?,1.0,?,?,?,6,1.0,1,?,?,?,420.0,?,?,?,140.0,?,0.0,0.0,?,?,0.0,?,3,?,?
?,?,?,?,?,0,0,?,1,0,5.0,5.0,1952.0,?,?,?,?,?,?,3,?,3,3,?,?,0.0,5,0.0,?,540.0,?,?,?,?,1044.0,?,?,?,?,0.0,?,0.0,?,1.0,1,?,?,?,?,?,2,?,504.0,?,4,0,?,?,?,0.0,0.0,0.0,?,?,?,?,?
20.0,3,9750.0,1,?,3,0,4,?,?,?,6.0,1958.0,1958.0,1,?,?,?,?,?,?,?,?,3,?,608.0,5,0.0,?,1442.0,?,?,1,4,1442.0,?,?,1442.0,?,?,1.0,?,?,1.0,3,?,6,0.0,?,1958.0,1,?,?,?,4,2,?,0.0,?,?,?,?,?,2007,?,?,157900.0
?,?,8248.0,1,3,3,?,?,?,?,5.0,?,?,1950.0,?,?,?,?,3,?,?,?,3,3,?,0.0,?,0.0,?,686.0,1,?,?,?,686.0,?,0.0,1250.0,0.0,1.0,1.0,?,3.0,?,1,7.0,6,0.0,?,?,2,?,?,4,4,?,?,0.0,?,?,0.0,0.0,?,2006,?,?,?
?,?,12137.0,?,1,?,0,1,?,?,7.0,5.0,1998.0,?,?,?,?,?,?,?,?,?,?,?,5,0.0,?,0.0,1649.0,?,?,0,?,?,?,?,0.0,1661.0,?,?,?,?,3.0,1.0,?,?,6,0.0,1,?,1,?,598.0,4,?,2,?,?,0.0,0.0,0.0,?,?,2010,?,4,224900.0
20.0,3,11425.0,?,?,3,0,?,?,0,5.0,?,1954.0,1954.0,1,?,?,0.0,?,?,?,?,?,3,1,?,5,?,522.0,?,?,2,?,4,1008.0,0.0,?,1008.0,?,?,?,0.0,?,?,3,?,6,1.0,?,1954.0,1,?,275.0,4,4,?,?,0.0,120.0,0.0,0.0,0.0,0.0,?,8,4,137000.0
?,?,?,?,0,3,?,1,0,?,8.0,5.0,2002.0,?,?,?,1,?,?,3,2,?,3,?,2,?,5,0.0,?,1568.0,0,0,?,?,1689.0,0.0,?,?,1.0,0.0,2.0,0.0,3.0,1.0,?,7.0,?,2.0,?,?,1,?,857.0,?,?,2,?,?,?,?,?,?,0.0,2008,?,4,271000.0
80.0,3,?,?,?,3,0,4,?,0,6.0,7.0,?,?,?,?,1,80.0,?,?,?,?,3,0,2,504.0,5,0.0,506.0,?,0,?,?,4,?,0.0,0.0,1052.0,?,?,1.0,0.0,?,?,3,6.0,?,0.0,?,?,?,?,440.0,4,?,2,?,0.0,0.0,0.0,0.0,?,0.0,?,?,4,?
?,?,?,1,0,3,?,?,?,4,?,?,2009.0,?,1,1,?,128.0,2,?,2,2,?,?,2,733.0,5,0.0,?,1358.0,?,?,?,4,1358.0,0.0,0.0,?,1.0,0.0,2.0,?,?,?,?,?,?,1.0,1,2010.0,1,?,?,4,4,?,?,35.0,0.0,0.0,?,0.0,?,2010,?,5,?
?,?,?,?,0,3,?,1,?,?,7.0,5.0,?,2003.0,1,1,2,?,2,?,?,2,?,?,5,0.0,?,0.0,798.0,798.0,?,?,?,?,?,842.0,?,?,?,?,2.0,1.0,?,1.0,2,6.0,6,?,1,2003.0,?,2.0,?,?,4,2,?,?,?,?,?,?,0.0,2008,8,?,?
20.0,4,6000.0,?,3,0,?,?,1,1,4.0,?,1953.0,1953.0,1,?,2,?,1,?,1,?,?,3,?,?,5,0.0,936.0,?,0,?,?,4,936.0,0.0,0.0,936.0,0.0,0.0,1.0,0.0,?,1.0,?,4.0,3,0.0,5,?,2,2.0,576.0,?,?,?,?,?,?,0.0,?,0.0,0.0,2009,8,4,?
60.0,?,?,1,?,?,?,0,?,0,?,5.0,?,2003.0,1,1,2,?,?,?,?,2,3,?,5,?,5,?,847.0,?,?,?,?,?,847.0,886.0,?,?,?,0.0,?,?,?,1.0,?,7.0,?,?,3,2003.0,0,?,?,4,4,2,?,48.0,?,0.0,0.0,?,?,2007,8,?,225000.0
?,3,?,?,3,3,?,4,?,?,6.0,7.0,?,?,1,1,2,0.0,3,?,0,?,?,3,5,?,5,0.0,?,778.0,?,4,?,4,?,?,0.0,?,?,?,2.0,0.0,?,?,3,7.0,6,?,5,?,2,1.0,240.0,?,?,2,335.0,0.0,?,?,?,?,?,?,?,4,?
?,?,?,1,3,?,0,4,?,?,8.0,5.0,2006.0,?,?,1,2,?,2,3,?,?,1,?,?,?,5,?,1489.0,1489.0,?,?,1,?,?,0.0,0.0,1489.0,?,?,2.0,0.0,3.0,1.0,?,7.0,?,?,?,2006.0,?,2.0,?,?,?,?,0.0,140.0,?,0.0,0.0,?,?,?,6,?,?
?,3,?,1,3,3,0,4,?,0,10.0,?,2007.0,2008.0,3,?,?,816.0,?,?,?,0,3,0,?,1636.0,?,?,?,?,?,0,?,?,?,?,?,?,1.0,0.0,2.0,?,2.0,?,?,?,?,?,1,?,?,3.0,1220.0,?,?,?,188.0,45.0,?,0.0,0.0,0.0,?,2008,6,?,?
?,?,8529.0,?,0,3,?,4,0,?,7.0,?,2001.0,2001.0,?,1,?,?,?,?,2,2,?,?,?,?,5,0.0,?,1454.0,0,?,?,?,?,0.0,?,?,?,0.0,2.0,?,?,?,?,6.0,6,?,1,?,?,2.0,?,?,4,2,?,39.0,0.0,?,0.0,0.0,0.0,?,?,?,?
?,?,?,1,?,?,?,1,2,?,5.0,5.0,1967.0,?,?,5,2,0.0,3,?,2,?,?,?,3,249.0,0,764.0,0.0,1013.0,?,4,1,?,?,966.0,0.0,2126.0,0.0,1.0,2.0,1.0,?,1.0,3,?,?,?,?,1967.0,0,?,538.0,?,?,?,?,0.0,?,?,?,0.0,0.0,2009,?,0,185000.0
160.0,?,?,1,?,3,?,?,0,3,?,5.0,?,?,?,1,?,0.0,2,3,?,2,?,3,5,?,?,0.0,?,?,0,?,?,4,?,623.0,80.0,?,?,0.0,?,1.0,?,?,?,?,?,?,?,2005.0,?,2.0,480.0,?,4,?,0.0,166.0,0.0,?,0.0,?,?,?,8,4,147400.0
20.0,?,11900.0,?,?,?,?,?,?,0,6.0,5.0,?,1957.0,?,?,?,387.0,?,?,1,3,3,?,?,1040.0,?,?,?,1392.0,?,4,1,0,1392.0,0.0,?,?,1.0,?,?,1.0,3.0,?,?,6.0,?,?,1,?,1,2.0,?,?,?,2,?,?,0.0,0.0,192.0,0.0,0.0,2008,?,4,?
160.0,1,3180.0,?,3,?,0,4,0,4,?,5.0,?,?,?,?,2,?,?,3,?,?,3,?,?,0.0,5,?,?,600.0,?,?,?,4,?,600.0,?,1200.0,0.0,?,2.0,?,?,?,2,?,?,?,?,?,1,?,?,?,?,?,0.0,166.0,0.0,?,?,0.0,?,2006,?,4,?
?,3,?,1,?,3,?,?,?,?,7.0,6.0,2003.0,2003.0,?,1,?,223.0,2,3,?,?,3,3,2,?,?,0.0,458.0,?,?,?,?,?,?,?,0.0,?,?,0.0,?,?,?,?,2,?,6,?,1,2003.0,?,?,613.0,?,?,?,192.0,?,?,0.0,0.0,0.0,?,2010,8,?,237000.0
?,?,10004.0,?,?,3,?,?,?,0,6.0,6.0,1964.0,?,?,?,?,180.0,3,?,?,3,3,?,4,?,1,?,?,?,0,4,1,?,1516.0,?,0.0,1516.0,0.0,0.0,1.0,1.0,3.0,?,3,?,?,0.0,?,?,1,2.0,?,4,4,2,0.0,?,?,?,?,0.0,?,?,?,4,?
20.0,3,7875.0,1,?,?,0,?,0,?,?,6.0,1961.0,1961.0,1,?,1,?,3,?,?,?,3,3,?,572.0,5,?,?,1144.0,0,2,1,4,1144.0,?,0.0,?,?,0.0,?,0.0,3.0,?,3,?,6,?,1,?,?,?,?,4,?,?,?,0.0,0.0,0.0,?,0.0,?,2008,8,4,?
?,?,9600.0,1,3,?,?,?,?,0,?,?,1950.0,?,1,?,?,?,3,3,1,2,3,?,1,442.0,5,0.0,?,?,?,4,1,?,1067.0,0.0,0.0,?,0.0,0.0,?,0.0,?,1.0,2,4.0,3,?,?,?,2,?,436.0,4,?,?,?,0.0,?,0.0,0.0,?,?,?,?,?,128000.0
?,?,8100.0,1,?,?,0,4,0,?,5.0,?,?,1973.0,1,1,?,0.0,?,?,?,?,3,?,4,338.0,?,?,1221.0,1559.0,0,2,1,4,1559.0,0.0,?,1559.0,1.0,?,1.0,?,?,?,?,5.0,3,?,?,?,2,2.0,?,4,?,2,0.0,116.0,230.0,?,?,0.0,0.0,?,?,?,?
?,?,1680.0,?,3,?,?,4,0,3,6.0,5.0,1973.0,?,?,?,1,?,3,3,?,?,3,?,1,330.0,?,0.0,153.0,483.0,?,?,1,?,?,504.0,?,?,?,?,1.0,?,?,1.0,3,?,?,?,?,1973.0,?,1.0,?,?,?,2,?,?,0.0,0.0,0.0,?,?,?,?,4,100000.0
20.0,?,?,?,?,3,?,4,0,?,5.0,6.0,?,?,?,?,2,0.0,3,3,2,2,3,?,?,0.0,?,0.0,1099.0,1099.0,?,0,?,4,?,0.0,?,?,0.0,?,1.0,?,?,?,2,6.0,?,0.0,1,1999.0,2,1.0,?,4,?,?,278.0,?,?,?,?,?,?,2008,?,?,144000.0
50.0,3,?,1,3,?,?,?,?,0,?,?,?,?,?,?,2,0.0,3,?,1,?,?,?,1,?,?,0.0,?,768.0,0,0,?,?,?,432.0,?,?,0.0,0.0,1.0,0.0,3.0,?,3,?,6,0.0,?,1946.0,2,?,?,4,?,2,0.0,?,0.0,?,?,?,0.0,?,8,?,?
?,2,?,1,0,3,0,?,?,?,?,?,1925.0,1950.0,?,?,?,0.0,?,3,0,?,?,3,?,?,5,?,?,?,0,4,0,?,?,?,0.0,?,?,?,?,0.0,4.0,?,1,7.0,?,0.0,5,1934.0,2,?,?,4,?,?,0.0,0.0,?,0.0,?,0.0,0.0,2008,?,4,?
70.0,?,10440.0,?,3,?,0,?,?,?,?,8.0,1904.0,2002.0,?,1,?,?,3,3,2,?,?,?,?,0.0,?,0.0,650.0,650.0,?,?,1,4,?,?,?,?,?,0.0,2.0,?,?,1.0,?,8.0,?,?,5,?,2,2.0,?,?,4,1,70.0,78.0,?,0.0,?,?,?,2008,?,4,157500.0
80.0,?,9020.0,1,3,?,?,4,?,0,?,?,?,?,1,?,?,?,?,?,1,?,?,1,4,312.0,?,?,?,1127.0,?,4,1,4,1165.0,0.0,0.0,?,?,0.0,?,1.0,3.0,1.0,3,6.0,?,0.0,1,1966.0,1,?,490.0,2,?,2,0.0,?,?,?,0.0,0.0,?,2008,8,4,174900.0
50.0,?,12665.0,?,0,3,?,4,?,?,5.0,8.0,1915.0,?,?,1,?,?,?,?,?,3,3,2,?,0.0,?,?,876.0,876.0,0,2,1,?,?,?,0.0,1416.0,0.0,?,?,?,4.0,1.0,3,?,6,?,5,?,2,3.0,720.0,4,?,2,?,?,194.0,?,0.0,0.0,0.0,?,?,?,153900.0
?,3,?,1,0,?,0,1,?,0,5.0,5.0,1975.0,?,?,1,2,?,3,?,1,?,3,1,?,1390.0,?,0.0,?,?,?,4,1,4,1701.0,0.0,?,?,?,0.0,?,0.0,3.0,?,?,6.0,?,2.0,2,?,0,2.0,611.0,4,?,?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,?,4,?
60.0,3,9317.0,?,3,3,?,4,?,0,?,5.0,1993.0,1993.0,?,1,1,137.0,?,3,?,?,3,3,0,513.0,5,0.0,227.0,?,?,0,?,?,1006.0,?,?,1775.0,?,?,?,1.0,3.0,?,2,7.0,6,1.0,?,1993.0,2,2.0,425.0,?,4,2,?,?,192.0,?,?,0.0,0.0,?,8,?,213000.0
