@relation dataset

@attribute mssubclass real
@attribute mszoning {0, 1, 2, 3, 4}
@attribute lotarea real
@attribute street {0, 1}
@attribute lotshape {0, 1, 2, 3}
@attribute landcontour {0, 1, 2, 3}
@attribute utilities {0, 1}
@attribute lotconfig {0, 1, 2, 3, 4}
@attribute landslope {0, 1, 2}
@attribute bldgtype {0, 1, 2, 3, 4}
@attribute overallqual real
@attribute overallcond real
@attribute yearbuilt real
@attribute yearremodadd real
@attribute roofstyle {0, 1, 2, 3, 4, 5}
@attribute roofmatl {0, 1, 2, 3, 4, 5, 6, 7}
@attribute masvnrtype {0, 1, 2, 3}
@attribute masvnrarea real
@attribute exterqual {0, 1, 2, 3}
@attribute extercond {0, 1, 2, 3}
@attribute foundation {0, 1, 2, 3, 4}
@attribute bsmtqual {0, 1, 2, 3}
@attribute bsmtcond {0, 1, 2, 3}
@attribute bsmtexposure {0, 1, 2, 3}
@attribute bsmtfintype1 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf1 real
@attribute bsmtfintype2 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf2 real
@attribute bsmtunfsf real
@attribute totalbsmtsf real
@attribute heating {0, 1, 2, 3}
@attribute heatingqc {0, 1, 2, 3, 4}
@attribute centralair {0, 1}
@attribute electrical {0, 1, 2, 3, 4}
@attribute 1stflrsf real
@attribute 2ndflrsf real
@attribute lowqualfinsf real
@attribute grlivarea real
@attribute bsmtfullbath real
@attribute bsmthalfbath real
@attribute fullbath real
@attribute halfbath real
@attribute bedroomabvgr real
@attribute kitchenabvgr real
@attribute kitchenqual {0, 1, 2, 3}
@attribute totrmsabvgrd real
@attribute functional {0, 1, 2, 3, 4, 5, 6}
@attribute fireplaces real
@attribute garagetype {0, 1, 2, 3, 4, 5}
@attribute garageyrblt real
@attribute garagefinish {0, 1, 2}
@attribute garagecars real
@attribute garagearea real
@attribute garagequal {0, 1, 2, 3, 4}
@attribute garagecond {0, 1, 2, 3, 4}
@attribute paveddrive {0, 1, 2}
@attribute wooddecksf real
@attribute openporchsf real
@attribute enclosedporch real
@attribute 3ssnporch real
@attribute screenporch real
@attribute poolarea real
@attribute miscval real
@attribute yrsold {2006, 2007, 2008, 2009, 2010}
@attribute saletype {0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute salecondition {0, 1, 2, 3, 4, 5}
@attribute saleprice real


@data
?,?,?,?,3,?,?,?,?,?,?,7.0,1914.0,1970.0,1,?,?,0.0,?,?,0,2,3,2,4,?,5,0.0,?,880.0,?,1,?,4,?,888.0,0.0,?,0.0,0.0,?,?,?,1.0,?,6.0,?,2.0,5,?,?,2.0,320.0,?,?,?,0.0,?,0.0,0.0,0.0,0.0,0.0,2006,?,4,?
60.0,3,?,1,0,?,0,1,?,?,?,?,2005.0,2005.0,?,1,?,0.0,?,?,?,?,3,?,5,0.0,?,0.0,893.0,?,0,0,?,4,?,900.0,0.0,1801.0,0.0,0.0,?,?,3.0,1.0,?,8.0,?,?,?,?,0,?,?,4,?,?,?,116.0,0.0,0.0,0.0,?,0.0,?,?,?,?
?,?,9313.0,1,?,3,0,?,0,0,?,5.0,2004.0,2004.0,?,?,2,0.0,?,?,2,2,?,?,?,0.0,5,?,?,864.0,0,0,?,4,864.0,864.0,?,?,?,0.0,2.0,?,3.0,1.0,?,?,?,0.0,1,?,1,?,?,4,?,?,187.0,?,?,?,?,0.0,?,?,8,4,?
70.0,4,9600.0,?,3,3,?,4,?,?,?,7.0,?,?,?,1,2,?,3,?,?,?,?,?,?,?,5,?,264.0,?,?,0,?,?,?,?,?,1432.0,0.0,?,2.0,0.0,2.0,?,3,7.0,6,?,?,?,2,?,?,?,2,2,270.0,0.0,112.0,?,0.0,?,0.0,2007,8,0,132000.0
20.0,3,6768.0,1,?,?,?,?,?,?,?,?,1961.0,?,3,1,2,?,3,2,?,3,3,?,2,832.0,?,0.0,?,?,?,?,?,?,912.0,0.0,0.0,?,?,1.0,?,0.0,?,?,2,?,6,?,?,?,?,1.0,?,?,?,?,168.0,0.0,0.0,?,0.0,0.0,0.0,2008,?,4,?
?,?,?,?,3,?,0,4,?,0,?,?,2000.0,?,?,?,?,108.0,?,3,2,?,3,?,?,0.0,5,0.0,?,?,?,?,?,?,1349.0,?,0.0,1349.0,0.0,?,2.0,?,3.0,1.0,3,?,?,?,?,2000.0,?,?,539.0,?,4,2,?,55.0,0.0,?,?,?,?,2007,8,4,179000.0
?,?,12886.0,1,0,?,0,?,?,?,?,?,?,?,1,1,2,?,3,?,?,?,?,0,?,?,?,0.0,?,?,?,?,?,?,1464.0,?,0.0,?,?,1.0,2.0,?,?,?,3,6.0,?,1.0,1,1997.0,1,2.0,?,4,?,2,302.0,?,?,0.0,100.0,?,?,?,8,4,175000.0
?,3,?,1,0,1,0,?,?,4,8.0,?,1993.0,1993.0,1,?,?,0.0,2,?,?,2,?,?,?,?,?,0.0,?,?,0,2,1,4,1337.0,0.0,?,?,?,?,?,0.0,?,1.0,2,?,6,?,?,1993.0,1,2.0,?,4,?,2,96.0,?,70.0,?,?,?,0.0,?,8,?,?
?,3,8963.0,?,?,3,0,?,?,?,8.0,9.0,?,?,?,?,1,289.0,0,2,?,3,?,3,2,575.0,0,?,487.0,1142.0,0,?,1,?,1175.0,?,0.0,?,0.0,?,3.0,?,4.0,?,2,11.0,6,?,3,1994.0,0,?,?,4,?,2,?,?,0.0,?,0.0,0.0,0.0,?,?,4,299800.0
?,?,8795.0,1,0,3,0,4,?,?,?,?,2000.0,?,?,?,2,?,2,?,2,2,3,3,2,?,?,0.0,652.0,952.0,0,0,?,4,?,?,?,?,?,?,?,1.0,?,?,2,8.0,?,1.0,?,2000.0,?,?,?,4,4,2,?,54.0,?,0.0,0.0,?,0.0,?,?,4,236000.0
?,4,?,1,?,?,0,?,0,?,?,7.0,?,2003.0,4,1,2,0.0,?,?,3,?,?,?,5,?,?,0.0,?,1240.0,1,4,0,?,1320.0,1320.0,?,2640.0,0.0,0.0,?,1.0,?,?,2,?,?,1.0,?,1950.0,2,?,864.0,4,?,0,?,0.0,?,0.0,?,0.0,0.0,?,8,?,?
20.0,3,?,1,?,3,0,4,0,0,7.0,5.0,?,1996.0,?,1,1,338.0,?,?,?,?,?,?,?,919.0,5,0.0,?,1720.0,?,?,?,?,?,?,0.0,1720.0,1.0,?,?,0.0,?,?,?,?,6,1.0,?,?,0,2.0,527.0,4,?,?,240.0,?,154.0,0.0,?,0.0,?,?,?,4,260400.0
?,3,?,?,?,?,?,?,0,?,?,5.0,?,2003.0,1,1,2,?,?,3,?,?,?,?,?,?,?,0.0,660.0,?,?,0,?,?,660.0,660.0,?,?,0.0,?,2.0,1.0,3.0,?,?,6.0,?,?,1,?,0,?,400.0,4,4,2,0.0,?,0.0,0.0,?,?,0.0,2007,8,4,162000.0
20.0,3,9236.0,1,0,?,?,?,?,0,?,5.0,?,?,?,?,2,0.0,3,?,?,2,?,?,?,1200.0,?,?,279.0,1479.0,?,?,?,?,?,0.0,0.0,1494.0,?,0.0,?,?,3.0,1.0,?,?,?,?,1,?,1,?,?,4,4,2,168.0,?,?,?,0.0,?,?,?,8,?,217000.0
?,3,?,?,?,3,0,?,0,?,8.0,?,2005.0,?,?,?,1,?,?,?,2,?,?,2,5,?,?,0.0,?,1030.0,0,?,1,?,1038.0,?,?,2098.0,?,0.0,?,1.0,?,1.0,0,?,?,?,?,?,1,3.0,?,?,4,2,192.0,52.0,?,?,?,?,?,?,?,4,275500.0
20.0,3,?,1,3,3,0,?,?,0,?,8.0,1969.0,?,?,?,2,0.0,3,3,1,3,?,?,?,?,?,?,?,?,0,?,?,?,?,?,?,?,?,?,1.0,0.0,3.0,?,?,5.0,?,0.0,5,?,?,2.0,440.0,4,4,?,171.0,48.0,0.0,?,0.0,0.0,0.0,?,?,4,156000.0
160.0,?,3230.0,?,3,3,?,?,0,?,6.0,5.0,?,1999.0,?,1,?,?,3,?,?,?,3,3,?,?,?,?,?,729.0,0,?,1,4,?,?,0.0,?,?,?,2.0,1.0,?,1.0,3,?,6,?,?,?,2,?,?,?,4,?,0.0,?,0.0,?,?,?,?,?,8,?,?
?,?,?,?,?,3,?,4,0,0,8.0,5.0,?,?,?,?,?,?,2,3,?,2,?,0,?,20.0,?,0.0,846.0,?,0,?,1,4,?,902.0,0.0,?,?,?,?,1.0,?,1.0,?,7.0,6,0.0,?,?,?,2.0,?,?,?,?,144.0,?,0.0,0.0,0.0,0.0,0.0,2009,8,?,212000.0
?,?,?,1,0,?,?,?,0,0,?,?,?,?,?,1,?,?,3,3,1,?,3,2,4,438.0,?,?,234.0,672.0,?,?,?,4,?,?,?,?,?,0.0,2.0,1.0,?,?,3,6.0,6,1.0,?,1978.0,?,2.0,440.0,4,4,2,?,0.0,0.0,?,?,?,?,2010,?,0,?
160.0,1,?,1,?,3,?,?,?,3,?,5.0,1999.0,1999.0,1,1,?,?,?,?,2,2,?,3,0,?,5,?,?,744.0,0,2,?,?,?,744.0,?,1501.0,0.0,?,?,1.0,3.0,?,?,?,?,0.0,5,1999.0,?,?,?,?,4,2,0.0,?,?,?,0.0,0.0,?,2008,8,4,?
?,?,12257.0,1,0,3,?,?,0,?,8.0,5.0,1995.0,?,1,?,1,513.0,2,3,2,?,3,?,?,?,?,?,?,1318.0,?,?,1,?,1328.0,1203.0,?,?,?,?,2.0,1.0,?,?,2,9.0,?,?,?,1995.0,?,?,752.0,4,4,2,?,98.0,?,?,?,?,?,2007,?,?,?
20.0,3,?,?,3,3,?,?,0,?,?,6.0,?,1959.0,?,1,?,?,3,?,1,3,3,?,?,612.0,?,?,252.0,?,0,0,1,4,?,?,0.0,864.0,?,?,1.0,0.0,?,?,3,?,6,0.0,5,?,2,?,300.0,?,0,2,0.0,0.0,0.0,0.0,?,?,450.0,2009,?,?,?
?,?,?,?,?,?,0,?,0,0,5.0,?,1924.0,?,?,1,?,0.0,3,3,2,3,3,?,?,405.0,5,?,740.0,1145.0,?,4,?,?,?,0.0,0.0,?,?,?,1.0,?,2.0,1.0,?,5.0,?,?,?,?,?,?,440.0,4,4,2,?,?,0.0,?,?,0.0,0.0,?,8,4,100000.0
60.0,1,8640.0,?,3,?,0,4,?,?,7.0,?,2009.0,?,1,1,?,?,?,?,?,2,?,?,2,?,5,0.0,732.0,?,?,0,?,4,?,?,?,?,0.0,?,?,1.0,?,?,2,?,?,?,?,?,2,?,?,4,4,?,169.0,45.0,0.0,0.0,0.0,?,?,?,2,4,?
60.0,3,?,?,3,?,?,4,?,0,8.0,?,1999.0,1999.0,1,?,1,?,?,3,?,2,3,?,2,?,5,0.0,?,1252.0,0,?,1,?,1268.0,1097.0,?,2365.0,?,?,2.0,?,3.0,1.0,?,?,6,?,1,1999.0,?,?,856.0,?,?,?,?,128.0,?,0.0,?,?,0.0,2009,?,4,337000.0
?,?,?,?,?,3,?,?,?,4,8.0,5.0,?,1996.0,?,1,2,0.0,?,2,2,2,1,0,3,?,2,1057.0,0.0,?,0,0,1,?,?,0.0,?,1494.0,?,?,1.0,?,?,?,0,6.0,6,?,?,1995.0,0,?,?,?,?,?,?,30.0,?,?,216.0,?,0.0,2006,8,4,?
?,?,?,1,?,?,0,4,0,?,?,5.0,2008.0,2008.0,1,?,3,?,?,3,2,2,?,?,5,?,5,?,1498.0,?,?,0,?,4,?,?,0.0,1506.0,?,?,?,0.0,2.0,1.0,?,?,6,?,?,2008.0,0,?,592.0,?,?,2,?,?,0.0,0.0,0.0,?,?,?,?,5,?
?,?,10421.0,?,?,3,0,4,?,?,?,5.0,?,1988.0,?,?,?,42.0,?,?,?,?,?,?,?,394.0,5,?,?,980.0,?,4,1,4,?,?,0.0,1714.0,0.0,?,2.0,?,?,?,3,?,?,?,?,1988.0,?,2.0,496.0,4,4,2,228.0,?,156.0,0.0,0.0,0.0,500.0,?,?,?,196500.0
50.0,3,12508.0,1,?,3,0,4,0,0,6.0,?,?,1985.0,?,1,2,?,?,?,?,2,3,2,?,?,5,0.0,323.0,?,0,0,?,?,983.0,767.0,0.0,1750.0,1.0,?,2.0,0.0,?,?,3,?,4,?,1,?,2,1.0,?,4,?,2,?,?,?,0.0,0.0,?,?,?,8,4,?
20.0,?,?,?,?,?,0,4,0,0,7.0,?,?,2005.0,3,?,?,?,2,?,2,?,3,?,2,24.0,?,?,?,?,0,?,1,4,1836.0,?,0.0,1836.0,?,0.0,?,0.0,3.0,1.0,2,?,?,1.0,1,2004.0,?,2.0,484.0,4,4,2,120.0,33.0,?,?,?,?,?,?,8,4,216837.0
60.0,?,?,1,1,?,0,?,1,?,?,5.0,?,?,?,1,?,?,0,3,2,?,3,?,?,?,?,?,?,?,0,0,?,?,1690.0,1589.0,0.0,?,?,?,?,?,?,?,0,12.0,4,1.0,3,?,0,3.0,?,?,?,?,503.0,?,?,0.0,210.0,0.0,0.0,2010,?,4,?
?,3,?,?,0,3,0,1,0,0,5.0,5.0,?,1982.0,?,?,?,?,?,?,?,?,3,0,?,685.0,?,0.0,?,?,?,?,?,?,?,?,0.0,858.0,?,0.0,1.0,0.0,2.0,1.0,?,?,?,?,5,?,2,2.0,576.0,4,?,2,?,0.0,0.0,?,?,0.0,?,2009,?,?,?
20.0,3,8877.0,?,3,?,0,?,0,?,?,?,?,1951.0,?,1,?,?,3,?,1,1,?,3,?,?,?,0.0,?,?,?,4,?,?,?,?,?,1220.0,0.0,0.0,?,0.0,2.0,1.0,3,6.0,6,?,5,1951.0,?,?,396.0,4,?,?,?,?,0.0,?,?,0.0,0.0,?,?,?,?
?,?,?,1,?,?,0,4,0,0,6.0,?,?,?,1,?,?,0.0,?,3,?,3,3,?,0,422.0,1,?,?,?,0,?,1,4,?,?,0.0,?,1.0,0.0,?,?,3.0,1.0,3,?,?,1.0,5,1976.0,?,2.0,?,4,4,?,144.0,0.0,?,0.0,?,?,0.0,?,8,?,?
?,3,?,?,?,?,?,4,?,0,?,?,?,1958.0,?,1,?,?,?,3,1,?,?,?,?,?,5,?,456.0,?,0,0,?,?,912.0,?,0.0,912.0,0.0,?,?,0.0,?,1.0,3,?,?,?,?,?,1,1.0,275.0,4,?,?,?,0.0,0.0,0.0,?,0.0,0.0,2007,0,4,114500.0
?,?,14226.0,1,3,?,0,?,?,0,8.0,?,2006.0,2006.0,3,?,?,?,?,?,2,2,3,0,5,0.0,?,?,?,?,?,?,?,4,?,0.0,?,1973.0,?,?,2.0,?,3.0,1.0,2,?,?,?,?,?,0,?,895.0,4,4,?,315.0,?,0.0,?,?,0.0,?,?,6,?,?
120.0,?,?,1,3,3,?,2,?,4,?,?,1998.0,1998.0,3,1,?,?,?,3,?,?,3,3,2,?,?,?,338.0,1204.0,?,0,1,4,?,0.0,0.0,1204.0,1.0,?,?,0.0,?,?,3,5.0,?,?,?,?,?,?,?,4,?,?,?,?,0.0,0.0,0.0,0.0,?,2009,8,?,?
20.0,3,11210.0,1,0,3,?,?,?,?,?,?,?,2006.0,1,1,1,?,2,3,?,2,?,0,2,?,?,?,1594.0,1614.0,?,0,1,?,1614.0,0.0,?,?,0.0,?,2.0,0.0,?,?,2,?,?,?,?,?,?,?,865.0,?,4,2,144.0,?,?,0.0,?,0.0,?,2006,6,?,?
?,?,?,1,0,3,0,4,?,0,?,?,?,1974.0,?,?,2,?,3,?,1,?,?,?,0,?,5,0.0,102.0,?,0,4,?,?,?,0.0,?,894.0,1.0,?,1.0,?,3.0,?,3,5.0,6,?,?,1974.0,?,2.0,?,?,4,2,?,?,?,0.0,0.0,0.0,?,2006,?,?,?
?,?,10530.0,?,3,?,0,4,0,2,6.0,5.0,?,1977.0,1,1,1,?,?,?,1,2,?,?,2,975.0,5,0.0,?,?,0,4,1,?,1004.0,?,0.0,?,?,?,?,0.0,?,1.0,3,?,6,0.0,?,1977.0,2,2.0,504.0,?,?,2,?,0.0,?,?,?,0.0,?,?,8,4,?
?,3,?,?,?,3,0,4,0,0,7.0,5.0,?,?,1,?,?,?,?,3,?,2,1,?,?,?,5,0.0,?,1237.0,?,?,?,4,?,?,?,?,?,0.0,?,0.0,3.0,?,?,6.0,6,1.0,?,1995.0,?,?,402.0,?,4,?,?,21.0,0.0,0.0,?,0.0,?,2007,?,4,?
?,3,7153.0,?,3,?,0,4,0,?,?,5.0,?,?,1,?,?,?,2,2,2,2,3,?,0,387.0,5,?,374.0,761.0,0,0,1,4,?,?,?,?,?,0.0,2.0,1.0,3.0,1.0,2,7.0,?,0.0,1,?,1,?,484.0,?,4,?,?,?,0.0,0.0,?,?,?,2006,?,4,?
?,?,?,?,1,?,?,?,?,?,7.0,5.0,?,2002.0,?,1,?,0.0,2,3,?,2,?,?,5,?,?,0.0,1413.0,?,?,?,1,?,?,?,0.0,?,?,0.0,2.0,0.0,?,1.0,?,6.0,6,?,1,?,1,?,?,4,4,2,0.0,?,0.0,0.0,?,?,?,2009,?,?,187100.0
85.0,?,9101.0,1,0,3,?,?,?,?,5.0,6.0,?,?,1,1,?,?,3,2,2,2,3,?,?,1097.0,5,0.0,?,1097.0,?,?,1,?,?,?,?,?,1.0,?,?,?,?,?,?,?,?,?,1,?,0,?,?,?,?,?,?,?,?,0.0,?,?,?,2009,8,4,165500.0
20.0,?,?,1,3,?,0,4,?,?,6.0,5.0,?,?,1,?,?,?,3,3,?,3,3,?,4,251.0,3,?,491.0,?,?,4,1,4,1342.0,0.0,0.0,1342.0,?,?,2.0,?,3.0,?,3,7.0,6,1.0,1,1967.0,2,2.0,?,?,?,2,?,0.0,0.0,?,?,0.0,0.0,?,?,4,?
50.0,4,?,1,?,?,0,?,?,?,?,?,?,1950.0,1,1,2,?,3,2,?,?,3,3,3,?,5,?,?,?,?,4,1,4,?,686.0,0.0,?,?,?,?,?,?,1.0,3,?,6,0.0,5,?,?,1.0,?,?,4,?,0.0,?,196.0,0.0,?,?,?,2010,8,4,?
60.0,?,?,1,0,3,?,4,?,0,?,?,?,2004.0,1,1,?,?,?,3,?,?,?,?,2,656.0,5,?,300.0,956.0,0,?,?,4,?,1128.0,0.0,2084.0,?,?,?,?,4.0,1.0,?,?,6,?,3,?,?,?,?,4,?,2,0.0,45.0,?,?,0.0,?,?,?,?,?,233000.0
?,?,?,?,?,?,0,0,0,?,?,7.0,?,2000.0,?,1,?,?,?,?,?,?,?,?,5,0.0,5,?,901.0,?,0,?,1,?,?,?,0.0,?,0.0,?,?,0.0,2.0,?,?,?,6,0.0,5,1954.0,2,?,?,1,4,2,?,0.0,0.0,?,?,0.0,?,?,8,4,?
?,?,?,?,?,?,?,4,0,?,?,?,1966.0,?,1,1,1,157.0,3,3,?,3,0,1,?,?,5,0.0,?,?,0,2,1,4,976.0,?,?,?,?,?,2.0,1.0,5.0,1.0,2,9.0,?,0.0,?,1966.0,?,2.0,?,?,4,?,?,168.0,?,0.0,0.0,?,0.0,?,8,4,?
?,?,?,1,?,3,?,4,0,?,7.0,?,?,?,?,?,?,11.0,2,?,2,2,?,3,?,?,?,?,?,1145.0,0,0,?,?,1145.0,0.0,0.0,?,?,0.0,2.0,?,?,1.0,?,5.0,?,?,?,?,0,2.0,?,?,?,?,?,16.0,0.0,0.0,?,0.0,?,2009,8,?,160200.0
?,?,?,?,?,?,?,?,?,?,6.0,5.0,1976.0,?,1,1,?,0.0,?,?,?,2,?,?,0,539.0,5,?,490.0,?,?,?,1,?,?,0.0,?,?,?,0.0,1.0,?,?,?,?,?,?,?,?,?,1,2.0,539.0,?,?,?,120.0,0.0,0.0,0.0,0.0,?,0.0,?,8,4,?
60.0,?,9920.0,1,0,?,0,1,0,0,?,5.0,?,?,1,?,2,0.0,?,3,2,?,3,0,?,862.0,5,0.0,?,1117.0,0,?,?,?,?,886.0,0.0,?,?,0.0,?,?,3.0,1.0,?,8.0,?,?,?,?,?,2.0,455.0,?,?,?,180.0,130.0,0.0,?,0.0,0.0,0.0,2007,?,?,269790.0
20.0,?,9158.0,1,3,3,?,4,?,?,?,?,2007.0,2007.0,?,?,3,140.0,?,3,?,2,3,0,?,0.0,5,0.0,1496.0,1496.0,0,?,1,4,1496.0,0.0,?,?,?,0.0,?,?,3.0,1.0,?,7.0,6,0.0,?,2007.0,?,2.0,474.0,?,4,?,?,130.0,?,?,?,0.0,?,2007,6,?,?
?,3,?,?,?,?,?,0,0,?,7.0,?,?,?,1,1,?,?,?,3,?,?,?,3,5,?,?,?,?,?,?,?,?,?,?,?,?,1895.0,0.0,0.0,2.0,1.0,?,1.0,2,?,6,?,1,1994.0,?,2.0,409.0,?,4,2,?,?,?,?,0.0,0.0,?,2008,?,?,?
?,?,?,?,?,?,?,?,?,0,?,?,?,?,1,?,1,130.0,?,?,?,?,?,3,5,0.0,5,?,650.0,650.0,?,?,?,4,?,?,?,?,0.0,?,?,?,3.0,?,3,7.0,?,1.0,1,?,?,?,476.0,?,?,?,?,?,?,0.0,204.0,0.0,0.0,?,?,?,?
20.0,?,8197.0,?,3,?,?,?,?,0,?,?,?,1977.0,?,1,1,?,3,3,?,3,?,?,?,?,5,0.0,660.0,?,?,?,?,?,1285.0,0.0,?,1285.0,0.0,0.0,?,?,?,1.0,?,?,6,1.0,?,?,1,2.0,528.0,?,4,2,138.0,0.0,?,0.0,0.0,?,0.0,?,?,4,?
?,3,?,1,?,?,0,4,?,?,5.0,5.0,1953.0,1953.0,1,1,2,0.0,?,3,1,3,3,3,1,?,5,?,?,773.0,?,2,?,4,?,0.0,?,?,0.0,?,?,?,?,1.0,3,?,6,?,1,?,2,1.0,240.0,?,?,?,0.0,?,?,0.0,0.0,0.0,?,2008,?,0,110000.0
60.0,?,13518.0,1,?,3,?,4,?,0,?,?,2008.0,2009.0,?,1,?,860.0,?,3,?,0,3,?,?,?,?,?,?,?,0,0,1,4,1966.0,1174.0,0.0,?,0.0,0.0,3.0,1.0,4.0,?,?,11.0,6,2.0,3,?,?,3.0,?,4,4,2,?,78.0,?,?,0.0,0.0,?,2009,6,?,485000.0
50.0,3,7200.0,?,3,?,0,0,?,?,?,7.0,?,1950.0,?,1,1,?,3,3,?,2,?,3,0,569.0,?,?,?,731.0,?,0,1,4,981.0,?,?,?,?,?,?,?,?,?,?,?,6,?,5,?,?,?,240.0,?,4,?,0.0,0.0,264.0,?,?,0.0,0.0,?,8,4,?
60.0,3,12798.0,?,0,1,?,4,1,0,6.0,5.0,1997.0,1997.0,1,1,?,?,?,3,?,2,?,?,2,462.0,5,?,?,?,0,?,?,?,616.0,?,?,?,1.0,?,2.0,1.0,?,?,?,8.0,6,?,?,?,?,?,?,?,4,2,?,114.0,185.0,0.0,?,0.0,400.0,?,?,4,200000.0
30.0,4,?,1,?,3,?,4,0,?,4.0,7.0,?,?,1,1,2,0.0,?,?,?,?,?,?,3,197.0,5,?,?,?,?,0,1,0,1196.0,?,0.0,1196.0,?,0.0,?,?,?,?,3,5.0,6,0.0,?,?,?,?,?,?,4,?,?,?,?,0.0,?,0.0,0.0,2007,?,4,?
?,?,?,?,?,?,?,4,?,0,?,?,2005.0,2005.0,1,?,?,?,2,?,2,?,?,?,2,648.0,?,?,80.0,?,?,0,1,?,?,728.0,?,?,1.0,0.0,2.0,1.0,3.0,?,2,?,?,?,?,?,?,2.0,410.0,?,?,2,36.0,?,?,0.0,0.0,?,?,2008,?,4,189000.0
60.0,?,?,1,?,?,?,4,?,0,9.0,?,?,?,?,1,?,?,?,?,2,?,?,?,?,?,?,?,1734.0,1734.0,0,0,?,?,?,?,?,?,0.0,?,?,?,4.0,?,?,?,?,1.0,3,?,?,?,?,?,?,2,52.0,?,?,?,192.0,?,?,?,?,?,582933.0
20.0,?,9000.0,1,?,3,?,?,0,0,?,?,1954.0,?,?,1,2,?,3,3,1,3,?,?,3,812.0,5,?,?,?,0,?,1,?,1128.0,?,?,1128.0,?,0.0,1.0,0.0,?,?,?,5.0,?,?,?,?,?,?,286.0,?,4,2,0.0,0.0,0.0,?,0.0,0.0,?,?,?,?,118000.0
?,?,12274.0,?,?,3,?,2,0,?,?,?,?,?,?,?,3,?,2,?,2,?,?,?,5,0.0,?,0.0,1417.0,1417.0,0,?,1,4,1428.0,?,?,?,?,0.0,2.0,?,3.0,?,0,6.0,?,?,1,2008.0,1,2.0,554.0,4,4,2,0.0,60.0,?,?,?,?,0.0,?,6,5,227680.0
80.0,3,?,1,?,3,?,?,?,?,?,?,?,1967.0,?,1,2,?,?,?,?,?,?,?,?,?,?,?,?,980.0,?,2,?,?,980.0,?,?,980.0,0.0,?,2.0,?,3.0,?,?,6.0,6,0.0,?,?,?,?,384.0,4,4,2,?,?,0.0,0.0,?,0.0,0.0,2006,?,4,?
70.0,?,21384.0,?,3,3,?,4,?,0,5.0,?,?,2004.0,1,?,?,0.0,3,?,1,?,3,?,2,?,?,?,?,1324.0,0,0,?,?,1072.0,504.0,0.0,?,?,?,?,1.0,3.0,1.0,?,?,?,1.0,1,?,?,?,?,?,4,?,0.0,?,?,?,?,0.0,0.0,?,?,4,223500.0
80.0,3,?,?,3,3,?,?,0,0,?,?,?,1966.0,?,?,1,?,3,3,1,?,3,?,0,?,1,128.0,?,?,0,4,1,4,1086.0,?,?,?,?,?,?,0.0,?,1.0,3,6.0,6,?,1,1966.0,1,2.0,?,4,?,?,?,0.0,0.0,?,?,?,0.0,?,8,?,159950.0
75.0,4,?,1,?,?,?,0,0,0,5.0,5.0,?,1965.0,?,?,?,?,?,?,2,?,?,3,5,0.0,5,?,?,?,?,?,?,?,?,1063.0,0.0,2138.0,0.0,?,2.0,0.0,2.0,?,?,?,6,?,5,1910.0,2,?,360.0,1,?,0,?,156.0,0.0,0.0,?,0.0,0.0,2009,8,?,?
20.0,3,10140.0,?,?,3,?,?,?,0,?,?,?,?,3,1,1,99.0,3,?,1,3,3,3,?,?,?,377.0,0.0,1040.0,?,1,1,?,?,?,0.0,1309.0,?,?,?,?,3.0,?,2,5.0,?,1.0,1,?,1,2.0,?,?,4,?,?,0.0,0.0,0.0,0.0,648.0,?,?,8,?,181000.0
?,4,?,?,3,3,0,?,0,4,?,5.0,?,2004.0,?,?,?,169.0,?,3,2,2,3,1,?,662.0,?,0.0,?,848.0,0,?,1,4,?,?,0.0,848.0,?,?,?,0.0,1.0,1.0,?,4.0,?,1.0,1,?,0,?,?,4,4,2,140.0,?,?,0.0,?,0.0,0.0,2008,?,?,144500.0
20.0,?,?,0,?,0,0,4,?,0,?,?,?,?,3,?,2,?,?,3,?,?,3,?,5,0.0,5,0.0,540.0,?,?,?,?,?,?,0.0,0.0,1044.0,0.0,0.0,?,?,?,?,?,4.0,6,?,2,?,?,?,?,4,?,?,0.0,?,?,?,0.0,0.0,?,?,8,2,?
20.0,3,?,1,?,3,?,4,?,?,?,?,?,?,?,1,1,?,?,3,?,3,?,?,4,608.0,?,0.0,?,?,?,2,1,4,?,0.0,?,1442.0,?,0.0,1.0,1.0,?,?,3,?,6,0.0,1,1958.0,?,?,301.0,4,?,?,0.0,?,275.0,?,0.0,?,500.0,?,0,?,157900.0
50.0,3,8248.0,?,?,?,?,?,?,0,?,7.0,1918.0,?,?,1,?,?,?,?,?,?,?,?,?,?,?,?,686.0,686.0,1,2,?,?,?,?,0.0,1250.0,0.0,?,1.0,?,?,?,?,7.0,?,0.0,5,?,2,?,?,4,?,1,207.0,0.0,?,?,0.0,0.0,0.0,2006,8,?,116000.0
?,?,?,?,1,?,0,1,0,?,?,5.0,1998.0,?,1,?,1,?,3,3,?,2,3,?,5,?,?,0.0,?,?,0,?,?,?,?,?,?,1661.0,0.0,?,2.0,?,?,?,?,6.0,?,0.0,1,1998.0,?,?,598.0,4,?,?,?,?,0.0,0.0,?,?,?,?,?,?,224900.0
