@relation dataset

@attribute mssubclass real
@attribute mszoning {0, 1, 2, 3, 4}
@attribute lotarea real
@attribute street {0, 1}
@attribute lotshape {0, 1, 2, 3}
@attribute landcontour {0, 1, 2, 3}
@attribute utilities {0, 1}
@attribute lotconfig {0, 1, 2, 3, 4}
@attribute landslope {0, 1, 2}
@attribute bldgtype {0, 1, 2, 3, 4}
@attribute overallqual real
@attribute overallcond real
@attribute yearbuilt real
@attribute yearremodadd real
@attribute roofstyle {0, 1, 2, 3, 4, 5}
@attribute roofmatl {0, 1, 2, 3, 4, 5, 6, 7}
@attribute masvnrtype {0, 1, 2, 3}
@attribute masvnrarea real
@attribute exterqual {0, 1, 2, 3}
@attribute extercond {0, 1, 2, 3}
@attribute foundation {0, 1, 2, 3, 4}
@attribute bsmtqual {0, 1, 2, 3}
@attribute bsmtcond {0, 1, 2, 3}
@attribute bsmtexposure {0, 1, 2, 3}
@attribute bsmtfintype1 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf1 real
@attribute bsmtfintype2 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf2 real
@attribute bsmtunfsf real
@attribute totalbsmtsf real
@attribute heating {0, 1, 2, 3}
@attribute heatingqc {0, 1, 2, 3, 4}
@attribute centralair {0, 1}
@attribute electrical {0, 1, 2, 3, 4}
@attribute 1stflrsf real
@attribute 2ndflrsf real
@attribute lowqualfinsf real
@attribute grlivarea real
@attribute bsmtfullbath real
@attribute bsmthalfbath real
@attribute fullbath real
@attribute halfbath real
@attribute bedroomabvgr real
@attribute kitchenabvgr real
@attribute kitchenqual {0, 1, 2, 3}
@attribute totrmsabvgrd real
@attribute functional {0, 1, 2, 3, 4, 5, 6}
@attribute fireplaces real
@attribute garagetype {0, 1, 2, 3, 4, 5}
@attribute garageyrblt real
@attribute garagefinish {0, 1, 2}
@attribute garagecars real
@attribute garagearea real
@attribute garagequal {0, 1, 2, 3, 4}
@attribute garagecond {0, 1, 2, 3, 4}
@attribute paveddrive {0, 1, 2}
@attribute wooddecksf real
@attribute openporchsf real
@attribute enclosedporch real
@attribute 3ssnporch real
@attribute screenporch real
@attribute poolarea real
@attribute miscval real
@attribute yrsold {2006, 2007, 2008, 2009, 2010}
@attribute saletype {0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute salecondition {0, 1, 2, 3, 4, 5}
@attribute saleprice real


@data
?,3,12438.0,1,0,3,0,4,0,?,8.0,?,?,?,3,?,1,?,0,3,?,0,1,3,?,0.0,?,?,1234.0,?,0,0,?,?,?,1312.0,0.0,?,0.0,?,2.0,1.0,4.0,?,0,10.0,?,?,?,2006.0,0,3.0,666.0,4,4,2,?,100.0,0.0,?,?,0.0,?,2006,6,?,?
?,?,7630.0,1,?,3,?,4,?,?,5.0,9.0,1900.0,?,1,1,2,0.0,?,?,?,?,3,?,5,0.0,5,0.0,360.0,360.0,?,2,1,4,?,780.0,0.0,?,?,0.0,?,0.0,4.0,2.0,2,8.0,6,?,?,?,2,?,?,4,4,?,?,0.0,?,?,0.0,0.0,?,?,?,4,140000.0
?,3,?,?,?,?,0,?,0,?,7.0,5.0,2004.0,2005.0,1,?,?,109.0,2,?,2,?,3,?,2,712.0,5,?,?,?,?,0,?,?,1484.0,?,?,1484.0,?,0.0,?,?,3.0,1.0,2,7.0,6,?,?,?,1,?,606.0,?,4,2,0.0,35.0,0.0,?,?,0.0,0.0,2010,8,4,213000.0
?,3,?,?,?,2,?,1,?,0,7.0,5.0,1971.0,?,1,1,3,?,?,?,?,?,?,?,2,?,5,?,?,?,0,4,1,4,1824.0,?,?,?,1.0,0.0,?,0.0,?,?,2,?,6,?,1,1971.0,?,?,?,?,?,?,380.0,?,0.0,?,0.0,0.0,0.0,?,8,4,?
120.0,?,6240.0,?,3,3,0,?,?,4,8.0,?,?,?,3,1,?,?,?,?,?,?,?,?,?,863.0,5,?,461.0,?,0,?,1,4,?,0.0,?,?,?,?,?,?,?,1.0,?,6.0,6,?,1,?,0,2.0,550.0,?,?,?,?,?,0.0,?,0.0,?,0.0,2009,8,?,?
60.0,3,9018.0,1,0,?,0,?,0,?,7.0,?,2007.0,?,?,1,?,0.0,2,?,?,2,?,0,?,0.0,?,?,728.0,728.0,?,0,?,4,?,?,?,1456.0,?,?,2.0,1.0,3.0,1.0,?,?,6,?,1,2007.0,0,?,400.0,?,?,2,?,?,0.0,?,?,0.0,0.0,?,6,?,?
20.0,?,7162.0,?,?,?,?,?,0,0,?,?,?,?,?,?,?,?,3,?,2,?,3,?,5,0.0,?,?,876.0,?,0,4,1,?,904.0,0.0,0.0,904.0,0.0,0.0,1.0,0.0,3.0,1.0,?,?,6,0.0,?,1966.0,2,1.0,408.0,4,?,?,0.0,0.0,?,0.0,0.0,?,?,2008,8,?,109900.0
?,0,8712.0,?,3,1,0,4,?,0,4.0,7.0,?,?,?,1,?,0.0,3,?,3,?,?,?,?,?,5,?,?,?,0,?,1,?,859.0,?,?,?,0.0,?,?,?,2.0,?,3,?,6,0.0,?,?,1,?,384.0,?,?,?,68.0,?,?,0.0,?,0.0,0.0,2010,?,?,102776.0
120.0,3,?,?,0,1,0,4,?,?,?,?,?,1989.0,1,?,2,?,2,?,?,2,3,2,2,?,?,0.0,461.0,1228.0,0,?,1,?,?,0.0,0.0,?,1.0,?,2.0,?,?,?,2,?,?,1.0,1,?,?,?,472.0,?,?,?,?,?,0.0,?,?,0.0,0.0,?,?,4,189000.0
?,3,?,?,3,?,0,?,0,1,?,?,1970.0,?,?,?,?,160.0,?,?,?,?,3,0,0,789.0,5,0.0,?,960.0,1,4,?,?,960.0,0.0,0.0,?,?,?,1.0,?,3.0,?,?,6.0,?,?,5,1970.0,2,?,576.0,?,?,2,0.0,288.0,?,?,?,0.0,0.0,?,8,?,129000.0
60.0,3,13517.0,?,?,3,?,?,0,?,?,8.0,1976.0,2005.0,?,1,?,?,2,3,1,?,?,?,2,?,5,?,?,?,?,0,1,4,?,754.0,?,1479.0,0.0,0.0,?,?,?,?,?,?,6,0.0,?,1976.0,?,?,475.0,4,4,2,?,44.0,0.0,?,0.0,0.0,0.0,?,?,?,?
?,3,?,?,3,3,?,?,0,0,6.0,?,?,?,?,1,1,?,?,?,1,2,3,3,?,0.0,?,0.0,1064.0,1064.0,0,4,?,?,1350.0,?,?,1350.0,?,0.0,?,0.0,3.0,1.0,3,?,6,?,?,1974.0,1,?,478.0,4,?,?,0.0,?,?,0.0,?,?,0.0,?,8,4,165000.0
70.0,4,?,?,?,0,?,4,0,0,?,?,?,?,1,?,?,?,?,2,0,?,?,3,5,0.0,?,0.0,?,?,?,?,1,?,1576.0,978.0,0.0,?,?,0.0,1.0,?,?,1.0,3,?,?,0.0,5,?,?,?,?,4,?,?,0.0,?,143.0,?,0.0,0.0,?,2007,?,?,?
20.0,?,10000.0,?,3,3,?,4,0,?,5.0,?,1973.0,?,?,?,?,?,3,3,?,2,?,?,1,1084.0,?,?,92.0,?,0,?,?,?,?,?,?,1178.0,?,1.0,?,1.0,3.0,1.0,2,?,6,?,?,?,2,?,?,4,?,2,?,?,?,0.0,0.0,?,0.0,?,8,4,157000.0
?,3,?,1,?,3,0,4,0,0,7.0,?,?,1994.0,?,1,?,651.0,2,3,2,2,?,?,?,?,5,0.0,138.0,?,0,0,?,?,?,?,0.0,2418.0,1.0,?,?,?,3.0,1.0,2,?,6,?,?,1993.0,?,3.0,983.0,?,4,2,?,154.0,?,?,?,0.0,?,?,8,4,?
20.0,3,?,?,0,?,?,4,?,?,5.0,?,?,?,?,1,2,0.0,?,3,?,2,3,1,0,?,?,?,448.0,971.0,0,4,1,4,?,0.0,0.0,971.0,0.0,0.0,?,1.0,?,1.0,?,?,?,?,?,?,2,1.0,?,?,4,2,0.0,?,0.0,0.0,0.0,0.0,?,?,?,4,128500.0
120.0,3,?,1,?,?,?,1,?,0,?,5.0,?,1985.0,?,?,?,?,2,?,2,2,3,1,2,?,?,?,594.0,?,?,?,?,?,?,?,0.0,1742.0,?,?,?,0.0,2.0,?,?,?,?,1.0,?,1985.0,?,?,?,4,4,?,114.0,?,234.0,?,?,?,0.0,2006,?,?,?
120.0,4,?,1,3,?,?,?,0,4,6.0,?,2004.0,?,1,1,?,169.0,2,3,?,?,?,?,2,662.0,?,0.0,186.0,?,?,?,1,?,?,?,?,?,1.0,?,1.0,0.0,1.0,1.0,2,3.0,6,0.0,1,2004.0,?,?,420.0,4,4,2,160.0,?,?,?,0.0,?,0.0,?,?,4,?
?,3,?,1,3,?,0,?,?,?,4.0,7.0,1970.0,?,1,1,?,?,?,?,?,?,?,?,0,191.0,?,?,673.0,864.0,0,0,1,?,864.0,?,0.0,864.0,0.0,?,?,?,?,?,3,5.0,?,?,?,1994.0,2,?,?,?,4,2,?,0.0,?,?,?,0.0,?,2009,8,4,124500.0
?,?,8172.0,1,3,?,?,?,?,?,4.0,?,1954.0,1972.0,1,1,?,?,3,3,2,?,?,?,5,0.0,?,?,941.0,941.0,0,?,1,?,?,473.0,0.0,1470.0,?,?,2.0,?,?,1.0,?,7.0,6,?,5,1958.0,2,1.0,?,4,?,?,0.0,0.0,?,0.0,?,?,?,2008,8,4,135000.0
?,?,?,1,?,?,?,4,0,?,9.0,5.0,?,?,3,?,?,?,?,3,2,0,3,3,?,?,?,?,?,?,?,0,1,4,1698.0,?,?,?,?,0.0,?,?,3.0,1.0,0,8.0,6,?,?,?,?,?,768.0,4,4,2,327.0,?,0.0,?,0.0,0.0,?,2009,?,?,320000.0
20.0,3,?,?,3,3,?,?,?,0,4.0,6.0,1970.0,?,1,1,2,?,?,?,?,3,3,3,?,?,?,?,250.0,?,?,4,?,4,?,?,0.0,?,?,?,1.0,0.0,?,?,2,5.0,?,0.0,5,?,2,2.0,?,4,?,?,?,0.0,?,0.0,?,?,?,2009,?,4,120500.0
?,?,21695.0,1,?,?,?,0,0,?,6.0,?,?,?,?,?,1,?,2,?,1,2,?,3,2,?,?,0.0,?,880.0,0,0,1,4,1680.0,?,?,?,?,0.0,?,?,3.0,?,?,5.0,6,1.0,1,1988.0,0,2.0,540.0,?,?,?,292.0,44.0,?,182.0,?,?,?,?,8,?,?
20.0,?,?,1,?,3,0,?,0,?,7.0,?,?,?,?,1,3,82.0,?,?,?,2,?,?,2,?,5,?,508.0,1232.0,0,0,?,?,?,0.0,0.0,1232.0,?,?,?,?,?,1.0,?,6.0,?,0.0,?,2007.0,?,?,632.0,?,4,?,132.0,?,0.0,?,?,0.0,?,2009,8,?,?
90.0,?,11475.0,1,3,3,?,0,0,2,?,5.0,?,?,?,1,1,?,3,3,?,3,?,?,?,?,5,0.0,1584.0,?,?,?,?,4,1776.0,?,?,1776.0,?,0.0,?,?,4.0,?,?,9.0,6,?,5,?,2,?,888.0,4,?,?,?,?,?,?,?,?,?,?,0,0,?
?,4,?,1,?,3,?,4,0,?,?,?,1925.0,?,?,1,?,0.0,3,3,1,3,?,?,?,152.0,5,?,?,780.0,?,?,1,0,?,0.0,360.0,1208.0,0.0,?,?,0.0,2.0,?,3,5.0,6,?,5,1962.0,2,?,539.0,4,4,2,0.0,23.0,112.0,0.0,0.0,?,0.0,?,8,4,?
?,3,5389.0,?,?,?,?,4,?,?,8.0,?,?,?,?,1,?,?,2,3,?,?,?,3,?,1180.0,?,?,?,?,0,0,?,4,?,?,0.0,?,?,?,?,?,?,1.0,?,5.0,6,?,?,?,1,?,608.0,4,4,2,?,?,?,0.0,?,0.0,?,2010,?,4,?
?,3,?,?,0,?,?,?,?,?,?,5.0,2003.0,2003.0,?,?,?,?,2,3,2,?,3,0,?,?,5,?,?,868.0,0,0,1,4,?,?,0.0,1146.0,?,0.0,?,0.0,3.0,?,2,?,?,?,1,2003.0,0,?,?,?,?,?,?,22.0,?,0.0,0.0,?,0.0,?,?,?,?
60.0,3,11404.0,?,?,3,?,?,?,?,?,?,1998.0,1999.0,1,1,?,?,?,?,?,?,?,?,?,?,5,0.0,901.0,1153.0,?,?,?,4,1153.0,878.0,?,2031.0,?,0.0,?,?,?,1.0,2,8.0,?,1.0,1,1998.0,?,?,?,?,?,2,?,84.0,0.0,?,?,?,0.0,2008,?,4,?
?,3,10000.0,?,3,3,?,0,0,?,?,?,1961.0,?,?,1,2,?,3,3,1,3,3,?,?,?,?,?,270.0,?,0,?,1,?,1144.0,?,0.0,1144.0,?,0.0,?,0.0,3.0,1.0,?,6.0,?,?,?,?,1,?,264.0,?,4,2,?,0.0,?,?,0.0,0.0,?,2009,8,?,131400.0
20.0,?,?,?,?,3,?,0,0,?,?,5.0,?,?,1,1,?,0.0,3,3,2,?,3,3,5,?,5,0.0,948.0,?,?,?,?,4,948.0,?,0.0,948.0,?,0.0,1.0,?,3.0,1.0,?,?,6,?,1,?,2,?,?,?,?,2,?,?,?,0.0,0.0,0.0,?,2007,8,3,108000.0
?,?,10800.0,?,3,?,0,?,0,?,?,?,1914.0,?,?,1,?,?,3,?,0,2,3,2,4,?,5,0.0,?,?,1,1,?,4,?,888.0,?,?,?,?,?,1.0,?,?,3,6.0,6,2.0,?,1914.0,2,2.0,?,?,4,?,?,341.0,0.0,0.0,0.0,0.0,0.0,?,?,?,?
?,?,?,?,0,?,?,1,?,0,8.0,?,2005.0,?,?,1,2,?,2,3,2,2,3,?,?,0.0,5,?,?,893.0,0,?,?,4,901.0,900.0,0.0,?,?,?,?,?,?,1.0,2,?,?,1.0,?,2005.0,0,?,?,?,4,2,0.0,116.0,?,0.0,0.0,?,0.0,2006,?,?,?
?,3,?,1,0,3,?,?,0,?,?,?,?,?,1,?,?,0.0,?,3,2,2,3,?,5,0.0,?,?,?,864.0,?,?,?,4,864.0,864.0,0.0,?,?,0.0,?,1.0,3.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,56.0,?,0.0,0.0,0.0,0.0,2009,8,?,?
?,4,9600.0,?,?,?,0,?,?,0,5.0,7.0,1910.0,2002.0,1,?,?,?,?,?,0,?,?,?,?,0.0,5,?,?,264.0,?,0,?,?,?,664.0,0.0,1432.0,?,?,2.0,?,?,1.0,?,?,?,0.0,5,?,2,2.0,?,4,2,2,270.0,?,112.0,?,0.0,?,?,2007,8,0,132000.0
20.0,?,?,1,?,3,?,?,?,0,?,?,1961.0,1996.0,3,?,?,0.0,?,?,?,?,?,?,2,?,5,0.0,80.0,912.0,0,2,1,?,?,?,0.0,?,1.0,1.0,?,0.0,?,?,?,5.0,?,?,5,1962.0,2,1.0,288.0,?,4,2,168.0,0.0,?,?,?,0.0,?,?,8,4,?
20.0,?,?,1,3,3,0,?,0,?,?,?,?,?,?,1,1,?,?,3,2,2,?,3,?,0.0,?,?,?,1349.0,?,0,?,?,?,?,?,1349.0,?,?,?,0.0,3.0,1.0,?,?,6,?,1,?,?,?,?,4,?,?,120.0,55.0,0.0,?,0.0,?,0.0,2007,8,4,?
80.0,?,12886.0,1,?,?,0,?,0,?,5.0,6.0,1963.0,1999.0,1,?,?,0.0,?,?,?,?,?,0,0,?,?,0.0,76.0,520.0,?,0,?,?,1464.0,0.0,?,1464.0,0.0,1.0,?,0.0,?,1.0,3,6.0,3,?,1,?,1,?,480.0,?,4,?,?,0.0,?,0.0,100.0,?,?,?,8,?,?
?,?,5395.0,?,?,?,0,4,?,?,?,5.0,?,?,?,1,2,?,2,3,2,?,3,?,2,733.0,?,0.0,?,?,?,?,?,4,1337.0,?,0.0,?,?,?,?,?,2.0,1.0,?,5.0,?,1.0,?,?,?,?,462.0,?,4,2,96.0,0.0,?,?,0.0,0.0,?,?,?,?,?
60.0,3,?,?,?,?,0,?,0,?,?,9.0,?,1996.0,3,1,?,289.0,0,?,1,?,?,3,2,575.0,?,?,487.0,?,0,?,1,4,?,1540.0,?,?,?,?,3.0,?,4.0,1.0,2,?,6,2.0,?,1994.0,?,?,831.0,4,?,2,?,204.0,?,?,?,0.0,0.0,?,8,4,299800.0
?,3,?,?,?,3,0,?,?,0,?,?,?,?,1,1,?,0.0,?,?,2,?,3,?,?,?,?,0.0,652.0,?,0,?,?,?,980.0,?,0.0,?,?,0.0,2.0,1.0,?,1.0,2,?,?,1.0,3,?,?,2.0,554.0,?,?,?,224.0,54.0,?,?,?,?,0.0,?,8,4,?
70.0,4,11700.0,?,?,?,?,?,0,?,7.0,?,?,?,?,?,?,0.0,2,?,3,3,0,?,?,0.0,5,?,1240.0,1240.0,1,4,?,4,?,?,?,2640.0,0.0,0.0,1.0,1.0,?,1.0,2,8.0,6,1.0,?,?,2,?,864.0,4,?,?,181.0,?,386.0,?,?,?,0.0,2009,?,?,?
?,3,?,1,?,3,?,?,0,?,7.0,5.0,1996.0,?,3,?,1,?,?,?,2,?,?,?,?,919.0,?,0.0,?,?,?,0,?,4,?,0.0,?,1720.0,1.0,0.0,?,?,?,1.0,?,7.0,6,1.0,1,1996.0,?,?,527.0,?,?,?,?,56.0,154.0,?,?,0.0,0.0,?,?,?,?
?,?,?,1,3,3,0,?,0,?,?,5.0,?,2003.0,?,?,2,0.0,2,3,?,?,?,3,5,?,?,?,?,?,?,?,1,?,?,660.0,0.0,1320.0,?,0.0,?,?,3.0,1.0,2,6.0,6,?,?,?,0,?,400.0,4,?,2,?,48.0,?,?,0.0,0.0,?,2007,?,?,162000.0
?,?,?,1,?,?,0,?,?,0,?,5.0,?,1997.0,?,1,2,0.0,3,?,2,?,3,?,?,1200.0,5,?,?,?,?,0,?,4,1494.0,0.0,?,1494.0,?,0.0,?,0.0,3.0,1.0,?,?,?,0.0,?,1997.0,1,2.0,576.0,?,?,?,?,27.0,?,?,?,0.0,0.0,?,?,?,217000.0
?,?,?,1,3,3,?,?,?,?,8.0,5.0,?,2005.0,1,1,?,?,2,3,2,?,?,?,?,?,?,0.0,1030.0,1030.0,0,2,?,?,1038.0,1060.0,0.0,?,?,0.0,2.0,?,?,?,?,8.0,?,?,?,2005.0,1,3.0,878.0,?,4,?,192.0,?,0.0,?,0.0,?,0.0,2006,8,?,?
20.0,?,?,?,3,3,?,?,?,?,6.0,8.0,?,?,?,?,?,?,?,3,?,?,3,3,?,?,3,472.0,?,?,?,2,1,4,?,0.0,?,?,?,?,1.0,0.0,?,1.0,?,?,?,?,5,1969.0,?,?,?,?,?,?,?,?,?,0.0,0.0,0.0,?,2009,?,?,156000.0
?,?,?,1,3,3,?,?,0,4,?,?,?,?,1,?,?,894.0,?,?,2,2,?,?,2,?,?,?,?,?,?,2,1,?,742.0,729.0,0.0,?,?,?,2.0,?,?,?,3,?,6,?,?,?,?,?,?,4,4,?,?,?,?,?,?,?,?,2009,?,4,172500.0
?,3,10769.0,1,0,3,?,?,?,0,8.0,5.0,?,2007.0,?,1,?,?,2,?,?,?,3,?,?,?,?,?,846.0,?,?,?,1,4,866.0,902.0,?,?,?,?,?,?,?,?,?,7.0,?,?,1,2007.0,?,?,?,4,?,?,?,105.0,0.0,?,0.0,?,?,2009,8,?,212000.0
60.0,?,?,1,?,3,0,?,?,0,?,?,?,1978.0,3,1,0,?,?,3,?,?,?,?,4,438.0,?,?,?,?,?,4,1,?,672.0,?,0.0,1386.0,?,0.0,?,?,3.0,1.0,3,?,?,1.0,?,?,?,?,?,?,4,?,?,0.0,0.0,0.0,?,0.0,?,2010,8,0,158900.0
160.0,?,?,?,?,?,?,?,?,3,?,?,1999.0,1999.0,1,?,?,?,?,?,2,?,3,?,?,549.0,?,0.0,?,744.0,?,?,1,?,?,?,0.0,?,0.0,0.0,?,?,?,?,3,?,?,0.0,5,?,?,2.0,?,4,4,?,0.0,?,?,?,0.0,?,0.0,?,?,4,?
?,?,?,?,?,3,0,?,0,0,?,?,?,?,?,1,1,?,?,3,?,?,3,0,3,56.0,0,64.0,?,?,?,?,1,?,1328.0,1203.0,0.0,2531.0,?,0.0,?,1.0,?,1.0,?,9.0,6,1.0,1,?,?,?,?,?,4,?,222.0,?,?,0.0,?,?,0.0,2007,8,4,290000.0
?,3,9100.0,1,?,?,?,?,?,?,6.0,?,?,1959.0,3,1,?,0.0,3,?,1,?,?,?,?,612.0,?,?,?,?,0,0,?,4,864.0,?,0.0,?,0.0,?,1.0,0.0,2.0,1.0,?,5.0,?,?,5,?,2,1.0,300.0,0,0,2,?,?,?,?,0.0,0.0,450.0,2009,8,4,?
30.0,?,?,?,3,3,?,2,?,?,5.0,5.0,?,?,1,?,?,?,3,3,2,?,3,?,3,405.0,5,?,740.0,1145.0,0,?,1,?,1301.0,0.0,0.0,?,0.0,?,1.0,?,2.0,?,?,?,2,?,5,1965.0,?,2.0,?,?,?,?,?,?,0.0,?,?,0.0,0.0,2009,8,?,100000.0
60.0,1,?,1,3,?,?,?,?,?,7.0,?,?,?,1,?,?,0.0,?,?,?,?,3,?,2,?,?,?,?,?,0,0,?,?,764.0,?,0.0,?,?,?,2.0,?,?,1.0,?,7.0,?,0.0,1,2009.0,2,2.0,614.0,?,4,?,?,45.0,0.0,?,0.0,0.0,?,2010,2,?,?
60.0,?,9430.0,1,3,3,?,4,?,0,?,?,1999.0,1999.0,?,1,?,673.0,2,?,2,2,3,2,?,?,5,0.0,89.0,1252.0,0,0,1,?,?,?,?,2365.0,?,?,?,1.0,?,?,?,8.0,?,1.0,1,1999.0,?,3.0,?,?,4,2,0.0,128.0,?,?,?,0.0,0.0,?,8,?,?
?,?,9549.0,?,?,3,?,?,?,4,8.0,?,1995.0,?,?,?,2,0.0,?,?,2,2,?,?,?,437.0,?,?,?,1494.0,?,?,?,4,?,0.0,0.0,1494.0,1.0,0.0,?,1.0,?,?,0,6.0,?,1.0,1,1995.0,?,?,?,4,?,2,0.0,30.0,?,0.0,216.0,0.0,?,?,?,4,?
20.0,3,?,?,?,?,0,?,0,?,?,5.0,2008.0,2008.0,1,1,?,?,?,?,?,2,?,?,5,?,5,?,1498.0,?,0,0,1,4,?,0.0,0.0,?,0.0,?,2.0,?,?,1.0,?,?,6,?,?,2008.0,0,2.0,?,4,?,?,?,?,?,?,?,0.0,?,2008,6,5,?
60.0,?,10421.0,?,3,?,0,?,?,0,?,?,?,1988.0,?,?,1,42.0,3,?,1,2,?,?,2,?,?,0.0,?,?,?,4,?,4,?,?,?,?,0.0,?,2.0,?,?,1.0,3,7.0,?,?,1,1988.0,?,2.0,496.0,?,4,?,?,66.0,?,?,?,?,500.0,2010,8,?,?
?,3,?,?,0,?,0,4,?,?,?,7.0,?,1985.0,?,?,?,0.0,3,?,?,?,?,?,?,?,5,0.0,323.0,?,?,0,?,?,983.0,?,?,1750.0,1.0,?,2.0,0.0,?,1.0,?,7.0,4,0.0,1,1989.0,2,1.0,?,?,4,2,245.0,?,?,?,0.0,?,?,?,?,4,?
20.0,3,?,?,?,3,?,?,0,?,?,?,?,2005.0,?,1,?,0.0,2,3,?,2,?,?,2,?,?,0.0,?,?,?,0,?,4,?,0.0,?,1836.0,?,0.0,2.0,?,?,1.0,2,8.0,6,1.0,?,?,?,2.0,484.0,?,4,?,120.0,33.0,0.0,0.0,?,0.0,?,2006,8,4,216837.0
60.0,3,53504.0,1,?,1,0,1,1,?,?,5.0,2003.0,?,?,?,?,603.0,0,3,?,2,?,?,?,?,?,?,234.0,?,?,0,?,?,?,?,?,?,?,0.0,?,1.0,?,1.0,0,12.0,4,?,3,2003.0,?,3.0,841.0,4,?,2,503.0,?,0.0,0.0,?,?,0.0,2010,?,?,?
?,?,7252.0,?,?,?,0,?,0,0,5.0,?,?,1982.0,?,?,2,0.0,?,3,1,2,?,?,?,?,?,?,173.0,858.0,?,4,?,4,?,0.0,0.0,858.0,?,0.0,?,0.0,?,1.0,3,?,6,0.0,5,?,2,?,576.0,4,4,?,120.0,?,?,0.0,0.0,0.0,?,?,8,4,134900.0
20.0,?,?,1,3,3,?,?,?,0,4.0,5.0,1951.0,?,1,?,2,0.0,3,3,?,1,0,?,?,?,?,?,?,836.0,?,4,?,?,1220.0,?,0.0,?,0.0,?,1.0,0.0,?,1.0,?,6.0,?,?,?,1951.0,?,?,?,?,?,2,0.0,0.0,0.0,?,0.0,0.0,?,2006,0,?,?
?,3,7819.0,1,?,?,0,?,?,?,?,5.0,?,1976.0,1,1,?,?,3,3,1,3,?,0,0,?,?,127.0,?,1029.0,?,?,1,4,?,0.0,0.0,?,1.0,0.0,?,?,?,?,?,6.0,6,?,?,?,?,2.0,672.0,?,4,?,?,?,0.0,?,?,0.0,0.0,2010,?,0,107000.0
?,?,10150.0,1,3,3,0,4,0,?,5.0,5.0,?,?,1,1,?,1.0,3,3,1,?,?,3,4,?,?,?,456.0,?,?,0,1,?,?,0.0,0.0,912.0,?,0.0,1.0,0.0,?,?,?,5.0,6,0.0,?,1958.0,?,1.0,275.0,4,4,2,0.0,?,?,?,?,?,?,2007,0,?,?
20.0,?,?,1,3,3,?,?,?,0,8.0,?,2006.0,?,?,1,?,?,?,?,?,?,?,?,5,0.0,5,?,1935.0,?,0,2,1,4,1973.0,?,0.0,1973.0,0.0,0.0,2.0,?,?,?,?,?,?,1.0,?,?,?,3.0,895.0,?,?,2,?,?,0.0,0.0,0.0,0.0,?,?,6,?,395000.0
120.0,4,?,1,?,3,0,?,?,4,6.0,?,1998.0,1998.0,?,?,?,320.0,3,3,?,0,?,3,2,866.0,5,?,338.0,1204.0,0,?,?,?,1204.0,0.0,0.0,1204.0,?,?,2.0,?,2.0,1.0,?,5.0,6,?,?,1998.0,?,2.0,?,?,?,?,?,?,0.0,0.0,?,0.0,0.0,2009,?,?,162000.0
?,3,?,?,0,?,0,4,0,?,7.0,?,2005.0,2006.0,?,?,1,240.0,?,?,?,?,3,?,2,?,5,0.0,1594.0,1614.0,0,0,1,?,1614.0,0.0,?,1614.0,?,?,?,?,?,1.0,?,7.0,?,?,1,?,1,3.0,?,4,?,?,144.0,59.0,0.0,0.0,?,?,?,?,?,5,?
?,3,?,1,?,3,?,4,?,?,?,5.0,1974.0,?,3,1,2,0.0,?,3,1,?,3,3,?,?,?,?,102.0,?,0,?,?,4,894.0,0.0,0.0,?,?,?,?,0.0,3.0,?,3,5.0,?,?,1,1974.0,2,2.0,?,4,4,?,241.0,0.0,0.0,0.0,0.0,0.0,?,?,?,4,?
90.0,?,10530.0,?,3,?,0,4,0,2,6.0,5.0,1977.0,1977.0,?,1,1,90.0,?,?,1,2,?,?,?,?,5,?,?,?,?,4,1,?,?,?,0.0,?,1.0,0.0,1.0,0.0,?,?,3,4.0,6,?,?,1977.0,?,2.0,?,?,?,?,?,?,?,?,?,0.0,?,?,?,?,135000.0
?,?,?,1,3,3,?,4,0,0,7.0,?,?,?,?,?,?,38.0,?,3,2,?,1,?,?,?,?,?,?,1237.0,0,?,?,?,1253.0,0.0,?,1253.0,?,0.0,?,?,3.0,1.0,?,6.0,?,?,1,?,0,2.0,?,?,?,?,?,?,0.0,?,?,0.0,?,2007,8,4,?
?,3,7153.0,?,3,?,0,?,?,0,6.0,?,1992.0,?,1,?,?,0.0,?,?,?,2,3,3,0,387.0,?,?,374.0,761.0,?,?,1,4,810.0,?,0.0,?,?,0.0,2.0,1.0,3.0,?,2,?,?,0.0,?,?,?,?,?,?,4,?,0.0,?,?,0.0,0.0,0.0,0.0,?,8,?,175900.0
?,3,16285.0,?,1,3,?,4,0,0,?,?,2001.0,?,1,?,2,?,?,?,2,?,?,?,5,?,?,0.0,?,1413.0,?,?,1,4,1430.0,0.0,?,1430.0,0.0,?,2.0,?,3.0,1.0,?,?,6,0.0,1,?,1,2.0,?,4,4,2,0.0,?,?,0.0,?,0.0,?,2009,?,?,?
85.0,3,?,1,0,3,0,?,?,?,?,6.0,1978.0,1978.0,?,?,?,104.0,?,?,2,?,3,0,?,1097.0,5,?,0.0,1097.0,?,?,?,?,1110.0,0.0,?,?,1.0,?,?,0.0,?,1.0,?,4.0,?,1.0,?,1978.0,?,?,?,4,?,?,303.0,?,0.0,?,?,0.0,0.0,?,8,4,?
