@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V19 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {1, 2}


@data
?,3.031,0.0,?,?,?,2.0,45.0,2.0,1.0,?,?,3.217,1.185,9.882,2.0,?,1.114,?,?,0.0,1.294,?,?,?,0.0,?,?,0.0,?,1.74,0.0,0.0,0.0,?,?,?,?,8.251,?,0.0,?
?,2.4853,?,0.0,?,?,2.0,36.1,4.0,?,?,?,?,2.972,10.799,?,0.984,?,0.0,0.0,?,1.22,?,?,?,0.0,2.351,0.0,?,?,7.668,?,0.0,0.0,?,3.794,2.144,?,8.984,?,?,2
?,?,0.0,0.0,0.0,0.0,2.0,?,?,?,0.0,?,3.451,1.258,?,8.0,?,1.116,?,?,0.0,1.194,1.0,0.0,0.0,?,?,?,?,?,2.011,0.0,?,0.0,2.0,3.762,3.389,0.0,8.529,0.0,0.0,?
4.844,2.3785,?,0.0,0.0,0.0,?,?,0.0,?,0.0,-0.439,3.716,?,?,9.0,1.015,?,?,?,0.0,?,2.0,?,0.0,0.0,?,0.0,?,11.622,3.405,0.0,?,0.0,?,?,?,0.0,?,1.0,0.0,2
4.77,?,0.0,?,0.0,?,?,?,?,?,0.0,4.722,3.131,1.185,9.882,?,?,1.128,0.0,?,?,1.264,1.0,0.0,?,?,?,?,0.0,0.0,?,0.0,0.0,0.0,?,?,1.75,0.0,7.981,0.0,?,?
4.675,?,?,?,?,?,?,?,?,?,4.0,?,3.343,?,?,0.0,?,?,0.0,0.0,?,?,2.0,0.0,0.0,?,2.236,0.001,?,?,2.829,?,?,?,?,3.269,?,?,?,0.0,0.0,?
4.645,?,1.0,0.0,0.0,0.0,3.0,?,?,?,0.0,0.0,?,0.0,?,12.0,?,1.107,?,?,0.0,?,?,?,?,0.0,?,0.0,0.0,?,?,?,0.0,?,?,?,?,?,?,?,0.0,?
4.679,3.1788,0.0,0.0,0.0,?,?,44.4,?,?,0.0,?,?,?,?,?,1.011,1.116,0.0,?,?,?,1.0,0.0,0.0,0.0,2.222,0.014,0.0,10.219,?,?,?,?,?,3.67,2.583,0.0,?,0.0,0.0,2
?,2.4397,?,?,?,0.0,3.0,?,?,?,0.0,0.0,4.043,?,10.135,0.0,0.984,1.087,0.0,0.0,0.0,?,?,1.0,?,?,?,?,1.0,0.0,2.241,?,?,0.0,?,?,1.981,0.0,11.612,0.0,1.0,2
?,2.7716,?,0.0,?,?,0.0,?,?,2.0,?,-0.065,2.566,?,9.053,1.0,?,1.139,?,?,?,1.127,1.0,?,?,?,2.136,-0.239,?,9.677,?,?,?,?,0.0,?,3.033,?,7.487,0.0,?,?
4.414,?,0.0,?,0.0,?,?,38.5,1.0,?,?,?,?,1.203,?,?,1.023,1.128,0.0,?,?,1.241,?,?,0.0,0.0,2.152,-0.083,0.0,?,?,?,?,0.0,1.0,3.637,?,0.0,?,?,0.0,?
?,2.6696,0.0,0.0,?,0.0,0.0,33.3,0.0,?,0.0,?,2.709,?,9.067,?,1.025,?,?,0.0,?,1.166,1.0,?,?,0.0,?,?,0.0,?,?,?,?,0.0,?,?,2.778,?,7.481,?,?,?
4.875,?,?,0.0,0.0,0.0,0.0,?,1.0,?,?,-0.444,?,?,?,?,1.03,1.135,?,0.0,0.0,1.19,1.0,?,0.0,0.0,?,-0.026,?,?,?,1.0,?,?,0.0,3.588,?,?,8.043,?,?,2
?,2.9065,?,?,?,0.0,?,?,?,3.0,?,?,?,?,9.459,3.0,1.049,1.144,0.0,0.0,?,?,1.0,?,?,0.0,?,-0.085,0.0,?,1.101,?,?,?,0.0,?,2.929,?,7.713,0.0,0.0,2
4.882,?,0.0,?,0.0,0.0,0.0,?,?,?,?,?,?,1.258,10.136,?,?,1.127,0.0,0.0,0.0,1.179,1.0,?,?,0.0,2.288,0.005,0.0,20.641,?,0.0,?,?,2.0,?,3.472,1.0,?,?,0.0,2
4.17,?,?,0.0,?,?,?,?,1.0,?,0.0,?,?,?,?,0.0,1.052,?,?,0.0,?,?,0.0,0.0,0.0,0.0,?,0.441,?,9.243,?,?,0.0,?,?,3.326,4.033,?,7.273,?,?,2
4.414,?,?,?,0.0,?,0.0,27.3,?,2.0,0.0,?,?,?,9.459,?,1.067,?,?,?,?,1.127,1.0,?,0.0,?,2.199,?,?,?,1.101,?,0.0,?,?,3.556,3.405,2.0,?,?,?,?
5.076,?,0.0,0.0,?,0.0,?,38.1,?,3.0,?,?,?,1.258,?,7.0,1.029,1.133,0.0,0.0,?,1.204,?,?,0.0,?,?,?,0.0,?,1.244,0.0,1.0,?,?,?,3.014,1.0,?,?,0.0,?
?,3.6465,?,0.0,2.0,?,0.0,25.0,0.0,?,2.0,-1.641,3.198,1.761,9.723,3.0,?,1.164,0.0,?,0.0,1.1,0.0,?,?,0.0,?,?,?,?,2.989,0.0,0.0,3.0,5.0,?,?,?,8.044,0.0,?,2
3.414,?,1.0,0.0,0.0,0.0,0.0,?,?,?,?,?,2.631,?,7.408,?,0.997,?,?,0.0,?,1.291,?,?,1.0,0.0,1.618,?,?,?,1.707,?,0.0,0.0,?,3.567,2.653,0.0,?,?,?,?
?,3.0634,?,0.0,0.0,0.0,?,?,2.0,?,?,0.0,?,?,?,?,1.037,?,0.0,?,?,0.995,0.0,0.0,?,?,?,?,?,0.0,1.745,?,0.0,?,?,3.102,3.722,?,?,0.0,?,?
?,?,1.0,?,0.0,?,?,?,?,?,0.0,0.0,?,?,8.815,1.0,1.039,1.156,?,0.0,?,1.09,?,0.0,?,0.0,?,-0.244,?,0.0,?,0.0,?,0.0,?,?,3.407,0.0,7.899,?,1.0,2
4.214,?,0.0,?,0.0,?,?,23.5,?,1.0,0.0,0.0,2.587,?,8.755,?,0.991,?,0.0,?,?,?,?,0.0,?,?,1.902,?,0.0,0.0,?,0.0,?,1.0,?,3.077,2.5,?,?,0.0,?,2
3.732,2.6724,0.0,0.0,0.0,?,0.0,?,1.0,2.0,?,?,?,1.585,?,?,1.019,1.172,0.0,0.0,0.0,1.024,0.0,0.0,0.0,0.0,1.802,?,?,?,2.488,?,?,?,3.0,2.938,?,?,?,?,?,2
?,?,?,0.0,?,?,?,?,?,2.0,?,0.0,?,1.0,?,0.0,?,1.139,0.0,0.0,?,1.171,0.0,0.0,?,0.0,?,?,0.0,?,1.707,0.0,?,0.0,?,?,4.5,?,?,0.0,?,2
?,?,0.0,?,?,0.0,0.0,32.1,2.0,2.0,0.0,?,3.751,?,10.004,2.0,0.974,?,?,0.0,?,?,?,0.0,?,?,?,?,0.0,10.334,8.008,?,0.0,?,?,3.329,2.05,0.0,8.216,0.0,?,?
4.462,?,0.0,0.0,0.0,?,0.0,32.3,?,?,0.0,?,3.997,3.524,10.224,?,?,?,?,0.0,0.0,?,?,0.0,0.0,0.0,2.088,?,0.0,11.373,9.6,0.0,?,0.0,?,3.384,?,0.0,?,0.0,0.0,2
4.0,?,0.0,0.0,0.0,?,?,?,1.0,?,?,?,?,0.811,?,0.0,1.022,1.171,0.0,0.0,?,1.113,0.0,?,0.0,?,1.732,-0.65,?,?,?,?,?,?,2.0,?,?,1.0,7.135,0.0,?,2
4.372,3.5554,?,0.0,?,0.0,?,?,?,3.0,?,-0.233,3.138,1.922,9.494,?,1.007,1.147,0.0,0.0,0.0,?,?,?,?,0.0,2.031,-0.026,0.0,10.251,3.412,?,0.0,0.0,?,?,2.6,0.0,?,?,0.0,2
?,?,?,0.0,?,?,0.0,33.3,2.0,2.0,0.0,?,?,3.554,?,4.0,?,1.138,0.0,?,?,1.203,?,?,?,0.0,?,0.0,0.0,?,?,0.0,?,?,?,3.366,1.903,?,?,?,0.0,2
4.17,?,?,0.0,?,?,?,33.3,0.0,?,?,?,?,0.971,?,?,1.047,1.139,0.0,?,?,1.147,0.0,?,?,?,?,0.444,0.0,?,1.542,?,0.0,?,?,3.396,?,?,?,0.0,0.0,2
4.346,3.4572,0.0,?,0.0,0.0,?,33.3,?,2.0,0.0,?,3.048,?,9.16,4.0,?,?,?,?,?,1.181,?,0.0,?,?,?,0.046,?,?,?,?,0.0,?,?,3.423,?,0.0,7.73,?,0.0,2
4.644,3.9848,?,0.0,?,0.0,?,?,1.0,2.0,?,0.048,?,?,?,?,1.004,?,0.0,0.0,?,?,0.0,0.0,?,?,2.084,0.048,0.0,?,?,0.0,?,?,?,3.529,?,0.0,7.958,?,?,2
?,3.6462,0.0,0.0,4.0,?,?,?,?,?,4.0,?,?,2.117,9.828,2.0,?,?,?,?,0.0,?,?,?,?,0.0,?,?,0.0,10.217,4.049,?,?,?,7.0,?,3.097,4.0,?,0.0,?,?
4.645,0.8039,0.0,0.0,0.0,0.0,?,?,3.0,?,?,?,?,?,?,?,?,1.137,0.0,0.0,?,1.173,?,?,?,0.0,2.475,?,0.0,?,?,?,?,?,0.0,3.58,1.998,?,?,0.0,?,?
?,2.7284,0.0,?,?,?,?,33.3,1.0,0.0,1.0,?,?,2.322,?,?,?,?,0.0,0.0,0.0,1.233,0.0,0.0,0.0,?,?,-0.022,?,0.0,?,?,?,?,?,3.24,?,?,7.617,0.0,0.0,2
?,?,0.0,?,?,?,0.0,?,1.0,0.0,0.0,?,?,?,?,?,0.998,?,0.0,?,?,?,0.0,?,0.0,?,?,?,0.0,?,?,?,0.0,?,?,?,?,1.0,?,?,?,?
?,?,0.0,0.0,?,?,0.0,?,?,2.0,1.0,-0.449,?,1.906,9.059,?,?,?,0.0,0.0,?,?,?,0.0,0.0,0.0,2.0,-0.089,?,10.198,2.524,0.0,?,1.0,0.0,?,3.208,1.0,?,?,0.0,?
4.5,?,1.0,0.0,?,0.0,?,?,?,3.0,?,?,?,4.3,10.919,9.0,0.967,1.14,0.0,0.0,0.0,1.211,0.0,0.0,?,0.0,2.121,?,0.0,?,?,0.0,?,?,0.0,3.939,?,?,?,0.0,0.0,2
4.593,2.8754,?,?,?,?,1.0,?,?,?,?,-0.036,?,1.461,9.665,1.0,?,?,?,?,?,?,1.0,0.0,0.0,0.0,2.175,?,?,?,?,?,1.0,3.0,1.0,3.599,2.483,?,8.187,?,?,?
4.499,?,0.0,?,?,?,?,?,?,0.0,?,0.0,?,?,?,0.0,?,1.127,0.0,?,?,?,1.0,0.0,0.0,?,?,?,?,?,1.481,0.0,0.0,?,?,3.554,?,?,?,?,0.0,?
4.596,3.2643,?,?,?,?,2.0,?,?,?,?,?,?,0.875,?,?,1.022,?,?,?,?,1.223,1.0,?,?,0.0,?,?,?,?,?,0.0,?,0.0,?,3.651,2.917,?,?,?,0.0,?
4.517,?,0.0,0.0,?,0.0,1.0,?,1.0,?,0.0,0.0,3.086,?,?,?,0.987,?,?,?,0.0,1.252,1.0,0.0,?,?,2.149,?,0.0,0.0,2.036,?,1.0,?,0.0,3.574,?,?,?,0.0,0.0,?
?,3.1199,?,0.0,?,?,2.0,38.9,?,1.0,?,0.0,?,1.187,?,2.0,?,?,?,0.0,?,1.227,1.0,?,?,?,2.194,-0.025,0.0,0.0,1.544,?,2.0,2.0,2.0,?,?,?,?,0.0,0.0,2
?,3.0314,?,0.0,0.0,0.0,1.0,?,?,?,0.0,0.0,3.027,1.125,?,2.0,0.998,?,0.0,?,?,1.291,?,0.0,0.0,0.0,?,?,0.0,10.006,1.481,?,?,0.0,0.0,3.592,?,?,?,0.0,0.0,2
4.732,?,0.0,0.0,0.0,?,1.0,?,1.0,?,?,?,3.127,?,?,?,0.992,?,0.0,0.0,0.0,?,1.0,0.0,0.0,0.0,2.194,?,0.0,10.645,1.659,0.0,?,0.0,0.0,3.652,?,0.0,8.132,0.0,0.0,?
?,?,0.0,?,0.0,0.0,2.0,?,?,4.0,?,?,?,?,10.435,?,1.001,1.129,0.0,?,0.0,1.206,?,0.0,0.0,?,2.351,0.0,?,23.889,?,?,?,?,?,?,2.433,0.0,8.737,?,0.0,2
5.075,2.9203,?,?,0.0,0.0,?,?,4.0,4.0,?,?,4.159,?,10.794,?,?,1.132,?,0.0,?,1.21,1.0,0.0,0.0,?,2.357,?,?,?,?,0.0,?,0.0,?,?,2.19,?,8.941,?,0.0,2
4.842,3.2871,0.0,0.0,?,?,?,?,0.0,?,?,-1.093,3.483,?,10.136,8.0,1.069,1.127,0.0,?,?,?,1.0,?,?,0.0,?,?,?,?,?,0.0,?,2.0,?,3.849,?,?,?,?,?,?
?,?,?,0.0,0.0,?,4.0,38.9,0.0,?,?,?,?,?,10.277,10.0,?,1.127,?,?,0.0,?,?,0.0,?,?,?,0.005,?,10.313,1.623,0.0,3.0,0.0,4.0,3.834,?,?,?,?,0.0,?
4.499,?,?,?,?,0.0,1.0,?,0.0,?,?,?,?,?,9.311,0.0,0.99,1.102,0.0,0.0,?,?,?,?,?,0.0,2.136,?,?,0.0,?,?,0.0,?,?,3.636,?,?,?,0.0,0.0,2
?,?,?,0.0,?,0.0,?,30.0,?,0.0,2.0,0.0,?,?,9.183,?,0.97,1.149,?,0.0,0.0,1.165,1.0,?,?,?,?,-0.064,?,?,?,?,0.0,?,?,3.143,1.833,1.0,7.083,0.0,?,?
?,2.2523,?,?,?,1.0,?,?,?,2.0,0.0,1.47,?,?,?,?,?,?,?,?,0.0,?,?,?,0.0,0.0,?,?,0.0,?,3.879,1.0,?,?,1.0,?,2.283,0.0,?,?,0.0,?
?,2.9639,?,0.0,?,?,2.0,?,?,1.0,?,?,3.211,?,?,?,0.987,1.114,?,?,0.0,?,?,?,0.0,0.0,2.231,0.014,?,?,?,?,1.0,0.0,1.0,3.661,2.383,?,?,?,0.0,?
?,?,0.0,?,0.0,?,?,?,0.0,0.0,?,0.0,3.414,?,?,?,?,1.094,?,?,?,1.336,2.0,?,0.0,0.0,2.278,-0.002,?,0.0,2.113,?,?,?,?,?,1.944,?,?,0.0,?,2
?,?,?,?,?,?,0.0,?,0.0,?,?,?,2.745,0.862,?,?,1.075,?,?,?,0.0,?,?,0.0,?,0.0,?,?,?,?,?,0.0,?,0.0,0.0,?,3.111,?,7.565,0.0,0.0,2
4.414,?,?,0.0,?,?,0.0,?,?,?,1.0,?,2.898,?,?,2.0,1.016,?,0.0,0.0,?,?,?,?,0.0,0.0,?,?,0.0,10.214,0.975,?,?,?,?,3.523,2.738,?,7.808,?,?,?
?,?,?,?,0.0,?,?,29.4,0.0,0.0,?,?,2.585,0.0,8.623,0.0,?,1.151,?,?,0.0,?,1.0,?,?,?,2.0,?,0.0,?,0.667,0.0,0.0,?,1.0,?,1.667,1.0,6.823,?,?,?
4.918,?,?,?,?,?,?,?,0.0,2.0,?,?,3.482,1.116,?,4.0,1.045,?,?,0.0,?,1.136,3.0,0.0,0.0,0.0,2.376,?,0.0,?,?,0.0,0.0,?,0.0,?,2.731,6.0,8.314,0.0,0.0,2
4.983,4.2631,0.0,?,?,?,?,?,2.0,?,0.0,0.0,?,1.792,?,8.0,?,?,?,?,?,1.011,?,0.0,0.0,?,?,-0.008,?,0.0,2.666,0.0,?,0.0,6.0,3.397,?,?,7.88,?,0.0,2
4.383,3.2291,?,?,0.0,?,0.0,32.6,?,?,0.0,?,4.136,3.882,?,4.0,?,?,0.0,0.0,?,?,?,?,0.0,?,?,?,?,?,11.382,0.0,?,0.0,?,?,?,?,?,0.0,?,?
?,2.8079,?,?,?,?,0.0,31.9,?,?,?,?,?,?,9.377,0.0,0.96,?,0.0,0.0,0.0,1.208,?,?,0.0,0.0,?,?,?,0.0,?,0.0,0.0,0.0,?,?,1.567,?,7.59,0.0,?,2
?,2.5749,0.0,0.0,?,0.0,0.0,25.0,?,0.0,?,0.0,?,?,8.584,?,0.975,1.163,?,?,?,1.134,0.0,0.0,0.0,?,1.879,?,?,0.0,?,0.0,0.0,?,?,2.918,?,?,6.954,0.0,?,2
3.802,?,?,?,0.0,?,0.0,?,?,?,0.0,0.0,?,?,8.394,0.0,?,?,0.0,0.0,0.0,?,0.0,?,?,0.0,1.848,0.141,0.0,0.0,2.885,?,0.0,2.0,?,?,2.929,?,6.944,?,?,?
4.399,?,?,0.0,?,0.0,0.0,?,2.0,4.0,?,?,4.632,4.491,?,8.0,0.974,?,?,?,?,1.206,?,?,0.0,?,2.08,0.0,?,23.914,17.537,?,0.0,?,?,?,1.855,?,?,0.0,0.0,2
4.334,?,?,0.0,0.0,0.0,0.0,33.3,1.0,?,?,-0.359,?,?,8.944,3.0,1.013,?,?,0.0,0.0,1.178,0.0,0.0,?,0.0,?,0.15,0.0,?,2.195,?,?,0.0,?,?,?,?,7.598,?,0.0,2
?,3.1896,0.0,?,?,?,?,33.3,?,2.0,0.0,-0.312,3.371,2.565,?,4.0,?,1.139,0.0,?,?,1.195,?,?,0.0,0.0,2.015,0.004,0.0,10.607,4.993,0.0,?,?,0.0,3.423,2.282,?,7.952,?,0.0,2
4.414,3.2075,0.0,?,?,0.0,?,?,0.0,?,?,-1.157,2.954,0.917,?,4.0,1.096,1.116,?,?,0.0,?,?,0.0,0.0,?,2.199,-0.091,0.0,19.847,1.101,?,0.0,?,0.0,?,?,0.0,?,?,?,?
4.17,2.9651,?,?,0.0,0.0,0.0,?,2.0,0.0,2.0,?,?,0.971,?,0.0,?,1.145,0.0,?,0.0,1.271,0.0,?,0.0,0.0,1.848,0.368,?,0.0,?,?,0.0,?,?,?,2.767,1.0,?,0.0,?,2
4.0,3.0,0.0,?,?,0.0,0.0,50.0,0.0,?,?,?,2.72,0.0,?,0.0,?,1.104,0.0,?,?,?,?,0.0,0.0,0.0,?,0.13,?,?,?,0.0,?,0.0,0.0,?,?,?,7.573,?,?,2
?,?,0.0,0.0,?,?,?,43.8,?,?,0.0,0.0,2.99,?,9.311,2.0,?,?,?,?,?,1.253,?,?,?,0.0,2.136,0.045,0.0,?,?,0.0,1.0,?,?,3.573,?,0.0,?,0.0,0.0,?
4.783,?,?,0.0,?,?,?,?,0.0,1.0,?,0.0,?,?,9.668,2.0,?,1.132,0.0,?,0.0,1.23,?,?,?,0.0,2.222,?,0.0,?,?,0.0,2.0,?,2.0,?,?,1.0,8.046,?,0.0,?
5.31,2.3715,0.0,0.0,0.0,0.0,4.0,?,?,?,0.0,-0.128,?,0.625,?,8.0,?,?,0.0,?,0.0,?,6.0,0.0,?,0.0,?,?,?,24.203,1.262,?,0.0,0.0,0.0,3.942,2.5,?,?,?,0.0,?
?,1.9452,0.0,0.0,0.0,?,0.0,32.4,?,?,0.0,-0.347,?,3.866,?,9.0,0.992,1.14,?,0.0,0.0,?,?,?,0.0,0.0,?,0.0,0.0,?,?,?,?,?,?,3.497,2.3,0.0,8.778,0.0,0.0,?
?,?,0.0,?,0.0,?,?,31.4,1.0,6.0,0.0,-0.338,?,?,10.694,9.0,0.993,?,?,?,0.0,1.153,?,0.0,?,?,2.361,?,0.0,?,?,?,0.0,0.0,?,3.497,2.321,?,8.68,?,?,2
4.825,?,?,?,?,0.0,3.0,46.7,1.0,?,?,0.0,3.642,?,9.902,0.0,?,1.1,?,0.0,?,1.359,?,0.0,1.0,?,2.263,0.014,0.0,?,1.476,0.0,?,?,?,?,2.483,?,9.085,?,3.0,1
?,?,0.0,?,6.0,0.0,?,?,?,?,6.0,0.0,3.526,?,?,?,0.974,1.139,0.0,?,?,?,?,?,0.0,?,2.194,0.0,0.0,?,?,?,?,4.0,?,?,?,?,?,?,?,1
4.982,2.3934,0.0,?,?,?,?,42.1,0.0,?,0.0,-0.686,?,?,?,?,1.027,?,?,?,0.0,1.204,?,?,?,0.0,2.424,?,?,21.884,?,?,?,?,?,?,2.773,?,8.297,?,0.0,?
?,7.7233,0.0,0.0,?,11.0,?,31.6,1.0,2.0,0.0,-4.617,4.645,?,?,2.0,?,1.348,0.0,?,1.0,?,0.0,0.0,0.0,?,?,0.0,0.0,9.855,?,?,?,0.0,?,?,?,0.0,9.673,0.0,?,?
?,7.9184,0.0,0.0,0.0,13.0,0.0,?,?,2.0,0.0,?,4.795,1.824,?,2.0,1.292,?,?,?,1.0,0.906,0.0,0.0,?,0.0,?,?,0.0,?,5.891,?,?,0.0,1.0,4.005,5.742,0.0,9.825,0.0,27.0,1
5.236,3.9153,6.0,0.0,?,?,?,?,0.0,0.0,0.0,0.0,4.045,?,?,0.0,?,?,0.0,?,?,?,?,?,?,?,?,0.004,0.0,?,0.873,?,6.0,0.0,?,4.337,2.889,0.0,?,?,6.0,1
5.522,?,0.0,?,?,3.0,4.0,?,?,1.0,0.0,0.0,?,1.131,?,?,?,?,0.0,0.0,?,1.265,1.0,0.0,?,?,2.491,0.0,?,0.0,1.648,0.0,1.0,0.0,?,3.876,2.022,0.0,?,0.0,?,?
?,?,0.0,?,0.0,?,0.0,?,0.0,?,?,?,3.301,0.0,9.314,?,?,1.125,0.0,?,?,?,?,?,0.0,0.0,?,?,0.0,?,1.244,?,?,?,?,3.237,?,?,7.887,?,0.0,?
?,?,0.0,0.0,0.0,4.0,0.0,?,9.0,4.0,0.0,0.0,?,1.702,11.324,?,?,1.144,?,?,?,1.185,?,?,?,?,?,?,?,0.0,?,1.0,?,0.0,?,3.582,2.04,?,8.624,0.0,0.0,1
?,1.9414,1.0,?,0.0,0.0,?,?,0.0,?,0.0,?,?,?,?,0.0,?,?,?,?,?,?,?,0.0,0.0,?,?,?,?,0.0,1.471,?,?,?,?,?,1.883,?,14.016,?,0.0,1
5.451,?,0.0,?,9.0,2.0,6.0,39.2,6.0,?,10.0,?,4.167,?,11.333,7.0,?,1.131,?,?,?,1.256,?,0.0,?,0.0,?,?,0.0,22.251,?,0.0,?,?,?,3.91,?,?,9.32,0.0,0.0,?
5.449,?,0.0,?,0.0,?,3.0,37.5,?,0.0,0.0,?,?,1.162,?,0.0,0.964,1.13,0.0,?,0.0,1.28,?,?,0.0,?,2.449,0.0,0.0,0.0,?,?,0.0,?,0.0,3.814,?,0.0,8.693,0.0,?,?
?,2.4237,2.0,?,0.0,0.0,4.0,54.5,?,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,?,?,?,1.0,0.0,0.0,2.316,-0.001,?,?,2.38,0.0,2.0,?,0.0,6.881,?,0.0,12.284,?,2.0,1
5.495,2.7485,0.0,0.0,?,?,?,?,?,?,0.0,?,?,1.059,11.72,8.0,?,1.127,?,0.0,?,1.271,?,?,0.0,?,2.494,?,0.0,0.0,3.879,0.0,2.0,?,?,3.895,?,?,?,0.0,?,1
5.87,2.7059,5.0,?,0.0,2.0,4.0,?,1.0,?,?,0.0,4.278,0.953,11.16,4.0,1.039,1.098,?,0.0,1.0,?,?,?,?,0.0,?,?,?,0.0,2.321,0.0,2.0,?,?,?,2.586,?,9.741,?,?,?
?,?,6.0,?,0.0,3.0,?,44.4,?,?,?,?,?,?,11.637,3.0,1.054,1.103,0.0,0.0,0.0,1.332,?,?,?,?,?,?,0.0,0.0,?,6.0,?,0.0,?,4.405,2.355,?,9.843,0.0,6.0,1
?,2.1119,6.0,0.0,?,?,0.0,?,?,0.0,0.0,?,4.268,0.76,11.555,0.0,?,1.099,?,0.0,?,?,10.0,?,1.0,?,?,?,?,0.0,?,6.0,0.0,0.0,?,4.404,?,0.0,?,?,?,?
5.995,?,8.0,0.0,?,?,0.0,41.7,0.0,0.0,?,0.394,?,?,?,0.0,?,?,?,0.0,0.0,1.373,6.0,?,1.0,?,2.805,?,?,?,1.076,?,0.0,0.0,0.0,4.407,2.6,?,?,?,8.0,1
?,2.7618,?,?,0.0,?,?,42.6,?,1.0,?,0.0,3.914,?,11.182,?,0.975,?,0.0,?,?,1.288,2.0,?,0.0,?,2.483,0.0,0.0,?,2.176,?,1.0,0.0,?,?,?,0.0,8.961,?,?,?
5.029,1.6864,2.0,0.0,7.0,?,2.0,38.8,0.0,?,?,0.0,4.128,0.0,?,?,0.979,1.119,?,?,?,?,5.0,?,0.0,0.0,2.418,0.0,?,?,3.219,0.0,?,7.0,?,?,?,2.0,9.423,0.0,?,?
?,?,8.0,0.0,?,?,?,28.6,?,?,?,0.0,?,1.907,10.8,?,1.1,1.127,0.0,0.0,?,1.321,0.0,0.0,1.0,?,2.255,?,?,0.0,4.275,?,?,?,?,?,?,0.0,?,0.0,?,1
?,?,3.0,0.0,0.0,0.0,?,?,?,0.0,0.0,?,3.588,0.881,?,0.0,?,1.09,?,?,?,?,?,0.0,1.0,0.0,?,-0.025,0.0,0.0,?,0.0,3.0,0.0,?,?,?,?,?,?,?,?
?,3.5931,4.0,0.0,?,0.0,4.0,50.0,?,?,?,0.0,?,0.861,10.084,?,?,?,?,?,?,?,?,?,?,0.0,?,?,0.0,?,?,?,?,0.0,0.0,4.211,2.711,?,?,0.0,4.0,?
?,?,4.0,?,0.0,0.0,4.0,50.0,0.0,?,0.0,?,?,0.861,?,0.0,?,?,0.0,?,0.0,1.399,?,?,?,0.0,?,?,0.0,?,?,?,4.0,?,0.0,?,2.711,?,9.328,0.0,?,?
5.119,?,5.0,0.0,0.0,?,?,50.0,?,?,0.0,0.0,?,0.832,10.265,?,?,?,?,0.0,0.0,?,?,0.0,1.0,?,?,?,?,0.0,?,?,?,?,?,?,?,0.0,9.517,?,?,1
5.035,2.6068,?,0.0,1.0,?,?,48.0,0.0,3.0,?,0.0,4.145,0.954,10.713,8.0,1.064,?,?,1.0,0.0,1.308,?,?,?,?,2.368,?,0.0,?,3.414,0.0,?,?,?,?,2.833,?,9.572,?,3.0,1
5.149,?,?,0.0,0.0,?,3.0,40.0,?,1.0,0.0,0.0,?,0.447,?,?,?,?,?,?,0.0,1.238,?,0.0,0.0,0.0,?,?,0.0,0.0,2.814,2.0,?,0.0,1.0,?,?,?,?,0.0,0.0,?
4.675,?,?,?,?,0.0,2.0,?,0.0,?,?,0.0,?,?,?,0.0,0.972,?,?,0.0,0.0,?,?,0.0,0.0,0.0,?,?,0.0,?,?,0.0,?,?,0.0,3.633,1.91,?,?,0.0,0.0,?
?,?,4.0,0.0,?,?,?,44.8,?,?,4.0,0.0,?,?,?,0.0,1.028,?,0.0,?,?,?,2.0,?,?,?,2.398,?,?,?,?,?,6.0,4.0,4.0,4.124,?,?,9.615,?,?,?
5.045,2.1704,0.0,?,4.0,0.0,4.0,53.3,0.0,?,?,0.0,3.772,0.0,?,?,0.98,1.1,?,0.0,0.0,1.338,?,0.0,?,1.0,?,0.0,?,?,?,0.0,2.0,?,1.0,?,1.951,?,8.877,?,0.0,?
?,?,?,0.0,8.0,0.0,0.0,25.7,?,0.0,?,0.0,3.242,?,9.797,0.0,?,?,?,0.0,0.0,1.182,?,?,0.0,0.0,?,-0.007,0.0,?,?,0.0,?,?,0.0,3.216,?,?,7.767,?,?,?
4.0,2.7345,0.0,?,?,0.0,?,?,?,?,?,0.0,?,0.811,?,0.0,0.988,?,1.0,?,?,?,?,?,0.0,0.0,?,?,?,0.0,?,?,?,2.0,?,3.02,2.5,?,?,?,?,?
?,?,1.0,0.0,?,1.0,0.0,?,?,?,0.0,?,?,?,?,6.0,?,?,?,0.0,?,1.154,0.0,?,?,?,2.264,0.051,0.0,19.844,?,?,0.0,?,2.0,?,?,1.0,?,?,1.0,1
?,2.0093,0.0,?,?,0.0,?,?,0.0,?,?,?,1.926,?,?,0.0,?,?,?,?,?,1.102,0.0,?,0.0,?,?,?,0.0,?,?,?,0.0,?,0.0,2.731,?,?,6.033,0.0,0.0,1
