@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V19 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {1, 2}


@data
?,3.031,?,0.0,0.0,?,2.0,45.0,2.0,1.0,0.0,0.125,3.217,?,?,?,?,1.114,?,0.0,0.0,1.294,?,0.0,0.0,?,?,0.014,0.0,?,?,0.0,0.0,?,?,?,2.4,?,8.251,0.0,?,?
5.072,2.4853,?,0.0,0.0,?,2.0,?,?,?,0.0,?,4.22,?,?,12.0,0.984,?,?,?,0.0,1.22,1.0,?,0.0,?,?,?,?,24.843,7.668,?,?,0.0,0.0,3.794,2.144,?,?,2.0,?,?
4.882,3.2502,?,0.0,?,?,?,?,0.0,4.0,?,-2.254,3.451,?,?,8.0,?,1.116,?,0.0,?,1.194,?,?,?,0.0,2.288,0.005,0.0,20.766,?,?,?,0.0,2.0,3.762,?,0.0,8.529,?,?,2
4.844,?,?,?,0.0,?,?,?,0.0,3.0,0.0,?,?,0.625,10.35,?,?,?,0.0,0.0,?,1.266,?,0.0,?,0.0,2.286,?,0.0,11.622,3.405,?,2.0,0.0,?,3.736,2.573,0.0,8.765,?,?,2
4.77,?,?,?,0.0,0.0,?,38.5,?,0.0,?,4.722,?,1.185,?,0.0,?,1.128,?,0.0,0.0,?,?,0.0,?,?,?,0.012,0.0,0.0,1.74,0.0,?,?,?,3.533,?,?,?,0.0,0.0,?
4.675,?,?,?,2.0,0.0,0.0,?,0.0,?,4.0,?,3.343,?,9.971,?,0.967,1.141,?,?,?,1.185,2.0,?,0.0,0.0,2.236,?,?,0.0,?,?,0.0,4.0,?,3.269,1.551,1.0,?,0.0,0.0,2
4.645,?,1.0,0.0,0.0,0.0,3.0,45.7,?,?,?,0.0,?,0.0,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,?,?,?,?,3.604,0.0,?,?,0.0,?,2.043,?,9.309,?,0.0,2
?,3.1788,0.0,0.0,0.0,0.0,?,?,0.0,?,0.0,0.0,?,1.261,9.715,4.0,?,?,?,0.0,?,1.246,1.0,0.0,0.0,?,?,?,0.0,?,1.695,0.0,1.0,?,0.0,3.67,2.583,0.0,8.192,0.0,?,?
4.863,2.4397,?,0.0,?,0.0,?,54.5,?,?,?,0.0,?,?,10.135,0.0,0.984,?,0.0,?,0.0,1.381,2.0,?,0.0,?,?,0.001,?,?,?,0.0,1.0,0.0,0.0,6.879,1.981,?,?,0.0,1.0,2
?,?,?,?,0.0,?,?,33.3,0.0,?,0.0,-0.065,2.566,0.929,?,1.0,1.047,?,?,0.0,0.0,?,?,0.0,0.0,0.0,?,?,0.0,?,0.964,?,0.0,?,?,?,?,0.0,?,0.0,?,?
?,3.0463,?,0.0,0.0,0.0,0.0,38.5,1.0,2.0,?,?,2.895,?,?,?,?,?,0.0,0.0,?,?,1.0,0.0,?,?,2.152,?,?,?,1.496,?,?,?,?,?,2.667,?,?,0.0,?,?
?,2.6696,?,0.0,0.0,0.0,0.0,?,0.0,?,?,-0.046,2.709,0.862,9.067,?,1.025,1.139,?,?,0.0,?,1.0,0.0,0.0,0.0,?,?,?,10.021,0.956,?,?,0.0,?,?,2.778,?,7.481,?,?,?
4.875,?,0.0,?,?,0.0,?,?,1.0,3.0,0.0,-0.444,3.12,1.233,9.856,6.0,?,?,0.0,?,0.0,?,1.0,?,?,?,?,?,?,21.128,?,?,?,0.0,?,3.588,?,0.0,8.043,?,0.0,?
?,?,0.0,0.0,0.0,?,?,?,1.0,3.0,0.0,-0.549,?,?,9.459,?,?,?,?,0.0,0.0,?,?,?,0.0,?,2.199,?,?,10.009,1.101,?,0.0,0.0,?,3.512,2.929,?,?,0.0,?,?
4.882,?,0.0,0.0,0.0,?,?,41.2,?,4.0,1.0,?,?,1.258,?,?,?,?,?,0.0,?,?,?,?,0.0,?,?,?,?,?,2.011,?,0.0,4.0,2.0,?,?,1.0,8.553,?,0.0,?
4.17,3.1898,0.0,0.0,?,?,0.0,?,?,2.0,0.0,?,2.533,?,?,?,1.052,1.175,0.0,0.0,?,1.032,0.0,0.0,?,0.0,?,?,0.0,9.243,?,?,?,?,?,?,4.033,?,?,0.0,?,2
?,?,?,?,0.0,?,?,27.3,0.0,2.0,?,?,2.915,0.917,9.459,?,?,1.166,0.0,0.0,0.0,?,?,0.0,?,0.0,2.199,-0.087,0.0,?,1.101,0.0,?,2.0,2.0,?,3.405,2.0,7.873,?,0.0,2
?,3.5506,?,0.0,?,?,0.0,?,2.0,?,?,0.0,?,?,?,?,1.029,1.133,0.0,?,?,?,1.0,0.0,?,?,?,?,0.0,?,1.244,?,?,3.0,2.0,?,?,1.0,8.441,0.0,0.0,?
4.655,3.6465,0.0,0.0,?,?,0.0,25.0,?,?,?,-1.641,3.198,?,?,3.0,?,1.164,0.0,0.0,0.0,1.1,?,0.0,0.0,?,?,?,?,20.135,?,?,0.0,?,5.0,3.445,?,2.0,?,0.0,?,?
3.414,2.4441,1.0,0.0,?,0.0,0.0,?,?,?,0.0,?,2.631,?,7.408,0.0,?,?,?,0.0,0.0,1.291,0.0,0.0,1.0,?,1.618,?,?,0.0,?,0.0,?,0.0,0.0,?,?,0.0,7.775,?,?,?
4.303,?,?,0.0,?,?,?,?,?,?,0.0,0.0,2.648,?,8.815,?,1.037,1.164,0.0,0.0,0.0,?,0.0,?,0.0,?,?,-0.253,?,0.0,1.745,?,0.0,?,?,?,?,0.0,6.978,?,?,?
?,3.0468,1.0,0.0,0.0,0.0,?,?,2.0,2.0,0.0,0.0,2.913,1.459,8.815,1.0,?,1.156,0.0,?,?,?,?,0.0,?,?,1.932,?,0.0,0.0,1.745,0.0,?,?,2.0,?,?,?,7.899,0.0,?,?
?,2.9483,0.0,?,?,?,0.0,?,1.0,?,?,0.0,2.587,?,?,?,?,?,?,0.0,?,?,0.0,?,?,0.0,?,?,0.0,0.0,2.052,0.0,0.0,?,?,?,2.5,1.0,?,?,?,2
3.732,?,?,0.0,?,?,?,?,1.0,2.0,0.0,?,2.616,?,?,?,?,1.172,0.0,0.0,0.0,1.024,0.0,0.0,?,0.0,1.802,?,0.0,?,2.488,?,?,?,?,2.938,?,?,?,0.0,0.0,2
3.414,2.956,0.0,0.0,?,?,0.0,?,?,?,0.0,?,2.39,1.0,?,0.0,?,1.139,0.0,?,?,1.171,0.0,0.0,?,?,1.618,?,?,17.611,?,?,0.0,0.0,0.0,?,4.5,0.0,?,0.0,?,2
?,2.9854,?,?,?,?,?,32.1,?,2.0,?,?,?,?,10.004,2.0,?,1.141,0.0,?,?,1.193,0.0,?,?,?,?,0.0,?,?,?,?,?,0.0,1.0,3.329,?,?,?,?,0.0,?
4.462,3.3098,0.0,?,?,?,?,?,2.0,4.0,0.0,-0.287,3.997,3.524,10.224,5.0,?,1.141,?,?,0.0,?,?,0.0,0.0,?,?,?,?,?,9.6,?,0.0,0.0,2.0,3.384,2.22,?,?,0.0,0.0,?
?,3.078,0.0,?,?,0.0,0.0,?,1.0,1.0,0.0,?,?,?,8.318,0.0,?,?,0.0,0.0,0.0,?,?,0.0,0.0,?,?,?,0.0,9.222,?,0.0,?,1.0,2.0,3.281,3.667,1.0,7.135,?,?,?
?,?,0.0,0.0,?,?,?,?,?,3.0,0.0,-0.233,3.138,?,?,3.0,?,1.147,?,0.0,?,?,?,?,?,?,2.031,-0.026,0.0,?,?,0.0,0.0,?,?,3.355,2.6,0.0,7.811,0.0,0.0,2
4.382,3.2243,?,?,0.0,0.0,?,33.3,2.0,?,?,?,3.935,?,?,4.0,0.973,?,?,0.0,?,1.203,?,?,?,?,2.051,0.0,?,?,9.36,?,0.0,?,0.0,?,?,?,8.397,?,0.0,2
?,3.5122,?,?,0.0,?,0.0,33.3,0.0,?,0.0,?,?,?,8.597,2.0,1.047,?,0.0,0.0,?,1.147,?,0.0,0.0,?,?,?,0.0,9.25,1.542,?,0.0,?,?,3.396,3.933,?,?,0.0,0.0,2
?,3.4572,0.0,0.0,?,?,0.0,?,1.0,2.0,?,-0.33,?,1.975,9.16,?,0.998,1.139,?,?,?,?,0.0,0.0,?,?,2.0,?,?,10.346,3.165,0.0,?,0.0,0.0,?,?,0.0,?,0.0,?,2
?,?,0.0,?,?,0.0,0.0,36.8,1.0,?,?,?,?,?,?,6.0,1.004,?,0.0,0.0,?,?,0.0,0.0,?,?,2.084,?,?,?,?,?,?,0.0,?,3.529,?,0.0,?,?,0.0,?
4.645,3.6462,?,?,4.0,?,?,?,?,?,?,-0.987,3.347,2.117,?,2.0,?,?,0.0,?,0.0,1.104,0.0,?,0.0,?,2.098,-0.008,?,10.217,?,0.0,0.0,3.0,7.0,?,3.097,4.0,8.143,?,0.0,?
4.645,0.8039,0.0,0.0,?,0.0,0.0,?,3.0,?,?,-0.966,5.043,1.182,11.662,23.0,0.989,?,0.0,0.0,?,1.173,6.0,?,?,?,?,?,0.0,?,11.072,?,0.0,0.0,?,3.58,?,0.0,9.841,?,?,?
3.902,2.7284,0.0,?,?,?,?,?,1.0,?,?,?,?,2.322,?,?,0.969,1.141,0.0,0.0,0.0,?,?,0.0,0.0,?,?,-0.022,0.0,?,?,0.0,0.0,1.0,0.0,3.24,2.1,?,7.617,?,0.0,2
?,2.5124,0.0,?,?,?,0.0,?,1.0,?,0.0,?,?,?,?,0.0,?,1.152,0.0,0.0,?,1.303,?,?,?,0.0,?,0.917,?,0.0,1.333,0.0,?,?,?,3.201,?,?,6.984,?,?,?
?,?,?,0.0,0.0,?,0.0,33.3,?,2.0,1.0,-0.449,?,?,?,?,1.027,1.144,0.0,?,?,?,0.0,0.0,0.0,0.0,?,-0.089,0.0,10.198,?,0.0,0.0,?,0.0,?,?,1.0,?,?,0.0,?
?,4.1188,?,0.0,0.0,?,0.0,?,3.0,3.0,?,0.0,4.808,4.3,10.919,9.0,0.967,1.14,?,?,0.0,1.211,0.0,?,0.0,?,?,?,0.0,0.0,?,0.0,0.0,?,?,?,?,?,?,0.0,?,2
?,2.8754,?,0.0,?,0.0,?,?,1.0,?,2.0,?,?,1.461,9.665,1.0,0.998,?,0.0,0.0,0.0,?,?,?,?,0.0,2.175,?,?,?,2.298,?,1.0,3.0,1.0,3.599,2.483,1.0,8.187,?,?,?
?,2.8728,?,0.0,?,?,1.0,41.2,1.0,?,?,0.0,2.976,1.125,?,0.0,0.979,?,0.0,?,?,?,?,0.0,?,0.0,2.136,0.043,?,0.0,1.481,0.0,?,1.0,?,3.554,2.146,?,7.83,?,0.0,?
4.596,3.2643,0.0,0.0,0.0,?,2.0,?,?,2.0,?,?,?,0.875,?,?,1.022,?,0.0,0.0,?,1.223,?,?,?,?,2.175,0.047,?,0.0,1.069,?,2.0,?,?,?,?,?,8.003,?,?,?
4.517,?,?,?,0.0,?,1.0,?,1.0,?,?,?,?,?,9.391,?,?,1.12,?,0.0,0.0,?,?,?,?,?,2.149,?,0.0,?,?,?,1.0,0.0,0.0,?,2.074,0.0,7.928,0.0,0.0,?
?,3.1199,?,?,1.0,?,?,38.9,?,?,?,?,?,?,?,2.0,?,1.132,0.0,0.0,0.0,1.227,1.0,?,0.0,?,2.194,-0.025,?,?,?,0.0,?,2.0,2.0,?,?,1.0,?,?,0.0,2
4.499,?,0.0,?,?,0.0,1.0,?,0.0,1.0,?,0.0,?,1.125,?,?,?,1.104,?,0.0,0.0,?,1.0,?,?,0.0,?,?,?,10.006,1.481,?,0.0,?,?,?,?,0.0,7.979,0.0,?,?
4.732,?,0.0,?,?,?,?,47.1,?,?,0.0,?,?,1.187,9.642,2.0,?,1.11,0.0,0.0,?,?,?,?,?,0.0,2.194,?,?,10.645,?,0.0,?,?,0.0,3.652,?,?,?,0.0,0.0,?
?,?,0.0,0.0,0.0,?,2.0,38.1,2.0,?,?,?,?,?,?,?,1.001,1.129,0.0,?,0.0,1.206,?,0.0,0.0,?,?,?,?,23.889,4.023,?,0.0,?,?,?,?,0.0,?,2.0,0.0,?
?,?,?,?,?,0.0,?,36.4,?,4.0,0.0,-0.888,?,2.681,?,14.0,?,?,?,0.0,0.0,?,?,0.0,?,0.0,?,0.0,0.0,?,5.828,?,?,?,0.0,?,?,0.0,8.941,?,?,?
?,?,0.0,?,?,?,2.0,?,0.0,4.0,2.0,-1.093,3.483,?,10.136,8.0,?,?,0.0,1.0,0.0,1.199,?,?,?,?,?,?,0.0,?,2.113,?,1.0,?,?,?,3.5,1.0,8.704,0.0,0.0,?
5.021,?,0.0,0.0,?,?,4.0,38.9,?,5.0,?,-1.291,?,?,10.277,?,1.072,?,?,?,?,1.147,1.0,?,0.0,?,2.343,?,0.0,?,?,?,?,0.0,4.0,3.834,?,0.0,?,0.0,0.0,2
4.499,3.0645,0.0,0.0,?,0.0,1.0,53.8,?,?,2.0,?,3.047,1.125,?,?,?,?,?,?,0.0,1.337,?,0.0,?,0.0,2.136,0.046,0.0,?,1.481,0.0,?,?,?,3.636,?,1.0,?,0.0,?,2
?,?,?,0.0,?,0.0,?,30.0,?,?,2.0,0.0,2.736,0.802,?,?,0.97,?,0.0,0.0,0.0,1.165,1.0,0.0,?,?,2.101,-0.064,?,?,?,0.0,?,2.0,2.0,?,?,?,?,?,0.0,?
?,?,0.0,0.0,?,1.0,0.0,35.1,2.0,?,0.0,1.47,?,?,10.469,?,0.983,?,0.0,?,?,?,?,0.0,?,?,?,-0.001,0.0,10.55,?,?,?,0.0,?,?,?,?,?,?,?,2
?,?,0.0,0.0,0.0,0.0,2.0,45.0,0.0,?,0.0,?,?,?,9.725,3.0,?,1.114,0.0,?,0.0,?,?,?,?,0.0,?,0.014,?,?,1.917,0.0,1.0,?,?,3.661,2.383,0.0,8.14,?,?,2
4.842,?,0.0,0.0,0.0,?,2.0,54.5,?,0.0,0.0,0.0,3.414,?,9.955,0.0,0.974,1.094,?,0.0,0.0,?,2.0,0.0,0.0,0.0,?,-0.002,0.0,?,?,?,0.0,?,0.0,?,?,0.0,8.428,0.0,?,2
?,?,0.0,?,0.0,?,?,30.0,0.0,3.0,0.0,?,?,0.862,?,2.0,1.075,1.146,0.0,?,0.0,?,1.0,?,?,?,2.115,0.153,?,?,?,0.0,0.0,0.0,?,?,3.111,0.0,?,0.0,0.0,2
?,?,?,?,0.0,?,?,41.7,0.0,?,?,?,?,0.802,?,2.0,?,1.128,?,?,?,1.25,?,?,?,0.0,?,-0.082,0.0,?,0.975,0.0,0.0,2.0,?,3.523,?,?,?,0.0,?,?
?,2.1142,?,0.0,0.0,0.0,0.0,?,?,?,1.0,?,2.585,0.0,?,?,?,?,?,?,0.0,?,1.0,?,?,0.0,?,?,?,0.0,?,0.0,0.0,?,?,3.033,1.667,1.0,6.823,0.0,?,2
?,?,0.0,2.0,?,?,0.0,21.7,?,2.0,?,0.0,?,?,?,4.0,?,?,?,0.0,?,1.136,?,?,?,0.0,?,0.001,?,20.532,?,?,?,?,?,?,2.731,?,8.314,?,0.0,2
?,4.2631,0.0,0.0,0.0,0.0,0.0,?,2.0,?,?,?,3.342,?,10.074,?,?,?,0.0,?,0.0,1.011,0.0,?,0.0,0.0,?,-0.008,0.0,?,?,?,0.0,?,?,3.397,?,0.0,7.88,0.0,0.0,2
4.383,3.2291,0.0,?,0.0,0.0,?,?,?,2.0,?,?,4.136,?,10.272,4.0,0.97,1.14,0.0,0.0,?,?,0.0,0.0,0.0,0.0,2.058,0.0,0.0,11.783,?,?,0.0,?,?,?,?,?,8.51,?,?,2
?,2.8079,?,0.0,?,0.0,0.0,?,2.0,?,?,?,3.413,?,?,?,0.96,?,?,?,0.0,?,0.0,?,0.0,0.0,1.962,0.001,0.0,0.0,?,?,0.0,?,?,?,?,?,?,?,?,?
?,2.5749,?,?,?,0.0,?,?,2.0,?,?,?,?,?,8.584,0.0,?,?,?,?,?,1.134,?,0.0,?,?,1.879,-0.07,?,0.0,3.284,0.0,0.0,2.0,4.0,2.918,2.125,?,6.954,0.0,?,2
?,2.7308,0.0,0.0,0.0,?,0.0,22.2,2.0,2.0,0.0,?,?,1.95,8.394,?,1.01,1.166,0.0,0.0,?,?,0.0,0.0,?,?,1.848,0.141,0.0,0.0,2.885,0.0,0.0,?,?,?,?,1.0,?,0.0,0.0,?
4.399,3.3815,1.0,0.0,?,?,0.0,?,2.0,4.0,?,-0.214,?,?,10.776,?,?,1.138,0.0,0.0,?,1.206,?,0.0,0.0,0.0,2.08,?,?,?,17.537,?,?,?,?,?,1.855,?,9.204,?,?,?
4.334,?,?,0.0,?,?,?,33.3,?,2.0,?,?,2.838,?,?,?,?,1.139,?,0.0,?,?,?,?,0.0,0.0,?,0.15,0.0,10.072,2.195,0.0,0.0,0.0,?,3.421,?,0.0,?,?,0.0,2
?,3.1896,?,?,0.0,0.0,0.0,?,1.0,?,0.0,-0.312,?,2.565,?,4.0,0.985,1.139,?,0.0,?,?,?,?,?,0.0,2.015,0.004,0.0,?,?,0.0,0.0,0.0,?,?,2.282,?,7.952,0.0,0.0,?
4.414,?,0.0,?,0.0,0.0,0.0,?,?,3.0,0.0,-1.157,2.954,0.917,?,?,?,1.116,?,?,0.0,?,?,0.0,?,0.0,2.199,?,?,?,?,0.0,?,?,0.0,?,?,0.0,?,0.0,0.0,?
4.17,2.9651,?,?,0.0,0.0,?,?,?,0.0,?,0.0,2.499,0.971,8.597,0.0,?,?,0.0,?,?,?,0.0,0.0,0.0,?,1.848,?,?,?,1.542,?,0.0,?,0.0,3.33,?,?,?,?,0.0,?
?,?,?,?,?,?,?,50.0,?,0.0,?,0.0,?,0.0,8.623,?,?,1.104,?,?,?,1.316,1.0,?,?,?,?,0.13,?,0.0,0.667,0.0,?,?,?,?,?,0.0,7.573,?,0.0,2
?,?,0.0,?,?,?,?,43.8,0.0,1.0,?,0.0,?,1.125,?,2.0,?,?,?,?,?,?,?,?,?,?,?,0.045,0.0,0.0,?,?,?,?,?,3.573,2.146,0.0,7.878,?,?,?
?,3.2726,0.0,?,?,0.0,?,?,0.0,?,2.0,?,?,1.187,?,2.0,?,1.132,?,0.0,0.0,?,1.0,0.0,?,?,2.222,-0.025,0.0,?,?,0.0,?,?,?,3.666,?,1.0,?,?,?,2
?,?,?,?,?,?,?,58.3,0.0,2.0,?,-0.128,3.745,?,10.681,8.0,1.008,?,?,0.0,?,?,6.0,?,?,?,2.499,?,?,24.203,1.262,?,0.0,?,0.0,?,?,0.0,?,?,?,?
?,?,0.0,?,0.0,0.0,0.0,32.4,?,?,?,-0.347,4.201,3.866,10.735,?,0.992,?,?,0.0,?,?,1.0,?,?,?,2.361,0.0,0.0,?,10.593,?,?,?,?,3.497,2.3,?,8.778,?,?,2
4.977,1.9472,0.0,0.0,?,0.0,?,?,1.0,?,0.0,-0.338,?,?,?,9.0,0.993,1.143,?,0.0,0.0,?,?,0.0,?,?,?,?,?,11.724,9.639,?,0.0,?,?,3.497,2.321,?,8.68,0.0,0.0,?
?,3.1934,3.0,0.0,0.0,0.0,3.0,46.7,?,0.0,?,?,?,1.185,9.902,0.0,?,1.1,0.0,0.0,?,?,?,0.0,?,?,2.263,0.014,?,0.0,?,?,2.0,0.0,?,4.054,2.483,?,?,0.0,?,1
4.562,?,?,?,6.0,?,?,35.1,?,0.0,6.0,?,?,0.0,?,0.0,?,?,0.0,?,0.0,?,?,0.0,0.0,0.0,2.194,?,0.0,?,?,?,?,4.0,0.0,3.489,1.744,?,?,0.0,0.0,1
?,2.3934,0.0,?,?,0.0,?,?,?,?,0.0,?,3.339,0.762,10.226,?,?,1.12,0.0,0.0,0.0,?,3.0,?,?,?,2.424,0.004,?,21.884,1.027,?,?,0.0,?,3.693,2.773,0.0,?,0.0,0.0,?
6.316,?,?,0.0,?,?,?,31.6,1.0,2.0,?,-4.617,?,1.747,12.353,?,1.291,?,0.0,0.0,1.0,0.906,0.0,?,?,?,2.69,?,?,?,5.094,0.0,0.0,?,?,?,?,?,9.673,0.0,?,1
6.33,?,0.0,0.0,0.0,13.0,0.0,?,?,2.0,?,?,?,?,?,?,?,?,0.0,?,1.0,?,?,0.0,0.0,0.0,?,0.0,?,9.894,5.891,?,?,0.0,?,?,5.742,?,?,0.0,27.0,?
5.236,3.9153,6.0,?,0.0,?,6.0,50.0,0.0,?,?,?,?,?,?,?,?,?,?,?,0.0,?,1.0,?,1.0,0.0,?,0.004,?,0.0,0.873,?,?,?,?,4.337,2.889,?,?,?,?,1
?,?,?,0.0,0.0,?,?,36.7,9.0,1.0,0.0,0.0,?,?,?,?,?,1.131,0.0,0.0,0.0,?,1.0,?,0.0,0.0,?,?,?,?,?,0.0,1.0,?,?,3.876,2.022,?,?,0.0,?,?
?,?,?,?,0.0,0.0,0.0,?,?,?,?,?,?,?,9.314,0.0,?,?,?,0.0,?,?,?,?,?,0.0,2.0,0.004,0.0,0.0,?,?,?,?,0.0,3.237,1.75,?,7.887,?,?,?
5.511,3.4572,0.0,?,?,4.0,0.0,30.9,?,4.0,0.0,0.0,3.844,?,?,14.0,?,1.144,?,0.0,?,?,1.0,?,0.0,0.0,?,?,?,0.0,?,?,0.0,?,0.0,?,?,?,8.624,0.0,0.0,?
?,1.9414,?,0.0,?,0.0,?,?,?,?,?,?,4.75,?,11.103,?,0.97,?,0.0,0.0,?,1.455,4.0,0.0,?,?,?,?,0.0,?,1.471,0.0,?,0.0,0.0,10.329,1.883,0.0,?,0.0,0.0,1
5.451,?,?,?,9.0,?,6.0,39.2,?,?,?,?,4.167,1.07,?,?,?,?,0.0,1.0,?,1.256,?,?,0.0,?,?,?,0.0,?,?,?,?,?,1.0,3.91,?,?,9.32,0.0,0.0,1
?,?,0.0,0.0,0.0,3.0,3.0,37.5,?,0.0,0.0,0.0,3.705,1.162,11.208,0.0,0.964,1.13,?,?,0.0,?,?,?,0.0,0.0,2.449,?,0.0,0.0,?,0.0,?,0.0,?,?,1.819,?,8.693,?,0.0,1
4.88,?,2.0,0.0,0.0,0.0,?,54.5,?,0.0,0.0,0.0,?,0.673,?,0.0,?,1.08,0.0,?,0.0,?,?,?,?,?,?,-0.001,?,?,2.38,0.0,?,0.0,0.0,6.881,?,0.0,?,?,?,?
5.495,?,0.0,0.0,0.0,?,8.0,?,?,2.0,0.0,?,?,1.059,11.72,8.0,?,1.127,0.0,0.0,0.0,?,?,?,?,?,?,0.0,?,0.0,3.879,0.0,2.0,?,?,3.895,?,0.0,?,?,0.0,1
?,?,5.0,?,0.0,?,4.0,?,1.0,?,0.0,0.0,?,?,11.16,4.0,1.039,1.098,?,?,?,?,2.0,?,?,0.0,?,?,0.0,0.0,2.321,?,?,0.0,?,4.28,2.586,0.0,9.741,0.0,?,1
5.998,?,?,0.0,0.0,?,?,44.4,0.0,1.0,?,0.642,?,?,11.637,3.0,?,1.103,?,?,?,1.332,?,0.0,?,0.0,2.859,?,0.0,?,1.117,?,0.0,?,?,4.405,?,?,9.843,0.0,?,?
5.997,2.1119,6.0,0.0,?,?,0.0,?,0.0,?,?,0.654,?,?,11.555,?,1.043,?,0.0,?,?,?,10.0,0.0,1.0,?,?,?,0.0,?,1.013,6.0,0.0,0.0,?,?,?,?,?,0.0,?,?
?,2.3808,?,?,?,3.0,?,41.7,?,0.0,?,0.394,?,0.752,?,?,?,1.102,0.0,?,0.0,1.373,6.0,0.0,?,0.0,?,?,0.0,0.0,1.076,?,0.0,0.0,0.0,?,2.6,0.0,9.952,0.0,?,1
5.494,?,0.0,?,0.0,2.0,5.0,?,6.0,1.0,?,?,?,?,?,4.0,0.975,?,?,0.0,?,?,2.0,0.0,?,0.0,2.483,?,0.0,0.0,2.176,?,?,0.0,1.0,?,2.04,0.0,?,0.0,?,1
5.029,1.6864,2.0,0.0,?,0.0,?,?,0.0,?,?,0.0,?,0.0,?,?,0.979,1.119,0.0,0.0,0.0,1.308,?,0.0,?,?,2.418,0.0,?,?,?,0.0,?,7.0,0.0,?,?,?,?,0.0,?,1
?,4.3135,?,0.0,?,?,0.0,?,2.0,1.0,?,?,4.256,?,10.8,2.0,?,1.127,?,0.0,?,1.321,0.0,0.0,?,0.0,2.255,?,0.0,?,?,?,0.0,0.0,?,?,2.97,0.0,9.84,?,8.0,?
?,3.4643,?,0.0,0.0,?,3.0,50.0,?,0.0,0.0,0.0,3.588,0.881,9.863,?,?,?,0.0,?,?,?,1.0,?,1.0,0.0,?,-0.025,0.0,?,?,0.0,3.0,?,?,4.139,2.593,0.0,9.097,?,?,1
5.027,?,?,0.0,?,0.0,?,?,0.0,0.0,0.0,?,?,?,10.084,?,1.079,?,0.0,0.0,0.0,?,1.0,0.0,?,?,2.318,?,0.0,0.0,?,0.0,4.0,0.0,0.0,?,2.711,?,9.329,0.0,4.0,?
4.935,?,?,0.0,0.0,?,?,50.0,0.0,?,0.0,0.0,3.764,0.861,?,0.0,1.079,1.085,?,0.0,0.0,?,?,0.0,?,?,?,0.014,0.0,0.0,1.047,0.0,4.0,0.0,?,4.174,?,0.0,9.328,?,?,?
?,3.736,?,?,0.0,?,?,?,?,?,?,?,?,0.832,10.265,0.0,?,?,0.0,?,?,1.405,1.0,?,?,?,2.365,?,?,0.0,0.952,?,?,0.0,0.0,4.27,?,0.0,9.517,0.0,?,?
?,2.6068,3.0,?,?,?,?,?,0.0,3.0,2.0,?,?,0.954,?,8.0,1.064,?,?,1.0,0.0,1.308,2.0,0.0,?,0.0,?,0.0,0.0,?,?,?,6.0,2.0,?,4.11,2.833,1.0,?,0.0,?,?
5.149,1.8559,0.0,0.0,0.0,?,3.0,40.0,?,1.0,0.0,?,?,?,?,4.0,0.974,1.125,0.0,?,?,1.238,?,?,?,?,?,0.0,0.0,?,?,2.0,?,?,1.0,?,?,?,?,?,0.0,?
?,2.1615,?,0.0,?,?,?,52.0,?,?,0.0,0.0,?,0.0,9.971,?,0.972,?,?,0.0,0.0,?,?,?,?,?,?,0.001,?,0.0,2.829,0.0,?,?,0.0,3.633,?,?,8.453,0.0,0.0,1
5.109,2.4912,4.0,0.0,2.0,?,?,?,0.0,?,4.0,?,4.178,0.749,?,?,1.028,?,0.0,0.0,0.0,1.336,?,0.0,?,?,?,0.0,0.0,?,?,?,?,4.0,4.0,4.124,?,2.0,?,?,4.0,1
5.045,2.1704,?,0.0,?,?,4.0,53.3,0.0,?,5.0,?,3.772,?,?,0.0,0.98,1.1,?,?,0.0,1.338,4.0,?,0.0,1.0,2.385,0.0,0.0,?,?,0.0,2.0,?,?,3.886,?,1.0,?,?,?,1
?,3.6265,0.0,?,?,0.0,?,25.7,?,?,?,?,3.242,?,?,?,0.975,?,?,0.0,0.0,?,?,0.0,?,0.0,?,?,0.0,?,3.798,0.0,0.0,?,0.0,?,1.833,?,7.767,?,?,1
?,2.7345,?,?,?,0.0,?,16.7,0.0,?,?,0.0,2.197,?,?,?,?,?,?,0.0,0.0,?,?,0.0,?,?,?,?,?,0.0,?,0.0,0.0,?,2.0,?,?,2.0,6.636,0.0,?,1
5.382,?,?,?,?,?,?,?,2.0,4.0,?,?,?,?,?,6.0,?,1.162,0.0,0.0,?,?,?,1.0,0.0,0.0,?,?,?,?,?,0.0,0.0,2.0,2.0,6.88,3.889,1.0,11.599,?,1.0,?
