@relation dataset

@attribute V1 real
@attribute V2 real
@attribute V3 real
@attribute V4 real
@attribute V5 real
@attribute V6 real
@attribute V7 real
@attribute V8 real
@attribute V9 real
@attribute V10 real
@attribute V11 real
@attribute V12 real
@attribute V13 real
@attribute V14 real
@attribute V15 real
@attribute V16 real
@attribute V17 real
@attribute V18 real
@attribute V19 real
@attribute V20 real
@attribute V21 real
@attribute V22 real
@attribute V23 real
@attribute V24 real
@attribute V25 real
@attribute V26 real
@attribute V27 real
@attribute V28 real
@attribute V29 real
@attribute V30 real
@attribute V31 real
@attribute V32 real
@attribute V33 real
@attribute V34 real
@attribute V35 real
@attribute V36 real
@attribute V37 real
@attribute V38 real
@attribute V39 real
@attribute V40 real
@attribute V41 real
@attribute class {1, 2}


@data
?,?,0.0,0.0,0.0,0.0,?,?,?,4.0,0.0,?,4.22,2.972,10.799,12.0,0.984,?,?,?,0.0,?,1.0,0.0,?,?,?,0.0,0.0,?,?,0.0,0.0,?,0.0,?,?,?,?,?,?,?
?,3.2502,?,?,?,?,2.0,44.4,?,?,0.0,?,3.451,?,?,8.0,?,1.116,?,0.0,0.0,?,?,?,0.0,?,2.288,?,?,?,?,?,0.0,?,2.0,?,?,?,?,0.0,?,?
?,2.3785,?,?,0.0,0.0,?,?,0.0,?,?,-0.439,?,0.625,?,9.0,1.015,1.104,0.0,0.0,?,1.266,?,0.0,?,?,2.286,0.0,?,11.622,3.405,?,?,?,1.0,3.736,2.573,0.0,8.765,?,0.0,2
?,2.6687,0.0,?,0.0,?,0.0,?,3.0,0.0,0.0,?,?,1.185,9.882,?,?,1.128,?,?,?,1.264,?,?,?,0.0,?,?,?,?,?,0.0,0.0,0.0,0.0,?,1.75,0.0,7.981,0.0,?,2
?,1.7703,0.0,0.0,2.0,?,0.0,?,?,?,?,0.0,?,?,9.971,?,?,?,0.0,?,?,1.185,?,?,0.0,0.0,2.236,0.001,0.0,?,?,0.0,0.0,?,?,3.269,1.551,?,7.764,?,?,2
?,?,1.0,0.0,?,0.0,?,45.7,?,?,?,?,4.173,0.0,10.642,?,?,1.107,?,0.0,?,?,?,0.0,0.0,?,?,?,?,0.0,?,?,?,?,0.0,?,?,0.0,9.309,0.0,?,?
4.679,?,0.0,0.0,?,?,?,44.4,0.0,2.0,?,?,?,?,9.715,?,1.011,?,?,0.0,?,1.246,1.0,?,0.0,0.0,2.222,0.014,?,10.219,1.695,?,1.0,?,0.0,3.67,2.583,0.0,8.192,?,?,?
4.863,2.4397,?,?,0.0,0.0,3.0,54.5,?,?,0.0,?,?,0.569,?,0.0,0.984,1.087,?,?,?,?,?,1.0,0.0,0.0,?,?,?,0.0,?,?,?,0.0,0.0,?,?,?,?,?,1.0,2
4.481,2.7716,0.0,?,?,?,0.0,33.3,0.0,2.0,?,-0.065,2.566,?,9.053,1.0,1.047,1.139,0.0,?,?,1.127,1.0,?,0.0,0.0,2.136,?,0.0,9.677,0.964,?,0.0,0.0,0.0,?,?,0.0,?,?,?,2
4.414,3.0463,0.0,0.0,?,?,0.0,38.5,?,2.0,?,0.0,?,?,9.209,1.0,1.023,?,0.0,0.0,?,?,?,?,?,0.0,?,-0.083,?,?,1.496,?,0.0,?,1.0,?,2.667,0.0,?,0.0,0.0,?
?,2.6696,?,?,?,?,?,?,0.0,2.0,0.0,?,?,0.862,9.067,2.0,?,?,0.0,0.0,?,?,?,?,0.0,?,?,0.137,?,10.021,0.956,?,0.0,0.0,0.0,3.416,?,?,7.481,?,0.0,2
4.875,2.757,0.0,?,?,?,0.0,35.3,?,3.0,0.0,-0.444,3.12,1.233,?,6.0,?,?,?,?,0.0,?,1.0,?,?,?,2.288,?,0.0,21.128,1.585,?,0.0,?,?,3.588,?,?,?,?,0.0,2
4.414,?,0.0,?,?,0.0,0.0,?,?,3.0,?,?,2.875,0.917,9.459,3.0,1.049,1.144,?,?,?,?,1.0,?,0.0,0.0,?,?,?,10.009,1.101,0.0,?,?,0.0,3.512,2.929,0.0,7.713,0.0,?,?
4.882,3.3902,?,?,0.0,0.0,0.0,?,0.0,4.0,1.0,?,3.459,1.258,10.136,?,1.069,?,0.0,?,0.0,?,1.0,0.0,0.0,0.0,2.288,0.005,?,20.641,?,?,0.0,?,2.0,3.785,?,1.0,?,?,?,?
4.17,?,?,?,?,0.0,?,20.0,?,2.0,?,?,?,?,8.597,?,1.052,?,?,?,?,?,0.0,?,0.0,?,?,0.441,0.0,?,?,?,?,1.0,3.0,?,?,?,7.273,?,0.0,2
4.414,?,0.0,0.0,?,?,?,?,?,2.0,?,?,?,?,9.459,?,1.067,?,0.0,?,?,1.127,?,?,0.0,0.0,?,?,?,?,1.101,0.0,?,?,?,?,?,?,7.873,0.0,?,2
?,3.5506,0.0,?,1.0,?,0.0,?,?,3.0,?,0.0,?,1.258,10.189,?,1.029,1.133,0.0,?,?,1.204,1.0,?,?,?,2.352,?,?,?,1.244,0.0,1.0,?,2.0,?,3.014,?,8.441,0.0,0.0,?
4.655,3.6465,?,?,?,0.0,?,25.0,?,3.0,?,-1.641,?,1.761,?,?,?,?,?,?,?,?,0.0,?,0.0,?,?,?,?,?,?,0.0,0.0,?,5.0,?,3.567,?,8.044,0.0,?,?
3.414,2.4441,1.0,0.0,0.0,0.0,0.0,?,?,0.0,0.0,0.0,?,?,7.408,?,0.997,?,?,0.0,0.0,1.291,0.0,?,?,?,?,-0.575,?,0.0,?,0.0,0.0,?,?,3.567,?,?,7.775,?,?,2
?,3.0634,0.0,0.0,0.0,0.0,?,?,2.0,?,?,?,2.648,?,?,?,1.037,?,?,0.0,?,?,0.0,0.0,?,?,?,-0.253,0.0,?,?,0.0,0.0,?,3.0,3.102,3.722,?,6.978,?,0.0,2
?,?,?,0.0,0.0,?,0.0,23.1,?,2.0,?,0.0,2.913,1.459,?,?,1.039,?,?,?,0.0,?,?,0.0,?,?,1.932,-0.244,0.0,?,?,0.0,?,0.0,2.0,3.579,3.407,0.0,7.899,?,1.0,2
4.214,2.9483,0.0,?,?,0.0,0.0,?,?,?,?,0.0,2.587,?,8.755,0.0,0.991,1.164,0.0,?,?,?,0.0,?,0.0,0.0,1.902,?,?,0.0,?,0.0,?,?,1.0,?,?,1.0,?,?,0.0,2
?,2.6724,?,?,?,0.0,0.0,?,?,2.0,0.0,?,?,1.585,8.16,?,1.019,?,0.0,0.0,?,?,0.0,0.0,0.0,?,1.802,?,0.0,?,2.488,0.0,0.0,?,3.0,2.938,?,1.0,?,0.0,?,2
?,2.956,?,0.0,?,?,0.0,?,0.0,?,0.0,0.0,2.39,1.0,7.408,?,?,1.139,0.0,?,?,?,?,0.0,0.0,?,1.618,?,0.0,?,?,?,?,?,0.0,?,4.5,?,?,?,?,?
?,2.9854,?,0.0,?,?,?,?,2.0,2.0,0.0,-0.654,?,3.122,?,2.0,0.974,?,?,?,0.0,1.193,?,?,?,?,?,0.0,0.0,10.334,8.008,0.0,0.0,0.0,?,?,?,?,?,?,0.0,2
4.462,?,0.0,?,?,?,0.0,32.3,?,?,0.0,-0.287,3.997,?,10.224,?,?,1.141,?,?,0.0,?,?,0.0,0.0,?,?,?,?,?,?,0.0,0.0,0.0,2.0,3.384,2.22,0.0,?,?,?,?
?,?,?,?,0.0,?,0.0,?,?,1.0,?,-0.333,?,?,?,0.0,1.022,1.171,0.0,0.0,?,1.113,?,?,?,?,?,-0.65,0.0,9.222,1.0,0.0,?,1.0,?,3.281,3.667,1.0,7.135,0.0,0.0,2
4.372,3.5554,?,?,0.0,0.0,?,29.2,2.0,3.0,?,-0.233,?,?,?,?,?,?,?,?,0.0,1.136,?,0.0,?,0.0,?,?,0.0,10.251,?,0.0,?,0.0,?,3.355,2.6,?,7.811,?,?,2
4.382,?,?,0.0,?,?,?,33.3,?,?,0.0,-0.013,3.935,?,10.06,4.0,?,1.138,0.0,0.0,?,?,0.0,0.0,?,?,?,?,0.0,11.42,9.36,0.0,0.0,0.0,?,3.366,?,?,?,?,?,?
4.17,?,0.0,?,?,?,?,?,0.0,2.0,?,?,2.57,0.971,8.597,2.0,1.047,1.139,?,?,0.0,1.147,0.0,?,0.0,0.0,?,0.444,?,?,?,?,?,0.0,?,3.396,?,0.0,7.436,0.0,?,?
4.346,3.4572,?,?,0.0,0.0,?,?,1.0,?,0.0,-0.33,?,?,?,4.0,0.998,?,?,0.0,?,?,?,0.0,0.0,0.0,?,0.046,?,10.346,3.165,?,0.0,0.0,0.0,3.423,?,?,?,0.0,?,2
?,?,0.0,0.0,0.0,?,0.0,?,1.0,?,?,?,3.09,1.837,9.467,6.0,?,1.131,?,?,0.0,1.223,?,?,0.0,0.0,?,0.048,?,10.532,2.732,?,?,?,0.0,?,?,0.0,7.958,?,?,2
4.645,?,?,?,?,0.0,0.0,23.1,0.0,2.0,4.0,-0.987,?,2.117,9.828,?,?,1.173,0.0,?,?,1.104,0.0,?,0.0,?,2.098,?,0.0,?,4.049,?,0.0,3.0,7.0,?,3.097,4.0,8.143,0.0,?,?
?,?,?,0.0,?,0.0,?,34.1,3.0,12.0,0.0,?,?,?,11.662,23.0,0.989,?,?,0.0,0.0,?,?,0.0,?,0.0,2.475,0.0,?,?,11.072,?,?,0.0,?,?,1.998,0.0,9.841,0.0,0.0,?
3.902,2.7284,0.0,0.0,?,?,?,?,1.0,0.0,?,?,3.092,?,?,0.0,?,?,?,?,?,?,0.0,0.0,0.0,0.0,1.919,?,?,0.0,?,?,?,1.0,?,?,?,?,7.617,?,0.0,?
?,?,?,?,?,?,?,?,?,?,0.0,0.0,2.081,?,?,0.0,0.998,1.152,0.0,0.0,?,1.303,0.0,?,0.0,?,1.414,?,0.0,?,1.333,0.0,0.0,?,0.0,3.201,3.5,?,?,0.0,0.0,?
4.362,?,?,0.0,?,?,?,?,?,2.0,1.0,?,?,?,?,?,?,1.144,?,?,?,?,0.0,?,?,?,2.0,?,?,?,2.524,0.0,0.0,1.0,?,3.441,3.208,?,?,0.0,?,?
4.5,?,1.0,?,?,?,0.0,?,3.0,3.0,0.0,?,?,?,?,?,?,?,0.0,0.0,?,1.211,0.0,0.0,?,0.0,?,0.0,?,0.0,10.634,0.0,?,0.0,?,?,1.622,0.0,9.326,0.0,?,2
4.593,2.8754,0.0,0.0,?,0.0,1.0,?,?,?,?,-0.036,3.222,1.461,?,?,0.998,?,0.0,0.0,0.0,?,?,?,?,?,2.175,0.014,?,?,?,0.0,?,3.0,?,?,?,?,8.187,0.0,?,2
?,?,?,?,2.0,?,1.0,41.2,?,0.0,2.0,0.0,2.976,?,9.311,0.0,?,1.127,?,?,?,1.257,1.0,?,?,0.0,2.136,?,0.0,?,?,?,?,1.0,?,3.554,2.146,1.0,7.83,?,?,?
4.596,3.2643,0.0,?,?,?,?,?,?,?,0.0,?,?,0.875,9.54,4.0,1.022,?,?,?,?,1.223,1.0,0.0,?,?,2.175,0.047,?,0.0,?,0.0,?,?,?,?,?,0.0,8.003,0.0,?,?
?,?,0.0,0.0,0.0,?,1.0,?,?,?,?,0.0,?,?,?,?,?,1.12,?,?,?,?,1.0,?,?,0.0,2.149,?,?,0.0,2.036,?,?,0.0,0.0,?,2.074,0.0,7.928,?,?,?
?,?,?,?,?,0.0,?,?,0.0,1.0,?,0.0,3.105,1.187,?,2.0,?,1.132,?,0.0,?,?,?,0.0,?,?,?,?,0.0,0.0,?,?,?,2.0,2.0,?,2.315,1.0,8.042,?,?,2
4.499,?,0.0,0.0,?,?,1.0,?,0.0,?,0.0,0.0,3.027,?,?,2.0,?,?,0.0,?,?,?,?,0.0,?,0.0,2.136,0.045,0.0,?,?,?,0.0,?,?,3.592,?,0.0,7.979,?,?,2
?,?,0.0,?,0.0,0.0,1.0,47.1,?,1.0,?,?,3.127,?,?,?,?,?,?,?,?,1.286,1.0,?,0.0,0.0,?,?,0.0,?,1.659,0.0,0.0,0.0,0.0,3.652,?,?,8.132,0.0,?,?
5.072,?,?,0.0,0.0,0.0,2.0,38.1,2.0,4.0,0.0,-0.942,3.863,?,?,?,?,1.129,0.0,0.0,?,?,1.0,?,?,0.0,2.351,?,0.0,23.889,?,?,0.0,?,?,?,2.433,0.0,?,2.0,?,?
5.075,2.9203,?,0.0,?,0.0,2.0,?,?,?,0.0,-0.888,4.159,?,10.794,?,0.986,?,?,?,?,?,1.0,0.0,0.0,0.0,2.357,0.0,?,?,?,0.0,0.0,0.0,?,?,2.19,?,8.941,2.0,?,2
?,?,?,?,?,?,2.0,?,?,4.0,2.0,?,3.483,1.258,10.136,?,1.069,?,?,1.0,?,1.199,?,0.0,?,?,?,?,?,30.593,2.113,0.0,1.0,2.0,1.0,3.849,3.5,1.0,?,?,0.0,?
?,?,0.0,0.0,?,?,?,?,?,5.0,0.0,?,?,?,10.277,10.0,?,?,0.0,?,0.0,?,?,?,?,?,2.343,?,0.0,?,?,0.0,?,0.0,4.0,?,3.611,0.0,8.537,?,?,2
4.499,?,?,?,2.0,?,?,?,?,?,?,0.0,3.047,1.125,9.311,0.0,?,?,0.0,?,0.0,?,1.0,?,0.0,0.0,?,0.046,?,?,1.481,?,?,1.0,0.0,?,?,?,?,0.0,?,2
4.414,2.1543,?,?,1.0,0.0,?,30.0,0.0,?,?,?,2.736,0.802,9.183,0.0,?,?,0.0,0.0,?,?,1.0,?,?,?,?,-0.064,?,0.0,0.975,0.0,0.0,?,2.0,3.143,?,?,7.083,?,0.0,2
?,?,?,0.0,?,1.0,?,?,2.0,?,0.0,1.47,3.533,?,10.469,3.0,0.983,1.135,0.0,?,0.0,?,?,?,?,0.0,2.236,-0.001,0.0,?,?,?,?,?,?,?,2.283,0.0,?,?,?,2
?,?,0.0,?,0.0,0.0,?,?,?,1.0,?,?,?,?,9.725,?,?,1.114,0.0,?,?,?,1.0,?,0.0,?,2.231,0.014,0.0,0.0,?,0.0,?,?,?,?,2.383,?,8.14,0.0,?,2
4.842,?,?,0.0,0.0,?,2.0,54.5,0.0,?,0.0,0.0,3.414,?,9.955,?,0.974,1.094,0.0,?,0.0,?,?,?,?,0.0,2.278,?,0.0,?,?,?,?,?,0.0,?,1.944,0.0,?,0.0,0.0,?
4.303,?,0.0,0.0,0.0,0.0,?,30.0,0.0,3.0,0.0,?,2.745,0.862,?,?,1.075,?,?,?,?,?,?,?,0.0,?,?,0.153,?,9.799,0.956,0.0,?,0.0,?,?,?,?,?,?,0.0,?
4.414,?,?,?,0.0,0.0,0.0,?,0.0,?,?,?,?,?,?,2.0,1.016,1.128,?,?,0.0,?,?,0.0,?,?,2.101,-0.082,?,10.214,?,0.0,?,2.0,?,?,2.738,1.0,7.808,?,?,2
4.0,?,0.0,?,?,?,0.0,?,?,?,1.0,?,?,0.0,?,?,?,1.151,0.0,0.0,?,1.138,1.0,0.0,?,0.0,2.0,0.112,?,0.0,0.667,0.0,?,2.0,?,?,?,1.0,6.823,0.0,0.0,2
?,2.3933,?,2.0,6.0,?,?,21.7,0.0,?,10.0,0.0,?,1.116,10.266,4.0,?,1.184,0.0,?,?,?,3.0,?,?,?,?,?,0.0,20.532,1.651,0.0,0.0,?,0.0,?,?,6.0,8.314,?,0.0,2
4.983,?,0.0,?,?,?,?,23.1,2.0,6.0,?,0.0,3.342,1.792,10.074,8.0,?,1.16,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,-0.008,0.0,0.0,2.666,0.0,0.0,?,6.0,3.397,3.694,0.0,7.88,0.0,0.0,?
4.383,3.2291,0.0,?,?,?,?,?,2.0,2.0,?,?,4.136,?,10.272,4.0,0.97,1.14,?,?,0.0,1.199,0.0,0.0,?,0.0,2.058,?,0.0,11.783,11.382,0.0,?,?,?,?,1.789,0.0,8.51,?,?,2
3.956,?,0.0,0.0,0.0,?,?,?,2.0,0.0,?,0.0,3.413,2.974,?,?,0.96,?,0.0,0.0,0.0,?,?,0.0,0.0,0.0,1.962,0.001,?,?,?,?,?,0.0,0.0,2.976,?,?,?,?,?,?
3.848,?,?,?,2.0,?,?,?,?,?,?,?,2.824,?,8.584,?,0.975,?,?,0.0,0.0,?,?,0.0,0.0,0.0,1.879,?,?,0.0,?,0.0,?,2.0,?,2.918,?,2.0,6.954,0.0,0.0,2
3.802,?,?,?,?,?,0.0,?,2.0,?,?,?,?,?,8.394,?,?,1.166,?,0.0,0.0,1.058,0.0,0.0,0.0,0.0,?,?,?,?,2.885,?,?,?,?,?,?,?,6.944,0.0,?,2
?,?,1.0,0.0,0.0,?,0.0,32.6,?,4.0,0.0,-0.214,4.632,4.491,?,?,0.974,?,0.0,?,?,1.206,?,?,0.0,?,2.08,?,?,23.914,17.537,0.0,?,?,0.0,3.646,?,0.0,?,0.0,0.0,2
?,?,0.0,?,0.0,?,0.0,?,?,2.0,?,-0.359,2.838,1.557,?,3.0,?,?,?,0.0,?,1.178,?,?,0.0,?,?,0.15,?,10.072,?,?,0.0,?,?,3.421,?,0.0,?,0.0,0.0,?
?,?,0.0,0.0,?,0.0,?,?,1.0,2.0,?,?,3.371,2.565,?,4.0,?,1.139,0.0,?,0.0,?,?,0.0,0.0,?,?,0.004,?,10.607,?,?,0.0,0.0,?,3.423,?,0.0,?,?,?,2
?,3.2075,0.0,?,?,0.0,?,?,?,3.0,?,?,2.954,0.917,?,?,?,?,?,?,0.0,1.183,?,0.0,0.0,0.0,2.199,?,?,?,1.101,?,?,0.0,?,?,3.548,?,?,?,0.0,?
?,2.9651,?,0.0,?,0.0,?,?,?,?,2.0,0.0,2.499,?,8.597,?,?,?,?,0.0,0.0,1.271,0.0,?,0.0,?,1.848,?,0.0,0.0,1.542,?,0.0,1.0,?,?,2.767,?,7.322,0.0,?,2
4.0,?,?,0.0,?,0.0,?,?,?,0.0,?,?,2.72,?,?,0.0,0.971,1.104,?,?,0.0,1.316,1.0,?,0.0,?,2.0,0.13,0.0,?,0.667,0.0,?,0.0,0.0,?,2.0,0.0,7.573,0.0,?,?
4.499,?,?,?,0.0,?,1.0,?,?,1.0,0.0,?,2.99,1.125,9.311,2.0,0.991,?,?,?,?,?,?,0.0,0.0,?,?,?,0.0,?,1.481,?,?,0.0,?,?,?,0.0,?,?,0.0,?
?,?,?,0.0,2.0,0.0,?,38.9,0.0,?,2.0,0.0,3.105,?,9.668,?,?,?,0.0,0.0,?,1.23,?,?,?,?,?,-0.025,?,0.0,1.358,0.0,2.0,2.0,2.0,?,2.315,?,8.046,0.0,0.0,?
5.31,?,?,0.0,?,0.0,4.0,58.3,0.0,2.0,0.0,-0.128,?,0.625,?,?,?,?,?,?,?,1.312,?,0.0,?,0.0,2.499,?,?,?,?,0.0,0.0,0.0,0.0,?,2.5,?,?,?,?,2
4.977,1.9452,0.0,?,0.0,?,0.0,32.4,1.0,?,0.0,?,4.201,?,?,9.0,?,?,?,?,0.0,?,1.0,?,?,?,?,0.0,?,?,10.593,0.0,0.0,?,?,?,2.3,0.0,8.778,0.0,0.0,2
?,?,?,0.0,0.0,0.0,?,?,1.0,?,?,?,4.127,3.706,?,9.0,0.993,?,?,0.0,0.0,1.153,1.0,?,0.0,?,2.361,0.0,0.0,?,9.639,0.0,0.0,?,3.0,?,?,0.0,?,?,0.0,2
4.825,3.1934,?,?,?,0.0,?,46.7,1.0,0.0,?,?,3.642,?,9.902,?,1.034,?,0.0,0.0,0.0,1.359,?,0.0,1.0,0.0,2.263,?,0.0,0.0,1.476,?,2.0,0.0,0.0,4.054,2.483,?,?,0.0,?,1
?,1.8929,0.0,?,6.0,?,0.0,35.1,?,0.0,?,?,3.526,?,10.054,?,0.974,?,0.0,0.0,?,?,?,?,?,?,2.194,0.0,?,?,4.13,?,0.0,?,?,3.489,?,2.0,?,0.0,?,?
4.982,?,0.0,0.0,?,0.0,0.0,42.1,0.0,3.0,?,?,?,?,?,?,1.027,?,?,0.0,?,?,?,0.0,0.0,?,?,0.004,?,?,1.027,2.0,?,?,0.0,3.693,2.773,0.0,8.297,?,?,?
6.316,?,0.0,?,?,?,?,31.6,?,2.0,?,?,?,1.747,?,?,1.291,1.348,?,0.0,?,?,0.0,?,?,0.0,?,?,0.0,?,5.094,?,0.0,0.0,?,3.993,?,?,?,0.0,?,1
?,7.9184,0.0,0.0,?,13.0,0.0,31.8,1.0,2.0,?,-4.724,4.795,1.824,12.519,2.0,1.292,?,0.0,0.0,1.0,?,?,0.0,?,0.0,2.7,?,0.0,?,?,?,?,0.0,1.0,?,5.742,?,9.825,?,?,?
?,3.9153,?,0.0,0.0,?,?,?,?,?,?,?,4.045,0.799,10.434,0.0,1.133,?,?,0.0,?,?,?,0.0,?,0.0,2.414,0.004,?,0.0,?,0.0,6.0,0.0,?,?,2.889,0.0,?,0.0,?,1
?,?,?,0.0,?,?,?,?,?,1.0,0.0,0.0,?,1.131,11.278,4.0,?,1.131,0.0,0.0,?,1.265,?,0.0,0.0,0.0,?,?,0.0,0.0,1.648,0.0,1.0,?,?,3.876,?,0.0,8.78,?,?,?
?,?,0.0,?,?,0.0,?,40.0,0.0,0.0,0.0,?,3.301,0.0,?,0.0,0.965,1.125,?,?,0.0,?,1.0,?,0.0,0.0,?,0.004,?,0.0,?,0.0,?,0.0,?,?,1.75,?,?,?,?,?
?,3.4572,?,0.0,0.0,4.0,?,30.9,9.0,4.0,?,0.0,3.844,1.702,?,14.0,?,?,?,0.0,0.0,?,?,0.0,0.0,0.0,2.455,0.0,?,0.0,2.753,?,0.0,?,0.0,3.582,?,0.0,?,0.0,0.0,?
5.798,?,?,0.0,0.0,0.0,4.0,?,?,0.0,?,?,?,0.0,?,0.0,0.97,1.085,?,0.0,0.0,1.455,?,0.0,0.0,?,2.562,?,?,?,1.471,0.0,0.0,0.0,0.0,?,?,?,?,0.0,0.0,?
?,2.8245,0.0,1.0,?,2.0,?,?,?,3.0,?,0.0,?,1.07,?,7.0,1.0,1.131,0.0,?,?,1.256,2.0,0.0,0.0,0.0,?,?,0.0,22.251,?,?,?,8.0,?,?,2.481,?,?,0.0,0.0,?
5.449,?,?,0.0,0.0,3.0,?,?,9.0,0.0,0.0,0.0,3.705,1.162,?,?,?,?,?,?,?,1.28,?,0.0,0.0,?,?,0.0,0.0,?,?,0.0,0.0,0.0,?,3.814,1.819,?,8.693,?,0.0,?
4.88,?,2.0,0.0,?,?,4.0,?,0.0,?,?,?,?,?,?,?,0.994,1.08,0.0,0.0,0.0,1.425,2.0,?,0.0,?,2.316,-0.001,?,?,?,0.0,2.0,0.0,?,6.881,?,0.0,?,?,2.0,1
?,2.7485,?,?,?,?,8.0,?,12.0,2.0,0.0,?,?,1.059,11.72,8.0,0.975,?,0.0,0.0,0.0,1.271,?,?,?,0.0,2.494,?,0.0,0.0,?,?,2.0,0.0,?,?,?,?,9.318,0.0,0.0,?
5.87,2.7059,5.0,?,0.0,?,4.0,?,?,1.0,?,?,?,?,?,?,1.039,1.098,?,?,1.0,1.34,?,?,?,0.0,2.52,0.0,0.0,0.0,2.321,0.0,2.0,0.0,1.0,?,?,0.0,9.741,?,?,?
?,?,?,?,?,?,?,44.4,?,?,?,0.642,?,0.749,?,3.0,?,?,0.0,0.0,0.0,?,?,?,?,?,2.859,?,?,?,1.117,6.0,?,?,?,?,2.355,?,9.843,0.0,6.0,1
5.997,2.1119,6.0,?,0.0,?,0.0,?,0.0,0.0,0.0,?,?,?,?,0.0,1.043,?,0.0,0.0,0.0,?,10.0,?,1.0,?,?,0.0,0.0,0.0,?,6.0,0.0,?,?,?,2.366,?,9.796,0.0,6.0,1
5.995,?,?,?,?,3.0,0.0,?,0.0,?,?,?,?,?,?,?,1.074,1.102,?,?,?,1.373,?,?,?,?,2.805,0.0,?,0.0,?,4.0,?,?,?,4.407,?,?,?,?,8.0,1
?,?,0.0,0.0,0.0,?,5.0,42.6,6.0,?,0.0,?,3.914,1.061,?,?,?,?,?,0.0,0.0,?,?,0.0,?,0.0,?,0.0,0.0,?,2.176,0.0,?,0.0,?,3.888,?,?,?,0.0,?,1
5.029,?,2.0,0.0,7.0,?,2.0,?,?,0.0,6.0,?,?,0.0,?,?,?,?,0.0,?,0.0,?,5.0,0.0,0.0,0.0,2.418,?,?,?,3.219,?,0.0,7.0,?,?,1.71,2.0,?,0.0,?,?
?,?,?,?,?,2.0,?,?,2.0,1.0,0.0,0.0,?,1.907,?,?,1.1,?,0.0,?,2.0,1.321,?,0.0,1.0,0.0,?,?,0.0,0.0,4.275,0.0,?,0.0,?,4.277,2.97,0.0,?,0.0,?,1
?,?,3.0,0.0,?,0.0,?,50.0,0.0,?,?,0.0,?,?,9.863,?,1.052,?,?,0.0,0.0,?,1.0,?,1.0,?,?,-0.025,?,?,0.95,?,?,?,0.0,4.139,?,?,9.097,0.0,?,1
5.027,?,4.0,?,?,0.0,?,?,?,?,?,?,?,0.861,?,0.0,?,?,?,0.0,0.0,?,1.0,?,1.0,?,?,0.014,?,0.0,0.984,0.0,?,?,?,?,?,0.0,?,0.0,4.0,?
?,?,?,0.0,?,?,?,50.0,0.0,0.0,?,0.0,?,0.861,10.06,?,1.079,1.085,0.0,?,?,?,?,?,1.0,0.0,?,0.014,0.0,0.0,?,0.0,?,?,0.0,?,2.711,?,9.328,0.0,4.0,?
?,3.736,?,?,?,?,5.0,?,?,?,?,0.0,3.915,0.832,?,?,?,1.08,?,?,?,1.405,?,0.0,1.0,0.0,?,?,0.0,0.0,?,0.0,?,?,0.0,4.27,?,?,9.517,0.0,?,1
?,2.6068,3.0,0.0,?,0.0,?,48.0,0.0,3.0,?,?,?,0.954,10.713,8.0,?,?,?,?,0.0,?,2.0,0.0,?,0.0,?,?,0.0,21.048,3.414,?,6.0,2.0,0.0,?,2.833,1.0,9.572,0.0,?,1
5.149,?,?,0.0,?,0.0,?,?,0.0,?,0.0,0.0,?,?,?,4.0,0.974,1.125,?,0.0,0.0,1.238,3.0,0.0,0.0,0.0,?,?,?,?,?,?,1.0,?,?,3.767,1.825,0.0,?,?,?,1
4.675,?,0.0,?,?,0.0,?,52.0,0.0,0.0,?,?,?,?,?,0.0,?,1.1,?,?,0.0,1.336,?,0.0,?,?,?,?,?,?,2.829,?,?,0.0,0.0,3.633,?,0.0,8.453,0.0,?,?
?,2.4912,?,0.0,2.0,0.0,8.0,44.8,?,?,4.0,?,4.178,0.749,?,?,1.028,1.113,?,?,0.0,1.336,?,0.0,1.0,?,?,?,0.0,0.0,?,?,6.0,?,?,4.124,2.488,?,?,?,?,1
?,2.1704,0.0,0.0,?,?,4.0,53.3,0.0,?,5.0,?,3.772,0.0,10.481,?,?,1.1,?,0.0,?,?,4.0,0.0,?,?,2.385,0.0,?,?,?,?,2.0,?,1.0,?,1.951,?,8.877,?,0.0,1
?,?,0.0,?,8.0,?,0.0,25.7,0.0,0.0,?,?,3.242,2.117,9.797,?,?,1.161,?,?,0.0,1.182,0.0,0.0,0.0,?,2.084,?,?,?,?,0.0,?,?,0.0,3.216,?,3.0,7.767,0.0,?,1
?,?,?,?,?,?,0.0,?,0.0,0.0,0.0,?,2.197,?,?,0.0,?,1.187,1.0,?,0.0,?,0.0,?,0.0,?,1.732,-0.572,0.0,?,?,0.0,?,2.0,?,3.02,2.5,2.0,?,0.0,0.0,?
5.382,4.8614,?,0.0,?,?,0.0,20.0,?,?,?,0.0,3.855,?,?,?,1.086,1.162,?,?,0.0,?,0.0,?,?,?,?,?,0.0,19.844,?,?,?,?,?,6.88,3.889,?,?,0.0,?,?
?,2.0093,0.0,?,?,0.0,0.0,?,0.0,?,?,?,1.926,0.918,?,0.0,0.998,1.162,?,?,0.0,1.102,0.0,0.0,?,?,1.414,?,0.0,0.0,?,0.0,?,0.0,0.0,?,2.5,?,6.033,?,?,?
?,?,?,?,?,0.0,?,?,?,?,0.0,0.0,?,1.379,?,0.0,0.977,1.148,?,?,?,?,?,0.0,0.0,?,2.0,0.124,?,0.0,?,?,?,?,?,?,?,?,?,0.0,?,?
