@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
6.8,0.32,?,?,?,?,113.0,?,3.24,?,10.2,?
?,?,0.37,4.85,?,?,216.5,?,3.1,?,?,6.0
?,0.26,0.37,?,0.047,54.0,201.0,?,?,0.48,?,?
?,0.27,?,7.9,0.047,?,?,?,?,?,?,6.0
?,?,0.16,?,?,55.0,?,?,?,0.49,?,5.0
?,?,?,?,?,61.0,204.0,?,?,0.55,?,?
?,?,?,?,?,?,?,0.99662,3.02,?,8.8,?
?,0.27,?,?,?,?,?,?,2.97,0.51,?,6.0
7.9,?,?,1.7,?,25.0,?,?,?,0.51,11.9,?
6.1,?,0.24,?,?,32.0,?,?,?,?,?,?
7.7,?,0.49,7.7,0.036,?,?,?,?,?,?,?
6.0,?,?,5.3,0.075,?,201.0,?,?,0.43,9.5,5.0
6.1,?,?,?,?,?,?,?,?,?,9.3,?
?,?,0.23,12.7,?,?,?,0.99836,?,?,?,?
?,0.31,?,?,0.054,20.0,?,0.99836,?,?,?,4.0
6.3,0.18,?,?,?,45.0,155.0,?,3.19,?,?,?
?,0.23,?,?,0.031,13.0,?,0.99645,?,?,?,?
6.8,?,?,18.1,0.046,32.0,133.0,1.0,?,?,8.8,?
6.8,?,0.36,?,?,?,?,1.0,3.27,?,8.8,?
?,0.26,0.31,?,0.039,?,175.0,?,?,0.49,?,6.0
6.8,?,?,?,0.046,32.0,?,1.0,3.27,?,?,?
?,?,?,6.4,0.039,?,191.0,?,?,0.52,?,5.0
8.6,?,0.36,1.4,?,11.0,?,?,3.17,?,?,?
8.6,0.34,?,1.4,0.045,11.0,119.0,?,3.17,0.47,9.4,?
?,?,?,3.1,?,54.0,?,0.99543,3.21,?,?,6.0
?,?,?,?,?,?,?,0.99886,3.2,?,?,?
6.6,?,?,?,0.044,?,212.0,0.99526,3.22,0.48,?,?
?,0.34,?,?,?,36.0,140.0,?,?,0.47,?,?
6.6,?,?,11.6,?,?,?,0.99691,?,?,9.8,?
?,?,0.57,10.4,0.053,18.0,?,?,?,?,9.0,?
?,0.28,?,?,?,?,?,?,?,?,?,?
?,0.3,0.49,?,0.058,?,215.0,?,3.19,?,?,?
5.6,0.175,?,0.8,?,20.0,?,0.99112,?,0.48,?,?
?,0.34,0.36,?,0.032,?,?,?,3.07,0.52,?,?
?,?,?,?,0.029,?,?,?,3.36,?,12.3,?
7.1,?,0.3,3.1,?,?,?,?,?,?,?,7.0
7.1,0.32,0.29,?,0.038,33.0,?,0.99463,?,0.64,?,?
?,0.51,0.29,11.3,0.034,61.0,?,?,3.14,?,9.5,?
?,0.12,?,?,?,15.0,?,0.99004,?,?,11.9,?
6.3,?,0.55,?,?,?,?,?,?,0.5,?,5.0
?,0.41,0.23,?,?,?,174.0,?,3.18,0.49,?,5.0
6.5,?,0.33,1.4,?,?,?,?,?,?,?,7.0
7.3,?,?,?,0.121,32.0,?,?,3.17,?,?,?
8.2,?,?,3.5,?,?,?,0.99306,3.22,?,11.6,5.0
7.5,?,0.23,?,?,28.0,174.0,0.99898,3.18,0.49,9.7,5.0
?,?,?,8.1,?,?,162.0,?,?,?,?,8.0
6.5,?,?,?,?,35.0,?,0.99114,?,?,?,7.0
?,0.16,?,?,0.036,?,?,?,?,?,?,6.0
6.4,0.16,?,1.5,?,?,109.0,0.99345,3.38,?,?,?
6.6,?,0.13,?,?,?,?,?,3.24,0.47,?,?
5.8,?,?,1.6,?,57.0,?,0.99239,?,?,10.5,6.0
6.7,?,0.27,?,0.049,8.0,178.0,0.99502,?,?,?,?
6.7,?,0.27,?,0.049,8.0,?,0.99502,?,0.38,?,?
?,?,?,11.2,0.046,?,?,?,?,0.34,?,?
?,0.23,?,1.7,0.043,19.0,95.0,0.99207,?,?,?,?
?,?,0.34,?,0.029,21.0,?,?,?,?,?,6.0
6.5,?,?,?,?,?,?,?,3.15,0.42,9.2,?
5.9,0.28,0.14,?,?,30.0,?,0.99542,3.28,0.44,9.5,6.0
?,?,0.14,?,0.032,30.0,?,?,?,0.44,?,6.0
6.2,?,?,1.5,?,20.0,111.0,?,?,0.5,?,?
9.0,0.29,0.34,12.1,?,?,?,0.99706,3.13,?,10.6,?
?,?,?,6.7,?,21.0,162.0,0.99497,3.08,?,10.6,?
?,?,0.34,?,0.029,?,?,?,3.13,0.48,10.6,?
?,0.23,0.25,?,?,?,110.0,?,?,0.42,?,6.0
?,0.32,?,?,0.036,?,?,0.99269,?,?,11.0,?
7.2,?,?,?,0.041,?,159.0,0.99196,3.25,?,11.2,?
6.7,0.5,0.38,7.5,?,?,?,?,3.32,?,9.6,5.0
?,?,0.14,?,?,27.0,?,0.99475,?,?,?,?
?,?,?,7.1,?,?,209.0,?,3.2,?,9.5,?
?,?,0.47,16.9,?,51.0,?,0.99944,3.09,?,?,?
?,?,0.14,4.8,?,27.0,?,0.99475,3.21,?,?,?
?,?,?,?,?,?,209.0,0.99544,?,?,9.5,?
?,0.36,?,11.3,?,?,?,?,?,?,?,?
?,?,?,1.1,?,63.0,146.0,?,3.13,0.72,?,?
?,?,0.44,?,?,67.0,?,0.9907,3.14,0.73,11.2,7.0
6.3,0.13,?,?,?,63.0,?,0.99066,3.13,?,11.2,7.0
?,?,?,?,?,54.0,170.0,?,?,0.53,?,5.0
6.4,?,?,?,0.043,?,150.0,0.9907,3.14,0.73,11.2,?
?,?,?,?,0.043,?,?,?,3.13,0.72,?,?
5.7,?,?,?,?,17.0,?,0.99307,?,0.42,9.4,?
6.9,?,0.26,?,?,?,103.0,?,3.06,0.42,?,?
?,0.28,?,?,?,?,?,?,?,?,9.6,?
6.9,?,?,?,?,?,?,?,?,?,?,?
?,?,?,1.2,?,?,?,?,?,0.42,9.4,?
?,?,0.16,?,?,28.0,160.0,0.99167,?,?,10.6,?
7.3,?,0.16,14.9,0.048,?,?,?,?,?,?,?
?,?,0.24,?,?,?,80.0,0.98992,?,0.46,12.3,?
?,?,0.28,?,0.028,39.0,?,?,3.34,?,?,?
6.8,0.28,0.36,7.0,?,?,?,0.99556,?,?,?,6.0
?,?,?,8.6,?,25.0,135.0,?,3.33,?,10.3,6.0
6.6,0.24,?,?,?,?,?,?,3.34,0.46,?,5.0
?,?,0.32,?,?,29.0,80.0,?,?,?,12.1,?
?,?,?,1.3,0.026,?,?,?,3.46,0.45,?,?
?,0.34,?,4.9,0.035,?,?,?,3.15,0.49,?,5.0
6.8,?,?,?,?,70.0,154.0,0.99273,3.18,?,10.5,?
?,0.17,?,10.4,?,?,?,?,?,0.44,?,?
6.5,0.27,0.4,?,?,?,?,?,3.18,?,?,?
6.7,?,?,?,?,?,?,?,3.18,?,9.6,5.0
5.8,?,?,1.7,?,45.0,?,?,?,?,12.6,?
6.4,?,?,?,?,?,?,0.99354,?,0.37,9.2,?
7.7,?,0.26,?,?,36.0,?,?,3.2,?,10.4,?
6.8,0.18,0.3,12.8,?,19.0,?,0.99808,?,?,?,?
?,0.18,0.3,?,?,19.0,?,0.99808,?,0.52,?,?
6.8,?,?,?,0.062,19.0,171.0,?,?,?,9.0,7.0
?,?,?,12.8,?,?,171.0,?,?,?,?,?
?,?,0.3,12.8,0.062,?,?,?,?,0.52,?,7.0
6.8,0.18,0.3,12.8,0.062,?,?,?,3.0,?,9.0,7.0
?,0.14,?,?,?,?,89.0,?,3.22,?,?,6.0
?,?,?,12.8,0.062,?,171.0,?,?,?,?,7.0
?,?,?,?,?,?,154.0,0.99499,3.2,?,9.7,4.0
6.9,0.13,0.28,13.3,?,?,?,0.99655,?,?,10.1,6.0
?,0.34,?,?,?,?,?,?,?,?,?,7.0
7.3,?,?,?,0.038,?,144.0,?,?,?,10.8,?
6.3,0.21,?,?,?,49.0,?,0.99482,3.22,?,?,5.0
5.4,0.5,0.13,?,0.028,12.0,107.0,?,?,?,13.5,?
8.2,0.52,?,1.2,0.042,?,167.0,?,?,0.39,10.6,5.0
7.8,?,?,2.1,?,28.0,?,0.99434,3.23,0.64,?,?
?,?,?,?,0.023,56.0,?,?,3.18,?,?,6.0
7.8,?,0.31,?,?,?,208.0,0.99434,?,0.64,9.8,?
6.9,?,0.27,?,?,?,185.0,0.99938,3.34,0.6,?,6.0
?,?,?,1.1,?,?,?,0.99059,3.18,0.74,?,?
6.2,?,?,?,?,?,?,0.99835,?,?,9.4,?
?,?,0.34,1.4,0.023,56.0,?,0.98958,3.18,0.7,11.7,?
?,?,0.29,?,?,37.0,107.0,?,?,0.63,11.3,7.0
?,?,?,?,?,37.0,?,0.99159,3.31,?,?,?
?,?,0.3,?,?,4.0,?,0.98931,3.2,?,12.0,?
?,?,?,2.5,?,22.0,?,?,3.48,?,?,?
?,?,?,8.1,?,?,?,?,?,0.46,10.8,6.0
?,0.25,?,?,0.024,53.0,?,?,?,0.46,10.8,6.0
?,?,?,0.9,0.019,4.0,?,?,3.2,0.36,12.0,6.0
?,?,?,?,?,44.0,?,?,?,?,9.4,?
?,0.3,?,7.8,?,?,219.0,?,3.19,0.5,?,5.0
6.7,0.3,?,2.8,0.025,37.0,?,?,3.31,?,?,?
?,?,0.52,?,?,29.0,140.0,?,3.07,?,?,?
?,0.21,?,?,?,?,80.0,?,3.39,0.47,?,5.0
?,?,0.41,?,0.039,?,?,0.99678,?,0.72,?,?
?,?,0.41,14.2,?,?,129.0,0.99678,3.28,?,?,?
?,0.18,0.41,?,?,47.0,?,?,?,?,?,7.0
?,0.26,0.21,?,?,48.0,?,0.99089,?,?,11.3,?
?,?,0.35,?,?,?,150.0,0.99537,?,0.47,?,6.0
?,0.28,?,20.4,0.041,40.0,144.0,?,?,0.38,?,?
?,0.36,?,?,0.05,29.0,?,?,?,?,9.4,5.0
?,?,?,?,0.026,48.0,?,?,?,?,11.3,7.0
?,0.18,0.41,?,?,47.0,?,?,?,?,10.3,?
6.15,?,?,?,?,?,80.0,0.99076,3.39,?,?,?
?,0.19,?,?,?,89.0,?,0.99332,3.34,?,?,5.0
?,?,?,?,0.033,?,?,0.99316,3.44,?,10.4,?
7.8,0.17,0.23,?,?,?,128.0,?,?,?,?,7.0
?,?,0.24,9.0,?,42.0,219.0,?,?,?,10.2,?
?,?,0.0,?,?,?,197.0,?,?,?,?,?
?,0.445,?,?,?,?,?,?,3.3,?,10.5,6.0
?,0.28,?,?,?,36.0,?,0.99064,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,11.4,?,?,174.0,0.99773,?,?,?,?
8.7,?,?,?,?,27.0,?,?,2.96,?,?,?
?,?,?,?,0.062,26.0,?,?,3.1,?,12.8,6.0
?,?,?,?,?,?,?,?,?,?,?,?
?,?,?,14.35,?,?,?,?,?,?,8.7,5.0
?,?,0.38,1.1,0.023,42.0,?,0.99112,?,?,11.8,?
?,0.14,0.37,?,?,36.0,84.0,0.99136,3.05,0.55,?,?
?,?,0.37,1.2,?,?,?,?,?,?,11.8,?
6.1,0.15,?,15.8,0.042,55.0,158.0,?,?,0.37,?,?
7.6,?,?,?,?,14.0,?,?,3.17,?,?,?
8.1,?,?,?,?,?,?,?,?,?,?,?
7.15,?,0.24,?,?,?,?,0.99578,?,0.44,10.2,?
?,?,?,?,?,?,?,0.99352,3.33,?,?,?
5.7,?,0.36,1.2,?,9.0,?,?,?,0.68,?,7.0
5.8,0.15,0.28,?,?,43.0,?,?,?,?,9.3,?
?,0.23,0.29,?,0.057,?,144.0,?,?,0.54,10.2,?
?,0.17,?,9.6,?,?,?,?,?,0.44,?,?
7.0,0.34,?,6.9,0.066,?,?,?,?,?,?,?
?,?,0.26,3.4,?,25.0,146.0,?,3.18,?,9.3,?
?,?,?,?,?,45.0,80.0,?,?,?,?,?
?,0.28,0.27,11.0,?,?,?,0.99786,3.14,0.46,8.7,?
?,0.4,0.22,?,?,?,?,?,3.4,?,?,?
6.8,?,?,5.1,0.034,?,?,?,?,?,?,?
7.1,?,0.24,?,?,60.0,?,0.9948,3.19,?,10.0,4.0
?,?,?,?,0.05,?,?,?,3.27,0.69,?,?
?,?,0.44,?,0.052,?,158.0,?,3.26,0.7,?,7.0
7.1,?,?,1.0,?,?,73.0,0.98974,3.24,?,12.2,6.0
?,?,?,?,?,?,?,?,?,0.48,?,?
?,0.3,?,?,0.041,46.0,178.0,0.99154,3.19,?,11.3,6.0
?,?,?,1.0,?,?,110.0,?,?,?,?,6.0
?,?,?,?,?,?,86.0,?,?,?,?,?
?,0.21,0.34,6.6,?,36.0,91.0,?,?,0.45,12.5,?
?,?,?,?,?,?,?,0.9979,?,?,?,?
?,?,0.31,2.0,?,?,?,0.98892,3.4,?,?,?
6.6,?,0.25,1.4,0.039,?,131.0,0.99114,?,?,11.2,7.0
9.6,?,0.21,?,0.039,21.0,120.0,0.99188,?,1.0,?,?
?,0.26,0.4,?,?,45.0,?,?,3.2,?,?,?
?,0.34,0.31,2.0,0.03,?,?,0.98892,?,?,12.9,7.0
5.9,0.3,?,2.0,0.03,?,?,?,3.41,0.41,?,?
?,0.15,?,?,0.049,46.0,?,?,?,?,?,7.0
?,?,?,?,?,?,?,0.9911,?,?,?,6.0
7.2,?,?,?,?,23.0,120.0,0.99334,?,?,10.3,7.0
7.2,?,?,5.6,?,?,120.0,?,?,?,?,?
?,0.1,?,?,0.031,?,?,?,?,?,?,?
?,0.25,0.31,3.2,?,?,?,0.99014,?,0.31,?,?
?,0.31,0.17,?,?,?,?,?,3.13,0.4,?,?
?,0.18,0.28,?,0.041,?,110.0,?,?,?,?,6.0
8.0,?,0.29,2.4,0.029,?,?,?,?,?,12.9,?
7.2,0.19,0.27,?,?,46.0,?,0.99772,2.99,0.59,?,?
7.6,?,?,?,?,?,?,?,3.1,?,12.1,?
?,?,0.17,?,?,?,?,0.99304,3.13,0.4,?,?
?,0.21,?,1.8,?,?,?,?,3.37,?,?,6.0
7.0,0.16,0.36,2.6,?,28.0,?,?,?,?,?,?
?,0.17,?,?,?,?,?,0.98944,?,0.33,12.9,6.0
?,0.24,?,?,0.042,56.0,?,?,3.21,0.46,?,5.0
?,?,0.27,?,0.061,46.0,?,0.99772,?,?,9.3,6.0
?,?,0.28,7.1,0.041,?,110.0,0.99652,?,?,?,6.0
6.9,?,?,?,?,?,?,?,?,0.5,?,6.0
6.2,?,0.27,?,0.03,26.0,108.0,?,?,?,10.7,?
6.9,?,?,?,0.024,?,?,?,3.05,0.54,9.8,6.0
6.7,?,0.25,?,0.036,?,143.0,?,3.3,0.54,10.3,?
?,?,0.27,10.3,0.03,26.0,108.0,?,?,0.36,10.7,6.0
?,0.23,?,?,?,?,121.0,?,?,?,11.3,?
6.5,?,?,?,0.048,?,?,?,?,?,8.8,?
7.0,?,?,1.5,?,?,104.0,?,3.18,?,?,5.0
6.9,0.31,?,1.2,0.024,?,?,?,?,?,?,?
6.9,?,?,?,0.041,?,?,?,?,?,9.3,?
?,0.46,0.31,?,?,?,72.0,?,3.26,0.6,?,?
6.5,?,0.36,?,?,?,133.0,0.99924,?,0.41,?,?
6.5,0.23,?,16.3,0.038,43.0,133.0,?,?,0.41,?,5.0
?,?,0.36,?,0.038,43.0,133.0,0.99924,?,?,?,?
6.6,?,?,?,?,68.0,?,?,3.19,?,?,?
6.7,?,?,?,?,?,?,0.99562,?,0.38,?,6.0
?,?,?,?,?,59.0,209.0,?,?,0.63,?,6.0
?,?,0.36,?,0.038,43.0,133.0,?,3.26,0.41,?,?
6.8,?,?,7.4,0.044,56.0,189.0,?,3.22,?,?,?
7.8,0.25,?,13.7,?,?,?,0.99976,?,?,8.9,?
?,?,?,?,0.044,?,?,0.99976,?,?,8.9,?
?,?,?,1.3,0.049,25.0,?,?,3.74,?,?,5.0
?,0.21,0.44,?,0.045,47.0,?,0.9957,3.24,?,9.1,5.0
?,?,0.42,7.4,?,56.0,189.0,?,?,0.48,?,6.0
?,?,0.37,7.45,0.043,?,?,?,?,?,9.4,?
7.8,0.25,0.28,?,?,?,?,0.99541,?,?,?,?
?,?,0.34,13.7,0.044,?,184.0,?,3.22,?,?,?
6.8,0.16,0.29,?,?,59.0,?,0.99518,3.2,0.4,?,6.0
5.2,?,?,?,0.028,?,69.0,0.99168,?,0.54,10.0,?
?,?,0.31,6.5,?,53.0,160.0,0.99276,?,?,?,6.0
7.5,?,0.3,?,?,?,?,?,3.15,?,12.0,7.0
?,0.37,?,13.9,?,22.0,171.0,?,?,?,?,5.0
?,?,?,?,0.03,?,?,0.99172,3.22,0.62,?,?
7.5,0.26,0.25,?,?,29.0,129.0,?,?,?,?,?
?,0.18,?,6.5,?,?,160.0,?,3.03,?,10.9,6.0
?,0.23,?,?,?,?,153.0,0.9972,?,?,?,?
?,?,0.31,?,?,?,?,?,3.41,0.5,9.8,6.0
?,0.17,?,?,?,?,?,?,?,0.46,?,?
6.5,?,?,12.4,?,?,?,0.9962,?,?,?,6.0
6.5,0.29,?,1.7,?,?,79.0,0.99053,?,?,11.4,?
?,?,?,?,?,41.0,190.0,?,?,?,?,?
7.9,?,0.36,?,0.051,?,173.0,?,?,0.53,?,?
?,0.51,0.34,2.6,0.049,?,?,0.99335,3.09,?,?,5.0
6.5,?,?,?,0.035,24.0,?,?,?,0.69,11.4,?
?,?,?,?,?,50.0,141.0,0.9949,?,0.49,10.3,6.0
?,?,0.28,12.4,?,?,?,?,?,0.51,9.9,6.0
?,?,?,1.5,0.041,34.0,121.0,?,?,?,?,?
?,?,0.28,9.1,0.047,29.0,?,?,?,0.47,?,?
6.9,?,?,12.0,?,?,131.0,?,3.19,0.34,9.3,5.0
6.8,?,?,?,0.034,?,?,0.99026,?,0.47,?,7.0
?,0.2,?,?,?,?,145.0,?,?,?,9.3,?
?,0.615,0.42,?,0.067,?,?,0.99727,3.19,0.34,9.3,?
8.0,0.23,?,?,?,?,?,?,?,0.72,9.5,6.0
6.7,?,?,?,0.034,?,45.0,?,?,0.4,?,?
?,?,0.33,?,0.034,?,45.0,0.99144,?,?,?,6.0
6.7,?,0.22,?,?,?,?,0.99015,?,0.53,?,7.0
?,?,?,?,?,?,?,?,2.99,?,?,?
7.3,?,0.33,?,?,?,127.0,?,?,?,?,?
?,?,?,?,?,?,170.0,0.99035,?,0.9,11.8,?
?,?,0.33,11.8,0.057,48.0,?,?,?,?,?,?
?,?,?,1.8,0.045,96.0,170.0,?,3.38,?,?,8.0
?,?,0.36,?,?,38.0,?,?,?,?,12.0,?
?,?,0.3,?,0.025,?,?,?,?,0.46,?,6.0
5.8,0.315,?,1.55,?,?,?,?,3.37,?,?,8.0
?,?,?,?,?,5.0,?,0.98985,3.13,0.32,?,?
?,?,?,6.4,?,?,240.0,?,?,?,?,?
?,0.33,0.34,11.8,?,42.0,240.0,?,?,0.52,10.0,6.0
?,0.12,?,4.3,0.038,18.0,97.0,0.99477,?,0.46,9.2,?
?,?,0.26,?,?,19.0,?,?,?,?,?,6.0
?,?,?,5.8,0.055,25.0,144.0,0.99576,?,?,?,?
?,?,0.36,?,?,?,?,?,?,0.54,10.2,?
?,?,0.15,1.3,?,51.0,?,?,3.14,0.51,?,?
7.3,?,0.35,?,?,8.0,163.0,?,?,?,?,5.0
7.7,0.3,0.34,?,0.048,?,119.0,0.99084,3.18,?,?,?
?,?,?,?,0.05,58.0,?,0.99612,?,0.37,?,?
6.4,0.27,?,?,0.028,17.0,?,?,?,?,11.2,6.0
6.9,0.16,0.37,?,?,36.0,?,?,2.93,?,?,6.0
?,?,?,7.4,?,?,?,?,?,?,9.5,?
7.7,0.3,0.34,?,?,?,119.0,?,?,?,12.1,?
7.3,?,?,?,0.05,?,?,?,3.24,?,10.7,?
?,0.44,?,?,0.048,29.0,?,0.99955,3.26,0.54,?,7.0
6.3,?,?,?,?,36.0,135.0,?,?,0.66,?,?
?,?,?,3.6,0.026,?,?,0.9892,?,?,?,7.0
7.6,?,?,?,?,22.0,?,0.99144,3.08,0.6,?,7.0
7.0,0.36,0.32,10.05,?,37.0,131.0,?,3.09,?,11.7,?
?,?,?,?,0.045,37.0,?,?,3.09,?,?,8.0
?,0.36,0.32,?,?,?,?,?,3.09,?,11.6,?
7.6,0.2,0.36,?,0.043,?,111.0,?,3.29,0.54,11.3,?
7.6,?,0.32,3.6,?,?,?,0.99144,?,?,12.5,?
6.7,0.2,?,?,0.025,?,?,?,3.11,?,11.4,?
?,0.235,?,?,?,4.0,?,0.99032,3.4,0.44,12.2,?
?,?,0.6,?,?,?,?,1.03898,?,0.69,?,?
?,0.2,0.31,?,?,?,?,?,?,0.59,?,6.0
7.1,?,0.31,7.4,?,?,?,0.99587,3.31,?,?,?
?,?,?,?,0.053,32.0,211.0,0.99587,?,0.59,10.4,?
?,0.24,0.25,?,0.083,?,157.0,0.99976,?,0.5,?,?
?,0.3,?,?,0.034,8.0,?,?,?,0.41,?,?
?,?,0.25,?,?,35.0,157.0,?,?,0.5,9.1,?
6.9,0.4,?,?,0.066,?,?,?,3.12,?,?,?
?,0.4,?,6.2,0.065,42.0,?,0.99552,3.11,?,?,5.0
7.1,?,?,?,?,?,?,?,?,?,?,6.0
?,0.25,0.51,?,0.047,?,189.0,0.99604,3.22,?,?,?
6.8,?,?,?,0.046,?,?,?,3.2,?,?,?
6.5,?,0.3,?,?,?,107.0,?,?,0.53,13.5,?
6.8,0.35,0.53,?,?,37.0,151.0,?,?,0.4,9.4,?
6.4,0.22,?,7.2,?,?,?,0.993,?,0.55,10.9,8.0
6.5,0.37,?,?,?,39.0,?,?,?,0.53,?,7.0
6.8,?,?,10.1,?,37.0,?,?,3.07,0.4,?,?
?,0.31,?,?,?,?,?,?,3.19,0.45,?,7.0
?,0.16,?,1.3,0.036,45.0,125.0,?,3.19,0.51,?,7.0
?,0.25,?,?,?,61.0,189.0,?,3.22,?,?,?
?,0.26,?,?,?,52.0,183.0,0.99584,?,?,9.4,5.0
?,?,?,?,?,?,?,0.9923,?,0.39,?,6.0
5.5,?,0.32,14.0,0.031,?,?,?,3.26,?,11.5,8.0
?,?,?,7.2,?,?,83.0,?,3.13,0.55,10.9,8.0
?,0.2,0.26,?,?,?,?,0.99238,?,?,10.8,6.0
7.5,0.17,0.71,?,?,?,148.0,?,?,?,?,5.0
?,?,?,?,?,53.0,?,?,?,?,?,5.0
?,?,0.48,6.1,?,?,?,?,3.2,0.5,9.4,?
?,0.32,0.31,?,?,?,153.0,0.99067,3.44,?,?,7.0
7.8,?,0.31,3.6,?,?,100.0,0.99066,2.99,?,?,?
?,?,?,?,0.03,23.0,128.0,?,3.17,?,?,?
6.7,?,?,1.6,0.026,27.0,109.0,?,?,?,10.1,?
?,?,0.31,?,0.049,?,?,?,?,0.73,?,7.0
6.7,?,0.39,1.0,?,?,?,?,3.31,?,?,7.0
?,?,?,?,?,?,?,0.99066,3.23,?,11.0,?
7.2,0.17,?,?,?,?,126.0,0.99228,3.19,0.49,?,5.0
?,?,0.39,?,?,?,?,0.98912,?,?,13.0,?
6.0,0.11,0.47,?,?,?,?,0.9958,2.91,0.34,9.3,?
6.0,0.21,?,?,?,63.0,123.0,?,?,?,11.4,?
?,?,?,?,?,?,?,0.99312,?,?,9.2,?
6.6,?,?,6.2,?,?,241.0,?,3.5,?,?,5.0
?,?,0.24,9.2,?,25.0,150.0,0.99502,3.22,?,?,5.0
7.6,?,?,5.0,0.04,?,56.0,?,3.06,?,12.4,?
7.2,0.26,?,?,?,?,172.0,?,?,0.53,?,6.0
6.3,0.25,?,?,0.048,41.0,?,?,?,?,?,6.0
6.5,0.22,?,8.0,0.053,?,?,?,3.23,?,?,?
6.4,0.14,0.31,?,0.034,?,?,0.99084,3.38,0.35,?,?
6.4,?,?,?,?,?,?,?,3.38,0.35,?,?
?,?,0.32,?,?,31.0,170.0,?,3.17,?,?,?
?,0.22,0.34,?,?,?,?,0.99526,3.22,?,10.8,?
?,?,?,7.2,?,?,?,?,?,?,9.4,5.0
?,?,0.3,?,?,?,73.0,?,3.17,?,11.0,?
7.2,?,0.28,3.4,?,22.0,?,0.99188,3.21,0.37,?,?
6.2,?,?,?,?,?,?,?,3.28,0.38,11.2,?
?,0.25,?,3.3,0.048,?,?,0.99256,?,?,10.5,6.0
6.5,?,0.45,?,?,52.0,196.0,0.9959,?,?,9.1,?
7.3,?,?,?,?,?,?,0.99581,3.21,?,?,?
?,0.15,0.29,2.3,0.033,?,82.0,?,?,0.58,?,?
5.8,?,?,0.9,?,34.0,?,0.98936,?,0.36,11.1,?
?,?,?,?,?,?,?,?,?,?,11.2,?
?,?,?,1.7,0.036,17.0,?,0.99142,?,?,10.5,?
?,?,?,1.3,?,23.0,?,?,?,0.45,?,?
5.9,0.22,0.38,?,?,24.0,90.0,?,?,?,?,?
8.0,?,?,5.6,?,?,?,?,?,0.42,?,5.0
?,?,0.29,7.4,?,16.0,?,0.99311,3.15,0.56,?,?
6.9,0.15,0.29,?,0.033,14.0,82.0,0.99132,3.1,?,11.2,?
5.8,?,?,?,?,?,?,?,3.5,0.42,11.7,?
?,?,0.07,?,0.033,?,144.0,?,?,0.42,10.0,?
7.7,?,?,?,?,22.0,?,?,?,0.64,?,5.0
?,0.24,?,?,?,?,?,?,?,?,?,?
7.3,?,0.34,?,0.052,?,?,?,?,?,?,5.0
?,?,?,?,?,37.0,?,0.99093,?,0.43,11.9,5.0
?,0.16,?,1.0,0.028,40.0,101.0,?,?,0.59,?,6.0
?,0.21,?,5.9,?,?,?,?,?,?,?,?
?,0.33,0.26,?,?,46.0,143.0,0.9924,?,?,?,?
5.6,?,?,1.25,0.034,29.0,129.0,0.98984,?,?,?,?
?,0.29,0.31,?,?,?,96.0,?,?,?,12.6,8.0
?,?,0.26,5.0,?,?,?,0.9924,3.25,?,?,?
?,0.21,0.36,?,0.034,48.0,?,?,?,?,10.5,?
7.3,?,?,?,?,?,144.0,?,?,0.52,10.2,?
6.4,?,?,?,0.047,29.0,101.0,0.99278,3.15,0.4,11.0,6.0
?,0.11,0.32,1.6,?,12.0,?,?,3.57,?,?,6.0
?,?,?,?,0.036,19.0,?,?,3.18,?,?,?
?,0.16,?,?,?,40.0,101.0,0.99156,3.57,?,?,6.0
5.6,0.19,0.46,?,?,?,?,?,3.36,?,10.4,6.0
?,?,?,?,?,?,?,?,3.51,?,?,?
?,?,0.32,1.4,?,?,121.0,0.9889,3.15,0.53,12.7,?
?,?,?,1.2,?,?,?,0.99178,?,?,?,?
6.0,0.17,0.29,?,?,?,?,?,3.14,?,?,6.0
6.7,0.48,0.32,1.4,?,?,121.0,0.9889,?,0.53,12.7,?
6.7,?,?,1.7,?,?,84.0,?,?,?,11.4,6.0
4.2,?,?,?,0.029,?,161.0,0.98999,?,?,?,?
?,0.21,0.32,1.6,0.045,?,?,0.98946,?,?,12.4,8.0
?,?,0.36,?,0.03,?,121.0,0.98976,?,?,?,?
?,0.15,?,?,?,?,84.0,?,?,?,11.4,6.0
6.4,0.22,?,?,?,57.0,135.0,?,?,?,?,?
6.5,0.15,?,?,?,75.0,?,?,2.97,?,9.3,?
5.9,?,?,2.1,?,?,?,?,3.37,?,?,6.0
?,?,?,1.1,?,?,?,?,3.18,0.39,11.7,?
?,?,?,6.7,0.039,?,?,?,2.93,?,?,5.0
?,?,?,2.7,?,?,?,?,?,0.43,?,7.0
7.0,0.24,0.3,?,?,?,125.0,?,3.2,0.39,9.9,?
?,?,0.33,?,?,16.0,?,?,?,?,?,7.0
?,?,?,7.75,?,?,?,0.99158,?,?,?,7.0
?,?,?,10.6,?,24.0,?,0.99265,3.15,0.45,?,?
?,0.41,?,?,0.042,?,101.0,?,3.13,?,?,?
6.4,0.2,?,2.5,0.032,?,84.0,0.99168,3.31,0.55,11.5,5.0
