@relation dataset

@attribute sex {0, 1, 2}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27}


@data
?,?,0.435,?,?,0.5795,?,?,7
?,?,0.45,?,?,0.447,0.2375,0.2645,?
2,0.57,0.46,0.15,?,?,?,0.25,8
0,0.57,0.445,0.145,?,?,0.217,?,?
1,0.57,?,?,0.755,0.3425,?,?,?
0,?,?,?,?,0.466,0.229,0.265,?
0,?,?,?,1.068,0.556,?,?,?
2,?,?,?,0.8455,0.401,?,?,?
0,0.575,0.47,?,?,?,0.197,0.238,?
?,?,?,?,0.907,?,?,?,?
?,?,0.435,0.13,0.805,?,?,?,?
2,?,?,0.17,?,0.549,?,?,?
?,?,0.445,?,?,0.415,0.1945,?,8
?,?,?,0.15,?,0.4765,0.2155,0.265,?
?,?,?,?,?,?,?,0.441,?
?,?,0.445,0.135,?,0.3775,?,?,8
2,?,?,?,?,?,?,?,?
?,?,?,0.145,?,?,?,0.2295,7
?,?,0.45,?,0.93,0.385,0.246,?,8
?,?,?,?,0.9335,?,?,?,8
2,?,?,0.16,?,?,?,?,6
?,?,?,0.15,?,0.481,0.232,0.24,7
0,0.6,?,?,?,?,?,?,8
?,?,?,?,?,0.696,?,?,?
0,?,?,?,?,?,?,?,?
2,?,0.465,?,1.0165,?,?,?,?
?,0.605,0.47,0.165,1.1775,?,?,0.292,8
2,?,?,?,?,?,?,0.274,?
2,?,0.48,0.17,1.1835,0.582,0.2365,0.317,?
?,0.605,0.475,0.165,1.056,?,?,?,?
2,0.61,?,0.16,?,0.5315,0.212,?,7
2,?,?,?,?,0.783,0.2255,?,?
2,?,?,?,1.052,0.498,0.242,0.267,?
?,?,0.46,0.17,?,0.4815,?,0.27,?
0,0.615,0.465,?,0.923,0.4615,0.1825,0.2415,?
?,?,0.475,?,?,?,?,?,?
?,?,0.47,0.135,?,?,?,0.2475,?
?,?,?,0.2,0.858,?,0.1525,?,?
?,0.62,?,?,?,0.5635,0.2445,0.281,?
?,?,0.485,0.175,1.3745,0.7335,0.2715,?,?
?,0.625,?,0.185,1.2065,0.587,0.29,0.286,7
2,?,?,0.155,?,?,?,?,?
2,?,0.5,0.175,?,?,?,?,?
0,0.635,?,?,1.1565,0.5115,?,?,8
?,?,0.515,0.165,1.369,?,0.3415,?,?
?,0.645,0.53,0.195,?,0.6465,0.2945,?,?
0,?,0.48,0.17,1.1345,0.528,?,?,9
?,0.65,0.5,0.19,?,?,?,?,?
?,0.65,?,?,1.202,?,?,0.294,10
?,0.655,0.515,?,1.31,?,?,0.345,?
0,?,?,?,1.415,0.5885,?,?,?
?,?,?,?,?,0.546,0.2705,0.476,?
2,?,?,0.16,?,?,?,?,7
1,?,?,0.17,1.2975,0.6035,?,?,8
?,?,?,0.205,1.3645,0.6075,0.3025,?,?
0,?,0.54,0.215,1.7025,?,0.3655,?,?
2,?,?,0.165,?,?,0.3685,?,?
0,?,?,?,1.454,?,0.3105,0.39,8
?,?,?,0.21,?,?,0.405,?,?
0,?,0.53,?,?,?,?,0.3695,?
2,0.695,?,?,?,?,?,?,9
?,0.7,0.565,0.18,1.751,0.895,?,?,?
?,?,0.575,?,?,?,?,0.638,11
?,?,?,?,?,?,?,?,?
0,0.705,?,?,?,0.6395,?,?,?
?,?,0.56,?,?,?,0.381,?,?
?,?,0.55,?,2.0045,1.0465,0.407,0.5075,?
2,0.715,?,?,1.6755,?,0.313,0.42,?
?,?,0.58,?,?,?,0.48,0.5375,?
0,?,?,?,?,?,0.469,0.5215,?
2,?,?,0.145,1.187,?,0.1945,0.2685,?
?,0.725,?,0.185,1.978,1.026,?,?,11
?,0.73,?,0.185,1.8795,0.931,?,?,11
2,?,?,0.185,2.124,0.952,0.55,0.5,10
2,0.745,0.565,?,?,?,?,0.5,10
?,?,?,?,2.236,?,?,?,?
?,0.755,?,0.21,?,?,0.513,?,?
?,?,0.58,?,?,0.8295,0.4015,?,9
0,?,0.63,0.215,?,?,?,0.586,?
?,0.185,0.375,?,0.4645,?,0.1045,0.15,?
?,0.245,0.205,0.06,0.0765,?,0.014,?,?
1,?,0.185,?,0.0685,?,0.014,?,4
?,0.25,?,0.065,?,0.039,?,?,?
?,?,?,?,0.1125,?,0.0295,?,5
?,0.305,?,?,0.1075,?,0.0205,0.038,4
1,?,?,0.07,0.1055,?,?,?,?
?,0.315,0.23,?,0.1375,0.0545,?,0.0445,?
?,?,?,?,0.1145,?,?,?,4
?,0.325,?,0.075,0.139,0.0565,0.032,?,?
?,0.33,?,0.095,?,?,0.0395,0.052,?
?,?,0.205,?,0.1595,?,?,?,4
1,?,?,?,?,?,?,?,?
?,?,?,?,0.179,?,0.033,0.055,?
?,?,?,?,?,0.0925,?,?,?
?,?,?,0.085,?,?,0.037,0.05,4
1,?,0.27,0.075,?,?,?,?,?
1,0.35,?,?,?,?,?,?,?
?,?,?,?,0.196,0.0875,0.035,?,3
?,?,?,?,?,0.081,0.042,0.058,?
?,0.365,?,?,0.196,?,0.0375,?,?
?,?,?,0.085,0.213,0.0945,?,?,?
1,0.37,?,?,0.2445,?,?,?,6
?,?,?,0.085,?,?,?,0.062,?
?,?,0.29,?,?,?,?,?,?
?,?,0.29,?,0.2385,?,?,?,6
?,0.375,?,?,?,?,0.0405,?,5
1,0.375,0.275,?,?,?,?,0.0775,5
?,0.375,?,?,?,0.0825,0.048,?,?
?,?,?,0.085,?,?,0.039,?,6
1,?,0.275,?,0.256,?,0.0535,?,5
1,0.38,0.27,?,?,0.0865,?,0.07,7
1,?,?,0.09,?,?,0.0595,0.0745,?
1,0.385,0.28,0.085,?,?,?,?,7
1,?,?,0.095,0.302,0.152,0.0615,0.0735,?
?,0.385,0.28,?,0.228,?,?,?,?
1,?,0.3,0.095,?,?,?,?,6
1,0.395,0.305,0.105,?,0.1135,?,0.0945,7
1,?,0.295,0.095,?,0.115,0.0625,?,?
1,?,?,?,0.2985,?,?,?,?
?,?,0.29,?,0.2675,?,?,0.0765,4
?,0.405,?,?,0.2645,?,0.0505,?,5
?,?,?,0.11,?,0.157,0.0705,?,?
1,?,0.305,0.09,?,0.168,0.0615,?,5
1,0.425,?,?,0.3335,?,0.045,0.1,6
?,?,0.32,?,?,0.126,?,?,?
?,0.425,?,0.09,0.301,?,?,0.08,?
1,0.43,?,0.0,?,?,?,0.115,?
?,0.43,?,?,?,?,0.08,?,7
?,?,?,?,0.3685,?,0.0715,0.12,?
?,0.44,0.34,0.12,0.438,?,?,0.12,?
?,0.45,?,?,?,?,?,?,?
1,?,?,0.105,?,?,?,0.126,?
0,?,0.365,?,?,?,?,?,?
?,?,?,?,?,?,0.0775,?,7
?,0.46,0.36,0.105,?,?,0.099,?,?
?,0.46,0.35,?,0.3705,0.1575,?,0.114,?
?,0.46,?,0.125,?,?,?,?,7
1,?,?,?,0.346,?,?,?,10
?,?,?,?,?,0.175,?,?,7
?,0.47,?,?,?,?,0.105,?,7
?,?,?,?,0.393,?,?,0.115,?
?,0.475,0.355,?,0.5035,?,?,?,7
1,?,0.38,0.12,0.441,0.1785,?,0.1505,7
1,?,0.36,?,?,0.211,?,?,7
?,0.48,0.37,?,?,0.244,0.101,?,8
1,0.48,?,0.115,0.4725,0.2065,0.112,?,?
1,?,?,?,?,?,?,0.135,7
1,?,?,?,0.4965,0.214,0.1045,?,?
?,?,?,0.13,?,?,?,0.16,6
2,?,0.395,?,?,?,?,0.167,7
1,?,?,0.135,?,?,0.104,?,8
?,0.5,?,?,?,?,0.1415,?,?
1,?,0.375,?,0.5795,?,?,?,8
1,?,0.41,0.14,0.6615,?,?,?,?
?,?,0.375,?,0.5695,0.259,?,0.157,?
?,?,0.395,?,0.6215,0.2925,?,0.195,8
?,0.505,0.405,?,?,?,?,?,?
?,?,?,?,0.594,?,0.1435,0.18,6
1,0.505,0.395,?,?,0.248,?,?,?
?,?,?,0.12,?,?,0.1295,?,?
?,0.515,0.42,0.135,?,?,0.144,0.205,?
1,?,?,0.135,?,?,0.1255,?,8
?,0.52,?,0.13,0.5825,?,0.1365,?,9
?,?,?,0.125,0.663,0.3005,?,?,?
1,0.525,0.4,0.125,0.6965,0.369,?,0.164,?
?,0.525,?,?,0.842,0.428,?,?,8
1,0.53,0.415,?,0.694,0.3905,0.111,0.167,?
1,0.53,?,0.155,0.81,?,?,0.192,9
1,0.53,0.415,0.11,0.5745,?,?,0.189,8
1,?,?,?,?,0.419,0.1205,0.21,?
1,?,?,0.135,0.6025,?,0.121,?,?
?,?,?,?,?,?,?,0.225,?
?,0.535,?,0.13,?,?,?,?,8
?,?,?,?,?,?,?,0.194,?
0,?,?,?,?,?,?,?,?
1,?,0.42,0.14,0.7265,?,?,0.229,8
?,0.545,?,?,0.7715,?,?,0.227,?
0,0.545,0.445,?,0.8,?,0.163,?,8
1,?,0.43,?,?,?,?,?,?
?,0.545,0.405,0.135,0.5945,?,0.1185,0.185,?
1,0.55,?,?,?,0.3745,0.171,?,?
?,?,?,0.125,0.651,?,0.137,0.2,?
?,?,0.43,?,0.8745,?,0.1905,?,?
1,0.55,0.435,?,?,?,?,?,?
1,?,?,?,?,?,?,?,8
?,0.555,?,?,0.8705,?,0.156,?,?
?,0.555,0.43,?,?,?,?,0.28,?
1,0.555,?,?,?,?,0.165,?,8
1,?,?,?,?,?,0.1765,0.225,8
?,?,?,?,?,0.3715,?,?,?
?,0.56,?,?,?,?,?,?,8
?,?,0.445,?,1.224,0.5565,0.3225,0.2695,?
?,?,?,0.145,0.974,0.547,0.1615,?,8
?,?,?,0.175,0.8735,0.414,?,?,?
0,0.565,0.45,?,0.8495,0.4215,0.1685,?,7
2,?,?,?,?,?,?,?,?
?,?,0.39,0.125,?,0.352,0.13,0.1685,10
1,0.57,?,0.145,?,0.2825,?,?,?
?,?,?,0.135,?,0.3815,0.1415,0.245,?
?,?,0.46,0.135,0.9795,?,0.2525,?,8
?,0.57,0.435,?,0.873,?,0.183,0.2705,?
?,?,?,0.13,0.7665,?,?,?,9
?,0.57,?,0.125,?,0.383,0.1835,0.275,?
?,?,0.42,?,?,?,?,0.2125,?
?,?,?,?,?,?,?,0.306,8
?,?,0.46,0.155,0.892,?,0.176,?,?
?,0.58,?,0.155,1.4395,?,?,?,?
?,?,0.455,0.135,?,?,0.167,0.204,?
?,0.58,?,0.15,0.858,?,?,?,?
?,0.585,?,0.155,?,?,?,?,8
?,?,?,?,1.171,?,?,?,9
1,0.585,0.475,?,1.0505,0.48,0.234,?,?
2,0.585,?,?,1.1135,?,?,?,9
?,?,?,?,1.409,?,0.229,?,?
?,?,?,?,1.065,?,?,?,9
2,?,?,0.18,?,?,?,0.237,7
1,0.59,0.445,?,0.7715,?,0.1745,0.23,?
?,0.59,?,0.18,?,0.5985,0.227,?,8
2,0.59,?,0.155,?,?,?,?,?
?,0.595,?,0.15,?,?,?,0.2255,9
?,?,?,?,1.026,?,?,?,11
?,0.6,?,?,1.1315,?,0.272,?,?
?,?,?,0.155,1.014,0.451,?,0.325,?
1,?,0.475,?,?,?,?,?,?
?,?,?,?,1.04,?,?,0.28,?
0,?,?,?,?,?,?,?,9
?,0.6,0.46,?,0.9595,?,0.189,?,?
?,0.605,?,?,1.238,?,0.226,0.33,?
?,0.605,0.49,0.14,?,?,0.206,?,?
1,0.605,?,0.13,0.9025,0.432,?,0.26,10
0,0.605,0.475,0.175,1.076,0.463,?,?,?
?,0.605,0.47,0.16,?,0.5405,0.2215,?,?
2,?,?,0.15,0.871,?,?,?,?
?,?,?,?,?,?,0.257,?,11
2,?,?,0.17,?,?,0.2335,?,?
?,?,0.465,0.15,0.9605,0.4495,?,?,?
?,?,0.48,?,1.137,?,?,0.347,?
?,0.61,?,0.16,?,?,?,0.275,9
0,?,0.475,0.155,?,0.4475,?,?,?
2,?,0.47,0.165,?,0.4465,0.2195,?,9
2,?,?,0.17,?,?,0.228,?,?
0,?,0.475,0.165,?,?,?,?,?
?,?,?,?,?,0.4795,?,0.3,9
2,?,?,?,?,0.446,?,0.3,?
?,0.615,?,0.155,1.115,?,0.2115,?,?
?,?,?,0.175,?,?,?,0.39,?
2,0.62,?,?,?,?,?,?,?
?,?,?,?,1.293,?,0.3135,?,9
0,?,?,?,1.1295,0.463,?,?,?
?,?,0.455,0.17,?,?,?,?,8
?,?,0.505,?,?,0.5475,?,0.3045,10
0,?,0.515,0.16,?,0.5715,0.326,0.321,8
?,0.625,?,0.155,1.2035,?,0.239,?,11
0,?,?,?,1.3205,?,?,0.345,8
?,0.63,?,?,?,?,?,?,?
?,?,0.485,?,?,0.5065,?,?,11
?,?,?,?,1.0605,?,0.2195,?,?
?,?,?,0.16,1.093,?,0.221,?,11
?,?,?,?,1.101,0.534,?,?,?
?,?,?,?,1.4595,0.705,?,?,8
?,0.635,?,?,?,?,0.2725,?,8
?,0.635,?,?,1.1935,0.5205,0.2695,0.3665,?
2,?,?,0.155,?,?,?,0.31,?
?,?,?,?,?,0.644,?,?,14
2,?,0.525,0.18,1.3135,?,0.2995,0.4075,?
2,0.645,?,?,?,?,?,?,?
?,?,0.5,?,?,0.6165,?,0.3725,?
?,0.645,?,?,?,0.7455,0.245,?,?
0,0.65,?,?,1.16,0.4785,0.274,?,?
0,0.65,0.59,?,?,0.77,?,?,?
?,?,0.525,?,?,?,0.3585,?,?
2,0.65,?,?,?,?,0.3735,?,8
0,?,?,?,?,0.7245,?,?,?
?,?,0.525,?,1.3595,?,0.3215,?,9
?,?,?,0.205,?,?,?,?,?
?,0.655,0.52,?,?,?,0.3865,0.383,?
?,0.655,?,?,?,?,?,0.365,?
0,?,?,?,1.548,?,0.3525,?,?
0,?,0.515,0.17,?,?,?,?,?
0,0.665,?,0.18,1.491,?,?,?,?
?,?,0.53,0.225,?,?,?,?,10
?,?,?,?,?,?,?,0.3745,9
2,?,?,?,?,0.876,0.3135,?,?
2,?,0.545,?,?,0.8145,?,0.461,?
?,?,0.565,?,?,0.7465,?,?,?
0,0.7,0.545,0.13,1.556,?,?,?,11
2,?,?,0.515,2.21,1.1075,0.4865,?,9
?,?,?,0.215,2.141,1.0465,?,?,?
?,?,?,?,1.5345,0.96,?,?,11
0,?,?,0.17,1.614,0.743,?,?,?
?,?,?,?,?,0.913,?,0.51,?
?,0.72,?,?,?,?,?,?,?
?,?,?,?,?,?,?,0.595,?
?,?,0.58,0.19,?,?,?,?,?
0,0.735,?,0.205,?,?,0.46,0.565,11
0,0.745,0.57,?,2.25,?,0.446,0.558,8
?,?,?,?,?,?,0.519,?,13
?,?,?,0.25,2.255,?,0.42,?,13
1,?,?,?,?,0.0055,?,?,?
?,0.23,0.165,?,?,0.019,?,?,?
?,?,0.265,0.135,0.2215,?,?,?,6
1,?,0.255,0.08,?,?,0.0345,?,4
1,0.37,?,?,0.232,?,?,0.0615,?
?,?,?,?,?,?,?,0.067,?
?,0.385,0.3,?,0.247,?,0.044,?,?
?,?,0.295,?,?,0.143,0.0665,0.0765,?
?,?,0.29,?,?,?,0.0455,?,?
?,0.4,?,0.09,?,0.1185,?,?,6
1,?,?,?,?,?,?,?,?
?,?,?,?,?,?,?,?,?
?,?,?,?,?,0.1455,?,0.0805,5
?,0.41,?,0.095,0.2905,0.141,?,?,4
?,?,0.315,?,0.3895,0.2015,0.065,?,8
?,?,?,?,0.389,?,0.0905,0.088,?
1,?,?,?,?,0.2385,0.0745,?,5
?,?,?,?,?,?,?,?,?
?,?,?,0.12,0.4565,?,?,0.1025,?
?,?,?,?,0.4465,?,0.089,0.1135,?
2,0.45,?,?,0.4475,?,?,?,?
?,?,0.335,?,?,?,?,0.1065,?
?,?,?,0.11,?,0.1975,?,?,7
1,0.47,?,?,0.4615,?,0.1105,?,?
?,?,?,?,?,?,0.1165,?,?
1,?,?,?,0.3685,0.126,?,0.1365,?
?,?,0.37,?,?,0.347,?,?,?
?,0.475,0.365,?,?,?,?,?,?
?,0.475,0.365,0.115,0.566,?,?,0.1335,6
1,?,0.36,?,?,0.2795,0.1025,?,?
?,0.485,0.38,0.12,?,0.2075,0.1075,0.147,?
?,?,?,0.085,?,?,0.103,0.198,?
2,?,0.37,?,?,?,?,?,5
?,?,0.38,0.12,?,0.2655,0.1285,0.144,?
2,?,0.385,?,?,?,0.1245,?,8
?,0.505,?,?,0.6855,?,0.1565,?,?
?,0.515,?,?,0.556,?,0.096,0.17,7
?,0.515,?,?,0.9365,0.497,?,?,?
?,0.515,0.4,0.125,?,0.25,?,?,?
?,0.52,0.4,0.125,?,?,?,?,?
?,0.525,?,?,?,?,?,?,?
?,?,?,0.13,0.7045,?,?,?,?
2,0.53,?,0.125,?,?,?,?,?
0,0.545,?,0.14,?,0.3565,0.1775,?,8
?,0.55,?,?,0.84,?,?,0.1945,?
2,0.55,?,?,?,0.343,?,?,?
?,?,?,?,?,0.453,?,?,?
0,0.56,?,?,0.8715,0.4755,0.1835,?,?
?,0.57,?,?,0.9875,?,0.207,?,?
2,?,0.465,?,1.08,0.595,?,0.238,?
?,?,?,0.165,0.9155,?,?,?,7
0,?,?,0.175,?,0.65,?,?,?
?,?,?,?,0.953,0.475,?,?,?
2,?,0.455,?,?,0.4095,0.23,0.2335,?
2,0.59,0.44,?,0.8725,?,?,?,?
?,?,?,?,1.151,0.613,0.239,?,?
?,?,?,0.145,?,?,?,?,?
0,0.595,?,0.16,1.04,?,?,?,8
2,0.6,?,0.155,?,0.4365,?,?,?
?,0.6,?,?,?,?,0.1985,0.357,?
0,?,0.485,?,0.9515,?,0.193,0.2765,10
?,0.605,?,?,?,0.417,?,?,?
?,0.605,0.515,0.17,?,?,?,0.3315,?
0,?,?,?,?,?,?,0.305,?
?,?,?,?,0.8425,?,0.1915,?,?
2,?,?,0.155,1.049,?,0.231,?,9
?,?,?,?,?,?,?,?,7
?,?,?,?,?,?,?,?,?
2,?,?,?,1.4105,0.691,?,?,9
?,0.625,?,?,1.136,?,?,?,?
?,?,0.47,?,?,0.52,?,?,?
?,?,0.5,0.175,?,?,0.268,?,9
2,?,0.455,?,1.1315,0.481,?,?,?
?,?,?,0.15,1.271,?,?,?,?
?,0.63,0.49,?,1.336,?,?,0.3245,9
0,0.635,?,?,?,?,?,?,?
2,?,?,?,1.308,?,?,?,?
?,?,?,?,1.5335,0.6635,?,?,8
?,?,0.515,?,?,0.7035,0.365,?,?
?,?,?,0.155,1.539,0.6405,?,?,10
0,?,?,?,1.318,?,0.3015,0.335,10
?,?,?,0.175,?,?,0.326,?,9
?,0.65,?,?,?,0.677,?,0.4,?
?,?,0.5,0.16,?,0.702,?,0.3195,?
?,?,0.485,?,?,?,0.2435,0.215,?
0,0.655,0.54,0.215,1.5555,0.695,?,?,?
2,?,?,?,?,?,?,0.4195,10
2,?,?,?,?,0.589,0.351,?,?
?,0.665,?,0.18,1.389,?,?,0.395,?
2,0.67,?,0.2,?,0.833,?,?,?
2,?,?,?,?,?,?,?,?
?,0.67,0.5,0.19,?,?,?,?,9
?,?,?,0.185,1.741,?,?,?,11
?,?,0.515,0.17,?,0.8415,?,0.395,?
?,?,?,0.2,?,0.9165,?,?,?
0,?,0.55,0.17,1.684,?,0.3265,?,?
?,?,0.555,?,1.858,0.73,?,?,10
?,0.705,?,0.165,?,0.797,0.4095,0.388,?
2,0.72,?,?,2.1055,?,0.363,0.494,?
?,0.725,0.575,0.24,?,?,0.413,0.5015,12
?,?,?,?,?,0.9115,?,?,?
?,?,0.55,0.18,?,0.942,?,0.445,?
?,0.21,0.17,?,?,?,?,?,4
?,?,?,0.055,?,0.0415,?,?,4
?,?,?,0.07,?,0.047,0.0155,0.0405,5
?,?,0.23,0.085,0.117,?,0.0175,0.0415,?
?,?,?,0.09,0.1465,?,0.034,?,?
1,0.335,?,0.08,?,0.079,?,?,4
1,0.35,0.26,?,0.18,?,0.0245,?,?
?,?,?,0.075,0.1775,0.079,?,?,?
?,?,?,0.09,?,?,0.0495,?,?
?,?,?,0.095,?,?,0.056,?,7
?,?,0.275,?,?,?,0.044,?,?
1,0.36,0.265,0.075,?,?,0.0365,?,6
1,?,?,?,?,?,0.0525,0.066,6
1,?,?,?,?,?,?,0.065,?
?,0.375,?,?,0.2165,0.0935,?,0.07,6
?,?,?,?,?,?,0.0665,?,?
?,?,?,0.1,0.237,0.108,0.0395,?,?
?,?,0.29,?,?,?,?,0.076,7
1,?,?,0.095,0.257,0.119,0.059,?,6
?,?,?,0.09,?,0.1525,?,0.0835,7
?,0.39,?,?,0.252,?,?,?,6
?,?,0.285,?,0.281,?,?,?,?
?,?,0.29,0.1,0.2225,?,?,?,6
1,?,0.3,0.09,?,?,?,?,7
1,0.41,?,?,?,0.141,0.0575,?,?
?,?,0.325,?,0.313,?,?,?,6
?,?,0.325,?,?,0.135,?,0.09,?
?,0.425,?,?,0.303,0.131,0.0585,0.095,6
?,0.435,?,0.1,?,0.129,0.07,?,6
?,?,?,?,0.367,?,0.08,?,5
1,?,?,0.095,?,?,?,?,?
1,?,0.335,?,?,0.181,0.085,0.1345,6
1,?,0.36,0.115,?,?,0.0855,0.147,?
1,?,?,?,?,?,0.083,0.1205,6
?,0.46,?,?,?,?,0.081,?,?
1,?,?,?,?,0.188,0.0815,?,?
?,?,?,0.11,?,?,?,?,?
?,?,0.355,?,0.499,0.21,?,0.155,?
1,?,?,0.145,0.6325,?,0.137,0.19,7
?,?,0.36,?,?,?,0.099,0.112,?
1,0.475,0.36,0.125,0.4905,0.205,?,?,?
?,?,?,?,0.474,?,?,0.175,8
?,?,0.37,?,?,?,?,?,?
?,?,?,?,?,?,?,?,7
?,0.485,0.375,?,0.6025,?,0.1285,?,?
1,?,?,0.115,?,?,0.0945,0.143,7
1,?,0.4,?,?,?,0.1285,?,7
1,?,0.37,0.125,0.4715,0.2075,?,?,?
?,?,0.4,0.105,0.602,?,?,?,?
1,0.5,0.4,0.12,?,0.261,?,0.1935,?
1,0.5,?,0.12,?,0.2455,?,?,?
1,?,?,0.14,0.559,?,?,?,?
1,?,?,0.13,0.6025,?,?,?,6
?,?,0.375,?,?,?,?,?,?
?,?,0.36,0.125,0.4725,0.1815,0.125,?,?
1,0.515,0.35,?,?,0.213,?,?,?
1,?,?,?,?,0.32,?,?,?
1,0.515,?,?,0.5705,0.238,0.1265,0.185,?
?,0.52,0.41,?,0.646,0.2965,?,?,?
1,0.52,?,0.13,?,?,?,?,?
?,?,0.415,?,?,?,0.1635,0.2875,?
1,?,0.39,?,0.664,?,0.147,?,8
1,?,?,0.135,?,?,?,?,?
?,?,?,?,0.654,?,0.16,0.169,?
2,?,?,0.155,0.707,?,?,0.225,?
1,?,0.42,?,0.5965,?,?,0.177,?
1,?,?,?,?,0.245,?,?,9
1,?,0.4,0.145,?,0.1935,?,?,8
?,?,?,0.13,0.8365,?,?,?,?
?,?,?,?,?,0.2835,?,?,?
1,0.54,0.43,0.17,?,?,?,?,?
1,?,0.425,0.14,?,0.32,?,0.25,?
?,?,0.43,0.14,0.8195,?,?,0.2295,?
2,?,?,?,?,0.419,?,0.269,?
?,0.54,0.42,0.14,?,0.2505,0.1175,?,?
1,?,0.425,?,?,0.2955,0.169,?,9
?,?,?,?,0.686,?,?,?,?
?,?,0.4,0.13,?,?,?,?,?
?,?,?,?,?,?,0.1155,0.1725,?
1,?,0.42,?,?,?,0.112,?,7
?,?,?,?,?,?,?,?,9
?,?,?,0.15,0.639,?,?,?,?
1,?,?,0.135,0.816,0.3995,0.1485,?,11
1,?,0.415,?,?,0.373,?,?,?
1,?,?,0.15,0.7665,0.339,?,?,7
1,?,?,0.13,?,?,0.1245,0.17,?
?,?,?,0.14,0.765,?,?,0.206,?
1,?,0.46,?,?,0.3845,0.158,0.2765,?
?,?,0.445,0.15,?,?,?,?,9
?,?,0.44,0.13,0.7235,0.349,0.149,0.2,7
2,?,0.425,?,0.849,0.3265,0.221,0.2645,?
1,?,?,0.155,?,0.31,0.186,?,?
?,?,0.44,?,0.863,?,?,?,8
2,?,?,0.125,?,?,0.1825,0.215,?
?,0.565,?,0.15,?,0.4245,?,?,9
?,?,0.45,0.135,0.7805,0.3345,0.185,?,?
?,?,?,?,0.795,0.3385,?,0.245,?
1,?,0.435,?,0.848,?,?,?,?
?,?,0.43,?,?,0.354,?,?,?
?,?,?,?,?,0.3705,?,?,?
1,?,0.445,0.145,?,0.306,?,0.1825,?
?,?,0.455,?,0.867,0.3765,0.1805,?,7
?,?,?,?,?,0.364,0.196,?,?
?,?,?,?,?,0.509,?,?,9
?,?,?,?,0.78,0.3275,0.188,0.235,8
?,0.575,?,?,0.985,?,?,?,9
0,0.575,?,?,0.9965,0.417,?,?,7
1,0.575,0.445,0.17,?,?,?,?,?
1,?,?,?,?,?,?,0.254,?
?,?,?,?,?,0.4605,?,0.36,?
?,0.575,0.445,?,0.839,0.4005,?,?,?
?,?,?,?,0.9615,?,?,0.275,?
0,?,0.435,0.15,?,?,0.1515,?,?
2,0.58,?,?,?,?,?,0.295,?
2,?,0.43,0.13,0.798,?,0.173,?,?
1,?,?,?,?,?,0.1405,0.235,?
0,0.585,?,0.14,?,0.4305,?,?,9
2,?,?,0.165,1.207,?,?,?,?
?,0.59,?,0.145,?,?,0.268,0.265,?
1,0.59,?,0.145,?,?,?,0.26,10
0,?,?,?,?,0.4175,?,?,?
?,?,?,?,?,?,?,?,?
?,0.595,?,?,?,0.463,?,?,9
?,0.595,?,?,?,?,0.1925,?,?
0,?,?,?,0.9735,?,0.2045,?,7
0,0.6,?,?,?,0.575,0.196,0.305,?
?,?,0.48,?,0.9165,?,?,?,?
1,?,?,?,0.9175,?,0.2225,?,7
0,0.6,0.48,?,?,?,?,?,?
?,?,0.47,?,1.059,0.504,?,?,?
2,?,?,0.16,?,0.5625,0.3045,?,?
?,0.605,?,0.145,0.9775,0.468,0.1775,0.275,?
?,0.605,?,?,0.884,0.3835,?,?,?
?,0.605,?,?,?,?,?,?,?
?,0.605,0.48,?,?,0.4735,?,0.24,?
0,?,0.47,?,0.974,0.393,0.224,0.3345,?
0,0.605,?,?,1.434,?,?,?,?
2,?,?,?,?,?,?,?,?
?,0.61,0.465,0.16,?,?,?,?,?
0,0.61,0.485,0.15,?,?,?,0.3085,11
?,?,0.47,?,?,?,?,?,?
?,?,0.475,?,?,?,0.223,?,9
?,0.61,?,?,?,?,0.19,0.26,8
?,?,?,?,1.1185,?,0.2405,?,8
0,?,0.485,?,?,?,?,?,6
?,?,?,0.16,?,?,0.2395,0.28,?
?,0.615,?,?,?,0.6035,?,0.311,?
1,0.62,?,0.18,?,?,0.256,?,11
?,?,?,?,?,?,?,?,11
?,?,0.515,0.175,?,?,?,?,12
?,?,0.54,?,1.139,?,?,?,10
?,?,?,?,1.066,?,?,?,10
?,?,?,?,?,?,0.2695,?,?
1,?,?,0.14,?,?,?,?,?
?,?,0.45,?,?,?,0.2265,?,?
?,?,?,?,?,?,?,0.309,?
?,?,0.48,?,1.0405,0.464,?,?,8
?,?,0.49,?,?,0.4895,0.2615,?,?
2,0.625,0.475,?,?,?,?,?,?
?,0.625,?,?,1.0985,?,?,?,8
?,?,?,0.155,?,?,0.2055,?,?
0,?,?,0.175,?,0.6765,0.2615,?,?
?,?,?,0.15,?,?,0.2865,0.278,8
2,?,0.505,?,?,?,?,0.3,?
?,?,0.5,0.18,?,?,?,?,?
?,0.63,0.49,0.17,1.1745,?,?,?,?
2,0.63,0.485,?,1.233,?,?,0.3035,9
?,0.63,0.495,?,?,0.605,0.271,?,?
?,?,0.5,0.165,1.489,0.715,0.3445,0.3615,?
?,0.635,?,?,?,?,0.309,?,11
