@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
6.8,0.23,0.32,8.6,?,?,?,?,?,?,?,?,?
?,0.22,?,?,?,29.0,?,?,?,?,?,?,?
5.1,?,0.22,5.7,?,42.0,146.0,0.9934,3.18,?,9.9,?,2
?,0.425,?,?,0.034,23.0,?,0.99082,?,?,?,6.0,2
?,?,?,13.65,?,52.0,189.0,?,3.0,?,?,6.0,?
?,?,0.29,?,0.048,52.0,?,?,3.0,?,9.5,6.0,?
?,?,0.29,13.65,0.048,?,189.0,?,?,?,9.5,6.0,2
?,0.27,0.28,?,0.046,6.0,41.0,0.99665,3.17,?,?,?,2
7.6,?,0.27,4.6,?,23.0,98.0,0.99422,3.08,?,?,6.0,2
6.2,?,?,?,0.048,19.0,125.0,0.98999,3.32,?,?,6.0,?
7.6,?,?,4.6,?,?,98.0,?,3.08,?,9.5,6.0,?
?,?,0.32,?,0.059,34.0,?,0.99254,?,0.42,?,?,2
6.9,0.36,0.28,13.55,?,?,?,0.99782,3.0,?,9.5,7.0,2
?,?,0.29,13.65,0.048,52.0,?,?,3.0,0.6,?,?,?
6.8,?,?,9.8,0.058,?,188.0,?,?,0.51,?,?,?
6.7,?,?,?,?,64.0,185.0,0.99519,3.12,0.5,10.6,6.0,?
?,?,?,?,0.055,?,157.0,?,?,0.52,10.8,6.0,2
?,?,?,?,?,6.0,41.0,0.99665,3.17,0.39,?,?,?
6.4,0.17,?,?,0.047,?,?,0.99596,?,?,?,?,2
?,?,?,?,0.06,?,132.0,0.9935,3.08,?,?,6.0,2
?,?,?,?,0.034,?,?,?,3.22,0.38,?,6.0,2
?,0.36,?,?,?,29.0,81.0,?,?,?,?,?,?
?,0.43,0.28,?,0.032,?,?,?,?,?,12.4,6.0,2
?,?,?,?,0.038,29.0,?,0.99426,?,0.57,?,7.0,?
5.3,0.32,?,9.65,0.026,?,119.0,?,?,?,12.2,?,?
6.8,?,0.28,?,0.048,54.0,?,?,3.19,0.37,10.7,?,2
?,?,0.33,?,?,25.0,?,0.99356,3.17,?,?,?,?
6.7,?,?,8.3,0.034,29.0,?,?,2.96,0.39,?,6.0,?
6.5,?,?,11.25,0.032,31.0,?,0.9922,3.02,0.38,?,6.0,2
?,0.18,?,1.3,?,?,?,0.99072,3.05,?,11.3,7.0,2
?,?,0.27,?,0.047,26.0,101.0,0.99596,3.34,?,9.9,?,?
7.2,?,?,7.2,0.06,?,132.0,0.9935,?,0.59,11.3,6.0,?
?,0.22,0.28,?,?,?,?,?,?,?,?,6.0,2
6.0,0.2,0.26,?,?,38.0,67.0,0.98954,3.14,0.38,11.5,?,2
7.6,?,0.26,4.8,0.033,?,76.0,?,?,?,12.3,?,?
?,0.3,?,1.1,?,31.0,?,0.9889,?,0.42,12.2,?,2
?,?,?,?,0.033,?,114.0,0.98794,3.08,?,13.2,?,2
?,0.18,?,1.7,?,?,161.0,0.99207,3.13,?,10.2,?,?
7.0,0.22,?,10.6,0.039,32.0,117.0,0.99355,?,0.55,?,?,?
?,?,?,1.4,0.033,?,114.0,?,3.08,?,?,?,2
6.2,0.3,?,?,0.032,?,111.0,0.9889,2.97,0.42,12.2,6.0,2
5.6,?,?,?,?,?,139.0,0.99336,3.47,0.5,?,?,2
?,?,?,?,?,?,121.0,?,2.98,0.43,?,?,2
5.9,?,0.21,1.7,0.045,57.0,135.0,0.99341,3.32,?,?,?,2
7.8,0.22,?,9.0,?,?,132.0,?,3.25,0.53,10.2,?,2
6.6,0.18,?,1.7,?,?,161.0,?,3.13,0.45,10.2,6.0,?
?,0.4,?,1.8,0.05,?,189.0,?,?,0.55,?,6.0,?
?,?,?,4.7,0.03,?,?,?,3.16,?,?,8.0,2
7.6,?,?,?,0.046,87.0,221.0,?,3.01,?,?,?,?
6.5,?,0.34,?,?,29.0,?,?,?,0.48,?,7.0,2
6.9,?,?,?,?,51.0,?,0.9933,3.1,?,10.7,?,?
6.5,?,0.34,3.6,0.04,?,?,0.99111,3.28,?,12.1,?,?
6.4,?,0.32,4.9,0.046,?,156.0,0.99316,?,?,?,6.0,2
6.8,0.23,0.3,?,?,42.0,?,0.9946,3.25,?,?,?,2
6.4,0.32,0.31,?,0.037,34.0,126.0,?,?,?,?,6.0,?
6.1,0.28,?,?,?,?,140.0,?,3.16,0.42,12.5,8.0,2
?,0.36,?,?,?,?,221.0,?,?,0.43,9.2,5.0,2
8.8,0.39,0.35,1.8,?,?,?,0.99016,2.95,0.54,12.6,?,2
6.6,?,0.3,?,?,?,77.0,0.99381,?,0.55,?,?,2
?,?,0.3,8.2,?,35.0,?,?,?,?,12.3,6.0,?
6.9,0.28,0.3,?,?,?,?,0.99139,?,?,?,?,2
?,?,0.26,9.55,?,?,91.0,0.9919,2.98,0.37,?,6.0,2
?,?,?,8.4,?,?,?,?,2.93,0.42,?,6.0,?
?,0.25,?,?,?,?,188.0,0.99576,3.2,0.53,?,5.0,2
6.6,?,?,?,?,?,186.0,0.9958,3.2,0.54,?,?,?
?,?,0.28,?,0.032,?,?,0.9951,3.1,?,10.6,?,?
6.3,0.19,?,?,?,44.0,?,?,?,0.47,?,?,2
6.1,0.33,0.32,7.8,?,?,?,0.99657,?,0.65,9.5,?,?
5.6,?,0.33,7.4,?,?,?,?,?,?,11.1,?,2
7.7,?,?,?,?,18.0,?,0.99392,?,0.51,10.8,6.0,?
?,?,0.3,5.0,?,34.0,?,0.99242,?,0.47,11.2,5.0,?
?,?,0.18,?,?,18.0,143.0,?,3.12,?,?,6.0,?
8.8,0.27,0.25,?,?,52.0,?,?,2.87,?,11.4,5.0,2
?,0.18,?,?,0.034,?,?,0.99092,?,?,11.2,?,2
?,0.15,0.32,1.2,0.037,?,?,?,3.19,0.5,?,6.0,?
5.6,?,?,?,0.037,?,95.0,0.99268,3.25,0.49,11.1,?,?
6.1,0.33,?,7.8,?,52.0,183.0,?,3.39,0.65,9.5,?,?
?,0.32,0.3,9.9,?,?,192.0,?,3.12,?,10.2,?,2
?,0.23,0.35,?,?,?,111.0,?,?,?,?,3.0,2
8.9,?,0.35,?,0.032,?,148.0,?,3.15,0.45,?,?,2
6.0,0.14,?,5.6,?,?,127.0,?,?,?,?,?,2
6.8,?,0.29,?,?,56.0,157.0,?,?,0.51,10.1,6.0,?
6.7,?,0.48,14.8,0.05,31.0,195.0,0.99942,2.95,?,8.8,6.0,?
?,0.3,?,4.6,0.032,?,?,0.99458,3.15,0.45,11.5,?,?
6.1,0.3,?,2.1,?,?,?,?,?,0.43,?,?,2
?,0.37,?,?,?,34.0,?,?,?,0.51,9.8,6.0,2
6.7,0.64,?,?,0.03,18.0,76.0,?,3.16,0.6,?,?,2
?,0.37,?,11.6,0.032,34.0,?,?,?,?,?,6.0,?
6.1,?,0.3,2.1,?,?,163.0,?,?,0.43,?,7.0,?
7.6,?,?,?,0.06,?,?,1.002,3.01,?,?,5.0,2
?,?,0.28,?,?,28.0,?,0.99036,?,?,?,8.0,?
?,0.28,0.28,4.3,?,?,?,?,?,?,13.1,?,?
?,0.18,0.39,?,0.051,?,156.0,?,?,?,9.1,5.0,?
?,?,?,4.9,?,?,122.0,?,3.36,?,12.5,6.0,?
7.1,0.17,?,?,?,?,?,?,?,0.78,?,6.0,2
7.1,?,?,?,0.047,?,156.0,0.99945,3.34,?,?,?,2
5.8,0.24,?,?,?,63.0,162.0,?,3.33,0.5,?,?,?
6.4,0.32,0.27,4.9,0.034,?,122.0,0.9916,3.36,0.71,?,?,?
?,?,?,14.5,0.051,48.0,156.0,?,3.35,?,?,?,2
?,?,?,14.55,0.047,47.0,156.0,0.99945,3.34,0.78,?,?,?
?,?,0.39,?,?,?,?,0.99946,?,?,?,6.0,?
?,0.29,?,3.15,0.044,?,?,0.99153,?,?,?,?,2
6.2,0.255,?,1.3,?,?,86.0,0.98834,3.05,?,12.9,7.0,2
8.2,?,?,?,0.076,19.0,92.0,0.99138,?,?,12.5,6.0,2
6.5,0.24,0.28,?,?,?,83.0,?,3.25,0.33,?,?,2
?,?,0.23,7.1,?,?,97.0,0.99246,?,?,11.4,?,?
?,?,0.22,?,0.052,24.0,?,?,3.22,0.45,9.4,?,?
?,0.3,?,18.5,?,65.0,224.0,?,?,?,9.1,?,2
?,?,?,?,0.052,24.0,?,?,?,?,?,5.0,2
?,?,?,1.4,?,35.0,106.0,0.99026,?,0.66,?,5.0,?
7.1,?,?,?,?,?,?,0.99174,?,?,11.1,5.0,2
?,0.27,?,?,0.035,?,?,?,3.1,0.33,?,7.0,2
6.0,?,0.22,?,?,?,?,?,?,?,?,?,?
6.7,0.3,0.44,?,?,65.0,224.0,?,?,?,?,5.0,?
?,0.15,0.32,?,0.033,?,?,?,3.19,0.71,12.1,?,?
7.3,?,0.3,9.4,?,34.0,178.0,?,?,0.44,10.4,6.0,?
6.0,0.17,?,?,?,?,98.0,0.99536,?,?,9.2,?,2
?,?,0.29,4.75,0.034,?,?,?,?,0.46,13.0,?,?
6.6,?,0.32,6.0,?,?,128.0,0.99192,3.19,0.71,?,?,2
6.6,?,0.29,?,0.029,43.0,?,0.99112,2.93,?,11.5,?,2
6.6,0.21,?,5.35,?,?,106.0,?,2.93,0.43,11.5,7.0,?
8.0,?,?,6.8,0.047,13.0,134.0,?,3.23,?,10.0,5.0,2
?,0.34,?,?,?,23.0,?,?,3.25,?,?,6.0,2
5.8,?,0.001,?,0.033,40.0,107.0,?,?,?,?,5.0,2
?,?,0.24,?,?,?,?,?,?,0.38,12.2,?,?
?,?,?,1.2,?,60.0,?,0.99114,?,?,?,?,2
?,?,0.31,1.3,0.037,?,?,?,?,?,?,?,?
5.8,0.32,?,2.6,?,17.0,123.0,0.98936,3.36,?,13.9,7.0,?
?,0.22,0.28,?,0.056,?,143.0,?,?,0.3,?,6.0,?
?,0.19,?,?,0.055,?,?,?,?,0.56,10.5,6.0,?
?,0.24,0.3,?,0.042,105.0,179.0,?,3.04,0.59,11.3,?,2
6.8,?,?,?,?,38.0,?,?,?,0.45,12.9,?,2
6.2,?,0.31,?,0.035,40.0,106.0,0.98914,3.26,0.39,?,7.0,2
?,0.29,?,7.8,0.046,?,?,0.99537,3.12,0.51,?,5.0,2
6.8,0.19,?,1.9,0.04,41.0,108.0,0.99,3.25,?,12.9,6.0,2
?,0.17,0.34,2.0,0.04,38.0,?,0.99,3.24,?,?,6.0,2
6.6,?,0.27,?,0.047,?,?,0.99742,3.04,0.45,?,?,?
6.6,?,0.36,?,?,?,?,0.98884,3.23,0.34,?,8.0,?
?,?,?,12.0,0.056,?,143.0,0.9983,?,0.3,?,6.0,2
6.7,0.24,?,?,?,105.0,179.0,?,?,0.59,?,8.0,2
6.8,0.19,?,9.85,?,41.0,103.0,0.99532,?,?,10.5,?,?
6.7,?,?,?,0.045,?,?,0.99284,?,?,?,6.0,2
?,0.3,?,4.0,?,37.0,?,0.99026,3.2,0.6,?,8.0,?
6.5,0.22,0.19,1.1,0.064,?,191.0,0.99297,3.05,?,?,6.0,?
6.2,0.36,?,10.4,?,?,184.0,?,?,?,9.8,?,2
?,0.37,?,6.1,0.032,19.0,?,0.98934,3.04,0.26,13.4,?,2
?,0.31,?,?,?,?,150.0,0.9913,?,?,?,?,?
?,?,0.45,?,?,?,184.0,?,3.31,0.56,?,?,2
5.9,0.32,?,?,?,34.0,94.0,0.98964,3.22,?,13.1,?,?
?,?,0.27,?,?,?,?,0.99026,?,?,?,8.0,?
5.8,?,0.3,?,?,36.0,?,?,3.26,0.45,10.4,5.0,2
?,0.45,0.27,6.4,0.033,20.0,?,?,?,?,?,8.0,2
6.1,0.36,0.26,?,0.035,14.0,?,?,?,?,?,?,2
6.2,?,0.24,6.1,?,?,?,0.98934,?,0.26,13.4,8.0,?
?,?,?,?,?,39.0,?,0.99393,?,?,?,?,2
?,0.28,?,1.2,?,?,98.0,0.9904,3.07,?,11.7,6.0,?
?,?,0.19,?,?,?,191.0,0.99297,?,0.5,9.5,?,2
?,?,?,?,?,25.0,83.0,0.99088,3.03,0.46,11.7,?,?
6.7,0.28,0.31,?,0.041,?,81.0,0.99254,3.04,0.47,?,8.0,2
?,?,?,?,0.037,39.0,?,?,?,0.44,?,?,?
?,?,0.44,?,0.057,?,111.0,?,3.09,0.32,11.2,?,2
6.0,0.28,0.27,?,0.036,?,134.0,?,3.19,0.44,13.0,7.0,?
6.0,?,0.27,?,0.036,?,?,?,3.19,?,?,?,2
6.7,0.24,?,8.4,?,?,?,0.99473,?,?,10.9,?,2
6.3,0.22,?,?,0.042,38.0,102.0,?,?,0.37,11.6,?,?
?,0.24,0.28,3.95,0.038,61.0,?,?,?,0.54,?,?,?
7.7,?,1.0,?,0.032,?,164.0,0.99742,3.29,?,12.0,6.0,?
?,?,?,2.0,?,?,141.0,?,3.38,0.53,?,?,2
?,0.33,?,3.0,?,?,124.0,?,?,?,?,7.0,2
6.0,0.28,?,15.5,?,?,134.0,0.99408,3.19,0.44,13.0,7.0,?
6.7,0.24,?,8.4,?,?,?,0.99473,?,0.52,10.9,?,?
6.7,?,?,14.3,?,?,?,0.99869,3.14,0.57,9.1,?,?
?,0.33,?,?,0.04,21.0,?,0.9896,?,0.48,13.4,7.0,2
?,?,0.34,?,?,?,?,?,?,?,11.5,?,?
6.0,0.2,0.32,3.0,0.031,?,118.0,?,?,0.68,?,?,2
?,?,0.28,?,0.042,21.0,155.0,0.99385,3.36,?,10.9,?,2
7.1,?,0.28,2.4,0.036,?,?,0.98936,3.19,?,?,7.0,?
?,?,0.45,14.3,0.054,?,181.0,?,?,?,?,?,?
?,?,0.25,?,?,?,?,0.99606,?,?,?,?,?
7.0,?,?,11.0,?,?,?,?,?,0.56,10.5,6.0,2
?,?,?,1.4,0.046,?,90.0,0.99038,?,0.51,?,?,2
?,0.21,0.31,1.2,?,30.0,117.0,0.99158,3.49,0.68,?,6.0,2
7.9,?,?,?,0.032,13.0,?,0.9932,?,0.43,13.0,6.0,?
?,0.38,0.23,?,?,28.0,?,?,?,?,?,?,?
6.8,?,?,?,?,?,?,0.98987,3.08,?,12.3,7.0,?
7.2,0.33,0.34,2.0,?,?,171.0,?,?,?,?,7.0,2
6.6,0.29,?,?,?,?,102.0,?,3.08,?,?,?,2
7.5,?,0.41,?,?,26.0,?,?,?,?,?,?,2
?,?,0.62,7.5,0.038,?,132.0,0.99143,?,?,?,?,2
?,0.23,0.15,?,0.048,?,207.0,0.99571,3.05,0.3,?,5.0,2
5.9,?,0.24,3.8,0.038,61.0,152.0,0.99139,?,?,?,?,2
?,?,?,?,?,55.0,?,0.99537,?,?,?,?,?
?,?,?,?,0.048,?,?,?,3.05,0.3,?,?,?
?,0.36,?,6.3,0.028,40.0,?,?,?,?,11.6,6.0,?
5.3,?,?,?,?,?,?,0.99186,?,?,?,6.0,2
8.9,?,0.28,?,?,?,128.0,0.98984,3.01,?,12.4,?,?
?,?,?,8.6,?,?,?,0.9963,?,?,?,6.0,?
?,0.75,0.13,6.3,0.036,19.0,50.0,?,?,?,?,4.0,2
?,?,0.27,3.1,0.034,?,?,?,3.26,?,13.1,?,?
?,0.31,0.35,?,0.046,45.0,178.0,0.9955,3.14,?,?,?,2
?,0.28,0.44,7.1,0.048,49.0,179.0,?,?,0.48,?,5.0,?
?,?,?,6.4,?,17.0,?,0.99279,3.1,?,?,6.0,2
?,?,?,?,0.045,?,?,?,3.14,0.37,?,?,2
?,0.31,0.35,?,?,?,178.0,0.9955,?,?,9.7,?,?
6.4,0.28,?,?,0.048,?,179.0,?,?,0.48,9.2,?,?
7.2,0.24,?,?,?,?,?,0.9914,3.1,?,10.9,6.0,?
6.2,?,0.47,?,0.146,28.0,?,?,3.23,0.51,10.1,5.0,2
?,0.28,?,?,0.029,54.0,128.0,?,?,0.44,?,?,2
?,0.27,?,?,?,27.0,80.0,0.98892,3.03,?,?,6.0,?
7.8,?,0.25,?,0.024,?,99.0,0.98959,?,0.37,?,?,2
?,?,0.27,4.3,0.03,?,?,?,3.16,?,11.2,?,2
6.6,?,?,8.5,?,?,153.0,0.99576,3.2,?,9.4,?,2
?,0.33,0.2,?,0.031,?,?,?,3.41,?,?,?,?
?,0.33,0.2,?,?,?,159.0,0.9919,?,?,11.0,?,2
7.3,0.2,0.29,19.5,?,?,?,?,?,0.48,9.2,6.0,2
6.6,?,?,8.5,?,46.0,153.0,?,3.2,?,9.4,6.0,?
?,?,?,19.9,0.039,69.0,237.0,1.0004,3.1,?,9.2,6.0,?
?,0.47,0.19,8.3,0.029,24.0,142.0,0.992,3.22,0.45,12.3,?,2
6.0,0.33,?,1.8,?,49.0,?,0.9919,?,0.53,?,?,2
7.2,0.14,0.32,?,?,?,?,?,3.04,0.67,10.0,6.0,?
5.7,?,0.22,16.65,0.044,?,110.0,0.99855,3.24,0.48,?,?,2
?,0.22,0.22,?,0.044,39.0,?,?,?,?,?,?,?
5.7,0.22,?,?,?,?,?,?,3.24,0.48,9.0,?,?
?,0.2,?,?,0.023,49.0,87.0,0.99062,2.92,0.36,?,?,?
5.8,?,0.15,?,?,27.0,?,0.99362,?,?,9.9,6.0,?
4.8,0.21,?,?,?,17.0,112.0,0.99324,3.66,0.48,?,?,?
8.1,0.2,?,?,?,49.0,87.0,?,2.92,?,11.1,?,?
?,?,0.22,16.65,0.044,?,110.0,0.99855,?,0.48,?,6.0,?
7.5,0.34,?,3.85,0.031,5.0,34.0,?,?,?,?,4.0,?
?,0.64,?,?,?,19.0,78.0,0.99036,3.11,0.62,?,6.0,?
7.0,0.48,0.12,4.5,?,23.0,?,?,?,?,?,5.0,?
?,0.37,0.34,?,0.028,42.0,?,?,3.01,0.33,?,6.0,?
7.0,?,0.12,4.5,0.05,?,?,?,?,0.35,9.0,5.0,?
?,0.64,?,4.4,0.032,19.0,78.0,?,3.11,0.62,?,?,2
?,0.25,?,?,?,?,?,0.99406,?,0.36,11.2,?,?
7.6,0.38,0.28,?,0.029,7.0,?,?,?,?,?,?,?
6.9,0.26,?,4.2,?,?,80.0,?,?,0.39,?,6.0,2
7.8,?,?,1.1,?,31.0,?,0.99096,3.07,0.72,?,7.0,?
?,?,0.27,?,0.036,15.0,85.0,?,2.99,0.36,11.2,6.0,2
?,0.26,0.27,?,?,?,?,?,?,?,11.5,?,?
?,0.655,0.001,5.6,0.033,8.0,?,0.9936,3.32,?,?,4.0,?
?,?,?,?,?,7.0,112.0,0.9906,?,0.41,12.6,?,2
7.8,?,0.4,?,?,20.0,?,?,?,?,11.9,6.0,2
8.1,0.17,?,?,0.036,?,?,0.99396,?,?,10.1,?,2
6.8,?,0.28,1.1,?,32.0,?,0.99089,?,?,11.0,?,2
7.4,?,0.36,14.6,?,?,?,0.9968,?,0.56,10.6,5.0,?
7.3,?,?,2.6,?,?,?,?,3.04,0.59,11.3,?,2
?,?,0.22,?,0.038,?,?,?,?,?,?,?,?
7.4,0.25,?,7.25,?,?,78.0,0.99238,?,?,11.5,?,?
?,?,0.21,?,0.026,?,143.0,?,2.92,0.35,11.1,?,?
7.2,?,?,?,?,19.0,?,?,?,?,?,7.0,?
?,0.32,?,?,?,?,?,?,?,?,?,6.0,2
7.7,?,?,1.4,0.041,15.0,?,0.9929,?,?,10.4,?,2
7.4,0.25,0.28,7.25,0.028,14.0,?,?,?,?,?,?,2
7.0,?,?,1.0,0.032,?,?,0.98988,?,0.37,11.7,7.0,?
?,?,?,?,?,?,158.0,0.992,3.35,?,10.7,7.0,?
6.8,?,?,?,?,?,?,0.99784,?,0.5,?,?,?
6.8,0.19,?,17.5,0.042,21.0,114.0,0.99784,?,?,?,6.0,2
?,?,0.71,?,0.042,?,114.0,0.99784,2.85,0.5,?,6.0,?
?,0.19,0.35,1.5,?,?,?,?,?,?,12.0,7.0,?
6.4,?,0.36,1.3,?,28.0,?,?,3.31,0.45,10.8,?,?
?,0.28,0.27,3.9,?,?,?,0.99202,3.35,?,10.7,7.0,?
?,0.28,?,?,0.044,?,?,0.992,?,?,?,7.0,2
6.8,0.19,0.32,?,?,?,?,?,?,0.44,10.7,?,2
7.2,0.16,?,1.0,0.031,40.0,?,?,3.12,0.4,?,?,2
6.6,0.17,?,1.1,?,55.0,?,?,3.0,?,11.9,?,2
?,0.19,?,?,?,54.0,137.0,?,3.18,?,?,6.0,2
5.8,0.2,0.24,1.4,0.033,?,?,?,?,?,12.3,?,2
?,?,?,9.7,?,49.0,?,0.99787,3.3,0.57,9.4,6.0,2
6.8,?,0.3,?,0.049,32.0,88.0,?,?,0.35,?,?,?
?,?,?,1.6,?,29.0,?,0.99304,?,?,10.4,7.0,2
?,0.26,?,?,0.038,28.0,?,?,3.35,?,10.4,6.0,2
?,?,0.27,?,0.027,?,?,0.99165,?,?,?,?,?
?,?,0.23,1.9,0.017,?,?,0.9892,?,0.36,?,?,2
?,?,?,?,0.056,?,?,?,?,0.47,9.4,?,2
6.4,0.38,0.24,?,0.047,?,?,0.99604,3.11,?,9.2,5.0,?
6.8,?,?,1.4,0.047,?,90.0,?,?,0.54,11.2,6.0,2
?,?,?,?,?,27.0,149.0,0.998,?,0.46,9.2,?,?
?,0.16,0.25,?,?,27.0,?,0.998,2.91,0.46,?,6.0,?
?,?,0.48,8.8,0.056,?,?,?,3.04,0.47,?,?,?
?,?,?,?,0.047,?,?,0.99164,?,?,?,6.0,2
6.8,?,0.18,1.8,?,31.0,?,?,3.27,?,?,?,?
7.0,?,0.25,14.3,0.044,27.0,?,0.998,?,0.46,9.2,6.0,2
6.4,?,?,7.2,0.047,41.0,151.0,?,?,?,9.2,?,?
7.2,0.24,0.3,1.2,0.037,?,?,0.98914,?,?,?,6.0,2
7.7,0.32,?,?,0.041,?,188.0,0.99794,?,?,9.3,5.0,2
?,?,0.33,0.9,0.041,?,?,?,3.21,?,11.4,5.0,?
?,0.27,?,?,?,?,?,0.99726,3.04,0.56,?,7.0,?
?,0.45,0.28,26.05,?,27.0,?,?,3.06,?,10.6,?,?
?,?,?,4.7,0.04,?,?,?,?,0.75,10.7,?,2
7.1,0.27,?,?,0.044,?,?,?,?,0.56,?,?,2
7.2,?,?,1.2,?,11.0,?,?,?,?,?,6.0,?
6.8,0.45,0.28,26.05,0.031,?,?,1.003,?,?,?,6.0,2
?,0.36,?,6.1,?,?,93.0,0.99054,3.19,?,?,?,2
7.7,?,0.61,11.8,?,?,?,?,?,0.54,9.3,?,2
7.0,0.29,?,0.9,?,?,117.0,?,?,0.5,?,?,?
6.4,0.37,0.2,?,?,?,183.0,0.99459,?,?,9.5,?,?
6.4,?,?,5.3,?,57.0,181.0,?,3.24,?,9.5,?,2
6.4,0.36,?,?,?,?,?,?,3.24,?,9.5,?,?
6.6,?,0.25,8.0,0.036,?,124.0,?,?,0.38,10.8,6.0,2
?,0.3,?,8.0,?,21.0,?,0.99362,?,?,10.8,6.0,2
?,0.21,0.51,17.6,?,34.0,?,?,?,?,8.8,6.0,2
6.6,0.3,?,?,0.036,21.0,124.0,?,?,?,?,6.0,2
?,0.31,?,?,?,?,?,0.99442,?,?,?,?,?
5.8,?,0.001,?,?,33.0,96.0,0.98918,3.29,?,?,?,?
?,?,?,1.4,0.02,12.0,66.0,?,3.25,?,?,7.0,?
8.7,?,?,4.8,?,?,127.0,0.99474,3.12,?,?,?,2
6.4,?,?,?,?,?,89.0,?,3.24,?,?,7.0,?
?,0.13,0.32,3.7,0.017,32.0,99.0,?,3.12,0.44,10.0,?,?
?,0.19,?,?,0.047,42.0,?,0.99283,3.12,?,?,6.0,2
?,?,?,?,0.052,?,152.0,?,3.16,?,?,?,?
6.0,?,?,?,0.052,?,152.0,0.99398,3.16,0.88,?,6.0,2
?,?,?,4.9,?,?,130.0,0.99283,?,0.56,11.0,6.0,?
6.4,?,0.23,2.0,?,30.0,133.0,0.9908,?,0.54,11.4,7.0,2
5.9,?,?,5.1,0.039,50.0,?,0.99165,?,0.44,?,?,2
?,?,?,?,?,10.0,73.0,0.99076,2.97,0.52,?,7.0,?
?,?,0.24,?,0.037,31.0,95.0,?,?,?,12.6,7.0,?
?,0.31,?,?,0.032,30.0,138.0,0.99244,?,?,11.1,5.0,2
?,0.29,0.37,?,?,34.0,?,0.99058,?,0.47,12.3,?,2
?,0.19,0.6,?,0.037,6.0,122.0,0.99255,2.92,0.59,?,?,?
6.3,0.32,?,?,0.06,?,?,0.99916,?,0.48,8.8,?,2
6.6,0.085,?,1.4,?,?,?,?,?,?,9.5,?,2
?,?,?,17.75,?,?,?,0.99916,3.13,0.48,8.8,6.0,?
6.8,?,?,?,?,?,109.0,?,3.42,0.44,10.4,6.0,2
6.8,0.52,0.26,5.7,0.038,?,130.0,0.99,3.11,0.27,13.0,?,?
?,?,0.28,?,?,?,191.0,?,3.16,?,12.2,?,2
5.7,0.15,0.47,11.4,0.035,?,?,?,3.03,0.34,?,8.0,2
5.8,?,?,?,?,?,?,0.9926,3.33,?,?,7.0,?
?,0.53,0.16,2.7,0.036,?,128.0,0.98856,3.2,?,?,8.0,?
?,0.32,0.28,?,?,46.0,?,0.98946,3.16,0.57,?,?,?
?,?,?,?,?,?,152.0,?,3.5,0.47,10.0,?,?
6.1,?,?,?,0.05,?,?,0.99268,3.42,0.48,10.4,?,?
?,?,?,1.3,?,59.0,145.0,0.98944,3.16,?,12.4,6.0,?
5.0,0.29,?,5.7,?,54.0,155.0,0.98976,?,0.34,12.9,?,2
?,0.53,0.16,2.7,0.036,34.0,128.0,?,?,0.53,13.2,?,?
6.8,?,0.26,11.7,0.038,61.0,?,0.99523,?,?,10.5,?,2
5.8,0.32,0.28,4.3,?,46.0,115.0,?,?,0.57,?,?,2
6.5,?,?,11.0,?,?,82.0,?,3.07,0.36,?,5.0,?
?,0.37,?,1.6,0.029,41.0,102.0,?,?,0.55,?,?,2
?,?,?,?,?,61.0,?,0.99655,?,?,9.4,?,?
?,0.3,?,?,0.025,29.0,95.0,?,3.03,0.32,?,?,?
?,?,?,?,?,26.0,74.0,0.98889,?,?,?,?,2
?,?,0.3,1.2,0.029,25.0,93.0,0.98742,?,0.4,13.6,?,?
6.6,?,0.2,?,0.053,26.0,112.0,?,3.32,?,9.1,5.0,2
?,0.25,?,2.4,?,42.0,166.0,?,?,0.43,?,6.0,?
?,?,?,1.2,?,?,93.0,0.98742,?,0.4,?,7.0,?
6.9,0.58,?,8.2,?,?,169.0,?,3.28,?,?,?,?
?,0.23,0.25,?,?,?,?,?,3.1,?,?,?,2
?,0.2,?,?,?,19.0,?,?,?,?,?,7.0,?
6.8,?,?,12.9,?,79.5,183.0,?,3.24,?,?,?,2
?,?,?,?,0.027,?,122.0,?,?,?,12.5,?,2
6.4,0.16,0.44,1.2,?,?,?,?,?,0.75,11.3,7.0,2
?,0.15,0.41,12.9,?,?,?,?,?,0.78,?,6.0,?
?,?,0.3,8.0,?,33.0,?,?,?,0.63,?,7.0,?
?,0.15,0.41,?,0.044,?,183.0,0.99742,3.24,?,?,6.0,2
7.6,0.3,?,?,?,27.0,177.0,?,?,?,9.8,?,?
6.0,?,?,?,?,?,98.0,0.99402,?,?,10.8,?,2
7.1,?,?,2.5,?,41.0,186.0,0.99128,?,?,?,6.0,2
?,0.22,0.26,?,?,?,122.0,?,?,0.34,12.5,8.0,2
5.6,0.21,0.24,?,?,37.0,150.0,?,3.3,?,?,7.0,2
?,0.22,?,?,0.027,23.0,112.0,?,2.98,0.41,11.4,6.0,?
7.1,?,0.27,?,?,?,?,?,?,0.37,?,7.0,2
?,0.31,?,?,0.028,33.0,122.0,0.99164,?,?,?,?,2
