@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,?,?,14.8,0.024,22.0,142.0,?,?,0.48,12.0,8.0,2
7.1,?,?,14.8,0.024,?,?,?,?,?,?,?,?
5.8,?,?,?,0.042,33.0,?,?,?,0.41,?,6.0,2
6.7,0.14,?,1.6,?,?,?,?,3.37,?,10.9,5.0,?
?,?,?,8.3,0.045,50.0,?,0.99578,3.15,0.5,9.5,6.0,2
?,?,0.47,8.4,?,?,156.0,?,?,0.55,9.4,6.0,?
6.0,0.24,0.33,2.5,0.026,31.0,85.0,0.99014,3.13,?,?,7.0,?
?,0.29,?,3.5,?,26.0,189.0,?,?,?,10.4,?,?
?,0.33,0.42,17.2,?,57.0,?,?,?,0.57,9.4,?,2
6.5,?,0.45,?,0.027,43.0,104.0,?,?,0.52,11.3,6.0,2
?,0.27,0.29,12.2,0.044,59.0,?,?,3.14,?,?,6.0,?
?,?,0.37,?,0.045,58.0,130.0,0.99519,3.2,0.35,?,5.0,2
6.2,0.33,0.41,?,?,?,?,0.99882,?,?,?,?,?
6.3,0.33,0.42,17.2,?,57.0,170.0,0.99884,?,0.57,?,?,?
?,?,?,1.1,?,46.0,?,?,2.95,?,?,?,?
6.0,?,0.3,14.7,0.044,15.0,?,0.99666,?,?,10.3,6.0,?
?,0.12,?,?,0.034,21.0,99.0,0.99324,?,?,9.9,6.0,?
6.9,0.24,0.37,?,0.027,?,112.0,?,3.19,0.34,?,?,2
7.7,0.18,0.53,1.2,?,?,167.0,?,3.11,?,?,?,?
7.1,0.17,0.43,?,?,33.0,?,?,3.11,?,11.7,?,2
?,?,0.38,8.7,?,49.0,199.0,?,?,0.57,9.4,5.0,2
?,?,0.24,?,?,?,?,?,?,?,?,?,2
7.5,0.33,?,?,?,?,?,?,?,0.57,?,?,2
5.6,0.2,0.66,?,0.043,78.0,?,0.9945,2.98,0.43,?,7.0,2
?,0.17,?,4.5,?,?,?,?,3.09,?,?,?,?
?,?,?,?,0.036,7.0,73.0,0.99152,?,?,?,6.0,2
6.3,0.25,0.44,?,0.024,36.0,?,?,3.18,?,?,6.0,2
6.9,0.28,?,1.4,?,?,?,?,3.16,0.4,?,?,?
7.2,0.27,?,?,?,?,?,?,?,?,12.7,?,2
?,?,0.38,7.9,?,54.0,208.0,?,3.17,?,?,5.0,2
?,?,0.48,?,0.026,23.0,58.0,0.99184,?,?,10.5,6.0,?
6.2,0.25,?,?,?,?,176.0,?,?,0.7,?,?,2
?,0.25,0.54,?,?,?,?,?,?,0.7,10.4,?,2
6.8,0.28,0.43,7.6,?,?,?,?,3.08,?,?,8.0,?
6.2,0.25,?,7.0,0.046,?,176.0,0.99454,3.19,0.7,?,5.0,?
7.4,0.21,?,12.3,0.038,77.0,183.0,0.99778,?,0.48,9.0,?,?
?,?,?,15.3,0.045,54.0,?,?,3.18,0.42,?,6.0,?
7.4,0.21,?,12.3,?,?,183.0,?,2.95,?,?,5.0,2
7.3,0.28,?,?,0.033,29.0,?,0.99205,3.17,?,10.7,?,2
?,0.18,?,2.3,0.033,?,?,?,3.16,?,12.4,6.0,2
7.0,0.53,0.43,6.1,0.029,?,?,?,3.08,?,12.5,?,?
6.8,0.28,0.43,?,?,?,110.0,?,?,?,?,?,?
6.5,0.36,?,10.2,0.028,?,?,?,?,0.43,12.1,7.0,2
7.5,0.25,?,?,?,95.0,?,?,?,0.59,?,6.0,?
?,?,?,?,?,?,122.0,0.99052,3.25,?,12.0,5.0,?
?,0.25,0.33,?,0.042,?,?,0.99546,3.28,0.6,10.4,5.0,?
?,?,0.4,1.5,?,?,?,?,?,0.46,12.2,7.0,2
?,?,?,3.1,?,24.0,115.0,0.9942,?,0.43,?,?,?
?,0.25,0.38,?,0.045,54.0,208.0,?,3.17,?,9.1,5.0,?
?,0.28,?,?,?,35.0,?,0.99022,?,0.33,?,?,?
6.6,?,?,4.9,?,9.0,125.0,?,?,0.81,12.0,?,2
?,?,?,1.1,?,?,?,?,?,?,?,6.0,2
6.2,?,?,?,0.046,?,?,?,?,?,10.4,5.0,?
?,?,0.51,?,?,10.0,?,0.9903,?,0.42,11.9,?,?
5.8,?,0.32,?,?,28.0,?,0.98906,?,0.52,?,7.0,2
?,?,?,2.6,0.03,33.0,78.0,?,3.22,0.72,?,?,?
8.5,?,0.4,9.9,0.036,24.0,?,0.9951,?,0.42,?,6.0,?
?,0.31,0.32,?,0.024,?,94.0,0.98906,?,0.52,?,7.0,2
?,0.2,0.34,9.5,0.041,?,?,0.995,3.14,0.44,?,3.0,?
6.3,?,0.37,1.5,?,12.0,?,0.98876,2.94,?,?,?,2
?,?,?,?,0.031,?,?,0.98956,3.06,0.33,12.0,?,2
?,0.17,?,?,?,?,78.0,0.99146,?,?,?,?,2
?,?,0.47,11.2,0.04,?,?,0.99592,?,?,?,6.0,2
7.6,?,0.52,?,?,?,152.0,?,3.02,0.53,?,6.0,2
?,0.25,0.45,2.3,?,?,?,0.99064,?,0.48,11.9,7.0,2
?,0.24,?,4.9,0.032,3.0,18.0,?,2.85,0.54,10.0,6.0,?
9.7,?,0.49,4.9,?,?,18.0,0.99368,2.85,?,10.0,6.0,2
6.8,0.13,?,?,?,19.0,102.0,0.99121,3.23,0.6,11.3,?,2
6.6,?,?,?,?,30.0,133.0,0.99104,3.25,?,?,5.0,?
5.1,0.33,0.27,6.7,?,44.0,?,?,3.36,0.39,?,7.0,?
?,?,0.4,?,?,?,?,?,?,0.48,12.2,?,?
?,?,0.51,4.3,0.028,57.0,?,?,2.91,0.54,10.7,?,?
?,?,0.34,10.9,0.038,25.0,84.0,0.99432,3.11,0.34,10.9,?,?
?,0.29,0.26,?,0.04,?,113.0,?,3.17,?,10.2,6.0,2
?,0.25,?,?,0.045,40.0,?,?,3.16,?,11.9,?,2
7.6,0.21,?,2.5,0.047,?,?,?,3.15,?,?,?,?
?,0.26,0.51,2.6,?,?,?,?,3.0,?,?,?,2
7.6,?,?,?,0.043,28.0,?,0.99129,3.02,?,11.4,?,2
?,0.25,?,?,?,?,?,?,3.07,0.57,10.6,6.0,2
?,0.35,0.46,?,0.047,33.0,?,0.99709,?,?,10.3,5.0,2
?,?,?,?,0.054,31.0,?,?,3.4,0.57,?,4.0,?
?,0.24,0.46,2.2,?,?,111.0,?,?,0.62,?,?,?
?,0.23,0.39,?,0.036,?,?,?,3.19,0.43,?,?,?
?,?,?,1.6,0.043,24.0,129.0,?,?,?,?,5.0,?
?,0.24,0.39,17.3,?,?,126.0,0.99888,?,0.47,9.2,6.0,2
6.3,?,0.32,4.2,?,?,117.0,?,?,?,11.3,?,2
?,?,?,?,0.04,37.0,?,0.99182,?,0.43,11.3,?,2
6.7,?,?,2.5,?,?,?,?,3.25,?,11.0,7.0,2
?,0.23,?,?,0.036,41.0,98.0,?,3.19,0.43,11.9,7.0,2
?,0.28,?,1.4,?,47.0,?,?,3.08,0.64,12.9,?,?
?,?,?,?,?,3.0,?,?,?,0.31,?,5.0,?
6.2,?,0.42,8.0,0.049,53.0,206.0,0.99586,3.16,0.47,?,?,?
7.6,0.23,0.34,?,0.043,?,129.0,0.99305,?,?,10.4,5.0,2
?,?,?,1.7,0.03,?,?,?,3.35,0.37,?,?,2
?,?,?,5.5,0.037,?,?,?,?,0.44,12.2,5.0,2
?,0.24,?,?,0.052,22.0,126.0,0.99888,?,0.47,?,6.0,2
7.4,?,?,?,?,41.0,150.0,?,?,0.46,10.3,5.0,2
?,?,?,?,0.059,?,?,?,?,0.46,11.0,?,2
?,?,?,?,0.043,10.0,?,?,3.17,0.65,?,5.0,?
5.0,0.24,0.21,?,0.039,?,100.0,0.99098,?,?,11.7,?,?
?,0.21,?,?,0.039,37.0,122.0,0.98972,?,?,12.0,?,?
?,0.33,?,?,0.047,30.0,148.0,?,3.17,0.43,?,6.0,2
6.3,0.35,?,?,?,59.0,?,0.99918,3.11,?,?,?,?
6.3,0.17,0.32,?,0.04,?,?,0.99182,3.24,?,11.3,6.0,?
?,0.25,0.35,?,?,38.0,?,0.99008,?,0.4,?,?,?
?,?,0.33,?,?,?,?,?,3.18,?,?,?,?
6.6,?,0.39,?,?,51.0,?,?,?,0.51,?,6.0,2
5.6,0.19,0.27,?,0.04,52.0,103.0,0.99026,?,?,11.2,5.0,2
?,?,0.39,1.3,0.051,42.0,?,?,?,?,11.1,6.0,?
6.9,0.22,?,6.4,0.042,?,115.0,0.99293,3.05,?,10.8,6.0,?
6.2,0.19,?,?,0.045,?,?,0.99658,3.18,?,9.3,?,?
6.6,?,0.39,11.9,?,?,221.0,?,?,0.51,8.9,6.0,2
5.9,0.33,0.32,?,?,9.0,?,0.9911,3.22,?,?,7.0,2
7.8,?,0.5,?,0.045,?,?,?,?,0.4,?,6.0,2
?,0.19,?,?,0.04,52.0,?,0.99026,?,0.39,?,5.0,2
6.2,0.23,?,?,0.039,?,?,?,?,0.43,?,6.0,?
?,0.23,?,?,?,37.0,?,?,3.23,?,8.8,6.0,?
?,?,?,17.2,0.039,?,?,?,3.23,0.43,8.8,?,?
?,?,0.4,?,0.038,45.0,?,?,?,?,?,6.0,2
?,0.23,0.36,17.2,0.039,?,?,?,?,0.43,?,6.0,?
?,0.32,?,8.7,?,?,?,?,?,?,10.4,?,2
5.8,0.39,?,7.5,0.027,12.0,88.0,?,3.38,?,14.0,6.0,2
6.2,0.23,?,?,?,37.0,?,?,3.23,?,?,?,2
7.6,?,1.23,?,0.035,?,?,0.99018,?,0.43,13.1,6.0,?
?,0.29,0.33,?,?,30.0,88.0,?,3.25,0.42,?,6.0,2
?,0.4,0.38,2.2,?,?,109.0,?,?,?,12.6,6.0,2
?,0.39,0.34,?,?,38.0,?,?,3.18,0.44,?,7.0,?
?,0.17,?,15.1,0.033,?,?,0.99684,?,0.47,9.5,?,?
?,?,0.34,7.4,0.02,?,?,0.99212,3.18,?,12.0,?,2
?,?,?,4.8,?,?,114.0,?,?,?,12.7,7.0,?
6.9,0.19,0.32,?,0.042,30.0,?,0.99456,?,0.39,10.5,6.0,?
6.5,0.34,?,?,?,?,?,0.98865,?,0.54,?,?,2
6.1,0.17,0.42,?,0.033,28.0,124.0,?,2.87,?,9.5,5.0,?
6.8,0.39,0.34,7.4,0.02,?,?,?,?,0.44,12.0,?,2
7.1,?,?,?,0.019,39.0,114.0,0.99036,?,0.49,12.7,7.0,2
?,?,?,?,?,?,?,?,?,?,?,6.0,?
?,?,0.52,1.4,?,?,?,0.99022,3.24,?,?,?,2
?,?,0.37,6.2,0.031,?,?,?,3.25,?,12.5,?,2
5.6,?,0.4,?,?,36.0,?,?,3.21,?,12.1,7.0,2
?,0.19,0.38,5.1,?,?,82.0,0.98961,?,0.36,?,?,2
5.7,0.16,?,6.3,?,28.0,113.0,?,3.06,0.58,?,?,2
7.6,?,?,?,0.036,?,147.0,0.99126,?,?,10.7,6.0,2
7.3,?,?,?,?,?,87.0,0.99044,?,?,?,?,2
?,0.33,0.36,6.6,?,?,116.0,0.99123,?,0.31,?,?,?
6.7,?,?,?,0.036,39.0,124.0,0.99123,?,?,12.4,8.0,2
?,?,0.35,?,0.038,?,125.0,0.9916,3.0,0.32,?,8.0,2
?,0.21,?,11.9,?,55.0,140.0,?,3.02,0.31,10.3,?,?
7.3,?,0.39,2.3,?,?,87.0,0.99044,2.94,0.35,12.0,6.0,?
5.6,0.41,?,?,?,?,?,?,3.3,0.4,10.5,5.0,2
?,?,0.35,4.3,0.051,23.0,98.0,0.99422,3.1,0.44,9.5,6.0,?
?,0.2,?,?,?,?,106.0,?,3.0,?,?,4.0,2
6.5,0.24,0.38,1.0,?,31.0,90.0,?,3.24,0.36,?,6.0,2
8.3,?,0.37,?,?,38.0,?,?,?,0.37,11.9,6.0,2
5.5,?,0.33,?,0.038,?,131.0,0.99164,3.25,0.45,9.8,5.0,2
6.5,0.24,?,1.0,0.027,31.0,90.0,?,3.24,0.36,12.3,6.0,?
6.2,?,0.41,?,0.04,17.0,76.0,0.98988,3.14,0.56,?,7.0,2
?,0.21,?,?,0.041,?,115.0,?,3.21,?,11.0,6.0,2
?,?,?,?,?,10.0,70.0,0.99373,3.06,?,10.8,?,2
?,?,?,?,0.027,42.0,125.0,?,?,0.37,?,?,?
?,?,0.36,?,0.055,?,123.0,0.99318,3.11,?,11.0,8.0,?
?,?,0.33,?,0.035,?,148.0,?,?,?,10.2,?,2
?,?,0.3,?,0.026,?,114.0,?,3.32,0.6,12.5,7.0,2
?,?,?,3.8,0.037,?,146.0,0.9911,3.06,0.37,?,?,2
8.3,?,0.37,?,?,?,107.0,?,2.93,0.37,?,?,?
5.5,?,0.33,?,0.038,23.0,?,?,?,?,?,5.0,2
?,?,0.32,?,0.036,7.0,89.0,0.99111,3.26,0.48,?,5.0,?
?,?,0.42,5.3,?,36.0,?,?,3.14,0.52,?,6.0,?
?,?,0.38,9.1,0.044,?,?,?,2.97,0.3,?,?,?
7.9,0.34,?,?,?,?,?,0.99124,?,0.37,?,6.0,?
?,?,?,?,0.044,?,127.0,?,2.97,0.3,11.0,7.0,2
6.8,0.21,?,6.3,?,40.0,121.0,?,?,?,12.0,7.0,?
5.2,0.31,?,?,0.031,46.0,?,0.9897,?,0.31,12.4,7.0,?
7.9,0.34,?,6.5,?,47.0,?,0.99124,?,0.37,12.5,?,2
5.6,?,?,2.4,0.022,34.0,97.0,0.98915,?,?,12.8,?,?
6.4,?,0.38,?,0.044,35.0,?,?,2.97,0.3,11.0,7.0,?
6.8,0.28,0.34,7.5,0.035,34.0,?,?,3.33,?,?,?,?
?,?,0.36,?,?,?,156.0,0.991,?,?,12.4,?,2
?,?,0.39,?,0.031,?,?,0.9913,3.15,?,12.9,7.0,?
?,0.21,?,1.2,?,?,?,0.99234,3.09,?,?,?,2
?,?,?,?,?,39.0,164.0,0.99402,?,?,10.8,5.0,?
6.4,?,?,16.05,0.04,56.0,142.0,?,?,?,10.6,?,?
5.8,?,?,5.0,?,29.0,?,0.99458,?,?,?,5.0,2
8.2,?,0.44,12.4,?,52.0,?,0.99452,3.04,?,?,6.0,?
6.4,0.24,?,0.95,0.041,?,131.0,?,3.25,0.35,11.8,?,2
7.5,0.18,0.45,?,0.041,?,?,?,?,0.38,10.6,6.0,?
5.2,0.335,?,1.7,?,?,74.0,?,3.34,0.48,?,6.0,?
?,0.14,0.33,1.0,?,?,?,0.99057,?,?,11.5,6.0,?
?,0.13,0.46,1.3,0.044,?,111.0,?,2.97,?,11.1,5.0,2
5.8,0.33,0.23,5.0,0.053,?,?,0.99458,3.13,0.52,?,5.0,2
?,0.29,?,2.5,0.142,?,111.0,?,3.0,?,?,4.0,?
6.2,?,0.31,2.6,?,37.0,?,0.98938,?,0.53,?,7.0,?
9.0,?,?,2.1,?,?,76.0,0.99001,?,0.57,?,?,2
?,0.24,0.38,?,?,?,?,?,3.1,?,12.9,6.0,?
6.6,?,?,?,0.037,41.0,115.0,?,?,0.68,?,?,2
?,?,?,12.4,?,?,?,0.99452,3.04,0.33,12.0,?,?
?,0.15,0.28,3.7,?,57.0,151.0,?,?,0.27,11.2,?,?
6.6,0.33,0.4,2.65,0.041,35.0,?,0.98916,3.11,0.39,13.3,?,?
?,0.2,?,2.5,0.046,?,?,?,3.34,0.5,?,6.0,?
?,?,?,?,?,52.0,192.0,?,3.11,0.52,?,6.0,?
6.8,?,?,7.3,0.054,?,200.0,?,3.12,0.49,?,6.0,2
?,?,0.26,1.1,0.047,?,?,?,?,0.6,11.0,7.0,?
6.7,?,?,6.6,0.056,60.0,?,?,?,0.43,?,?,2
?,?,0.37,?,0.038,27.0,?,?,2.98,?,11.5,6.0,2
6.7,?,?,14.5,0.038,?,?,?,?,?,?,?,2
6.2,0.2,?,11.8,0.035,21.0,93.0,?,?,?,11.9,6.0,?
6.6,?,0.34,3.0,0.054,?,141.0,?,?,?,10.4,?,?
5.7,0.15,0.28,3.7,0.045,57.0,151.0,0.9913,3.22,0.27,11.2,?,2
6.9,0.22,0.39,?,?,44.0,141.0,?,?,?,?,6.0,?
6.4,0.23,0.35,?,0.039,?,?,?,?,?,11.0,7.0,2
7.6,0.27,0.29,2.5,0.059,37.0,115.0,?,3.09,0.37,9.8,5.0,2
6.6,?,?,3.3,?,29.0,99.0,0.99031,3.1,?,12.3,?,?
6.4,0.16,0.42,?,0.036,?,113.0,0.9908,3.18,?,?,6.0,?
?,0.3,0.42,?,?,?,?,0.98871,?,?,?,?,?
7.0,?,?,1.4,0.036,?,?,0.99119,?,?,11.6,?,2
?,?,0.24,3.3,0.034,29.0,?,?,?,0.4,?,7.0,?
?,?,0.36,8.55,0.02,20.0,?,?,?,?,13.4,?,2
7.6,0.27,?,2.5,?,37.0,115.0,0.99328,3.09,?,?,?,?
?,?,?,6.7,?,39.0,?,0.99245,?,0.46,11.5,?,2
7.7,?,0.49,?,0.037,?,139.0,?,?,?,11.6,6.0,2
6.4,0.25,0.37,?,0.039,41.0,?,0.9921,?,0.4,11.1,?,?
?,0.23,?,4.6,?,43.0,?,0.99216,?,?,?,?,2
6.7,0.13,?,?,0.043,?,131.0,?,?,0.54,?,?,2
6.7,?,0.37,11.3,?,64.0,?,0.99632,?,?,?,6.0,?
7.1,?,?,5.5,0.025,31.0,105.0,0.99082,3.06,0.33,12.6,?,2
?,?,?,?,?,37.0,100.0,?,?,?,?,?,?
7.1,0.38,?,2.2,?,54.0,?,0.99177,3.03,0.5,11.4,5.0,?
?,?,?,?,?,39.0,?,0.9986,?,0.5,9.2,?,2
?,0.19,0.31,?,0.045,39.0,193.0,?,?,?,9.2,?,2
7.4,0.19,0.31,?,?,39.0,?,?,?,0.5,?,?,2
7.4,0.19,0.31,?,?,39.0,193.0,0.9986,3.1,0.5,?,6.0,2
?,0.19,?,?,?,39.0,?,?,3.1,0.5,?,6.0,?
7.4,0.19,?,?,?,?,193.0,?,?,0.5,?,6.0,?
?,?,?,?,0.03,?,101.0,0.98923,?,?,13.0,5.0,?
7.6,0.19,0.32,?,?,32.0,?,1.0001,?,?,9.3,?,2
6.5,0.26,0.31,3.6,?,36.0,?,0.99026,3.22,?,?,8.0,?
5.9,0.24,0.12,?,?,60.0,247.0,?,?,?,9.6,6.0,?
4.2,?,?,?,?,64.0,157.0,?,?,0.44,?,3.0,2
8.1,?,?,10.5,0.03,?,?,?,?,?,11.8,?,2
?,?,0.2,?,?,39.0,154.0,?,3.21,0.39,10.2,6.0,2
?,?,?,?,0.051,26.0,?,0.99097,?,?,12.7,?,2
?,?,?,?,?,?,?,?,?,?,?,5.0,2
?,?,?,?,0.044,21.0,?,?,3.1,0.38,?,?,2
?,?,?,5.7,0.044,27.0,?,?,?,?,?,?,2
?,?,?,?,0.045,?,100.0,0.99135,3.08,?,11.3,?,?
6.4,0.23,?,1.9,?,?,118.0,?,3.32,0.53,?,?,2
6.1,?,0.31,1.4,0.039,40.0,?,?,?,0.59,10.9,5.0,?
?,?,?,0.9,0.043,32.0,?,?,3.14,?,9.8,?,?
6.6,?,?,4.6,?,?,154.0,0.99142,?,?,12.2,8.0,?
6.4,?,?,1.4,0.057,21.0,?,?,?,0.44,11.1,7.0,?
?,0.38,0.36,9.2,0.061,42.0,?,0.9976,3.31,?,9.4,5.0,2
7.4,0.16,0.32,?,?,?,?,?,3.06,?,?,6.0,?
?,?,0.29,?,0.044,21.0,?,0.99166,3.1,0.38,10.2,5.0,?
6.5,0.32,0.3,2.3,?,?,127.0,0.98964,?,?,12.8,?,2
6.7,0.12,?,2.3,?,?,125.0,0.99229,?,?,10.1,?,2
6.6,?,?,4.4,?,?,?,?,2.93,0.45,9.4,?,2
8.0,?,?,6.4,?,38.0,?,?,2.91,0.23,?,6.0,?
?,0.21,0.31,?,0.046,?,?,?,?,0.65,10.9,7.0,2
6.8,?,?,?,?,?,122.0,?,?,?,10.9,7.0,2
6.8,0.21,?,2.9,0.046,40.0,121.0,0.9913,?,?,10.9,7.0,2
6.6,?,?,?,?,35.0,168.0,0.99396,2.93,?,9.4,?,2
6.6,?,0.42,?,?,?,196.0,0.99562,3.14,0.48,?,5.0,2
7.8,?,?,?,0.043,10.0,80.0,0.99128,?,0.38,11.4,?,2
5.6,0.12,?,?,0.044,21.0,73.0,0.98896,3.17,0.32,12.9,8.0,?
6.6,?,0.41,?,0.046,59.0,194.0,0.99558,?,?,?,?,2
6.8,0.17,0.35,1.8,?,29.0,84.0,0.98961,?,0.57,12.0,?,2
7.3,0.25,0.28,?,?,19.0,?,?,3.38,?,10.1,?,?
?,0.28,?,?,?,59.0,?,?,?,?,9.4,5.0,?
?,?,?,?,?,60.0,?,0.99562,3.14,?,?,5.0,?
?,0.25,0.5,7.6,0.047,?,184.0,?,?,0.45,?,5.0,2
6.3,0.24,0.35,2.3,?,43.0,109.0,0.99056,3.34,0.44,?,6.0,2
6.8,?,?,?,?,?,105.0,0.99146,3.0,?,12.3,7.0,2
7.8,0.25,0.37,?,?,?,?,0.99128,3.08,?,?,?,2
5.6,0.12,?,2.9,0.044,21.0,73.0,?,?,?,?,?,2
?,?,0.28,?,0.032,?,91.0,0.99172,?,?,12.3,6.0,?
?,?,?,?,?,36.0,?,?,3.27,0.36,13.5,?,?
6.0,0.32,?,?,0.033,?,142.0,?,3.29,?,?,?,2
?,0.19,0.29,2.0,0.022,33.0,96.0,?,3.04,0.54,12.8,7.0,2
?,0.32,?,1.9,0.033,41.0,142.0,?,3.29,?,?,?,?
?,?,?,8.5,0.037,?,?,?,2.9,0.38,?,3.0,?
6.4,0.35,0.28,?,0.039,19.0,?,?,?,0.43,?,?,2
?,?,0.27,5.2,0.039,?,?,0.99129,?,?,?,?,?
6.3,0.3,?,?,0.048,33.0,142.0,?,?,?,?,?,?
6.0,0.19,0.29,?,?,?,?,?,3.54,0.59,11.1,?,2
5.9,?,0.28,1.3,?,36.0,95.0,0.98889,3.08,0.64,?,7.0,?
7.3,0.145,?,?,0.042,14.0,?,?,?,0.37,?,7.0,?
?,?,?,9.2,0.058,?,243.0,0.99833,3.23,?,?,6.0,2
?,0.18,0.37,?,?,?,74.0,?,3.09,0.49,?,7.0,2
?,0.18,0.37,?,0.036,31.0,96.0,0.98942,?,?,?,?,?
?,0.32,?,8.3,0.043,32.0,?,?,3.24,?,?,?,2
?,0.16,0.35,1.8,0.042,?,?,0.98962,3.19,0.75,12.4,?,2
5.1,0.21,0.28,?,?,48.0,148.0,0.99168,?,?,10.4,5.0,2
?,?,0.36,15.7,0.05,29.0,?,0.9968,3.06,0.54,10.4,?,?
?,0.26,0.33,?,?,?,?,0.98934,?,?,?,?,2
5.7,?,0.3,?,0.039,30.0,105.0,?,?,0.52,?,7.0,2
7.1,?,?,?,?,15.0,103.0,0.991,?,?,?,6.0,2
6.9,?,0.3,?,?,?,117.0,?,3.16,0.51,11.6,?,2
6.8,0.25,?,5.0,0.035,42.0,?,0.99048,3.12,?,12.6,7.0,?
6.6,0.17,?,1.8,0.042,62.0,?,0.99204,?,?,10.2,5.0,?
?,0.17,0.36,?,?,11.0,70.0,0.99202,3.43,?,10.4,7.0,?
?,?,0.29,?,0.038,18.0,?,?,?,?,11.5,?,2
?,?,?,?,?,?,112.0,?,3.02,0.5,?,6.0,2
6.7,0.23,?,?,0.048,45.0,176.0,0.99472,3.11,0.52,?,?,2
6.8,0.23,0.32,?,?,?,?,0.99452,?,?,?,6.0,?
?,0.22,?,?,0.059,29.0,?,0.99177,3.23,0.41,?,7.0,?
?,?,?,?,?,?,146.0,?,3.18,?,9.9,?,2
6.6,0.425,0.25,2.35,0.034,23.0,87.0,0.99082,?,?,11.4,?,?
6.9,0.38,0.29,13.65,0.048,?,189.0,?,3.0,0.6,9.5,?,2
6.9,0.38,0.29,13.65,?,?,?,0.99784,?,0.6,9.5,?,?
?,0.38,0.29,13.65,0.048,52.0,189.0,0.99784,?,?,9.5,?,?
?,?,0.28,?,0.046,6.0,41.0,?,3.17,?,10.9,?,?
?,0.17,?,4.6,0.05,?,98.0,?,3.08,?,?,6.0,?
?,0.3,?,?,?,?,?,?,3.32,?,?,?,2
7.6,0.17,?,4.6,?,?,?,0.99422,3.08,0.47,?,?,?
6.5,0.26,?,?,0.059,?,104.0,0.99254,?,0.42,?,5.0,2
6.9,0.36,0.28,?,?,51.0,?,0.99782,?,?,9.5,?,?
6.9,0.38,0.29,?,?,52.0,?,0.99784,3.0,0.6,9.5,?,?
?,0.18,0.24,?,0.058,?,188.0,0.9952,?,?,?,6.0,2
6.7,0.18,?,?,?,64.0,?,?,3.12,0.5,?,?,?
?,0.16,0.21,6.7,0.055,?,?,0.99384,?,?,?,6.0,2
7.2,0.27,0.28,?,?,?,?,0.99665,3.17,?,?,6.0,2
6.4,?,?,?,0.047,?,101.0,?,3.34,?,?,6.0,2
?,?,?,?,0.06,41.0,?,0.9935,3.08,?,?,?,2
?,0.22,?,?,?,?,90.0,?,3.22,0.38,12.6,?,?
6.7,0.36,?,8.3,0.034,?,81.0,0.99151,?,?,12.5,?,?
6.5,0.43,0.28,?,?,31.0,?,?,?,?,?,?,2
5.9,?,?,12.8,0.038,?,?,?,?,0.57,11.8,?,2
?,?,?,?,0.026,26.0,119.0,0.99168,3.18,?,12.2,6.0,?
?,0.2,?,12.6,0.048,?,?,0.99556,3.19,?,?,?,2
?,?,?,12.2,0.033,?,97.0,?,3.17,0.42,11.3,?,?
?,0.36,0.28,?,0.034,29.0,81.0,0.99151,2.96,?,12.5,6.0,?
?,?,?,?,?,?,87.0,0.9922,?,?,12.4,6.0,?
?,?,?,1.3,0.033,12.0,72.0,?,3.05,?,?,?,?
?,0.17,?,?,?,?,101.0,0.99596,3.34,?,?,6.0,2
?,0.22,0.28,?,?,41.0,?,?,?,0.59,?,6.0,?
6.0,0.22,?,1.1,?,47.0,90.0,?,?,?,12.6,6.0,2
6.0,?,?,?,?,?,?,0.98954,?,?,?,6.0,?
?,0.2,0.26,?,?,?,?,0.99076,?,?,12.3,?,2
6.2,?,?,1.1,?,?,111.0,0.9889,2.97,0.42,?,6.0,?
?,0.29,0.25,?,0.033,?,?,0.98794,?,0.43,?,6.0,2
?,?,0.28,?,0.041,53.0,161.0,0.99207,?,?,10.2,?,2
?,?,0.28,10.6,0.039,?,?,?,?,0.55,11.5,?,?
6.0,?,?,?,?,30.0,114.0,?,?,?,13.2,6.0,?
6.2,0.3,?,?,0.032,31.0,111.0,?,2.97,0.42,?,6.0,?
5.6,0.15,?,5.55,0.051,?,?,0.99336,3.47,0.5,?,?,?
?,?,?,2.1,?,?,121.0,?,?,?,13.2,?,2
5.9,0.19,0.21,?,0.045,57.0,?,?,?,?,?,?,?
7.8,0.22,0.26,?,0.047,?,?,0.997,3.25,0.53,10.2,?,?
?,?,?,1.7,?,?,161.0,0.99207,3.13,?,?,?,2
7.0,0.4,0.25,1.8,?,51.0,?,?,?,0.55,?,?,?
?,0.28,?,4.7,?,?,140.0,?,3.16,0.42,?,8.0,2
?,?,0.49,?,0.046,87.0,?,0.9984,?,0.43,?,5.0,?
6.5,0.28,0.34,3.6,?,?,121.0,0.99111,3.28,?,12.1,7.0,?
6.9,?,0.35,?,?,?,?,?,3.1,0.44,?,?,2
6.5,?,0.34,?,0.04,29.0,?,0.99111,3.28,0.48,12.1,7.0,2
6.4,0.22,?,?,?,?,?,?,3.38,0.55,11.2,6.0,2
?,?,0.3,?,0.044,42.0,?,?,3.25,0.56,10.6,?,?
?,?,?,?,?,34.0,?,?,?,?,11.8,6.0,2
6.1,?,?,?,?,56.0,?,?,?,0.42,?,?,?
