@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
6.0,?,0.15,?,0.048,?,?,?,3.05,0.3,?,5.0,?
?,?,0.24,3.8,0.038,61.0,?,0.99139,3.31,0.5,?,?,2
6.6,0.32,0.41,?,0.048,?,178.0,0.99537,3.2,0.46,?,5.0,?
6.0,0.23,?,?,?,?,207.0,?,?,0.3,?,?,2
?,?,?,?,0.028,40.0,132.0,?,3.37,0.4,?,6.0,?
?,0.36,?,?,?,?,132.0,?,?,0.4,11.6,?,?
?,?,0.28,0.8,0.024,?,?,?,3.01,0.35,?,6.0,2
7.6,0.23,0.29,?,?,65.0,146.0,?,?,?,?,?,2
?,?,0.13,6.3,?,?,?,0.99312,?,0.25,11.1,4.0,2
?,?,0.27,3.1,?,?,134.0,0.9897,3.26,?,?,?,?
?,0.31,?,7.2,0.046,45.0,?,?,3.14,?,9.7,5.0,?
6.4,?,?,7.1,?,49.0,?,0.99528,?,0.48,9.2,5.0,2
?,0.23,?,?,0.036,17.0,85.0,?,?,?,?,?,2
?,0.22,0.3,14.7,0.045,50.0,136.0,?,3.14,?,10.6,?,2
?,0.31,?,7.2,?,?,178.0,0.9955,?,0.53,9.7,5.0,?
6.4,?,0.44,7.1,0.048,?,?,0.99528,?,0.48,9.2,5.0,2
7.2,0.24,?,?,0.032,30.0,92.0,?,3.1,0.39,?,6.0,?
?,0.27,0.47,?,0.146,?,105.0,?,?,?,?,5.0,2
6.5,0.28,?,4.8,0.029,54.0,128.0,0.99074,?,0.44,?,?,?
?,0.27,?,1.2,?,?,?,?,3.03,0.33,12.7,6.0,?
?,?,?,3.4,?,27.0,99.0,0.98959,2.98,0.37,13.0,?,2
8.1,?,0.27,?,0.03,?,123.0,0.99212,3.16,0.33,?,6.0,2
?,?,0.37,?,0.036,?,153.0,?,?,0.48,9.4,?,?
?,0.33,0.2,1.8,0.031,49.0,159.0,0.9919,3.41,0.53,11.0,?,2
6.0,?,0.2,?,?,49.0,?,?,3.41,0.53,?,6.0,2
7.3,?,0.29,19.5,?,69.0,?,?,?,0.48,?,?,?
6.6,0.23,?,?,0.036,?,?,0.99576,?,0.48,?,?,2
?,?,?,19.9,?,69.0,?,1.0004,?,?,?,6.0,?
6.2,?,0.19,?,0.029,?,?,?,?,0.45,12.3,6.0,2
?,?,?,?,?,?,?,?,3.41,0.53,11.0,6.0,?
7.2,?,0.32,1.1,?,48.0,116.0,?,?,0.67,?,?,2
5.7,?,0.22,?,?,?,?,0.99855,?,?,?,6.0,?
?,0.22,0.22,?,0.044,39.0,110.0,0.99855,?,0.48,9.0,6.0,?
?,?,0.22,?,?,?,110.0,0.99855,?,?,9.0,?,?
?,?,0.28,0.9,?,?,?,0.99062,?,?,11.1,?,2
?,0.14,0.15,?,?,?,123.0,0.99362,?,0.6,?,?,2
?,?,0.21,?,?,17.0,112.0,0.99324,3.66,0.48,?,7.0,2
?,0.2,?,?,0.023,?,87.0,0.99062,2.92,0.36,11.1,?,2
?,0.22,?,16.65,0.044,?,110.0,?,?,0.48,?,?,2
?,?,?,3.85,?,?,?,0.99098,3.01,0.36,11.8,4.0,2
?,0.64,0.28,4.4,0.032,19.0,78.0,?,3.11,0.62,12.9,6.0,2
7.0,0.48,?,?,?,23.0,86.0,?,2.86,?,?,5.0,?
7.6,?,?,3.2,0.028,?,?,0.9903,3.01,?,?,?,?
7.0,?,0.12,4.5,0.05,23.0,86.0,?,2.86,0.35,9.0,?,2
?,0.64,?,4.4,0.032,19.0,78.0,?,3.11,?,?,?,?
?,?,0.27,?,0.036,15.0,?,?,2.99,?,?,6.0,2
?,?,?,?,0.029,?,112.0,?,?,0.41,?,6.0,?
6.9,?,0.27,?,0.031,20.0,80.0,?,?,0.39,11.5,6.0,2
7.8,0.15,?,1.1,0.035,?,93.0,0.99096,3.07,?,?,7.0,2
?,?,?,9.7,0.036,15.0,85.0,?,?,?,11.2,?,?
6.9,?,?,?,0.031,?,?,0.99089,?,?,?,6.0,2
?,?,0.001,?,0.033,8.0,31.0,?,?,?,10.5,?,2
7.6,0.38,0.28,?,?,7.0,112.0,0.9906,?,0.41,?,6.0,2
7.8,?,?,?,0.027,20.0,87.0,?,3.15,0.48,?,?,2
8.1,?,0.21,1.6,0.036,?,119.0,0.99396,3.18,0.52,?,?,?
6.8,?,0.28,?,0.027,?,112.0,?,3.15,?,?,?,2
?,0.28,0.36,?,0.048,35.0,?,?,3.14,0.56,?,5.0,?
7.3,0.23,?,2.6,0.035,?,120.0,0.99138,?,0.59,?,7.0,2
6.7,?,0.22,?,?,?,?,?,3.1,?,?,?,?
?,0.25,?,7.25,0.028,?,78.0,0.99238,2.94,0.37,11.5,7.0,?
7.5,?,0.21,?,?,?,?,0.99244,?,?,?,?,?
?,0.26,0.24,?,?,19.0,?,0.99176,?,?,12.8,7.0,2
?,0.32,?,1.5,0.037,12.0,?,?,?,0.46,?,?,2
7.7,?,?,?,0.041,15.0,?,?,3.26,?,?,6.0,?
?,?,0.28,7.25,?,14.0,?,0.99238,?,?,11.5,7.0,?
7.0,?,0.35,?,?,?,?,?,3.16,?,?,7.0,?
?,?,0.28,4.2,0.044,?,?,?,3.35,0.44,?,7.0,?
?,?,0.71,17.5,0.042,?,?,?,?,?,9.5,6.0,2
?,?,?,?,?,?,?,?,2.85,?,9.5,6.0,?
?,?,?,17.5,?,21.0,114.0,?,?,0.5,?,?,2
?,?,?,?,0.037,?,107.0,0.99006,3.18,?,12.0,7.0,2
6.4,0.28,0.36,?,0.053,28.0,186.0,?,3.31,0.45,?,5.0,?
?,?,0.27,?,?,52.0,158.0,?,3.35,?,10.7,7.0,?
5.6,0.28,0.28,?,0.044,?,158.0,?,?,?,?,?,2
6.8,0.19,0.32,?,?,37.0,?,0.99332,?,?,10.7,7.0,?
?,?,?,1.0,?,40.0,?,?,3.12,?,12.1,7.0,?
?,?,0.28,?,?,55.0,?,0.98939,3.0,0.52,?,?,2
6.6,0.19,0.28,?,0.042,?,?,?,?,?,10.8,?,?
5.8,0.2,?,?,0.033,65.0,?,0.99043,3.59,?,12.3,7.0,?
6.6,?,0.38,9.7,0.053,49.0,226.0,0.99787,3.3,0.57,9.4,6.0,?
6.8,0.12,0.3,12.9,0.049,32.0,88.0,?,3.2,?,?,?,2
6.6,0.295,?,1.6,?,29.0,140.0,?,?,?,10.4,?,?
6.6,?,0.24,7.2,?,28.0,?,0.9952,3.35,?,?,6.0,?
?,0.32,0.27,7.1,0.027,37.0,122.0,0.99165,?,?,?,?,2
?,?,0.23,1.9,?,31.0,?,0.9892,2.93,?,?,?,?
?,?,0.48,8.8,?,?,167.0,0.99628,?,0.47,?,?,2
?,0.38,0.24,7.2,?,41.0,151.0,?,3.11,0.6,9.2,?,2
?,?,?,?,?,30.0,90.0,?,3.27,0.54,11.2,6.0,?
7.0,0.16,0.25,?,0.044,27.0,149.0,?,?,0.46,?,?,2
7.0,0.16,?,14.3,?,27.0,?,?,?,?,9.2,6.0,2
6.7,?,0.48,?,0.056,?,?,0.99628,?,0.47,?,5.0,2
6.8,0.14,?,?,0.047,?,90.0,0.99164,?,0.54,?,6.0,2
?,?,0.18,1.8,?,?,?,?,?,?,?,?,?
7.0,?,?,?,0.044,27.0,?,0.998,2.91,0.46,9.2,6.0,?
6.4,?,?,?,?,41.0,151.0,?,3.11,0.6,9.2,?,2
?,?,0.3,?,0.037,?,95.0,0.98914,?,?,12.5,?,2
?,0.32,?,11.8,0.041,66.0,188.0,0.99794,3.0,?,9.3,?,2
7.0,?,?,0.9,0.041,?,117.0,?,?,0.5,?,?,2
?,0.27,0.24,12.6,0.044,48.0,118.0,?,?,?,?,?,?
6.8,0.45,0.28,26.05,?,27.0,122.0,1.003,?,?,10.6,6.0,?
6.3,?,?,4.7,0.04,108.0,168.0,?,?,?,10.7,?,2
7.1,0.27,?,12.6,0.044,48.0,?,0.99726,3.04,?,10.0,?,2
?,?,?,1.2,?,?,95.0,0.98914,2.96,0.36,12.5,?,?
6.8,?,?,?,0.031,27.0,122.0,1.003,3.06,?,?,6.0,2
?,0.36,?,?,0.029,12.0,?,0.99054,?,0.27,12.8,7.0,2
7.7,?,0.61,?,0.041,?,?,?,?,0.54,9.3,5.0,2
7.0,?,0.33,?,0.041,?,117.0,?,3.21,0.5,?,?,2
?,?,?,?,0.117,?,183.0,0.99459,3.24,0.43,?,?,?
?,?,0.2,5.3,?,?,?,0.99459,3.24,?,?,6.0,?
6.4,?,?,5.7,?,61.0,172.0,0.9946,?,0.43,9.5,6.0,?
6.6,?,0.25,8.0,0.036,?,?,0.99362,?,?,?,6.0,?
?,?,?,8.0,0.036,?,?,?,?,0.38,10.8,?,?
?,?,0.51,?,0.045,34.0,125.0,0.99966,3.2,0.47,8.8,?,2
?,?,?,8.0,0.036,21.0,124.0,0.99362,3.06,?,?,6.0,2
7.6,0.31,0.27,?,0.021,?,156.0,?,3.08,0.38,?,7.0,2
5.8,0.58,0.001,1.5,?,?,96.0,?,3.29,?,12.4,?,2
6.5,0.26,0.39,1.4,0.02,?,?,?,?,?,?,?,2
?,?,?,?,?,23.0,?,?,?,0.49,?,?,2
?,?,?,?,0.014,34.0,?,?,?,0.66,12.5,?,2
6.7,?,?,3.7,?,32.0,?,0.99348,?,0.44,10.0,?,?
?,?,?,?,?,?,?,?,?,?,11.0,?,?
?,?,?,?,0.052,56.0,?,0.99398,?,0.88,10.5,?,?
?,0.25,0.4,5.7,0.052,?,152.0,0.99398,3.16,?,?,?,2
?,?,?,?,0.047,42.0,?,0.99283,3.12,?,11.0,?,?
6.4,0.24,?,?,?,?,133.0,?,3.12,0.54,?,?,?
5.9,0.18,0.28,?,?,50.0,139.0,?,3.16,?,11.3,6.0,2
?,0.33,?,4.5,0.031,10.0,?,?,2.97,?,12.2,7.0,2
6.4,?,?,3.2,0.037,?,95.0,?,2.9,0.66,12.6,?,2
?,?,?,6.65,?,30.0,?,0.99244,2.9,0.37,?,?,2
?,?,?,1.6,0.035,?,?,0.99058,?,0.47,12.3,6.0,2
6.9,0.19,?,4.0,0.037,6.0,122.0,?,?,0.59,10.4,?,2
6.3,?,?,?,0.06,51.0,190.0,?,?,?,8.8,?,2
?,?,?,?,0.036,17.0,?,0.99306,3.27,0.61,9.5,6.0,?
6.3,0.32,?,?,0.06,?,190.0,?,?,?,8.8,?,?
6.8,0.18,0.32,?,0.047,17.0,109.0,?,?,?,?,?,2
?,?,?,5.7,?,27.0,130.0,0.99,3.11,0.27,13.0,?,?
7.1,0.28,?,8.5,0.03,?,191.0,?,3.16,?,12.2,?,?
?,?,0.47,?,0.035,49.0,?,0.99456,?,0.34,?,?,2
5.8,?,?,5.4,0.043,?,149.0,?,3.33,?,?,7.0,?
?,0.53,?,?,?,?,?,?,?,?,?,?,2
5.8,0.32,?,4.3,?,?,115.0,?,?,0.57,13.0,?,?
6.7,0.22,?,?,?,26.0,?,0.99346,3.5,?,?,6.0,2
?,0.6,?,?,?,?,76.0,?,?,?,10.4,4.0,?
?,0.26,?,1.3,?,59.0,?,0.98944,?,?,12.4,?,?
5.0,0.29,?,5.7,0.035,?,155.0,0.98976,3.27,?,?,8.0,2
?,0.53,?,2.7,?,?,128.0,?,?,0.53,?,8.0,?
?,0.21,0.26,11.7,?,61.0,152.0,0.99523,?,0.56,10.5,7.0,?
5.8,?,0.28,4.3,?,?,?,0.98946,3.16,0.57,?,?,2
?,0.27,0.26,?,0.03,?,?,0.99402,?,?,11.2,5.0,2
5.9,?,?,1.6,0.029,41.0,102.0,0.98916,?,?,?,7.0,?
6.2,0.21,0.18,?,0.044,61.0,?,0.99655,3.14,0.52,9.4,?,2
6.8,?,?,6.2,?,?,95.0,0.99071,?,?,12.9,7.0,?
7.3,?,?,1.8,0.032,?,74.0,?,?,0.35,13.0,?,?
?,?,0.3,?,0.029,?,93.0,0.98742,?,0.4,13.6,?,2
6.6,0.34,?,?,0.053,?,?,?,3.32,0.55,9.1,5.0,?
5.6,0.25,?,?,?,?,?,0.992,3.25,0.43,10.4,?,2
?,?,?,?,0.029,25.0,?,?,3.31,?,?,?,2
?,?,?,?,0.032,?,?,?,?,?,12.2,?,?
7.2,?,?,18.8,?,19.0,?,1.0004,?,?,?,?,?
?,0.2,?,?,?,19.0,?,?,3.04,0.37,?,7.0,?
6.8,0.15,0.41,?,0.044,79.5,?,?,3.24,?,?,?,?
7.0,?,0.26,?,0.027,?,?,0.99228,?,?,12.5,8.0,?
6.4,?,?,?,0.051,?,?,?,3.11,0.75,?,?,?
?,0.15,0.41,?,0.044,?,?,0.99742,?,0.78,?,6.0,?
?,0.31,?,?,?,?,122.0,0.99164,?,0.63,?,7.0,?
6.8,0.15,?,?,?,?,?,?,?,?,10.2,?,?
7.6,?,?,1.6,?,?,177.0,?,3.09,?,?,5.0,2
?,?,?,12.0,0.03,39.0,?,0.99402,?,0.34,?,?,2
?,0.21,0.35,?,0.04,41.0,?,?,?,0.56,12.5,6.0,2
?,?,?,?,?,37.0,122.0,0.99228,?,0.34,12.5,?,?
5.6,?,0.24,4.4,?,?,150.0,?,3.3,?,?,7.0,2
?,0.22,0.26,8.8,?,?,112.0,?,?,0.41,?,6.0,?
7.1,0.2,?,9.6,?,?,?,0.99444,?,0.37,10.5,7.0,2
6.8,0.31,0.3,?,?,33.0,?,0.99164,3.13,?,12.6,7.0,?
?,?,?,18.8,?,19.0,111.0,1.0004,3.1,?,8.7,5.0,?
6.4,?,0.4,?,0.053,?,146.0,0.99112,3.17,0.68,11.0,6.0,2
?,?,?,?,0.051,39.0,?,?,?,?,11.3,?,?
?,?,?,12.9,0.044,?,?,0.99742,3.24,0.78,?,6.0,?
?,0.22,?,1.2,?,?,96.0,0.98961,3.06,?,11.6,?,?
7.6,?,0.37,1.6,0.087,?,177.0,0.99438,?,?,9.8,5.0,?
7.0,0.3,?,?,0.076,?,145.0,?,?,?,?,?,2
6.6,0.26,0.22,18.15,?,23.0,?,0.99904,3.06,0.5,9.2,?,2
?,?,0.31,?,0.05,26.0,?,?,?,0.53,?,?,?
7.5,?,0.31,13.1,0.05,?,?,?,?,0.53,9.1,6.0,?
?,0.24,0.31,?,0.05,?,?,?,?,?,9.1,?,2
7.5,?,?,13.1,0.05,?,?,?,3.05,0.53,?,6.0,?
?,?,?,?,0.037,?,79.0,0.98949,2.96,0.5,?,?,?
?,0.34,?,?,0.041,?,?,0.99014,3.23,?,?,?,?
7.7,?,?,11.8,?,61.0,?,?,?,0.47,9.0,?,2
?,?,0.09,?,?,53.0,141.0,?,?,0.44,?,?,?
4.7,?,0.09,1.0,?,5.0,?,?,?,?,?,5.0,?
7.5,0.24,0.31,13.1,?,?,180.0,0.99884,?,?,?,?,?
6.3,?,0.18,10.6,0.045,?,159.0,0.99666,?,0.54,?,5.0,2
6.6,?,0.23,10.4,0.049,?,190.0,0.99754,3.12,0.51,?,?,2
8.5,0.18,0.3,?,0.028,?,95.0,0.99272,?,0.36,?,?,?
?,?,?,?,?,20.0,?,0.99712,?,0.48,9.1,6.0,?
?,0.22,0.26,1.2,0.041,29.0,182.0,0.99104,3.04,0.35,?,?,2
6.3,?,0.24,3.4,0.053,20.0,119.0,0.99373,3.11,?,?,?,?
?,0.26,?,?,?,23.0,139.0,0.99904,3.06,0.5,?,5.0,2
?,?,0.45,8.0,0.038,54.0,?,?,?,0.48,9.5,5.0,2
?,?,?,?,?,?,?,0.99095,?,?,?,?,?
?,?,?,?,?,28.0,138.0,0.99382,?,?,9.8,5.0,?
7.7,0.31,0.23,2.0,0.069,?,?,?,3.11,0.62,?,?,?
5.7,0.265,0.28,6.9,?,?,150.0,0.99299,?,0.44,10.8,?,?
5.4,?,?,?,?,?,?,?,?,0.66,?,6.0,?
6.6,?,0.28,9.4,0.028,?,?,0.99254,?,0.34,12.1,6.0,?
4.8,?,0.28,?,?,22.0,111.0,?,?,?,?,?,?
5.7,0.265,?,?,?,?,?,?,?,?,?,7.0,?
6.2,0.2,?,5.4,?,?,?,?,3.36,0.41,13.5,7.0,?
7.5,0.28,?,1.3,?,11.0,?,?,3.28,?,?,?,?
?,?,0.2,?,?,?,184.0,1.0002,?,0.53,?,?,?
?,0.34,0.26,?,?,51.0,?,?,3.08,0.35,11.6,?,2
7.5,?,?,1.3,?,?,126.0,0.99293,3.28,?,?,?,?
?,0.19,0.34,1.6,?,39.0,?,0.98954,?,?,?,?,?
?,?,0.29,13.1,0.042,?,?,0.99936,?,0.45,?,?,2
?,?,0.46,1.8,?,?,?,0.9884,3.19,?,13.4,?,?
?,?,0.48,?,?,18.0,?,0.99144,?,0.79,12.7,4.0,?
7.1,0.21,0.72,?,?,?,?,?,2.97,?,9.2,5.0,2
5.6,?,?,?,?,18.0,135.0,0.99174,?,?,?,6.0,?
7.0,0.15,?,14.7,0.051,?,?,0.99792,2.96,?,9.0,?,?
7.0,0.15,?,14.7,0.051,29.0,?,?,2.96,0.39,9.0,7.0,2
7.0,0.15,0.28,14.7,0.051,?,?,?,?,0.39,?,7.0,2
7.0,?,0.28,14.7,0.051,29.0,?,?,?,?,?,?,?
?,0.15,0.28,?,0.051,29.0,149.0,0.99792,?,?,9.0,7.0,2
?,0.15,?,14.7,?,29.0,?,0.99792,?,0.39,?,?,2
?,0.15,?,?,?,?,149.0,?,?,0.39,?,7.0,2
7.4,0.27,?,?,0.04,?,?,?,3.02,?,11.9,5.0,2
?,?,?,?,0.07,?,?,0.99654,?,?,?,6.0,?
?,?,?,12.5,0.055,47.0,134.0,0.99758,3.3,0.51,9.0,?,2
6.3,0.28,0.29,?,?,?,?,?,?,0.59,11.0,?,?
7.0,?,0.28,?,0.051,29.0,149.0,?,?,0.39,9.0,?,?
5.5,0.17,?,?,0.039,10.0,108.0,0.99243,3.28,?,10.0,?,?
6.5,?,?,1.4,0.04,?,?,?,?,0.46,?,?,?
?,0.27,?,1.4,0.042,24.0,183.0,?,?,0.46,10.7,5.0,?
5.4,?,?,2.1,?,29.0,130.0,0.98953,3.39,0.77,?,?,2
?,?,?,?,0.015,47.0,124.0,?,?,?,?,6.0,?
5.5,?,0.23,2.9,0.039,?,?,?,3.28,?,10.0,5.0,2
6.5,0.26,?,1.4,?,?,?,0.99216,?,?,?,5.0,?
?,?,0.33,?,?,24.0,183.0,?,3.29,0.46,?,?,2
?,?,0.32,7.4,?,?,?,?,2.99,0.39,?,6.0,?
7.8,0.2,?,5.0,0.016,31.0,101.0,?,?,0.39,?,?,2
6.1,0.17,?,2.5,?,?,?,?,3.16,?,?,7.0,?
7.4,0.2,0.35,?,0.025,?,?,0.99244,2.79,?,?,?,2
?,0.39,0.24,?,0.017,?,80.0,0.99084,?,?,?,5.0,?
5.4,0.46,0.15,2.1,0.026,29.0,?,?,3.39,0.77,13.4,?,2
6.9,?,?,12.9,?,59.0,186.0,?,3.08,?,?,?,?
?,?,?,?,?,?,186.0,0.99754,3.08,?,?,5.0,2
6.9,0.4,?,?,?,59.0,?,0.99754,?,?,9.4,5.0,2
6.3,0.24,0.29,?,0.035,53.0,?,0.99567,?,?,10.6,?,2
6.9,0.4,?,12.9,?,?,?,?,?,?,?,?,2
7.4,?,0.31,2.4,?,15.0,?,0.99094,3.03,0.65,12.0,4.0,?
?,?,0.28,?,?,61.0,?,0.99532,3.14,?,10.2,?,2
?,?,?,13.7,?,53.0,134.0,?,3.17,?,10.6,?,?
?,?,0.12,?,0.009,65.0,100.0,0.9874,3.26,?,13.5,?,?
6.7,0.42,0.39,?,?,61.0,?,?,?,?,?,5.0,2
6.5,0.33,?,6.1,0.018,?,103.0,0.99122,?,?,12.2,?,?
6.9,0.33,0.31,?,?,?,135.0,?,3.11,0.57,12.3,?,?
?,0.33,?,6.1,0.018,41.0,103.0,0.99122,3.24,0.32,?,?,?
?,0.15,0.3,1.4,0.022,?,?,?,3.42,?,?,7.0,?
6.5,?,0.45,7.7,?,31.0,?,?,?,?,?,?,2
?,?,0.39,?,0.04,61.0,248.0,?,3.31,0.58,9.7,?,2
7.4,?,0.29,6.8,?,?,113.0,?,?,0.29,?,6.0,2
7.6,0.27,?,9.2,0.018,?,96.0,0.9938,3.08,?,?,6.0,?
?,?,0.45,?,0.05,52.0,?,0.9955,3.18,0.48,9.5,?,?
6.5,0.25,?,17.4,?,29.0,?,?,?,0.49,?,?,2
5.6,?,0.31,2.7,0.027,?,100.0,0.98964,3.46,?,13.2,7.0,2
?,?,?,?,?,?,?,?,3.02,0.34,?,5.0,?
?,?,?,8.2,?,54.0,?,?,?,?,?,5.0,?
6.6,?,0.52,8.1,?,?,202.0,?,?,0.48,?,5.0,?
6.6,?,0.52,?,0.047,?,?,?,3.16,?,9.5,6.0,?
6.4,?,?,?,?,52.0,196.0,0.9955,?,?,9.5,?,2
6.5,0.26,?,8.0,0.051,?,?,0.99536,3.18,?,9.5,5.0,?
?,?,?,?,0.043,53.0,133.0,?,?,0.58,10.4,?,2
6.3,0.32,?,12.0,?,?,170.0,0.9961,3.14,0.55,9.9,6.0,?
5.5,0.24,?,?,?,?,?,?,3.22,?,?,?,?
?,?,0.27,17.4,?,29.0,?,0.99776,?,?,?,6.0,2
6.6,?,0.29,13.9,?,33.0,95.0,?,?,?,9.4,6.0,?
?,?,?,?,?,13.0,91.0,?,3.03,0.47,?,?,?
?,?,?,2.0,?,21.0,?,0.99176,?,0.52,?,?,2
7.0,0.3,0.28,?,0.042,?,?,?,?,?,11.4,?,2
8.1,?,0.3,?,0.036,?,?,?,?,0.73,10.3,5.0,?
8.3,?,0.3,1.1,0.033,?,57.0,?,?,0.51,11.0,6.0,?
7.9,?,0.39,?,?,?,?,0.99176,3.05,0.52,?,?,?
7.2,?,0.34,?,?,16.0,?,0.99278,2.99,?,10.8,?,?
?,0.2,?,?,0.036,?,?,0.99242,?,0.73,?,?,?
8.3,?,?,1.1,0.033,?,57.0,?,?,0.51,11.0,6.0,?
?,?,?,10.7,0.098,13.0,?,0.99657,3.03,0.47,9.3,?,?
6.8,?,0.62,?,0.041,?,113.0,?,2.96,0.59,?,5.0,?
?,?,0.62,?,?,?,?,0.99358,?,?,10.2,?,2
7.2,?,?,?,0.042,?,?,0.99278,?,?,?,6.0,?
6.8,0.26,?,15.1,?,42.0,?,?,?,?,10.5,3.0,2
?,?,?,?,0.052,23.0,?,?,3.13,0.52,?,?,?
7.9,?,0.39,2.0,0.057,21.0,138.0,0.99176,3.05,0.52,10.9,5.0,2
7.0,0.3,0.28,2.2,?,?,177.0,0.99166,3.2,0.57,11.4,?,?
?,0.34,?,12.1,0.049,?,?,?,3.22,0.49,10.3,?,?
6.3,?,?,?,0.042,18.0,106.0,0.99172,?,0.33,?,?,?
6.8,?,0.3,8.8,?,?,131.0,0.9953,?,0.59,9.9,5.0,2
6.3,0.4,?,?,?,?,131.0,0.99186,3.24,?,?,?,2
5.1,?,?,6.8,?,36.0,120.0,0.99188,3.38,0.4,?,6.0,?
?,0.35,0.26,?,0.034,36.0,?,0.99188,?,0.4,?,?,2
6.3,0.3,?,3.7,0.039,?,?,?,?,0.38,10.7,5.0,?
6.9,0.28,0.28,?,0.042,52.0,?,0.99522,?,?,?,6.0,2
7.0,0.33,?,5.7,?,?,204.0,0.99176,?,?,12.5,6.0,2
?,0.26,?,?,?,?,197.0,0.99558,?,?,9.5,5.0,2
?,0.24,0.3,2.5,?,31.0,104.0,?,?,?,11.3,7.0,2
6.7,?,0.21,4.0,0.034,?,?,?,3.26,?,13.0,?,2
5.1,?,0.26,?,0.034,?,?,?,3.38,0.4,?,?,?
?,?,?,?,0.053,?,99.0,?,?,?,?,5.0,2
?,?,?,5.1,0.036,?,131.0,?,3.24,0.44,11.3,?,2
7.1,?,0.23,?,0.035,24.0,?,0.99062,?,0.57,?,?,2
4.8,?,?,10.6,?,23.0,111.0,?,?,?,11.5,?,?
6.8,?,0.19,?,?,30.0,?,?,2.83,0.44,9.6,?,2
?,0.31,0.19,3.5,0.086,30.0,?,?,2.83,0.44,?,?,?
?,?,0.29,?,?,?,?,0.9978,3.15,0.37,?,?,?
6.5,?,0.22,4.8,0.052,49.0,142.0,0.9946,3.14,0.62,?,?,2
?,0.31,0.23,3.3,?,34.0,113.0,?,3.16,0.48,8.4,?,?
8.0,0.27,?,1.2,?,41.0,103.0,?,?,0.45,?,6.0,?
?,0.27,?,?,?,?,103.0,0.99002,?,0.45,12.4,6.0,?
6.5,0.41,0.22,4.8,?,49.0,142.0,?,?,0.62,?,?,2
?,?,?,?,?,34.0,113.0,0.99429,3.16,?,?,?,2
?,?,?,2.5,0.028,?,?,?,3.14,?,11.7,6.0,2
?,0.21,0.5,?,?,41.0,191.0,?,?,0.56,?,6.0,?
7.5,?,?,1.6,?,36.0,?,0.99044,2.97,?,?,6.0,2
?,0.34,0.28,?,?,46.0,?,?,3.2,?,13.2,?,2
6.7,?,?,?,?,?,?,?,?,0.36,11.7,6.0,?
6.4,?,0.23,?,?,?,176.0,?,3.26,?,9.1,5.0,2
6.7,?,0.32,9.0,?,?,109.0,0.99262,?,0.35,12.6,?,2
6.4,0.32,0.23,?,0.055,36.0,176.0,0.9986,?,0.54,?,?,2
7.1,0.39,?,?,0.194,23.0,?,?,3.17,0.46,?,6.0,2
8.2,?,0.43,7.0,?,18.0,?,0.99628,?,?,?,?,2
?,0.24,?,9.0,0.023,?,109.0,0.99262,3.34,0.35,12.6,6.0,2
?,0.17,?,3.1,?,?,?,0.98913,3.41,0.33,?,7.0,?
5.9,0.2,?,?,?,38.0,?,?,3.36,?,?,6.0,2
6.6,?,?,?,?,26.0,?,?,3.4,?,?,?,2
5.9,?,?,?,?,40.0,?,0.99226,?,?,?,?,?
?,0.18,?,4.6,0.032,68.0,137.0,?,3.21,0.38,?,?,?
5.9,?,0.23,1.5,0.037,38.0,93.0,0.99021,3.36,0.49,?,6.0,?
5.4,?,0.27,?,0.049,28.0,104.0,?,3.46,?,10.3,?,2
?,0.21,?,?,0.039,?,?,0.99068,?,?,12.7,6.0,2
?,0.25,?,?,0.048,?,207.0,?,3.12,0.37,?,?,2
7.3,?,0.26,7.2,?,52.0,207.0,0.99587,?,?,?,5.0,2
?,0.22,?,?,0.054,?,152.0,?,3.1,0.47,?,6.0,2
6.5,0.27,?,6.6,?,?,?,?,?,0.34,?,?,2
?,0.27,0.19,?,?,98.0,?,0.99364,3.16,0.34,?,6.0,2
?,0.39,0.22,4.0,?,17.0,?,?,3.25,0.53,13.0,7.0,2
6.0,0.31,0.38,4.8,?,41.0,101.0,0.98968,?,?,13.1,?,?
?,?,?,1.3,0.048,59.0,?,0.99178,?,0.55,?,6.0,?
?,0.25,?,?,0.048,52.0,?,0.99587,?,0.37,9.2,?,2
?,?,?,?,0.056,?,?,0.9961,?,?,?,6.0,2
6.2,0.22,?,12.4,0.054,108.0,?,0.99728,?,?,?,6.0,2
?,0.23,0.27,?,?,74.0,?,0.99534,3.16,?,?,?,?
6.5,0.27,0.19,?,0.045,?,175.0,?,?,0.34,10.1,?,?
7.3,0.36,0.54,13.3,?,63.0,193.0,0.99864,?,?,8.6,?,?
?,?,?,11.7,0.094,58.0,?,0.99776,?,0.51,?,5.0,?
?,?,0.51,?,0.062,?,194.0,?,?,?,9.6,5.0,2
?,?,?,1.6,0.057,?,?,?,3.29,0.44,?,7.0,2
6.1,0.22,?,?,?,?,135.0,?,3.2,?,10.5,5.0,2
?,?,0.31,1.5,0.053,?,?,0.99069,3.15,0.5,?,?,?
?,0.35,0.31,10.2,?,?,?,0.99692,?,0.49,9.4,?,2
