@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,0.25,0.33,?,0.042,?,141.0,0.99546,3.28,0.6,?,?,2
6.4,?,0.4,?,0.042,?,87.0,0.98972,3.11,?,?,?,?
?,0.28,?,3.1,?,24.0,?,0.9942,3.05,0.43,8.6,5.0,?
6.2,?,0.38,7.9,?,54.0,208.0,?,3.17,?,9.1,?,?
7.1,0.28,0.35,3.5,0.028,35.0,91.0,0.99022,?,0.33,12.1,5.0,?
?,0.35,0.34,4.9,?,9.0,125.0,?,3.32,?,?,5.0,2
8.5,?,0.48,?,0.026,23.0,58.0,0.99184,2.9,?,10.5,6.0,2
?,0.25,?,7.0,0.046,58.0,?,0.99454,?,?,10.4,5.0,?
6.0,?,0.51,1.2,0.029,?,?,?,?,?,11.9,6.0,?
?,?,0.32,?,?,?,94.0,0.98906,?,0.52,13.7,7.0,?
?,0.17,?,?,0.03,?,78.0,?,3.22,0.72,?,6.0,?
?,0.23,0.4,?,0.036,24.0,88.0,?,?,0.42,10.5,?,2
?,0.31,?,4.5,0.024,?,?,0.98906,3.25,?,13.7,7.0,2
?,0.2,?,9.5,0.041,?,?,0.995,?,0.44,10.1,?,2
6.3,?,0.37,?,0.024,?,?,0.98876,2.94,?,12.3,?,2
?,0.36,?,?,?,?,89.0,0.98956,3.06,0.33,12.0,?,2
?,0.17,0.35,?,?,33.0,?,0.99146,3.22,0.72,11.3,?,2
6.3,?,0.47,11.2,?,61.0,183.0,0.99592,?,?,9.5,6.0,?
7.6,?,?,3.2,0.043,28.0,?,?,?,?,11.4,6.0,2
?,?,?,?,?,40.0,?,?,?,0.48,11.9,?,2
9.7,0.24,0.49,4.9,?,3.0,?,?,2.85,0.54,?,?,?
?,?,0.49,4.9,?,?,18.0,0.99368,?,?,10.0,6.0,2
?,?,?,?,0.034,?,?,?,?,?,11.3,7.0,?
6.6,?,?,?,0.045,?,133.0,0.99104,?,0.48,?,5.0,?
5.1,?,0.27,6.7,0.022,44.0,129.0,?,?,?,11.0,7.0,?
?,0.34,?,2.1,?,?,111.0,?,?,0.48,12.2,?,2
6.7,?,0.51,4.3,0.028,57.0,?,?,2.91,0.54,10.7,7.0,2
?,?,0.34,?,0.038,?,?,?,?,?,?,6.0,?
?,?,0.26,7.0,?,18.0,113.0,0.99366,3.17,?,?,?,?
?,0.25,?,2.3,?,40.0,118.0,0.99064,3.16,0.48,?,?,2
?,0.21,?,?,0.047,20.0,130.0,0.99178,?,?,11.1,5.0,2
?,0.26,0.51,2.6,0.045,26.0,159.0,?,?,0.5,?,?,?
?,0.27,?,?,0.043,?,152.0,0.99129,3.02,0.53,11.4,6.0,2
?,?,0.49,?,0.047,?,169.0,?,3.07,?,?,6.0,?
7.6,?,0.46,14.7,?,?,151.0,0.99709,?,0.53,?,5.0,2
?,?,0.36,4.5,?,31.0,?,0.99513,?,0.57,10.4,?,?
?,0.24,0.46,2.2,?,19.0,111.0,0.99045,?,?,11.9,6.0,?
?,0.23,0.39,1.9,?,41.0,?,?,3.19,?,11.9,?,2
7.6,?,0.34,?,?,?,129.0,0.99305,?,0.7,10.4,5.0,?
6.5,0.24,?,17.3,?,?,?,0.99888,?,?,?,6.0,?
?,?,?,4.2,0.04,?,117.0,?,?,0.43,?,6.0,?
6.3,0.17,?,4.2,0.04,37.0,?,0.99182,?,?,11.3,6.0,2
6.7,0.21,0.37,?,0.034,?,?,0.9913,3.25,0.5,11.0,7.0,2
6.5,0.23,0.39,1.9,?,?,98.0,0.99,3.19,0.43,11.9,?,2
?,0.28,?,?,?,?,147.0,?,3.08,?,12.9,7.0,2
5.9,?,0.37,0.8,0.027,?,21.0,?,3.09,0.31,?,5.0,?
?,0.25,0.42,8.0,?,?,?,?,3.16,?,?,6.0,2
7.6,0.23,?,?,?,24.0,?,0.99305,3.12,0.7,10.4,?,2
?,0.18,?,?,?,?,?,0.98892,3.35,?,?,?,?
5.5,0.18,?,?,?,10.0,86.0,0.99156,?,?,12.2,5.0,2
6.5,?,?,?,?,22.0,?,?,3.11,?,9.2,6.0,?
?,?,0.38,?,0.052,41.0,150.0,0.99534,?,0.46,10.3,?,?
?,?,0.37,?,?,?,128.0,0.99322,?,0.46,?,7.0,2
7.6,?,?,?,0.043,10.0,?,?,3.17,?,11.0,?,2
5.0,0.24,0.21,2.2,?,?,?,?,?,?,?,6.0,2
6.1,?,0.38,1.5,0.039,?,122.0,?,?,0.43,?,6.0,?
?,?,?,2.5,0.047,30.0,148.0,?,?,0.43,?,6.0,2
6.3,0.35,0.26,?,0.061,59.0,?,?,3.11,?,8.8,5.0,2
6.3,0.17,0.32,4.2,?,?,117.0,?,3.24,?,11.3,?,?
6.6,?,0.35,?,?,38.0,?,?,3.19,?,?,6.0,2
6.5,0.16,0.33,4.8,0.043,45.0,?,0.992,?,0.44,11.2,?,?
6.6,?,?,11.9,?,51.0,?,0.99851,3.26,0.51,8.9,?,?
?,0.19,?,?,0.04,?,?,0.99026,?,0.39,?,5.0,2
?,0.25,?,?,?,?,?,0.9906,?,?,11.1,6.0,?
?,0.22,?,6.4,?,34.0,?,?,3.05,0.51,?,?,2
?,0.19,?,4.3,0.045,?,126.0,0.99658,?,?,?,6.0,?
?,?,?,?,0.057,?,?,0.99851,3.26,0.51,8.9,?,2
5.9,0.33,?,8.1,0.038,9.0,?,0.9911,3.22,?,?,?,2
?,?,0.5,1.3,0.045,35.0,?,?,3.16,0.4,?,6.0,?
5.5,?,0.27,?,0.04,?,?,0.99026,?,0.39,11.2,?,2
6.2,0.23,0.36,?,?,?,?,?,3.23,?,8.8,?,?
6.2,?,?,?,?,37.0,?,?,3.23,?,8.8,?,2
?,0.23,0.36,17.2,?,?,130.0,?,?,0.43,8.8,?,?
?,?,0.4,?,?,?,?,0.99568,?,?,?,6.0,?
6.2,0.23,?,17.2,0.039,?,?,0.99946,3.23,0.43,?,6.0,?
7.2,?,?,8.7,0.038,?,?,0.99568,3.2,?,?,?,?
5.8,0.39,?,7.5,0.027,12.0,88.0,0.9907,3.38,0.45,14.0,?,?
?,0.23,?,?,?,?,?,?,3.23,0.43,?,?,?
?,?,?,?,0.035,51.0,?,0.99018,3.03,0.43,13.1,?,2
?,0.29,0.33,3.7,?,30.0,?,0.98994,?,0.42,12.3,6.0,?
7.2,0.4,?,2.2,0.03,?,109.0,?,3.27,0.46,?,6.0,2
?,0.39,0.34,7.4,?,?,?,?,3.18,0.44,12.0,?,?
?,0.17,?,?,0.033,?,?,?,?,?,9.5,?,2
?,0.39,?,7.4,?,38.0,133.0,?,3.18,?,?,7.0,2
?,0.36,?,?,0.019,39.0,114.0,?,?,?,?,?,?
?,?,0.32,?,?,30.0,?,0.99456,3.4,?,10.5,6.0,2
?,?,?,?,?,6.0,80.0,0.98865,?,?,12.9,6.0,2
6.1,0.17,?,?,0.033,28.0,124.0,?,2.87,0.47,?,?,?
?,?,?,?,0.02,?,133.0,0.99212,3.18,?,12.0,?,2
7.1,?,0.37,4.8,0.019,?,?,0.99036,?,?,12.7,?,2
?,0.3,?,?,0.024,20.0,?,0.99222,3.06,0.66,?,?,2
6.1,?,0.52,1.4,0.037,?,?,0.99022,3.24,?,?,6.0,2
5.2,0.34,?,?,?,42.0,?,0.99076,?,0.41,12.5,?,2
?,?,?,?,?,36.0,?,?,?,?,?,7.0,?
6.2,?,0.38,?,0.019,22.0,82.0,?,3.05,?,12.5,?,?
5.7,?,?,6.3,?,?,?,?,?,0.58,?,?,2
7.6,?,0.46,0.9,0.036,?,147.0,?,3.02,0.41,?,?,2
?,?,0.39,2.3,?,?,?,0.99044,2.94,?,12.0,?,2
6.7,0.33,0.36,?,0.042,?,116.0,?,?,?,?,?,?
6.7,?,?,?,?,39.0,?,?,?,0.32,12.4,?,?
?,0.36,0.35,8.6,0.038,37.0,125.0,0.9916,3.0,?,?,8.0,?
7.8,0.21,?,?,0.039,55.0,?,?,3.02,?,10.3,6.0,?
7.3,?,0.39,?,?,24.0,?,?,2.94,?,12.0,?,2
?,?,?,7.1,0.05,?,154.0,?,?,?,?,5.0,?
?,0.15,0.35,4.3,?,23.0,?,0.99422,?,0.44,9.5,?,?
?,?,0.4,?,0.046,31.0,106.0,0.99194,3.0,?,?,4.0,2
?,?,0.38,1.0,?,?,?,?,?,?,?,?,2
8.3,?,?,?,?,?,?,0.99306,2.93,?,?,?,?
5.5,?,0.33,?,?,23.0,?,0.99164,?,0.45,9.8,5.0,?
?,?,0.38,1.0,?,31.0,90.0,?,?,0.36,?,6.0,?
6.2,0.1,0.41,?,?,17.0,?,0.98988,3.14,0.56,?,7.0,?
?,?,0.4,7.3,?,?,115.0,0.99268,?,?,?,?,?
?,0.3,0.59,1.7,?,10.0,70.0,?,3.06,?,?,4.0,2
6.7,?,?,1.3,?,42.0,?,?,?,0.37,12.8,7.0,2
7.0,0.17,0.36,?,?,?,123.0,0.99318,?,?,11.0,?,2
?,?,?,?,?,42.0,?,?,?,?,?,?,2
?,0.28,?,1.5,?,?,114.0,0.98952,3.32,?,?,?,?
7.6,?,0.44,3.8,?,49.0,146.0,0.9911,?,0.37,?,?,?
8.3,0.16,0.37,?,0.025,?,107.0,0.99306,?,0.37,11.9,?,2
?,0.12,?,1.0,0.038,23.0,131.0,?,?,0.45,9.8,5.0,2
?,?,?,?,?,?,?,?,3.26,?,11.0,?,?
?,0.21,0.42,?,?,36.0,?,0.99321,?,?,?,?,?
?,0.22,?,9.1,0.044,35.0,127.0,0.99326,2.97,0.3,?,7.0,2
7.9,?,?,?,0.027,47.0,126.0,0.99124,2.96,?,?,6.0,2
6.4,?,0.38,9.1,?,?,?,?,2.97,0.3,11.0,?,2
6.8,?,0.4,?,?,40.0,?,0.99214,3.18,?,?,7.0,2
?,?,0.36,?,?,46.0,145.0,0.9897,?,0.31,?,?,2
?,?,?,?,?,47.0,?,?,2.96,?,12.5,?,?
?,0.42,0.34,?,?,34.0,97.0,?,?,0.38,?,?,2
?,0.22,?,9.1,?,35.0,?,0.99326,?,?,?,7.0,2
6.8,?,0.34,?,?,?,?,0.99692,3.33,0.43,9.1,?,?
6.8,?,0.36,5.0,?,?,?,?,3.11,0.4,?,?,2
6.6,0.29,0.39,6.75,?,?,98.0,0.9913,3.15,?,12.9,?,2
6.8,?,0.42,?,0.045,?,126.0,?,3.09,?,10.9,?,?
6.8,0.25,?,1.6,?,39.0,164.0,?,3.53,0.58,10.8,5.0,2
?,0.21,0.34,16.05,0.04,?,142.0,0.99678,?,?,?,?,?
5.8,?,0.23,5.0,0.053,29.0,106.0,?,3.13,?,9.0,?,2
?,?,?,?,?,?,154.0,0.99452,3.04,?,12.0,6.0,?
?,?,0.32,0.95,?,?,?,0.99033,?,0.35,11.8,5.0,2
7.5,?,?,4.6,0.041,67.0,158.0,?,?,0.38,?,?,?
?,?,?,1.7,?,17.0,?,?,3.34,?,?,6.0,?
?,0.14,0.33,1.0,0.104,?,54.0,?,?,?,11.5,?,2
7.2,?,0.46,1.3,0.044,?,?,?,2.97,0.45,11.1,5.0,2
?,0.33,?,5.0,?,?,?,0.99458,?,?,?,?,?
?,0.29,0.25,?,?,?,111.0,0.9927,?,?,?,?,?
?,?,0.31,2.6,?,?,?,0.98938,?,0.53,12.8,?,?
?,0.38,0.53,2.1,?,19.0,76.0,?,?,?,12.9,?,?
?,?,0.38,?,0.034,8.0,74.0,0.99386,3.1,0.57,?,6.0,2
6.6,?,?,1.1,0.037,41.0,115.0,?,?,0.68,12.0,?,?
8.2,0.3,?,?,0.043,52.0,?,0.99452,3.04,0.33,12.0,6.0,2
?,0.15,0.28,?,?,57.0,?,?,?,0.27,11.2,?,2
6.6,0.33,?,?,?,35.0,86.0,?,3.11,?,13.3,7.0,2
?,0.2,?,2.5,0.046,38.0,?,0.99276,?,0.5,9.9,?,2
?,?,?,8.2,0.055,52.0,?,?,?,?,?,?,?
?,0.27,0.42,?,?,58.0,200.0,0.99556,?,?,9.4,6.0,?
6.2,?,0.26,?,0.047,?,?,?,3.48,0.6,?,?,?
6.7,?,?,6.6,0.056,60.0,150.0,?,2.96,?,?,?,?
?,0.21,?,?,0.038,?,?,?,?,0.82,11.5,6.0,?
?,0.31,?,?,0.038,?,79.0,?,?,?,12.5,?,2
?,?,?,11.8,0.035,21.0,?,0.99364,?,?,?,?,2
6.6,0.25,0.34,3.0,0.054,22.0,?,0.99338,?,0.47,?,?,2
5.7,?,0.28,3.7,0.045,57.0,151.0,?,?,0.27,?,?,2
?,0.22,?,6.0,0.035,44.0,141.0,?,3.11,0.33,?,6.0,?
?,?,?,?,0.039,43.0,147.0,0.99216,?,?,11.0,7.0,?
7.6,0.27,?,?,0.059,?,115.0,?,?,0.37,?,5.0,2
6.6,?,?,?,0.034,29.0,99.0,0.99031,?,0.4,?,?,2
6.4,0.16,?,1.0,0.036,?,?,?,?,?,?,?,2
?,?,?,1.1,?,19.0,?,0.98871,?,0.46,?,7.0,2
?,0.29,0.35,1.4,?,42.0,109.0,0.99119,?,0.62,?,6.0,2
6.6,0.34,0.24,3.3,?,29.0,?,?,?,?,?,7.0,2
6.7,0.21,?,8.55,0.02,20.0,?,0.99146,?,0.22,?,?,2
?,?,0.29,2.5,?,?,115.0,0.99328,3.09,?,?,?,2
?,0.22,?,?,?,?,?,0.99245,?,?,11.5,6.0,?
7.7,?,?,3.8,0.037,46.0,?,?,?,0.38,11.6,6.0,?
6.4,?,?,4.5,0.039,41.0,?,0.9921,3.18,?,?,?,?
?,0.23,0.35,?,?,?,?,?,?,0.4,11.0,7.0,?
?,?,0.45,4.2,?,?,131.0,0.99162,?,?,?,?,2
?,?,0.37,11.3,?,?,173.0,0.99632,?,?,9.9,?,2
?,?,0.37,5.5,0.025,?,?,?,?,?,12.6,?,?
?,0.3,0.16,?,?,?,?,?,?,?,11.8,?,2
?,?,0.4,2.2,0.042,?,?,0.99177,?,?,?,5.0,2
?,0.19,0.31,14.5,0.045,?,?,0.9986,3.1,0.5,9.2,6.0,?
?,0.19,0.31,14.5,?,?,193.0,?,?,?,9.2,6.0,?
7.4,0.19,0.31,?,0.045,39.0,?,0.9986,?,0.5,?,6.0,2
?,0.19,0.31,?,0.045,39.0,193.0,0.9986,3.1,?,?,6.0,2
7.4,?,0.31,?,0.045,?,193.0,0.9986,3.1,0.5,?,?,?
?,0.19,?,?,0.045,?,?,?,3.1,0.5,?,?,2
?,0.32,0.32,?,0.03,24.0,101.0,?,3.21,0.42,13.0,5.0,2
7.6,0.19,?,?,?,?,193.0,1.0001,?,?,?,?,?
?,0.26,0.31,?,?,36.0,?,?,?,?,12.6,8.0,2
5.9,0.24,0.12,?,?,60.0,247.0,?,?,?,?,?,?
4.2,?,?,5.1,?,64.0,157.0,?,?,?,?,?,?
?,?,0.32,10.5,?,34.0,105.0,?,3.11,?,?,?,2
5.8,?,0.2,2.0,?,?,?,0.99226,3.21,0.39,?,6.0,?
7.5,?,0.36,2.6,?,?,126.0,?,3.32,0.53,12.7,6.0,2
?,0.38,0.36,?,0.061,?,?,0.9976,?,0.56,9.4,5.0,2
6.4,?,?,1.8,?,21.0,115.0,0.99166,?,?,?,5.0,2
6.5,0.32,0.34,?,?,?,91.0,0.99184,3.28,0.6,?,7.0,?
7.5,0.22,0.32,?,0.045,?,100.0,0.99135,3.08,0.6,?,?,2
6.4,0.23,?,?,0.038,?,118.0,0.99074,?,?,11.8,?,?
?,?,?,1.4,?,?,?,0.99193,3.45,0.59,10.9,?,2
6.5,?,0.02,?,?,?,?,0.99226,3.14,?,9.8,4.0,2
?,0.23,0.3,?,?,29.0,154.0,0.99142,3.23,0.49,?,8.0,?
6.4,0.16,?,?,0.057,?,?,?,3.23,?,?,?,2
6.6,0.38,0.36,9.2,0.061,42.0,?,?,?,?,?,5.0,?
7.4,0.16,?,?,0.065,23.0,140.0,?,3.06,?,11.4,?,?
6.4,?,?,1.8,?,21.0,115.0,0.99166,?,?,?,5.0,?
6.5,?,?,?,0.051,20.0,?,?,3.13,?,?,6.0,2
6.7,?,0.36,?,0.039,43.0,?,?,?,0.67,10.1,?,2
?,?,0.14,4.4,?,?,168.0,?,?,?,9.4,?,?
?,0.34,?,?,?,38.0,?,?,?,0.23,?,6.0,2
6.8,0.21,0.31,?,?,40.0,?,?,3.07,?,?,7.0,?
?,0.23,?,?,?,?,?,?,?,?,10.9,7.0,?
?,?,0.31,2.9,0.046,40.0,?,0.9913,?,0.65,?,7.0,2
6.6,0.2,0.14,?,0.184,35.0,?,?,?,0.45,9.4,?,?
6.6,0.28,0.42,?,?,60.0,?,?,3.14,?,9.4,5.0,?
7.8,0.25,0.37,?,?,10.0,80.0,0.99128,?,?,11.4,?,2
5.6,0.12,0.33,?,?,21.0,73.0,0.98896,?,0.32,12.9,8.0,?
6.6,0.28,?,?,0.046,?,194.0,?,3.14,0.48,9.4,?,?
?,0.17,?,1.8,?,29.0,84.0,0.98961,2.91,?,?,?,2
?,0.25,?,1.5,0.043,?,?,0.99338,?,?,10.1,6.0,?
?,?,?,7.0,?,?,194.0,?,?,?,?,5.0,2
6.6,?,0.42,?,?,60.0,196.0,?,3.14,0.48,9.4,?,?
6.5,?,0.5,7.6,0.047,?,?,0.99572,3.17,?,9.2,5.0,?
6.3,0.24,?,?,0.039,43.0,109.0,0.99056,?,0.44,11.8,6.0,2
?,0.32,?,?,?,31.0,?,?,?,?,12.3,?,2
7.8,0.25,?,?,?,?,?,0.99128,3.08,?,?,?,2
?,?,?,2.9,?,21.0,?,?,3.17,?,12.9,8.0,2
?,?,0.28,?,0.032,26.0,91.0,?,3.13,0.32,12.3,6.0,?
?,?,?,?,0.032,36.0,?,?,?,0.36,13.5,?,?
?,0.32,?,1.9,?,?,?,?,?,0.42,?,7.0,?
6.3,?,0.29,2.0,0.022,33.0,?,?,3.04,0.54,?,?,?
6.0,0.32,0.3,?,0.033,?,142.0,0.98912,3.29,0.42,12.8,?,2
9.4,0.24,?,?,?,?,208.0,?,2.9,0.38,11.0,3.0,2
?,?,0.28,?,?,19.0,?,0.99539,3.2,?,10.6,?,2
?,0.46,0.27,?,?,35.0,96.0,0.99129,?,?,?,7.0,2
?,0.3,?,2.1,?,33.0,?,?,3.22,?,12.9,7.0,2
?,0.19,?,1.1,?,67.0,152.0,0.9916,?,0.59,11.1,7.0,2
5.9,0.24,?,?,?,?,95.0,?,3.08,?,?,7.0,?
7.3,?,?,?,?,14.0,64.0,0.99012,3.1,?,?,?,2
?,0.435,0.38,?,0.058,?,?,?,?,0.54,?,?,?
?,0.18,0.37,?,0.036,19.0,74.0,?,3.09,0.49,?,7.0,2
?,?,0.37,1.1,0.036,?,?,0.98942,?,0.48,?,?,2
?,?,0.32,?,0.043,?,105.0,?,?,0.47,?,?,2
6.6,?,0.35,?,0.042,26.0,?,0.98962,3.19,?,?,7.0,?
?,0.21,?,1.4,?,?,148.0,?,3.5,0.49,?,5.0,2
?,0.29,0.36,?,?,29.0,?,0.9968,?,0.54,10.4,?,2
6.0,?,?,?,0.04,15.0,?,0.98934,?,?,?,6.0,2
?,?,?,?,?,30.0,?,?,3.48,?,?,?,?
7.1,?,0.31,1.6,?,15.0,?,0.991,3.14,0.5,12.0,?,?
?,0.17,0.3,?,?,13.0,?,0.99152,3.16,?,?,6.0,?
?,?,?,5.0,0.035,?,126.0,?,?,0.38,12.6,7.0,?
6.6,0.17,?,1.8,0.042,62.0,?,0.99204,3.15,0.42,10.2,?,?
?,?,0.36,1.3,0.036,11.0,70.0,0.99202,3.43,0.68,10.4,?,?
?,?,0.29,?,0.038,18.0,122.0,0.9906,?,0.42,11.5,?,?
?,?,0.34,?,0.049,36.0,112.0,0.99091,?,?,11.0,?,?
?,?,0.33,?,0.048,?,176.0,0.99472,3.11,0.52,10.1,6.0,2
?,?,?,8.6,0.046,47.0,159.0,?,3.08,?,?,6.0,2
?,0.22,?,3.7,0.059,29.0,?,0.99177,3.23,?,12.1,?,2
?,0.165,?,5.7,0.047,42.0,?,0.9934,?,?,?,?,2
6.6,0.425,0.25,?,?,23.0,?,?,3.05,0.41,11.4,?,?
?,?,?,13.65,0.048,?,189.0,0.99784,?,0.6,9.5,?,?
6.9,0.38,?,?,0.048,?,189.0,?,?,0.6,9.5,?,2
6.9,0.38,?,13.65,?,52.0,?,0.99784,?,?,?,?,?
?,?,0.28,15.2,?,?,41.0,?,3.17,0.39,?,?,2
7.6,0.17,0.27,?,0.05,?,98.0,0.99422,3.08,0.47,?,?,?
6.2,0.3,?,1.2,?,19.0,?,0.98999,?,0.54,?,?,2
7.6,?,?,4.6,0.05,?,?,0.99422,3.08,0.47,9.5,6.0,?
6.5,0.26,0.32,?,0.059,?,?,?,?,?,11.1,5.0,2
?,0.36,?,?,0.048,?,?,0.99782,?,0.6,9.5,?,2
?,0.38,?,13.65,?,?,189.0,?,?,0.6,?,?,2
6.8,0.18,?,9.8,0.058,64.0,188.0,?,3.13,0.51,10.6,6.0,2
6.7,0.18,0.24,10.3,?,?,185.0,?,?,?,10.6,?,2
6.6,0.16,?,6.7,?,43.0,157.0,0.99384,3.15,0.52,10.8,6.0,2
?,0.27,0.28,15.2,?,6.0,?,?,3.17,?,?,?,?
?,0.17,0.27,?,0.047,26.0,?,?,?,0.5,9.9,6.0,2
?,?,0.28,?,?,?,?,0.9935,3.08,?,?,?,2
6.0,0.22,?,1.1,0.034,?,?,0.98862,?,0.38,?,?,2
6.7,?,0.28,?,?,?,81.0,?,?,?,12.5,6.0,2
6.5,0.43,?,?,0.032,31.0,?,?,?,0.38,?,6.0,?
5.9,?,0.28,12.8,0.038,?,132.0,?,?,?,?,7.0,2
?,0.32,?,9.65,0.026,?,119.0,?,?,0.53,12.2,?,2
6.8,?,?,?,0.048,?,?,0.99556,3.19,?,?,6.0,2
?,?,?,?,0.033,?,?,?,?,0.42,11.3,7.0,?
?,?,0.28,?,0.034,29.0,81.0,0.99151,?,?,?,6.0,2
6.5,0.43,?,?,?,31.0,87.0,?,?,0.38,?,6.0,2
7.1,0.18,?,1.3,0.033,?,?,?,?,?,?,7.0,?
?,0.17,0.27,?,0.047,?,101.0,0.99596,?,?,?,?,2
?,0.22,?,?,0.06,41.0,132.0,0.9935,?,?,11.3,?,2
6.0,0.22,?,?,0.034,?,90.0,0.98862,3.22,?,12.6,?,2
6.0,?,0.26,?,0.033,38.0,?,0.98954,3.14,0.38,11.5,6.0,?
7.6,?,?,?,?,?,?,0.99076,?,0.49,?,?,?
6.2,0.3,?,1.1,0.032,31.0,111.0,?,?,?,?,?,?
6.0,?,0.25,?,?,?,114.0,0.98794,?,?,13.2,?,?
6.6,0.18,?,1.7,0.041,53.0,?,0.99207,3.13,?,10.2,6.0,?
?,0.22,0.28,?,?,32.0,117.0,0.99355,3.05,0.55,11.5,7.0,?
?,?,?,1.4,0.033,30.0,114.0,0.98794,?,?,?,?,?
?,0.3,0.21,1.1,?,31.0,111.0,0.9889,?,?,?,6.0,?
?,0.15,0.26,?,0.051,51.0,139.0,?,3.47,?,11.0,?,?
6.9,?,?,2.1,?,49.0,121.0,0.98882,2.98,0.43,13.2,7.0,?
?,?,?,1.7,0.045,?,?,?,?,0.44,9.5,?,?
7.8,?,0.26,9.0,?,38.0,132.0,0.997,?,?,?,6.0,2
6.6,0.18,0.28,1.7,0.041,53.0,161.0,?,3.13,0.45,?,?,2
?,?,?,?,?,51.0,189.0,?,?,0.55,11.4,6.0,2
6.1,?,0.27,?,?,?,140.0,?,?,0.42,?,8.0,2
7.6,0.36,?,11.3,?,87.0,?,0.9984,3.01,0.43,9.2,5.0,?
6.5,?,0.34,3.6,0.04,29.0,121.0,0.99111,3.28,0.48,12.1,7.0,?
6.9,0.19,0.35,6.9,?,51.0,125.0,?,3.1,0.44,10.7,7.0,?
6.5,?,?,3.6,0.04,?,121.0,0.99111,?,?,12.1,7.0,?
6.4,?,?,?,?,50.0,?,0.99316,3.38,?,?,6.0,2
6.8,?,0.3,?,0.044,42.0,179.0,?,?,0.56,?,6.0,?
?,0.32,0.31,?,0.037,34.0,126.0,0.99,3.06,?,?,?,?
6.1,?,0.27,4.7,0.03,?,140.0,?,3.16,?,?,8.0,?
?,0.36,0.49,?,0.046,?,221.0,0.9984,?,0.43,9.2,?,2
8.8,0.39,?,1.8,?,?,80.0,?,2.95,0.54,?,6.0,2
?,0.24,0.3,?,?,11.0,77.0,0.99381,3.13,?,12.8,7.0,?
?,?,0.3,?,?,?,112.0,0.99144,?,?,?,?,2
?,?,0.3,8.3,?,37.0,113.0,?,2.99,0.38,12.3,?,?
?,0.38,?,9.55,0.036,35.0,?,0.9919,?,?,12.4,6.0,?
8.0,0.28,?,?,0.03,35.0,?,?,?,0.42,12.3,?,2
6.5,0.25,0.45,?,0.048,?,?,0.99576,3.2,?,9.1,?,2
?,0.26,0.46,?,?,?,186.0,0.9958,?,?,9.1,5.0,?
7.4,0.29,?,10.2,?,43.0,138.0,?,3.1,0.47,?,6.0,?
6.3,0.19,0.29,?,?,?,?,?,3.19,?,?,?,?
?,?,0.32,?,0.052,?,?,?,3.39,0.65,9.5,?,?
?,0.32,?,?,0.037,25.0,?,0.99268,?,?,11.1,?,?
7.7,?,0.18,?,?,?,?,?,?,?,10.8,6.0,2
?,0.19,0.3,5.0,0.028,34.0,120.0,0.99242,2.94,0.47,?,5.0,2
7.7,0.46,0.18,?,0.054,18.0,?,0.99392,3.12,0.51,?,6.0,2
?,0.27,0.25,5.0,?,?,99.0,0.9925,2.87,?,11.4,5.0,2
5.8,?,?,?,0.034,9.0,?,?,3.21,?,11.2,?,2
?,0.15,?,?,0.037,14.0,?,?,3.19,?,?,?,?
?,?,0.33,7.4,0.037,?,95.0,?,3.25,0.49,11.1,6.0,?
6.1,0.33,?,?,?,?,183.0,?,3.39,0.65,9.5,?,?
?,?,0.3,?,?,63.0,?,?,3.12,?,?,?,?
6.2,?,?,0.7,0.051,24.0,?,?,3.37,0.43,?,?,2
?,?,?,?,?,?,?,?,3.15,0.45,?,?,?
?,0.14,?,5.6,?,?,?,?,?,?,?,?,?
6.8,0.24,?,9.5,?,56.0,157.0,0.99586,?,?,?,6.0,?
6.7,?,0.48,?,0.05,?,?,0.99942,?,?,?,6.0,2
8.9,0.3,?,?,0.032,32.0,?,0.99458,3.15,?,11.5,7.0,2
6.1,?,?,?,0.031,?,?,0.9895,3.39,0.43,12.7,?,?
7.2,0.37,?,11.6,?,?,214.0,?,3.1,?,?,6.0,?
?,?,0.3,?,?,18.0,?,0.9892,3.16,?,12.9,4.0,2
?,0.37,0.4,?,0.032,?,?,0.9963,3.1,0.51,9.8,?,?
6.1,0.3,?,?,0.031,?,163.0,?,?,?,12.7,?,2
7.6,0.28,?,20.15,?,30.0,145.0,?,3.01,?,8.5,?,?
?,0.29,0.28,4.7,0.059,28.0,?,?,?,0.56,12.7,8.0,2
?,0.28,?,?,?,22.0,?,0.989,?,0.64,?,8.0,?
7.1,0.18,?,?,?,48.0,156.0,?,?,0.78,9.1,5.0,?
6.4,0.32,?,4.9,?,18.0,?,0.9916,3.36,0.71,?,6.0,2
?,?,?,14.55,0.047,?,156.0,?,3.34,0.78,?,6.0,2
7.1,0.17,?,?,0.047,47.0,?,?,?,0.78,?,6.0,?
5.8,?,?,?,0.039,?,?,0.99375,?,?,?,?,2
?,0.32,?,?,?,?,?,?,?,0.71,12.5,?,2
7.1,?,0.39,?,0.051,48.0,?,?,?,0.78,9.1,?,2
7.1,0.17,0.4,?,0.047,?,156.0,?,?,0.78,?,6.0,2
