@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,?,?,3.7,?,?,151.0,0.99177,?,?,?,?,?
?,0.165,?,?,0.047,?,146.0,0.9934,3.18,0.55,9.9,?,?
6.6,0.425,?,2.35,0.034,23.0,?,0.99082,3.05,?,?,6.0,?
6.9,0.38,?,?,?,?,?,0.99784,?,0.6,?,?,?
6.9,0.38,?,?,?,?,189.0,?,3.0,?,9.5,6.0,?
6.9,0.38,?,13.65,?,?,?,?,3.0,?,?,?,2
?,?,0.28,?,0.046,6.0,41.0,0.99665,3.17,0.39,?,?,?
?,0.17,0.27,4.6,0.05,23.0,?,0.99422,3.08,?,?,6.0,2
6.2,0.3,0.31,?,0.048,19.0,?,0.98999,?,?,?,6.0,?
7.6,?,?,4.6,0.05,?,?,?,?,0.47,9.5,6.0,?
?,?,?,6.65,?,34.0,?,?,3.18,?,?,5.0,?
6.9,?,?,?,0.048,51.0,?,?,?,?,?,7.0,?
6.9,?,0.29,13.65,?,?,?,?,?,0.6,?,?,?
6.8,?,?,9.8,0.058,64.0,?,0.9952,3.13,?,?,6.0,2
?,?,0.24,?,0.057,?,185.0,0.99519,?,0.5,10.6,6.0,2
6.6,?,0.21,6.7,?,?,?,0.99384,?,?,10.8,?,?
7.2,0.27,?,?,0.046,?,41.0,0.99665,3.17,0.39,?,6.0,?
?,?,?,?,?,?,101.0,0.99596,3.34,?,9.9,?,2
?,0.22,0.28,7.2,?,?,?,0.9935,?,?,?,?,2
?,0.22,0.28,?,0.034,47.0,?,?,3.22,0.38,?,?,2
6.7,0.36,?,?,0.034,29.0,?,?,2.96,?,12.5,?,?
?,0.43,?,11.25,?,?,87.0,?,3.02,?,12.4,?,?
5.9,0.2,0.28,12.8,0.038,?,?,?,3.31,0.57,?,?,2
5.3,0.32,?,9.65,0.026,26.0,?,?,?,?,?,?,?
6.8,?,0.28,?,0.048,?,136.0,0.99556,3.19,?,10.7,6.0,2
6.0,0.22,?,12.2,0.033,25.0,97.0,?,3.17,0.42,?,7.0,?
6.7,0.36,0.28,8.3,0.034,?,?,0.99151,?,?,12.5,6.0,?
6.5,0.43,0.28,11.25,0.032,?,87.0,0.9922,3.02,0.38,12.4,?,?
?,0.18,0.49,?,?,12.0,72.0,?,3.05,0.53,11.3,7.0,2
?,0.17,?,?,0.047,26.0,101.0,?,3.34,0.5,?,?,?
7.2,?,?,7.2,0.06,41.0,132.0,0.9935,3.08,0.59,11.3,?,2
?,?,?,1.1,?,47.0,90.0,0.98862,3.22,?,12.6,?,2
6.0,?,?,1.1,?,38.0,?,0.98954,?,?,11.5,?,?
?,0.2,0.26,?,?,26.0,76.0,0.99076,?,0.49,?,?,?
6.2,0.3,0.21,1.1,0.032,31.0,111.0,?,2.97,0.42,12.2,6.0,?
?,?,?,?,0.033,?,114.0,0.98794,?,?,13.2,6.0,2
?,?,?,1.7,?,53.0,?,0.99207,?,?,10.2,?,?
7.0,?,?,?,?,32.0,117.0,0.99355,3.05,?,?,7.0,?
6.0,0.29,?,1.4,0.033,30.0,?,0.98794,3.08,?,13.2,6.0,?
6.2,?,?,?,0.032,31.0,?,?,2.97,?,12.2,?,?
5.6,?,0.26,5.55,0.051,?,139.0,0.99336,3.47,?,?,?,2
6.9,?,?,?,?,?,?,?,?,?,13.2,?,?
?,?,0.21,1.7,0.045,57.0,?,0.99341,3.32,0.44,9.5,?,2
?,?,0.26,9.0,?,38.0,132.0,?,?,0.53,10.2,6.0,?
6.6,?,0.28,1.7,0.041,?,?,0.99207,3.13,0.45,10.2,?,?
7.0,?,0.25,?,?,51.0,?,?,3.0,0.55,?,?,?
6.1,?,?,?,0.03,?,140.0,?,3.16,0.42,?,?,?
?,?,?,11.3,?,?,221.0,0.9984,?,0.43,?,?,?
6.5,0.28,?,3.6,0.04,29.0,?,?,3.28,0.48,12.1,?,?
?,?,0.35,?,?,51.0,?,0.9933,?,?,?,7.0,?
6.5,?,0.34,3.6,?,29.0,121.0,?,?,0.48,12.1,7.0,?
?,0.22,0.32,4.9,?,50.0,?,?,?,?,?,?,2
6.8,0.23,0.3,?,0.044,?,?,0.9946,3.25,0.56,10.6,?,2
?,0.32,0.31,?,0.037,?,126.0,?,?,0.45,11.8,?,2
6.1,?,0.27,?,?,56.0,?,0.99042,?,?,12.5,?,?
?,0.36,?,?,0.046,87.0,?,0.9984,?,0.43,9.2,5.0,?
8.8,0.39,?,1.8,0.096,?,80.0,?,?,0.54,?,6.0,?
6.6,0.24,0.3,?,0.026,11.0,77.0,?,3.13,0.55,12.8,?,2
6.9,?,?,8.2,?,?,112.0,0.99144,3.0,0.37,?,6.0,?
?,0.28,0.3,?,?,37.0,?,?,2.99,?,?,?,2
6.7,?,0.26,9.55,?,?,91.0,0.9919,2.98,0.37,12.4,6.0,?
?,0.28,?,?,0.03,35.0,?,0.99192,2.93,?,12.3,6.0,?
6.5,?,0.45,?,0.048,?,?,0.99576,?,0.53,?,5.0,2
?,?,0.46,?,0.047,?,?,0.9958,3.2,?,?,5.0,2
7.4,0.29,?,10.2,?,?,?,?,3.1,?,10.6,6.0,2
6.3,?,0.29,5.5,?,44.0,189.0,?,?,0.47,10.3,?,2
6.1,?,0.32,?,?,?,183.0,?,3.39,0.65,?,5.0,?
?,?,?,?,0.037,?,?,?,3.25,?,11.1,?,?
?,0.46,0.18,3.3,0.054,18.0,143.0,?,3.12,?,?,6.0,?
?,0.19,0.3,5.0,0.028,34.0,?,0.99242,?,0.47,11.2,5.0,?
7.7,?,?,3.3,0.054,?,?,0.99392,?,?,10.8,?,?
8.8,0.27,?,?,0.024,52.0,99.0,0.9925,2.87,?,?,5.0,2
?,?,?,1.3,0.034,9.0,94.0,0.99092,?,0.52,11.2,6.0,2
5.8,?,0.32,1.2,?,14.0,119.0,?,?,?,10.2,?,2
?,?,0.33,?,?,?,95.0,?,3.25,?,11.1,6.0,?
6.1,?,?,7.8,0.052,?,183.0,0.99657,3.39,?,9.5,5.0,2
?,0.32,?,9.9,0.041,63.0,?,0.99642,?,0.49,10.2,?,2
?,?,?,0.7,0.051,?,111.0,?,?,0.43,?,3.0,2
?,?,0.35,?,?,?,148.0,?,?,?,?,?,?
6.0,0.14,?,5.6,?,?,?,?,?,0.57,?,?,2
?,?,0.29,?,?,56.0,157.0,?,3.11,?,10.1,6.0,?
6.7,?,?,?,0.05,31.0,195.0,0.99942,2.95,0.75,?,6.0,?
?,?,?,4.6,0.032,32.0,148.0,?,?,0.45,?,7.0,?
6.1,?,?,?,0.031,50.0,163.0,0.9895,3.39,0.43,?,?,2
7.2,?,?,11.6,?,?,214.0,0.9963,3.1,?,9.8,6.0,2
6.7,?,?,1.2,?,?,76.0,0.9892,?,?,?,?,2
?,0.37,0.4,11.6,0.032,34.0,214.0,0.9963,3.1,?,?,?,?
?,0.3,?,2.1,0.031,50.0,163.0,0.9895,3.39,0.43,12.7,7.0,2
7.6,?,?,?,?,?,?,1.002,?,0.44,8.5,5.0,2
6.3,?,?,?,?,?,?,0.99036,3.24,?,?,?,?
?,?,?,?,0.026,?,105.0,?,?,0.64,13.1,?,2
7.1,?,?,?,0.051,?,?,?,?,0.78,9.1,?,?
?,0.32,0.27,?,0.034,18.0,?,?,?,0.71,12.5,6.0,2
7.1,?,?,14.55,0.047,47.0,156.0,0.99945,3.34,0.78,9.1,6.0,?
?,0.17,0.4,14.55,0.047,?,156.0,0.99945,3.34,0.78,9.1,6.0,?
?,0.24,?,?,0.039,63.0,?,0.99375,3.33,?,?,?,2
?,?,?,4.9,0.034,18.0,122.0,0.9916,3.36,?,12.5,6.0,?
?,0.18,?,?,?,48.0,156.0,?,?,0.78,9.1,5.0,?
?,?,0.4,?,?,47.0,?,0.99945,3.34,?,?,?,2
?,0.18,0.39,15.25,?,?,158.0,0.99946,3.34,0.77,9.1,6.0,2
7.8,0.29,0.29,3.15,?,41.0,117.0,?,3.24,0.35,11.5,5.0,2
?,0.255,0.27,1.3,?,30.0,86.0,0.98834,?,?,?,?,2
?,0.34,?,?,?,?,92.0,?,?,0.39,12.5,?,?
6.5,0.24,?,1.1,0.034,?,83.0,?,?,0.33,12.3,?,?
?,?,?,?,0.041,20.0,?,?,3.1,?,11.4,6.0,?
?,?,0.22,?,0.052,24.0,?,?,3.22,0.45,9.4,5.0,2
?,0.3,?,18.5,0.057,?,?,?,?,0.53,?,?,?
6.7,0.4,?,?,?,24.0,113.0,?,?,0.45,9.4,?,?
?,0.17,0.32,1.4,0.04,?,?,?,3.16,0.66,12.0,?,?
7.1,?,?,1.2,?,31.0,111.0,?,3.18,0.53,11.1,?,2
?,?,0.27,?,0.035,?,?,?,?,?,11.8,7.0,?
?,?,0.22,1.6,0.042,36.0,106.0,0.9905,?,0.32,?,?,?
?,?,?,?,0.057,?,?,?,?,0.53,9.1,?,?
?,0.15,?,6.0,0.033,?,128.0,0.99192,3.19,0.71,?,8.0,?
?,?,0.3,?,0.057,34.0,?,0.99554,?,0.44,10.4,6.0,2
?,?,?,9.7,0.044,?,98.0,0.99536,?,?,9.2,?,2
6.7,0.47,?,?,?,?,?,0.99056,3.29,?,?,?,2
?,?,0.32,?,0.033,59.0,?,0.99192,3.19,?,?,8.0,2
6.6,0.21,?,5.35,0.029,?,?,?,2.93,?,11.5,?,2
6.6,?,?,5.35,0.029,43.0,106.0,0.99112,2.93,?,?,?,?
8.0,?,?,?,?,13.0,?,0.99616,?,?,?,?,2
5.6,0.34,0.3,6.9,?,23.0,?,?,3.25,?,11.1,?,2
?,?,0.001,1.4,0.033,40.0,?,?,?,?,12.4,?,2
?,?,0.24,?,?,29.0,?,?,2.9,0.38,?,6.0,?
6.0,0.39,0.13,1.2,0.042,?,?,?,3.06,0.52,10.6,5.0,?
?,?,?,?,?,55.0,145.0,?,?,?,11.1,?,?
?,0.32,?,?,0.027,17.0,?,?,?,?,13.9,7.0,?
7.6,0.22,0.28,12.0,?,68.0,143.0,0.9983,2.99,0.3,9.2,6.0,?
6.8,0.19,?,9.85,0.055,41.0,?,0.99532,?,?,?,?,?
6.7,0.24,?,?,?,?,179.0,?,?,0.59,?,?,2
?,0.17,?,?,?,38.0,111.0,0.99,?,?,12.9,?,?
6.2,0.3,?,?,0.035,40.0,106.0,?,?,?,12.9,7.0,?
?,?,?,7.8,?,?,171.0,?,3.12,?,?,5.0,?
?,0.19,?,1.9,?,41.0,?,?,3.25,0.45,12.9,?,?
?,0.17,?,2.0,0.04,?,?,0.99,3.24,0.45,12.9,6.0,2
?,0.24,?,?,0.047,?,219.0,?,?,0.45,8.8,?,2
6.6,?,?,1.1,?,?,?,?,3.23,?,?,8.0,2
7.6,?,?,?,0.056,68.0,?,?,2.99,0.3,9.2,6.0,?
6.7,0.24,?,3.85,?,105.0,?,?,3.04,0.59,?,8.0,2
?,?,?,?,0.055,41.0,103.0,0.99532,2.98,0.56,10.5,?,?
6.7,0.16,?,?,?,24.0,131.0,?,?,?,?,?,2
6.5,0.3,?,4.0,0.038,37.0,97.0,0.99026,?,0.6,?,8.0,2
6.5,0.22,?,1.1,?,36.0,191.0,0.99297,3.05,0.5,9.5,?,2
?,?,0.45,10.4,0.06,?,184.0,?,3.31,?,9.8,?,?
6.2,?,?,6.1,0.032,19.0,86.0,0.98934,?,0.26,?,?,?
7.6,?,0.24,?,0.037,?,?,0.9913,3.05,0.44,?,?,?
?,?,0.45,10.4,?,?,184.0,?,?,0.56,?,?,2
5.9,0.32,0.28,4.7,?,?,94.0,?,3.22,?,?,7.0,2
?,0.3,?,?,?,37.0,97.0,0.99026,3.2,?,?,8.0,2
?,?,?,1.1,0.047,?,131.0,0.992,?,0.45,?,?,?
5.4,?,0.27,6.4,?,?,102.0,0.98944,3.22,?,?,?,?
6.1,0.36,?,8.15,?,?,?,?,?,?,?,?,2
?,?,0.24,?,?,?,?,?,?,0.26,13.4,?,?
?,0.21,?,?,0.056,?,113.0,?,?,0.52,10.2,?,2
6.9,0.28,0.33,1.2,?,?,?,0.9904,?,?,?,?,?
?,?,?,1.1,?,36.0,?,0.99297,3.05,0.5,?,6.0,?
7.8,?,?,1.4,0.036,25.0,?,?,?,?,?,?,2
?,0.28,?,?,0.041,7.0,?,0.99254,?,0.47,11.4,?,?
?,?,0.24,1.8,?,?,150.0,0.9913,?,0.44,11.8,7.0,?
8.0,?,?,?,?,24.0,111.0,?,3.09,?,?,?,?
?,0.28,?,15.5,?,?,134.0,0.99408,?,0.44,?,7.0,2
?,?,0.27,?,?,?,134.0,?,3.19,0.44,13.0,7.0,2
6.7,0.24,0.36,8.4,?,42.0,?,?,?,0.52,10.9,?,2
6.3,?,0.28,?,0.042,?,?,0.98998,3.14,0.37,?,7.0,?
?,0.24,?,?,0.038,?,?,?,?,0.54,?,7.0,2
?,0.43,1.0,19.95,?,42.0,164.0,?,?,0.5,12.0,6.0,?
?,?,0.36,2.0,0.052,?,141.0,?,3.38,0.53,10.5,6.0,2
6.1,0.33,?,?,0.036,30.0,?,?,?,?,?,7.0,?
6.0,0.28,0.27,?,0.036,31.0,134.0,?,3.19,0.44,?,?,2
?,?,0.36,?,0.042,42.0,123.0,0.99473,3.34,?,?,?,?
6.7,0.29,?,?,?,30.0,181.0,0.99869,?,0.57,9.1,5.0,2
?,0.33,0.31,?,0.04,?,93.0,0.9896,?,?,?,7.0,2
?,0.16,0.34,1.4,0.029,29.0,133.0,0.99108,?,0.64,11.5,?,2
?,0.2,?,3.0,0.031,26.0,118.0,0.99134,3.38,?,?,7.0,2
?,0.33,?,?,0.042,21.0,155.0,?,?,0.57,10.9,?,2
?,?,0.28,?,0.036,?,?,?,3.19,?,?,7.0,?
?,?,?,14.3,0.054,30.0,181.0,0.99869,3.14,?,9.1,?,2
6.4,0.26,?,?,?,?,179.0,0.99606,?,?,9.9,6.0,2
7.0,?,0.24,11.0,?,?,?,?,?,?,10.5,?,2
6.5,0.19,0.28,?,?,?,90.0,?,3.18,?,?,?,?
6.3,?,0.31,1.2,0.043,30.0,117.0,?,3.49,0.68,11.0,6.0,2
?,0.35,?,?,0.032,?,63.0,0.9932,?,?,?,?,?
7.7,0.38,?,10.8,?,28.0,?,?,?,0.41,?,6.0,2
?,?,?,?,0.031,22.0,87.0,?,?,0.62,?,?,2
7.2,0.33,0.34,2.0,?,?,171.0,0.98947,?,?,13.3,7.0,2
6.6,0.29,?,1.8,?,?,102.0,0.98819,?,?,13.7,7.0,?
?,0.2,?,?,0.05,26.0,131.0,0.99133,?,0.52,11.1,5.0,2
6.9,?,0.62,7.5,?,?,?,0.99143,3.23,?,13.4,7.0,2
?,0.23,?,9.7,0.048,?,207.0,0.99571,3.05,0.3,?,5.0,2
5.9,0.23,0.24,3.8,0.038,?,152.0,0.99139,?,?,?,7.0,2
6.6,0.32,?,?,?,55.0,178.0,?,?,0.46,9.4,5.0,2
6.0,0.23,0.15,?,0.048,?,?,?,?,0.3,?,5.0,?
?,?,?,?,?,?,?,0.99186,3.37,0.4,11.6,6.0,2
5.3,0.36,0.27,6.3,0.028,?,132.0,?,?,?,?,6.0,?
8.9,?,?,0.8,?,?,128.0,0.98984,?,0.35,12.4,6.0,2
7.6,0.23,?,8.6,0.053,?,?,?,?,?,?,?,2
6.9,?,?,6.3,?,19.0,50.0,?,?,?,?,?,?
?,?,0.27,3.1,0.034,28.0,134.0,?,3.26,?,?,7.0,?
7.2,?,0.35,7.2,0.046,45.0,?,0.9955,?,?,?,?,2
6.4,?,0.44,?,?,?,179.0,?,?,?,?,5.0,2
?,0.23,0.46,6.4,0.036,?,85.0,0.99279,3.1,0.78,11.7,?,?
?,?,0.3,?,?,?,?,?,3.14,0.37,?,6.0,2
?,0.31,0.35,7.2,?,45.0,?,0.9955,3.14,?,9.7,5.0,?
?,?,?,?,?,49.0,179.0,?,?,?,?,?,?
7.2,0.24,?,?,0.032,30.0,92.0,?,?,0.39,?,?,2
?,0.27,0.47,?,0.146,?,?,0.99224,?,?,10.1,5.0,2
6.5,?,?,4.8,0.029,?,?,0.99074,?,0.44,?,7.0,2
7.2,?,?,?,0.031,27.0,?,0.98892,3.03,?,12.7,6.0,?
7.8,?,?,?,?,27.0,99.0,?,2.98,?,?,6.0,2
?,?,0.27,?,?,?,?,?,3.16,0.33,11.2,?,2
6.6,?,?,?,0.036,46.0,153.0,?,?,0.48,9.4,6.0,2
?,?,?,1.8,?,49.0,?,?,?,0.53,?,?,2
?,0.33,?,1.8,?,?,159.0,?,3.41,?,?,6.0,2
7.3,?,0.29,19.5,?,?,?,1.0004,3.1,0.48,?,6.0,2
?,?,?,8.5,?,46.0,?,0.99576,3.2,0.48,?,?,?
?,0.2,0.29,19.9,0.039,?,237.0,1.0004,?,?,?,?,2
?,?,0.19,?,0.029,24.0,?,0.992,?,0.45,12.3,?,?
?,0.33,?,1.8,?,49.0,?,0.9919,3.41,?,?,?,2
?,0.14,?,1.1,0.022,?,?,?,3.04,?,10.0,?,2
?,?,?,?,?,39.0,?,?,?,?,?,6.0,2
5.7,?,0.22,?,0.044,?,110.0,0.99855,?,0.48,?,?,?
?,0.22,0.22,16.65,0.044,?,?,0.99855,?,?,?,?,2
8.1,0.2,?,?,?,49.0,87.0,?,?,0.36,?,?,?
?,?,?,6.1,0.042,27.0,?,0.99362,?,?,?,6.0,?
?,?,?,?,0.037,17.0,?,0.99324,?,0.48,12.2,7.0,2
8.1,0.2,?,?,0.023,49.0,87.0,0.99062,2.92,?,?,6.0,2
?,0.22,0.22,?,0.044,39.0,110.0,0.99855,?,?,9.0,?,2
?,?,?,?,?,5.0,?,?,3.01,0.36,?,4.0,2
?,0.64,0.28,4.4,0.032,?,78.0,?,?,0.62,?,?,2
?,?,?,4.5,?,23.0,?,0.99398,?,?,9.0,5.0,2
7.6,0.37,0.34,3.2,?,?,162.0,?,3.01,?,?,?,?
7.0,?,0.12,4.5,0.05,23.0,86.0,0.99398,2.86,0.35,9.0,?,?
6.6,?,0.28,4.4,?,?,?,0.99036,3.11,?,?,?,?
?,?,0.27,9.7,0.036,15.0,?,0.99406,?,0.36,11.2,?,2
?,0.38,0.28,?,?,?,?,0.9906,3.0,0.41,12.6,?,2
?,0.26,?,4.2,0.031,?,?,0.99089,?,0.39,?,6.0,2
?,?,?,?,?,?,93.0,0.99096,3.07,0.72,11.3,?,?
?,0.25,0.27,9.7,0.036,?,?,?,?,?,?,?,2
6.9,0.26,?,4.2,0.031,20.0,?,0.99089,3.12,?,?,?,2
5.9,?,?,?,0.033,?,?,0.9936,?,0.51,?,4.0,?
?,0.38,?,4.2,?,?,?,?,3.0,0.41,?,?,2
7.8,?,?,1.6,0.027,20.0,87.0,?,3.15,0.48,?,?,2
8.1,?,?,1.6,?,24.0,?,0.99396,?,?,10.1,?,2
6.8,0.18,?,1.1,0.027,?,112.0,0.99089,3.15,0.45,11.0,7.0,2
7.4,0.28,?,?,0.048,35.0,161.0,?,?,?,10.6,?,?
7.3,?,0.27,?,0.035,?,120.0,0.99138,?,0.59,11.3,7.0,?
6.7,0.22,0.22,?,0.038,5.0,124.0,0.99098,?,0.37,?,4.0,?
7.4,?,?,7.25,?,?,78.0,0.99238,2.94,0.37,11.5,7.0,2
?,?,?,6.55,0.026,33.0,?,?,?,?,?,?,?
?,?,?,?,?,?,130.0,0.99176,3.14,?,?,7.0,?
?,?,0.32,?,0.037,12.0,?,0.98993,3.3,0.46,12.3,?,2
?,?,0.3,1.4,0.041,15.0,?,0.9929,3.26,?,?,6.0,?
?,0.25,?,7.25,?,14.0,?,?,?,?,11.5,?,?
?,0.24,0.35,1.0,?,?,?,0.98988,3.16,?,?,7.0,2
?,0.28,?,4.2,0.044,?,158.0,?,3.35,0.44,?,7.0,?
6.8,?,0.71,17.5,0.042,?,114.0,?,2.85,?,9.5,6.0,?
6.8,?,0.71,?,0.042,?,?,0.99784,2.85,0.5,9.5,?,2
6.8,0.19,0.71,17.5,0.042,21.0,114.0,?,2.85,?,9.5,?,?
?,0.19,0.35,?,0.037,?,107.0,?,?,0.68,12.0,7.0,2
?,?,?,?,?,28.0,?,0.99211,?,0.45,10.8,5.0,2
5.6,0.28,0.27,?,?,52.0,?,0.99202,?,?,?,7.0,?
5.6,0.28,0.28,?,0.044,?,158.0,0.992,?,?,10.7,?,2
6.8,0.19,0.32,7.6,?,37.0,107.0,?,?,0.44,?,7.0,2
7.2,0.16,?,?,?,?,123.0,?,3.12,0.4,?,?,?
6.6,0.17,0.28,1.1,?,55.0,108.0,0.98939,?,0.52,?,?,?
6.6,?,0.28,11.8,?,54.0,137.0,0.99492,3.18,?,10.8,6.0,2
5.8,?,0.24,?,?,?,169.0,?,?,0.56,?,?,?
6.6,0.39,?,?,?,?,226.0,?,?,?,9.4,6.0,2
6.8,0.12,?,?,0.049,32.0,?,0.99654,?,0.35,?,6.0,?
6.6,0.295,?,?,?,?,?,?,?,?,10.4,7.0,?
6.6,0.26,0.24,?,0.038,?,137.0,?,?,?,10.4,6.0,2
?,0.32,0.27,?,0.027,37.0,?,?,?,0.6,12.6,7.0,2
7.4,?,?,1.9,?,?,?,0.9892,?,0.36,?,6.0,?
?,?,0.48,8.8,0.056,35.0,?,0.99628,?,?,9.4,?,2
6.4,?,?,?,?,?,151.0,0.99604,3.11,0.6,?,5.0,2
6.8,0.14,0.18,1.4,?,?,?,?,3.27,?,11.2,6.0,?
?,0.16,0.25,?,0.044,?,149.0,?,2.91,0.46,9.2,?,2
?,?,?,?,?,27.0,?,?,2.91,?,?,?,?
6.7,?,0.48,8.8,?,35.0,?,0.99628,3.04,0.47,9.4,5.0,2
6.8,0.14,0.18,?,0.047,30.0,?,0.99164,?,?,?,6.0,2
?,0.16,?,?,?,?,114.0,?,?,0.55,10.8,6.0,2
?,0.16,0.25,?,?,27.0,?,0.998,?,0.46,?,?,?
6.4,?,0.24,?,?,41.0,151.0,0.99604,?,?,9.2,5.0,?
7.2,?,?,1.2,0.037,11.0,95.0,0.98914,2.96,?,?,?,?
7.7,0.32,?,?,?,66.0,?,0.99794,3.0,0.54,?,?,?
7.0,?,?,0.9,?,20.0,117.0,?,3.21,?,11.4,?,2
7.1,0.27,0.24,?,?,48.0,?,?,3.04,0.56,10.0,?,2
6.8,?,?,26.05,?,?,?,?,3.06,0.42,10.6,?,?
?,?,?,?,0.04,108.0,?,?,3.07,0.75,10.7,7.0,?
?,?,?,12.6,?,?,?,0.99726,3.04,0.56,?,7.0,2
7.2,?,0.3,1.2,0.037,?,?,0.98914,2.96,?,12.5,?,2
6.8,0.45,0.28,?,?,27.0,122.0,?,?,?,10.6,?,2
6.6,0.36,0.28,?,?,12.0,93.0,0.99054,?,?,?,?,2
7.7,0.32,?,11.8,?,66.0,?,0.99794,3.0,0.54,9.3,?,?
7.0,0.29,0.33,0.9,0.041,?,117.0,?,3.21,?,11.4,?,2
6.4,0.37,0.2,?,?,61.0,183.0,?,3.24,?,?,5.0,?
6.4,?,?,?,0.117,57.0,?,0.99459,?,0.43,9.5,6.0,2
6.4,?,0.2,?,?,?,?,0.9946,?,?,?,?,?
?,0.3,?,8.0,?,21.0,?,0.99362,3.06,?,10.8,6.0,?
?,0.3,?,8.0,0.036,21.0,?,?,3.06,0.38,10.8,?,?
?,0.21,0.51,?,0.045,?,125.0,0.99966,?,?,8.8,?,?
6.6,0.3,?,?,?,21.0,124.0,?,?,?,?,6.0,?
7.6,?,?,?,?,?,156.0,0.99442,?,0.38,11.0,7.0,?
5.8,?,?,?,?,?,96.0,?,?,0.38,12.4,?,2
6.5,0.26,0.39,1.4,?,12.0,66.0,?,?,?,?,?,?
?,0.3,?,4.8,?,?,127.0,?,3.12,?,?,?,?
6.4,0.29,?,2.4,?,34.0,89.0,?,3.24,?,?,?,2
6.7,0.13,0.32,3.7,0.017,?,99.0,0.99348,3.12,?,?,?,2
6.8,0.19,?,?,?,42.0,130.0,0.99283,?,0.56,?,6.0,2
?,0.25,?,5.7,?,56.0,?,?,3.16,?,10.5,?,2
?,?,0.4,5.7,0.052,?,?,?,3.16,0.88,?,?,2
?,?,?,?,0.047,?,?,0.99283,3.12,0.56,?,6.0,2
6.4,0.24,?,?,0.046,?,133.0,0.9908,3.12,0.54,?,7.0,2
?,0.18,?,?,0.039,?,?,?,?,?,11.3,6.0,2
7.2,?,?,?,0.031,?,?,?,?,?,12.2,7.0,2
?,?,?,?,0.037,?,?,?,2.9,?,?,?,?
7.3,?,0.25,?,0.032,?,138.0,?,?,?,11.1,5.0,2
7.0,?,?,?,?,?,126.0,?,?,?,12.3,?,?
?,?,0.6,?,?,6.0,?,0.99255,?,?,?,4.0,?
6.3,0.32,0.17,17.75,?,51.0,190.0,0.99916,3.13,0.48,8.8,6.0,?
6.6,0.085,0.33,?,0.036,?,109.0,0.99306,?,0.61,9.5,?,2
6.3,?,?,?,?,?,?,?,?,0.48,8.8,?,?
6.8,0.18,0.32,?,?,17.0,?,0.99498,?,0.44,?,?,2
6.8,?,0.26,5.7,0.038,27.0,?,0.99,?,?,?,7.0,2
?,0.28,0.28,8.5,?,?,191.0,?,3.16,?,?,7.0,?
5.7,0.15,0.47,11.4,?,?,?,?,?,?,10.5,?,?
5.8,?,0.3,?,0.043,?,149.0,0.9926,3.33,0.42,?,7.0,?
?,?,?,2.7,0.036,?,?,?,3.2,?,?,8.0,?
?,0.32,0.28,4.3,0.032,46.0,?,0.98946,3.16,?,?,8.0,?
6.7,0.22,0.39,?,0.049,?,?,0.99346,?,0.47,?,6.0,2
?,0.6,0.12,1.8,0.05,?,?,0.99268,3.42,?,10.4,4.0,?
?,?,?,?,0.034,?,?,?,3.16,?,?,6.0,?
?,0.29,?,5.7,0.035,54.0,155.0,0.98976,3.27,0.34,12.9,8.0,?
?,0.53,?,2.7,?,?,?,?,?,0.53,13.2,?,2
?,0.21,?,?,?,61.0,?,?,3.02,?,10.5,7.0,2
?,0.32,0.28,4.3,?,46.0,115.0,0.98946,?,0.57,?,?,?
?,?,0.26,11.0,0.03,?,?,?,?,?,?,5.0,?
5.9,?,0.32,1.6,?,?,?,?,3.41,0.55,12.7,7.0,2
?,?,?,11.6,0.044,?,155.0,0.99655,?,?,9.4,6.0,?
6.8,0.3,?,?,0.025,29.0,?,?,?,0.32,12.9,7.0,?
?,?,0.29,?,?,26.0,74.0,?,?,0.35,?,8.0,2
5.4,0.3,?,?,?,?,93.0,0.98742,3.31,?,13.6,?,2
?,0.34,?,?,?,26.0,112.0,?,?,0.55,?,?,2
5.6,0.25,?,?,0.049,?,166.0,0.992,?,?,?,?,2
?,0.3,0.3,?,0.029,25.0,?,0.98742,?,?,?,?,2
?,?,?,?,?,29.0,169.0,0.99275,?,?,12.2,6.0,?
7.2,?,0.25,18.8,?,?,111.0,1.0004,?,?,8.7,5.0,?
7.1,0.2,?,?,0.037,?,?,0.99444,3.04,?,?,7.0,2
?,0.15,0.41,12.9,?,?,183.0,?,3.24,?,?,6.0,2
7.0,0.22,?,9.2,?,37.0,?,?,3.06,?,12.5,?,?
6.4,0.16,?,1.2,0.051,?,?,0.99058,3.11,?,11.3,7.0,2
?,0.15,0.41,?,0.044,?,183.0,?,3.24,0.78,10.2,?,2
6.8,?,?,?,?,?,122.0,0.99164,?,0.63,?,?,2
6.8,0.15,?,12.9,?,79.5,?,?,?,?,?,6.0,?
?,0.3,0.37,1.6,0.087,?,177.0,?,?,?,?,5.0,?
6.0,0.16,0.27,?,0.03,?,98.0,0.99402,3.15,0.34,10.8,?,?
?,?,?,2.5,?,?,?,?,3.32,0.56,12.5,?,2
