@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,0.28,?,1.8,0.042,8.0,?,?,?,?,9.0,?,2
7.2,0.2,?,?,?,17.0,?,?,?,0.53,?,5.0,2
?,?,?,1.8,0.041,?,?,0.9929,?,?,9.0,5.0,2
?,0.28,?,?,0.042,?,?,?,?,?,9.0,5.0,2
6.4,0.29,0.3,?,0.036,?,79.0,0.99037,3.29,?,12.4,7.0,2
7.4,?,0.24,6.0,0.042,28.0,?,0.99304,?,0.44,?,?,?
?,?,0.38,0.9,0.034,36.0,86.0,?,2.8,?,12.0,6.0,2
6.4,0.12,?,1.1,0.031,?,94.0,0.98986,3.01,0.56,11.7,6.0,?
?,0.2,0.22,?,?,17.0,101.0,0.99471,?,0.53,10.0,5.0,2
7.3,0.4,?,?,0.016,?,90.0,?,?,?,?,7.0,?
?,0.11,0.34,14.05,?,?,114.0,0.99634,3.07,?,11.0,?,?
6.9,0.23,0.41,8.0,0.03,?,?,0.99368,?,0.54,11.0,6.0,2
?,?,0.38,13.1,0.112,?,?,?,?,0.48,?,?,2
7.5,?,?,?,0.021,38.0,113.0,0.99026,?,0.48,?,7.0,?
5.8,?,?,?,0.044,?,?,0.99362,?,0.6,10.6,?,?
5.5,?,?,?,?,31.0,?,0.98919,3.55,0.49,?,?,2
6.6,0.23,0.3,?,?,33.0,118.0,0.99835,?,?,9.0,6.0,?
6.6,0.23,0.3,?,?,33.0,?,?,3.04,0.54,9.0,?,2
?,?,?,0.95,?,52.0,148.0,0.99038,2.93,0.32,?,5.0,2
?,?,?,1.4,?,?,?,0.99104,?,0.44,?,?,?
?,0.31,?,?,0.021,52.0,148.0,0.99038,?,?,11.5,5.0,?
?,0.26,0.24,?,0.05,?,?,0.99286,?,?,9.9,?,?
?,?,?,?,0.039,31.0,?,0.99296,?,0.46,?,6.0,2
?,0.23,?,?,0.051,?,?,0.99835,?,?,?,?,?
7.5,0.19,0.4,?,0.056,?,?,0.9954,?,?,?,6.0,2
8.0,0.14,0.33,?,0.045,?,162.0,0.9914,3.07,?,11.0,?,2
6.8,?,?,?,0.026,34.0,124.0,0.99286,?,?,?,6.0,2
?,0.23,?,?,0.044,?,131.0,?,2.96,0.51,?,?,2
?,0.23,?,11.4,0.044,45.0,131.0,0.99604,2.96,?,?,6.0,?
6.7,0.36,0.26,7.9,?,?,123.0,0.99119,?,?,?,7.0,?
?,?,0.42,5.0,0.016,?,113.0,0.99007,3.15,?,12.4,7.0,2
8.5,0.23,0.28,11.1,?,?,97.0,?,3.03,0.39,10.5,7.0,?
7.0,?,0.31,8.0,?,29.0,213.0,0.99596,3.28,0.57,10.4,6.0,2
6.0,?,?,?,0.029,?,?,0.99011,3.15,0.34,?,6.0,2
?,?,?,10.55,?,?,28.0,0.99184,?,0.32,12.7,6.0,?
6.7,0.18,?,10.2,0.039,29.0,115.0,?,?,0.45,?,?,2
6.7,0.18,?,10.2,?,29.0,115.0,0.99469,?,?,10.9,?,2
6.8,?,?,?,?,29.0,113.0,0.99406,3.11,0.45,?,7.0,?
?,0.19,0.31,?,?,17.0,103.0,0.99305,3.15,0.52,11.4,?,?
6.2,0.16,0.32,1.1,0.036,74.0,184.0,0.99096,?,0.41,?,?,2
5.0,?,?,4.5,0.032,58.0,?,0.98956,3.45,?,12.6,?,?
6.3,?,?,?,?,?,152.0,0.9921,3.29,?,11.6,?,?
?,0.2,?,10.9,0.038,?,130.0,0.99496,?,0.44,?,7.0,?
6.8,?,0.28,9.8,?,29.0,113.0,0.99406,3.11,0.45,?,?,?
?,0.18,0.28,?,0.039,?,113.0,0.99406,?,?,10.9,?,?
6.6,?,?,?,0.037,?,?,0.9888,?,0.37,?,6.0,?
6.5,0.35,?,0.8,?,?,111.0,?,3.11,0.5,?,?,2
6.9,0.25,?,1.2,0.035,35.0,?,?,?,0.58,?,6.0,?
?,?,?,?,0.025,18.0,?,?,?,0.64,?,?,?
6.8,0.18,?,9.8,0.039,29.0,113.0,?,?,?,?,7.0,?
6.7,?,?,?,0.039,29.0,115.0,?,?,?,10.9,7.0,2
?,0.2,0.27,10.9,?,?,?,0.99496,?,?,10.5,7.0,?
6.3,0.37,0.28,?,?,45.0,?,0.9921,3.29,0.46,11.6,?,?
7.2,0.19,?,6.3,?,?,?,?,?,0.52,11.4,?,?
?,0.18,0.36,?,0.034,?,111.0,?,3.16,?,11.0,6.0,?
6.9,?,0.36,?,?,40.0,156.0,0.98968,?,?,?,6.0,2
?,0.16,?,?,?,74.0,?,0.99096,3.22,0.41,11.0,?,?
5.0,0.27,0.32,4.5,0.032,?,?,?,3.45,?,?,7.0,?
5.0,0.3,0.33,3.7,0.03,?,173.0,?,?,?,?,?,2
6.5,0.2,0.5,18.1,0.054,50.0,?,0.99941,?,?,?,?,?
?,?,0.31,?,?,?,?,0.99388,3.16,0.53,9.5,?,?
?,?,0.36,5.5,?,?,?,?,?,?,11.8,6.0,2
6.8,0.25,?,3.1,?,?,93.0,?,3.14,0.45,?,?,2
?,0.13,?,12.85,0.042,?,?,?,3.05,?,?,?,?
7.0,?,?,19.8,?,?,67.0,0.9976,?,?,11.0,6.0,2
?,0.32,?,?,?,14.0,?,0.99362,?,?,?,?,?
?,0.13,?,?,0.042,?,?,0.99581,?,0.55,?,?,?
5.9,0.34,?,3.8,0.035,57.0,?,0.99016,3.09,?,?,6.0,?
?,?,0.31,6.9,0.037,?,?,0.99176,3.02,0.39,11.9,8.0,?
?,0.32,?,8.25,0.02,?,?,?,?,0.44,?,?,2
8.4,?,?,?,0.029,3.0,46.0,0.99439,?,?,11.8,?,?
6.8,?,0.29,4.6,?,?,88.0,0.99458,?,0.48,10.6,4.0,?
8.0,0.74,0.21,?,?,?,133.0,?,3.06,0.38,?,?,?
?,?,0.34,19.8,0.04,?,?,?,?,?,11.0,6.0,?
7.0,0.13,0.37,12.85,?,36.0,105.0,0.99581,?,0.55,10.7,?,?
?,?,0.29,1.2,0.045,69.0,152.0,0.99178,?,0.63,11.0,7.0,?
?,0.22,0.3,8.9,?,17.0,?,?,2.99,0.34,10.5,?,2
?,?,0.22,11.7,0.035,44.0,150.0,0.99578,3.1,0.45,?,?,?
?,?,?,?,0.05,21.0,138.0,0.99546,?,?,10.5,?,2
7.1,0.47,?,14.8,0.024,22.0,142.0,0.99518,?,0.48,12.0,?,2
?,0.47,?,14.8,?,?,?,0.99518,?,?,?,8.0,2
5.8,0.19,?,?,0.042,?,124.0,0.99646,3.22,?,?,6.0,?
?,?,0.46,?,0.036,15.0,?,?,?,?,10.9,5.0,?
6.8,?,0.38,?,?,50.0,?,?,3.15,0.5,?,?,?
6.9,?,0.47,?,?,36.0,?,0.99604,?,?,9.4,6.0,2
6.0,?,0.33,?,0.026,31.0,85.0,0.99014,?,0.5,11.3,?,2
6.8,?,0.34,3.5,0.054,?,189.0,0.99489,?,?,10.4,?,?
?,?,0.42,17.2,?,?,170.0,?,3.26,0.57,?,?,?
?,?,0.45,2.1,0.027,43.0,104.0,0.99054,3.02,?,11.3,6.0,?
?,0.27,?,12.2,0.044,59.0,196.0,0.99782,?,?,?,6.0,?
?,0.2,?,?,0.045,58.0,130.0,0.99519,?,0.35,?,5.0,2
6.2,?,?,16.8,0.037,58.0,173.0,?,3.25,0.57,?,?,2
6.3,?,0.42,17.2,0.037,57.0,170.0,0.99884,3.26,0.57,?,6.0,?
7.2,0.21,?,?,0.154,46.0,?,?,2.95,?,9.2,?,2
6.0,?,?,14.7,0.044,?,144.0,0.99666,3.12,?,?,6.0,2
?,0.12,?,5.5,0.034,?,99.0,?,3.09,0.57,?,6.0,2
?,0.24,0.37,?,0.027,?,?,0.99086,3.19,0.34,?,6.0,?
?,?,?,?,0.041,42.0,?,0.9908,3.11,0.44,11.9,?,?
?,?,?,?,0.023,33.0,?,0.99067,3.11,?,11.7,?,2
?,0.33,?,8.7,0.126,?,199.0,0.99711,2.98,0.57,?,?,2
6.2,?,0.24,?,?,138.5,?,0.99452,?,0.53,9.6,4.0,2
7.5,?,0.38,?,?,?,?,?,?,0.57,9.4,?,2
?,0.2,0.66,10.2,?,78.0,175.0,?,2.98,?,?,?,?
?,?,0.36,?,0.042,26.0,?,0.99427,?,?,?,5.0,2
?,?,?,?,?,7.0,73.0,0.99152,3.2,?,?,6.0,2
6.3,?,0.44,1.7,?,36.0,?,0.98935,?,0.4,?,?,?
6.9,?,?,?,?,?,?,?,?,0.4,13.4,5.0,2
?,0.27,0.37,?,0.026,?,114.0,?,3.13,?,?,?,2
?,0.25,0.38,?,?,54.0,208.0,?,3.17,0.46,9.1,?,2
?,0.19,0.48,1.1,?,?,58.0,?,?,0.5,?,6.0,?
6.2,0.25,0.54,7.0,?,?,176.0,?,?,?,?,5.0,2
?,?,?,?,0.046,?,176.0,0.99454,?,?,10.4,5.0,?
6.8,?,0.43,7.6,?,30.0,110.0,0.99164,3.08,?,12.5,?,?
?,?,0.54,?,?,?,?,0.99454,?,0.7,10.4,5.0,?
?,0.21,?,?,0.038,?,?,0.99778,2.95,?,?,5.0,2
7.0,?,?,?,?,?,120.0,0.9975,3.18,?,?,6.0,2
7.4,0.21,0.8,?,0.038,77.0,183.0,0.99778,2.95,0.48,?,5.0,?
?,?,0.42,1.2,?,29.0,?,0.99205,3.17,?,10.7,?,?
6.1,0.18,0.38,?,0.033,?,?,?,3.16,0.49,?,6.0,2
?,0.53,0.43,?,0.029,6.0,76.0,0.99118,3.08,?,?,?,2
?,0.28,?,?,?,30.0,110.0,?,3.08,0.59,?,8.0,?
6.5,?,0.38,?,?,?,82.0,?,?,0.43,12.1,7.0,?
7.5,0.25,0.47,4.1,?,?,163.0,0.99184,?,?,?,6.0,2
?,0.24,0.41,?,0.039,48.0,122.0,?,?,?,?,5.0,?
?,0.25,?,8.5,?,29.0,141.0,0.99546,?,0.6,?,?,2
6.4,0.15,?,?,0.042,?,?,?,?,?,12.2,7.0,2
?,0.28,0.3,3.1,?,?,?,0.9942,3.05,?,?,5.0,2
?,0.25,?,7.9,?,?,?,0.99572,?,?,9.1,5.0,?
?,0.28,0.35,?,0.028,35.0,?,?,2.96,?,12.1,5.0,?
?,0.35,0.34,4.9,0.032,9.0,?,?,?,0.81,12.0,5.0,?
8.5,0.19,?,?,?,23.0,?,?,?,?,10.5,?,?
6.2,0.25,0.54,?,?,?,176.0,?,3.19,0.7,10.4,5.0,2
?,?,?,1.2,0.029,10.0,?,?,3.46,?,11.9,?,?
5.8,0.31,?,?,?,28.0,94.0,0.98906,3.25,?,?,7.0,2
?,0.17,?,2.6,?,33.0,78.0,0.99146,?,?,?,?,?
8.5,?,0.4,9.9,0.036,?,88.0,?,3.02,0.42,10.5,?,?
5.8,?,0.32,?,?,28.0,?,0.98906,3.25,?,13.7,7.0,?
6.1,?,0.34,9.5,?,?,201.0,?,?,?,10.1,3.0,?
?,0.37,0.37,1.5,0.024,12.0,76.0,0.98876,?,0.39,12.3,?,2
6.2,?,?,?,?,?,89.0,?,3.06,0.33,12.0,7.0,?
6.6,?,?,2.6,?,33.0,78.0,?,3.22,?,?,?,2
?,0.28,?,?,0.04,61.0,183.0,0.99592,?,?,?,6.0,?
?,?,?,?,?,28.0,?,?,?,0.53,?,6.0,?
?,0.25,0.45,?,0.045,?,?,?,?,0.48,?,7.0,?
9.7,0.24,?,4.9,?,?,18.0,?,2.85,?,10.0,?,2
9.7,0.24,?,4.9,?,?,18.0,0.99368,2.85,?,10.0,6.0,?
6.8,0.13,0.39,1.4,?,?,?,0.99121,?,0.6,11.3,?,?
6.6,0.78,?,1.5,?,?,?,0.99104,3.25,?,?,5.0,?
?,?,?,6.7,0.022,?,?,0.99221,3.36,0.39,?,?,2
?,0.34,0.4,2.1,?,?,?,?,?,?,?,?,?
6.7,0.14,?,4.3,0.028,?,124.0,0.99176,2.91,0.54,10.7,?,?
7.0,?,0.34,10.9,0.038,?,84.0,?,3.11,0.34,?,6.0,?
?,?,0.26,?,?,18.0,?,0.99366,3.17,0.38,10.2,?,?
?,0.25,0.45,2.3,0.045,?,?,0.99064,?,0.48,?,?,?
?,0.21,0.49,?,?,?,?,?,3.15,0.48,11.1,5.0,2
?,?,?,2.6,?,?,?,?,?,?,?,6.0,?
7.6,0.27,0.52,?,0.043,?,?,?,3.02,0.53,11.4,?,?
?,0.25,?,?,0.047,31.0,169.0,0.99252,?,?,10.6,?,?
?,0.35,?,?,0.047,33.0,151.0,?,?,?,?,?,2
?,0.3,0.36,?,0.054,31.0,203.0,?,?,0.57,?,?,2
6.7,?,?,2.2,0.033,?,?,0.99045,?,0.62,11.9,6.0,?
?,0.23,0.39,?,?,?,98.0,?,?,?,?,?,2
7.6,?,0.34,1.6,?,?,?,0.99305,?,0.7,10.4,5.0,?
?,?,?,?,?,?,?,?,3.11,?,?,6.0,2
6.3,0.17,?,?,?,37.0,?,?,3.24,0.43,?,?,2
6.3,?,?,4.2,?,37.0,117.0,?,?,?,11.3,6.0,?
?,0.21,?,?,0.034,35.0,89.0,?,?,?,11.0,?,2
?,?,?,1.9,?,41.0,98.0,0.99,3.19,?,?,7.0,2
?,0.28,0.39,1.4,?,?,147.0,0.98836,?,?,?,?,2
5.9,?,0.37,?,0.027,3.0,21.0,0.9897,3.09,?,10.8,?,?
6.2,0.25,0.42,?,?,53.0,?,?,?,?,?,?,?
7.6,0.23,0.34,1.6,0.043,24.0,129.0,?,?,0.7,10.4,5.0,?
5.6,?,0.27,?,0.03,31.0,103.0,?,3.35,?,?,?,2
5.5,?,0.22,5.5,?,10.0,?,0.99156,3.46,0.44,?,5.0,?
?,?,0.39,?,0.052,22.0,126.0,0.99888,3.11,0.47,?,6.0,?
?,?,0.38,8.6,?,?,150.0,0.99534,?,?,?,5.0,2
?,?,?,?,?,47.0,?,?,?,?,11.0,7.0,2
?,?,0.38,?,?,10.0,?,?,?,?,11.0,5.0,?
5.0,0.24,?,?,?,?,100.0,0.99098,3.69,?,11.7,6.0,2
?,0.21,?,?,0.039,?,?,?,3.2,?,12.0,?,2
6.5,0.33,?,2.5,0.047,30.0,?,0.98964,?,0.43,?,?,2
6.3,0.35,0.26,17.6,0.061,59.0,?,0.99918,?,0.49,8.8,5.0,2
6.3,?,?,4.2,0.04,37.0,117.0,?,?,0.43,11.3,6.0,2
?,0.25,?,2.9,0.034,38.0,?,?,?,?,12.8,?,2
?,?,?,?,0.043,45.0,114.0,0.992,3.18,0.44,11.2,?,2
?,?,0.39,?,?,?,?,0.99851,3.26,0.51,?,?,?
5.6,?,0.27,0.9,0.04,?,?,?,?,?,?,?,2
?,0.25,?,?,0.051,42.0,?,?,3.23,?,11.1,?,2
6.9,0.22,0.43,6.4,?,34.0,115.0,?,?,0.51,?,6.0,2
?,0.19,?,?,?,33.0,?,0.99658,3.18,?,?,?,2
6.6,0.39,0.39,?,0.057,51.0,221.0,?,?,?,?,6.0,2
5.9,?,0.32,8.1,?,9.0,34.0,0.9911,3.22,0.36,?,7.0,?
?,?,?,1.3,?,?,?,0.9904,?,?,12.0,?,2
5.5,?,0.27,?,?,52.0,?,0.99026,3.5,0.39,11.2,?,?
6.2,?,?,?,0.039,?,130.0,?,?,0.43,8.8,?,2
6.2,0.23,0.36,17.2,0.039,37.0,130.0,0.99946,?,?,8.8,6.0,?
?,0.23,?,17.2,0.039,?,?,0.99946,?,?,?,?,?
7.2,0.32,?,8.7,0.038,45.0,154.0,0.99568,?,?,10.4,?,2
6.2,?,0.36,?,?,?,130.0,?,?,0.43,8.8,?,2
7.2,0.32,0.4,?,?,?,154.0,?,?,?,10.4,?,2
5.8,?,?,7.5,0.027,?,?,0.9907,3.38,0.45,14.0,?,2
?,0.23,?,?,?,37.0,130.0,?,3.23,0.43,8.8,6.0,2
7.6,?,?,?,?,?,?,?,3.03,?,?,?,2
?,0.29,?,3.7,0.029,30.0,88.0,?,3.25,?,12.3,?,?
?,0.4,0.38,?,0.03,40.0,109.0,?,?,0.46,?,6.0,2
6.8,0.39,?,?,?,?,?,0.99212,?,?,12.0,?,?
6.1,?,?,15.1,?,?,?,0.99684,2.87,?,?,5.0,?
?,?,?,7.4,0.02,?,?,?,?,?,?,?,2
7.1,0.36,0.37,?,?,39.0,?,?,?,?,12.7,7.0,?
?,?,0.32,?,?,30.0,?,0.99456,3.4,0.39,10.5,6.0,?
6.5,0.34,0.46,1.0,0.023,6.0,80.0,?,?,0.54,?,6.0,?
?,?,0.42,15.1,0.033,?,124.0,?,2.87,?,?,5.0,?
?,?,0.34,7.4,0.02,38.0,133.0,0.99212,3.18,?,12.0,?,2
?,?,0.37,?,?,?,?,?,3.08,?,12.7,?,2
7.8,0.3,0.36,4.6,0.024,20.0,198.0,0.99222,?,?,?,?,?
6.1,?,0.52,?,0.037,32.0,?,0.99022,?,0.45,12.0,?,?
?,?,0.37,6.2,0.031,?,?,0.99076,?,?,?,?,?
5.6,0.28,0.4,6.1,?,36.0,?,0.99144,3.21,?,?,?,?
6.2,0.19,0.38,5.1,?,22.0,?,0.98961,3.05,?,?,6.0,2
?,?,0.26,6.3,0.043,?,?,0.9936,?,0.58,9.9,6.0,?
7.6,?,0.46,0.9,?,?,147.0,0.99126,?,?,?,?,2
?,?,0.39,2.3,?,?,?,0.99044,2.94,0.35,12.0,6.0,?
6.7,?,?,6.6,0.042,34.0,?,?,2.97,0.31,?,8.0,2
?,?,?,7.5,0.036,39.0,?,0.99123,2.99,0.32,12.4,?,?
?,0.36,0.35,?,?,37.0,125.0,?,3.0,0.32,?,?,?
7.8,0.21,0.34,11.9,0.039,?,?,0.9959,3.02,?,10.3,?,2
7.3,0.2,?,2.3,0.048,24.0,87.0,?,?,0.35,?,?,?
5.6,?,?,?,?,44.0,?,0.9931,?,0.4,?,?,2
?,0.15,0.35,4.3,?,23.0,98.0,?,3.1,?,?,6.0,?
8.5,?,0.4,1.1,?,?,?,?,3.0,?,?,?,2
6.5,0.24,0.38,1.0,0.027,31.0,?,?,?,0.36,12.3,?,2
?,?,0.37,?,0.025,38.0,?,?,2.93,?,?,?,?
?,0.12,0.33,?,0.038,23.0,131.0,0.99164,?,0.45,?,?,2
?,0.24,0.38,?,?,?,?,?,?,0.36,?,?,?
6.2,?,0.41,?,0.04,17.0,?,0.98988,?,?,?,7.0,2
?,0.21,0.4,7.3,0.041,49.0,115.0,?,?,?,?,?,2
8.7,0.3,0.59,?,?,10.0,70.0,?,3.06,0.56,?,?,2
?,0.18,0.37,1.3,?,?,125.0,?,?,?,?,7.0,?
?,0.17,?,?,?,?,123.0,0.99318,3.11,0.5,?,8.0,2
?,?,0.33,1.8,0.035,?,148.0,0.99196,3.15,0.36,10.2,5.0,?
?,?,?,?,0.026,?,114.0,0.98952,?,0.6,?,7.0,?
?,0.24,0.44,3.8,?,?,146.0,0.9911,3.06,0.37,11.6,?,2
8.3,0.16,?,7.9,0.025,38.0,?,0.99306,2.93,?,?,?,2
5.5,0.12,?,1.0,?,23.0,?,0.99164,?,?,9.8,5.0,2
5.7,0.16,0.32,?,0.036,7.0,89.0,?,3.26,?,?,5.0,?
?,0.21,?,?,?,?,123.0,?,3.14,?,10.9,?,2
6.4,0.22,0.38,?,0.044,?,?,?,?,0.3,11.0,7.0,?
?,0.34,0.44,6.5,0.027,?,126.0,0.99124,?,?,?,?,?
6.4,0.22,?,?,?,?,127.0,0.99326,2.97,?,?,?,?
6.8,0.21,?,?,?,40.0,121.0,?,3.18,?,?,?,2
?,?,0.36,5.1,?,?,?,?,3.14,0.31,?,?,2
7.9,?,0.44,6.5,0.027,47.0,126.0,?,2.96,?,12.5,?,2
?,?,0.34,2.4,0.022,?,?,?,?,?,12.8,?,?
6.4,0.22,?,9.1,?,?,127.0,0.99326,2.97,?,11.0,7.0,2
?,?,?,?,?,?,?,0.99692,3.33,0.43,9.1,5.0,2
?,?,0.36,5.0,?,?,?,0.991,3.11,?,12.4,7.0,?
?,0.29,?,6.75,?,?,98.0,?,?,?,12.9,?,2
?,0.21,0.42,1.2,?,?,?,0.99234,?,0.87,10.9,?,?
6.8,?,?,?,0.045,39.0,?,0.99402,3.53,?,?,5.0,?
6.4,0.21,0.34,16.05,?,?,142.0,?,?,0.38,10.6,5.0,2
5.8,0.33,0.23,5.0,0.053,29.0,106.0,0.99458,3.13,0.52,?,?,2
?,?,0.44,12.4,?,52.0,?,?,3.04,?,12.0,6.0,2
6.4,0.24,0.32,?,0.041,23.0,?,0.99033,?,?,11.8,?,2
?,0.18,?,?,?,67.0,?,?,?,?,?,6.0,?
5.2,?,0.2,?,0.033,?,74.0,?,3.34,?,12.3,6.0,2
?,0.14,?,?,0.104,?,?,?,?,0.64,11.5,6.0,?
7.2,0.13,0.46,1.3,0.044,?,?,0.99127,2.97,0.45,?,5.0,2
5.8,?,0.23,?,0.053,29.0,106.0,0.99458,?,?,9.0,5.0,?
?,?,0.25,2.5,?,?,?,0.9927,3.0,0.44,9.9,4.0,2
?,0.35,?,2.6,0.036,37.0,?,?,3.27,0.53,?,7.0,2
9.0,0.38,0.53,?,?,19.0,76.0,?,2.93,?,?,?,2
6.6,0.24,?,?,?,?,74.0,0.99386,3.1,0.57,12.9,6.0,?
?,0.16,0.34,1.1,?,41.0,115.0,0.9899,?,?,?,?,?
8.2,?,0.44,12.4,?,?,154.0,?,?,0.33,12.0,?,?
?,0.15,0.28,3.7,?,57.0,?,0.9913,3.22,?,?,6.0,2
6.6,?,?,2.65,0.041,?,86.0,0.98916,3.11,0.39,?,?,2
5.7,?,0.3,?,0.046,?,?,0.99276,3.34,0.5,9.9,?,?
6.8,0.27,?,?,?,?,?,0.99586,?,0.52,?,?,?
?,0.27,0.42,7.3,?,?,?,?,?,?,?,6.0,?
?,0.2,0.26,1.1,0.047,?,?,0.99158,?,0.6,11.0,7.0,?
?,?,?,6.6,?,?,150.0,?,2.96,?,9.4,6.0,2
?,?,?,7.0,?,?,?,0.99206,?,?,?,6.0,?
?,0.31,0.32,14.5,0.038,6.0,?,0.99412,?,0.34,?,?,?
?,?,0.29,11.8,?,?,?,?,?,0.34,11.9,?,2
6.6,?,?,?,0.054,22.0,?,?,3.26,?,10.4,?,?
5.7,0.15,0.28,?,?,57.0,151.0,0.9913,3.22,?,11.2,6.0,?
?,0.22,?,6.0,0.035,44.0,?,?,?,0.33,12.5,?,2
?,?,?,?,?,?,147.0,?,?,0.4,?,7.0,?
7.6,0.27,?,?,0.059,37.0,115.0,?,?,?,?,5.0,?
?,?,0.24,3.3,?,?,?,0.99031,3.1,?,?,7.0,?
?,0.16,0.42,1.0,?,29.0,?,0.9908,?,0.52,11.0,6.0,2
?,0.3,0.42,1.1,0.036,?,?,0.98871,3.1,?,?,?,2
7.0,?,0.35,1.4,?,42.0,109.0,?,?,?,?,6.0,2
6.6,0.34,0.24,?,?,29.0,?,0.99031,?,0.4,?,7.0,?
6.7,0.21,?,8.55,?,20.0,?,0.99146,3.19,0.22,?,?,2
?,0.27,?,2.5,0.059,?,115.0,0.99328,?,0.37,9.8,5.0,2
?,?,0.41,6.7,0.034,?,116.0,0.99245,?,0.46,?,?,2
7.7,0.27,?,3.8,?,46.0,?,?,?,0.38,?,?,?
?,0.25,0.37,?,?,?,?,?,?,0.4,11.1,7.0,?
6.4,0.23,0.35,4.6,?,?,?,0.99216,?,0.4,11.0,7.0,?
6.7,0.13,0.45,4.2,?,?,?,0.99162,?,0.54,?,?,2
6.7,0.24,?,?,?,?,?,0.99632,?,0.53,?,?,?
7.1,?,0.37,5.5,0.025,?,?,?,3.06,0.33,?,?,2
5.3,0.3,?,4.2,0.029,?,100.0,0.9905,3.3,?,?,?,?
7.1,?,?,?,?,?,?,0.99177,3.03,?,?,?,2
?,0.19,0.31,?,0.045,39.0,193.0,0.9986,3.1,?,?,6.0,2
7.4,?,?,?,?,?,?,?,?,0.5,?,?,2
?,0.19,?,?,0.045,?,193.0,?,3.1,?,?,?,2
7.4,?,0.31,?,0.045,?,?,?,3.1,?,?,6.0,?
?,?,0.31,14.5,?,?,?,0.9986,3.1,0.5,?,?,2
?,?,0.31,?,?,?,?,?,3.1,?,?,6.0,2
?,?,?,1.5,0.03,24.0,101.0,0.98923,?,0.42,?,5.0,?
7.6,0.19,?,?,?,32.0,193.0,?,?,0.5,9.3,?,?
?,?,0.31,3.6,0.03,36.0,92.0,?,3.22,?,12.6,?,2
5.9,?,?,1.4,0.035,?,247.0,?,?,0.44,?,6.0,?
4.2,?,0.23,5.1,?,64.0,?,0.99688,?,0.44,?,3.0,?
8.1,0.24,0.32,10.5,?,?,?,?,3.11,0.42,11.8,?,?
5.8,0.23,0.2,?,?,39.0,154.0,?,3.21,0.39,?,?,2
?,0.33,0.36,2.6,?,26.0,?,0.99097,3.32,0.53,12.7,6.0,2
6.6,0.38,0.36,9.2,?,42.0,214.0,?,?,?,9.4,5.0,?
?,0.15,0.29,1.8,?,21.0,115.0,0.99166,?,0.38,?,?,?
?,0.32,0.34,5.7,0.044,27.0,?,?,?,?,12.0,7.0,2
?,?,?,?,0.045,?,?,0.99135,?,0.6,11.3,7.0,2
?,?,?,?,0.038,40.0,?,0.99074,?,0.53,11.8,7.0,?
?,0.22,0.31,1.4,?,?,?,0.99193,3.45,?,10.9,5.0,?
?,?,?,0.9,?,32.0,?,0.99226,?,0.47,?,?,?
6.6,?,?,4.6,0.06,29.0,?,0.99142,3.23,0.49,?,?,2
6.4,?,?,?,0.057,?,125.0,0.99091,3.23,?,?,7.0,2
6.6,0.38,0.36,?,0.061,?,?,?,3.31,?,9.4,5.0,?
7.4,0.16,0.32,?,?,?,?,0.99134,3.06,0.47,?,6.0,2
?,?,?,?,?,?,?,0.99166,?,0.38,10.2,?,2
?,0.32,0.3,2.3,0.051,?,127.0,0.98964,3.13,0.52,12.8,6.0,?
6.7,0.12,?,?,0.039,?,125.0,?,?,0.67,?,7.0,?
?,?,0.14,4.4,0.184,35.0,168.0,?,?,0.45,?,?,2
8.0,0.34,?,?,0.035,?,103.0,0.99148,?,?,?,6.0,2
?,?,0.31,?,0.046,?,121.0,?,?,?,10.9,?,?
?,?,?,2.8,0.047,40.0,122.0,0.99126,?,?,?,?,?
?,?,?,?,0.046,40.0,?,?,3.07,0.65,10.9,?,2
?,?,?,4.4,0.184,?,168.0,?,2.93,0.45,9.4,6.0,?
6.6,?,?,8.2,0.044,?,?,0.99562,?,?,9.4,5.0,?
?,?,?,1.0,0.043,?,80.0,?,3.08,0.38,11.4,?,?
?,0.12,0.33,2.9,?,?,?,?,3.17,0.32,12.9,?,2
6.6,?,?,?,?,?,?,?,3.14,?,?,5.0,2
6.8,0.17,?,1.8,?,?,?,0.98961,?,0.57,12.0,?,?
?,?,?,?,0.043,?,113.0,0.99338,?,?,10.1,?,?
?,0.28,?,7.0,?,?,194.0,0.99558,?,0.48,?,?,2
?,?,?,?,0.044,60.0,?,?,?,0.48,9.4,?,2
6.5,0.25,0.5,?,?,?,?,0.99572,?,0.45,?,?,?
?,?,0.35,?,?,?,109.0,?,3.34,0.44,11.8,6.0,?
6.8,?,0.32,?,0.029,?,105.0,?,3.0,?,?,?,2
?,0.25,0.37,1.0,?,?,80.0,0.99128,3.08,0.38,?,5.0,2
5.6,?,?,?,0.044,?,73.0,?,?,?,?,8.0,2
6.6,0.24,0.28,?,0.032,26.0,?,?,3.13,0.32,?,?,?
?,0.22,?,?,0.032,36.0,?,?,?,0.36,?,?,?
?,?,0.3,?,?,?,142.0,?,?,0.42,12.8,?,2
6.3,?,?,?,0.022,33.0,?,?,?,0.54,?,7.0,?
