@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
6.4,?,0.17,?,0.042,61.0,195.0,?,3.22,0.46,9.4,5.0
?,0.29,?,?,0.045,?,?,?,?,?,9.0,5.0
6.4,?,?,?,0.044,60.0,198.0,0.99578,?,0.47,?,5.0
?,0.35,0.2,?,0.054,?,229.0,0.99888,3.11,0.5,8.9,6.0
8.3,0.28,?,17.5,?,48.0,?,?,3.02,0.56,9.1,6.0
?,0.35,?,5.6,0.034,?,148.0,?,?,?,9.8,4.0
?,0.43,?,9.4,0.056,29.0,183.0,0.99594,?,0.43,9.4,5.0
8.0,0.26,?,?,0.05,34.0,150.0,0.99437,3.13,0.5,10.0,?
6.9,0.43,0.28,?,0.056,?,183.0,0.99594,3.17,?,?,5.0
7.3,0.27,0.37,?,0.042,36.0,130.0,0.9979,3.48,?,9.9,6.0
?,0.46,0.26,?,0.147,49.0,159.0,?,?,0.47,?,?
?,0.2,?,?,?,13.0,168.0,0.99203,?,1.06,?,?
?,?,?,14.6,0.063,32.0,201.0,0.998,?,0.45,9.2,5.0
6.6,0.32,?,2.5,0.052,40.0,?,0.99316,?,0.6,10.0,5.0
7.6,?,?,?,?,32.0,?,?,3.0,0.45,?,?
?,0.34,?,?,0.051,?,?,0.99314,?,?,10.0,?
?,0.32,?,2.5,0.052,40.0,?,0.99316,?,0.6,10.0,5.0
6.5,0.27,0.26,?,0.042,?,133.0,0.99612,?,?,?,6.0
6.6,0.26,?,1.5,0.04,19.0,?,?,?,0.62,10.5,6.0
6.7,?,0.26,2.3,?,61.0,?,0.99394,?,0.63,10.6,?
6.6,?,?,?,?,?,157.0,0.99642,?,0.52,9.4,?
6.6,?,0.15,10.0,0.037,38.0,157.0,0.99642,3.28,0.52,9.4,5.0
?,?,0.27,1.6,0.027,?,?,0.99248,?,0.54,11.0,7.0
?,?,0.26,?,0.027,?,?,?,3.53,?,?,6.0
?,?,?,16.0,0.036,58.0,201.0,0.99954,3.3,0.67,?,5.0
7.8,0.32,?,?,?,?,194.0,0.99692,?,?,9.6,6.0
8.1,0.33,?,7.4,?,?,156.0,?,3.19,?,?,?
8.1,?,?,7.4,?,?,?,?,?,0.54,?,6.0
7.8,0.32,?,?,0.031,?,194.0,0.99692,?,0.58,9.6,6.0
6.6,0.33,0.24,?,0.045,31.0,147.0,0.99822,3.08,0.52,?,5.0
6.6,0.33,?,16.05,0.045,31.0,147.0,?,3.08,?,?,5.0
8.2,0.26,0.33,?,0.053,11.0,?,?,?,0.49,9.5,5.0
8.3,?,0.33,?,0.053,12.0,72.0,0.99404,2.89,0.48,?,5.0
7.0,?,0.26,10.8,?,37.0,?,0.99787,3.47,?,?,?
6.0,?,0.15,?,0.053,35.0,124.0,0.99347,3.08,0.46,?,?
?,?,0.78,12.1,?,53.0,?,0.99838,2.98,?,8.7,5.0
?,0.27,?,11.95,?,51.0,159.0,?,?,?,?,5.0
7.0,?,?,?,0.038,?,?,?,3.2,?,10.2,6.0
5.2,?,?,0.8,0.029,26.0,77.0,0.99155,?,?,10.1,6.0
6.8,0.34,?,1.4,0.049,29.0,118.0,?,?,0.41,9.5,?
?,0.25,?,1.3,?,?,176.0,0.99434,?,0.51,9.5,5.0
5.6,?,0.4,6.3,0.022,23.0,174.0,0.9922,3.54,0.5,11.6,7.0
?,0.24,0.23,10.3,0.032,12.0,97.0,?,3.13,0.4,10.7,6.0
6.0,0.29,?,15.55,0.043,20.0,?,0.99658,?,?,?,6.0
?,?,0.31,1.5,0.035,?,?,0.99076,3.32,0.44,11.1,7.0
7.4,?,0.09,1.5,0.071,19.0,117.0,?,3.22,?,?,5.0
6.8,0.29,?,1.4,0.142,?,148.0,?,?,0.49,9.0,6.0
6.1,0.27,0.31,1.5,0.035,17.0,83.0,?,?,0.44,11.1,?
?,?,?,?,0.047,?,215.0,?,3.19,0.48,9.5,6.0
?,0.24,?,13.0,0.052,?,?,?,3.37,0.49,9.4,6.0
?,0.32,?,1.0,0.049,22.0,113.0,0.99289,3.24,0.61,?,?
6.4,0.37,0.37,?,?,39.5,?,0.99432,3.1,?,9.8,6.0
6.2,0.26,0.37,?,?,54.0,201.0,0.99523,?,0.48,?,6.0
6.3,0.27,?,?,?,?,?,0.99542,3.19,0.48,?,6.0
6.4,0.3,?,7.5,0.05,?,191.0,0.9959,3.17,?,9.0,5.0
8.0,0.28,0.32,7.6,?,?,204.0,0.99543,3.1,0.55,?,6.0
6.7,?,?,10.3,0.079,37.0,122.0,?,?,?,8.8,?
?,0.27,?,1.7,0.034,?,122.0,0.99088,2.97,?,11.9,?
7.9,?,?,?,?,25.0,?,?,?,?,11.9,6.0
6.1,0.28,?,19.95,0.074,32.0,174.0,0.99922,?,0.44,?,6.0
?,?,0.49,7.7,0.036,11.0,110.0,?,?,0.76,10.0,?
6.0,0.2,0.24,5.3,?,?,?,?,?,?,?,5.0
6.1,?,0.24,?,?,?,174.0,?,?,0.44,?,6.0
?,?,?,?,?,20.0,139.0,?,3.16,?,?,?
?,0.31,0.23,12.7,?,20.0,?,?,3.16,0.5,?,?
?,0.18,0.22,?,?,45.0,155.0,0.99238,3.19,0.48,?,5.0
8.6,0.23,?,11.3,0.031,?,96.0,0.99645,3.11,0.4,10.8,?
6.8,0.21,?,?,0.046,?,133.0,?,3.27,0.48,?,?
6.8,?,?,18.1,0.046,32.0,133.0,?,?,?,8.8,5.0
?,?,0.31,?,?,37.0,?,0.99376,3.32,0.49,11.4,6.0
6.8,0.21,0.36,?,?,?,?,?,3.27,0.48,8.8,5.0
6.4,0.31,?,6.4,0.039,?,?,?,3.14,?,9.8,?
8.6,?,0.36,?,?,?,?,0.99556,3.17,0.47,?,4.0
8.6,0.34,0.36,?,?,11.0,119.0,0.99556,3.17,0.47,9.4,4.0
?,?,0.28,3.1,?,?,174.0,?,3.21,0.43,?,6.0
?,?,0.41,14.1,0.053,?,?,?,3.2,0.63,9.4,?
6.6,0.32,0.34,7.7,0.044,?,?,?,3.22,0.48,?,6.0
7.1,0.34,0.31,5.2,?,36.0,?,?,3.35,0.47,12.3,7.0
6.6,0.26,?,?,0.045,45.0,178.0,?,3.33,?,9.8,6.0
8.0,?,0.57,10.4,0.053,?,134.0,?,3.12,0.68,?,?
?,0.28,0.45,7.5,0.045,46.0,203.0,0.99573,3.26,0.46,?,6.0
6.2,0.3,0.49,11.2,?,68.0,215.0,?,?,0.6,?,?
5.6,?,0.29,0.8,?,20.0,67.0,0.99112,3.28,0.48,?,6.0
6.9,?,0.36,?,0.032,?,145.0,?,3.07,?,?,5.0
?,0.34,0.3,?,?,34.0,148.0,0.99165,3.36,0.49,12.3,?
?,0.12,0.3,?,0.018,15.0,?,0.99004,3.02,?,11.9,?
7.1,?,0.29,?,?,?,170.0,?,?,0.64,?,6.0
7.3,0.51,?,11.3,?,?,?,?,3.14,0.56,9.5,?
7.1,0.12,0.3,3.1,0.018,?,37.0,0.99004,3.02,0.52,?,7.0
6.3,0.24,?,8.1,?,67.0,216.0,0.99596,?,0.5,?,5.0
?,0.41,?,14.8,?,?,?,0.99898,?,0.49,?,5.0
6.5,0.18,?,?,0.029,35.0,?,?,3.36,?,11.5,7.0
?,?,?,?,0.121,?,162.0,?,?,0.38,10.4,8.0
?,0.2,0.38,3.5,?,41.0,?,?,3.22,0.41,?,5.0
7.5,?,?,?,?,28.0,?,0.99898,?,0.49,?,5.0
?,0.17,0.24,?,0.121,?,?,0.99508,3.17,0.38,?,?
6.5,?,0.33,?,0.029,?,138.0,0.99114,3.36,?,11.5,7.0
7.3,0.16,?,?,0.036,?,?,?,?,0.51,10.2,?
6.4,0.16,?,?,0.037,?,109.0,0.99345,?,?,9.8,6.0
6.6,0.42,0.13,12.8,0.044,?,158.0,0.99772,?,0.47,?,?
5.8,?,0.12,1.6,?,?,?,0.99239,?,0.59,?,6.0
?,?,0.27,7.1,0.049,8.0,178.0,?,3.16,0.38,9.4,?
6.7,?,0.27,7.1,?,8.0,178.0,0.99502,3.16,?,9.4,4.0
?,0.22,0.3,?,0.046,53.0,?,0.99479,?,0.34,?,5.0
6.8,0.23,0.3,1.7,?,?,?,0.99207,?,?,10.7,7.0
?,?,0.34,6.7,?,21.0,162.0,0.99497,?,?,10.6,6.0
?,0.23,0.25,?,0.046,15.0,110.0,0.99828,?,0.42,9.2,6.0
5.9,?,0.14,?,0.032,30.0,142.0,0.99542,3.28,0.44,9.5,?
5.9,0.28,0.14,8.6,0.032,?,142.0,?,?,0.44,?,6.0
6.2,0.27,0.18,1.5,0.028,20.0,111.0,?,3.41,0.5,10.0,5.0
?,0.29,?,12.1,?,34.0,177.0,0.99706,?,?,?,?
?,0.26,0.34,?,?,?,?,0.99497,3.08,?,?,6.0
8.9,0.27,0.34,?,0.029,19.5,?,0.99669,3.13,?,10.6,?
6.5,0.23,?,17.3,0.046,15.0,?,0.99828,3.15,?,?,?
6.9,?,0.3,1.8,0.036,28.0,117.0,?,3.24,?,?,?
?,0.22,0.24,?,0.041,17.0,?,0.99196,3.25,?,?,6.0
?,0.5,?,?,0.046,26.0,175.0,0.99662,3.32,0.54,9.6,5.0
6.2,0.33,0.14,?,?,27.0,128.0,0.99475,3.21,?,9.4,?
?,0.26,?,?,0.045,62.0,?,0.99544,3.2,?,9.5,6.0
7.5,0.2,0.47,16.9,0.052,?,188.0,0.99944,3.09,?,9.3,5.0
?,?,0.14,4.8,0.052,?,128.0,0.99475,3.21,0.48,9.4,?
?,0.26,0.42,7.1,0.045,62.0,209.0,?,?,?,9.5,6.0
6.6,?,0.52,?,?,8.0,?,0.9966,3.07,0.46,?,5.0
6.3,0.13,0.42,1.1,0.043,63.0,146.0,0.99066,3.13,?,11.2,?
6.4,0.15,0.44,?,0.043,?,150.0,?,3.14,0.73,11.2,7.0
6.3,0.13,?,?,?,63.0,146.0,?,3.13,0.72,11.2,7.0
?,0.23,?,?,?,54.0,?,0.998,?,0.53,8.8,?
6.4,0.15,0.44,1.2,0.043,67.0,150.0,0.9907,3.14,?,?,?
6.3,0.13,0.42,1.1,?,63.0,?,0.99066,3.13,?,11.2,?
?,?,?,?,?,?,137.0,0.99307,3.2,?,9.4,5.0
6.9,0.32,?,?,0.03,?,103.0,0.99106,3.06,0.42,?,6.0
6.9,0.28,0.22,10.0,0.052,36.0,131.0,0.99696,3.08,0.46,?,?
?,0.32,?,?,?,11.0,103.0,0.99106,?,?,11.1,6.0
5.7,0.255,0.65,?,0.079,?,137.0,?,?,0.42,9.4,?
?,0.41,?,1.4,0.037,?,160.0,0.99167,2.95,0.45,?,6.0
7.3,0.37,?,14.9,0.048,59.0,?,0.99902,3.13,?,?,5.0
6.9,0.21,?,1.8,?,17.0,?,0.98992,?,?,12.3,7.0
6.6,?,0.28,1.8,0.028,?,132.0,?,3.34,0.46,11.4,?
6.8,0.28,0.36,?,0.043,60.0,207.0,0.99556,?,0.49,9.6,?
?,0.24,0.24,?,?,?,?,0.99582,3.33,?,?,?
?,?,0.28,?,0.028,39.0,132.0,?,3.34,?,11.4,5.0
7.0,?,?,?,0.032,29.0,80.0,0.98972,?,?,?,?
7.0,?,0.28,1.3,0.026,?,?,?,?,0.45,9.9,5.0
?,0.34,0.36,4.9,0.035,?,185.0,0.9946,3.15,?,9.7,5.0
?,0.26,?,1.9,?,70.0,154.0,0.99273,?,0.52,10.5,5.0
6.7,0.17,?,10.4,?,85.0,182.0,0.99628,?,?,?,6.0
?,0.27,0.4,?,0.039,?,227.0,0.99582,3.18,0.5,9.4,?
?,0.25,0.36,8.6,0.037,63.0,?,?,?,0.5,9.6,5.0
5.8,0.3,0.27,1.7,0.014,?,?,0.98914,?,0.56,?,7.0
?,0.28,?,1.7,?,49.0,106.0,?,3.1,0.37,?,?
?,0.3,?,?,?,36.0,174.0,0.99976,3.2,?,?,5.0
6.8,?,0.3,12.8,0.062,19.0,?,0.99808,?,?,9.0,?
?,0.18,?,?,0.062,19.0,171.0,0.99808,3.0,0.52,?,7.0
6.8,0.18,0.3,?,?,19.0,?,?,3.0,?,?,7.0
6.8,?,0.3,12.8,0.062,19.0,171.0,0.99808,3.0,?,9.0,7.0
6.8,0.18,0.3,12.8,0.062,19.0,171.0,?,3.0,0.52,9.0,7.0
6.8,0.18,0.3,12.8,?,?,171.0,?,3.0,0.52,?,7.0
5.1,?,0.25,?,0.039,15.0,89.0,0.9919,?,?,9.2,6.0
6.8,?,?,?,?,19.0,?,0.99808,?,?,?,7.0
?,0.615,?,1.4,?,25.0,154.0,0.99499,?,?,9.7,4.0
6.9,0.13,0.28,?,0.05,47.0,?,0.99655,3.34,0.42,10.1,?
6.7,0.34,0.3,?,?,24.0,?,0.99615,?,0.64,11.0,?
?,0.32,0.29,?,0.038,?,?,0.99296,3.2,0.55,10.8,5.0
6.3,0.21,?,11.7,0.048,49.0,?,?,?,?,10.8,?
5.4,0.5,0.13,?,0.028,?,107.0,0.99079,3.48,0.88,?,7.0
8.2,0.52,0.34,?,?,?,?,0.99366,3.24,?,?,?
7.8,?,0.31,2.1,0.046,28.0,?,0.99434,?,?,9.8,5.0
?,0.22,?,?,?,56.0,115.0,0.98958,3.18,?,11.7,?
7.8,?,?,2.1,0.046,?,?,?,3.23,?,?,?
?,0.32,0.27,16.0,?,?,?,?,3.34,0.6,?,6.0
6.8,0.11,0.42,1.1,0.042,51.0,?,0.99059,?,0.74,11.3,?
?,0.26,0.32,?,0.031,?,?,0.99835,3.31,0.61,?,?
6.4,0.22,0.34,1.4,0.023,56.0,115.0,?,3.18,0.7,11.7,?
6.7,0.3,?,2.8,?,37.0,107.0,?,?,0.63,11.3,7.0
?,?,0.29,?,0.025,?,107.0,0.99159,?,0.63,11.3,?
7.1,?,0.3,0.9,?,4.0,28.0,?,?,0.36,?,6.0
?,0.2,0.36,?,0.028,22.0,157.0,?,3.48,0.49,?,6.0
?,0.26,0.33,?,0.024,?,?,?,3.13,?,?,6.0
?,0.25,0.32,8.2,?,53.0,209.0,?,3.12,0.46,10.8,?
7.1,0.2,0.3,0.9,0.019,4.0,28.0,0.98931,3.2,0.36,12.0,?
6.3,?,?,11.1,0.053,44.0,177.0,0.99691,3.18,?,?,5.0
?,?,?,?,0.038,?,219.0,?,3.19,?,9.4,5.0
6.7,0.3,0.29,?,?,37.0,107.0,0.99159,3.31,?,11.3,7.0
?,?,0.52,10.1,?,?,140.0,0.99628,3.07,0.4,?,?
?,0.21,0.37,?,?,20.0,80.0,?,3.39,?,?,?
6.5,0.18,0.41,14.2,0.039,?,129.0,?,?,0.72,10.3,7.0
6.5,0.18,?,?,?,?,?,0.99678,3.28,0.72,10.3,?
?,0.18,?,?,0.039,?,129.0,0.99678,3.28,?,10.3,7.0
6.6,0.26,0.21,2.9,0.026,48.0,?,?,?,0.38,?,7.0
?,0.35,0.35,?,0.063,?,150.0,0.99537,3.1,0.47,9.4,6.0
6.5,?,?,?,?,?,144.0,1.0002,3.14,0.38,8.7,5.0
6.6,?,0.52,10.1,0.05,?,?,?,?,0.4,9.4,?
6.6,0.26,?,2.9,0.026,?,?,0.99089,?,0.38,?,?
?,?,?,?,0.039,?,?,?,3.28,0.72,10.3,7.0
?,0.21,0.37,3.2,?,?,80.0,?,3.39,0.47,?,5.0
?,?,?,0.95,0.033,?,159.0,?,?,?,?,?
8.0,0.24,0.26,1.7,?,36.0,136.0,?,?,?,10.4,7.0
7.8,0.17,?,?,0.029,39.0,128.0,?,3.37,?,?,?
?,0.24,?,9.0,?,42.0,?,0.99636,?,0.46,?,6.0
?,?,0.0,?,0.044,72.0,?,0.99202,3.56,0.43,10.9,5.0
5.9,0.445,0.26,?,?,23.0,?,0.99148,?,?,10.5,6.0
?,?,?,2.4,0.012,?,?,?,3.26,0.39,11.7,?
?,0.44,0.2,?,0.065,?,186.0,0.99884,3.13,?,8.6,5.0
?,0.24,0.27,11.4,?,40.0,174.0,?,3.2,?,9.0,?
?,?,?,?,?,27.0,?,?,2.96,0.88,8.7,5.0
8.2,0.32,0.26,2.1,?,?,87.0,0.98974,3.1,?,?,6.0
?,?,?,?,0.034,40.0,174.0,0.99773,3.2,?,9.0,5.0
?,0.31,0.73,?,0.044,27.0,191.0,1.00013,2.96,?,8.7,?
7.5,0.13,?,?,?,?,104.0,0.99112,3.28,0.53,11.8,?
9.2,0.14,0.37,?,0.034,36.0,84.0,0.99136,3.05,0.55,11.6,6.0
7.4,0.2,0.37,?,?,28.0,89.0,0.99132,?,0.61,?,?
6.1,?,0.35,?,0.042,55.0,?,0.99642,3.24,0.37,10.6,5.0
7.6,0.23,0.4,5.2,?,14.0,91.0,?,?,?,?,5.0
?,?,0.22,5.2,0.047,?,151.0,0.99527,3.22,0.47,10.3,5.0
7.15,0.17,?,9.6,0.119,?,178.0,?,?,0.44,10.2,6.0
6.7,?,0.3,5.2,0.048,38.0,113.0,0.99352,?,0.44,10.1,7.0
5.7,0.18,0.36,1.2,0.046,9.0,?,?,3.7,?,10.9,?
?,?,?,0.8,0.037,43.0,127.0,0.99198,?,0.51,?,?
6.6,0.23,0.29,?,0.057,29.0,144.0,0.99756,?,0.54,10.2,6.0
?,0.17,?,9.6,0.119,?,?,0.99578,3.15,?,10.2,?
?,?,0.39,?,?,?,?,?,3.11,0.53,?,?
6.4,0.68,0.26,3.4,0.069,?,146.0,0.99347,3.18,0.4,?,5.0
?,?,?,2.3,0.018,?,80.0,?,?,?,12.9,7.0
6.4,?,0.27,11.0,0.042,?,148.0,?,?,?,8.7,5.0
?,0.4,0.22,?,0.081,76.0,303.0,0.99705,?,?,9.4,5.0
?,?,?,5.1,0.034,?,?,?,3.23,0.69,?,?
7.1,0.23,0.24,5.4,0.039,?,196.0,?,?,0.78,?,?
6.45,?,0.42,1.2,0.05,51.0,?,0.99116,3.27,0.69,11.1,?
?,?,0.44,12.6,0.052,65.0,158.0,?,3.26,0.7,10.3,7.0
7.1,?,0.34,1.0,?,27.0,?,0.98974,?,0.41,?,6.0
6.7,0.33,0.34,6.6,0.067,35.0,156.0,?,3.11,0.48,9.3,6.0
7.2,?,?,1.5,?,46.0,178.0,?,3.19,0.56,?,6.0
7.0,0.23,0.33,1.0,0.043,46.0,110.0,0.99118,3.04,0.65,?,?
8.0,0.13,0.25,?,0.033,15.0,86.0,0.99044,2.98,0.39,11.2,?
?,?,0.34,6.6,?,36.0,?,0.9914,3.32,?,12.5,7.0
8.3,?,0.41,8.2,?,15.0,?,0.9979,?,0.49,9.3,?
5.9,?,?,2.0,0.03,38.0,?,?,3.4,0.41,?,7.0
?,0.12,?,1.4,?,?,131.0,0.99114,3.2,?,?,7.0
9.6,0.655,0.21,2.0,0.039,?,?,0.99188,3.0,1.0,12.6,6.0
6.8,0.26,?,7.5,?,?,179.0,0.99583,3.2,0.49,?,5.0
5.9,0.34,?,2.0,?,38.0,?,0.98892,?,0.41,12.9,?
5.9,0.3,0.3,2.0,0.03,38.0,142.0,?,3.41,0.41,?,?
?,0.15,0.3,13.3,0.049,46.0,?,0.99704,3.2,?,9.5,7.0
?,?,?,2.85,0.037,5.0,?,0.9911,3.19,?,?,6.0
7.2,0.35,0.25,5.6,?,?,120.0,0.99334,2.93,?,10.3,7.0
7.2,0.32,0.24,5.6,?,?,?,0.99334,?,0.66,?,7.0
7.6,0.1,?,1.0,?,33.0,93.0,0.99094,?,0.68,11.2,6.0
6.2,?,0.31,?,0.03,?,150.0,?,3.18,0.31,12.0,?
?,?,?,?,0.042,21.0,144.0,?,3.13,0.4,9.6,?
7.6,0.18,0.28,7.1,0.041,29.0,110.0,0.99652,?,?,9.2,?
?,?,?,?,0.029,?,119.0,0.98944,?,?,?,?
7.2,0.19,?,11.2,?,46.0,149.0,0.99772,?,?,9.3,6.0
?,?,?,?,0.03,15.0,?,0.99367,3.1,0.44,?,6.0
?,0.31,0.17,1.0,0.042,?,144.0,0.99304,?,0.4,9.6,5.0
?,0.21,0.29,?,?,35.0,?,0.99183,?,0.48,?,?
?,0.16,?,?,?,28.0,?,0.99126,?,?,?,?
?,0.17,0.29,?,?,?,?,?,3.03,?,?,6.0
6.6,0.24,0.38,8.0,?,56.0,187.0,0.99577,3.21,0.46,9.2,5.0
7.2,?,?,?,0.061,46.0,?,?,?,?,?,?
?,?,0.28,7.1,0.041,29.0,?,0.99652,3.2,0.42,9.2,6.0
6.9,?,0.25,?,?,26.0,?,?,?,?,?,6.0
?,0.28,0.27,?,0.03,?,?,0.99388,?,0.36,10.7,?
?,0.31,?,1.2,?,?,?,0.99208,3.05,?,?,6.0
6.7,0.23,?,?,?,28.0,143.0,0.99256,?,?,?,6.0
6.2,0.28,0.27,10.3,0.03,26.0,?,?,3.2,0.36,10.7,6.0
5.7,?,0.28,?,?,?,121.0,0.9925,3.28,0.38,11.3,6.0
6.5,0.22,0.5,?,0.048,?,182.0,0.99904,3.02,0.49,8.8,6.0
7.0,?,?,?,0.043,16.0,104.0,?,3.18,0.5,10.8,?
6.9,?,?,1.2,0.024,?,166.0,0.99208,3.05,0.54,?,?
?,0.3,0.25,3.3,?,?,?,0.99428,3.18,0.5,9.3,6.0
?,0.46,?,5.0,?,15.0,72.0,0.99165,?,?,11.5,?
?,0.23,?,?,0.038,43.0,133.0,0.99924,3.26,?,?,5.0
6.5,0.23,0.36,?,?,43.0,133.0,0.99924,3.26,0.41,8.8,?
?,?,0.36,16.3,0.038,43.0,133.0,0.99924,?,0.41,?,5.0
6.6,0.26,0.38,?,0.17,68.0,201.0,?,?,0.38,9.4,6.0
?,?,0.39,?,?,64.0,?,?,?,?,?,6.0
7.5,?,?,?,0.045,?,209.0,0.9972,3.16,0.63,9.6,?
6.5,0.23,?,?,?,43.0,?,?,3.26,?,8.8,5.0
?,0.23,?,?,0.044,56.0,189.0,0.9958,3.22,?,?,6.0
7.8,0.25,0.34,?,?,?,?,0.99976,3.22,?,?,?
?,0.25,?,?,?,66.0,?,0.99976,3.22,0.75,8.9,5.0
?,?,0.22,1.3,?,?,?,0.99296,3.74,?,10.0,5.0
6.4,0.21,?,7.4,0.045,47.0,182.0,0.9957,3.24,0.46,9.1,?
6.8,?,0.42,7.4,?,56.0,?,0.9958,3.22,0.48,9.3,6.0
?,0.24,0.37,?,0.043,59.0,?,?,3.2,0.5,9.4,6.0
?,0.25,0.28,?,?,46.0,179.0,?,3.14,0.6,10.1,?
7.8,0.25,?,13.7,?,?,?,0.99976,?,0.75,8.9,?
6.8,?,0.29,10.4,0.046,?,?,?,?,?,10.8,6.0
?,?,?,1.1,?,18.0,?,?,3.24,?,?,?
?,?,?,?,?,?,?,0.99276,?,0.38,?,6.0
7.5,0.26,?,4.6,0.027,29.0,?,0.99085,?,?,12.0,?
8.2,?,?,13.9,?,?,?,0.99873,?,?,9.3,?
7.6,0.4,0.27,5.2,0.03,?,101.0,0.99172,3.22,?,?,?
7.5,0.26,?,?,?,29.0,?,?,?,0.56,10.4,?
?,0.18,?,?,?,?,160.0,?,3.03,?,?,?
?,0.23,0.32,?,?,?,153.0,0.9972,?,?,10.5,5.0
5.3,0.2,0.31,?,0.036,22.0,91.0,0.99278,3.41,?,9.8,?
?,?,0.31,1.5,0.041,?,121.0,0.99092,3.06,0.46,10.5,6.0
?,0.35,0.28,12.4,?,?,?,?,?,0.51,9.9,?
?,?,?,1.7,0.035,?,79.0,0.99053,3.27,?,11.4,?
?,?,0.22,6.2,?,?,190.0,?,?,?,9.2,5.0
?,?,?,6.2,0.051,?,173.0,0.9984,3.09,0.53,9.7,?
?,?,?,?,0.049,?,135.0,?,3.09,0.51,10.0,?
6.5,0.29,0.31,?,0.035,24.0,79.0,0.99053,3.27,0.69,11.4,?
7.1,?,?,9.3,0.048,?,141.0,?,?,0.49,10.3,6.0
6.5,0.35,0.28,12.4,0.051,86.0,213.0,?,?,0.51,9.9,6.0
6.5,0.17,?,1.5,0.041,34.0,?,?,3.06,0.46,?,6.0
7.4,0.2,0.28,9.1,0.047,29.0,?,?,3.16,?,9.8,7.0
?,0.615,0.42,12.0,?,?,?,0.99727,3.19,0.34,9.3,5.0
6.8,0.32,?,?,?,25.0,?,0.99026,3.08,0.47,?,?
6.3,?,?,12.3,?,54.0,145.0,?,3.16,0.42,9.3,6.0
6.9,0.615,0.42,?,?,24.0,131.0,0.99727,?,0.34,9.3,?
?,0.23,0.28,?,0.048,49.0,165.0,0.9952,3.26,0.72,9.5,?
6.7,0.27,?,3.6,0.034,?,45.0,0.99144,3.08,?,?,6.0
6.7,0.27,0.33,3.6,?,9.0,45.0,0.99144,?,0.4,10.5,6.0
6.7,0.44,0.22,?,?,?,99.0,?,3.26,0.53,12.8,7.0
7.0,0.34,0.3,1.8,0.045,?,?,0.9914,?,?,?,6.0
7.3,0.26,0.33,11.8,0.057,?,127.0,?,3.1,0.55,10.0,6.0
5.8,?,0.34,?,0.045,96.0,170.0,0.99035,3.38,0.9,?,?
?,0.26,?,11.8,0.057,48.0,?,?,3.1,0.55,?,?
?,?,?,1.8,0.045,96.0,?,0.99035,3.38,?,11.8,?
6.8,0.17,?,1.4,?,38.0,?,0.99006,?,0.66,12.0,6.0
?,?,0.3,6.6,0.025,15.0,138.0,0.99126,3.18,0.46,?,6.0
5.8,0.315,0.27,1.55,0.026,15.0,70.0,0.98994,?,0.4,?,?
5.9,0.17,0.28,0.7,0.027,5.0,28.0,?,3.13,?,10.6,5.0
?,?,?,6.4,0.082,47.0,240.0,0.9971,3.42,?,9.2,?
8.6,?,0.34,11.8,?,42.0,240.0,0.99882,3.17,0.52,10.0,?
5.6,0.12,0.26,?,?,?,97.0,0.99477,?,?,?,5.0
5.8,0.13,0.26,?,0.039,19.0,103.0,0.99478,3.36,0.47,9.3,6.0
?,0.18,?,5.8,0.055,25.0,?,?,3.24,?,10.2,?
7.7,0.16,0.36,5.9,?,25.0,148.0,?,3.25,?,?,?
6.0,0.26,0.15,?,0.06,?,154.0,?,3.14,?,?,?
?,0.32,0.35,1.4,?,8.0,163.0,0.99244,3.24,0.42,10.7,5.0
7.7,?,?,?,?,4.0,?,0.99084,?,0.34,?,6.0
7.9,?,0.3,?,?,58.0,?,0.99612,3.12,?,?,?
?,0.27,?,?,?,17.0,?,?,3.18,0.37,11.2,6.0
?,0.16,?,1.8,?,36.0,95.0,0.98952,2.93,0.59,?,6.0
7.9,0.16,0.3,?,0.05,58.0,?,?,3.12,0.37,?,6.0
7.7,0.3,?,1.2,0.048,?,119.0,0.99084,3.18,?,?,6.0
7.3,0.32,0.35,?,0.05,?,?,0.99244,3.24,0.42,10.7,5.0
?,?,?,14.4,?,29.0,228.0,0.99955,?,?,?,7.0
6.3,0.2,0.24,1.7,0.052,36.0,135.0,?,3.8,0.66,?,?
6.2,0.29,0.32,?,0.026,39.0,138.0,0.9892,3.31,0.37,?,?
?,?,0.32,?,?,22.0,93.0,0.99144,3.08,0.6,12.5,?
7.0,0.36,?,10.05,0.045,37.0,131.0,0.99352,3.09,?,11.7,?
?,0.36,?,?,?,?,?,0.99352,?,0.33,11.7,?
?,0.36,?,10.5,0.045,?,135.0,?,3.09,0.33,?,?
7.6,?,0.36,?,0.043,24.0,?,0.99237,3.29,?,?,6.0
?,0.39,0.32,3.6,0.035,22.0,93.0,0.99144,?,?,12.5,?
6.7,0.2,?,1.65,0.025,42.0,?,?,3.11,0.45,?,5.0
6.2,0.235,0.34,1.9,0.036,4.0,117.0,?,3.4,0.44,12.2,5.0
7.8,?,0.6,65.8,0.074,8.0,160.0,1.03898,3.39,0.69,?,?
7.1,0.2,0.31,6.85,0.053,?,211.0,0.99587,3.31,0.59,10.4,6.0
