@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {0, 1}


@data
0.0,1.0,1.0,?,?,?,1.0,?,?,1.0,1.0,1.0,?,?,?,1.0,?,1.0,?,1.0,1.0,1.0,1.0,?,-1.0,?,1.0,?,?,1.0,1.0,1.0,1.0,?
1.0,0.87032,0.46972,0.53945,0.82161,0.1038,0.95275,-0.38033,0.87916,-0.73939,0.58226,-0.92099,?,-0.82417,-0.24942,-0.59383,-0.63342,?,?,0.18823,-0.78699,?,?,?,-0.24843,0.69097,0.10484,0.52798,0.39762,0.25974,0.56573,?,0.57552,?
?,?,-1.0,1.0,?,1.0,-1.0,1.0,1.0,1.0,-1.0,?,-1.0,1.0,-1.0,1.0,?,?,1.0,1.0,1.0,1.0,?,1.0,?,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.0,0
?,?,0.04174,?,?,0.86098,0.19791,0.83675,?,0.80619,0.40198,0.76221,?,?,?,?,0.51752,?,0.5218,0.48435,0.54212,0.42546,?,0.3334,0.55274,0.26978,0.54214,?,0.53448,?,0.49124,0.11573,0.46571,?
0.0,1.0,?,?,?,1.0,-1.0,1.0,1.0,0.0,0.0,1.0,?,?,0.0,?,0.0,0.0,?,?,1.0,1.0,?,0.0,0.0,?,?,0.0,0.0,?,-1.0,?,?,0
1.0,0.93537,?,0.93716,?,0.85705,0.38779,?,0.47127,0.72352,0.59942,?,?,?,0.73586,0.41629,0.82742,0.25539,0.85952,0.13712,0.85615,0.00494,?,-0.07361,0.7978,?,0.78004,-0.33169,?,-0.38532,0.64363,?,0.55835,?
?,1.0,-1.0,-1.0,?,?,?,1.0,1.0,1.0,?,-1.0,-1.0,-1.0,-1.0,1.0,?,?,-1.0,-1.0,?,-1.0,?,1.0,?,1.0,?,1.0,?,-1.0,1.0,?,?,?
1.0,0.80627,0.13069,0.73061,?,?,0.19038,?,0.45577,?,?,0.25,0.57308,0.25192,0.37115,0.15215,?,-0.09808,?,-0.03462,?,-0.08856,0.44424,-0.14943,?,?,0.34976,-0.23832,0.29541,-0.26634,0.23896,?,?,1
0.0,1.0,-1.0,1.0,1.0,1.0,-1.0,?,1.0,1.0,-1.0,?,1.0,1.0,-1.0,?,?,?,1.0,1.0,1.0,?,-1.0,1.0,-1.0,1.0,?,?,?,?,?,1.0,1.0,?
1.0,0.97467,?,0.9412,0.20036,?,0.32248,0.89009,?,0.8555,0.45217,0.72298,0.52284,0.69946,?,?,?,0.48869,?,?,0.68159,?,0.75622,0.26832,?,0.16813,0.78541,0.07497,?,-0.02962,0.77702,?,?,1
0.0,?,?,?,1.0,0.0,?,?,1.0,?,0.0,1.0,-1.0,0.0,?,?,0.0,0.0,?,?,0.0,0.0,?,?,0.0,1.0,?,?,?,?,1.0,0.0,0.0,0
?,?,?,0.86399,0.29757,0.72582,0.3679,?,0.5683,?,0.62719,0.4327,?,?,?,0.19128,0.76818,?,0.76171,?,0.76969,-0.18479,?,-0.29291,?,-0.38798,?,?,0.50131,?,?,?,0.35095,?
0.0,0.0,?,?,1.0,?,?,0.0,?,?,0.0,?,?,0.0,?,?,?,0.0,0.0,?,?,1.0,1.0,0.0,0.0,?,1.0,0.0,0.0,?,?,0.0,0.0,0
1.0,0.88804,?,?,?,0.29148,0.87892,-0.06726,0.90135,-0.39597,0.80441,-0.64574,0.56502,-0.8296,?,-0.7894,?,-0.6278,-0.30942,-0.46637,-0.55605,?,?,0.09562,?,?,-0.48392,0.43227,?,?,?,0.42152,0.12556,1
?,?,-1.0,?,?,1.0,?,1.0,1.0,?,1.0,?,?,1.0,?,1.0,?,1.0,-1.0,1.0,?,?,-1.0,?,?,1.0,?,1.0,?,1.0,?,1.0,1.0,0
1.0,?,-0.38293,0.80151,?,0.78826,?,?,0.05252,?,0.21225,?,0.28954,?,0.32925,0.49672,?,0.64333,?,0.57399,?,0.5312,0.44872,?,0.57549,?,?,0.12473,1.0,?,0.49721,0.30588,?,?
?,0.0,0.0,?,0.0,0.0,?,?,0.0,?,0.0,0.0,?,0.0,0.0,?,0.0,?,0.0,?,0.0,?,0.0,?,?,1.0,?,?,0.0,?,?,0.0,0.0,0
1.0,0.94649,?,?,-0.0026,?,?,0.95801,0.01598,?,?,0.97213,0.04719,0.98625,0.01858,0.94277,0.07135,0.98551,?,0.9777,0.0498,0.96358,?,0.93274,?,?,0.04356,0.97473,?,?,?,1.0,?,1
0.0,1.0,1.0,-1.0,?,?,-1.0,0.0,0.0,0.0,0.0,-1.0,?,?,0.0,?,?,0.0,?,-1.0,1.0,?,1.0,?,0.0,?,?,0.0,0.0,-1.0,-1.0,-1.0,-1.0,0
1.0,0.50466,?,?,0.01513,0.71063,0.02258,0.68065,0.01282,?,?,?,?,?,0.05058,?,0.05692,?,?,?,0.06856,?,0.07381,?,?,?,?,0.38228,?,0.56466,0.09046,0.54632,0.09346,?
?,0.68729,?,0.91973,?,0.81773,0.04348,?,?,0.86789,0.73746,0.70067,0.18227,0.7592,0.13712,0.93478,-0.25084,0.70736,0.18729,?,0.24582,?,0.77425,1.0,-0.53846,?,?,0.7107,?,1.0,?,0.56522,?,?
?,?,-0.07778,1.0,?,?,?,0.8,?,?,-0.42778,?,?,1.0,-0.83519,?,0.01852,0.82222,-0.05926,?,?,?,?,0.6963,-0.26481,0.92148,?,0.78889,?,?,-0.27105,?,?,?
1.0,0.38521,?,?,0.07393,0.26459,0.24125,0.23346,0.1323,0.19455,?,?,0.36965,0.08949,0.22957,?,?,0.05058,?,?,0.09728,0.07782,0.29961,-0.02494,0.28482,?,0.26256,-0.14786,0.14786,?,0.31128,-0.19066,0.28794,0
1.0,0.5754,?,0.75198,?,?,-0.0119,0.53968,0.03373,0.61706,?,?,-0.02381,0.62698,0.0119,?,?,0.60317,0.01587,0.47817,-0.02778,0.59127,0.0377,0.5,0.03968,0.61291,?,?,-0.13492,0.68849,-0.01389,0.625,?,1
?,0.06404,-0.15271,-0.04433,?,?,?,-0.01478,0.18719,0.06404,0.0,0.12315,?,0.05911,0.0,0.0197,-0.02956,-0.12808,-0.2069,0.06897,0.01478,0.06897,0.02956,0.07882,?,?,?,-0.05911,-0.0936,0.04433,?,0.07389,-0.10837,?
?,?,?,0.70694,-0.06935,?,0.01678,0.74273,0.00224,0.71029,0.15772,0.71588,-0.00224,0.79754,0.066,?,?,0.6868,-0.0906,0.62528,?,0.60962,?,0.71253,-0.09508,0.69845,?,?,0.0481,0.78859,-0.05145,?,?,1
1.0,?,0.35949,0.0,?,-0.2962,?,0.0,?,?,-0.07342,?,0.0,0.0,?,?,?,?,?,0.00759,?,-0.2,?,-0.1038,0.35696,?,?,0.0,0.0,0.06329,-1.0,0.0,0.0,0
1.0,?,?,?,?,0.94105,?,0.89175,-0.12755,0.82208,-0.10932,0.88853,0.01179,?,?,0.87138,?,0.90782,?,0.87996,-0.14577,0.82851,-0.12433,0.90139,?,0.88245,-0.14903,?,-0.12862,?,-0.18542,?,?,?
1.0,0.42708,?,?,0.0,?,?,?,?,?,?,0.0,0.0,0.0,0.0,0.16458,?,0.59167,-0.18333,?,?,?,0.0,0.9875,?,-1.0,?,?,-0.75625,0.0,?,0.0,?,?
1.0,0.88853,?,0.92007,?,?,?,0.89179,-0.10223,0.90103,?,0.9304,?,0.93094,-0.08918,?,-0.05057,0.89451,-0.04024,0.88418,-0.12126,?,?,?,-0.14138,?,-0.11808,0.85536,?,?,?,0.86786,-0.12235,?
1.0,0.0,0.0,1.0,0.12889,0.88444,-0.02,?,?,?,-0.42444,?,?,1.0,-0.05333,1.0,-0.81556,?,?,1.0,-0.04,?,-0.18667,?,0.0,1.0,-1.0,?,0.0,1.0,?,?,?,?
1.0,0.81143,0.03714,0.85143,-0.00143,0.79,0.00714,0.79571,?,?,0.0,0.85571,-0.06714,0.86429,0.00286,0.82857,-0.05429,0.81,-0.11857,0.76857,-0.08429,0.84286,?,?,-0.06857,?,-0.08669,0.82571,-0.10429,0.81429,?,?,?,?
1.0,?,?,0.0,0.0,?,?,?,?,0.0,?,-1.0,?,1.0,?,0.0,0.0,0.0,?,0.0,?,?,0.0,?,?,1.0,1.0,0.0,0.0,0.0,0.0,?,?,0
1.0,0.4987,0.01818,0.43117,?,?,?,0.5013,0.0961,0.44675,0.05974,?,-0.11948,0.51688,?,?,-0.05974,0.55325,-0.01039,0.48571,-0.03377,0.49091,?,?,?,?,-0.0328,0.43117,0.03377,?,-0.05455,?,-0.08571,?
?,0.0,0.0,0.0,0.0,?,0.0,0.0,0.0,?,0.0,?,0.0,?,?,?,0.0,?,0.0,?,0.0,0.0,?,?,0.0,1.0,-1.0,?,0.0,?,0.0,?,0.0,?
1.0,1.0,0.5,1.0,?,?,?,?,0.9118,-0.13336,0.80454,-0.34107,0.60793,-0.4382,0.37856,-0.43663,0.16709,-0.36676,0.00678,-0.26477,?,-0.16178,-0.12964,-0.07782,-0.12744,?,-0.10242,0.01033,?,0.02224,?,?,?,?
1.0,?,0.0,?,0.0,?,?,-1.0,-1.0,0.0,0.0,?,-0.11111,0.0,?,?,?,?,?,?,?,1.0,-1.0,?,?,1.0,?,?,0.0,0.0,0.0,1.0,?,?
1.0,?,0.38027,0.64099,0.69212,0.31347,0.86625,-0.03933,0.9074,-0.42173,?,?,?,?,0.22735,-0.81136,-0.12539,-0.67474,-0.38102,-0.38334,-0.62861,?,?,?,?,0.38544,-0.51568,0.52573,-0.29897,?,-0.05938,?,0.16645,?
1.0,?,?,0.0,?,0.0,?,-1.0,1.0,0.0,0.0,?,0.37333,-0.12,-0.12,0.0,?,-1.0,?,0.0,0.0,1.0,?,0.0,?,?,0.22667,0.0,0.0,?,0.0,0.0,0.0,0
1.0,?,0.43491,?,?,?,0.94537,-0.24103,0.92544,?,?,?,?,-0.92384,-0.05338,-0.77356,?,-0.4695,?,-0.10237,?,?,-0.7757,0.55984,-0.5591,?,?,0.72478,?,0.58137,0.38915,0.34749,0.57656,1
?,?,0.0252,?,?,0.14919,0.74003,-0.25706,0.92324,-0.10312,0.1938,-0.61352,?,-0.94053,-0.05409,-0.13117,-0.14329,-0.30315,-0.44615,?,-0.85597,0.02668,?,0.27942,?,?,?,?,-0.11409,0.15078,0.13296,0.12197,0.20468,?
1.0,?,0.39121,0.5404,?,0.12326,0.89402,?,0.83578,-0.70086,0.59564,-0.86622,0.21909,-0.84442,-0.24164,-0.59714,?,-0.19354,-0.87787,?,-0.89064,?,-0.72454,0.79143,-0.27734,?,?,0.66592,?,0.37542,0.70011,-0.03983,0.79444,1
1.0,0.62335,-0.0349,?,?,0.60409,?,0.63177,?,0.62455,?,0.67028,?,0.62936,?,0.67509,0.09146,0.67148,?,0.58965,?,0.5006,0.03129,?,?,0.60463,0.02019,0.51384,?,?,-0.00963,0.61372,?,1
1.0,0.74449,?,?,?,0.72243,0.16912,0.79228,0.07721,?,?,?,0.00551,0.70772,0.21691,1.0,0.06066,0.61029,0.05147,0.67463,?,0.52022,-0.25,0.72978,-0.15809,0.61727,?,0.30882,0.0864,0.55916,0.07458,0.60294,?,1
?,?,?,0.78157,0.0178,?,?,?,?,?,?,?,0.0506,?,0.05776,0.68615,-0.08923,0.61692,?,?,0.07573,0.63878,?,0.60154,-0.07231,?,?,0.55077,0.25692,?,0.09207,0.50609,?,?
1.0,?,?,0.84803,0.00202,?,0.00301,0.843,?,0.75813,0.04102,?,?,?,0.00673,0.80622,?,0.77935,-0.03536,?,?,0.74635,0.00978,?,-0.04243,0.70824,?,0.62235,?,0.66624,0.0119,0.64407,0.01227,?
?,?,0.0,0.38696,0.10435,0.4913,?,?,?,?,-0.12609,0.45652,?,?,0.02609,0.35652,0.19565,0.42174,?,0.42174,-0.02609,0.32174,-0.11304,?,-0.0087,0.41789,0.06908,?,0.03913,?,?,0.44783,?,1
1.0,0.7983,?,?,0.20656,?,?,?,0.41252,0.65917,?,0.57898,?,0.4921,?,?,?,0.29587,0.63548,0.09599,0.68104,?,?,-0.08748,0.63183,?,0.60696,?,0.56015,?,0.51701,-0.27339,?,1
1.0,1.0,?,?,?,0.9839,0.33044,?,?,0.74977,0.60297,0.56937,?,0.55311,0.74079,0.29452,0.82193,?,0.79777,0.09709,0.82162,?,0.7987,?,0.75596,-0.22839,0.69187,-0.31713,?,?,?,?,?,1
1.0,0.8941,?,?,0.31543,?,?,0.63388,0.59975,0.54003,?,0.39699,0.76161,0.24266,?,0.09134,0.79598,?,0.76261,?,0.66926,?,?,-0.40552,0.50489,?,?,-0.50314,0.27252,-0.52823,0.19172,-0.48808,0.05972,1
1.0,?,0.17498,?,0.33143,?,0.4996,?,?,?,0.73838,?,0.83614,?,0.90665,?,0.93429,-0.00701,?,-0.1888,?,?,0.82492,?,0.76482,-0.58563,?,-0.67929,0.52564,?,0.42488,-0.8121,0.26092,?
1.0,0.91767,?,0.8609,0.35543,0.72873,?,0.60425,0.69865,0.50376,0.74922,0.361,0.81795,?,?,?,0.8521,-0.1639,?,-0.35996,?,-0.43087,0.65385,?,?,?,0.40972,-0.64511,?,?,0.13667,-0.64056,0.05394,?
1.0,?,0.21106,?,0.38112,?,0.525,?,0.22273,?,?,-0.07727,0.44545,0.0,0.48636,?,?,-0.56136,0.36818,?,?,-0.40533,?,-0.38483,-0.03229,?,-0.12486,?,-0.19714,-0.19962,?,-0.11894,?,1
1.0,0.5894,?,0.8543,0.55298,0.81126,?,?,0.16225,?,?,0.50331,0.12252,0.63907,?,0.71854,?,0.54305,?,?,?,0.68874,?,?,0.26653,0.49013,0.27687,0.46216,0.28574,0.43484,?,0.40821,0.29942,1
1.0,1.0,0.11385,0.70019,?,?,0.09677,0.71157,0.01139,?,?,0.6907,0.12524,0.58634,0.03985,0.53131,-0.03416,?,0.16888,0.72676,?,0.32068,0.05882,?,0.37381,0.4909,0.17951,0.1518,0.32448,0.44141,0.18897,0.56167,0.1518,?
1.0,?,?,?,-0.02299,0.77031,-0.03299,?,-0.0662,0.59582,-0.07666,0.6726,-0.05771,0.6426,-0.06438,?,0.0453,0.71254,0.01394,0.5597,?,0.5343,-0.08453,0.47038,?,?,-0.09128,?,-0.08537,?,-0.09621,0.42223,-0.09808,1
?,1.0,?,?,?,?,?,?,-0.03923,1.0,0.01419,?,?,?,?,?,0.01002,0.91152,?,0.95016,-0.02364,0.94636,-0.02591,?,0.02003,0.93772,?,?,?,0.92774,-0.03464,?,-0.03673,?
1.0,0.47938,-0.12371,0.42784,-0.12371,?,-0.39175,?,0.07216,?,?,0.49485,?,0.45361,?,0.42268,0.06186,0.5,-0.2732,0.54639,0.18557,0.42268,0.08247,0.70619,?,0.53396,?,?,-0.26289,0.47423,0.04124,?,-0.51546,?
1.0,0.6351,-0.04388,0.7653,?,0.61432,?,?,-0.00462,0.64203,0.08314,0.79446,-0.43418,0.72517,?,0.59584,0.13857,0.6351,?,0.63279,?,0.70951,0.15359,0.64665,0.23095,0.68775,?,?,0.07621,0.66316,?,0.69053,?,?
1.0,0.50112,-0.03596,0.61124,0.01348,0.58876,0.01573,0.58876,?,?,-0.00449,?,-0.04719,?,?,?,0.02472,0.64719,-0.07416,?,?,?,?,0.46517,0.04944,0.56588,0.00824,0.4764,-0.03596,?,?,?,-0.0809,1
1.0,0.71521,?,0.66667,-0.04207,?,?,?,?,0.67314,0.09709,?,0.15858,0.60194,?,0.54369,-0.04531,?,?,0.64725,0.14887,?,?,0.52427,-0.05502,?,4.0E-4,?,-0.06796,0.49191,-0.1068,?,-0.05178,?
?,0.68148,0.1037,?,?,0.65185,0.08148,?,?,?,?,0.59753,0.04938,?,0.0963,0.78272,-0.17531,0.73827,-0.10864,?,?,?,?,?,?,0.63773,?,0.76543,?,?,-0.0716,?,-0.04691,?
1.0,0.60678,?,?,0.04068,0.52881,?,?,?,0.70508,-0.07797,0.57966,?,0.5322,0.07797,0.64068,?,?,?,0.5322,?,0.71525,-0.0339,?,-0.0339,?,?,0.58644,?,?,?,0.50169,0.0678,1
1.0,0.49515,0.09709,0.29612,0.05825,0.34951,0.0,0.57282,?,0.58252,0.02427,0.33495,?,?,0.00485,0.47087,-0.1068,0.43204,?,0.34951,?,0.18932,0.25728,0.31068,-0.15049,0.36547,0.03815,?,0.17476,?,0.0,0.37379,-0.01942,1
1.0,?,0.02187,0.93102,0.341,0.83904,?,?,?,?,0.51879,?,0.60179,?,0.66237,?,?,0.28379,0.68873,0.07515,?,0.06338,0.71284,-0.16489,?,-0.16556,0.6051,?,0.55805,-0.34717,0.44195,-0.33483,?,1
1.0,?,0.1581,0.90112,0.35237,0.82039,0.48561,0.7176,0.64888,?,0.73743,?,?,?,0.84804,?,0.85475,-0.12193,?,?,?,?,?,-0.51034,0.58324,-0.57587,?,-0.61899,0.30796,?,0.18345,?,?,?
?,?,0.21677,?,0.4703,?,0.62415,0.53312,0.7812,0.36774,0.88291,?,0.83312,-0.06827,0.89274,?,?,-0.43707,0.61688,?,0.4812,-0.65,0.35534,-0.64658,0.15908,-0.66651,0.02277,-0.64872,-0.13462,?,-0.22949,-0.47201,-0.35032,1
?,0.94331,0.19959,?,0.40803,0.80514,0.56569,0.56687,?,?,0.8323,?,?,0.05167,?,-0.24742,?,?,0.75554,?,0.62563,?,0.50428,?,0.30912,?,0.15619,-0.75406,-0.04399,?,-0.17921,-0.66932,?,?
1.0,?,?,?,0.52821,0.58167,?,0.34961,0.80511,?,0.90403,?,?,-0.3973,0.82163,?,0.62867,-0.76305,0.40368,-0.81262,?,?,-0.04284,-0.75273,?,?,?,-0.46422,?,-0.26389,?,-0.08937,-0.71273,?
1.0,0.89835,?,0.67333,0.62233,0.43898,?,-0.03643,?,-0.22838,?,-0.25137,?,-0.57377,?,-0.6675,?,?,-0.06193,?,-0.06011,-0.33197,-0.47592,?,-0.5362,?,?,0.24321,?,?,-0.30057,0.42805,0.13297,1
1.0,?,0.10025,0.23308,0.17293,0.03759,?,0.1203,0.26316,?,?,-0.04725,?,?,0.07907,-0.06328,?,?,0.01408,?,?,-0.02876,-0.01176,-0.01755,-0.01505,?,-0.01475,?,-0.0125,?,?,?,-0.00647,?
1.0,?,-0.35526,?,?,0.75376,-0.00564,0.82519,?,0.50188,-0.27632,0.65977,?,0.69737,0.14662,0.72368,-0.42669,?,0.04511,0.66917,?,?,?,0.6485,-0.04699,0.56836,-0.10571,0.5282,-0.13346,?,?,0.44767,-0.10309,?
?,0.83609,0.13215,0.72171,?,0.65829,0.08315,0.23888,0.12961,0.43837,0.2033,0.49418,?,0.44747,0.13507,?,?,0.48158,0.15756,0.32835,0.14616,0.29495,?,0.26436,0.1453,0.23641,?,?,0.16137,0.18767,0.13632,?,0.13198,1
?,0.9408,?,?,0.01038,0.85124,0.01546,0.76966,-0.00278,0.84459,?,0.83289,?,0.8268,0.03506,0.74838,0.01943,0.80019,?,0.80862,?,?,?,?,0.0222,?,0.06235,?,?,0.77863,0.0709,0.77269,?,?
1.0,?,?,0.79946,0.18297,0.99009,0.29292,0.89455,?,?,-0.02028,0.90446,-0.26724,0.8941,?,?,-0.04642,?,?,?,?,0.78954,?,0.86661,?,0.85967,-0.02908,0.78774,?,0.75935,0.21812,0.88238,0.09193,1
1.0,?,?,?,0.09792,0.75855,0.12877,0.74313,-0.09188,0.95842,0.02482,0.97921,?,0.9611,0.10195,0.91482,0.03756,0.71026,0.02683,0.81221,?,?,?,0.71764,-0.01207,0.82271,0.02552,?,-0.01073,0.90409,?,0.72837,0.0275,1
1.0,0.47337,0.19527,?,?,0.62316,0.01006,0.45562,-0.04438,?,?,?,0.27515,0.71598,-0.03846,0.55621,0.12426,?,?,?,0.02842,0.51183,?,0.47929,-0.02367,0.46514,0.03259,0.5355,0.25148,0.31953,-0.14497,?,-0.00296,?
1.0,?,0.14689,?,-0.13936,?,?,0.80979,?,0.50471,0.02825,0.6742,-0.0452,0.80791,-0.13748,?,-0.24482,?,-0.14313,?,?,0.33333,0.06215,0.56121,?,?,-0.16837,0.52731,?,0.53861,-0.31262,0.6742,?,?
1.0,?,?,0.86412,?,?,0.0,0.73673,-0.07643,0.71975,-0.13588,0.74947,?,?,-0.18684,0.78132,-0.21231,0.61996,?,0.79193,-0.15711,0.89384,-0.03397,0.84926,?,0.74115,-0.23312,0.66242,-0.22293,0.72611,-0.37792,0.65817,?,1
?,0.87772,-0.08152,?,?,?,0.04076,?,?,?,-0.05707,?,-0.10598,0.67935,-0.00543,0.88043,?,0.83424,?,0.86413,?,?,-0.27989,?,?,0.83705,-0.10211,?,-0.03261,0.78533,?,?,-0.00543,?
1.0,?,-0.13241,0.53755,?,?,?,?,-0.11067,0.66798,?,0.87945,-0.1917,0.73715,?,0.63043,?,0.63636,-0.11858,0.79249,-0.25296,0.66403,-0.28656,0.67194,?,?,-0.12041,?,?,0.37549,?,0.61067,-0.01383,?
?,?,?,?,0.00665,?,0.06874,0.47894,-0.13969,0.52993,?,0.63858,-0.16186,0.67849,-0.03326,0.54545,?,?,-0.04656,0.47894,-0.19512,0.50776,-0.13525,?,-0.20177,?,-0.11455,0.59867,-0.02882,?,-0.11752,0.56319,?,?
1.0,0.88116,0.27475,0.72125,0.42881,0.61559,0.63662,0.38825,0.90502,?,0.96128,-0.20097,?,-0.35737,0.775,-0.65114,0.6221,-0.78768,0.45535,?,?,-0.83943,?,?,-0.26356,-0.67557,?,-0.54732,-0.60858,-0.30512,?,-0.19312,?,1
1.0,?,0.29282,0.79917,?,0.59952,0.71596,0.26203,0.92651,0.04636,0.96748,?,?,-0.55926,0.81018,-0.73329,?,-0.90995,?,?,0.0604,?,?,?,?,-0.65165,?,?,-0.85725,-0.1359,-0.93953,?,-0.94823,1
1.0,?,?,0.73232,0.57816,?,?,0.05717,?,-0.09238,0.92118,?,0.71996,-0.69767,0.32558,-0.81422,?,-1.0,?,-0.78973,-0.41085,?,-0.45478,?,?,-0.3161,-0.81876,-0.02979,?,?,-0.82127,0.00194,?,1
1.0,0.83479,0.28993,0.69256,?,0.49234,0.68381,0.21991,0.86761,?,0.85011,-0.35558,?,?,0.58425,-0.7035,0.31291,-0.75821,0.03939,-0.71225,?,?,-0.39168,?,-0.52954,?,?,?,?,?,-0.48468,0.40591,?,?
?,0.9287,0.33164,?,0.62349,0.49305,0.84266,?,0.95193,-0.13956,0.96167,-0.47202,?,?,?,-0.87474,0.3675,-0.91814,0.05595,-0.89824,-0.26173,-0.73969,?,-0.50757,-0.74735,?,?,?,-0.87159,0.36021,-0.78057,0.59407,?,1
?,0.83367,0.31456,0.65541,0.57671,?,0.70677,?,?,-0.18976,?,?,?,-0.68421,0.47744,?,?,?,?,?,?,-0.49165,-0.53463,-0.26577,?,?,?,0.22708,?,0.431,-0.51206,0.64662,-0.30075,1
1.0,?,-0.02736,0.98058,-0.04104,1.0,-0.07635,0.9872,0.01456,?,?,?,?,0.99382,?,0.97396,-0.09532,0.97264,-0.12224,?,-0.05252,?,?,?,-0.08341,?,?,?,?,0.97132,?,?,?,1
1.0,0.94052,-0.01531,?,?,?,?,?,-0.0106,0.94641,-0.0371,?,?,?,?,0.95465,?,?,-0.04711,?,-0.02179,?,?,0.92049,-0.04476,0.92695,-0.05827,0.90342,?,?,-0.07244,?,?,?
?,0.97032,-0.14384,?,-0.00228,?,-0.17123,0.9863,0.18265,0.91781,?,0.93607,?,0.91324,-0.00228,0.86758,-0.08676,?,-0.21233,1.0,?,0.92009,-0.05251,0.92466,?,0.94043,-0.09252,0.97032,-0.20091,?,-0.08676,0.96575,-0.21918,?
?,0.52542,?,0.94915,0.08475,?,-0.16949,0.30508,?,?,?,?,0.28814,?,-0.35593,?,?,0.55932,0.0339,?,0.30508,?,0.05085,0.40678,?,?,-0.00266,?,?,0.83051,-0.15254,0.76271,?,?
?,0.33333,-0.25,0.44444,?,?,0.16667,?,0.13889,0.5,-0.11111,?,-0.08443,0.58333,?,0.55556,0.02778,0.25,-0.19444,0.47222,-0.05556,?,-0.02778,0.38889,?,?,?,0.19444,-0.13889,?,?,?,-0.5,1
?,?,?,1.0,0.5381,0.71178,0.80833,0.45622,?,0.33081,?,0.21249,1.0,-0.17416,?,-0.33081,?,?,1.0,-0.52674,0.71699,?,?,-1.0,?,-1.0,0.09569,?,?,?,?,?,?,1
1.0,?,0.49638,0.8355,0.54301,0.54916,?,?,?,0.13469,0.94749,?,?,-0.37604,?,?,?,-0.68358,0.67989,-0.70163,?,-0.79147,0.02995,-0.98988,?,-0.70352,-0.32792,-0.63312,-0.19185,?,-0.60454,-0.19609,-0.62956,1
1.0,?,0.42904,0.72113,?,?,?,?,?,?,0.86947,-0.46177,?,-0.59435,?,?,?,-0.84014,0.03928,-0.62041,-0.31351,-0.47412,-0.48905,-0.37298,-0.67796,?,?,0.1469,?,0.37093,-0.39167,0.48319,?,1
?,?,?,?,?,?,0.88576,0.15323,?,?,0.96301,-0.56535,?,?,0.58045,-0.93104,?,-0.93641,-0.06418,-0.87028,-0.40949,-0.65079,-0.67464,?,-0.84951,?,-0.91221,?,-0.85762,?,-0.69613,?,-0.44173,?
?,0.92436,0.36924,0.71976,?,0.29303,0.94078,-0.11108,?,?,?,?,0.78766,-0.92145,0.42314,-0.94315,0.09585,-1.0,?,-0.66431,?,?,-0.78174,-0.13486,-0.88082,0.19765,?,?,?,0.69886,-0.46048,?,-0.13194,1
?,1.0,0.16195,?,?,?,0.01373,1.0,?,1.0,-0.01511,?,?,?,?,?,-0.07157,?,?,?,?,?,?,1.0,?,?,?,1.0,0.08299,1.0,-0.14194,1.0,?,1
?,?,-0.00155,?,-0.13244,0.94982,-0.00461,?,-0.51171,0.92441,0.10368,1.0,-0.14247,0.99264,?,0.95853,?,0.84013,0.61739,1.0,-0.16321,0.87492,-0.08495,?,-0.01664,0.84132,-0.01769,0.82427,?,?,-0.01957,?,-0.02039,1
1.0,0.79378,?,0.64064,0.52312,0.41319,?,?,0.83548,?,0.78772,?,0.72328,-0.57165,?,?,?,-0.69977,-0.09856,-0.57695,-0.23503,-0.40637,-0.38287,?,?,?,-0.48707,?,-0.38059,0.31008,?,0.34572,-0.08036,1
?,0.88085,0.35232,0.68389,?,?,?,?,0.90842,?,?,-0.62635,?,-0.77106,0.39309,-0.85803,0.08408,-0.81641,-0.24017,-0.64579,-0.50022,-0.39766,-0.68337,-0.11147,-0.75533,0.17041,-0.71504,0.40675,-0.57649,0.56626,-0.36765,?,-0.13305,?
?,?,?,0.66129,0.71804,?,0.90824,-0.04787,0.94415,-0.45725,0.84605,?,?,-0.92819,0.25133,-0.92282,-0.15315,?,?,?,?,?,?,?,-0.85703,0.53229,?,0.74846,-0.40656,0.83142,?,0.76862,?,1
1.0,1.0,?,1.0,?,0.87342,?,?,0.01266,?,?,?,?,0.8481,-0.03797,?,?,?,?,0.93671,0.06329,1.0,0.25316,0.62025,-0.37975,?,?,1.0,-0.06329,?,?,?,-0.02532,1
1.0,0.7479,0.0084,0.83312,?,0.82638,0.02469,0.86555,0.01681,?,0.05882,?,0.04731,?,?,0.64706,0.19328,0.84034,?,0.71285,0.07122,?,?,0.66387,?,0.63728,?,?,0.01681,0.58187,0.08757,0.5533,0.08891,1
