@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
6.6,?,?,?,?,21.0,124.0,0.99362,3.06,0.38,10.8,6.0,2
7.6,0.31,?,8.8,0.021,57.0,?,0.99442,?,0.38,11.0,?,2
5.8,0.58,0.001,1.5,?,?,96.0,0.98918,?,0.38,12.4,6.0,2
?,0.26,?,1.4,0.02,12.0,?,0.99089,3.25,0.75,?,7.0,2
8.7,0.3,?,4.8,0.018,?,127.0,0.99474,3.12,0.49,11.2,7.0,2
6.4,0.29,0.32,2.4,0.014,34.0,89.0,?,3.24,0.66,12.5,?,2
6.7,0.13,0.32,3.7,?,32.0,99.0,0.99348,3.12,0.44,?,6.0,2
6.8,0.19,0.33,?,0.047,42.0,130.0,0.99283,3.12,0.56,11.0,?,2
6.0,0.25,0.4,5.7,0.052,56.0,?,?,3.16,0.88,?,6.0,2
?,0.25,0.4,5.7,0.052,56.0,152.0,?,?,0.88,10.5,6.0,2
?,?,0.33,4.9,0.047,42.0,130.0,0.99283,?,0.56,?,?,2
6.4,0.24,0.23,2.0,0.046,30.0,?,0.9908,3.12,0.54,?,?,2
5.9,0.18,0.28,5.1,?,50.0,139.0,0.99165,3.16,?,11.3,6.0,?
?,0.33,0.22,4.5,?,10.0,73.0,?,2.97,0.52,12.2,?,2
6.4,0.29,0.24,3.2,0.037,31.0,?,0.98942,2.9,?,?,7.0,2
?,0.31,0.25,?,0.032,30.0,138.0,?,2.9,0.37,?,5.0,2
7.0,0.29,0.37,1.6,0.035,34.0,126.0,?,?,0.47,12.3,6.0,2
?,0.19,0.6,?,0.037,6.0,?,0.99255,2.92,0.59,10.4,4.0,2
6.3,0.32,0.17,?,0.06,51.0,190.0,0.99916,3.13,?,8.8,6.0,?
6.6,?,?,1.4,0.036,?,109.0,0.99306,3.27,0.61,9.5,?,2
?,?,0.17,17.75,0.06,51.0,190.0,0.99916,?,?,?,6.0,2
?,?,0.32,7.2,?,17.0,?,0.99498,?,0.44,10.4,6.0,2
6.8,0.52,0.26,?,0.038,27.0,130.0,0.99,3.11,?,?,7.0,2
?,?,?,8.5,?,25.0,191.0,0.99338,3.16,0.46,?,7.0,2
5.7,?,?,?,0.035,49.0,128.0,0.99456,?,?,10.5,8.0,2
?,0.275,0.3,?,?,?,?,0.9926,3.33,0.42,10.8,7.0,?
?,0.53,0.16,2.7,0.036,?,128.0,0.98856,3.2,0.53,13.2,8.0,2
5.8,?,0.28,4.3,0.032,?,115.0,0.98946,3.16,?,13.0,?,?
6.7,0.22,0.39,1.2,0.049,26.0,152.0,0.99346,3.5,?,10.0,?,?
6.1,0.6,0.12,1.8,0.05,11.0,76.0,?,3.42,?,10.4,4.0,?
6.5,?,?,?,?,?,145.0,?,3.16,0.54,12.4,6.0,2
5.0,0.29,?,5.7,?,54.0,?,0.98976,3.27,0.34,12.9,?,?
5.4,0.53,0.16,?,0.036,34.0,128.0,0.98856,3.2,?,13.2,8.0,2
?,0.21,0.26,11.7,0.038,61.0,?,?,?,0.56,10.5,?,?
5.8,?,0.28,4.3,0.032,46.0,115.0,?,3.16,?,13.0,8.0,2
6.5,0.27,0.26,11.0,?,2.0,?,?,3.07,?,11.2,5.0,2
?,?,?,1.6,0.029,41.0,102.0,0.98916,?,?,12.7,?,?
6.2,0.21,0.18,11.6,0.044,61.0,155.0,?,3.14,0.52,9.4,6.0,?
6.8,?,?,?,0.025,29.0,?,?,?,?,12.9,7.0,2
7.3,0.41,0.29,1.8,0.032,26.0,74.0,?,2.96,0.35,13.0,8.0,2
?,0.3,0.3,1.2,0.029,25.0,93.0,0.98742,3.31,0.4,?,?,2
6.6,0.34,?,?,0.053,26.0,112.0,0.99336,3.32,0.55,9.1,5.0,2
5.6,0.25,0.19,?,0.049,42.0,?,0.992,3.25,0.43,10.4,6.0,?
5.3,0.3,0.3,?,0.029,25.0,93.0,?,3.31,?,?,7.0,?
?,?,0.58,8.2,0.032,?,?,0.99275,?,0.44,12.2,6.0,2
7.2,?,?,18.8,0.085,19.0,111.0,1.0004,?,?,8.7,5.0,2
7.1,0.2,0.27,?,?,19.0,?,0.99444,3.04,?,10.5,7.0,?
?,0.15,0.41,12.9,?,79.5,183.0,0.99742,3.24,0.78,10.2,6.0,2
7.0,0.22,?,9.2,?,37.0,122.0,0.99228,3.06,0.34,12.5,8.0,2
6.4,0.16,?,?,?,39.0,?,0.99058,3.11,?,?,?,2
6.8,?,0.41,12.9,0.044,?,183.0,0.99742,3.24,0.78,10.2,?,2
6.8,0.31,?,8.0,0.028,33.0,?,0.99164,?,0.63,12.6,7.0,?
6.8,0.15,?,?,0.044,?,?,?,3.24,0.78,10.2,6.0,2
7.6,0.3,?,?,?,27.0,177.0,0.99438,3.09,0.5,9.8,?,2
6.0,0.16,?,12.0,?,?,98.0,0.99402,?,0.34,10.8,5.0,2
?,0.21,?,?,0.04,41.0,186.0,?,3.32,0.56,12.5,6.0,?
7.0,0.22,0.26,?,?,?,?,0.99228,?,0.34,?,8.0,2
?,0.21,0.24,?,0.027,37.0,150.0,0.991,3.3,?,?,?,2
7.4,?,?,8.8,?,23.0,112.0,0.9931,?,0.41,?,?,2
7.1,?,0.27,9.6,0.037,19.0,105.0,0.99444,3.04,?,10.5,?,2
6.8,0.31,0.3,8.0,?,?,122.0,0.99164,3.13,0.63,?,7.0,2
?,?,0.25,18.8,?,19.0,111.0,1.0004,?,0.51,8.7,?,2
?,0.15,0.4,?,0.053,61.0,146.0,0.99112,3.17,0.68,?,6.0,2
?,?,0.44,1.2,?,39.0,?,0.99058,3.11,0.75,11.3,?,2
6.8,0.15,0.41,12.9,0.044,?,?,0.99742,?,0.78,10.2,?,2
6.3,?,?,1.2,?,32.0,?,?,3.06,0.74,?,?,2
7.6,?,?,?,0.087,?,177.0,0.99438,3.09,0.5,9.8,?,2
7.0,0.3,0.27,1.5,0.076,?,145.0,?,3.1,?,10.1,5.0,2
?,?,?,18.15,0.05,23.0,139.0,0.99904,3.06,0.5,9.2,?,2
7.5,0.24,0.31,13.1,0.05,?,180.0,0.99884,?,0.53,?,?,2
7.5,0.24,0.31,13.1,?,?,180.0,?,3.05,?,?,6.0,2
7.5,0.24,?,13.1,0.05,?,180.0,0.99884,?,0.53,9.1,6.0,?
7.5,0.24,?,?,0.05,?,180.0,?,3.05,0.53,?,6.0,2
6.6,?,0.34,1.0,?,?,79.0,0.98949,?,0.5,?,6.0,2
6.7,0.34,0.43,1.6,0.041,29.0,114.0,0.99014,?,0.44,12.6,6.0,2
7.7,?,0.46,11.8,?,?,183.0,0.99786,?,0.47,9.0,5.0,2
6.7,0.31,?,1.4,?,?,141.0,0.99206,3.12,0.44,?,5.0,?
4.7,0.67,?,1.0,0.02,5.0,9.0,0.98722,3.3,?,?,5.0,2
7.5,?,?,13.1,0.05,26.0,180.0,0.99884,3.05,0.53,9.1,6.0,?
6.3,0.2,0.18,10.6,0.045,57.0,?,?,3.09,0.54,9.2,5.0,2
?,0.28,?,?,0.049,?,?,?,?,?,?,5.0,?
?,?,0.3,?,0.028,?,?,0.99272,?,?,10.0,?,?
?,?,?,?,0.036,20.0,196.0,0.99712,3.47,0.48,9.1,6.0,2
?,0.22,0.26,1.2,0.041,29.0,182.0,?,3.04,0.35,11.2,5.0,?
6.3,0.18,?,3.4,0.053,20.0,119.0,0.99373,3.11,?,9.2,6.0,2
6.6,0.26,?,18.15,0.05,23.0,?,0.99904,?,0.5,?,?,?
6.6,?,?,8.0,?,54.0,200.0,?,3.18,0.48,9.5,5.0,?
6.3,?,0.27,2.5,0.024,40.0,152.0,0.99095,3.35,?,11.9,7.0,2
7.7,0.3,0.23,2.0,0.068,?,?,?,?,0.62,9.8,?,2
7.7,0.31,0.23,2.0,0.069,29.0,?,0.99382,3.11,0.62,9.8,5.0,2
5.7,0.265,0.28,6.9,0.036,?,?,0.99299,3.36,0.44,10.8,?,2
5.4,0.255,?,1.2,0.051,29.0,122.0,0.99048,3.37,?,11.3,6.0,2
6.6,0.26,0.28,9.4,0.028,13.0,?,?,?,?,?,6.0,?
?,0.17,0.28,2.9,0.03,22.0,111.0,0.9902,3.38,0.34,11.3,?,2
5.7,0.265,0.28,?,?,46.0,150.0,0.99299,3.36,0.44,10.8,7.0,2
6.2,0.2,0.33,5.4,0.028,21.0,?,0.99012,3.36,0.41,13.5,7.0,2
7.5,0.28,0.41,1.3,0.044,?,126.0,0.99293,3.28,?,?,5.0,?
6.2,0.22,0.2,20.8,0.035,58.0,?,1.0002,3.11,0.53,?,6.0,2
7.0,?,?,10.3,?,51.0,166.0,0.99382,3.08,0.35,11.6,6.0,2
?,0.28,0.41,?,0.044,11.0,126.0,0.99293,3.28,?,?,5.0,?
6.5,?,?,1.6,0.029,?,116.0,0.98954,3.21,0.68,12.5,?,2
6.0,?,0.29,13.1,0.042,28.0,125.0,?,3.39,0.45,8.6,?,?
6.1,?,0.46,1.8,0.16,34.0,74.0,0.9884,3.19,0.33,13.4,6.0,2
6.5,0.32,?,8.0,?,18.0,88.0,?,3.22,?,?,4.0,?
7.1,0.21,0.72,1.6,0.167,?,120.0,0.99324,2.97,0.51,9.2,?,2
5.6,0.26,0.18,?,?,?,135.0,?,3.32,0.35,10.2,6.0,2
7.0,0.15,0.28,14.7,?,29.0,?,0.99792,2.96,?,?,7.0,2
7.0,0.15,0.28,14.7,0.051,29.0,149.0,?,2.96,?,9.0,7.0,?
7.0,0.15,?,14.7,?,?,149.0,0.99792,2.96,?,9.0,7.0,2
7.0,0.15,?,?,0.051,29.0,149.0,0.99792,2.96,?,?,7.0,?
?,0.15,0.28,?,0.051,29.0,?,0.99792,?,?,?,7.0,2
7.0,0.15,0.28,14.7,?,29.0,149.0,0.99792,2.96,?,?,7.0,2
7.0,0.15,?,14.7,0.051,29.0,?,?,2.96,0.39,9.0,7.0,2
7.4,?,0.28,?,0.04,?,?,0.99043,3.02,?,?,?,2
?,?,0.3,10.6,0.07,67.0,194.0,0.99654,?,0.42,9.0,6.0,?
6.2,?,0.25,?,0.055,?,134.0,0.99758,?,?,9.0,5.0,2
6.3,0.28,?,?,?,40.0,?,0.99374,?,0.59,11.0,?,2
7.0,0.15,?,14.7,0.051,?,149.0,0.99792,2.96,0.39,?,7.0,2
5.5,?,0.23,2.9,0.039,10.0,108.0,0.99243,3.28,0.5,?,?,2
6.5,0.26,?,1.4,?,25.0,184.0,0.99216,3.29,0.46,10.7,5.0,2
6.6,0.27,0.33,1.4,?,?,183.0,0.99215,3.29,0.46,10.7,5.0,?
?,0.46,0.15,2.1,0.026,29.0,?,0.98953,?,?,13.4,8.0,2
7.8,0.19,0.32,?,0.015,47.0,?,0.99278,2.99,0.39,?,6.0,2
?,0.17,0.23,?,0.039,?,?,0.99243,?,0.5,10.0,5.0,2
6.5,0.26,0.34,?,0.04,?,184.0,?,3.29,0.46,?,?,?
6.6,?,0.33,1.4,0.042,24.0,?,0.99215,3.29,0.46,?,?,?
?,0.19,?,7.4,?,47.0,?,?,2.99,0.39,?,6.0,2
7.8,0.2,0.32,?,?,31.0,?,0.99186,2.99,0.39,11.0,6.0,?
6.1,0.17,0.28,2.5,?,22.0,?,?,?,?,11.1,7.0,2
7.4,0.2,?,?,0.025,?,40.0,?,2.79,?,?,?,?
6.7,?,0.24,?,0.017,22.0,80.0,0.99084,3.03,0.37,?,5.0,?
5.4,0.46,0.15,2.1,0.026,29.0,?,0.98953,3.39,?,?,8.0,2
6.9,?,0.17,12.9,0.033,?,186.0,0.99754,3.08,?,?,?,?
6.9,0.4,?,12.9,0.033,?,186.0,0.99754,3.08,0.49,9.4,?,?
6.9,0.4,?,12.9,0.033,59.0,186.0,0.99754,3.08,0.49,9.4,5.0,2
?,0.24,0.29,13.7,0.035,53.0,?,0.99567,?,0.38,10.6,6.0,2
6.9,0.4,0.17,?,0.033,?,?,0.99754,?,0.49,9.4,?,2
?,0.27,?,2.4,?,15.0,143.0,0.99094,3.03,0.65,?,4.0,2
6.1,0.27,0.28,9.8,0.042,61.0,125.0,?,?,?,10.2,6.0,2
6.3,0.24,?,?,0.035,?,134.0,0.99567,3.17,0.38,?,6.0,2
5.0,?,0.12,?,?,?,100.0,0.9874,3.26,?,?,5.0,?
6.7,0.42,?,12.1,0.04,61.0,248.0,0.99794,3.31,0.58,9.7,5.0,?
?,0.33,0.28,6.1,?,41.0,?,0.99122,3.24,0.32,12.2,6.0,2
6.9,0.33,?,?,0.04,29.0,?,0.99226,?,0.57,?,?,?
?,?,?,6.1,0.018,41.0,?,0.99122,3.24,0.32,?,6.0,?
6.3,?,0.3,1.4,?,38.0,100.0,0.99099,3.42,0.57,11.4,?,2
6.5,0.32,?,?,?,31.0,97.0,?,3.2,0.7,12.7,7.0,2
6.7,0.42,0.39,12.1,0.04,61.0,248.0,0.99794,?,?,9.7,5.0,2
7.4,0.25,?,6.8,0.02,?,?,0.99338,3.13,?,10.8,6.0,2
7.6,0.27,0.3,9.2,?,23.0,96.0,0.9938,3.08,?,11.0,?,2
6.4,0.27,0.45,8.3,0.05,?,196.0,?,3.18,0.48,?,5.0,?
6.5,0.25,0.27,?,0.064,29.0,?,0.99776,?,0.49,10.1,6.0,2
5.6,0.19,0.31,2.7,?,?,?,0.98964,3.46,0.4,?,7.0,2
?,0.29,0.48,12.8,0.037,61.5,182.0,?,3.02,?,?,5.0,2
?,0.34,0.44,8.2,0.043,54.0,201.0,?,3.18,?,9.5,5.0,2
?,0.27,0.52,8.1,0.044,53.0,202.0,0.99548,?,?,9.5,5.0,?
6.6,0.26,0.52,8.2,0.047,?,191.0,0.99541,3.16,?,9.5,6.0,2
?,?,0.45,8.3,?,?,196.0,0.9955,3.18,0.48,9.5,5.0,?
6.5,0.26,0.5,8.0,0.051,46.0,197.0,?,3.18,0.47,?,5.0,2
?,?,?,11.8,?,?,?,0.99524,?,0.58,?,?,2
?,0.32,?,12.0,0.049,?,170.0,?,3.14,0.55,9.9,6.0,2
?,?,0.45,1.7,?,22.0,113.0,?,3.22,?,10.0,5.0,2
6.5,0.25,0.27,17.4,0.064,?,140.0,0.99776,3.2,0.49,10.1,?,2
6.6,0.13,0.29,13.9,0.056,?,95.0,0.99702,3.17,0.39,9.4,6.0,2
?,0.39,0.21,10.7,0.098,13.0,91.0,0.99657,?,0.47,?,?,2
7.9,?,0.39,2.0,?,21.0,138.0,?,3.05,?,10.9,5.0,2
7.0,0.3,?,2.2,0.042,21.0,?,0.99166,3.2,0.57,11.4,?,2
8.1,0.2,0.3,1.3,0.036,?,?,?,2.99,0.73,?,5.0,?
?,0.18,0.3,1.1,?,20.0,57.0,0.99109,3.02,0.51,11.0,6.0,2
7.9,?,?,?,0.057,21.0,138.0,?,3.05,0.52,?,5.0,?
7.2,0.17,0.34,6.4,0.042,16.0,111.0,?,?,0.4,?,?,2
?,?,0.3,?,0.036,7.0,?,?,2.99,0.73,?,5.0,2
8.3,?,0.3,1.1,0.033,20.0,57.0,0.99109,?,?,11.0,?,2
?,0.39,0.21,10.7,0.098,?,?,0.99657,3.03,0.47,?,5.0,2
6.8,0.21,0.62,?,0.041,?,113.0,0.99358,2.96,0.59,?,5.0,2
?,0.21,?,6.3,0.042,7.0,109.0,?,2.96,0.59,10.2,?,2
7.2,0.17,0.34,6.4,0.042,?,111.0,?,2.99,0.4,10.8,6.0,?
?,?,?,15.1,0.06,?,162.0,0.99705,3.24,?,10.5,3.0,2
7.2,?,?,?,0.052,?,156.0,0.9912,3.13,0.52,11.1,?,2
7.9,0.21,0.39,2.0,0.057,21.0,138.0,0.99176,?,0.52,10.9,5.0,?
7.0,?,?,?,0.042,21.0,177.0,0.99166,?,0.57,?,5.0,2
7.4,0.34,0.28,12.1,0.049,?,149.0,?,3.22,0.49,10.3,5.0,?
6.3,?,?,8.8,0.042,18.0,?,0.99172,?,0.33,12.9,7.0,2
?,0.41,0.3,?,?,?,131.0,?,3.12,?,9.9,5.0,2
6.3,?,0.24,5.1,?,?,131.0,0.99186,3.24,0.44,?,?,2
5.1,0.35,0.26,6.8,0.034,36.0,120.0,0.99188,3.38,?,?,6.0,2
?,?,0.26,6.8,?,36.0,120.0,0.99188,3.38,0.4,11.5,6.0,?
6.3,0.3,?,3.7,?,?,132.0,0.99158,3.0,?,10.7,5.0,2
?,0.28,?,12.2,0.042,52.0,139.0,0.99522,3.03,0.56,?,6.0,2
?,?,0.28,?,0.033,39.0,204.0,?,3.17,0.64,12.5,6.0,?
?,0.26,0.49,?,0.052,?,197.0,0.99558,?,0.48,9.5,?,2
7.3,0.24,?,2.5,0.042,31.0,104.0,?,?,0.56,11.3,?,2
6.7,0.46,?,4.0,?,12.0,?,0.99016,3.26,0.54,13.0,6.0,?
?,?,0.26,6.8,?,36.0,120.0,0.99188,3.38,0.4,11.5,?,2
5.1,0.23,0.18,1.0,0.053,?,99.0,0.98956,3.22,0.39,11.5,5.0,2
6.3,0.4,0.24,?,?,43.0,?,?,3.24,?,11.3,6.0,?
7.1,0.44,0.23,5.8,0.035,?,100.0,0.99062,?,0.57,13.2,7.0,?
4.8,0.26,?,10.6,0.034,23.0,111.0,0.99274,3.46,0.28,11.5,?,2
6.8,0.31,0.19,3.5,0.086,30.0,130.0,?,?,?,9.6,5.0,?
?,0.31,0.19,3.5,0.086,30.0,?,0.993,2.83,?,?,5.0,?
7.0,0.15,?,16.4,?,45.0,110.0,0.9978,?,?,9.7,?,?
?,0.41,?,?,0.052,49.0,?,0.9946,3.14,0.62,?,5.0,2
?,?,0.23,3.3,?,?,113.0,?,3.16,?,?,5.0,?
8.0,0.27,0.33,1.2,0.05,41.0,?,0.99002,?,0.45,12.4,6.0,2
8.0,0.27,?,1.2,?,41.0,103.0,0.99002,3.0,?,12.4,6.0,?
?,0.41,0.22,?,0.052,49.0,142.0,0.9946,3.14,?,?,5.0,2
6.2,?,0.23,3.3,0.052,34.0,?,0.99429,3.16,0.48,8.4,5.0,2
6.7,0.37,0.25,2.5,0.028,?,84.0,0.9909,3.14,0.36,?,6.0,2
6.6,0.21,0.5,8.7,0.036,41.0,191.0,0.99294,2.96,?,11.0,?,2
7.5,?,0.31,?,0.032,?,109.0,0.99044,2.97,0.43,?,?,2
7.5,0.34,0.28,?,?,46.0,100.0,0.98958,3.2,0.5,13.2,?,?
?,0.37,0.25,?,0.028,24.0,?,?,3.14,0.36,11.7,6.0,?
6.4,0.32,0.23,16.2,0.055,36.0,176.0,0.9986,3.26,0.54,?,?,2
6.7,?,0.32,9.0,0.023,20.0,109.0,0.99262,3.34,0.35,12.6,6.0,?
6.4,0.32,0.23,?,0.055,?,?,0.9986,3.26,0.54,9.1,5.0,2
?,0.39,0.79,?,0.194,23.0,?,0.99212,3.17,0.46,10.5,6.0,2
?,?,0.43,7.0,?,18.0,?,?,3.23,0.64,10.6,5.0,2
6.7,?,0.32,?,0.023,20.0,?,0.99262,3.34,0.35,?,?,?
5.9,?,?,3.1,0.03,?,?,?,3.41,0.33,13.7,7.0,?
?,0.2,?,1.5,?,38.0,?,?,?,0.49,12.0,?,2
?,0.32,?,4.6,0.031,26.0,?,0.99198,3.4,0.73,12.5,7.0,2
5.9,?,0.27,?,0.03,40.0,110.0,0.99226,3.55,0.68,12.1,6.0,?
5.9,?,0.29,4.6,0.032,68.0,137.0,0.99159,3.21,0.38,11.3,6.0,2
5.9,0.2,0.23,?,0.037,38.0,93.0,?,3.36,0.49,12.0,?,2
?,0.17,0.27,2.7,0.049,28.0,?,0.99224,?,0.55,10.3,?,2
?,0.21,0.3,6.3,0.039,47.0,136.0,0.99068,?,?,12.7,6.0,2
7.3,0.25,0.26,7.2,0.048,?,207.0,0.99587,3.12,0.37,9.2,?,2
7.3,0.25,?,7.2,0.048,52.0,207.0,0.99587,?,?,?,5.0,2
?,0.22,0.3,12.4,?,108.0,152.0,0.99728,3.1,0.47,9.5,?,?
?,0.27,0.19,6.6,0.045,?,175.0,?,?,0.34,10.1,?,2
6.5,0.27,0.19,6.6,0.045,?,175.0,0.99364,3.16,?,10.1,?,2
6.6,0.39,0.22,4.0,0.038,?,98.0,0.99018,3.25,0.53,13.0,7.0,2
6.0,?,0.38,4.8,?,41.0,?,0.98968,3.24,?,?,?,2
?,0.23,0.32,1.3,0.048,59.0,113.0,0.99178,3.1,?,?,6.0,2
?,0.25,0.26,7.2,0.048,52.0,?,0.99587,?,?,9.2,5.0,2
?,0.22,0.25,11.1,0.056,112.0,177.0,0.9961,3.08,?,9.4,6.0,2
6.2,0.22,0.3,12.4,0.054,?,152.0,0.99728,3.1,?,9.5,6.0,2
6.1,0.23,0.27,9.8,0.055,74.0,134.0,?,?,0.4,10.2,6.0,2
6.5,0.27,?,6.6,0.045,?,175.0,0.99364,3.16,0.34,10.1,6.0,2
?,?,0.54,13.3,0.054,63.0,193.0,0.99864,3.06,?,?,?,?
7.6,0.37,?,?,0.094,58.0,181.0,?,2.91,0.51,?,5.0,2
6.7,?,0.51,8.0,0.062,?,194.0,0.99545,3.13,?,9.6,5.0,?
7.4,?,?,1.6,0.057,?,98.0,0.99299,?,0.44,?,7.0,2
?,0.22,0.28,16.55,?,54.0,?,?,?,?,10.5,5.0,?
?,0.28,0.31,1.5,0.053,?,?,0.99069,?,0.5,11.4,5.0,?
?,0.35,0.31,?,0.069,58.0,?,0.99692,?,0.49,9.4,5.0,2
6.8,?,0.2,6.6,?,25.0,65.0,0.99324,?,0.28,11.1,4.0,2
6.0,0.28,0.24,17.8,0.047,?,111.0,?,3.1,0.45,8.9,?,?
6.0,0.28,0.24,?,0.047,?,111.0,0.99896,3.1,0.45,8.9,?,2
7.1,?,?,1.5,?,28.0,?,0.99226,?,0.52,10.8,5.0,2
6.8,?,0.31,7.4,?,34.0,143.0,0.99226,3.06,0.55,?,6.0,2
?,?,0.24,17.8,0.047,42.0,111.0,?,?,0.45,?,6.0,2
?,?,0.36,2.0,0.029,21.0,?,0.99076,3.13,0.63,?,6.0,2
6.8,?,0.31,7.4,0.045,34.0,143.0,?,3.06,?,12.2,6.0,2
7.2,?,0.36,2.0,0.029,21.0,63.0,0.99076,3.13,0.63,12.5,?,2
?,?,?,?,0.047,42.0,?,0.99896,3.1,0.45,8.9,?,2
6.2,0.27,0.26,12.1,?,43.0,127.0,?,?,0.37,10.8,6.0,2
?,?,0.26,8.2,0.043,?,98.0,0.99234,?,0.31,?,6.0,?
7.1,?,0.37,1.5,0.049,28.0,129.0,0.99226,3.15,0.52,?,5.0,2
6.0,?,0.3,?,0.036,47.0,?,0.99368,3.18,0.39,10.6,5.0,?
?,0.34,0.1,3.5,0.044,17.0,?,?,3.01,0.39,9.2,5.0,2
?,0.435,?,6.4,?,21.0,?,0.99151,3.24,0.46,12.2,6.0,2
7.0,0.25,0.33,2.1,0.021,17.0,76.0,0.99021,3.26,0.45,12.3,?,2
6.7,0.26,?,7.7,0.038,?,?,0.99479,3.23,0.56,?,6.0,2
7.0,0.24,?,12.3,?,?,?,0.9954,2.99,0.57,10.4,6.0,?
?,0.23,0.34,?,?,54.0,110.0,?,3.07,?,?,7.0,2
6.0,0.21,?,8.7,0.036,47.0,127.0,0.99368,3.18,?,?,5.0,2
7.0,0.34,0.1,3.5,?,?,63.0,?,?,?,9.2,5.0,?
4.8,0.65,0.12,1.1,0.013,?,10.0,0.99246,3.32,?,13.5,?,?
6.1,0.22,0.38,2.8,0.144,12.0,65.0,0.9908,2.95,?,11.4,6.0,2
?,0.27,0.26,?,0.071,26.0,69.0,?,3.1,0.38,?,6.0,2
5.0,?,?,?,0.036,?,?,0.98746,?,0.83,?,7.0,2
6.5,0.33,?,3.8,?,34.0,?,?,3.25,0.63,?,7.0,?
6.5,0.33,0.3,3.8,0.036,34.0,88.0,?,?,0.63,?,7.0,?
6.7,0.31,0.3,?,0.038,30.0,?,0.98867,?,0.36,12.8,7.0,2
6.2,0.39,0.24,4.8,0.037,45.0,138.0,0.99174,?,0.43,?,?,2
6.2,0.39,?,4.8,?,45.0,138.0,0.99174,3.23,0.43,11.2,7.0,2
7.1,?,0.3,?,0.04,49.0,139.0,?,3.17,0.27,?,6.0,?
?,0.23,0.82,1.3,0.149,70.0,109.0,0.99304,?,0.42,9.2,?,2
6.5,0.33,0.3,3.8,0.036,?,88.0,0.99028,3.25,0.63,?,7.0,2
7.2,0.25,0.32,1.5,?,24.0,105.0,0.99154,?,0.48,11.1,6.0,2
?,0.39,0.24,?,0.037,?,138.0,0.99174,3.23,0.43,11.2,7.0,?
?,0.455,?,1.9,?,33.0,106.0,0.98746,3.21,?,14.0,?,2
7.1,?,0.3,6.2,0.04,49.0,139.0,0.99021,?,?,?,6.0,2
6.2,0.28,0.51,7.9,?,?,206.0,?,3.18,0.52,9.4,5.0,?
6.4,0.35,0.28,1.6,0.037,31.0,113.0,0.98779,3.12,0.4,14.2,7.0,?
6.6,0.31,?,1.4,0.035,?,107.0,?,3.0,0.4,13.2,?,2
?,0.25,0.37,2.6,0.05,24.0,?,?,?,0.53,?,6.0,2
7.3,0.36,0.34,?,?,?,173.0,?,3.14,0.57,10.2,?,?
?,?,0.3,2.4,0.038,30.0,83.0,0.98867,?,?,?,7.0,2
8.6,?,0.3,0.9,0.045,16.0,109.0,0.99249,2.95,0.39,10.1,5.0,2
8.6,0.31,0.3,0.9,0.045,?,109.0,?,2.95,0.39,10.1,5.0,2
8.6,0.22,0.33,1.2,0.031,38.0,95.0,?,2.83,0.31,10.3,5.0,?
6.9,0.14,0.29,9.9,?,30.0,91.0,0.99512,?,0.33,9.9,6.0,2
6.5,0.22,0.31,3.9,0.046,17.0,106.0,?,?,0.31,?,5.0,?
?,0.32,?,15.6,0.063,?,173.0,0.99872,3.18,0.56,9.0,5.0,?
6.6,0.32,0.47,15.6,0.063,27.0,?,0.99872,?,?,9.0,5.0,2
6.1,0.28,0.26,?,0.03,25.0,?,0.98894,3.03,?,12.1,6.0,2
6.2,0.3,0.28,1.6,0.036,?,106.0,0.98825,3.14,?,?,6.0,?
6.9,?,0.28,7.8,0.05,43.0,116.0,0.99326,?,0.6,11.5,?,2
8.7,0.31,0.21,5.6,0.039,28.0,67.0,0.99328,2.96,0.52,?,?,2
7.3,?,?,1.3,0.04,26.0,84.0,0.99222,?,0.53,10.7,6.0,2
7.0,?,?,16.7,0.046,50.0,184.0,0.99898,?,?,9.4,5.0,2
?,0.23,?,7.95,?,16.0,108.0,0.99486,3.44,0.61,?,?,2
6.5,0.36,?,6.7,0.185,51.5,151.0,?,?,0.42,9.3,?,?
?,0.18,0.38,?,0.04,?,92.0,0.99062,2.88,0.6,12.0,6.0,?
6.2,?,0.32,6.3,?,?,159.0,?,3.21,0.6,11.0,6.0,?
6.9,0.4,0.37,8.9,0.053,36.0,?,0.996,3.16,0.5,?,5.0,?
4.9,0.345,0.34,1.0,0.068,32.0,?,?,?,0.4,10.1,5.0,2
7.2,?,?,?,0.053,26.0,106.0,0.99166,3.18,0.47,11.1,6.0,2
6.4,0.2,0.15,6.6,0.046,26.0,113.0,0.99408,2.99,0.58,9.9,6.0,?
6.1,0.27,?,?,0.048,47.0,161.0,?,?,0.6,11.0,6.0,2
6.2,0.27,?,6.3,0.048,47.0,159.0,?,3.21,0.6,11.0,6.0,2
6.0,?,?,?,?,?,127.0,0.98964,3.32,0.42,12.5,6.0,2
?,0.3,?,2.2,?,41.0,?,0.98952,3.31,0.44,?,?,?
5.7,0.14,?,5.4,0.045,26.0,?,0.99469,3.32,0.45,9.3,?,2
?,0.4,0.37,8.9,?,36.0,148.0,?,3.16,0.5,?,5.0,2
