@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
95.0,?,?,159.0,?,11.0,160.0,42.0,?,?,?,372.0,?,?,7.0,?,?,?,?
?,?,105.0,?,59.0,?,215.0,?,24.0,?,?,678.0,?,74.0,12.0,?,?,?,opel
86.0,?,70.0,126.0,?,?,?,?,19.0,?,?,317.0,?,?,6.0,9.0,179.0,182.0,?
88.0,?,77.0,156.0,?,?,?,?,?,129.0,184.0,?,140.0,67.0,?,?,192.0,198.0,opel
?,?,?,?,?,11.0,?,?,?,?,225.0,729.0,?,?,?,29.0,?,?,?
?,?,?,?,?,9.0,157.0,43.0,?,?,?,?,125.0,?,5.0,40.0,?,?,?
89.0,?,74.0,?,?,?,?,?,?,?,?,?,?,72.0,7.0,?,?,?,van
?,?,?,125.0,58.0,?,133.0,51.0,18.0,?,152.0,259.0,?,87.0,?,?,?,184.0,opel
92.0,42.0,75.0,?,?,?,147.0,45.0,?,?,?,?,?,?,?,?,206.0,?,?
?,?,108.0,228.0,?,?,218.0,31.0,?,?,?,700.0,224.0,67.0,?,?,190.0,?,saab
?,?,?,?,56.0,7.0,?,44.0,19.0,?,?,339.0,160.0,?,7.0,?,?,?,saab
88.0,39.0,76.0,155.0,?,?,137.0,?,?,?,156.0,281.0,?,?,?,6.0,201.0,?,?
89.0,40.0,?,?,58.0,?,177.0,37.0,?,133.0,202.0,471.0,155.0,?,7.0,?,?,196.0,?
?,40.0,?,?,58.0,6.0,?,?,18.0,?,?,275.0,137.0,?,0.0,?,187.0,?,van
?,?,?,?,?,?,140.0,?,?,131.0,?,291.0,?,?,1.0,38.0,193.0,?,saab
?,43.0,?,231.0,97.0,?,?,?,?,?,200.0,?,164.0,?,5.0,?,186.0,?,?
105.0,?,107.0,?,?,11.0,?,?,?,167.0,?,701.0,?,?,0.0,?,?,?,opel
?,?,76.0,162.0,57.0,7.0,?,41.0,20.0,147.0,?,?,?,69.0,?,?,?,195.0,saab
97.0,44.0,95.0,202.0,?,?,188.0,35.0,?,?,216.0,?,?,?,?,?,190.0,?,?
109.0,?,?,?,?,?,206.0,32.0,?,156.0,212.0,630.0,?,65.0,?,21.0,?,201.0,?
95.0,47.0,?,?,70.0,?,?,?,20.0,152.0,184.0,?,?,?,?,?,?,?,bus
?,?,?,119.0,?,?,?,?,19.0,?,169.0,?,172.0,85.0,?,?,179.0,?,?
?,48.0,?,?,60.0,?,?,?,?,152.0,200.0,460.0,198.0,68.0,13.0,16.0,192.0,199.0,?
?,55.0,?,167.0,?,?,?,?,28.0,172.0,269.0,?,239.0,?,5.0,?,?,?,?
104.0,?,?,?,61.0,11.0,207.0,32.0,24.0,157.0,217.0,?,?,?,?,?,193.0,?,?
?,41.0,?,134.0,?,?,?,?,17.0,?,?,?,150.0,?,?,3.0,186.0,?,?
90.0,?,?,?,?,7.0,?,?,?,139.0,155.0,?,?,?,?,?,183.0,182.0,?
98.0,?,?,?,?,10.0,158.0,?,?,?,?,?,154.0,?,14.0,9.0,?,?,?
?,55.0,?,?,67.0,?,?,30.0,25.0,?,?,719.0,?,?,2.0,?,?,?,?
86.0,?,?,139.0,?,?,?,?,?,?,?,225.0,143.0,?,?,11.0,202.0,208.0,?
101.0,?,?,212.0,67.0,?,?,33.0,23.0,?,215.0,?,?,69.0,4.0,?,?,196.0,opel
?,?,?,?,?,?,?,28.0,?,?,267.0,?,242.0,?,8.0,?,184.0,?,?
?,?,?,187.0,74.0,?,157.0,?,?,?,179.0,?,183.0,?,8.0,6.0,?,201.0,?
88.0,?,?,?,?,?,?,?,18.0,?,148.0,243.0,113.0,?,?,?,199.0,206.0,?
93.0,39.0,86.0,?,59.0,?,?,39.0,?,?,186.0,418.0,?,63.0,6.0,17.0,?,?,?
?,37.0,?,?,?,?,159.0,?,?,134.0,?,?,134.0,?,?,16.0,?,?,saab
88.0,?,70.0,177.0,?,?,152.0,?,?,143.0,?,?,168.0,?,?,9.0,?,?,?
?,44.0,?,135.0,55.0,?,?,44.0,?,?,?,?,?,?,?,11.0,?,?,?
?,?,?,?,?,7.0,139.0,50.0,?,?,?,277.0,?,85.0,?,?,?,183.0,?
?,?,?,151.0,?,8.0,?,?,18.0,?,163.0,?,?,?,7.0,8.0,196.0,?,bus
?,?,?,184.0,?,?,?,42.0,?,?,175.0,?,145.0,70.0,4.0,5.0,?,200.0,bus
?,?,?,?,?,?,213.0,31.0,?,?,226.0,673.0,?,?,?,?,?,?,?
?,?,58.0,?,?,?,?,57.0,17.0,129.0,140.0,?,152.0,?,9.0,2.0,?,?,?
79.0,?,?,?,?,9.0,?,48.0,19.0,135.0,?,?,144.0,?,7.0,?,?,?,?
90.0,?,89.0,181.0,62.0,8.0,175.0,?,?,?,200.0,?,154.0,?,?,?,?,?,?
?,45.0,?,126.0,?,?,?,?,?,?,170.0,321.0,?,86.0,0.0,?,?,?,bus
113.0,?,?,208.0,62.0,?,203.0,?,23.0,151.0,?,613.0,183.0,?,?,29.0,?,?,saab
?,49.0,86.0,190.0,64.0,?,?,37.0,?,?,197.0,?,209.0,?,11.0,?,?,199.0,opel
?,?,102.0,?,?,6.0,?,?,26.0,167.0,264.0,?,?,?,9.0,13.0,186.0,185.0,bus
86.0,?,66.0,138.0,?,?,?,49.0,18.0,?,?,?,151.0,?,?,?,?,?,?
85.0,43.0,?,121.0,?,?,150.0,?,?,?,169.0,?,?,?,?,5.0,179.0,?,?
?,?,?,231.0,?,?,217.0,?,24.0,171.0,?,698.0,216.0,?,?,6.0,187.0,?,?
105.0,55.0,96.0,?,56.0,9.0,?,30.0,?,?,231.0,?,?,?,?,5.0,187.0,?,?
88.0,39.0,?,?,69.0,?,?,40.0,20.0,?,?,?,151.0,?,?,?,?,?,?
113.0,?,?,?,?,?,?,31.0,?,165.0,?,?,?,?,6.0,?,?,199.0,?
?,42.0,?,?,?,?,145.0,46.0,19.0,139.0,?,?,166.0,71.0,15.0,26.0,?,?,?
98.0,?,70.0,?,68.0,?,?,?,?,124.0,?,371.0,?,?,?,?,?,?,?
101.0,?,?,?,60.0,11.0,175.0,38.0,?,?,192.0,458.0,187.0,62.0,?,22.0,?,?,?
108.0,?,?,?,?,11.0,?,?,24.0,?,228.0,648.0,?,?,9.0,0.0,?,197.0,?
?,40.0,?,?,?,8.0,?,?,?,?,?,383.0,155.0,?,?,?,186.0,?,saab
86.0,?,?,?,?,?,?,?,?,?,?,?,177.0,?,3.0,7.0,?,182.0,bus
?,?,66.0,151.0,?,?,?,?,18.0,?,?,246.0,?,66.0,?,2.0,?,?,van
?,?,?,206.0,?,?,222.0,?,25.0,?,?,?,201.0,?,15.0,?,189.0,?,?
?,?,?,161.0,59.0,?,?,43.0,19.0,143.0,?,?,?,67.0,12.0,?,?,198.0,?
96.0,?,87.0,169.0,?,10.0,154.0,?,19.0,?,?,?,?,67.0,?,?,?,?,?
89.0,?,80.0,131.0,54.0,?,?,?,?,?,175.0,369.0,?,?,?,?,?,?,?
?,?,105.0,?,68.0,?,205.0,?,23.0,?,?,?,216.0,71.0,?,18.0,189.0,?,opel
?,54.0,103.0,?,?,11.0,?,?,?,?,?,677.0,212.0,70.0,?,23.0,188.0,?,saab
109.0,?,?,?,63.0,11.0,?,?,?,?,?,?,?,71.0,6.0,3.0,188.0,199.0,saab
?,?,?,199.0,62.0,9.0,?,?,23.0,?,222.0,?,?,?,2.0,7.0,189.0,?,?
92.0,46.0,82.0,170.0,?,?,?,?,?,?,?,?,?,?,?,?,200.0,?,?
84.0,?,?,?,?,?,?,?,18.0,?,144.0,232.0,?,70.0,?,7.0,185.0,?,?
85.0,?,?,?,?,7.0,?,45.0,19.0,145.0,?,?,?,?,5.0,4.0,180.0,?,?
89.0,36.0,?,?,?,?,?,47.0,18.0,130.0,?,?,?,?,?,1.0,?,196.0,?
?,?,104.0,?,?,11.0,?,?,?,?,?,712.0,214.0,72.0,15.0,?,?,199.0,saab
?,54.0,?,197.0,64.0,11.0,213.0,?,?,?,218.0,?,222.0,?,14.0,4.0,?,196.0,?
100.0,51.0,?,?,?,6.0,201.0,?,23.0,?,219.0,?,?,74.0,6.0,?,?,?,bus
85.0,?,64.0,129.0,57.0,?,?,?,?,125.0,?,?,?,65.0,1.0,?,?,203.0,van
98.0,?,108.0,?,?,?,?,30.0,25.0,178.0,?,?,?,?,?,30.0,?,198.0,opel
84.0,38.0,74.0,138.0,?,?,?,?,?,127.0,?,?,?,72.0,?,?,183.0,?,?
?,38.0,78.0,?,61.0,?,146.0,46.0,?,127.0,?,314.0,?,?,?,9.0,187.0,?,opel
?,?,105.0,?,?,10.0,?,30.0,25.0,177.0,?,?,?,?,14.0,?,188.0,196.0,?
84.0,?,65.0,?,55.0,?,150.0,?,?,?,169.0,?,?,?,?,?,179.0,?,bus
?,?,69.0,?,?,?,128.0,53.0,18.0,124.0,?,240.0,?,?,?,?,183.0,?,?
79.0,43.0,?,141.0,?,8.0,?,?,19.0,?,?,?,?,?,?,8.0,182.0,?,?
89.0,43.0,?,?,54.0,8.0,144.0,?,?,?,163.0,308.0,?,64.0,?,?,194.0,?,saab
?,40.0,59.0,?,?,7.0,132.0,52.0,?,?,145.0,?,?,?,12.0,?,?,183.0,?
?,?,?,195.0,?,?,?,?,21.0,?,?,?,210.0,71.0,?,?,?,?,opel
90.0,?,?,?,?,?,?,37.0,21.0,?,199.0,?,157.0,71.0,?,14.0,?,?,opel
?,?,?,133.0,57.0,?,?,?,17.0,?,147.0,?,160.0,66.0,?,?,?,198.0,?
?,?,?,?,?,5.0,186.0,34.0,22.0,?,215.0,?,?,?,?,?,195.0,196.0,?
?,39.0,63.0,?,?,?,128.0,52.0,?,134.0,?,?,?,?,9.0,?,198.0,?,?
98.0,46.0,?,199.0,71.0,?,166.0,?,?,150.0,?,?,?,69.0,?,?,?,203.0,?
93.0,39.0,?,?,66.0,?,?,?,?,?,?,?,126.0,64.0,4.0,7.0,?,?,?
100.0,?,?,?,70.0,11.0,220.0,30.0,?,163.0,238.0,722.0,?,?,11.0,?,?,198.0,opel
90.0,?,85.0,184.0,64.0,6.0,?,?,?,?,187.0,385.0,?,66.0,9.0,?,195.0,203.0,saab
?,?,?,?,?,7.0,?,38.0,21.0,?,200.0,?,150.0,?,0.0,?,189.0,?,opel
97.0,53.0,105.0,?,?,?,?,30.0,?,167.0,226.0,?,?,70.0,3.0,20.0,?,?,?
84.0,37.0,?,150.0,?,?,137.0,?,18.0,140.0,?,?,?,?,?,?,196.0,205.0,?
86.0,?,?,?,?,6.0,?,57.0,?,?,137.0,?,145.0,?,?,9.0,199.0,?,?
?,?,?,?,?,?,?,?,?,?,145.0,?,123.0,65.0,1.0,?,?,198.0,?
?,?,60.0,?,?,?,?,46.0,?,141.0,?,324.0,171.0,85.0,?,14.0,?,?,?
103.0,?,?,?,59.0,10.0,?,32.0,?,?,?,?,?,72.0,13.0,?,?,?,opel
90.0,?,85.0,141.0,?,11.0,159.0,?,?,?,173.0,365.0,186.0,?,?,?,?,192.0,van
?,?,?,110.0,57.0,?,?,59.0,17.0,?,131.0,191.0,?,87.0,?,7.0,?,?,?
92.0,37.0,?,?,?,?,161.0,40.0,?,?,?,393.0,?,?,?,14.0,195.0,?,?
85.0,?,50.0,?,?,?,?,?,?,?,?,?,127.0,?,1.0,30.0,179.0,?,?
?,34.0,69.0,152.0,57.0,5.0,?,48.0,?,?,?,?,?,?,?,?,?,?,?
?,42.0,?,?,?,?,140.0,?,18.0,138.0,?,?,?,?,?,21.0,199.0,?,opel
83.0,?,49.0,112.0,55.0,?,?,55.0,?,?,?,?,?,85.0,8.0,16.0,180.0,?,van
98.0,?,?,?,?,8.0,131.0,?,?,?,?,?,134.0,72.0,?,?,186.0,?,van
97.0,?,?,?,?,10.0,?,31.0,?,?,219.0,685.0,?,?,0.0,?,?,193.0,opel
108.0,56.0,?,?,?,?,?,30.0,?,?,232.0,?,?,?,8.0,3.0,?,197.0,saab
90.0,?,?,144.0,?,?,?,?,19.0,156.0,173.0,?,?,?,2.0,?,185.0,?,van
96.0,?,?,178.0,58.0,8.0,181.0,?,?,134.0,205.0,?,160.0,?,5.0,?,?,202.0,saab
?,52.0,?,207.0,?,12.0,?,31.0,?,?,229.0,?,?,?,22.0,?,?,?,?
?,36.0,?,?,55.0,?,?,?,18.0,?,?,290.0,?,?,?,36.0,?,?,?
104.0,?,101.0,?,63.0,?,?,32.0,?,?,?,?,?,?,?,21.0,?,198.0,?
?,?,?,166.0,69.0,?,?,46.0,?,143.0,166.0,306.0,?,?,7.0,6.0,188.0,193.0,?
?,?,71.0,165.0,?,?,?,?,19.0,?,?,?,172.0,?,?,?,?,193.0,?
98.0,51.0,84.0,207.0,72.0,7.0,184.0,35.0,21.0,161.0,199.0,?,?,72.0,9.0,?,?,199.0,?
90.0,42.0,?,144.0,59.0,7.0,?,?,?,?,154.0,?,?,?,15.0,?,?,?,?
?,?,63.0,135.0,56.0,?,?,?,?,?,152.0,262.0,166.0,70.0,?,?,?,?,saab
103.0,49.0,107.0,?,54.0,?,?,?,?,?,214.0,?,?,66.0,1.0,?,191.0,?,?
86.0,?,?,?,64.0,?,?,?,?,145.0,170.0,?,?,82.0,?,1.0,?,?,bus
?,52.0,101.0,?,64.0,?,?,33.0,?,?,?,616.0,?,65.0,0.0,19.0,?,203.0,opel
?,38.0,?,?,?,?,?,?,?,?,?,259.0,?,?,?,?,?,?,?
97.0,?,?,133.0,?,?,?,?,18.0,143.0,158.0,?,?,78.0,5.0,?,?,?,van
96.0,41.0,?,?,56.0,7.0,141.0,47.0,?,?,?,?,169.0,?,11.0,?,?,?,?
86.0,44.0,?,?,?,6.0,152.0,?,?,150.0,168.0,?,177.0,?,4.0,?,?,?,?
?,?,?,203.0,73.0,?,178.0,36.0,?,?,?,487.0,?,?,?,?,?,?,bus
?,55.0,105.0,?,?,?,218.0,?,?,?,?,?,?,69.0,14.0,?,?,?,?
?,52.0,?,?,?,?,?,34.0,22.0,?,?,?,?,?,3.0,?,?,199.0,?
?,?,?,180.0,?,7.0,155.0,43.0,19.0,143.0,?,359.0,173.0,?,?,?,?,190.0,bus
?,46.0,?,?,?,?,191.0,?,22.0,148.0,210.0,543.0,?,?,0.0,28.0,190.0,?,?
95.0,?,83.0,?,?,?,177.0,36.0,21.0,139.0,?,?,?,68.0,6.0,4.0,?,198.0,?
96.0,?,?,160.0,?,9.0,?,44.0,19.0,148.0,?,339.0,182.0,?,15.0,11.0,?,?,?
?,44.0,?,?,?,?,152.0,?,?,?,174.0,?,?,?,?,0.0,?,192.0,opel
?,?,?,185.0,69.0,?,160.0,40.0,20.0,130.0,178.0,?,?,?,?,?,?,205.0,?
85.0,38.0,75.0,132.0,?,7.0,?,?,19.0,?,?,?,145.0,?,?,?,?,188.0,saab
?,53.0,?,?,?,?,211.0,?,?,168.0,?,661.0,?,?,?,?,186.0,?,?
?,38.0,77.0,161.0,62.0,7.0,?,?,19.0,?,174.0,327.0,?,?,6.0,?,188.0,?,saab
98.0,55.0,?,213.0,67.0,?,?,32.0,?,?,223.0,?,?,72.0,5.0,19.0,187.0,196.0,?
?,40.0,66.0,?,?,6.0,?,48.0,?,137.0,?,295.0,?,77.0,?,?,?,186.0,?
97.0,37.0,?,?,?,8.0,161.0,41.0,?,?,?,389.0,?,62.0,2.0,28.0,?,?,?
?,41.0,?,197.0,?,10.0,179.0,?,?,140.0,?,?,136.0,?,4.0,?,?,204.0,opel
100.0,47.0,?,190.0,?,?,171.0,?,?,?,?,440.0,?,59.0,?,18.0,?,?,saab
86.0,?,?,110.0,?,?,?,57.0,?,?,?,?,?,?,?,?,180.0,183.0,van
?,42.0,76.0,?,?,7.0,151.0,44.0,19.0,?,179.0,?,?,75.0,?,?,?,?,bus
?,45.0,?,?,?,?,?,?,20.0,?,177.0,?,173.0,75.0,?,16.0,183.0,193.0,van
?,?,?,?,?,8.0,?,?,?,?,?,289.0,123.0,?,?,?,201.0,209.0,?
?,50.0,94.0,215.0,67.0,?,187.0,35.0,22.0,158.0,214.0,?,214.0,?,8.0,6.0,?,201.0,saab
?,?,60.0,?,?,?,?,52.0,18.0,?,?,?,?,?,1.0,6.0,?,209.0,?
?,?,100.0,?,?,9.0,193.0,?,22.0,?,209.0,?,?,?,?,?,?,?,?
87.0,?,66.0,140.0,58.0,6.0,?,?,19.0,136.0,?,?,178.0,79.0,19.0,?,?,?,?
89.0,?,?,?,61.0,8.0,164.0,?,?,?,189.0,?,?,?,7.0,?,?,?,?
?,43.0,?,157.0,64.0,?,136.0,?,?,?,?,?,?,64.0,?,6.0,?,209.0,?
90.0,47.0,85.0,?,?,?,163.0,?,?,160.0,?,?,185.0,?,?,?,?,?,?
?,43.0,96.0,?,63.0,?,185.0,36.0,22.0,?,?,?,139.0,65.0,8.0,?,195.0,?,?
?,?,104.0,223.0,?,?,?,?,?,?,223.0,?,?,?,5.0,?,?,203.0,saab
?,46.0,?,175.0,?,?,?,43.0,20.0,?,?,?,192.0,?,15.0,21.0,?,200.0,?
?,?,66.0,?,?,6.0,?,?,19.0,?,170.0,323.0,185.0,84.0,?,?,180.0,?,?
95.0,51.0,?,?,?,?,?,35.0,?,161.0,?,?,235.0,?,13.0,?,?,198.0,opel
103.0,41.0,83.0,194.0,?,?,?,?,21.0,?,?,?,?,?,7.0,30.0,?,?,opel
97.0,?,88.0,?,60.0,7.0,?,?,23.0,?,214.0,596.0,?,74.0,?,0.0,?,?,?
91.0,?,66.0,?,59.0,?,147.0,45.0,19.0,?,?,?,?,?,?,?,?,203.0,?
92.0,?,80.0,180.0,?,8.0,?,43.0,19.0,?,?,?,144.0,?,?,?,190.0,195.0,?
100.0,58.0,?,?,?,?,?,?,?,182.0,234.0,?,?,72.0,?,13.0,?,198.0,?
82.0,43.0,?,?,68.0,?,151.0,44.0,?,?,?,337.0,?,80.0,?,?,183.0,?,?
105.0,?,80.0,?,?,?,195.0,?,22.0,?,?,579.0,188.0,75.0,?,?,194.0,?,?
?,?,?,?,?,?,?,45.0,?,?,170.0,?,?,?,9.0,5.0,?,?,?
89.0,41.0,76.0,?,?,?,?,?,?,?,181.0,?,?,?,?,?,?,?,bus
?,46.0,?,162.0,66.0,?,?,42.0,?,?,?,?,172.0,?,8.0,?,184.0,?,van
?,?,70.0,194.0,?,?,?,?,20.0,148.0,183.0,?,171.0,?,17.0,10.0,?,?,?
?,46.0,?,137.0,?,11.0,?,43.0,?,158.0,?,373.0,?,?,0.0,?,?,?,?
?,?,?,?,?,?,?,27.0,27.0,?,272.0,?,?,82.0,?,?,183.0,?,bus
99.0,38.0,74.0,?,?,6.0,?,?,20.0,131.0,193.0,414.0,?,?,?,?,200.0,?,?
?,42.0,?,?,?,?,?,46.0,19.0,?,?,?,160.0,?,10.0,?,?,?,?
?,?,?,146.0,?,?,130.0,?,?,?,147.0,?,?,?,?,?,?,?,opel
?,57.0,?,?,67.0,?,?,26.0,28.0,?,?,?,?,?,?,?,?,?,?
89.0,?,?,121.0,57.0,4.0,?,55.0,17.0,?,139.0,220.0,128.0,?,5.0,?,?,?,?
105.0,51.0,?,197.0,?,11.0,191.0,?,?,162.0,207.0,?,?,?,18.0,4.0,?,205.0,?
94.0,40.0,85.0,?,?,9.0,169.0,?,?,?,?,?,?,61.0,?,9.0,?,?,saab
86.0,?,71.0,?,70.0,?,146.0,?,?,?,172.0,?,189.0,?,?,?,?,191.0,?
?,?,100.0,?,?,?,196.0,?,?,159.0,?,576.0,?,?,7.0,16.0,?,205.0,?
?,?,75.0,?,?,?,160.0,?,?,161.0,?,369.0,?,77.0,?,16.0,?,?,?
100.0,43.0,?,197.0,?,10.0,180.0,36.0,?,?,?,489.0,153.0,?,6.0,?,?,205.0,?
?,?,66.0,?,52.0,?,?,50.0,?,143.0,160.0,?,161.0,?,7.0,19.0,?,?,van
?,?,82.0,?,?,?,?,43.0,19.0,?,?,?,?,?,?,1.0,?,192.0,?
92.0,37.0,?,?,?,?,?,?,19.0,?,?,363.0,127.0,?,?,?,198.0,?,bus
?,42.0,?,?,64.0,?,?,?,19.0,?,?,331.0,?,?,?,2.0,?,190.0,?
?,?,?,?,?,?,167.0,?,?,?,?,?,?,73.0,12.0,4.0,?,192.0,opel
?,?,98.0,?,58.0,?,?,?,24.0,?,?,?,191.0,?,?,?,?,?,opel
108.0,?,103.0,?,?,?,?,?,23.0,?,?,635.0,?,?,6.0,?,?,198.0,?
?,?,83.0,?,?,?,171.0,?,?,152.0,?,438.0,196.0,?,?,0.0,195.0,?,?
93.0,43.0,78.0,162.0,64.0,8.0,137.0,48.0,18.0,145.0,156.0,281.0,159.0,?,?,12.0,?,210.0,?
?,52.0,?,177.0,55.0,?,210.0,32.0,24.0,166.0,?,?,215.0,?,?,?,?,?,opel
?,54.0,102.0,?,?,?,213.0,31.0,24.0,171.0,222.0,669.0,?,73.0,17.0,?,?,198.0,?
82.0,?,?,250.0,?,55.0,?,?,?,?,?,?,?,?,?,9.0,190.0,199.0,?
?,?,?,136.0,58.0,?,?,?,17.0,132.0,?,?,116.0,64.0,?,17.0,197.0,203.0,van
94.0,?,?,137.0,56.0,?,159.0,?,?,160.0,?,367.0,186.0,76.0,10.0,?,?,?,?
?,?,96.0,?,65.0,?,?,?,21.0,?,?,474.0,?,?,1.0,29.0,?,?,?
102.0,?,?,?,?,?,225.0,29.0,?,165.0,?,766.0,231.0,?,9.0,?,?,?,bus
100.0,54.0,?,?,65.0,10.0,198.0,?,?,?,?,?,?,?,?,11.0,187.0,?,?
?,45.0,?,195.0,?,?,?,33.0,?,?,?,586.0,186.0,?,8.0,?,?,?,saab
?,53.0,108.0,211.0,?,?,?,?,?,?,?,704.0,?,69.0,?,?,?,?,?
?,?,?,?,?,?,?,?,?,?,171.0,?,?,67.0,7.0,?,?,206.0,?
?,52.0,109.0,225.0,?,?,?,?,?,165.0,?,731.0,207.0,73.0,?,?,188.0,199.0,?
97.0,41.0,?,?,?,?,175.0,?,?,?,?,?,?,63.0,?,5.0,?,205.0,?
?,?,74.0,?,74.0,?,?,39.0,?,149.0,?,?,?,?,?,?,?,?,?
?,?,110.0,?,?,10.0,219.0,?,25.0,166.0,?,?,218.0,?,?,?,?,?,?
104.0,?,101.0,?,?,?,213.0,?,24.0,?,?,667.0,?,?,12.0,?,?,?,?
?,?,?,172.0,?,?,167.0,40.0,20.0,?,196.0,?,?,?,0.0,28.0,?,?,opel
105.0,?,108.0,?,70.0,?,215.0,?,?,168.0,?,?,?,?,?,22.0,189.0,201.0,?
94.0,45.0,?,?,?,10.0,?,44.0,?,156.0,170.0,357.0,?,?,?,?,187.0,195.0,?
?,46.0,?,195.0,?,9.0,193.0,34.0,22.0,150.0,207.0,?,161.0,65.0,?,?,194.0,202.0,opel
94.0,?,85.0,?,63.0,?,?,?,?,157.0,174.0,367.0,162.0,68.0,?,?,189.0,199.0,?
91.0,?,?,?,?,?,132.0,51.0,?,135.0,?,?,?,69.0,?,?,?,192.0,van
?,?,?,?,?,?,?,33.0,?,152.0,214.0,600.0,?,?,?,?,192.0,204.0,saab
?,44.0,?,190.0,?,7.0,155.0,41.0,19.0,145.0,?,372.0,?,67.0,?,?,202.0,206.0,?
?,?,?,?,?,?,127.0,?,?,125.0,?,?,123.0,?,3.0,?,184.0,?,opel
103.0,?,?,232.0,71.0,10.0,205.0,32.0,?,153.0,226.0,?,197.0,?,2.0,15.0,188.0,196.0,opel
101.0,?,107.0,200.0,?,11.0,?,30.0,25.0,?,228.0,730.0,204.0,74.0,8.0,?,?,?,?
?,?,?,170.0,52.0,?,?,?,26.0,?,?,816.0,?,?,?,23.0,?,?,?
?,45.0,?,?,?,8.0,143.0,46.0,?,148.0,?,307.0,?,?,?,0.0,?,?,?
?,57.0,?,181.0,?,?,?,26.0,?,169.0,?,968.0,?,85.0,?,?,182.0,184.0,bus
88.0,?,?,?,53.0,?,?,?,18.0,?,142.0,249.0,?,?,0.0,?,176.0,183.0,van
86.0,?,77.0,144.0,?,?,?,?,19.0,?,?,352.0,145.0,71.0,?,13.0,186.0,191.0,opel
?,51.0,104.0,?,67.0,?,?,?,23.0,162.0,?,?,195.0,?,?,?,188.0,197.0,?
105.0,?,93.0,?,?,7.0,?,?,?,?,?,703.0,?,81.0,9.0,25.0,?,188.0,?
100.0,50.0,?,?,63.0,?,?,30.0,24.0,?,?,719.0,213.0,77.0,8.0,?,?,189.0,?
?,44.0,?,166.0,?,10.0,?,43.0,19.0,150.0,?,?,159.0,?,3.0,10.0,192.0,?,?
?,?,?,199.0,?,?,?,?,?,162.0,?,691.0,212.0,?,11.0,7.0,189.0,?,?
87.0,39.0,?,165.0,?,?,145.0,?,19.0,?,?,?,139.0,?,?,?,195.0,?,?
90.0,?,?,?,?,7.0,?,?,18.0,138.0,?,284.0,?,67.0,?,?,192.0,197.0,opel
?,48.0,?,203.0,?,?,?,?,?,152.0,?,584.0,174.0,68.0,?,5.0,?,?,?
?,46.0,88.0,?,?,?,155.0,?,?,?,?,?,?,69.0,?,?,?,202.0,?
?,?,69.0,?,62.0,?,152.0,?,19.0,?,178.0,341.0,?,?,?,?,181.0,?,bus
?,?,?,?,?,?,?,50.0,18.0,?,?,268.0,?,69.0,6.0,?,191.0,?,?
?,43.0,?,123.0,53.0,7.0,?,?,19.0,147.0,169.0,?,?,81.0,7.0,14.0,?,?,?
?,46.0,85.0,?,66.0,9.0,151.0,?,?,147.0,?,?,179.0,67.0,?,?,?,204.0,van
?,51.0,?,?,?,8.0,183.0,?,22.0,?,?,506.0,230.0,?,?,?,?,?,?
96.0,?,?,?,?,7.0,?,38.0,?,139.0,?,455.0,?,?,3.0,?,191.0,?,?
?,?,?,?,?,?,?,?,?,?,139.0,?,127.0,?,13.0,?,?,184.0,van
?,?,?,?,73.0,?,?,40.0,?,?,?,?,125.0,72.0,6.0,?,?,?,bus
?,36.0,?,162.0,60.0,?,150.0,?,?,133.0,166.0,?,?,63.0,?,22.0,196.0,205.0,?
?,?,64.0,?,?,8.0,?,51.0,?,?,161.0,?,?,?,6.0,?,194.0,201.0,van
?,?,58.0,?,55.0,?,117.0,?,?,134.0,?,?,?,69.0,?,6.0,?,?,van
95.0,?,95.0,202.0,?,?,193.0,?,?,160.0,?,?,?,?,3.0,2.0,188.0,?,?
91.0,?,72.0,?,56.0,?,?,45.0,?,?,?,327.0,165.0,?,13.0,?,?,?,saab
81.0,45.0,68.0,?,?,7.0,152.0,45.0,19.0,151.0,?,333.0,179.0,?,3.0,?,?,?,bus
?,50.0,84.0,?,57.0,?,156.0,?,20.0,?,?,351.0,?,?,?,?,?,?,?
107.0,45.0,92.0,?,?,10.0,188.0,?,22.0,148.0,?,?,159.0,?,?,?,?,203.0,?
?,?,?,201.0,?,?,?,34.0,?,?,?,?,184.0,?,22.0,1.0,198.0,208.0,saab
90.0,?,?,?,?,7.0,135.0,?,18.0,?,?,?,162.0,?,3.0,?,?,191.0,?
?,52.0,?,?,?,?,?,?,?,?,?,?,199.0,71.0,?,16.0,187.0,?,?
