@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
?,39.0,?,133.0,?,?,146.0,?,?,?,?,?,?,77.0,9.0,18.0,?,?,?
97.0,?,?,?,?,?,?,34.0,?,?,?,?,194.0,?,?,14.0,?,197.0,?
115.0,53.0,100.0,?,?,11.0,?,30.0,?,?,?,710.0,?,71.0,?,?,189.0,?,saab
101.0,51.0,112.0,201.0,?,11.0,214.0,?,?,162.0,?,667.0,194.0,?,?,36.0,?,206.0,?
93.0,?,78.0,?,?,8.0,?,?,?,?,?,331.0,?,67.0,2.0,33.0,?,?,?
95.0,46.0,?,?,63.0,?,160.0,?,?,?,?,372.0,?,70.0,7.0,21.0,?,?,?
101.0,?,?,?,59.0,?,215.0,31.0,?,177.0,?,?,?,?,12.0,26.0,?,?,opel
?,?,?,?,56.0,?,148.0,46.0,?,?,?,?,?,86.0,?,?,179.0,?,bus
88.0,?,77.0,?,56.0,?,?,?,?,?,?,?,140.0,67.0,?,9.0,?,?,opel
?,?,107.0,189.0,?,?,223.0,?,25.0,174.0,?,?,?,?,?,?,?,?,?
?,?,71.0,?,61.0,9.0,?,43.0,?,?,?,365.0,125.0,?,?,?,?,?,?
?,38.0,74.0,138.0,?,7.0,136.0,49.0,?,133.0,?,?,?,?,7.0,?,189.0,?,van
?,?,58.0,125.0,58.0,?,133.0,?,18.0,127.0,?,?,?,?,?,?,?,184.0,?
?,42.0,75.0,?,?,8.0,?,45.0,?,?,174.0,322.0,?,62.0,22.0,?,?,211.0,?
107.0,?,108.0,228.0,68.0,?,?,?,?,?,?,700.0,224.0,?,?,25.0,?,204.0,saab
?,40.0,75.0,?,?,?,?,44.0,?,?,173.0,339.0,?,?,?,16.0,?,?,?
88.0,?,76.0,?,?,?,137.0,48.0,18.0,137.0,156.0,?,?,?,?,?,?,?,?
?,40.0,?,?,?,?,?,?,?,133.0,202.0,?,?,?,7.0,?,?,?,?
93.0,40.0,?,?,58.0,6.0,136.0,?,?,?,166.0,?,?,?,?,0.0,187.0,?,?
89.0,?,69.0,?,?,6.0,?,?,?,?,?,291.0,126.0,66.0,?,?,193.0,?,saab
90.0,?,?,231.0,?,46.0,150.0,?,?,?,200.0,?,164.0,?,?,9.0,186.0,196.0,?
105.0,52.0,?,?,60.0,11.0,218.0,31.0,?,167.0,221.0,701.0,197.0,66.0,?,?,?,?,?
?,?,76.0,?,57.0,7.0,?,?,?,?,?,?,177.0,?,?,?,190.0,?,saab
?,44.0,?,202.0,?,9.0,188.0,35.0,?,?,?,?,?,?,15.0,11.0,?,?,?
109.0,?,103.0,?,?,?,206.0,32.0,?,156.0,?,?,186.0,?,12.0,?,?,?,?
?,?,73.0,?,?,?,167.0,?,?,?,?,430.0,?,?,9.0,19.0,?,206.0,bus
?,?,61.0,119.0,?,?,?,?,19.0,144.0,?,?,?,85.0,?,8.0,179.0,?,?
88.0,48.0,?,178.0,?,?,?,38.0,?,?,?,460.0,?,?,?,?,?,199.0,saab
?,55.0,?,?,49.0,7.0,252.0,27.0,28.0,172.0,269.0,904.0,239.0,?,5.0,30.0,?,?,?
104.0,?,?,209.0,?,?,?,?,24.0,?,?,637.0,?,?,?,19.0,?,?,saab
89.0,41.0,63.0,?,59.0,?,?,55.0,?,?,?,?,?,76.0,?,?,?,?,van
90.0,?,?,?,?,?,135.0,?,18.0,?,?,261.0,?,?,?,8.0,183.0,?,?
?,44.0,?,176.0,?,?,?,43.0,?,?,?,367.0,?,?,14.0,9.0,194.0,?,van
102.0,?,?,?,67.0,?,222.0,?,?,?,?,?,?,?,2.0,?,?,199.0,?
?,?,66.0,?,59.0,?,122.0,?,?,?,?,?,?,?,?,11.0,?,?,?
101.0,?,?,?,?,10.0,201.0,?,?,?,?,?,?,?,?,?,189.0,196.0,opel
?,?,96.0,191.0,?,?,?,28.0,?,170.0,?,?,?,?,?,?,184.0,184.0,bus
?,?,?,187.0,?,?,157.0,41.0,19.0,?,179.0,?,183.0,?,?,?,195.0,201.0,?
88.0,34.0,?,?,59.0,6.0,127.0,?,18.0,130.0,?,?,?,63.0,4.0,?,199.0,206.0,?
93.0,?,?,?,?,9.0,167.0,?,?,134.0,186.0,?,?,?,?,17.0,?,204.0,saab
?,37.0,?,?,?,?,159.0,?,?,?,?,378.0,?,?,?,16.0,?,197.0,?
88.0,?,70.0,177.0,?,19.0,?,?,19.0,?,180.0,?,168.0,76.0,1.0,9.0,186.0,189.0,?
88.0,?,?,?,55.0,12.0,?,?,20.0,?,176.0,?,164.0,?,?,11.0,?,195.0,?
?,?,66.0,?,?,?,?,?,19.0,140.0,?,277.0,148.0,?,?,?,?,183.0,?
?,44.0,70.0,151.0,61.0,?,?,?,18.0,?,?,?,?,?,?,?,?,203.0,bus
?,?,?,184.0,?,8.0,155.0,?,?,?,?,365.0,?,?,?,5.0,192.0,?,?
107.0,?,?,182.0,?,?,213.0,31.0,24.0,162.0,?,673.0,217.0,?,2.0,?,188.0,198.0,saab
?,38.0,58.0,?,?,?,?,57.0,?,129.0,?,208.0,?,?,?,2.0,?,?,van
?,?,?,?,?,?,?,48.0,?,?,?,?,144.0,?,?,?,181.0,?,?
?,39.0,?,?,?,?,?,38.0,21.0,132.0,?,?,?,?,?,?,189.0,?,?
?,?,?,?,?,8.0,148.0,46.0,19.0,?,?,?,?,?,?,7.0,?,?,?
?,?,98.0,208.0,?,?,?,?,23.0,?,?,?,?,?,?,?,?,?,?
?,49.0,86.0,190.0,?,?,177.0,?,?,?,?,?,209.0,67.0,11.0,7.0,192.0,?,opel
108.0,?,102.0,?,75.0,?,239.0,?,?,?,264.0,855.0,228.0,82.0,9.0,?,?,?,?
?,40.0,66.0,?,?,?,137.0,?,18.0,133.0,162.0,?,151.0,?,?,?,?,?,?
85.0,?,66.0,121.0,?,?,?,?,?,?,?,324.0,175.0,?,?,?,?,182.0,?
?,?,101.0,?,?,?,?,?,?,?,?,?,?,?,?,6.0,187.0,197.0,saab
?,?,96.0,?,56.0,?,219.0,?,25.0,175.0,231.0,713.0,?,?,?,5.0,?,?,?
?,39.0,?,194.0,?,8.0,?,?,?,?,?,?,?,74.0,?,?,186.0,?,opel
?,?,?,197.0,?,11.0,?,31.0,?,?,?,?,?,72.0,6.0,25.0,?,?,saab
89.0,?,?,?,55.0,6.0,145.0,?,19.0,139.0,170.0,312.0,?,?,15.0,?,?,?,?
?,?,?,182.0,68.0,5.0,155.0,41.0,?,?,184.0,?,117.0,?,3.0,22.0,202.0,?,?
101.0,?,85.0,?,?,11.0,175.0,38.0,?,?,?,458.0,?,?,?,22.0,?,?,saab
?,54.0,103.0,?,?,?,208.0,32.0,?,162.0,?,?,?,?,?,0.0,189.0,?,?
?,40.0,83.0,?,?,8.0,160.0,?,?,133.0,?,383.0,155.0,72.0,5.0,?,?,?,?
?,43.0,?,?,?,?,?,46.0,19.0,?,?,?,177.0,87.0,?,7.0,?,182.0,?
97.0,?,?,?,64.0,8.0,?,?,?,?,148.0,246.0,?,?,6.0,?,?,?,van
105.0,?,?,206.0,63.0,?,222.0,31.0,25.0,?,226.0,712.0,?,71.0,?,35.0,189.0,203.0,?
94.0,43.0,?,?,?,?,?,?,?,143.0,175.0,?,187.0,67.0,12.0,11.0,?,198.0,saab
?,?,?,?,?,?,154.0,?,?,149.0,167.0,?,174.0,?,9.0,?,192.0,201.0,?
?,47.0,?,131.0,?,?,?,43.0,?,163.0,175.0,369.0,174.0,77.0,?,7.0,182.0,193.0,van
?,?,?,?,?,?,?,?,?,?,221.0,623.0,?,?,?,?,?,?,?
109.0,54.0,?,?,66.0,11.0,?,?,?,?,229.0,?,?,?,1.0,?,?,201.0,?
109.0,?,103.0,210.0,?,?,219.0,?,?,172.0,229.0,707.0,?,?,?,?,188.0,?,?
?,54.0,?,199.0,?,?,200.0,?,?,166.0,222.0,?,?,?,?,?,?,?,?
92.0,?,82.0,170.0,?,8.0,165.0,40.0,20.0,149.0,181.0,?,?,?,8.0,11.0,200.0,?,?
?,38.0,66.0,?,?,?,126.0,?,?,132.0,144.0,232.0,?,?,?,7.0,?,190.0,?
?,42.0,?,120.0,?,?,149.0,?,?,145.0,?,325.0,?,?,?,?,?,?,?
89.0,?,?,?,?,?,?,47.0,?,?,?,?,127.0,73.0,?,?,?,?,?
?,?,104.0,181.0,56.0,11.0,?,?,?,?,226.0,?,214.0,72.0,?,18.0,189.0,?,?
104.0,?,?,197.0,64.0,11.0,?,31.0,24.0,?,?,?,?,?,14.0,?,?,?,?
100.0,?,?,199.0,?,?,201.0,?,23.0,?,219.0,622.0,205.0,?,?,?,193.0,193.0,?
?,?,?,?,?,6.0,116.0,57.0,?,?,138.0,?,?,?,?,?,?,?,?
98.0,55.0,?,168.0,53.0,11.0,?,?,?,?,?,?,?,?,?,30.0,?,198.0,?
?,38.0,?,?,57.0,8.0,139.0,?,18.0,?,160.0,?,?,?,?,20.0,183.0,?,?
?,38.0,?,?,?,?,146.0,46.0,?,?,?,314.0,?,?,?,?,?,?,opel
104.0,55.0,?,?,?,10.0,?,30.0,?,?,237.0,?,?,?,14.0,?,?,?,?
84.0,?,65.0,?,?,?,?,?,?,?,169.0,325.0,176.0,?,?,11.0,?,?,?
?,36.0,69.0,127.0,?,?,128.0,?,?,?,?,240.0,133.0,70.0,2.0,?,?,191.0,opel
?,?,72.0,141.0,?,8.0,153.0,?,19.0,144.0,?,344.0,?,78.0,?,?,?,?,?
89.0,?,?,?,?,8.0,?,?,?,?,?,308.0,174.0,64.0,13.0,5.0,194.0,201.0,saab
?,?,?,116.0,?,?,?,?,?,?,145.0,250.0,?,?,?,6.0,177.0,183.0,?
?,?,?,?,?,6.0,?,?,21.0,?,?,?,?,71.0,?,?,?,194.0,?
?,40.0,83.0,178.0,?,?,?,?,21.0,?,?,?,?,?,?,14.0,187.0,193.0,opel
?,?,?,133.0,?,6.0,123.0,?,17.0,144.0,147.0,227.0,160.0,?,?,?,193.0,?,?
?,?,?,?,55.0,5.0,?,34.0,22.0,?,?,?,?,?,0.0,?,195.0,?,?
?,?,?,?,?,?,128.0,?,18.0,134.0,?,?,?,?,9.0,?,?,204.0,?
98.0,46.0,?,199.0,?,7.0,?,?,20.0,150.0,184.0,422.0,?,69.0,13.0,9.0,?,203.0,?
?,?,?,?,66.0,?,139.0,?,18.0,?,?,290.0,126.0,64.0,?,?,201.0,?,?
100.0,?,109.0,231.0,?,11.0,?,?,25.0,?,?,?,?,73.0,11.0,?,189.0,198.0,opel
?,36.0,?,?,?,?,?,?,?,125.0,?,385.0,?,?,9.0,31.0,?,?,saab
88.0,40.0,?,?,62.0,?,?,?,21.0,138.0,200.0,?,?,?,?,?,?,?,opel
?,?,?,?,?,?,?,30.0,?,?,?,713.0,?,70.0,?,?,186.0,200.0,?
?,?,70.0,?,?,?,137.0,?,18.0,?,156.0,?,?,?,0.0,23.0,196.0,?,van
86.0,?,?,129.0,59.0,6.0,?,?,17.0,135.0,137.0,203.0,145.0,64.0,?,?,?,?,van
85.0,?,72.0,?,?,?,134.0,?,?,132.0,?,261.0,?,?,?,?,?,?,?
87.0,?,?,116.0,?,6.0,?,?,?,141.0,?,?,?,85.0,?,?,178.0,?,?
?,?,?,183.0,59.0,?,210.0,32.0,?,?,?,?,218.0,?,?,22.0,?,196.0,opel
?,?,85.0,141.0,?,?,?,43.0,?,167.0,173.0,?,?,?,1.0,11.0,?,192.0,van
?,?,42.0,?,?,?,?,?,?,?,?,?,?,?,4.0,?,?,?,?
92.0,?,75.0,?,?,6.0,161.0,40.0,?,?,180.0,393.0,?,?,1.0,?,?,?,?
85.0,33.0,?,104.0,53.0,?,?,?,17.0,118.0,136.0,?,?,?,?,?,179.0,185.0,?
88.0,34.0,69.0,152.0,57.0,?,?,48.0,?,122.0,?,?,120.0,?,9.0,29.0,?,210.0,opel
?,?,69.0,?,?,?,?,?,18.0,?,?,290.0,151.0,?,?,?,?,?,?
83.0,37.0,49.0,?,?,5.0,122.0,?,?,128.0,144.0,?,146.0,?,8.0,?,?,?,?
?,?,68.0,?,56.0,8.0,?,52.0,?,?,?,?,?,?,4.0,?,186.0,187.0,?
?,?,96.0,?,?,10.0,216.0,?,?,?,?,685.0,218.0,?,?,?,184.0,?,?
?,56.0,103.0,?,?,10.0,?,30.0,25.0,174.0,232.0,718.0,214.0,?,8.0,?,?,?,?
?,?,?,?,60.0,9.0,150.0,?,19.0,?,173.0,333.0,?,?,?,0.0,185.0,?,?
?,40.0,100.0,?,58.0,8.0,181.0,?,21.0,?,205.0,486.0,160.0,68.0,?,34.0,?,202.0,?
?,52.0,?,?,?,?,?,?,?,?,?,?,200.0,?,22.0,?,190.0,?,?
84.0,?,75.0,?,55.0,?,140.0,?,?,125.0,?,290.0,138.0,71.0,4.0,36.0,189.0,?,saab
?,?,?,190.0,?,10.0,213.0,32.0,?,?,218.0,664.0,202.0,?,?,?,188.0,198.0,?
?,?,?,?,?,5.0,143.0,?,?,?,166.0,306.0,?,69.0,?,?,188.0,?,bus
?,44.0,?,?,?,7.0,144.0,?,19.0,?,?,?,?,71.0,4.0,?,188.0,?,?
98.0,51.0,?,207.0,72.0,?,?,?,21.0,?,?,520.0,198.0,?,?,?,?,199.0,bus
?,?,?,144.0,59.0,7.0,?,?,?,142.0,?,?,162.0,65.0,?,?,?,?,?
?,?,?,?,?,5.0,133.0,50.0,?,?,?,262.0,?,70.0,?,2.0,187.0,191.0,?
103.0,?,107.0,?,54.0,12.0,208.0,32.0,?,?,214.0,644.0,183.0,?,?,12.0,?,?,opel
?,44.0,70.0,?,?,?,?,?,?,145.0,?,?,185.0,?,10.0,1.0,?,?,bus
?,?,?,213.0,?,10.0,?,?,?,?,?,?,?,?,?,?,?,?,opel
?,38.0,?,?,58.0,6.0,134.0,51.0,?,?,?,?,?,?,?,6.0,?,?,opel
97.0,?,?,?,?,7.0,130.0,?,18.0,?,158.0,?,?,?,?,?,?,?,?
?,41.0,69.0,?,?,?,?,47.0,?,?,?,297.0,169.0,61.0,11.0,?,202.0,?,?
86.0,44.0,65.0,?,?,6.0,152.0,45.0,19.0,150.0,168.0,?,?,?,?,?,?,183.0,?
?,49.0,?,?,?,?,?,36.0,21.0,?,?,?,186.0,?,?,7.0,197.0,?,?
?,?,?,?,?,?,218.0,30.0,?,?,228.0,?,210.0,?,14.0,4.0,190.0,?,opel
?,?,?,?,?,?,?,?,?,?,216.0,562.0,244.0,?,?,?,190.0,?,opel
84.0,?,?,?,75.0,?,155.0,43.0,19.0,?,?,?,?,?,?,12.0,185.0,190.0,?
95.0,?,?,208.0,?,?,191.0,?,?,?,?,?,169.0,68.0,0.0,?,?,?,saab
95.0,43.0,?,?,?,6.0,?,?,?,?,?,?,?,?,?,4.0,?,?,?
96.0,?,?,?,?,9.0,?,?,19.0,148.0,173.0,339.0,?,?,15.0,11.0,192.0,?,?
?,?,77.0,?,60.0,?,152.0,?,?,?,?,?,?,?,?,?,?,192.0,opel
?,?,79.0,185.0,?,?,?,?,?,130.0,?,?,133.0,?,?,?,?,?,?
?,?,?,?,?,?,?,46.0,19.0,?,?,?,145.0,?,?,?,183.0,?,?
?,?,105.0,184.0,?,?,211.0,31.0,?,?,?,?,218.0,?,?,?,?,197.0,?
89.0,?,?,?,62.0,?,149.0,?,?,129.0,174.0,?,153.0,?,6.0,?,188.0,?,?
?,?,?,213.0,?,?,?,?,?,?,223.0,629.0,220.0,?,5.0,?,?,?,saab
?,?,?,136.0,58.0,?,142.0,?,?,?,?,?,?,?,?,?,?,186.0,saab
97.0,?,?,?,?,?,?,?,20.0,?,182.0,?,?,?,?,?,?,211.0,?
?,41.0,?,197.0,?,10.0,?,?,21.0,?,197.0,481.0,136.0,63.0,4.0,3.0,?,?,?
100.0,?,?,190.0,?,10.0,171.0,38.0,?,155.0,?,440.0,169.0,59.0,?,18.0,201.0,210.0,saab
?,?,?,?,?,?,?,57.0,?,121.0,?,?,137.0,?,6.0,1.0,?,?,?
84.0,?,76.0,156.0,64.0,7.0,?,44.0,?,?,179.0,?,157.0,75.0,?,20.0,?,193.0,?
89.0,?,85.0,149.0,?,11.0,?,43.0,?,158.0,?,?,173.0,75.0,?,?,183.0,?,van
?,39.0,77.0,?,?,?,?,?,18.0,139.0,?,?,?,62.0,?,?,201.0,?,?
?,50.0,?,215.0,67.0,?,?,35.0,?,158.0,?,?,214.0,?,?,?,?,?,saab
?,?,?,143.0,59.0,?,128.0,52.0,?,?,?,?,?,?,?,?,?,?,?
?,?,100.0,?,?,9.0,?,?,22.0,?,209.0,?,160.0,?,?,7.0,?,203.0,?
?,?,66.0,?,58.0,?,?,?,?,?,?,318.0,178.0,79.0,?,2.0,?,185.0,?
?,?,83.0,169.0,61.0,?,?,40.0,20.0,?,?,?,190.0,?,?,10.0,?,?,?
?,?,?,157.0,?,?,?,49.0,18.0,?,158.0,?,?,?,?,?,?,?,?
?,?,85.0,?,64.0,10.0,?,42.0,?,160.0,177.0,389.0,185.0,73.0,?,?,185.0,?,?
?,43.0,?,197.0,?,10.0,?,?,?,?,202.0,?,?,65.0,?,?,195.0,?,opel
110.0,53.0,104.0,?,66.0,?,211.0,?,?,?,?,?,?,67.0,?,?,?,203.0,?
?,?,?,175.0,?,?,?,?,20.0,?,172.0,358.0,192.0,?,?,?,?,?,?
?,?,66.0,?,58.0,6.0,?,?,?,145.0,170.0,?,185.0,?,?,?,?,183.0,?
?,?,?,196.0,63.0,9.0,190.0,35.0,?,?,208.0,?,235.0,?,?,?,?,198.0,opel
103.0,?,?,?,63.0,9.0,?,38.0,?,142.0,?,?,?,65.0,?,?,?,?,opel
?,?,88.0,183.0,60.0,7.0,?,?,?,148.0,?,596.0,?,?,8.0,?,192.0,?,?
91.0,?,66.0,?,?,?,?,?,?,?,169.0,?,123.0,?,?,1.0,?,?,?
92.0,?,?,180.0,?,?,?,43.0,19.0,?,180.0,353.0,144.0,?,?,9.0,?,?,saab
?,?,?,?,?,?,226.0,?,?,?,?,?,207.0,?,0.0,?,187.0,?,?
82.0,43.0,?,?,?,7.0,?,?,19.0,145.0,?,?,173.0,80.0,2.0,17.0,?,?,?
?,?,?,207.0,?,6.0,?,?,?,?,?,579.0,?,75.0,6.0,?,194.0,?,?
?,?,70.0,122.0,?,7.0,148.0,?,?,?,?,?,186.0,?,9.0,5.0,?,?,?
89.0,41.0,?,183.0,73.0,?,157.0,42.0,19.0,?,?,373.0,153.0,?,?,?,?,?,bus
?,?,?,162.0,66.0,11.0,162.0,?,?,?,?,?,?,?,8.0,4.0,184.0,193.0,van
?,?,?,194.0,70.0,6.0,?,?,?,?,183.0,?,?,69.0,17.0,10.0,200.0,?,bus
?,?,?,?,?,?,?,?,?,?,170.0,?,186.0,76.0,?,?,182.0,193.0,van
?,?,?,?,?,?,?,27.0,?,?,?,928.0,?,?,?,10.0,?,183.0,?
99.0,38.0,74.0,?,66.0,?,?,?,20.0,?,?,?,137.0,?,?,22.0,200.0,?,bus
85.0,?,66.0,120.0,53.0,?,149.0,46.0,?,143.0,169.0,?,160.0,?,10.0,7.0,180.0,182.0,?
?,?,69.0,146.0,?,?,?,?,18.0,?,147.0,?,144.0,?,?,1.0,?,?,opel
106.0,?,107.0,?,?,6.0,262.0,26.0,28.0,171.0,?,?,?,86.0,?,31.0,?,?,bus
89.0,?,52.0,121.0,?,4.0,?,?,?,?,?,?,?,?,?,?,181.0,184.0,?
?,?,105.0,197.0,60.0,?,191.0,35.0,22.0,?,?,?,?,?,18.0,4.0,196.0,?,saab
94.0,?,?,?,?,?,169.0,?,20.0,?,?,?,?,61.0,2.0,9.0,200.0,?,?
?,45.0,?,170.0,70.0,?,146.0,45.0,?,?,172.0,?,189.0,?,?,8.0,187.0,?,?
?,?,?,206.0,?,10.0,?,?,?,159.0,214.0,?,?,?,?,?,?,?,?
?,?,?,?,?,?,160.0,43.0,?,?,?,?,?,?,?,?,?,?,van
100.0,43.0,92.0,197.0,?,10.0,?,?,?,?,?,489.0,?,?,?,?,195.0,?,saab
92.0,41.0,?,?,?,7.0,?,50.0,?,?,?,?,161.0,81.0,?,?,182.0,184.0,van
89.0,38.0,?,?,59.0,8.0,153.0,43.0,?,?,?,?,137.0,70.0,?,?,?,192.0,?
?,37.0,?,?,70.0,?,154.0,?,?,?,?,?,127.0,?,0.0,4.0,198.0,?,?
83.0,42.0,71.0,152.0,64.0,?,?,?,19.0,?,?,?,?,74.0,?,2.0,?,190.0,?
?,?,83.0,165.0,60.0,?,?,40.0,?,147.0,197.0,417.0,201.0,73.0,?,?,?,192.0,opel
?,?,?,192.0,?,?,?,31.0,?,?,228.0,693.0,?,?,11.0,24.0,?,?,opel
?,?,?,?,62.0,10.0,206.0,?,23.0,155.0,227.0,?,?,?,6.0,16.0,?,198.0,saab
?,?,83.0,?,59.0,?,?,?,21.0,152.0,?,?,196.0,?,?,0.0,?,?,?
?,?,78.0,?,64.0,?,?,48.0,?,?,156.0,281.0,?,?,17.0,12.0,?,210.0,van
?,52.0,104.0,?,55.0,?,?,?,?,166.0,219.0,?,215.0,?,?,?,?,?,?
110.0,?,102.0,?,64.0,?,213.0,31.0,?,171.0,?,669.0,?,73.0,?,?,?,?,?
?,43.0,70.0,?,?,55.0,?,?,18.0,145.0,?,?,172.0,?,4.0,?,?,?,van
92.0,35.0,58.0,136.0,?,?,122.0,55.0,17.0,?,?,222.0,?,64.0,?,17.0,?,?,?
94.0,?,?,137.0,?,?,159.0,?,20.0,160.0,176.0,?,186.0,?,?,7.0,?,?,?
?,?,?,?,?,?,?,37.0,21.0,?,?,?,149.0,67.0,?,29.0,?,?,opel
102.0,?,?,201.0,?,6.0,?,?,?,165.0,?,766.0,231.0,?,?,14.0,?,?,?
100.0,54.0,?,?,65.0,?,198.0,?,?,164.0,?,587.0,?,?,?,11.0,187.0,196.0,saab
?,45.0,?,?,?,?,198.0,33.0,?,149.0,214.0,?,?,67.0,8.0,5.0,192.0,?,?
107.0,53.0,108.0,211.0,?,11.0,219.0,31.0,25.0,168.0,?,?,?,69.0,?,?,190.0,?,?
?,?,?,186.0,72.0,8.0,?,42.0,?,144.0,?,?,?,?,?,2.0,199.0,?,bus
?,52.0,?,?,?,?,?,?,25.0,165.0,?,731.0,207.0,?,7.0,?,?,199.0,?
?,?,?,?,?,?,?,?,21.0,140.0,192.0,459.0,147.0,?,?,5.0,196.0,?,saab
?,?,?,?,74.0,?,?,?,?,?,185.0,408.0,?,70.0,?,?,196.0,200.0,?
?,?,?,172.0,?,?,?,30.0,?,?,?,?,?,?,?,?,188.0,?,?
?,53.0,?,199.0,?,?,?,?,24.0,?,?,?,?,72.0,?,12.0,187.0,?,?
91.0,38.0,76.0,?,?,8.0,167.0,40.0,20.0,?,196.0,415.0,?,?,0.0,?,?,?,opel
?,54.0,?,234.0,70.0,?,?,31.0,24.0,168.0,?,687.0,?,?,?,?,?,?,?
?,45.0,?,?,68.0,10.0,157.0,44.0,?,?,170.0,357.0,?,?,17.0,11.0,?,?,van
105.0,46.0,?,?,?,?,193.0,?,?,150.0,207.0,557.0,?,65.0,?,?,?,?,?
94.0,?,?,?,?,?,?,?,?,157.0,174.0,?,162.0,?,?,?,189.0,199.0,?
?,?,?,?,55.0,8.0,132.0,?,18.0,135.0,?,?,?,?,?,12.0,191.0,?,?
102.0,?,?,?,64.0,?,?,33.0,?,?,214.0,600.0,178.0,?,?,?,?,?,saab
?,?,?,?,70.0,7.0,?,?,?,?,179.0,?,166.0,?,5.0,7.0,?,?,bus
?,?,?,127.0,?,?,?,54.0,18.0,?,?,233.0,?,70.0,?,?,?,?,opel
103.0,?,?,?,71.0,?,?,?,?,153.0,226.0,633.0,197.0,?,2.0,15.0,?,196.0,?
?,?,107.0,?,61.0,11.0,?,30.0,?,178.0,?,?,?,?,?,?,?,201.0,opel
?,52.0,?,?,?,7.0,?,28.0,?,160.0,?,?,250.0,?,?,?,?,184.0,?
?,?,?,167.0,69.0,8.0,143.0,?,18.0,?,?,307.0,?,71.0,2.0,?,?,199.0,?
?,57.0,?,?,52.0,6.0,?,26.0,?,169.0,?,?,261.0,?,?,?,?,184.0,?
?,?,?,114.0,53.0,7.0,?,?,?,?,?,249.0,158.0,?,0.0,?,?,?,?
?,37.0,77.0,?,?,7.0,?,?,?,?,179.0,?,?,?,14.0,13.0,?,?,?
?,?,104.0,217.0,67.0,?,204.0,32.0,?,?,220.0,?,?,?,3.0,19.0,188.0,?,?
?,?,93.0,160.0,51.0,?,?,30.0,?,?,240.0,?,?,81.0,?,?,?,188.0,bus
?,?,98.0,?,?,?,?,?,?,?,232.0,719.0,213.0,?,?,7.0,?,?,bus
?,?,?,?,?,?,?,43.0,19.0,?,?,355.0,?,?,3.0,?,?,?,?
109.0,?,104.0,?,60.0,?,?,?,?,?,?,?,?,67.0,11.0,?,189.0,?,saab
?,?,?,?,?,?,?,45.0,?,134.0,?,318.0,?,70.0,?,21.0,?,?,bus
90.0,41.0,?,145.0,?,7.0,?,?,18.0,?,?,284.0,158.0,67.0,?,1.0,?,197.0,opel
?,48.0,?,203.0,?,?,?,?,?,152.0,?,?,174.0,?,2.0,?,189.0,?,?
?,?,88.0,?,68.0,10.0,?,?,?,?,?,354.0,?,?,?,?,?,202.0,?
85.0,43.0,?,141.0,62.0,?,?,?,19.0,?,?,?,?,?,1.0,?,181.0,?,?
?,42.0,66.0,142.0,?,9.0,?,?,?,?,?,268.0,?,?,?,?,?,197.0,?
80.0,43.0,68.0,123.0,53.0,?,?,46.0,19.0,147.0,?,327.0,176.0,?,?,?,179.0,184.0,?
93.0,?,?,169.0,?,?,?,?,19.0,?,?,?,?,?,0.0,?,195.0,?,?
?,51.0,?,?,?,?,?,?,22.0,156.0,211.0,506.0,230.0,70.0,?,1.0,189.0,?,saab
?,?,?,?,?,?,?,?,21.0,?,?,?,160.0,68.0,3.0,?,191.0,?,saab
?,?,?,115.0,?,?,119.0,?,17.0,124.0,?,207.0,127.0,81.0,?,?,?,?,van
?,?,?,199.0,?,6.0,162.0,?,?,?,?,?,?,?,?,19.0,?,?,?
?,?,72.0,?,?,?,?,?,?,?,?,334.0,?,63.0,2.0,?,?,?,?
?,?,64.0,?,61.0,?,?,51.0,18.0,142.0,161.0,249.0,153.0,68.0,6.0,?,194.0,201.0,?
?,?,?,?,?,5.0,117.0,?,17.0,?,140.0,?,148.0,?,7.0,?,190.0,?,?
95.0,?,?,?,65.0,10.0,?,?,?,?,?,?,?,?,?,?,?,196.0,?
?,43.0,?,?,56.0,?,149.0,45.0,?,140.0,?,327.0,?,?,13.0,23.0,?,?,saab
?,?,?,?,60.0,7.0,152.0,?,19.0,?,167.0,333.0,?,81.0,?,?,179.0,183.0,?
?,?,?,?,?,10.0,156.0,?,20.0,?,171.0,?,?,77.0,5.0,?,?,?,?
107.0,?,92.0,?,?,?,188.0,?,?,148.0,202.0,?,?,?,?,?,?,?,?
?,?,?,?,60.0,12.0,196.0,?,?,?,207.0,?,?,?,?,1.0,?,?,?
