@relation dataset

@attribute COMPACTNESS real
@attribute CIRCULARITY real
@attribute DISTANCE_CIRCULARITY real
@attribute RADIUS_RATIO real
@attribute PR_AXIS_ASPECT_RATIO real
@attribute MAX_LENGTH_ASPECT_RATIO real
@attribute SCATTER_RATIO real
@attribute ELONGATEDNESS real
@attribute PR_AXIS_RECTANGULARITY real
@attribute MAX_LENGTH_RECTANGULARITY real
@attribute SCALED_VARIANCE_MAJOR real
@attribute SCALED_VARIANCE_MINOR real
@attribute SCALED_RADIUS_OF_GYRATION real
@attribute SKEWNESS_ABOUT_MAJOR real
@attribute SKEWNESS_ABOUT_MINOR real
@attribute KURTOSIS_ABOUT_MAJOR real
@attribute KURTOSIS_ABOUT_MINOR real
@attribute HOLLOWS_RATIO real
@attribute class {opel, saab, bus, van}


@data
101.0,51.0,?,201.0,59.0,?,214.0,?,24.0,162.0,223.0,?,194.0,?,?,36.0,?,206.0,?
?,?,?,162.0,?,?,150.0,?,?,125.0,172.0,?,?,67.0,2.0,33.0,?,?,opel
95.0,?,?,?,63.0,?,160.0,?,20.0,?,176.0,372.0,171.0,70.0,?,?,?,?,?
?,?,?,?,59.0,?,?,31.0,?,?,?,?,?,74.0,12.0,?,186.0,?,?
?,43.0,70.0,?,?,?,?,46.0,19.0,?,?,317.0,?,86.0,6.0,?,?,?,?
?,?,77.0,?,56.0,7.0,?,?,20.0,129.0,?,?,140.0,67.0,1.0,?,192.0,?,opel
103.0,?,?,189.0,?,?,?,30.0,?,174.0,?,?,?,70.0,0.0,?,?,?,?
?,?,?,?,?,?,?,?,?,?,?,?,?,?,5.0,40.0,196.0,208.0,?
89.0,?,?,138.0,59.0,?,136.0,?,?,?,?,?,?,?,?,7.0,189.0,?,van
76.0,?,58.0,125.0,?,5.0,?,51.0,?,?,?,?,145.0,87.0,0.0,21.0,177.0,?,opel
92.0,42.0,?,?,60.0,?,?,?,?,?,174.0,?,160.0,62.0,?,?,?,?,opel
?,?,?,?,68.0,?,218.0,31.0,25.0,?,?,700.0,224.0,?,?,?,190.0,?,?
85.0,?,?,?,56.0,?,?,?,?,134.0,173.0,339.0,?,?,?,16.0,?,?,?
?,?,?,155.0,?,?,137.0,48.0,?,?,?,?,124.0,63.0,?,?,201.0,?,van
89.0,?,?,174.0,?,?,177.0,?,21.0,?,?,471.0,155.0,70.0,?,18.0,?,196.0,?
?,?,?,?,?,6.0,136.0,?,?,138.0,166.0,?,137.0,73.0,?,?,?,?,?
89.0,?,69.0,?,?,?,?,?,?,?,?,291.0,126.0,?,?,38.0,?,?,saab
90.0,?,?,?,?,?,?,45.0,19.0,?,200.0,?,164.0,?,?,9.0,186.0,?,?
?,52.0,?,?,60.0,11.0,?,?,24.0,167.0,221.0,?,197.0,?,?,20.0,191.0,203.0,opel
?,?,?,?,?,?,?,?,?,?,?,?,?,?,8.0,?,?,195.0,?
?,44.0,?,?,?,?,?,?,?,?,?,526.0,?,?,?,?,190.0,?,saab
?,?,?,186.0,?,11.0,206.0,32.0,?,156.0,?,630.0,?,?,?,?,192.0,201.0,?
?,?,?,?,70.0,?,?,?,?,152.0,184.0,430.0,185.0,69.0,?,?,200.0,?,bus
86.0,?,?,?,53.0,?,?,?,?,?,169.0,326.0,172.0,?,?,?,?,?,bus
88.0,48.0,?,?,60.0,?,?,?,?,?,200.0,?,198.0,68.0,?,?,?,?,saab
107.0,55.0,103.0,167.0,?,?,?,?,?,172.0,269.0,?,239.0,83.0,?,?,?,?,?
?,49.0,105.0,209.0,?,?,?,?,?,157.0,?,?,168.0,?,?,?,?,?,?
?,41.0,?,?,59.0,?,?,55.0,17.0,137.0,148.0,223.0,?,?,?,3.0,186.0,?,?
90.0,39.0,?,?,48.0,7.0,?,51.0,18.0,139.0,?,?,?,?,12.0,?,?,182.0,van
?,?,?,?,?,?,?,?,20.0,?,173.0,?,?,?,?,9.0,194.0,?,?
102.0,?,?,?,?,?,?,?,?,177.0,?,?,213.0,71.0,?,21.0,187.0,199.0,?
86.0,40.0,?,?,?,7.0,?,?,17.0,139.0,?,225.0,143.0,63.0,?,?,202.0,?,?
?,?,?,?,67.0,10.0,?,33.0,?,156.0,215.0,601.0,?,?,?,?,?,?,?
?,?,96.0,191.0,?,6.0,?,28.0,26.0,170.0,?,?,?,?,?,?,?,?,bus
?,45.0,74.0,187.0,?,?,?,?,19.0,?,?,?,?,70.0,8.0,6.0,?,201.0,?
88.0,?,?,140.0,59.0,6.0,?,?,?,130.0,?,243.0,?,?,?,10.0,?,?,?
?,39.0,?,180.0,59.0,9.0,?,?,20.0,?,?,418.0,?,?,6.0,?,?,204.0,?
96.0,?,74.0,?,68.0,8.0,159.0,42.0,?,?,?,378.0,?,69.0,3.0,?,190.0,?,?
?,43.0,?,?,74.0,19.0,?,?,?,143.0,?,?,?,76.0,?,?,?,?,?
88.0,44.0,84.0,?,55.0,12.0,?,44.0,20.0,?,176.0,?,?,?,?,?,?,?,?
?,40.0,?,?,48.0,7.0,139.0,?,?,?,?,277.0,?,?,?,?,182.0,183.0,van
88.0,?,70.0,151.0,61.0,8.0,?,46.0,?,?,163.0,?,?,?,7.0,8.0,?,?,?
?,39.0,?,?,72.0,?,155.0,42.0,19.0,133.0,?,?,145.0,?,?,?,?,?,?
107.0,?,?,?,?,11.0,?,?,?,?,?,?,217.0,?,2.0,4.0,?,?,?
?,?,58.0,?,?,?,?,57.0,17.0,?,?,?,152.0,?,9.0,?,?,?,van
79.0,39.0,?,?,53.0,?,?,?,?,?,?,?,?,?,?,?,181.0,?,opel
90.0,?,?,?,62.0,?,175.0,?,21.0,?,?,?,?,70.0,?,?,?,?,?
86.0,45.0,66.0,?,57.0,?,?,46.0,19.0,?,?,321.0,?,?,?,?,?,182.0,?
?,?,?,?,62.0,?,?,33.0,23.0,?,?,?,?,64.0,?,?,?,204.0,?
87.0,?,?,190.0,?,9.0,177.0,?,?,?,197.0,?,?,?,11.0,?,192.0,199.0,?
?,?,?,246.0,?,6.0,239.0,28.0,26.0,167.0,?,?,228.0,82.0,9.0,13.0,?,185.0,bus
?,?,?,138.0,59.0,?,137.0,49.0,?,133.0,?,279.0,?,74.0,?,?,?,190.0,?
85.0,?,?,?,54.0,?,?,46.0,?,147.0,?,?,?,?,0.0,5.0,179.0,?,?
101.0,56.0,?,231.0,?,?,?,?,?,?,?,?,216.0,?,?,?,?,?,saab
?,?,?,?,?,?,?,30.0,?,?,231.0,?,?,74.0,?,5.0,187.0,194.0,?
?,39.0,88.0,?,?,8.0,?,?,?,133.0,?,416.0,?,?,3.0,?,?,192.0,opel
?,?,93.0,?,?,?,216.0,?,?,165.0,221.0,?,?,?,6.0,25.0,188.0,?,?
89.0,?,75.0,?,?,?,?,?,19.0,139.0,?,?,166.0,71.0,?,?,?,198.0,?
98.0,?,?,?,?,?,?,?,?,?,?,371.0,?,71.0,?,?,?,?,bus
?,48.0,?,?,?,?,?,?,?,?,?,?,?,62.0,5.0,22.0,?,?,saab
108.0,54.0,103.0,?,?,?,208.0,32.0,?,?,?,?,?,?,?,0.0,189.0,?,saab
?,?,?,166.0,?,?,?,?,?,133.0,189.0,?,?,?,5.0,7.0,186.0,191.0,?
?,?,69.0,?,?,?,150.0,?,?,?,?,?,?,87.0,3.0,7.0,180.0,182.0,?
?,?,66.0,?,64.0,8.0,?,?,?,?,?,?,112.0,?,6.0,?,?,?,van
?,?,?,?,?,?,?,31.0,?,?,?,712.0,?,71.0,?,35.0,189.0,?,?
?,?,?,?,59.0,?,?,?,?,?,175.0,349.0,?,?,?,?,?,198.0,?
?,?,87.0,?,?,?,154.0,?,?,?,167.0,351.0,?,67.0,9.0,?,192.0,?,?
?,47.0,80.0,?,54.0,?,?,43.0,?,?,175.0,?,174.0,?,?,7.0,?,?,van
?,?,?,216.0,?,?,?,?,?,?,?,623.0,?,?,?,?,189.0,?,?
109.0,54.0,?,?,?,11.0,214.0,31.0,?,?,?,?,?,70.0,?,?,188.0,201.0,?
109.0,53.0,103.0,?,?,?,219.0,?,25.0,?,229.0,707.0,?,?,?,?,188.0,?,saab
99.0,?,100.0,?,62.0,?,200.0,?,23.0,?,?,?,?,?,?,?,?,198.0,opel
?,?,?,?,?,8.0,165.0,?,?,149.0,?,?,?,61.0,8.0,?,?,?,opel
?,38.0,66.0,138.0,?,?,126.0,54.0,?,132.0,144.0,?,?,?,?,?,185.0,190.0,?
85.0,?,?,120.0,?,7.0,?,45.0,19.0,145.0,?,325.0,?,?,?,?,?,182.0,bus
89.0,?,68.0,141.0,?,?,?,47.0,?,?,?,?,?,73.0,?,?,?,?,?
?,?,?,?,56.0,11.0,220.0,?,25.0,?,?,712.0,214.0,?,?,18.0,?,?,?
?,54.0,?,197.0,?,?,?,?,?,172.0,?,669.0,?,74.0,?,?,?,?,?
100.0,51.0,89.0,199.0,65.0,?,201.0,32.0,?,159.0,219.0,?,205.0,?,?,7.0,?,?,?
?,35.0,?,?,57.0,?,116.0,?,?,?,138.0,200.0,?,65.0,1.0,?,?,?,van
98.0,?,?,168.0,53.0,?,?,?,25.0,?,231.0,?,?,73.0,8.0,30.0,187.0,?,opel
?,?,74.0,138.0,?,?,?,49.0,?,127.0,160.0,282.0,127.0,72.0,?,?,?,?,opel
?,?,78.0,?,?,7.0,?,46.0,19.0,?,?,?,142.0,69.0,?,?,?,194.0,opel
104.0,55.0,105.0,223.0,?,10.0,223.0,30.0,?,?,237.0,?,?,?,?,?,?,196.0,?
?,44.0,?,128.0,?,8.0,?,46.0,19.0,?,?,?,176.0,?,?,?,?,?,?
80.0,?,?,127.0,56.0,?,?,?,?,?,147.0,?,?,?,?,21.0,?,?,?
?,43.0,72.0,?,?,?,?,?,19.0,144.0,?,344.0,?,?,?,8.0,182.0,188.0,bus
89.0,43.0,?,?,?,8.0,?,?,?,?,?,308.0,174.0,64.0,?,?,?,?,?
?,?,?,?,53.0,7.0,?,?,?,?,145.0,250.0,?,84.0,12.0,?,?,?,van
?,?,?,195.0,?,?,?,37.0,?,156.0,207.0,?,?,71.0,?,?,?,?,opel
90.0,?,?,178.0,61.0,?,?,?,21.0,?,?,?,157.0,71.0,1.0,14.0,187.0,193.0,?
88.0,42.0,?,133.0,57.0,?,123.0,?,17.0,144.0,147.0,?,?,66.0,8.0,4.0,193.0,?,?
96.0,43.0,?,?,55.0,5.0,?,?,22.0,?,215.0,?,162.0,?,?,6.0,?,?,bus
?,?,63.0,146.0,?,?,?,52.0,?,?,149.0,246.0,158.0,?,9.0,?,?,?,?
?,46.0,?,?,?,?,166.0,39.0,20.0,?,?,?,?,?,?,?,?,203.0,?
?,39.0,78.0,?,66.0,?,?,?,?,140.0,?,290.0,126.0,?,?,7.0,?,208.0,van
?,?,?,231.0,?,?,?,?,25.0,?,?,722.0,?,?,?,?,?,198.0,?
90.0,?,85.0,184.0,?,?,?,?,20.0,?,?,385.0,?,?,?,?,195.0,203.0,saab
88.0,?,79.0,?,?,7.0,?,?,?,?,200.0,?,150.0,66.0,0.0,29.0,189.0,?,opel
?,53.0,105.0,225.0,?,?,?,?,25.0,167.0,226.0,713.0,?,70.0,?,?,?,?,saab
84.0,37.0,70.0,150.0,?,?,137.0,?,?,?,?,?,?,?,?,23.0,?,205.0,?
?,39.0,?,?,?,?,116.0,?,?,135.0,137.0,203.0,145.0,?,?,?,199.0,204.0,?
85.0,?,?,?,53.0,9.0,134.0,?,18.0,?,?,?,?,65.0,?,?,188.0,198.0,opel
87.0,42.0,?,?,51.0,?,150.0,?,?,141.0,?,?,?,?,?,?,178.0,?,?
103.0,?,?,?,?,?,210.0,?,24.0,?,?,?,218.0,?,?,?,?,196.0,?
90.0,?,85.0,141.0,?,?,?,?,?,?,?,365.0,?,?,?,?,182.0,192.0,?
80.0,34.0,?,110.0,?,?,?,?,?,119.0,?,191.0,?,?,4.0,7.0,?,?,?
92.0,?,75.0,?,?,6.0,161.0,?,?,128.0,?,?,?,?,1.0,14.0,195.0,202.0,?
?,33.0,?,104.0,53.0,4.0,115.0,?,?,?,?,?,?,83.0,1.0,?,179.0,185.0,?
?,34.0,69.0,?,57.0,?,138.0,?,?,?,158.0,?,120.0,?,?,29.0,204.0,?,opel
92.0,42.0,69.0,?,58.0,8.0,?,48.0,?,138.0,165.0,?,151.0,64.0,10.0,21.0,199.0,206.0,opel
?,?,49.0,?,?,?,122.0,55.0,17.0,128.0,?,?,?,?,8.0,?,?,?,?
?,?,68.0,?,56.0,8.0,131.0,52.0,18.0,144.0,?,251.0,?,?,?,?,186.0,187.0,?
97.0,?,96.0,170.0,?,?,?,?,24.0,173.0,?,?,218.0,75.0,?,4.0,184.0,?,opel
108.0,56.0,103.0,?,?,?,221.0,?,25.0,174.0,232.0,?,?,?,?,?,?,197.0,?
?,?,81.0,?,?,9.0,?,44.0,?,?,173.0,?,?,75.0,?,0.0,185.0,?,?
?,?,100.0,178.0,58.0,?,181.0,37.0,?,?,205.0,?,?,68.0,5.0,?,192.0,202.0,?
106.0,?,108.0,?,?,12.0,?,?,?,?,229.0,709.0,?,?,?,38.0,?,205.0,?
?,?,?,?,55.0,6.0,?,?,18.0,?,166.0,290.0,?,?,?,?,189.0,?,saab
?,?,101.0,190.0,63.0,?,?,32.0,?,?,218.0,?,?,?,13.0,21.0,?,?,?
83.0,?,70.0,166.0,?,?,143.0,46.0,?,?,166.0,?,?,?,?,?,188.0,?,bus
?,?,?,?,70.0,7.0,?,46.0,?,141.0,167.0,312.0,?,71.0,4.0,4.0,188.0,?,?
?,?,84.0,?,?,7.0,?,?,21.0,?,?,520.0,?,72.0,?,?,196.0,?,?
?,?,63.0,?,59.0,?,?,50.0,18.0,142.0,?,?,162.0,?,?,?,197.0,204.0,van
?,40.0,63.0,?,56.0,5.0,?,?,?,?,?,?,?,?,9.0,?,?,?,?
?,49.0,?,179.0,?,?,208.0,?,24.0,159.0,?,?,?,66.0,1.0,?,?,200.0,opel
86.0,44.0,?,?,64.0,?,148.0,45.0,?,?,170.0,?,185.0,?,?,?,?,183.0,?
?,52.0,?,?,64.0,10.0,?,?,23.0,?,?,?,186.0,65.0,0.0,19.0,193.0,?,?
?,?,?,?,58.0,?,?,51.0,18.0,128.0,?,259.0,?,83.0,?,6.0,177.0,?,?
97.0,41.0,62.0,?,56.0,?,?,?,?,?,?,?,?,?,5.0,?,184.0,186.0,van
?,?,?,153.0,56.0,?,?,47.0,?,141.0,162.0,?,169.0,?,?,8.0,?,?,?
?,?,?,?,?,?,?,?,?,?,168.0,331.0,177.0,83.0,?,?,?,183.0,bus
?,?,76.0,?,?,7.0,?,36.0,?,?,194.0,?,?,?,?,?,?,200.0,?
108.0,55.0,105.0,?,68.0,?,?,?,?,171.0,?,?,?,69.0,14.0,?,?,?,?
?,52.0,?,?,62.0,9.0,?,34.0,?,161.0,?,562.0,?,?,?,1.0,?,199.0,?
84.0,43.0,76.0,180.0,?,?,155.0,?,?,?,?,?,?,?,5.0,?,185.0,?,?
95.0,46.0,?,?,?,9.0,191.0,?,?,?,210.0,?,169.0,?,?,?,190.0,?,?
95.0,?,?,198.0,69.0,6.0,?,?,?,139.0,?,?,163.0,?,?,?,?,198.0,?
?,?,?,160.0,64.0,9.0,151.0,44.0,?,148.0,?,339.0,?,70.0,15.0,11.0,192.0,?,van
?,?,?,?,?,?,?,?,?,?,?,345.0,?,?,9.0,0.0,187.0,192.0,?
?,38.0,79.0,?,69.0,?,160.0,?,?,?,?,?,?,?,2.0,?,?,?,?
?,38.0,?,132.0,54.0,7.0,?,?,19.0,?,?,?,145.0,75.0,?,?,?,188.0,?
?,?,105.0,184.0,?,?,?,?,?,?,?,?,?,?,0.0,?,186.0,?,?
89.0,?,?,?,?,?,?,45.0,19.0,129.0,?,327.0,153.0,?,?,?,188.0,193.0,?
98.0,55.0,?,?,?,9.0,?,32.0,?,?,223.0,?,220.0,72.0,?,?,?,?,saab
?,40.0,66.0,?,58.0,6.0,?,?,?,?,164.0,295.0,?,?,2.0,?,182.0,?,saab
97.0,37.0,?,?,62.0,?,161.0,41.0,?,131.0,?,?,117.0,62.0,?,?,?,?,opel
97.0,?,?,?,?,?,?,37.0,?,?,197.0,481.0,?,63.0,4.0,?,?,?,opel
100.0,?,?,?,?,?,171.0,38.0,?,?,186.0,?,169.0,?,?,18.0,201.0,210.0,saab
?,35.0,?,?,?,?,?,57.0,?,121.0,139.0,208.0,137.0,90.0,?,?,?,?,van
84.0,?,76.0,?,64.0,7.0,?,44.0,19.0,?,179.0,?,157.0,?,?,?,?,?,?
89.0,?,?,?,59.0,11.0,?,?,?,158.0,?,362.0,?,?,?,?,?,193.0,van
91.0,?,?,153.0,?,?,?,?,?,?,159.0,?,123.0,?,?,?,201.0,?,?
?,50.0,94.0,?,?,?,?,?,?,?,?,?,?,?,8.0,6.0,?,?,?
?,?,?,?,59.0,?,?,?,18.0,129.0,147.0,246.0,?,?,1.0,6.0,?,?,?
?,?,?,?,?,9.0,?,?,?,?,?,?,160.0,65.0,?,7.0,?,?,?
87.0,?,66.0,?,58.0,6.0,?,?,?,?,164.0,?,178.0,?,19.0,?,181.0,?,?
89.0,47.0,83.0,?,?,?,?,40.0,?,?,?,?,?,?,?,10.0,?,193.0,?
90.0,?,72.0,157.0,?,?,?,?,?,?,?,?,167.0,64.0,4.0,?,?,?,van
?,47.0,?,161.0,?,?,?,?,?,?,177.0,389.0,185.0,73.0,9.0,?,?,?,?
?,43.0,?,?,?,?,185.0,?,?,142.0,?,513.0,?,?,?,12.0,195.0,?,opel
?,?,104.0,?,?,?,211.0,?,?,164.0,223.0,?,?,?,5.0,?,?,?,?
?,46.0,91.0,?,?,?,?,?,?,155.0,?,?,?,?,?,21.0,190.0,?,?
85.0,?,66.0,?,58.0,?,148.0,45.0,?,?,?,?,185.0,?,8.0,?,180.0,?,bus
95.0,?,?,?,63.0,9.0,?,?,?,?,?,?,?,68.0,13.0,?,191.0,?,?
?,?,83.0,194.0,?,?,?,?,21.0,?,199.0,455.0,138.0,?,?,?,?,?,?
97.0,?,88.0,183.0,?,7.0,197.0,?,23.0,?,214.0,596.0,?,74.0,?,?,192.0,191.0,bus
91.0,?,66.0,159.0,?,7.0,?,45.0,19.0,131.0,169.0,322.0,?,64.0,?,?,197.0,?,?
?,?,80.0,?,?,?,?,?,?,?,180.0,?,?,69.0,6.0,?,?,?,?
?,?,?,?,70.0,11.0,226.0,30.0,?,?,?,752.0,207.0,?,?,?,187.0,?,?
?,43.0,73.0,?,?,?,?,?,?,145.0,?,?,173.0,?,?,17.0,?,?,?
?,?,?,207.0,?,?,?,?,22.0,159.0,?,?,188.0,?,?,20.0,?,194.0,?
86.0,45.0,70.0,?,?,7.0,?,?,19.0,144.0,170.0,324.0,186.0,84.0,?,?,180.0,?,?
89.0,41.0,?,183.0,73.0,7.0,?,42.0,?,136.0,?,?,?,?,?,12.0,?,?,?
95.0,46.0,?,162.0,66.0,11.0,?,?,20.0,?,?,381.0,?,?,?,4.0,?,193.0,?
96.0,46.0,70.0,194.0,70.0,6.0,167.0,39.0,?,?,?,?,?,?,17.0,?,200.0,?,?
90.0,46.0,?,137.0,58.0,11.0,?,?,?,158.0,?,373.0,186.0,?,?,?,?,?,?
110.0,?,?,199.0,?,?,?,?,?,?,272.0,?,268.0,82.0,?,?,183.0,183.0,?
?,?,?,?,?,?,164.0,39.0,?,131.0,?,?,?,?,?,?,200.0,?,?
?,42.0,?,?,?,?,149.0,?,?,?,?,321.0,?,?,?,7.0,180.0,182.0,bus
?,?,?,146.0,59.0,?,?,?,?,134.0,?,252.0,?,?,?,1.0,193.0,?,?
?,?,?,235.0,67.0,?,?,?,?,171.0,?,?,260.0,?,9.0,31.0,?,184.0,?
89.0,35.0,?,?,57.0,?,122.0,?,17.0,?,139.0,220.0,?,?,5.0,?,?,184.0,?
105.0,?,?,?,?,11.0,191.0,?,22.0,?,207.0,?,194.0,?,?,4.0,196.0,?,?
94.0,40.0,?,186.0,?,?,169.0,39.0,?,139.0,184.0,430.0,133.0,61.0,2.0,9.0,?,?,saab
86.0,?,71.0,170.0,?,?,146.0,?,19.0,146.0,172.0,?,?,?,?,8.0,?,?,?
?,?,?,?,63.0,?,?,?,?,159.0,?,?,?,?,?,16.0,?,?,saab
?,46.0,75.0,133.0,?,11.0,160.0,43.0,20.0,161.0,?,?,?,?,?,?,182.0,?,?
100.0,?,?,?,?,?,180.0,?,21.0,?,200.0,489.0,?,?,?,?,195.0,?,saab
92.0,?,?,?,?,?,?,50.0,?,143.0,?,275.0,?,81.0,?,19.0,182.0,?,?
89.0,38.0,82.0,?,59.0,?,153.0,?,?,129.0,?,?,137.0,?,?,?,?,?,saab
?,?,?,184.0,?,6.0,?,42.0,?,131.0,184.0,?,127.0,?,?,?,?,?,?
83.0,42.0,?,?,64.0,7.0,?,45.0,?,142.0,?,?,?,74.0,?,?,?,?,bus
?,47.0,83.0,?,60.0,7.0,?,40.0,?,147.0,?,?,201.0,?,?,4.0,?,?,?
?,?,?,?,?,?,?,?,?,166.0,228.0,?,191.0,71.0,11.0,?,?,?,opel
?,49.0,103.0,?,?,?,?,?,23.0,?,227.0,?,215.0,72.0,?,?,189.0,198.0,?
?,48.0,83.0,?,?,8.0,171.0,39.0,21.0,?,?,438.0,196.0,?,?,?,195.0,?,?
?,43.0,78.0,162.0,64.0,?,?,?,?,?,?,?,?,63.0,17.0,12.0,?,?,?
99.0,?,?,177.0,55.0,10.0,?,?,24.0,166.0,219.0,?,?,73.0,?,?,?,194.0,?
?,54.0,?,201.0,64.0,?,213.0,?,?,?,?,669.0,?,?,17.0,?,?,?,?
?,?,70.0,250.0,105.0,55.0,139.0,?,?,?,231.0,289.0,?,?,4.0,?,190.0,199.0,van
?,?,?,?,?,6.0,?,55.0,?,?,142.0,222.0,?,64.0,?,?,197.0,?,?
94.0,49.0,?,137.0,?,10.0,?,?,20.0,160.0,176.0,?,?,?,?,?,183.0,?,?
?,?,?,197.0,65.0,?,?,?,?,?,?,474.0,?,67.0,?,?,193.0,?,?
102.0,54.0,98.0,?,61.0,?,?,?,?,165.0,?,?,?,?,?,?,?,?,?
?,54.0,?,?,65.0,10.0,198.0,33.0,23.0,?,?,?,240.0,?,?,11.0,?,196.0,?
?,45.0,100.0,?,?,?,?,?,?,?,214.0,?,186.0,?,?,?,192.0,?,?
107.0,?,?,?,?,11.0,?,?,?,168.0,228.0,?,?,?,10.0,?,190.0,?,?
?,?,?,186.0,?,?,153.0,42.0,?,?,171.0,?,?,?,7.0,?,?,?,?
?,?,109.0,?,68.0,?,222.0,?,25.0,?,?,?,?,73.0,?,28.0,?,?,opel
?,?,88.0,184.0,?,?,175.0,?,?,?,?,?,?,?,?,5.0,?,205.0,saab
?,?,?,?,74.0,?,?,?,20.0,?,?,?,191.0,?,7.0,8.0,196.0,?,?
?,?,110.0,?,53.0,?,?,30.0,?,?,235.0,711.0,218.0,?,10.0,28.0,?,198.0,?
?,53.0,101.0,?,?,11.0,213.0,31.0,24.0,168.0,?,?,221.0,?,?,12.0,?,?,saab
91.0,38.0,?,?,?,?,?,?,?,?,196.0,415.0,?,71.0,?,28.0,?,?,?
105.0,54.0,?,?,?,?,215.0,?,?,?,?,687.0,?,68.0,?,?,?,201.0,saab
?,45.0,?,163.0,68.0,?,?,44.0,?,?,?,?,176.0,73.0,17.0,?,?,?,?
?,46.0,?,195.0,?,9.0,193.0,?,22.0,150.0,?,557.0,?,?,?,9.0,?,?,?
94.0,?,85.0,160.0,?,10.0,?,43.0,20.0,?,?,?,162.0,68.0,1.0,6.0,?,199.0,van
?,?,?,138.0,55.0,8.0,132.0,?,?,135.0,?,256.0,124.0,69.0,?,12.0,?,?,van
102.0,?,?,?,?,?,201.0,?,23.0,152.0,?,?,?,?,0.0,?,?,204.0,saab
?,?,68.0,190.0,?,7.0,155.0,41.0,19.0,?,?,372.0,?,?,?,7.0,202.0,?,?
?,36.0,?,127.0,56.0,7.0,127.0,54.0,18.0,125.0,144.0,?,123.0,?,?,?,?,194.0,?
?,?,?,232.0,71.0,10.0,205.0,?,?,153.0,?,?,197.0,?,2.0,15.0,?,?,opel
?,55.0,107.0,?,?,?,225.0,?,?,?,?,?,204.0,?,?,?,?,201.0,?
?,52.0,103.0,?,?,?,?,?,26.0,?,254.0,?,?,?,?,?,?,?,bus
85.0,45.0,73.0,?,?,?,143.0,46.0,18.0,148.0,?,?,176.0,71.0,2.0,?,190.0,199.0,van
?,?,?,?,52.0,?,257.0,26.0,?,169.0,?,968.0,?,85.0,2.0,21.0,?,184.0,bus
?,?,?,?,?,?,?,?,?,?,?,?,158.0,?,?,?,?,?,?
86.0,37.0,?,144.0,?,7.0,?,43.0,19.0,127.0,179.0,352.0,145.0,71.0,14.0,13.0,?,191.0,opel
?,?,?,?,67.0,?,204.0,?,?,162.0,220.0,?,?,68.0,?,?,?,?,?
105.0,?,93.0,?,?,7.0,217.0,?,?,?,?,?,?,81.0,?,25.0,188.0,188.0,?
100.0,?,?,204.0,?,6.0,?,?,24.0,?,232.0,?,213.0,77.0,8.0,?,?,?,?
96.0,44.0,?,166.0,?,?,?,?,19.0,150.0,?,?,159.0,?,?,?,192.0,?,?
109.0,52.0,104.0,199.0,60.0,12.0,?,?,?,?,?,691.0,212.0,67.0,?,?,?,199.0,?
87.0,39.0,?,?,?,?,?,?,19.0,?,?,?,139.0,?,3.0,?,?,?,?
?,41.0,?,145.0,55.0,7.0,138.0,?,?,?,?,?,158.0,?,0.0,?,?,?,?
?,?,?,203.0,65.0,?,197.0,?,?,?,216.0,?,?,?,2.0,?,?,?,?
?,?,?,?,68.0,10.0,155.0,?,?,148.0,?,354.0,?,?,?,15.0,?,?,?
85.0,43.0,?,141.0,62.0,7.0,152.0,?,?,?,178.0,?,?,?,?,?,?,184.0,?
91.0,?,66.0,142.0,?,?,134.0,?,?,?,?,?,164.0,69.0,?,?,?,?,van
?,?,?,123.0,53.0,7.0,?,?,19.0,?,?,?,176.0,81.0,7.0,?,179.0,184.0,?
?,?,85.0,?,?,9.0,?,44.0,19.0,147.0,?,?,179.0,67.0,0.0,4.0,?,204.0,?
93.0,51.0,?,?,69.0,8.0,?,?,?,156.0,?,506.0,230.0,?,6.0,?,189.0,?,?
?,40.0,?,170.0,?,?,174.0,?,21.0,?,?,?,160.0,68.0,?,?,191.0,?,saab
85.0,36.0,51.0,?,56.0,?,?,57.0,17.0,?,?,?,?,81.0,13.0,5.0,?,?,?
?,?,73.0,?,?,6.0,?,?,?,127.0,189.0,401.0,?,?,?,?,200.0,204.0,?
?,?,?,162.0,?,?,?,?,?,?,?,?,121.0,?,?,22.0,196.0,205.0,saab
?,41.0,64.0,?,?,?,?,51.0,18.0,142.0,?,249.0,?,?,?,?,194.0,?,?
?,39.0,?,125.0,55.0,5.0,117.0,?,?,134.0,?,204.0,?,69.0,?,6.0,?,194.0,van
95.0,?,95.0,?,?,?,?,34.0,?,160.0,220.0,?,237.0,71.0,?,?,?,?,saab
91.0,?,72.0,?,?,7.0,?,?,?,?,168.0,?,165.0,?,13.0,23.0,?,?,?
?,?,68.0,137.0,?,?,?,?,?,?,?,?,?,?,?,?,?,183.0,bus
?,50.0,84.0,138.0,?,10.0,?,44.0,20.0,?,171.0,?,187.0,?,?,?,?,191.0,van
107.0,45.0,?,197.0,62.0,?,188.0,?,22.0,?,?,526.0,?,?,12.0,?,195.0,203.0,?
?,51.0,?,?,?,12.0,?,?,23.0,?,?,?,?,62.0,22.0,1.0,?,208.0,saab
?,44.0,?,?,?,7.0,135.0,49.0,?,?,?,?,?,75.0,3.0,?,?,?,?
?,?,98.0,?,71.0,?,?,?,24.0,164.0,?,682.0,199.0,71.0,?,?,187.0,?,?
?,53.0,?,?,55.0,?,212.0,?,?,168.0,220.0,660.0,?,73.0,?,24.0,?,?,saab
