@relation dataset

@attribute mssubclass real
@attribute mszoning {0, 1, 2, 3, 4}
@attribute lotarea real
@attribute street {0, 1}
@attribute lotshape {0, 1, 2, 3}
@attribute landcontour {0, 1, 2, 3}
@attribute utilities {0, 1}
@attribute lotconfig {0, 1, 2, 3, 4}
@attribute landslope {0, 1, 2}
@attribute bldgtype {0, 1, 2, 3, 4}
@attribute overallqual real
@attribute overallcond real
@attribute yearbuilt real
@attribute yearremodadd real
@attribute roofstyle {0, 1, 2, 3, 4, 5}
@attribute roofmatl {0, 1, 2, 3, 4, 5, 6, 7}
@attribute masvnrtype {0, 1, 2, 3}
@attribute masvnrarea real
@attribute exterqual {0, 1, 2, 3}
@attribute extercond {0, 1, 2, 3}
@attribute foundation {0, 1, 2, 3, 4}
@attribute bsmtqual {0, 1, 2, 3}
@attribute bsmtcond {0, 1, 2, 3}
@attribute bsmtexposure {0, 1, 2, 3}
@attribute bsmtfintype1 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf1 real
@attribute bsmtfintype2 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf2 real
@attribute bsmtunfsf real
@attribute totalbsmtsf real
@attribute heating {0, 1, 2, 3}
@attribute heatingqc {0, 1, 2, 3, 4}
@attribute centralair {0, 1}
@attribute electrical {0, 1, 2, 3, 4}
@attribute 1stflrsf real
@attribute 2ndflrsf real
@attribute lowqualfinsf real
@attribute grlivarea real
@attribute bsmtfullbath real
@attribute bsmthalfbath real
@attribute fullbath real
@attribute halfbath real
@attribute bedroomabvgr real
@attribute kitchenabvgr real
@attribute kitchenqual {0, 1, 2, 3}
@attribute totrmsabvgrd real
@attribute functional {0, 1, 2, 3, 4, 5, 6}
@attribute fireplaces real
@attribute garagetype {0, 1, 2, 3, 4, 5}
@attribute garageyrblt real
@attribute garagefinish {0, 1, 2}
@attribute garagecars real
@attribute garagearea real
@attribute garagequal {0, 1, 2, 3, 4}
@attribute garagecond {0, 1, 2, 3, 4}
@attribute paveddrive {0, 1, 2}
@attribute wooddecksf real
@attribute openporchsf real
@attribute enclosedporch real
@attribute 3ssnporch real
@attribute screenporch real
@attribute poolarea real
@attribute miscval real
@attribute yrsold {2006, 2007, 2008, 2009, 2010}
@attribute saletype {0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute salecondition {0, 1, 2, 3, 4, 5}
@attribute saleprice real


@data
60.0,3,8633.0,1,3,3,0,?,0,?,6.0,5.0,?,2005.0,1,1,2,0.0,2,3,2,2,3,3,2,193.0,5,0.0,545.0,738.0,0,?,?,4,738.0,738.0,0.0,?,1.0,?,2.0,1.0,3.0,?,2,7.0,6,0.0,1,2005.0,0,?,540.0,?,4,2,100.0,?,0.0,0.0,0.0,0.0,?,2009,?,?,173500.0
70.0,?,?,1,3,3,0,4,0,0,?,6.0,1925.0,?,?,?,2,0.0,3,2,0,?,?,3,1,?,5,0.0,?,?,0,4,0,4,697.0,672.0,0.0,?,1.0,?,2.0,0.0,3.0,?,3,?,6,0.0,?,1930.0,2,1.0,300.0,4,4,2,147.0,?,0.0,?,?,0.0,0.0,2009,8,?,103600.0
?,3,11250.0,1,0,3,0,4,?,0,6.0,?,?,1977.0,1,1,2,?,?,?,?,?,3,3,?,767.0,5,0.0,?,?,0,?,1,4,1208.0,?,?,1208.0,?,0.0,?,1.0,3.0,1.0,?,?,6,1.0,1,?,?,2.0,546.0,4,4,2,198.0,42.0,0.0,0.0,0.0,0.0,0.0,2006,8,4,165000.0
20.0,3,?,1,3,3,0,4,?,?,6.0,7.0,1957.0,2004.0,3,1,1,?,3,?,?,3,3,3,2,?,?,0.0,291.0,1477.0,0,?,?,4,?,0.0,0.0,?,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,?,?,1,1957.0,0,?,416.0,4,4,2,?,87.0,0.0,0.0,?,?,0.0,?,?,?,257500.0
20.0,3,9200.0,1,?,3,?,4,?,0,6.0,?,1965.0,?,1,?,2,0.0,3,?,1,?,3,3,4,?,5,?,?,1136.0,0,?,?,4,?,?,?,1136.0,?,?,1.0,0.0,3.0,?,?,5.0,6,1.0,?,?,?,1.0,384.0,4,4,2,?,?,0.0,0.0,0.0,0.0,0.0,?,?,?,140000.0
160.0,3,2289.0,1,?,3,0,4,0,3,6.0,6.0,1978.0,1978.0,1,1,2,0.0,?,3,1,3,3,?,0,?,5,0.0,544.0,855.0,0,4,?,4,855.0,?,0.0,1441.0,?,?,?,1.0,3.0,1.0,3,?,?,1.0,1,1978.0,2,?,?,4,?,2,?,0.0,0.0,0.0,0.0,?,0.0,2009,8,4,148500.0
?,4,9600.0,?,3,3,?,4,0,?,4.0,2.0,1900.0,1950.0,1,?,2,0.0,3,3,0,?,0,3,?,0.0,?,0.0,1095.0,1095.0,?,1,0,?,1095.0,?,?,?,1.0,0.0,2.0,?,4.0,?,3,?,?,0.0,?,?,2,?,779.0,?,1,0,?,0.0,90.0,0.0,?,?,0.0,2006,8,4,87000.0
?,3,9022.0,?,3,?,0,4,?,?,?,8.0,1924.0,2006.0,?,?,2,0.0,2,3,0,3,3,?,?,0.0,5,0.0,768.0,768.0,0,?,1,4,792.0,0.0,0.0,792.0,?,0.0,1.0,0.0,2.0,?,2,5.0,6,0.0,5,?,?,1.0,240.0,?,1,0,316.0,0.0,120.0,?,0.0,0.0,0.0,2009,8,4,109500.0
20.0,3,?,1,0,3,0,4,0,0,8.0,5.0,?,2008.0,3,?,3,464.0,2,?,2,0,3,?,5,0.0,?,0.0,2046.0,2046.0,0,0,1,4,2046.0,0.0,0.0,2046.0,?,0.0,2.0,1.0,?,?,2,7.0,?,1.0,1,2008.0,0,?,834.0,4,4,2,322.0,82.0,?,0.0,0.0,?,0.0,2009,6,5,372500.0
20.0,3,?,1,0,3,0,?,0,0,5.0,5.0,1961.0,?,3,?,?,57.0,3,3,1,3,3,3,4,?,5,0.0,?,988.0,0,4,?,4,?,?,0.0,988.0,1.0,?,1.0,0.0,3.0,1.0,3,5.0,6,0.0,5,1963.0,2,2.0,?,4,4,2,0.0,0.0,?,0.0,0.0,0.0,?,?,?,4,128500.0
120.0,3,8012.0,1,?,3,?,4,0,4,6.0,5.0,?,1980.0,1,1,?,0.0,3,?,1,2,3,3,?,543.0,?,?,261.0,?,0,4,?,4,923.0,0.0,0.0,923.0,?,0.0,?,0.0,2.0,?,3,?,6,1.0,?,?,1,?,264.0,4,4,2,?,?,?,0.0,0.0,?,?,2010,8,?,143000.0
?,?,4500.0,1,1,?,0,?,0,0,5.0,5.0,1932.0,2000.0,1,?,?,0.0,3,3,0,3,3,3,4,182.0,5,0.0,611.0,793.0,?,0,1,?,848.0,672.0,0.0,1520.0,0.0,0.0,?,0.0,3.0,?,3,?,6,0.0,5,?,2,?,?,4,?,2,0.0,0.0,?,?,0.0,?,?,2009,?,0,159434.0
?,3,2887.0,1,?,1,0,4,0,?,6.0,5.0,1996.0,1997.0,?,1,?,0.0,3,3,2,2,3,2,?,1003.0,5,0.0,288.0,1291.0,?,?,1,4,1291.0,0.0,0.0,1291.0,?,0.0,1.0,0.0,?,?,2,6.0,?,?,1,?,2,?,431.0,4,?,2,307.0,0.0,0.0,0.0,0.0,0.0,?,?,8,4,173000.0
?,3,?,?,0,3,0,0,0,0,?,5.0,2002.0,2002.0,3,?,3,215.0,2,3,?,?,3,0,?,1059.0,5,0.0,?,?,?,0,?,4,?,?,?,1668.0,1.0,?,?,?,?,1.0,2,7.0,6,?,1,2002.0,0,3.0,702.0,?,4,?,257.0,?,0.0,0.0,0.0,?,0.0,2007,8,4,285000.0
60.0,3,16770.0,1,1,?,0,1,?,0,7.0,?,1998.0,1998.0,?,?,1,30.0,2,3,2,2,?,?,5,0.0,?,0.0,?,?,0,2,1,4,1195.0,?,0.0,?,?,0.0,2.0,1.0,?,1.0,?,7.0,6,0.0,1,1998.0,0,2.0,?,?,4,?,0.0,?,0.0,0.0,0.0,0.0,0.0,2010,8,?,?
160.0,3,5062.0,?,0,?,?,1,0,?,?,5.0,1984.0,1984.0,1,?,2,0.0,?,?,1,2,?,2,2,828.0,3,?,180.0,1190.0,0,2,1,4,?,900.0,0.0,2090.0,1.0,0.0,2.0,?,?,?,?,?,2,1.0,1,1984.0,?,?,577.0,?,4,2,219.0,0.0,0.0,0.0,?,0.0,0.0,2007,8,4,207500.0
?,?,10207.0,?,3,?,0,4,0,0,7.0,6.0,2007.0,2007.0,1,1,2,0.0,2,?,2,2,3,3,5,0.0,?,0.0,874.0,?,?,0,?,?,?,887.0,0.0,?,0.0,?,3.0,0.0,3.0,1.0,2,?,6,0.0,1,2007.0,0,2.0,578.0,4,4,2,?,?,0.0,0.0,?,0.0,?,2007,?,5,227875.0
160.0,1,5105.0,1,?,3,0,?,?,4,7.0,5.0,2004.0,2004.0,1,?,?,?,2,?,2,2,3,?,2,239.0,5,0.0,312.0,551.0,?,?,1,?,551.0,?,?,1102.0,0.0,0.0,?,1.0,2.0,?,2,4.0,?,?,5,?,2,2.0,480.0,4,4,2,0.0,60.0,0.0,?,0.0,0.0,0.0,?,?,?,148800.0
?,3,8089.0,1,3,1,0,4,0,?,8.0,6.0,2007.0,?,1,?,1,0.0,2,3,2,?,3,0,2,945.0,5,?,?,1419.0,0,0,1,4,1419.0,?,0.0,?,?,0.0,2.0,0.0,?,?,2,7.0,?,?,1,2007.0,1,2.0,567.0,?,4,2,?,0.0,?,0.0,0.0,0.0,0.0,2007,?,5,392000.0
120.0,?,7577.0,?,0,3,0,0,0,4,?,?,2005.0,?,1,?,3,?,2,?,2,2,?,?,0,20.0,5,?,?,1362.0,0,0,1,4,1362.0,0.0,?,1362.0,?,0.0,2.0,?,?,?,2,?,?,1.0,1,2005.0,?,2.0,460.0,4,?,?,192.0,28.0,0.0,0.0,0.0,0.0,0.0,2007,8,4,194700.0
?,4,4426.0,1,3,3,0,4,?,4,6.0,5.0,2004.0,?,1,1,1,?,2,?,2,?,3,1,?,697.0,5,0.0,?,?,?,0,1,4,848.0,?,0.0,?,1.0,?,1.0,0.0,1.0,1.0,2,?,6,?,1,2004.0,1,?,?,?,?,2,?,0.0,0.0,?,0.0,0.0,?,2008,?,?,?
?,3,21535.0,1,?,3,0,0,?,0,10.0,?,1994.0,1995.0,1,7,1,1170.0,0,?,2,0,3,1,2,1455.0,5,0.0,989.0,2444.0,?,0,1,4,2444.0,1872.0,0.0,4316.0,0.0,1.0,?,1.0,4.0,1.0,0,10.0,?,2.0,?,1994.0,0,3.0,832.0,4,4,2,?,?,?,0.0,0.0,0.0,0.0,?,8,4,?
60.0,3,26178.0,?,0,3,0,4,1,?,7.0,5.0,1989.0,1990.0,3,?,1,293.0,?,3,2,2,?,1,2,?,?,0.0,?,1210.0,?,?,1,4,1238.0,?,0.0,2519.0,1.0,0.0,2.0,1.0,?,1.0,2,?,?,2.0,1,1989.0,1,2.0,628.0,4,?,?,320.0,27.0,0.0,0.0,0.0,?,0.0,?,8,4,335000.0
30.0,?,?,1,?,3,0,0,2,0,5.0,6.0,1921.0,1968.0,1,?,2,0.0,?,?,0,3,3,3,5,0.0,5,?,1073.0,?,?,?,1,?,?,0.0,0.0,1073.0,0.0,?,?,0.0,2.0,?,3,4.0,?,0.0,5,1968.0,2,1.0,326.0,4,4,2,?,0.0,?,0.0,?,0.0,0.0,2006,?,?,108480.0
50.0,4,?,?,?,3,0,?,0,?,5.0,6.0,1936.0,1950.0,?,?,?,0.0,3,1,0,?,?,?,5,0.0,5,0.0,927.0,927.0,0,4,1,?,1067.0,472.0,0.0,1539.0,0.0,0.0,1.0,1.0,3.0,1.0,3,?,?,0.0,?,1995.0,2,2.0,?,4,?,2,112.0,0.0,?,0.0,?,0.0,?,2009,8,?,141500.0
20.0,3,13811.0,1,0,3,?,4,0,?,?,?,1987.0,?,?,1,?,72.0,?,?,1,2,?,3,2,?,?,40.0,92.0,1112.0,0,?,1,?,?,0.0,?,?,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,1,1987.0,?,?,?,4,4,2,?,0.0,0.0,0.0,?,0.0,?,2006,8,4,176000.0
?,?,?,?,3,?,?,4,0,0,5.0,7.0,?,1950.0,1,1,2,?,3,3,1,3,3,?,3,616.0,5,?,0.0,?,?,?,?,4,?,0.0,0.0,?,0.0,0.0,?,0.0,2.0,?,?,?,?,?,?,1921.0,?,?,205.0,4,4,2,0.0,?,129.0,0.0,0.0,?,0.0,?,8,4,?
20.0,3,?,1,?,?,?,4,0,?,?,7.0,1952.0,1952.0,1,1,2,0.0,3,3,2,0,1,?,3,210.0,0,?,219.0,980.0,0,?,1,?,?,0.0,?,1148.0,0.0,?,?,?,2.0,1.0,3,?,?,0.0,5,1952.0,2,?,308.0,4,4,2,0.0,0.0,0.0,0.0,0.0,?,0.0,2006,?,4,123500.0
?,3,8450.0,?,3,3,0,4,?,0,5.0,8.0,?,?,1,?,?,0.0,3,2,1,3,?,3,2,553.0,?,117.0,224.0,894.0,0,0,1,?,?,0.0,0.0,894.0,?,0.0,1.0,0.0,3.0,1.0,3,5.0,6,?,5,1973.0,?,1.0,336.0,?,?,2,416.0,144.0,?,0.0,0.0,?,0.0,?,?,4,138500.0
?,1,4282.0,1,1,3,0,?,0,4,7.0,?,2004.0,?,1,?,2,?,2,?,2,2,3,2,2,16.0,?,0.0,1375.0,1391.0,0,0,?,4,1391.0,0.0,?,1391.0,0.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,?,1,2004.0,?,?,530.0,4,4,2,?,?,0.0,0.0,?,?,?,2008,?,4,?
?,?,?,1,3,3,?,4,?,?,8.0,5.0,?,2002.0,3,1,?,630.0,2,3,2,?,?,1,2,1274.0,5,0.0,?,1800.0,0,0,1,?,1800.0,0.0,0.0,1800.0,?,0.0,2.0,?,3.0,1.0,?,?,6,1.0,1,2002.0,0,3.0,765.0,4,4,?,270.0,78.0,0.0,?,0.0,0.0,?,2006,8,4,312500.0
20.0,3,9600.0,1,3,3,0,?,?,0,7.0,?,1969.0,?,3,1,1,?,?,?,?,3,?,3,5,0.0,?,0.0,?,1164.0,0,4,1,?,1164.0,?,0.0,1164.0,0.0,0.0,1.0,1.0,3.0,1.0,?,6.0,?,0.0,1,?,2,2.0,?,4,?,2,?,?,0.0,?,?,0.0,?,2006,0,?,?
60.0,3,12438.0,1,?,3,0,?,?,0,8.0,5.0,2006.0,2006.0,?,1,1,?,0,?,2,0,1,3,?,0.0,5,?,1234.0,1234.0,0,0,1,4,1264.0,1312.0,0.0,2576.0,?,0.0,2.0,1.0,4.0,1.0,0,10.0,?,?,3,2006.0,0,?,666.0,4,4,?,324.0,100.0,0.0,?,0.0,?,?,2006,6,5,361919.0
190.0,4,?,1,3,3,0,4,0,1,5.0,9.0,1900.0,1996.0,1,1,2,0.0,3,?,0,?,3,3,5,0.0,5,0.0,360.0,?,0,2,1,?,1032.0,780.0,0.0,?,0.0,0.0,2.0,0.0,4.0,?,2,8.0,?,1.0,5,1999.0,2,?,672.0,4,?,0,344.0,0.0,40.0,?,0.0,?,0.0,2010,8,4,?
?,3,8400.0,1,3,?,0,?,?,0,7.0,?,2004.0,2005.0,?,?,1,109.0,2,3,2,2,3,0,?,?,5,?,761.0,1473.0,0,0,1,4,?,?,0.0,1484.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,?,0.0,1,2004.0,1,2.0,?,4,4,2,0.0,35.0,0.0,144.0,0.0,?,?,?,?,4,?
20.0,?,115149.0,1,?,?,0,1,2,0,7.0,5.0,?,2002.0,1,1,?,?,?,?,1,?,3,1,2,1219.0,5,0.0,424.0,?,?,?,?,4,1824.0,0.0,?,?,1.0,0.0,?,0.0,2.0,?,2,5.0,6,?,1,1971.0,2,2.0,739.0,4,?,?,380.0,?,0.0,0.0,0.0,0.0,0.0,2007,8,4,302000.0
120.0,3,?,1,3,3,?,4,?,?,?,5.0,2006.0,?,?,?,1,176.0,2,3,2,?,?,3,?,?,5,0.0,461.0,1324.0,0,0,1,?,1324.0,?,?,1324.0,1.0,0.0,2.0,?,2.0,?,?,?,6,?,1,?,?,?,?,4,4,2,192.0,38.0,0.0,?,0.0,0.0,0.0,2009,?,4,?
60.0,3,9018.0,1,?,3,?,?,0,?,?,5.0,2007.0,?,3,1,?,?,2,?,2,?,3,0,?,0.0,5,0.0,728.0,728.0,0,0,1,4,728.0,728.0,0.0,1456.0,?,0.0,2.0,1.0,3.0,?,2,?,6,1.0,1,2007.0,0,2.0,?,4,4,?,100.0,24.0,?,?,0.0,?,0.0,?,6,5,179540.0
20.0,?,7162.0,1,?,?,?,4,0,0,5.0,7.0,1966.0,1966.0,1,?,?,41.0,3,?,2,?,3,?,?,?,?,0.0,876.0,?,?,4,1,4,904.0,0.0,?,904.0,0.0,?,1.0,?,3.0,1.0,?,?,6,0.0,1,?,?,1.0,?,?,4,2,0.0,0.0,0.0,?,0.0,0.0,0.0,?,8,0,?
?,?,8712.0,1,3,?,0,?,1,?,4.0,7.0,1900.0,1950.0,1,?,2,?,3,?,3,3,3,?,?,?,5,0.0,859.0,?,0,2,1,4,859.0,?,0.0,1178.0,0.0,0.0,?,0.0,?,?,3,7.0,6,0.0,5,1964.0,1,1.0,384.0,?,4,?,68.0,0.0,98.0,?,0.0,0.0,?,?,8,?,102776.0
120.0,?,4671.0,1,0,1,?,4,0,4,?,?,1988.0,?,?,1,2,0.0,?,?,2,?,3,2,2,767.0,?,0.0,?,?,0,2,?,?,?,0.0,0.0,1228.0,1.0,0.0,?,0.0,2.0,1.0,?,5.0,6,1.0,?,1988.0,0,2.0,472.0,4,?,2,168.0,120.0,0.0,0.0,0.0,?,?,?,8,4,189000.0
190.0,3,9873.0,1,3,3,?,?,0,?,4.0,5.0,1970.0,1970.0,1,1,?,160.0,3,3,?,3,3,0,0,789.0,5,0.0,171.0,960.0,1,?,0,4,960.0,0.0,0.0,960.0,?,0.0,1.0,0.0,?,1.0,?,6.0,?,?,5,1970.0,?,?,576.0,4,?,2,0.0,288.0,0.0,?,0.0,0.0,?,?,8,4,129000.0
?,?,?,1,0,?,0,1,?,?,?,?,1976.0,2005.0,?,1,1,289.0,?,3,1,3,3,?,?,533.0,5,0.0,192.0,?,?,0,1,4,725.0,754.0,0.0,?,0.0,0.0,?,?,3.0,1.0,?,?,?,0.0,?,?,1,2.0,475.0,4,4,2,0.0,44.0,0.0,0.0,0.0,0.0,?,?,8,4,130500.0
20.0,3,?,1,3,3,?,?,0,0,?,?,1974.0,1974.0,?,?,1,?,?,3,1,2,3,?,?,0.0,?,0.0,1064.0,1064.0,0,4,1,4,?,0.0,0.0,?,0.0,0.0,2.0,?,3.0,1.0,3,7.0,6,1.0,1,1974.0,1,2.0,478.0,4,4,2,0.0,0.0,0.0,?,?,0.0,0.0,2009,8,?,165000.0
70.0,4,?,?,?,?,0,4,?,0,7.0,8.0,1890.0,1998.0,?,1,2,?,3,?,?,3,3,3,5,?,5,0.0,?,718.0,?,0,1,4,1576.0,978.0,0.0,2554.0,0.0,?,?,1.0,?,1.0,3,8.0,?,?,5,?,2,2.0,704.0,?,?,1,0.0,48.0,143.0,0.0,0.0,0.0,?,2007,8,?,?
20.0,3,10000.0,?,3,3,0,4,?,0,?,6.0,1973.0,2000.0,1,1,2,0.0,3,?,1,?,3,3,?,?,5,0.0,92.0,1176.0,0,?,1,?,?,?,0.0,1178.0,0.0,1.0,1.0,1.0,3.0,?,2,5.0,6,?,1,1973.0,2,2.0,439.0,4,?,?,224.0,0.0,?,0.0,0.0,0.0,0.0,2008,8,4,?
?,3,10542.0,1,3,3,0,?,?,0,7.0,?,1993.0,1994.0,3,?,?,651.0,?,3,2,?,?,?,2,1173.0,5,0.0,?,1311.0,0,0,1,4,1325.0,1093.0,0.0,2418.0,1.0,0.0,?,?,3.0,1.0,2,9.0,6,1.0,1,1993.0,?,?,?,4,4,2,250.0,?,216.0,0.0,0.0,0.0,?,2008,8,?,341000.0
20.0,?,?,?,0,3,0,?,0,0,?,?,1969.0,?,?,?,?,0.0,?,3,?,?,?,1,0,523.0,?,?,448.0,971.0,0,4,1,?,971.0,?,0.0,971.0,0.0,0.0,1.0,?,?,1.0,?,5.0,?,1.0,1,1969.0,2,1.0,300.0,?,4,?,?,?,0.0,0.0,?,0.0,?,?,8,?,128500.0
?,?,?,1,?,2,0,1,1,0,8.0,5.0,1985.0,1985.0,?,1,2,0.0,?,3,2,?,3,1,2,1148.0,5,0.0,594.0,1742.0,0,4,1,4,1742.0,?,0.0,1742.0,1.0,0.0,2.0,0.0,?,?,2,5.0,6,1.0,1,1985.0,?,2.0,?,4,?,2,114.0,28.0,234.0,?,0.0,?,0.0,?,8,?,?
120.0,?,4426.0,1,3,?,0,4,0,?,6.0,5.0,2004.0,2004.0,?,1,1,?,2,3,2,2,3,0,?,662.0,5,0.0,?,?,?,0,1,4,848.0,0.0,0.0,?,?,0.0,1.0,?,?,?,2,3.0,6,0.0,1,2004.0,?,2.0,?,?,4,2,?,0.0,0.0,0.0,?,0.0,0.0,2010,8,4,143000.0
20.0,3,8120.0,?,3,3,0,4,0,?,4.0,7.0,?,1970.0,1,1,2,?,?,?,1,3,?,?,0,191.0,5,0.0,673.0,864.0,0,0,1,4,864.0,?,0.0,864.0,0.0,0.0,?,0.0,3.0,1.0,3,?,6,0.0,5,1994.0,2,2.0,?,4,4,?,0.0,0.0,0.0,?,?,0.0,0.0,?,8,4,?
50.0,3,8172.0,1,3,3,0,?,0,?,4.0,?,1954.0,1972.0,1,?,?,0.0,3,?,?,3,?,3,?,0.0,?,0.0,941.0,?,0,0,1,4,997.0,473.0,?,1470.0,0.0,?,?,0.0,?,1.0,3,?,6,0.0,5,1958.0,?,?,548.0,4,?,?,0.0,0.0,?,0.0,156.0,0.0,?,?,8,?,135000.0
20.0,3,13286.0,1,0,3,?,?,?,?,9.0,5.0,?,2008.0,?,1,3,?,0,3,2,0,3,?,2,1234.0,5,0.0,464.0,?,?,?,1,4,?,0.0,?,1698.0,?,0.0,?,0.0,3.0,?,?,8.0,6,?,?,2007.0,0,3.0,768.0,4,4,2,327.0,64.0,0.0,0.0,0.0,0.0,0.0,?,8,4,?
20.0,3,6960.0,?,?,3,?,?,?,0,4.0,6.0,1970.0,?,1,1,2,0.0,3,3,?,?,3,?,?,375.0,1,239.0,250.0,864.0,0,?,1,4,864.0,0.0,0.0,864.0,?,?,?,?,?,1.0,2,5.0,6,?,?,1989.0,2,2.0,660.0,4,4,?,96.0,0.0,0.0,?,0.0,0.0,500.0,2009,8,?,120500.0
20.0,3,21695.0,1,?,3,0,?,0,0,?,9.0,1988.0,2007.0,3,1,1,260.0,2,2,1,2,?,?,2,808.0,5,?,?,?,0,?,1,4,1680.0,?,?,?,1.0,0.0,2.0,0.0,3.0,1.0,?,5.0,6,1.0,1,1988.0,0,?,540.0,?,?,?,292.0,44.0,0.0,182.0,?,0.0,?,2009,8,4,222000.0
20.0,?,7314.0,?,3,3,0,4,?,?,7.0,?,2007.0,2007.0,?,1,3,82.0,?,3,2,2,?,0,2,?,?,0.0,508.0,?,0,0,1,4,?,0.0,0.0,?,1.0,0.0,2.0,?,2.0,1.0,2,?,?,?,1,2007.0,1,2.0,632.0,4,?,2,?,0.0,0.0,0.0,0.0,0.0,0.0,2009,8,4,194500.0
90.0,3,?,1,3,?,0,?,?,2,5.0,5.0,?,?,1,?,1,95.0,3,3,?,3,3,3,5,0.0,5,0.0,1584.0,?,0,4,?,4,1776.0,0.0,0.0,?,?,0.0,2.0,0.0,?,2.0,3,9.0,6,?,?,1968.0,?,?,?,4,?,?,0.0,?,0.0,0.0,?,0.0,0.0,?,0,?,?
30.0,4,6240.0,1,3,?,?,4,?,?,4.0,5.0,?,?,?,1,2,0.0,3,3,1,?,3,3,1,152.0,5,?,628.0,?,0,4,1,?,?,0.0,?,?,0.0,0.0,?,0.0,2.0,1.0,?,5.0,?,?,5,?,2,?,?,4,?,?,0.0,?,112.0,0.0,0.0,0.0,0.0,2009,8,4,103000.0
?,?,?,1,?,?,0,?,0,?,?,5.0,1995.0,1996.0,1,1,2,0.0,2,3,?,2,3,?,2,1180.0,5,0.0,?,1595.0,0,0,?,4,?,0.0,?,1616.0,?,?,?,?,2.0,1.0,2,5.0,6,?,1,1995.0,1,2.0,?,4,4,2,237.0,152.0,0.0,?,0.0,0.0,0.0,2010,8,4,236500.0
?,3,9590.0,1,0,3,?,?,0,0,7.0,5.0,2003.0,2003.0,1,?,?,442.0,2,3,2,?,?,?,2,786.0,5,0.0,82.0,?,?,0,?,?,1146.0,?,?,1146.0,1.0,0.0,2.0,?,3.0,?,2,6.0,6,?,1,2003.0,0,2.0,438.0,4,?,2,?,22.0,0.0,0.0,0.0,?,0.0,2007,?,4,187500.0
?,3,11404.0,1,?,?,0,4,0,0,7.0,5.0,1998.0,1999.0,1,1,1,?,2,3,2,?,3,?,?,?,?,0.0,901.0,1153.0,0,0,1,?,1153.0,?,0.0,2031.0,0.0,?,2.0,1.0,3.0,1.0,?,8.0,6,?,1,1998.0,?,?,541.0,4,4,?,192.0,84.0,0.0,0.0,0.0,0.0,0.0,2008,?,4,222500.0
20.0,3,10000.0,1,3,3,?,0,0,?,5.0,6.0,?,?,3,1,2,?,3,3,1,3,3,3,1,?,5,?,270.0,?,0,0,1,?,1144.0,0.0,?,1144.0,1.0,0.0,1.0,?,?,1.0,3,6.0,?,?,?,1961.0,1,?,?,4,?,?,165.0,0.0,0.0,?,0.0,?,400.0,?,?,?,131400.0
20.0,?,8978.0,1,0,3,0,0,0,0,?,5.0,1968.0,?,1,?,2,0.0,?,?,2,3,3,3,5,?,5,0.0,?,948.0,0,?,1,4,948.0,0.0,0.0,948.0,?,0.0,1.0,0.0,3.0,1.0,3,?,6,0.0,1,1968.0,2,1.0,300.0,?,4,2,147.0,0.0,?,0.0,0.0,0.0,0.0,2007,8,3,108000.0
75.0,?,10800.0,1,3,?,0,4,0,0,7.0,7.0,?,1970.0,1,?,2,?,3,3,?,2,3,?,4,?,5,?,490.0,?,?,?,0,?,880.0,?,0.0,1768.0,0.0,?,1.0,?,2.0,1.0,3,6.0,?,2.0,5,1914.0,2,?,320.0,4,?,0,?,341.0,0.0,0.0,0.0,0.0,?,2006,8,4,163000.0
60.0,3,10463.0,1,0,1,0,1,0,0,?,?,2005.0,?,1,1,2,?,?,3,?,2,3,3,5,0.0,5,?,893.0,893.0,0,0,1,?,?,900.0,0.0,1801.0,0.0,0.0,2.0,1.0,3.0,1.0,2,?,?,1.0,?,2005.0,0,3.0,800.0,4,4,2,0.0,?,0.0,0.0,0.0,?,?,2006,8,?,239900.0
60.0,3,9313.0,1,0,3,0,4,?,0,?,5.0,?,2004.0,?,1,?,0.0,?,3,2,?,3,3,?,0.0,5,?,864.0,864.0,?,?,1,4,864.0,864.0,0.0,1728.0,?,0.0,2.0,1.0,3.0,1.0,2,7.0,6,0.0,1,2004.0,1,?,?,4,?,2,187.0,56.0,0.0,?,0.0,0.0,0.0,?,8,4,?
70.0,4,?,?,3,3,0,?,0,0,5.0,7.0,?,?,1,1,2,?,3,2,0,1,0,?,5,0.0,5,?,?,264.0,0,0,?,4,768.0,?,0.0,1432.0,0.0,?,?,?,2.0,1.0,3,?,6,0.0,5,?,2,2.0,360.0,4,?,2,270.0,0.0,?,0.0,?,0.0,0.0,2007,8,?,132000.0
?,?,?,?,?,3,?,4,?,0,6.0,?,1961.0,?,3,1,2,0.0,?,2,?,3,3,2,2,832.0,5,0.0,80.0,912.0,0,?,?,4,912.0,?,?,912.0,1.0,1.0,?,0.0,3.0,?,2,5.0,6,?,5,1962.0,?,1.0,?,4,?,?,168.0,0.0,0.0,0.0,0.0,?,0.0,2008,8,?,142000.0
