@relation dataset

@attribute mssubclass real
@attribute mszoning {0, 1, 2, 3, 4}
@attribute lotarea real
@attribute street {0, 1}
@attribute lotshape {0, 1, 2, 3}
@attribute landcontour {0, 1, 2, 3}
@attribute utilities {0, 1}
@attribute lotconfig {0, 1, 2, 3, 4}
@attribute landslope {0, 1, 2}
@attribute bldgtype {0, 1, 2, 3, 4}
@attribute overallqual real
@attribute overallcond real
@attribute yearbuilt real
@attribute yearremodadd real
@attribute roofstyle {0, 1, 2, 3, 4, 5}
@attribute roofmatl {0, 1, 2, 3, 4, 5, 6, 7}
@attribute masvnrtype {0, 1, 2, 3}
@attribute masvnrarea real
@attribute exterqual {0, 1, 2, 3}
@attribute extercond {0, 1, 2, 3}
@attribute foundation {0, 1, 2, 3, 4}
@attribute bsmtqual {0, 1, 2, 3}
@attribute bsmtcond {0, 1, 2, 3}
@attribute bsmtexposure {0, 1, 2, 3}
@attribute bsmtfintype1 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf1 real
@attribute bsmtfintype2 {0, 1, 2, 3, 4, 5}
@attribute bsmtfinsf2 real
@attribute bsmtunfsf real
@attribute totalbsmtsf real
@attribute heating {0, 1, 2, 3}
@attribute heatingqc {0, 1, 2, 3, 4}
@attribute centralair {0, 1}
@attribute electrical {0, 1, 2, 3, 4}
@attribute 1stflrsf real
@attribute 2ndflrsf real
@attribute lowqualfinsf real
@attribute grlivarea real
@attribute bsmtfullbath real
@attribute bsmthalfbath real
@attribute fullbath real
@attribute halfbath real
@attribute bedroomabvgr real
@attribute kitchenabvgr real
@attribute kitchenqual {0, 1, 2, 3}
@attribute totrmsabvgrd real
@attribute functional {0, 1, 2, 3, 4, 5, 6}
@attribute fireplaces real
@attribute garagetype {0, 1, 2, 3, 4, 5}
@attribute garageyrblt real
@attribute garagefinish {0, 1, 2}
@attribute garagecars real
@attribute garagearea real
@attribute garagequal {0, 1, 2, 3, 4}
@attribute garagecond {0, 1, 2, 3, 4}
@attribute paveddrive {0, 1, 2}
@attribute wooddecksf real
@attribute openporchsf real
@attribute enclosedporch real
@attribute 3ssnporch real
@attribute screenporch real
@attribute poolarea real
@attribute miscval real
@attribute yrsold {2006, 2007, 2008, 2009, 2010}
@attribute saletype {0, 1, 2, 3, 4, 5, 6, 7, 8}
@attribute salecondition {0, 1, 2, 3, 4, 5}
@attribute saleprice real


@data
30.0,?,5400.0,1,3,3,0,0,2,0,5.0,?,1921.0,1968.0,1,?,2,0.0,3,?,?,3,3,?,5,0.0,?,0.0,1073.0,1073.0,0,0,?,4,1073.0,0.0,0.0,1073.0,0.0,0.0,1.0,0.0,2.0,1.0,3,4.0,?,0.0,5,1968.0,2,1.0,326.0,4,4,2,0.0,0.0,112.0,?,?,0.0,?,2006,8,0,?
50.0,4,6120.0,?,?,3,0,?,0,0,5.0,6.0,1936.0,1950.0,1,1,2,0.0,?,1,0,3,3,3,5,?,5,0.0,?,927.0,0,4,1,4,?,472.0,0.0,1539.0,0.0,0.0,?,1.0,3.0,1.0,3,5.0,6,0.0,5,1995.0,2,2.0,?,?,4,?,112.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,8,4,141500.0
?,3,13811.0,1,0,3,?,4,?,?,6.0,6.0,1987.0,1987.0,1,1,1,72.0,3,3,1,2,1,3,2,980.0,3,?,92.0,1112.0,0,2,1,4,?,0.0,0.0,1137.0,1.0,?,2.0,0.0,2.0,?,2,5.0,6,1.0,1,1987.0,2,2.0,551.0,4,4,?,125.0,0.0,0.0,0.0,0.0,0.0,?,2006,8,4,?
30.0,4,6000.0,1,3,3,0,4,0,0,5.0,7.0,?,1950.0,1,1,?,0.0,?,3,?,3,3,3,?,616.0,5,0.0,0.0,616.0,?,2,1,4,?,0.0,0.0,?,0.0,0.0,1.0,0.0,2.0,1.0,3,?,6,?,5,?,2,?,?,4,4,?,0.0,0.0,?,0.0,0.0,0.0,0.0,2006,?,4,89000.0
20.0,?,?,?,0,3,0,?,0,0,5.0,7.0,1952.0,1952.0,1,?,?,0.0,3,3,2,?,?,2,3,210.0,0,?,219.0,980.0,0,1,1,0,1148.0,0.0,0.0,?,0.0,1.0,1.0,0.0,2.0,1.0,3,6.0,?,0.0,5,1952.0,?,1.0,308.0,?,?,?,?,0.0,0.0,0.0,0.0,0.0,0.0,2006,8,4,123500.0
20.0,3,8450.0,1,3,3,0,?,?,0,5.0,8.0,1965.0,2009.0,1,1,2,0.0,3,2,1,?,3,3,2,553.0,1,117.0,224.0,894.0,0,0,1,4,?,0.0,?,894.0,?,?,1.0,0.0,?,1.0,3,5.0,6,1.0,5,?,2,1.0,336.0,4,?,2,416.0,144.0,?,0.0,0.0,0.0,0.0,?,?,?,?
120.0,1,4282.0,1,?,3,0,4,0,?,7.0,?,2004.0,2004.0,1,1,2,?,2,3,2,2,?,?,?,16.0,5,?,1375.0,1391.0,0,0,?,?,?,?,0.0,1391.0,?,0.0,2.0,0.0,2.0,1.0,2,5.0,?,?,1,2004.0,1,?,530.0,4,4,2,156.0,158.0,0.0,?,0.0,0.0,0.0,2008,8,4,196000.0
?,?,14331.0,1,3,3,0,4,?,?,8.0,5.0,2002.0,2002.0,3,1,1,630.0,?,?,?,0,3,1,?,?,5,0.0,526.0,?,0,0,1,?,?,?,0.0,1800.0,1.0,0.0,2.0,0.0,3.0,1.0,2,7.0,6,1.0,1,2002.0,0,3.0,765.0,4,4,2,270.0,?,0.0,0.0,0.0,0.0,?,2006,8,?,312500.0
20.0,3,9600.0,1,3,3,0,4,0,0,?,?,1969.0,1969.0,?,1,?,?,3,3,1,?,3,3,5,0.0,5,?,1164.0,1164.0,?,4,1,?,?,0.0,0.0,?,0.0,0.0,?,1.0,3.0,1.0,3,6.0,6,0.0,1,1969.0,2,2.0,528.0,4,?,?,0.0,0.0,?,0.0,0.0,0.0,0.0,2006,0,4,140000.0
?,3,12438.0,?,0,3,0,4,?,0,8.0,5.0,?,2006.0,3,?,1,466.0,0,3,2,0,1,3,5,?,5,0.0,1234.0,1234.0,0,0,?,4,1264.0,1312.0,0.0,?,0.0,0.0,2.0,1.0,?,1.0,0,?,6,1.0,3,2006.0,0,3.0,666.0,4,4,2,324.0,100.0,?,?,0.0,0.0,0.0,?,?,5,?
190.0,4,7630.0,1,?,3,0,4,0,1,5.0,9.0,1900.0,1996.0,1,1,2,0.0,?,2,?,2,?,3,?,0.0,5,0.0,360.0,?,0,2,1,4,1032.0,780.0,0.0,1812.0,?,0.0,2.0,0.0,4.0,2.0,2,8.0,6,1.0,?,1999.0,?,2.0,672.0,4,4,?,344.0,0.0,40.0,?,0.0,0.0,0.0,2010,8,4,140000.0
?,3,8400.0,1,3,3,0,4,0,0,7.0,5.0,2004.0,2005.0,1,?,1,109.0,2,3,2,2,3,0,2,712.0,5,0.0,761.0,1473.0,0,0,1,4,1484.0,0.0,?,1484.0,1.0,0.0,2.0,0.0,3.0,1.0,2,?,6,0.0,1,?,1,2.0,606.0,4,4,?,0.0,35.0,0.0,144.0,0.0,0.0,0.0,2010,8,4,213000.0
20.0,?,115149.0,1,1,2,0,1,2,?,7.0,5.0,1971.0,2002.0,?,?,3,351.0,3,3,1,2,3,1,2,1219.0,5,0.0,424.0,1643.0,0,4,1,4,1824.0,?,0.0,?,1.0,0.0,2.0,0.0,2.0,1.0,2,5.0,6,2.0,1,1971.0,2,2.0,739.0,4,?,2,?,48.0,0.0,0.0,?,0.0,0.0,2007,8,?,302000.0
120.0,?,?,?,3,?,0,4,0,4,8.0,5.0,?,2006.0,3,?,1,176.0,2,3,2,2,3,3,2,863.0,5,?,461.0,1324.0,?,?,1,?,1324.0,0.0,0.0,1324.0,1.0,0.0,2.0,0.0,2.0,?,2,6.0,6,1.0,1,2006.0,0,2.0,550.0,4,?,2,192.0,38.0,0.0,0.0,0.0,?,?,2009,8,4,?
60.0,?,?,1,0,3,0,?,?,0,?,5.0,?,2007.0,3,?,2,0.0,2,3,?,2,?,?,5,0.0,?,0.0,728.0,728.0,?,0,1,4,?,728.0,0.0,?,0.0,0.0,?,1.0,3.0,?,2,8.0,6,?,1,2007.0,0,?,?,4,4,2,100.0,24.0,0.0,0.0,0.0,0.0,0.0,?,?,5,179540.0
20.0,3,7162.0,?,0,?,0,4,0,?,5.0,?,1966.0,1966.0,?,1,0,41.0,3,3,2,3,3,3,5,?,5,0.0,876.0,876.0,0,?,1,4,?,?,?,?,0.0,?,1.0,0.0,3.0,1.0,?,6.0,6,0.0,?,1966.0,2,1.0,408.0,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,?,8,?,109900.0
?,0,8712.0,1,3,?,0,4,1,?,?,?,1900.0,1950.0,1,1,2,0.0,3,3,3,?,3,2,5,0.0,5,0.0,859.0,859.0,0,?,1,4,859.0,?,0.0,?,0.0,0.0,1.0,0.0,2.0,?,?,7.0,6,0.0,5,1964.0,1,?,?,4,4,?,68.0,0.0,98.0,0.0,0.0,0.0,0.0,2010,8,0,102776.0
120.0,?,4671.0,1,0,?,0,4,0,4,8.0,5.0,1988.0,1989.0,1,1,2,?,2,3,2,2,3,?,2,767.0,5,0.0,461.0,1228.0,0,?,1,4,1228.0,0.0,0.0,1228.0,1.0,?,2.0,0.0,2.0,1.0,2,5.0,6,?,1,1988.0,0,2.0,472.0,4,4,?,168.0,120.0,0.0,0.0,0.0,0.0,0.0,2008,8,?,?
190.0,3,?,1,3,3,0,4,?,1,?,5.0,1970.0,1970.0,1,1,1,160.0,3,3,1,3,?,0,0,789.0,?,?,?,960.0,1,?,0,4,960.0,0.0,?,960.0,1.0,0.0,1.0,0.0,3.0,1.0,?,6.0,?,0.0,5,1970.0,2,?,?,4,?,2,?,288.0,?,0.0,?,0.0,0.0,?,?,4,129000.0
60.0,3,13517.0,?,0,3,0,1,?,?,?,?,1976.0,2005.0,?,?,1,289.0,2,3,?,3,?,3,2,?,5,0.0,192.0,?,0,0,?,4,?,754.0,?,?,0.0,0.0,2.0,1.0,3.0,1.0,?,?,6,?,1,1976.0,1,2.0,475.0,4,4,2,0.0,44.0,0.0,?,0.0,0.0,?,2010,8,4,130500.0
?,?,10140.0,?,3,3,0,4,0,0,6.0,?,1974.0,1974.0,3,1,1,?,3,3,1,2,?,?,?,?,5,0.0,1064.0,1064.0,0,4,1,4,1350.0,0.0,0.0,1350.0,0.0,0.0,2.0,0.0,3.0,1.0,3,7.0,6,1.0,1,1974.0,1,2.0,?,4,4,2,0.0,?,0.0,?,0.0,0.0,0.0,?,8,4,?
70.0,4,10800.0,1,3,0,0,4,?,0,7.0,8.0,1890.0,1998.0,1,1,2,0.0,3,2,?,3,3,3,5,0.0,5,0.0,718.0,718.0,0,0,1,4,1576.0,978.0,0.0,2554.0,?,0.0,1.0,1.0,3.0,?,3,8.0,6,0.0,5,1996.0,2,2.0,704.0,?,?,1,0.0,48.0,143.0,0.0,0.0,0.0,0.0,2007,8,?,159500.0
20.0,3,10000.0,1,3,?,0,4,0,?,5.0,6.0,1973.0,2000.0,1,1,?,0.0,3,3,1,2,3,3,1,1084.0,?,?,92.0,1176.0,0,2,1,4,1178.0,0.0,0.0,1178.0,0.0,1.0,1.0,1.0,3.0,1.0,2,5.0,6,1.0,?,1973.0,2,2.0,439.0,4,4,2,224.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,8,?,157000.0
60.0,3,?,1,?,3,0,4,?,0,7.0,5.0,?,1994.0,3,1,?,651.0,2,3,2,?,3,1,2,1173.0,5,0.0,138.0,1311.0,0,0,1,?,?,1093.0,0.0,?,1.0,0.0,2.0,1.0,3.0,1.0,?,9.0,6,1.0,1,1993.0,?,3.0,983.0,4,4,2,250.0,?,?,?,0.0,0.0,0.0,2008,8,4,341000.0
20.0,3,9920.0,?,0,?,0,4,0,0,5.0,6.0,1969.0,1969.0,?,1,2,0.0,3,3,1,2,3,?,0,523.0,5,?,448.0,971.0,0,?,?,4,971.0,0.0,0.0,971.0,0.0,0.0,?,1.0,3.0,1.0,3,5.0,6,1.0,1,1969.0,2,1.0,300.0,4,4,2,0.0,0.0,0.0,0.0,0.0,0.0,?,?,8,4,?
120.0,3,6563.0,1,0,2,0,1,?,0,8.0,5.0,1985.0,1985.0,1,1,2,?,2,3,2,2,3,1,2,1148.0,?,0.0,594.0,1742.0,0,4,1,?,1742.0,0.0,0.0,1742.0,?,0.0,2.0,0.0,2.0,1.0,2,5.0,6,1.0,1,1985.0,1,2.0,?,4,?,2,?,28.0,?,0.0,0.0,0.0,0.0,2006,8,4,275000.0
?,4,4426.0,1,3,?,0,4,0,4,?,5.0,2004.0,?,1,1,1,169.0,2,3,2,2,3,0,2,662.0,5,0.0,186.0,848.0,0,0,1,4,848.0,?,0.0,848.0,1.0,0.0,1.0,0.0,1.0,1.0,2,3.0,6,0.0,1,2004.0,1,2.0,420.0,4,?,2,160.0,0.0,0.0,0.0,0.0,?,0.0,2010,?,4,?
?,?,?,1,3,3,0,4,0,0,?,7.0,1970.0,1970.0,1,1,2,0.0,3,2,1,?,?,?,0,191.0,?,0.0,673.0,864.0,?,?,1,4,?,0.0,0.0,864.0,0.0,?,1.0,?,3.0,1.0,3,5.0,6,0.0,5,?,?,?,463.0,4,?,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,?,4,124500.0
50.0,3,?,?,?,?,0,4,0,0,4.0,6.0,1954.0,?,1,?,?,0.0,3,3,2,3,?,3,5,0.0,5,0.0,941.0,?,0,?,?,4,997.0,473.0,0.0,1470.0,0.0,0.0,?,0.0,?,1.0,3,7.0,6,0.0,5,1958.0,2,1.0,548.0,4,?,?,0.0,0.0,0.0,?,156.0,?,0.0,?,8,4,135000.0
20.0,3,13286.0,1,0,3,?,4,0,?,9.0,5.0,2007.0,2008.0,3,1,3,340.0,0,3,2,?,3,?,2,1234.0,5,0.0,464.0,?,0,0,1,4,?,0.0,?,1698.0,1.0,0.0,2.0,0.0,3.0,1.0,?,8.0,6,?,1,2007.0,?,3.0,768.0,?,4,2,327.0,64.0,0.0,0.0,0.0,0.0,0.0,2009,8,4,320000.0
?,3,6960.0,1,3,3,?,?,0,0,4.0,?,1970.0,1970.0,1,?,2,0.0,3,3,1,3,?,3,0,?,1,239.0,250.0,864.0,?,4,1,4,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,?,1.0,2,5.0,6,?,5,1989.0,?,2.0,?,4,4,2,?,0.0,0.0,?,?,0.0,500.0,2009,8,?,120500.0
20.0,3,21695.0,1,0,3,0,0,0,0,6.0,9.0,1988.0,2007.0,?,1,1,260.0,2,?,?,2,3,3,2,808.0,5,0.0,72.0,880.0,?,0,1,?,1680.0,0.0,0.0,1680.0,1.0,0.0,2.0,0.0,3.0,1.0,2,?,?,1.0,1,1988.0,0,2.0,540.0,4,4,?,292.0,?,0.0,?,?,0.0,0.0,2009,8,4,?
20.0,3,?,1,3,3,0,4,0,0,7.0,5.0,2007.0,2007.0,1,1,3,82.0,2,3,?,?,3,0,2,?,5,0.0,508.0,1232.0,0,0,1,4,1232.0,?,0.0,1232.0,?,0.0,2.0,0.0,2.0,1.0,2,6.0,?,0.0,1,?,1,2.0,?,4,4,2,132.0,0.0,?,0.0,0.0,?,0.0,2009,8,?,194500.0
90.0,3,11475.0,1,?,3,0,0,0,2,5.0,5.0,1958.0,1958.0,1,1,1,95.0,3,3,1,3,3,?,5,0.0,?,0.0,1584.0,1584.0,0,4,1,4,1776.0,0.0,0.0,1776.0,1.0,0.0,2.0,0.0,4.0,2.0,3,?,6,0.0,5,?,?,3.0,888.0,4,4,2,?,25.0,0.0,0.0,0.0,?,0.0,2009,0,?,110000.0
30.0,?,?,1,3,3,?,4,?,0,4.0,?,1925.0,?,1,1,2,0.0,?,3,?,3,3,3,1,?,?,?,628.0,780.0,0,4,1,0,848.0,0.0,360.0,1208.0,?,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,5,1962.0,2,?,539.0,?,4,2,?,23.0,112.0,?,0.0,?,?,2009,8,4,103000.0
120.0,3,5389.0,1,0,3,0,4,0,4,?,5.0,1995.0,1996.0,1,1,2,?,2,3,?,2,?,3,2,1180.0,5,?,415.0,1595.0,?,0,?,4,1616.0,0.0,0.0,1616.0,1.0,0.0,2.0,0.0,?,?,2,5.0,6,?,1,1995.0,1,2.0,608.0,4,4,2,237.0,152.0,?,0.0,0.0,0.0,0.0,2010,8,4,236500.0
80.0,?,9590.0,1,0,3,0,0,0,?,7.0,5.0,2003.0,2003.0,1,?,1,442.0,?,3,?,0,3,?,2,786.0,5,0.0,82.0,868.0,0,0,1,?,?,0.0,0.0,1146.0,1.0,0.0,?,0.0,3.0,1.0,2,6.0,6,1.0,1,2003.0,0,2.0,438.0,4,4,?,160.0,22.0,0.0,0.0,0.0,0.0,0.0,2007,8,4,187500.0
60.0,3,11404.0,?,0,3,0,4,0,0,7.0,5.0,?,1999.0,1,1,1,202.0,2,?,2,2,3,?,?,252.0,5,0.0,901.0,1153.0,?,0,1,4,?,878.0,0.0,?,?,0.0,2.0,?,3.0,1.0,2,8.0,6,1.0,1,1998.0,0,2.0,541.0,4,4,?,192.0,84.0,0.0,0.0,?,0.0,0.0,2008,8,4,222500.0
?,?,10000.0,?,3,?,?,0,?,0,5.0,6.0,?,1983.0,3,1,2,?,3,3,?,3,3,3,1,594.0,5,0.0,?,864.0,0,0,1,4,1144.0,0.0,0.0,1144.0,?,0.0,1.0,0.0,?,1.0,?,6.0,6,1.0,?,?,1,?,?,4,4,2,165.0,0.0,?,0.0,?,0.0,400.0,2009,8,4,131400.0
?,3,8978.0,1,0,3,0,0,0,0,5.0,5.0,1968.0,1968.0,1,1,?,0.0,3,3,2,3,3,3,?,0.0,5,0.0,948.0,948.0,0,4,1,4,948.0,0.0,0.0,?,?,0.0,?,0.0,3.0,1.0,3,6.0,6,?,?,1968.0,?,1.0,?,?,4,?,147.0,0.0,?,?,0.0,?,0.0,2007,8,3,108000.0
?,4,10800.0,?,?,?,0,?,0,0,7.0,?,1914.0,1970.0,1,1,?,?,?,3,?,2,3,2,4,390.0,5,0.0,490.0,880.0,?,?,0,4,880.0,?,0.0,?,0.0,0.0,1.0,1.0,2.0,1.0,3,6.0,?,2.0,5,1914.0,2,?,320.0,4,4,0,0.0,?,0.0,0.0,?,?,0.0,2006,8,4,163000.0
60.0,3,?,1,0,1,0,1,0,?,8.0,5.0,2005.0,2005.0,1,1,2,0.0,2,3,2,?,3,3,5,0.0,5,?,893.0,893.0,?,0,1,4,?,900.0,?,1801.0,0.0,0.0,2.0,?,3.0,1.0,2,8.0,6,1.0,?,2005.0,0,3.0,?,?,?,2,0.0,116.0,0.0,?,0.0,?,?,2006,?,4,239900.0
?,?,9313.0,?,0,3,0,4,0,0,?,5.0,?,2004.0,1,1,2,?,2,3,2,2,3,3,5,0.0,5,0.0,864.0,864.0,0,?,1,4,864.0,?,0.0,1728.0,0.0,0.0,2.0,?,3.0,1.0,2,7.0,6,?,?,?,1,2.0,572.0,?,4,2,?,56.0,0.0,0.0,0.0,0.0,0.0,2009,8,4,190000.0
70.0,?,9600.0,1,3,3,?,4,0,0,5.0,7.0,?,2002.0,1,1,2,0.0,?,2,0,?,?,3,5,0.0,5,?,?,264.0,0,0,1,4,768.0,664.0,0.0,1432.0,0.0,0.0,2.0,0.0,2.0,1.0,3,7.0,?,0.0,?,1910.0,?,2.0,360.0,4,?,?,?,?,?,0.0,0.0,0.0,0.0,2007,8,0,132000.0
?,3,?,1,0,3,0,4,0,?,6.0,8.0,1961.0,1996.0,3,1,2,0.0,3,?,1,?,3,2,2,?,?,0.0,80.0,912.0,0,?,1,4,912.0,0.0,?,912.0,1.0,1.0,?,0.0,3.0,?,2,5.0,6,0.0,5,1962.0,2,1.0,288.0,4,4,2,168.0,0.0,0.0,0.0,?,0.0,0.0,2008,8,4,142000.0
20.0,3,?,1,3,3,0,4,0,0,?,5.0,2000.0,?,1,1,1,108.0,3,3,2,2,3,3,5,?,5,0.0,?,1349.0,0,0,1,4,1349.0,0.0,?,?,0.0,0.0,2.0,0.0,3.0,1.0,3,6.0,6,0.0,?,2000.0,?,?,?,4,4,2,120.0,55.0,0.0,?,0.0,0.0,0.0,2007,8,4,179000.0
80.0,3,12886.0,1,0,3,0,4,0,0,?,6.0,?,1999.0,?,1,2,0.0,3,3,1,2,3,0,0,444.0,5,0.0,76.0,520.0,0,0,1,4,1464.0,0.0,0.0,1464.0,0.0,?,2.0,0.0,3.0,1.0,?,6.0,3,?,1,?,1,2.0,?,?,4,2,302.0,?,0.0,0.0,100.0,0.0,0.0,2009,8,4,175000.0
120.0,3,5395.0,1,0,1,0,?,0,?,8.0,?,1993.0,1993.0,1,1,?,0.0,2,3,2,?,?,3,?,733.0,?,0.0,604.0,1337.0,0,2,?,4,1337.0,0.0,0.0,?,1.0,0.0,2.0,0.0,2.0,1.0,2,?,6,1.0,1,1993.0,1,2.0,462.0,4,4,2,?,0.0,?,168.0,0.0,?,0.0,2008,8,4,?
60.0,3,8963.0,?,0,3,0,4,0,?,8.0,9.0,1976.0,1996.0,3,1,?,289.0,0,2,1,3,?,?,?,575.0,?,80.0,487.0,1142.0,0,0,?,?,1175.0,1540.0,?,?,0.0,1.0,3.0,1.0,4.0,1.0,2,11.0,6,2.0,3,1994.0,?,2.0,831.0,4,4,2,?,204.0,0.0,?,0.0,0.0,0.0,2008,8,?,299800.0
?,?,?,1,0,?,0,4,0,?,7.0,5.0,2000.0,2000.0,1,1,2,0.0,2,3,2,2,3,3,2,300.0,5,0.0,652.0,952.0,0,0,1,4,980.0,1276.0,0.0,2256.0,?,0.0,?,?,4.0,1.0,?,8.0,6,1.0,3,?,0,2.0,?,4,4,2,224.0,54.0,0.0,?,0.0,0.0,0.0,2009,8,4,236000.0
?,?,?,?,0,3,?,?,0,0,7.0,?,1880.0,?,4,1,2,0.0,?,3,3,3,0,3,5,0.0,?,0.0,1240.0,1240.0,1,4,0,4,1320.0,1320.0,0.0,?,0.0,0.0,1.0,1.0,?,1.0,2,8.0,6,1.0,5,1950.0,2,4.0,864.0,4,?,0,181.0,0.0,?,0.0,?,0.0,0.0,2009,8,4,265979.0
20.0,3,10593.0,1,0,3,0,4,0,?,7.0,5.0,?,1996.0,3,1,1,338.0,2,3,?,2,3,3,?,919.0,5,0.0,801.0,1720.0,?,0,?,4,1720.0,0.0,0.0,1720.0,1.0,0.0,2.0,0.0,?,1.0,2,7.0,?,?,?,1996.0,?,2.0,?,4,4,2,240.0,?,?,0.0,0.0,0.0,?,2010,8,4,260400.0
60.0,3,7750.0,1,3,3,0,4,0,0,?,?,2003.0,2003.0,1,?,2,0.0,2,3,2,2,3,?,5,0.0,5,0.0,?,660.0,0,0,?,4,660.0,660.0,?,?,0.0,0.0,?,1.0,3.0,?,2,6.0,6,?,1,2003.0,0,2.0,400.0,4,4,2,0.0,48.0,?,0.0,0.0,0.0,0.0,2007,?,?,?
?,?,9236.0,1,0,3,0,?,0,?,6.0,5.0,1997.0,1997.0,?,1,2,0.0,3,2,2,?,3,1,?,1200.0,?,0.0,279.0,?,0,0,?,4,1494.0,0.0,0.0,1494.0,?,0.0,2.0,?,?,1.0,2,6.0,6,0.0,1,1997.0,?,?,576.0,4,4,2,168.0,27.0,0.0,0.0,0.0,?,0.0,2006,8,4,217000.0
60.0,3,10240.0,?,?,3,0,4,0,0,8.0,5.0,2005.0,2005.0,1,1,1,178.0,2,3,2,2,3,2,?,?,?,0.0,1030.0,?,0,2,?,4,1038.0,1060.0,0.0,2098.0,0.0,0.0,2.0,1.0,3.0,1.0,0,8.0,6,1.0,?,2005.0,1,3.0,?,4,4,2,192.0,52.0,?,0.0,0.0,?,?,?,8,4,275500.0
20.0,3,7930.0,1,3,3,0,4,0,0,6.0,8.0,1969.0,2005.0,1,1,2,0.0,3,3,1,3,?,3,2,?,3,472.0,115.0,1026.0,0,2,1,4,1026.0,?,0.0,1026.0,?,0.0,1.0,0.0,3.0,1.0,2,?,6,0.0,5,1969.0,?,?,440.0,4,4,2,171.0,?,0.0,0.0,?,0.0,0.0,2009,8,4,156000.0
160.0,1,3230.0,1,3,3,0,?,0,4,?,5.0,1999.0,1999.0,1,?,1,?,3,3,?,2,3,3,?,381.0,?,0.0,348.0,729.0,0,?,1,4,742.0,?,0.0,1471.0,0.0,0.0,2.0,1.0,3.0,1.0,?,6.0,6,0.0,5,1999.0,2,2.0,440.0,4,4,2,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2009,8,4,172500.0
60.0,3,10769.0,?,?,3,?,4,0,?,8.0,5.0,2007.0,?,1,?,2,0.0,2,3,2,2,3,0,?,20.0,5,0.0,846.0,866.0,0,0,1,4,?,902.0,0.0,1768.0,0.0,?,2.0,?,3.0,1.0,?,7.0,6,0.0,1,2007.0,1,?,578.0,?,4,2,144.0,105.0,?,0.0,0.0,0.0,0.0,2009,?,4,212000.0
60.0,3,11616.0,?,?,?,0,1,0,0,6.0,5.0,1978.0,?,3,1,0,?,3,3,1,3,3,?,?,?,5,0.0,234.0,672.0,0,4,1,4,672.0,714.0,0.0,1386.0,?,0.0,2.0,1.0,?,1.0,3,6.0,6,1.0,1,1978.0,0,2.0,440.0,4,4,2,335.0,0.0,0.0,?,0.0,0.0,0.0,2010,8,0,?
160.0,1,2280.0,1,?,3,0,4,0,3,7.0,?,?,1999.0,1,1,?,360.0,?,?,2,2,3,3,?,549.0,5,0.0,195.0,744.0,?,2,1,?,757.0,744.0,?,?,0.0,0.0,?,1.0,?,1.0,3,6.0,?,0.0,?,?,2,?,440.0,4,?,2,0.0,?,?,0.0,0.0,0.0,0.0,2008,8,4,179400.0
60.0,3,12257.0,1,0,?,0,4,0,0,8.0,5.0,1995.0,1995.0,1,1,1,513.0,2,3,?,2,3,0,3,56.0,0,?,?,1318.0,0,0,?,4,1328.0,1203.0,0.0,2531.0,0.0,0.0,?,1.0,4.0,1.0,2,9.0,6,1.0,?,1995.0,1,3.0,752.0,4,4,?,?,98.0,?,0.0,0.0,0.0,?,2007,8,4,?
20.0,?,9100.0,1,?,?,0,4,0,0,6.0,6.0,1959.0,1959.0,?,?,?,0.0,3,3,1,3,?,3,4,612.0,5,0.0,252.0,864.0,0,0,?,4,864.0,?,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,3,5.0,6,0.0,5,2008.0,2,1.0,300.0,0,0,2,?,0.0,0.0,0.0,0.0,0.0,450.0,2009,8,4,127500.0
30.0,4,6911.0,?,3,3,0,?,0,?,5.0,5.0,1924.0,1950.0,1,1,2,0.0,?,3,2,?,3,2,3,405.0,5,?,740.0,1145.0,0,4,1,4,1301.0,0.0,0.0,?,0.0,?,1.0,0.0,2.0,1.0,1,5.0,2,?,?,1965.0,?,2.0,440.0,4,4,?,?,0.0,?,0.0,0.0,?,0.0,2009,8,4,100000.0
60.0,1,8640.0,1,3,3,0,?,0,0,7.0,5.0,2009.0,2009.0,1,1,2,0.0,3,3,2,2,3,2,2,24.0,5,0.0,732.0,?,?,0,1,4,764.0,783.0,0.0,1547.0,0.0,0.0,2.0,1.0,3.0,1.0,2,7.0,6,0.0,1,2009.0,2,2.0,614.0,4,4,2,169.0,45.0,0.0,0.0,0.0,0.0,0.0,2010,?,?,215200.0
60.0,?,9430.0,1,?,3,?,?,0,0,?,?,1999.0,1999.0,1,1,1,673.0,2,3,2,?,?,2,2,1163.0,?,0.0,89.0,1252.0,0,0,1,4,1268.0,1097.0,0.0,2365.0,?,0.0,2.0,1.0,3.0,1.0,?,?,?,1.0,1,?,?,3.0,?,4,4,2,0.0,128.0,?,0.0,180.0,0.0,0.0,2009,8,4,337000.0
