@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {0, 1}


@data
?,0.0,?,0.0,?,0.0,0.0,-1.0,?,?,?,?,0.37333,?,-0.12,0.0,?,?,-1.0,?,?,1.0,?,0.0,0.0,1.0,0.22667,?,?,?,?,?,?,?
?,0.88179,0.43491,0.59573,?,0.19672,0.94537,-0.24103,0.92544,?,?,-0.86443,?,-0.92384,-0.05338,?,?,-0.4695,-0.73285,?,?,0.26384,?,?,?,?,?,0.72478,0.09599,?,?,?,0.57656,1
?,?,0.0252,?,?,?,?,-0.25706,0.92324,-0.10312,0.1938,?,?,-0.94053,?,-0.13117,?,?,?,?,-0.85597,?,-0.22786,0.27942,-0.06295,?,-0.11876,0.27657,?,?,?,?,?,?
1.0,?,?,0.5404,0.78579,?,?,?,?,?,?,?,?,-0.84442,-0.24164,?,?,?,-0.87787,?,-0.89064,?,?,?,?,0.83008,?,?,?,?,?,-0.03983,0.79444,1
1.0,?,?,0.59085,0.00481,?,?,?,0.00963,?,-0.07461,?,?,?,?,0.67509,0.09146,?,0.0,?,?,?,0.03129,0.65945,?,0.60463,0.02019,?,0.04452,0.61733,?,0.61372,?,?
?,?,-0.0239,0.70772,?,0.72243,?,?,0.07721,?,0.43934,0.63787,?,?,?,?,0.06066,0.61029,0.05147,?,?,0.52022,?,0.72978,?,?,?,0.30882,?,0.55916,?,0.60294,?,?
?,0.61538,0.18923,?,0.0178,0.77486,?,0.65077,?,0.77538,?,?,?,?,0.05776,?,?,?,?,?,?,0.63878,?,?,-0.07231,?,?,?,?,?,0.09207,?,?,?
1.0,?,?,?,0.00202,?,?,?,?,?,?,?,0.00585,?,0.00673,0.80622,?,?,?,?,?,0.74635,0.00978,?,-0.04243,0.70824,0.01096,0.62235,?,?,?,?,?,?
?,?,?,?,0.10435,0.4913,?,0.46957,-0.03913,?,-0.12609,?,0.04783,?,?,?,0.19565,0.42174,?,?,?,0.32174,?,0.47391,?,?,0.06908,0.38696,?,0.35217,?,0.44783,?,?
1.0,0.7983,0.09417,?,0.20656,0.71628,0.28068,?,?,?,0.50122,0.57898,0.60814,?,?,?,0.67861,0.29587,0.63548,?,0.68104,?,?,?,?,?,?,-0.18226,?,?,?,-0.27339,?,?
?,?,?,?,0.25101,0.9839,?,?,?,0.74977,0.60297,?,0.71942,0.55311,0.74079,?,?,0.21137,?,?,0.82162,-0.01734,?,-0.15144,0.75596,?,?,?,0.60948,-0.40291,0.54522,-0.42815,0.44534,1
1.0,?,0.13425,?,0.31543,?,0.43388,0.63388,?,?,?,?,?,0.24266,?,?,?,?,0.76261,?,0.66926,-0.30263,?,-0.40552,0.50489,-0.46215,?,?,?,?,?,-0.48808,?,?
1.0,?,?,0.90946,?,?,0.4996,0.73678,?,?,?,0.48698,?,0.30459,?,0.17959,?,?,?,?,?,-0.33023,0.82492,-0.46534,0.76482,?,?,-0.67929,?,?,?,?,0.26092,1
?,?,?,?,0.35543,?,?,?,?,0.50376,0.74922,?,0.81795,?,0.83558,0.00396,?,?,?,?,0.76193,-0.43087,0.65385,?,?,?,?,-0.64511,?,-0.6571,?,?,?,1
1.0,0.76627,0.21106,?,0.38112,?,?,?,0.22273,?,0.59565,-0.07727,0.44545,0.0,0.48636,?,0.42014,-0.56136,0.36818,?,?,?,?,?,?,?,?,-0.2754,?,-0.19962,?,?,?,1
1.0,?,-0.60927,0.8543,0.55298,0.81126,?,0.56623,0.16225,0.32781,?,?,0.12252,0.63907,?,0.71854,0.42715,?,?,?,?,?,?,?,0.26653,?,0.27687,0.46216,?,?,0.29324,?,0.29942,1
?,?,?,0.70019,?,?,?,?,0.01139,0.56167,-0.0778,0.6907,0.12524,?,?,?,-0.03416,?,?,?,?,?,?,?,0.37381,?,0.17951,0.1518,?,?,?,?,?,1
?,?,?,0.80562,-0.02299,?,?,0.66725,-0.0662,0.59582,-0.07666,0.6726,?,0.6426,?,?,?,0.71254,?,?,?,?,?,?,?,0.48659,-0.09128,0.52613,-0.08537,0.44277,?,?,?,?
1.0,?,0.08013,0.96775,-0.00482,0.96683,-0.00722,?,?,?,0.01419,?,?,?,-0.01671,0.98497,?,?,?,0.95016,-0.02364,?,?,0.98164,?,0.93772,?,?,-0.05843,?,-0.03464,0.92226,-0.03673,?
?,?,-0.12371,0.42784,?,0.70103,?,?,?,0.26289,-0.21649,?,?,?,-0.11856,?,0.06186,?,?,0.54639,0.18557,?,?,?,0.19588,?,-0.12447,?,-0.26289,?,0.04124,0.45361,?,1
?,?,-0.04388,0.7653,?,?,0.36028,?,?,?,0.08314,?,-0.43418,?,?,?,?,?,?,?,?,0.70951,0.15359,?,0.23095,0.68775,?,?,?,0.66316,?,?,?,?
1.0,0.50112,?,?,?,0.58876,0.01573,0.58876,?,?,-0.00449,?,?,0.66517,?,0.57303,?,0.64719,?,0.56854,0.14157,?,?,?,?,?,?,?,-0.03596,?,0.10562,0.60674,?,?
?,?,-0.00647,?,?,?,?,?,0.08091,0.67314,0.09709,0.64725,0.15858,?,?,0.54369,?,?,?,?,0.14887,?,0.21683,?,?,?,?,?,-0.06796,0.49191,?,?,?,1
1.0,0.68148,0.1037,0.77037,?,0.65185,?,?,?,?,0.11852,?,0.04938,0.62469,0.0963,?,?,0.73827,?,?,0.00988,?,0.08148,0.66667,?,?,-0.02451,0.76543,0.02222,?,?,?,?,?
?,0.60678,?,?,?,0.52881,-0.04407,?,?,0.70508,?,0.57966,-0.02034,0.5322,?,0.64068,?,?,?,0.5322,?,?,?,?,?,?,?,?,-0.00339,?,-0.02712,?,?,1
1.0,?,?,0.29612,?,0.34951,0.0,0.57282,-0.02427,?,?,?,?,?,0.00485,0.47087,?,?,0.00485,?,?,0.18932,0.25728,0.31068,?,?,?,0.3932,0.17476,0.26214,?,?,-0.01942,1
?,?,?,?,?,0.83904,?,0.74706,?,?,?,0.55076,?,?,0.66237,?,?,0.28379,?,?,?,?,0.71284,?,0.69714,?,?,-0.16209,0.55805,?,0.44195,?,?,?
1.0,?,?,?,0.35237,?,?,0.7176,?,?,?,0.40349,0.83156,?,?,?,?,?,?,?,?,-0.37835,0.71676,-0.51034,0.58324,?,?,?,?,-0.65754,?,?,?,?
?,?,0.21677,?,?,0.76902,0.62415,?,0.7812,?,?,0.10107,0.83312,?,?,?,?,-0.43707,0.61688,-0.55769,0.4812,?,?,?,?,?,0.02277,-0.64872,-0.13462,-0.54615,?,?,?,?
?,?,0.19959,0.96132,0.40803,?,0.56569,?,?,?,?,0.14939,?,0.05167,0.93682,?,?,?,?,-0.50251,?,?,0.50428,?,?,-0.77097,0.15619,-0.75406,?,?,-0.17921,?,-0.34367,?
?,?,0.28082,0.80486,?,?,?,?,?,0.10797,?,?,?,-0.3973,0.82163,-0.58835,?,-0.76305,?,?,?,?,?,?,-0.26883,?,-0.46438,?,?,-0.26389,?,?,?,1
?,?,0.35157,0.67333,?,?,?,?,0.8051,-0.22838,?,?,0.48816,-0.57377,?,?,0.10591,?,-0.06193,-0.81056,?,?,?,?,-0.5362,?,?,0.24321,?,?,-0.30057,0.42805,0.13297,?
?,?,0.10025,0.23308,0.17293,0.03759,?,?,?,0.06266,?,?,0.12767,?,?,-0.06328,?,?,0.01408,?,-0.0028,?,-0.01176,?,-0.01505,?,?,?,?,?,-0.00948,?,?,?
1.0,0.58459,?,?,0.35338,0.75376,?,?,0.19361,?,?,?,?,0.69737,?,0.72368,-0.42669,?,?,0.66917,0.20489,?,?,?,-0.04699,?,?,0.5282,?,?,-0.12218,?,?,1
?,?,?,0.72171,?,?,?,?,0.12961,?,0.2033,?,?,0.44747,0.13507,?,0.02922,0.48158,?,?,0.14616,?,?,?,?,?,?,?,0.16137,?,0.13632,?,?,?
?,?,?,?,?,0.85124,?,?,?,0.84459,?,0.83289,?,0.8268,?,?,0.01943,?,?,?,?,?,0.05352,?,0.0222,?,?,?,?,?,?,?,?,1
?,0.87111,?,?,?,?,?,?,-0.08337,?,?,?,?,?,?,?,?,?,-0.00991,?,?,?,?,?,?,0.85967,?,?,?,?,?,?,?,1
?,0.74916,?,?,?,?,0.12877,0.74313,?,?,?,0.97921,-0.00469,?,?,0.91482,?,0.71026,?,?,?,1.0,?,?,?,?,?,?,?,?,?,?,0.0275,?
1.0,?,?,?,?,?,?,0.45562,?,?,0.01775,?,?,0.71598,?,?,0.12426,?,?,?,?,?,?,0.47929,-0.02367,0.46514,?,?,0.25148,0.31953,-0.14497,0.34615,?,?
1.0,?,0.14689,?,-0.13936,0.85122,-0.13936,0.80979,?,?,?,?,?,?,?,0.51412,?,0.81544,-0.14313,?,?,?,?,?,?,?,-0.16837,?,-0.02072,?,-0.31262,?,?,1
1.0,?,?,?,-0.08493,0.81953,?,?,?,?,?,0.74947,?,0.77495,-0.18684,0.78132,?,0.61996,?,0.79193,?,?,-0.03397,?,-0.26115,0.74115,?,0.66242,-0.22293,0.72611,-0.37792,?,?,?
1.0,?,?,0.83424,0.07337,0.84783,?,0.77174,?,?,-0.05707,0.82337,-0.10598,?,-0.00543,?,?,0.83424,?,?,?,?,-0.27989,?,-0.1875,?,?,0.8587,?,?,?,?,-0.00543,1
?,0.74704,-0.13241,?,0.16996,?,0.09486,0.69565,?,0.66798,?,?,?,?,0.0415,0.63043,-0.00395,?,-0.11858,?,?,?,?,?,-0.10474,0.61847,-0.12041,?,-0.20949,?,0.06917,0.61067,?,?
?,0.46785,?,?,?,0.55432,0.06874,0.47894,?,?,?,?,?,0.67849,?,?,?,?,-0.04656,?,?,?,?,0.41463,?,?,?,?,?,0.53659,-0.11752,0.56319,-0.04435,?
?,?,?,?,0.42881,?,?,0.38825,?,?,?,?,?,?,0.775,?,?,?,?,?,0.19095,-0.83943,?,?,?,?,?,-0.54732,?,-0.30512,?,-0.19312,?,1
1.0,?,0.29282,?,?,0.59952,?,0.26203,?,0.04636,?,-0.23237,?,?,0.81018,?,0.62385,-0.90995,0.362,?,?,-0.93618,-0.19838,?,?,-0.65165,?,-0.41223,-0.85725,-0.1359,?,?,-0.94823,?
?,?,?,0.73232,?,?,?,0.05717,1.0,-0.09238,?,-0.62403,0.71996,?,?,?,0.41195,-1.0,-0.00775,-0.78973,-0.41085,?,?,?,-0.67605,-0.3161,-0.81876,-0.02979,?,0.25392,-0.82127,?,?,?
1.0,?,?,?,?,?,?,0.21991,?,-0.08096,0.85011,?,0.77681,?,?,?,0.31291,-0.75821,?,?,?,?,?,?,-0.52954,?,?,?,-0.61488,0.25164,-0.48468,?,?,?
1.0,0.9287,0.33164,?,0.62349,0.49305,0.84266,?,0.95193,?,?,-0.47202,0.8359,?,?,-0.87474,0.3675,-0.91814,0.05595,-0.89824,?,?,?,?,-0.74735,?,-0.86122,?,-0.87159,?,-0.78057,?,?,?
1.0,?,?,?,?,0.34962,?,?,?,?,?,-0.41729,?,-0.68421,?,-0.74725,?,?,?,?,-0.28195,?,-0.53463,?,?,?,-0.69706,?,?,0.431,?,0.64662,?,?
?,?,-0.02736,?,-0.04104,1.0,?,?,0.01456,0.95278,-0.02604,?,?,?,?,?,?,?,?,?,-0.05252,0.95278,-0.08914,?,-0.08341,?,-0.12912,?,-0.14916,0.97132,?,0.96778,?,?
?,?,?,0.9417,0.01001,0.94994,-0.01472,?,-0.0106,?,-0.0371,?,?,?,?,?,?,?,-0.04711,?,?,?,?,?,?,?,-0.05827,?,?,?,?,0.92049,-0.0742,?
1.0,?,?,0.91324,?,?,?,0.9863,0.18265,0.91781,?,?,-0.08447,?,-0.00228,?,?,0.97032,?,?,?,0.92009,?,?,?,?,?,0.97032,-0.20091,?,?,0.96575,-0.21918,?
?,?,-0.0339,?,0.08475,?,?,?,-0.01695,?,-0.13559,?,?,?,?,0.54237,?,?,?,?,0.30508,?,0.05085,0.40678,0.15254,0.67287,?,?,?,0.83051,?,?,?,?
1.0,0.33333,?,0.44444,0.22222,?,?,0.41667,0.13889,0.5,?,?,?,0.58333,?,?,?,?,-0.19444,?,?,?,?,0.38889,0.08333,0.41543,?,0.19444,?,?,?,?,?,?
?,0.51207,?,1.0,0.5381,?,0.80833,0.45622,?,0.33081,?,?,?,?,1.0,?,0.98722,-0.61382,?,-0.52674,?,?,?,?,0.35175,?,?,?,?,-1.0,?,?,-0.65557,?
?,0.75564,?,?,?,0.54916,0.72063,?,?,?,?,?,0.93778,?,0.82223,-0.52742,?,?,?,?,?,-0.79147,?,-0.98988,-0.29099,?,-0.32792,?,?,-0.34131,?,?,-0.62956,?
1.0,?,?,0.72113,?,0.45625,?,0.1647,?,?,?,?,?,?,?,-0.7847,0.26529,?,?,-0.62041,-0.31351,?,-0.48905,?,-0.67796,?,?,?,?,?,?,0.48319,-0.24313,?
?,?,?,0.75254,?,0.45571,0.88576,0.15323,0.95776,?,0.96301,?,?,?,?,?,?,?,?,?,-0.40949,?,?,-0.36799,?,-0.04578,-0.91221,?,-0.85762,?,?,0.74828,-0.44173,?
?,?,0.36924,0.71976,?,?,?,?,?,?,?,?,0.78766,-0.92145,?,?,0.09585,-1.0,?,-0.66431,?,?,-0.78174,-0.13486,-0.88082,0.19765,?,0.48904,-0.70247,0.69886,?,?,?,?
?,1.0,?,?,?,?,0.01373,?,?,?,?,?,-0.01731,1.0,?,?,?,?,?,?,?,1.0,?,?,?,1.0,-0.06823,1.0,?,?,?,?,?,?
?,0.95559,?,?,?,?,?,?,?,?,?,1.0,?,?,?,?,?,?,?,?,-0.16321,?,?,0.85741,?,?,-0.01769,?,?,?,?,0.78761,-0.02039,1
?,0.79378,?,0.64064,?,?,0.68158,?,?,?,0.78772,-0.42911,0.72328,?,0.41471,?,0.16755,?,-0.09856,?,?,-0.40637,?,?,?,?,-0.48707,0.1903,?,?,-0.23199,?,-0.08036,?
?,0.88085,?,?,0.65128,0.34816,?,?,?,?,0.8649,-0.62635,?,-0.77106,0.39309,-0.85803,?,?,-0.24017,?,-0.50022,-0.39766,?,?,?,?,?,0.40675,-0.57649,0.56626,?,?,?,1
?,0.89589,?,?,?,?,0.90824,?,?,?,0.84605,-0.7766,?,?,?,?,?,?,?,-0.50931,-0.76197,?,?,?,?,?,-0.68593,?,-0.40656,?,?,?,?,?
?,?,?,1.0,-0.20253,?,?,0.88608,0.01266,1.0,0.11392,?,?,?,-0.03797,?,-0.36709,0.87342,?,?,?,1.0,?,?,-0.37975,?,-0.0554,?,?,?,0.02532,?,-0.02532,?
?,?,?,?,0.01659,?,?,?,0.01681,?,?,0.79093,0.04731,?,0.05407,?,?,0.84034,0.04202,?,?,?,?,0.66387,?,?,?,0.61345,?,?,?,0.5533,?,1
?,0.85013,0.01809,?,?,?,?,?,0.0801,?,0.1137,0.91161,?,?,?,0.87339,0.02842,?,0.0,?,?,?,0.07697,?,?,0.86923,0.0895,?,?,?,?,?,?,1
1.0,1.0,?,1.0,?,1.0,?,?,?,1.0,-0.02809,1.0,?,0.99828,-0.03087,0.99528,?,?,?,?,?,1.0,-0.05039,1.0,-0.04931,?,-0.05527,?,-0.06304,?,-0.06497,0.98971,?,1
?,?,?,0.87525,?,?,?,?,0.02772,?,?,?,-0.01584,0.91881,0.03366,?,?,0.94257,0.01386,?,0.00792,?,?,?,0.02376,?,?,?,?,?,0.04158,0.86733,?,?
1.0,0.90071,?,1.0,-0.01773,0.90071,?,?,?,?,0.03546,0.97872,0.01064,?,0.03546,?,?,?,-0.03191,0.8617,0.07801,1.0,0.0922,0.90071,?,0.94305,?,?,0.02482,?,0.01064,?,?,?
1.0,0.39394,-0.24242,?,0.0127,0.45455,?,?,?,0.21212,?,?,?,?,0.0,0.56156,0.04561,?,?,0.78788,?,?,?,?,?,?,?,?,?,?,?,0.39394,0.24242,1
?,?,?,?,?,?,?,?,0.85893,-0.24118,?,-0.51763,?,-0.68714,?,-0.77019,?,-0.69397,?,?,?,?,?,?,?,0.1536,-0.53127,?,?,0.46189,?,0.40956,?,?
?,?,?,0.67311,?,0.35916,?,?,?,-0.38875,0.84414,?,0.62078,?,?,?,?,-0.73564,?,-0.51778,?,?,?,?,?,?,?,0.52414,?,0.61217,?,?,?,?
1.0,0.90547,0.41113,?,0.74761,?,?,?,0.9782,-0.52236,0.83263,?,0.55086,-0.96631,?,-0.93001,-0.25554,-0.71863,-0.59379,-0.41546,?,?,?,?,?,0.67538,?,?,?,0.88654,0.098,0.75495,0.46301,?
?,?,?,?,?,?,?,-0.27586,0.93596,-0.31527,?,?,?,?,-0.08867,?,?,-0.46552,?,-0.05419,-0.93596,?,-0.20443,?,?,0.85471,?,?,1.0,0.3867,?,0.17758,0.7979,1
?,?,?,0.45455,?,?,?,-0.32104,0.73062,?,?,-0.57576,?,?,?,?,?,-0.09091,?,?,?,0.57576,?,?,?,0.72961,?,0.9697,?,?,0.36364,?,0.33333,?
1.0,0.8811,?,0.94817,-0.02744,0.93598,?,0.90244,0.01829,?,?,?,?,?,?,1.0,0.02744,?,?,0.90854,?,0.91463,?,?,0.04878,0.89666,?,0.90854,?,1.0,0.05488,0.97561,?,1
?,0.82624,?,0.79078,-0.08156,0.90426,?,?,?,?,?,?,?,0.94326,0.0,?,0.20213,0.95035,-0.00709,0.91489,?,?,?,?,?,?,0.08165,0.7766,0.06738,?,?,?,?,?
?,0.74468,?,?,?,0.88542,?,0.87234,?,?,?,0.87657,?,0.87235,0.03382,?,?,?,?,0.85597,?,?,?,0.87234,0.11348,0.83429,?,?,-0.03546,0.8171,?,0.80774,?,?
1.0,?,?,0.89951,?,?,0.0051,?,0.0,0.95031,0.07453,?,0.00994,0.86303,0.01151,0.83851,-0.06211,0.85714,0.02484,?,0.01603,0.83486,?,?,?,?,?,0.81988,0.08696,0.80757,?,?,0.02441,1
?,?,0.0071,?,?,?,0.01954,0.9929,?,0.95737,?,0.97158,?,1.0,0.0373,0.97869,0.02131,?,0.05684,0.97158,?,?,0.05506,?,?,?,0.06477,?,0.08171,?,?,0.98934,?,1
1.0,?,0.01105,1.0,?,?,0.0232,0.99448,-0.01436,0.99448,-0.00221,0.98343,0.0232,1.0,?,0.97569,?,0.97901,?,0.98011,?,0.98122,?,?,?,?,?,?,?,?,?,0.98674,?,?
?,?,?,1.0,?,?,?,?,?,0.97763,0.04474,?,?,1.0,0.06488,0.98881,0.03356,?,?,?,0.09396,0.95749,?,?,?,0.99989,0.08763,?,0.08501,1.0,?,?,?,?
?,?,?,0.67123,0.67382,0.39613,0.86399,?,?,-0.35148,0.83713,-0.60316,0.58842,?,?,?,-0.00642,?,-0.32963,?,-0.53924,?,?,?,?,?,?,0.44569,?,?,?,?,?,?
?,?,0.41786,?,?,?,0.95148,-0.20449,?,-0.55483,?,?,0.50949,?,?,?,?,?,?,-0.32354,?,?,-0.94172,0.44483,?,?,-0.55231,0.89415,-0.18725,0.87893,?,?,?,1
?,?,0.11042,0.1597,?,?,?,?,0.91993,?,?,?,?,?,?,?,-0.19909,?,?,?,?,0.09345,?,?,?,?,-0.11498,0.31005,0.05614,?,?,?,0.26422,1
?,?,?,?,0.74804,?,?,?,?,?,?,-0.84211,0.07111,-0.82811,-0.28723,?,?,-0.04759,?,?,?,?,?,?,?,0.74758,?,0.45185,?,?,?,?,?,?
1.0,0.19466,?,0.04198,0.25191,-0.10557,?,-0.18321,?,?,0.06107,?,?,-0.16412,?,-0.10305,-0.39695,?,?,0.34012,?,0.28626,-0.16031,?,0.24692,?,0.31092,?,?,?,?,?,?,?
?,?,?,?,?,?,-7.5E-4,0.94721,?,?,0.0213,?,0.03073,0.9917,?,0.93929,0.05713,?,0.05279,?,?,?,?,?,?,?,0.07255,?,0.08088,?,?,?,?,?
1.0,?,-0.07572,?,0.00231,?,?,?,?,?,?,0.84624,?,0.83121,?,?,0.06705,0.78324,0.06358,0.86763,?,?,?,?,-0.0237,0.76717,?,?,?,?,?,0.78439,?,?
1.0,?,-0.13768,?,-0.02423,?,?,?,?,?,?,0.62099,?,0.59361,?,0.42271,?,?,?,0.49736,?,?,?,?,-0.00564,?,-0.09038,?,?,0.32232,?,?,-0.083,?
?,?,0.01092,?,?,0.85821,0.00384,?,0.02304,0.81504,0.12068,?,0.00744,0.81815,?,?,-0.06974,0.76531,?,0.76979,?,0.75071,?,?,?,0.70886,?,0.66161,?,?,?,0.63887,?,1
1.0,0.66667,?,0.97404,0.06831,0.4959,?,?,?,0.65164,-0.14071,0.40164,?,?,?,0.76776,?,0.78552,?,?,?,1.0,?,0.60656,0.06967,?,?,?,?,?,?,?,?,?
?,?,0.08298,?,-0.14706,?,-0.05567,0.90441,?,?,?,?,?,0.79307,?,1.0,?,?,?,0.87605,0.01155,?,?,?,?,0.83479,?,?,0.12815,0.8666,?,?,?,?
?,?,?,?,-0.02723,0.93438,?,0.9459,0.01606,0.9651,?,?,?,?,?,?,?,?,0.06038,0.9267,?,?,?,0.9452,0.01361,0.93522,?,?,?,0.94066,?,0.91483,0.04712,1
?,?,-3.4E-4,?,-0.03227,?,-0.03431,?,?,?,0.01766,?,0.04688,0.93954,?,0.94837,?,0.93784,0.01393,0.91406,?,?,?,0.93988,?,0.92489,?,?,?,0.92459,?,0.92697,?,?
?,?,?,?,-0.01989,?,?,?,0.0011,?,-0.03315,?,-0.01436,?,-0.0453,?,-0.00884,0.80773,?,?,0.01215,?,-0.0232,?,?,?,?,0.82983,?,?,?,0.87403,-0.16243,?
?,?,0.13533,?,?,?,?,0.88928,-0.09139,?,?,?,-0.00351,?,?,?,?,?,-0.03515,?,?,0.71002,?,?,-0.15114,?,-0.04822,?,-0.00703,?,?,0.85764,-0.06151,1
