@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {b, g}


@data
1.0,?,0.0,?,?,?,?,?,1.0,?,?,?,0.37333,?,-0.12,?,?,-1.0,-1.0,?,0.0,?,?,?,?,1.0,0.22667,0.0,?,0.0,?,0.0,?,b
?,?,?,?,?,?,?,-0.24103,?,?,?,?,?,-0.92384,?,-0.77356,?,-0.4695,?,-0.10237,-0.82217,?,?,?,-0.5591,?,?,0.72478,?,0.58137,?,?,0.57656,g
?,?,?,?,0.21278,?,0.74003,-0.25706,0.92324,-0.10312,?,?,?,?,?,?,?,-0.30315,?,?,?,0.02668,-0.22786,?,?,0.33737,?,0.27657,-0.11409,?,0.13296,?,?,g
?,?,?,?,0.78579,0.12326,?,-0.33221,?,-0.70086,0.59564,?,0.21909,-0.84442,-0.24164,?,-0.61894,-0.19354,-0.87787,?,?,?,?,?,?,0.83008,?,0.66592,?,?,?,-0.03983,?,g
?,?,?,0.59085,?,?,-0.07461,0.63177,0.00963,0.62455,-0.07461,?,0.0722,0.62936,-0.08424,?,?,?,0.0,?,0.10108,?,?,0.65945,?,0.60463,?,?,0.04452,0.61733,-0.00963,0.61372,?,?
?,?,?,0.70772,?,?,?,?,?,?,0.43934,0.63787,?,0.70772,?,1.0,?,0.61029,?,?,?,?,?,0.72978,-0.15809,?,0.07124,?,?,?,?,?,?,g
1.0,?,?,?,?,0.77486,0.02647,?,?,?,0.08,?,?,?,?,?,?,0.61692,0.16308,0.66233,?,0.63878,?,?,?,?,0.08767,?,?,?,?,0.50609,?,?
1.0,?,?,?,?,?,?,?,?,?,0.04102,?,0.00585,?,0.00673,?,?,?,?,?,?,?,?,?,?,0.70824,?,?,?,0.66624,?,?,?,?
?,?,?,?,?,0.4913,?,?,?,?,-0.12609,?,0.04783,0.50435,?,0.35652,0.19565,0.42174,0.14783,?,?,?,-0.11304,?,?,?,?,?,?,0.35217,0.14783,?,0.17391,g
?,0.7983,0.09417,?,0.20656,0.71628,?,?,0.41252,0.65917,0.50122,?,?,0.4921,?,?,0.67861,?,?,?,?,?,?,?,0.63183,-0.11925,?,?,0.56015,-0.25516,?,?,?,?
?,?,?,?,0.25101,?,?,?,?,?,?,?,0.71942,0.55311,0.74079,0.29452,0.82193,0.21137,?,?,?,?,?,?,?,?,?,-0.31713,?,?,?,-0.42815,0.44534,?
?,?,0.13425,?,0.31543,?,?,?,?,?,?,?,?,0.24266,?,?,?,-0.09159,?,?,?,-0.30263,0.6261,?,?,?,?,-0.50314,?,?,0.19172,?,0.05972,g
?,0.94631,0.17498,0.90946,0.33143,?,?,?,0.63842,0.59215,0.73838,?,0.83614,?,0.90665,0.17959,?,-0.00701,0.93109,?,?,?,?,-0.46534,0.76482,?,?,-0.67929,?,-0.75321,?,-0.8121,?,?
?,0.91767,0.18198,?,?,?,0.45747,?,?,0.50376,?,?,0.81795,?,0.83558,?,?,?,0.77853,?,?,?,?,-0.5314,0.53886,-0.60328,?,-0.64511,?,?,0.13667,?,0.05394,g
?,0.76627,?,?,?,?,?,0.15,?,0.13753,?,-0.07727,0.44545,?,?,?,0.42014,-0.56136,?,-0.36591,?,?,?,?,-0.03229,-0.33942,?,?,-0.19714,?,-0.24648,?,?,g
?,0.5894,?,?,?,?,?,?,?,?,0.24172,?,?,0.63907,?,?,?,0.54305,?,0.65232,?,?,?,0.51872,0.26653,?,?,?,0.28574,0.43484,0.29324,?,?,g
1.0,?,?,?,?,?,?,?,?,?,-0.0778,0.6907,0.12524,0.58634,?,?,?,?,?,0.72676,0.07211,?,?,?,?,?,?,0.1518,0.32448,0.44141,0.18897,0.56167,?,?
?,?,?,0.80562,?,0.77031,?,0.66725,?,?,?,0.6726,?,?,?,?,?,0.71254,0.01394,0.5597,?,?,-0.08453,?,?,0.48659,?,?,?,?,?,?,-0.09808,?
1.0,?,?,0.96775,-0.00482,0.96683,-0.00722,0.8798,-0.03923,1.0,0.01419,?,-0.01436,?,?,?,0.01002,0.91152,-0.08848,?,?,0.94636,?,0.98164,0.02003,0.93772,-0.03034,?,-0.05843,?,?,?,-0.03673,?
?,?,-0.12371,?,-0.12371,?,-0.39175,?,0.07216,0.26289,?,?,?,?,-0.11856,?,0.06186,0.5,?,0.54639,?,?,0.08247,0.70619,0.19588,?,?,?,?,?,0.04124,?,?,g
?,?,?,?,?,?,?,?,-0.00462,0.64203,0.08314,0.79446,-0.43418,?,?,0.59584,?,?,0.2194,0.63279,?,?,0.15359,0.64665,0.23095,?,0.17704,0.61663,?,0.66316,?,?,?,?
?,0.50112,-0.03596,0.61124,?,0.58876,?,?,?,?,?,0.71685,-0.04719,?,?,?,?,?,-0.07416,?,?,?,?,0.46517,0.04944,?,0.00824,?,-0.03596,0.54607,?,?,-0.0809,?
?,?,-0.00647,0.66667,?,?,?,?,?,?,?,0.64725,?,0.60194,?,0.54369,?,0.46926,-0.10032,0.64725,?,?,0.21683,?,?,?,4.0E-4,?,-0.06796,?,-0.1068,0.30421,?,?
1.0,?,?,?,?,0.65185,?,0.60988,?,0.79012,?,0.59753,0.04938,?,?,0.78272,-0.17531,0.73827,?,0.48642,?,?,0.08148,0.66667,?,?,?,?,0.02222,?,?,?,?,?
1.0,?,?,0.67119,0.04068,0.52881,?,?,0.03729,?,?,0.57966,?,0.5322,0.07797,?,0.11864,?,?,0.5322,0.00678,?,-0.0339,?,-0.0339,0.57262,?,?,-0.00339,0.58983,?,?,?,g
?,0.49515,?,?,?,?,?,0.57282,?,?,?,?,?,0.52427,?,?,?,?,?,0.34951,?,?,?,0.31068,?,0.36547,?,?,?,0.26214,?,?,-0.01942,?
?,0.98822,?,0.93102,0.341,0.83904,0.35222,?,?,?,?,?,0.60179,0.4313,?,0.318,0.70443,?,0.68873,0.07515,?,?,?,?,?,?,?,?,0.55805,?,?,?,?,g
1.0,?,?,0.90112,?,?,?,0.7176,?,?,?,?,?,?,?,?,?,-0.12193,0.79749,?,?,-0.37835,?,?,?,?,?,-0.61899,?,?,?,?,0.02968,?
?,0.99701,?,?,?,0.76902,?,?,?,?,?,?,?,?,?,?,0.72073,?,?,?,?,?,0.35534,-0.64658,?,?,?,?,?,?,-0.22949,-0.47201,-0.35032,g
?,0.94331,0.19959,0.96132,0.40803,0.80514,?,?,?,?,?,0.14939,0.89489,?,?,-0.24742,0.83939,-0.42811,?,?,?,-0.65515,?,-0.68851,?,-0.77097,0.15619,?,?,?,?,?,?,?
?,0.93972,?,?,0.52821,?,?,?,0.80511,0.10797,0.90403,?,?,?,?,?,0.62867,?,?,-0.81262,?,?,-0.04284,?,-0.26883,-0.63237,?,?,-0.61446,?,?,-0.08937,?,?
?,0.89835,0.35157,?,?,0.43898,0.94353,-0.03643,?,?,?,?,?,?,?,?,?,?,?,-0.81056,?,-0.33197,?,-0.12897,?,?,?,?,-0.43478,0.36586,-0.30057,?,0.13297,g
?,0.29073,0.10025,0.23308,0.17293,?,?,0.1203,?,0.06266,?,?,0.12767,-0.06333,0.07907,-0.06328,?,?,0.01408,-0.04166,?,?,?,-0.01755,?,-0.00886,?,-0.0028,?,?,-0.00948,?,?,g
?,?,?,1.0,0.35338,0.75376,?,0.82519,0.19361,?,-0.27632,?,0.06391,0.69737,?,0.72368,?,?,0.04511,0.66917,?,?,-0.40977,0.6485,?,0.56836,-0.10571,?,?,0.15602,?,?,?,?
?,?,?,0.72171,?,?,?,?,?,?,0.2033,0.49418,?,?,?,?,0.02922,?,?,?,0.14616,?,0.14638,?,?,?,?,0.26429,?,0.18767,0.13632,0.16655,0.13198,?
?,?,?,0.85738,?,?,0.01546,?,?,?,?,?,?,?,?,?,?,0.80019,?,?,?,0.80259,0.05352,0.77336,0.0222,?,0.06235,?,0.09251,?,0.0709,?,0.07508,?
?,?,0.04326,0.79946,?,?,?,?,-0.08337,?,?,?,?,?,?,?,?,?,?,0.97882,-0.34024,?,?,0.86661,?,?,?,?,?,?,?,0.88238,0.09193,?
1.0,0.74916,0.02549,?,?,0.75855,0.12877,0.74313,?,0.95842,?,?,?,0.9611,?,?,?,?,?,?,?,?,0.0,?,?,0.82271,?,?,-0.01073,?,?,0.72837,?,?
1.0,0.47337,?,?,?,?,?,?,-0.04438,?,?,0.44675,?,0.71598,-0.03846,?,0.12426,?,0.11538,?,0.02842,0.51183,?,?,?,?,?,?,?,0.31953,?,?,?,?
?,?,?,0.69868,-0.13936,0.85122,-0.13936,?,?,0.50471,0.02825,?,-0.0452,?,?,?,?,0.81544,?,?,?,?,?,0.56121,?,?,-0.16837,?,?,0.53861,?,0.6742,?,?
?,0.84713,?,?,-0.08493,?,?,?,-0.07643,?,?,0.74947,?,?,?,0.78132,?,?,?,0.79193,-0.15711,0.89384,?,?,?,?,?,?,?,?,?,?,-0.24841,?
?,?,-0.08152,?,?,?,?,0.77174,?,0.77174,-0.05707,?,?,0.67935,-0.00543,?,?,?,?,0.86413,?,0.97283,-0.27989,0.85054,?,?,?,?,?,?,?,0.79076,?,?
?,?,?,?,?,0.72727,?,?,?,0.66798,?,?,-0.1917,?,0.0415,0.63043,?,0.63636,?,0.79249,?,?,?,?,?,0.61847,?,?,?,0.37549,?,0.61067,?,g
?,0.46785,0.11308,?,0.00665,0.55432,?,0.47894,-0.13969,0.52993,?,?,?,?,?,?,?,0.52993,?,?,?,?,?,?,-0.20177,?,-0.11455,?,?,0.53659,-0.11752,0.56319,-0.04435,g
1.0,?,?,0.72125,?,?,?,?,0.90502,?,?,?,?,?,0.775,-0.65114,?,?,?,?,0.19095,-0.83943,?,?,-0.26356,?,-0.45511,-0.54732,?,-0.30512,?,?,?,?
1.0,?,?,?,0.55756,0.59952,0.71596,0.26203,0.92651,0.04636,0.96748,-0.23237,0.9513,?,?,-0.73329,?,?,?,?,?,?,-0.19838,-0.83192,?,?,-0.69556,?,?,?,?,0.10007,-0.94823,?
?,0.88241,?,?,0.57816,0.34109,?,0.05717,1.0,?,?,?,0.71996,?,?,?,?,?,?,-0.78973,?,?,?,-0.57242,?,?,?,?,?,0.25392,-0.82127,0.00194,?,?
?,0.83479,0.28993,?,0.47702,?,0.68381,?,?,?,?,?,?,?,?,?,?,?,?,-0.71225,-0.15317,-0.58315,-0.39168,?,?,-0.1695,?,?,?,?,-0.48468,?,-0.35339,g
?,?,?,0.76168,?,?,?,0.21592,?,-0.13956,?,-0.47202,?,?,0.6549,?,?,-0.91814,0.05595,-0.89824,-0.26173,?,?,?,?,-0.22323,?,?,?,?,?,0.59407,?,?
?,?,0.31456,0.65541,0.57671,0.34962,?,?,0.78947,?,?,-0.41729,0.66541,?,?,-0.74725,?,-0.7218,-0.04887,?,-0.28195,?,?,-0.26577,-0.66014,-0.0153,?,0.22708,?,0.431,-0.51206,?,-0.30075,?
1.0,?,?,?,?,?,?,?,?,0.95278,?,?,?,?,?,0.97396,-0.09532,?,-0.12224,?,?,?,?,0.97352,-0.08341,?,-0.12912,?,-0.14916,?,?,?,?,?
?,0.94052,-0.01531,?,0.01001,0.94994,?,0.95878,-0.0106,0.94641,?,0.97173,-0.01767,?,?,?,?,0.9523,?,?,?,?,-0.04417,?,-0.04476,0.92695,?,?,-0.07479,0.91991,-0.07244,0.92049,-0.0742,?
?,?,?,0.91324,?,0.96575,?,0.9863,?,?,0.00228,0.93607,?,?,?,?,-0.08676,0.97032,-0.21233,?,0.10274,?,?,0.92466,0.06849,0.94043,?,0.97032,?,0.85388,?,?,-0.21918,g
?,?,?,0.94915,?,?,?,?,?,0.50847,?,?,0.28814,?,?,?,?,0.55932,0.0339,0.59322,0.30508,?,0.05085,0.40678,0.15254,?,?,?,?,?,?,?,?,?
1.0,?,-0.25,?,?,?,0.16667,?,0.13889,0.5,?,0.54911,?,?,?,?,0.02778,?,-0.19444,?,?,?,?,0.38889,?,0.41543,?,?,?,?,?,0.08333,?,g
1.0,?,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,0.98722,-0.61382,1.0,?,0.71699,?,?,-1.0,0.35175,?,0.09569,?,?,?,-0.42226,?,?,g
1.0,?,0.49638,?,0.54301,0.54916,?,?,?,?,0.94749,?,?,-0.37604,?,?,?,?,?,-0.70163,?,?,?,?,-0.29099,?,-0.32792,?,?,?,?,-0.19609,-0.62956,g
?,?,?,0.72113,0.58385,?,?,0.1647,?,-0.13012,0.86947,?,0.78497,-0.59435,?,-0.7847,?,?,?,?,?,-0.47412,?,-0.37298,?,?,-0.62691,0.1469,-0.45911,0.37093,?,?,?,?
?,?,?,0.75254,?,0.45571,0.88576,?,0.95776,?,?,?,?,?,0.58045,?,?,?,-0.06418,-0.87028,?,?,-0.67464,?,?,?,?,?,?,0.54827,-0.69613,?,-0.44173,g
?,?,0.36924,?,?,?,?,?,0.76527,?,?,?,0.78766,?,0.42314,?,0.09585,-1.0,0.03191,?,?,?,-0.78174,-0.13486,?,?,?,?,?,0.69886,?,0.76066,-0.13194,?
?,?,?,1.0,?,?,0.01373,?,?,?,?,1.0,?,?,-0.06374,?,?,?,?,?,?,?,-0.02685,?,-0.22978,1.0,?,1.0,0.08299,1.0,?,?,?,?
1.0,?,?,?,?,0.94982,?,0.82809,-0.51171,?,?,1.0,-0.14247,0.99264,?,0.95853,-0.15518,?,?,?,?,?,-0.08495,0.85741,-0.01664,0.84132,?,0.82427,?,?,?,0.78761,?,?
?,?,?,?,0.52312,?,?,0.14177,0.83548,-0.16831,?,?,?,?,?,-0.75436,0.16755,-0.69977,-0.09856,-0.57695,-0.23503,-0.40637,?,-0.17437,?,?,?,?,?,?,?,0.34572,-0.08036,g
1.0,?,0.35232,?,0.65128,?,?,?,?,?,?,?,?,?,0.39309,?,?,-0.81641,?,?,-0.50022,-0.39766,?,-0.11147,-0.75533,0.17041,?,?,-0.57649,0.56626,?,?,?,?
1.0,?,0.39286,?,?,?,0.90824,?,0.94415,?,0.84605,?,?,-0.92819,0.25133,-0.92282,?,-0.76064,?,?,?,-0.14895,?,0.21581,?,?,?,?,-0.40656,0.83142,-0.07029,0.76862,0.27926,?
1.0,?,?,1.0,-0.20253,?,-0.10127,0.88608,?,?,0.11392,0.92405,?,?,-0.03797,?,-0.36709,0.87342,?,0.93671,0.06329,1.0,?,0.62025,?,?,?,?,?,?,?,?,-0.02532,?
1.0,0.7479,?,0.83312,?,?,0.02469,?,?,?,?,?,?,?,0.05407,0.64706,0.19328,0.84034,?,0.71285,?,0.68895,?,0.66387,?,?,?,0.61345,?,0.58187,?,0.5533,?,?
?,0.85013,?,0.92211,?,0.92046,0.0218,?,?,0.87597,?,?,0.0432,?,0.05018,0.87339,?,?,?,?,0.07047,0.8843,0.07697,?,0.10853,?,?,?,0.08786,0.85198,0.10134,?,?,?
?,1.0,?,1.0,-0.00343,?,?,1.0,?,?,?,?,-0.02187,0.99828,?,?,?,?,?,?,?,1.0,?,?,?,?,?,?,?,0.99057,-0.06497,0.98971,-0.06668,?
?,?,?,0.87525,0.05545,0.89505,?,?,0.02772,?,-0.0099,?,-0.01584,0.91881,?,?,?,?,0.01386,?,?,?,-0.01782,?,?,0.89002,?,0.88119,?,?,0.04158,?,0.02376,?
?,?,?,?,?,?,?,?,?,?,?,?,0.01064,?,?,?,?,0.89716,?,0.8617,?,?,?,?,?,0.94305,?,?,0.02482,?,?,?,0.02128,g
1.0,0.39394,?,0.62655,?,?,0.09091,?,0.09091,?,?,?,?,?,0.0,?,?,?,?,0.78788,?,?,-0.15152,?,?,0.46362,0.06142,?,-0.0303,0.41856,0.0641,?,?,?
?,0.86689,?,0.72014,?,0.37201,?,?,?,?,0.86121,?,0.67577,-0.68714,?,-0.77019,?,?,?,?,?,?,?,?,?,?,?,0.32309,?,0.46189,?,?,?,g
?,0.89563,?,0.67311,?,?,?,?,?,-0.38875,0.84414,-0.67274,?,?,?,?,?,?,-0.34275,?,?,-0.23428,?,0.06911,?,0.33531,?,?,?,0.61217,?,0.60073,?,?
?,0.90547,0.41113,?,?,?,?,?,?,?,0.83263,-0.79657,?,?,?,?,-0.25554,?,?,?,?,?,?,?,?,0.67538,?,?,?,?,0.098,0.75495,0.46301,g
?,?,?,0.367,0.06158,?,?,?,0.93596,-0.31527,0.37685,?,?,?,?,?,-0.34236,?,-0.82512,?,?,0.25616,?,?,?,?,-0.06831,1.0,?,0.3867,0.00246,0.17758,?,g
1.0,1.0,?,0.45455,?,?,0.36364,-0.32104,?,?,?,-0.57576,?,-0.57576,-0.12121,?,?,?,?,0.48485,?,?,?,?,?,0.72961,?,?,0.57576,0.24242,?,0.09091,?,g
?,?,?,0.94817,-0.02744,0.93598,?,?,0.01829,?,0.01829,?,?,0.95732,?,?,0.02744,0.94207,?,?,0.02439,0.91463,?,?,0.04878,0.89666,?,?,?,?,0.05488,0.97561,-0.0122,?
?,?,?,0.79078,?,?,-0.01773,0.92908,0.01064,0.80142,?,?,?,?,0.0,0.93262,0.20213,?,-0.00709,?,0.00709,?,?,?,?,?,?,?,0.06738,0.92553,0.18085,0.92553,?,?
?,?,0.10638,?,0.00982,0.88542,0.01471,0.87234,-0.01418,0.7305,?,?,0.02912,0.87235,0.03382,0.95745,?,0.95035,?,?,0.04743,?,0.05178,0.87234,?,?,0.06014,?,?,?,?,?,0.07173,?
?,0.87578,0.03727,?,?,?,?,0.86335,?,0.95031,0.07453,0.87021,?,?,?,?,?,?,?,?,?,0.83486,?,?,?,?,0.02033,?,0.08696,?,0.02308,?,?,g
?,?,?,?,?,1.0,?,?,?,0.95737,0.02309,0.97158,?,?,?,?,?,0.98579,0.05684,?,0.04796,?,?,0.98401,?,0.9754,0.06477,?,?,?,?,0.98934,?,g
1.0,?,?,1.0,0.01105,?,?,?,-0.01436,?,-0.00221,?,0.0232,?,?,?,0.00773,0.97901,?,?,?,?,0.02099,0.97127,?,?,?,?,0.01547,?,0.02099,?,0.02762,?
?,?,?,?,0.01566,?,?,?,0.06264,0.97763,?,?,?,1.0,?,?,?,1.0,?,0.99776,0.09396,?,0.07383,1.0,?,0.99989,?,?,0.08501,?,0.10067,?,?,?
1.0,0.8842,?,0.67123,?,?,?,0.02424,?,?,0.83713,-0.60316,0.58842,-0.78658,0.38778,-0.83285,-0.00642,?,?,?,-0.53924,-0.27377,-0.68126,?,?,?,?,?,?,?,?,?,0.02823,?
?,0.90147,0.41786,0.64131,?,?,0.95148,-0.20449,?,?,?,-0.81857,?,?,?,?,-0.31412,-0.70163,-0.65461,-0.32354,-0.88999,?,-0.94172,0.44483,?,?,-0.55231,?,?,0.87893,0.20359,?,?,?
?,?,?,0.1597,?,?,?,?,?,-0.16503,0.26664,?,0.24865,-0.9765,?,-0.23227,?,-0.30522,?,?,?,?,?,?,?,0.39599,-0.11498,?,0.05614,?,?,?,0.26422,?
1.0,?,?,?,?,?,0.85106,?,0.82139,?,?,?,0.07111,?,-0.28723,?,-0.71725,?,?,0.23292,-0.76316,0.56663,?,?,-0.18645,?,?,0.45185,?,?,?,-0.18533,?,?
?,?,?,?,0.25191,-0.10557,?,-0.18321,-0.18321,-0.41985,?,?,?,?,?,-0.10305,-0.39695,?,?,?,-0.11953,?,?,0.21645,?,0.03913,?,-0.03817,0.26336,?,?,-0.30153,-0.33588,?
?,0.98002,?,?,?,0.98982,?,?,?,?,?,?,0.03073,?,0.02338,?,?,?,?,?,?,?,?,0.94155,0.08107,?,0.07255,0.95701,?,0.9819,?,0.97247,?,?
1.0,?,?,?,0.00231,?,-0.01214,?,-0.07514,0.72832,-0.11734,?,0.05029,?,-0.07399,?,0.06705,?,0.06358,0.86763,?,?,?,?,?,?,?,0.74046,?,?,-0.0422,0.78439,?,g
?,?,-0.13768,?,?,?,-0.03574,?,-0.06119,0.61836,-0.10467,?,?,0.59361,-0.07289,?,?,?,?,0.49736,?,0.46241,-0.08989,0.45008,?,?,?,?,-0.10306,?,?,?,-0.083,?
?,0.76046,0.01092,0.86335,?,?,?,?,?,?,?,?,?,0.81815,?,?,?,0.76531,?,?,0.01148,?,0.01232,0.77138,-0.00303,?,?,0.66161,?,?,0.01484,0.63887,?,g
1.0,?,?,?,?,?,?,0.75683,?,0.65164,?,?,-0.48907,0.39208,?,?,0.31831,0.78552,0.11339,?,-0.44945,?,?,0.60656,0.06967,0.68656,0.17088,?,?,0.55328,?,0.13934,?,?
?,0.83508,?,?,-0.14706,0.84349,?,?,?,?,0.1313,?,0.06723,0.79307,?,?,?,?,?,?,0.01155,?,?,?,?,0.83479,0.00123,?,?,?,?,0.90546,?,?
?,?,0.00419,0.95183,?,0.93438,-0.0192,?,0.01606,?,?,?,0.0733,?,-0.01326,?,?,0.94834,?,0.9267,?,?,0.10087,0.9452,?,?,0.04925,?,0.08168,?,-3.5E-4,?,0.04712,?
1.0,?,-3.4E-4,0.93207,-0.03227,?,?,?,?,?,0.01766,?,0.04688,?,?,0.94837,?,?,?,?,0.07677,?,?,?,?,?,?,?,?,0.92459,?,0.92697,?,g
1.0,0.90608,?,0.98122,?,?,-0.03646,?,?,?,?,0.89061,-0.01436,0.90608,-0.0453,?,?,?,?,?,0.01215,?,?,?,?,?,?,?,-0.17238,?,-0.03757,0.87403,?,?
1.0,?,0.13533,?,?,?,?,?,?,0.78735,?,?,-0.00351,0.79262,?,?,?,0.8717,-0.03515,0.81722,-0.0949,?,?,?,-0.15114,0.81147,?,0.78207,-0.00703,?,-0.06678,0.85764,-0.06151,?
