@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {0, 1}


@data
?,0.87048,0.38027,?,0.69212,0.31347,0.86625,?,?,?,0.79346,-0.70561,?,?,?,-0.81136,?,-0.67474,?,?,?,?,?,?,?,0.38544,?,0.52573,?,0.56239,-0.05938,0.5146,0.16645,?
1.0,?,0.0,?,?,?,?,-1.0,?,0.0,0.0,?,0.37333,-0.12,-0.12,?,?,-1.0,?,0.0,0.0,1.0,?,?,?,1.0,?,?,?,?,?,?,0.0,?
?,0.88179,?,?,0.77655,0.19672,0.94537,-0.24103,0.92544,?,?,?,?,?,?,-0.77356,?,?,?,?,?,0.26384,-0.7757,0.55984,?,?,?,?,0.09599,0.58137,?,0.34749,?,?
?,?,?,0.15236,?,0.14919,0.74003,-0.25706,0.92324,?,?,?,?,?,-0.05409,?,-0.14329,?,-0.44615,-0.11409,?,?,?,?,?,?,?,?,?,?,0.13296,?,?,1
?,?,0.39121,0.5404,?,0.12326,0.89402,?,?,?,?,?,?,-0.84442,?,?,?,-0.19354,?,0.12439,-0.89064,0.51109,?,?,?,0.83008,0.08718,?,0.49079,0.37542,?,-0.03983,?,?
1.0,?,-0.0349,?,?,?,?,?,?,?,?,?,?,?,-0.08424,?,?,0.67148,0.0,0.58965,?,?,?,?,?,?,?,?,0.04452,?,?,?,-0.09146,?
1.0,?,-0.0239,?,0.03309,?,?,?,?,?,?,?,?,?,0.21691,1.0,0.06066,0.61029,0.05147,?,?,?,?,?,?,0.61727,?,?,?,?,?,?,?,1
1.0,?,0.18923,?,?,0.77486,0.02647,?,?,0.77538,0.08,?,?,?,0.05776,?,-0.08923,?,?,?,0.07573,?,0.08041,?,-0.07231,?,0.08767,?,?,0.53389,0.09207,?,0.09322,1
?,0.68317,?,?,?,?,?,?,?,?,?,?,?,0.80738,0.00673,?,?,?,?,0.76365,?,?,0.00978,?,?,?,?,?,0.11598,0.66624,?,?,0.01227,?
?,?,0.0,?,0.10435,0.4913,?,?,?,?,?,0.45652,?,?,?,?,?,?,?,0.42174,-0.02609,0.32174,-0.11304,?,?,0.41789,0.06908,?,?,0.35217,0.14783,?,?,1
1.0,?,?,?,0.20656,?,0.28068,?,0.41252,?,0.50122,?,0.60814,0.4921,?,0.33354,?,0.29587,?,?,0.68104,0.02066,0.72236,-0.08748,?,?,0.60696,-0.18226,?,?,?,?,?,?
?,?,?,?,0.25101,?,?,?,?,0.74977,?,?,0.71942,0.55311,?,?,?,0.21137,?,?,?,-0.01734,?,?,?,-0.22839,?,-0.31713,0.60948,-0.40291,?,-0.42815,?,1
1.0,?,?,0.87001,?,?,?,?,?,0.54003,0.71016,0.39699,0.76161,0.24266,0.79523,?,0.79598,?,?,?,?,-0.30263,?,?,0.50489,?,?,-0.50314,?,-0.52823,?,?,0.05972,1
?,?,0.17498,?,0.33143,?,?,?,0.63842,0.59215,?,?,?,0.30459,?,0.17959,?,-0.00701,?,?,?,-0.33023,?,?,0.76482,?,0.66335,-0.67929,0.52564,?,?,-0.8121,?,?
?,0.91767,?,?,0.35543,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.35996,?,?,0.65385,?,?,-0.60328,?,?,0.27338,?,?,?,?,?
1.0,?,0.21106,0.63935,0.38112,?,?,?,?,?,0.59565,-0.07727,?,?,?,-0.27491,?,-0.56136,0.36818,-0.36591,?,?,0.07588,?,?,-0.33942,-0.12486,?,?,?,-0.24648,-0.11894,?,1
1.0,?,-0.60927,?,0.55298,?,?,?,?,0.32781,?,0.50331,?,?,0.19868,0.71854,?,?,?,0.65232,0.27815,?,0.07285,0.51872,0.26653,?,?,0.46216,?,0.43484,?,0.40821,?,?
?,?,?,?,?,?,?,?,?,0.56167,?,?,?,0.58634,?,?,-0.03416,0.6945,?,?,?,?,?,0.53321,0.37381,0.4909,?,?,?,0.44141,?,0.56167,0.1518,1
1.0,?,?,?,?,?,?,?,?,0.59582,?,?,?,?,?,0.39199,0.0453,?,0.01394,?,?,?,-0.08453,0.47038,?,0.48659,?,?,-0.08537,?,?,?,?,?
1.0,?,0.08013,?,-0.00482,?,-0.00722,?,-0.03923,?,?,?,-0.01436,?,?,?,?,?,-0.08848,?,?,?,?,?,?,?,?,1.0,?,0.92774,?,?,-0.03673,1
1.0,0.47938,-0.12371,?,?,?,?,?,?,?,-0.21649,0.49485,0.15979,0.45361,-0.11856,?,0.06186,?,?,?,?,?,?,?,0.19588,?,-0.12447,?,?,0.47423,0.04124,?,-0.51546,?
?,0.6351,?,?,0.02968,?,0.36028,?,-0.00462,?,?,0.79446,-0.43418,?,0.54965,0.59584,?,?,?,?,?,?,0.15359,0.64665,?,0.68775,0.17704,?,0.07621,?,?,?,?,?
1.0,0.50112,-0.03596,?,0.01348,0.58876,0.01573,?,?,?,?,?,?,?,?,?,0.02472,?,?,?,?,?,-0.03596,?,?,?,?,0.4764,?,?,?,?,-0.0809,?
?,?,?,0.66667,?,?,?,?,?,?,?,0.64725,?,0.60194,-0.01942,0.54369,-0.04531,?,-0.10032,0.64725,?,0.39159,?,?,?,?,?,0.31392,?,?,?,?,?,?
1.0,0.68148,0.1037,?,?,0.65185,0.08148,0.60988,?,0.79012,?,0.59753,?,?,?,0.78272,?,0.73827,-0.10864,0.48642,?,?,?,?,?,0.63773,-0.02451,?,0.02222,?,-0.0716,?,?,1
?,0.60678,-0.02712,?,0.04068,?,?,0.50508,0.03729,?,-0.07797,?,?,?,0.07797,?,0.11864,?,?,?,?,0.71525,?,0.52881,?,?,0.0075,?,-0.00339,?,-0.02712,?,?,1
?,?,0.09709,?,0.05825,0.34951,0.0,?,-0.02427,?,0.02427,?,?,?,?,?,?,0.43204,0.00485,?,?,?,?,?,?,?,?,?,?,0.26214,0.0,?,?,?
?,0.98822,0.02187,0.93102,0.341,?,0.35222,0.74706,0.48906,0.73584,?,?,0.60179,0.4313,?,?,?,?,?,?,?,0.06338,?,?,0.69714,-0.16556,?,-0.16209,?,?,?,-0.33483,?,?
?,0.97905,0.1581,0.90112,0.35237,0.82039,0.48561,?,0.64888,?,0.73743,?,?,?,?,?,?,-0.12193,?,-0.2618,?,-0.37835,?,?,?,?,0.4604,-0.61899,?,?,?,-0.64134,0.02968,?
?,?,?,0.91966,0.4703,?,0.62415,?,?,?,?,0.10107,?,-0.06827,?,-0.28269,0.72073,-0.43707,?,?,?,?,0.35534,-0.64658,0.15908,-0.66651,0.02277,-0.64872,-0.13462,-0.54615,?,?,-0.35032,?
?,0.94331,?,?,?,?,?,?,?,?,?,?,?,?,?,-0.24742,?,-0.42811,?,?,?,?,0.50428,?,0.30912,-0.77097,0.15619,?,-0.04399,?,-0.17921,?,-0.34367,?
1.0,?,?,?,?,0.58167,0.73151,?,?,0.10797,?,?,?,?,?,?,?,?,0.40368,?,0.18888,?,-0.04284,?,-0.26883,-0.63237,-0.46438,?,?,?,?,-0.08937,?,?
?,?,0.35157,?,0.62233,?,?,-0.03643,?,-0.22838,0.75334,?,?,-0.57377,?,?,?,?,?,?,?,-0.33197,?,?,?,?,?,0.24321,?,?,?,?,?,1
?,?,0.10025,?,?,?,?,?,?,0.06266,0.21303,?,?,?,0.07907,?,?,?,?,?,?,?,?,?,-0.01505,?,-0.01475,?,?,?,-0.00948,0.0029,?,?
1.0,?,?,?,0.35338,?,-0.00564,0.82519,0.19361,0.50188,-0.27632,?,?,?,?,0.72368,-0.42669,0.76128,?,?,0.20489,?,-0.40977,0.6485,-0.04699,?,?,0.5282,-0.13346,0.15602,?,0.44767,-0.10309,?
?,0.83609,?,?,0.06059,?,?,0.23888,?,?,?,?,0.12686,?,?,?,?,?,0.15756,?,?,?,?,?,?,?,?,0.26429,?,?,?,?,0.13198,?
1.0,0.9408,?,?,0.01038,?,0.01546,0.76966,?,0.84459,?,0.83289,?,?,0.03506,?,0.01943,0.80019,?,0.80862,?,?,?,?,0.0222,0.79058,?,?,0.09251,?,?,?,?,?
1.0,?,0.04326,?,?,?,?,?,-0.08337,0.88598,-0.02028,?,?,?,?,?,?,0.84452,?,0.97882,?,0.78954,-0.25101,?,-0.09193,?,-0.02908,?,?,?,?,?,?,1
1.0,?,?,?,?,?,0.12877,?,?,?,?,?,?,?,?,?,?,0.71026,?,?,?,?,0.0,?,?,?,?,0.72435,-0.01073,?,?,?,?,1
?,0.47337,0.19527,0.06213,?,?,0.01006,0.45562,?,?,0.01775,0.44675,?,0.71598,?,?,0.12426,?,?,?,?,?,-0.10651,0.47929,-0.02367,?,0.03259,0.5355,0.25148,0.31953,?,0.34615,?,?
?,?,?,0.69868,-0.13936,?,-0.13936,0.80979,0.02448,0.50471,?,0.6742,-0.0452,?,?,0.51412,?,?,?,?,?,?,?,?,?,0.61444,-0.16837,?,-0.02072,?,-0.31262,?,?,?
1.0,0.84713,-0.03397,0.86412,?,?,?,?,?,?,-0.13588,?,-0.11677,0.77495,-0.18684,0.78132,-0.21231,?,?,?,-0.15711,0.89384,-0.03397,?,?,?,?,?,?,?,?,?,?,?
1.0,0.87772,?,0.83424,?,?,?,?,?,?,?,?,?,?,?,0.88043,?,?,?,?,-0.05978,?,-0.27989,?,-0.1875,?,?,?,?,?,?,0.79076,?,1
?,0.74704,?,?,0.16996,0.72727,0.09486,?,-0.11067,0.66798,?,?,-0.1917,0.73715,0.0415,?,-0.00395,0.63636,-0.11858,?,?,0.66403,?,0.67194,?,?,-0.12041,?,?,?,0.06917,?,?,1
?,?,?,?,?,?,0.06874,?,?,0.52993,0.0133,?,-0.16186,0.67849,-0.03326,0.54545,-0.13525,0.52993,?,?,?,?,-0.13525,0.41463,?,0.5393,-0.11455,?,?,?,?,0.56319,-0.04435,?
?,?,0.27475,?,0.42881,0.61559,0.63662,?,?,?,0.96128,?,0.892,?,0.775,?,?,?,?,?,?,?,?,?,?,-0.67557,-0.45511,?,-0.60858,-0.30512,-0.667,-0.19312,?,1
1.0,0.93147,?,?,?,?,?,?,0.92651,0.04636,0.96748,?,?,-0.55926,0.81018,?,?,-0.90995,0.362,?,0.0604,?,-0.19838,?,?,?,?,?,-0.85725,?,?,?,?,?
1.0,?,?,?,?,?,0.58527,?,?,-0.09238,0.92118,?,0.71996,?,?,?,?,?,?,?,?,-0.76901,?,?,-0.67605,-0.3161,?,-0.02979,?,0.25392,?,?,?,?
1.0,?,0.28993,?,?,0.49234,?,?,?,?,0.85011,-0.35558,0.77681,?,?,?,?,-0.75821,?,?,?,-0.58315,-0.39168,?,?,?,-0.60863,?,?,?,-0.48468,?,-0.35339,?
?,?,0.33164,?,0.62349,?,0.84266,0.21592,0.95193,-0.13956,0.96167,-0.47202,?,-0.70747,0.6549,?,?,?,0.05595,-0.89824,?,?,?,?,-0.74735,?,-0.86122,?,?,0.36021,?,0.59407,?,1
1.0,0.83367,0.31456,?,0.57671,?,0.70677,?,0.78947,?,?,?,?,-0.68421,?,?,0.19492,-0.7218,?,-0.6203,-0.28195,-0.49165,-0.53463,?,?,-0.0153,?,?,-0.64428,?,-0.51206,?,?,?
?,0.98455,-0.02736,0.98058,?,?,-0.07635,0.9872,?,?,?,?,-0.07458,?,?,0.97396,?,0.97264,?,?,?,?,?,0.97352,?,?,?,?,?,0.97132,-0.15755,0.96778,?,1
?,?,-0.01531,0.9417,0.01001,?,?,0.95878,-0.0106,0.94641,?,?,-0.01767,?,-0.03887,0.95465,?,0.9523,-0.04711,0.94229,-0.02179,0.92815,-0.04417,0.92049,?,0.92695,?,?,?,0.91991,?,?,?,?
?,?,-0.14384,0.91324,-0.00228,0.96575,-0.17123,?,0.18265,?,0.00228,?,-0.08447,?,?,?,-0.08676,0.97032,-0.21233,?,?,?,-0.05251,0.92466,?,0.94043,?,0.97032,-0.20091,0.85388,?,0.96575,?,?
?,?,?,?,?,?,?,?,-0.01695,0.50847,-0.13559,?,0.28814,0.83051,?,0.54237,?,0.55932,?,0.59322,?,?,0.05085,0.40678,0.15254,0.67287,-0.00266,?,?,?,-0.15254,?,-0.10169,1
?,0.33333,-0.25,0.44444,?,?,?,?,0.13889,0.5,?,0.54911,?,0.58333,?,?,?,?,-0.19444,?,?,?,-0.02778,?,0.08333,0.41543,-0.14256,?,-0.13889,?,?,0.08333,?,?
1.0,?,?,1.0,0.5381,?,?,0.45622,?,0.33081,?,?,1.0,-0.17416,?,-0.33081,0.98722,?,?,?,0.71699,?,?,?,0.35175,?,0.09569,?,-0.16713,-1.0,-0.42226,?,?,?
1.0,0.75564,?,?,0.54301,?,?,?,?,?,?,?,0.93778,?,?,?,?,?,?,-0.70163,?,?,0.02995,-0.98988,?,-0.70352,?,?,?,-0.34131,?,-0.19609,-0.62956,1
?,0.83789,?,?,?,?,?,0.1647,?,-0.13012,0.86947,-0.46177,?,?,?,?,?,-0.84014,?,?,-0.31351,-0.47412,?,-0.37298,?,-0.05054,?,0.1469,?,?,-0.39167,0.48319,?,?
1.0,?,?,?,0.6564,?,0.88576,?,?,-0.21775,?,-0.56535,?,?,?,-0.93104,?,?,?,?,-0.40949,?,-0.67464,?,-0.84951,?,?,0.2733,-0.85762,?,-0.69613,0.74828,-0.44173,1
?,?,?,?,0.6842,?,?,?,?,?,0.92453,?,?,?,0.42314,-0.94315,?,?,?,-0.66431,-0.66278,?,?,-0.13486,?,?,-0.85137,?,?,0.69886,-0.46048,0.76066,?,1
?,?,?,?,?,?,?,1.0,?,1.0,?,?,?,?,?,?,?,?,?,?,?,1.0,?,?,?,1.0,?,?,?,1.0,?,?,?,?
1.0,?,?,?,?,?,?,?,?,0.92441,0.10368,?,-0.14247,0.99264,?,?,-0.15518,0.84013,?,?,-0.16321,?,?,0.85741,-0.01664,?,-0.01769,0.82427,?,?,?,?,-0.02039,?
1.0,?,?,?,?,?,?,?,?,-0.16831,?,?,?,-0.57165,?,?,0.16755,?,?,?,-0.23503,-0.40637,?,?,?,?,-0.48707,?,?,?,?,?,?,?
?,?,0.35232,?,?,0.34816,?,?,?,-0.29784,?,-0.62635,0.6959,?,?,?,?,?,?,-0.64579,-0.50022,?,?,-0.11147,?,0.17041,-0.71504,?,-0.57649,0.56626,?,?,?,?
1.0,?,0.39286,?,?,0.29521,0.90824,-0.04787,?,-0.45725,?,?,?,?,?,?,?,-0.76064,?,?,-0.76197,?,-0.88591,0.21581,?,0.53229,-0.68593,?,?,?,?,0.76862,0.27926,?
1.0,?,?,?,-0.20253,?,?,0.88608,?,1.0,0.11392,0.92405,?,?,?,?,-0.36709,?,?,0.93671,?,?,?,?,?,?,?,1.0,-0.06329,?,?,?,?,1
1.0,?,0.0084,0.83312,?,0.82638,?,?,?,0.60504,?,?,0.04731,?,?,?,0.19328,?,0.04202,?,0.07122,0.68895,?,?,0.08403,0.63728,0.08296,0.61345,0.01681,?,?,?,?,?
?,0.85013,?,?,?,0.92046,?,0.92765,0.0801,?,?,?,0.0432,?,0.05018,?,?,?,?,0.89097,?,?,?,0.83721,?,0.86923,?,?,?,?,0.10134,0.84258,0.10698,1
1.0,1.0,?,?,?,?,?,1.0,?,?,-0.02809,1.0,?,?,?,0.99528,-0.03238,0.99314,?,?,-0.03881,?,?,1.0,?,?,?,?,?,?,?,0.98971,?,?
1.0,?,?,0.87525,?,?,?,?,?,?,?,0.94059,?,0.91881,?,?,?,0.94257,0.01386,?,?,?,?,?,0.02376,0.89002,0.01611,?,?,0.87327,?,?,?,?
?,?,?,?,?,0.90071,0.00709,?,?,1.0,?,?,?,0.97518,?,?,?,?,-0.03191,?,?,?,0.0922,0.90071,0.0461,?,?,?,0.02482,?,?,?,0.02128,1
?,?,-0.24242,?,?,?,?,?,?,?,-0.21212,?,?,?,?,?,?,?,?,0.78788,?,0.30303,-0.15152,?,0.05929,?,?,?,-0.0303,?,0.0641,?,?,?
1.0,?,0.3595,?,?,?,?,0.08646,?,?,?,?,?,-0.68714,0.41524,-0.77019,?,-0.69397,-0.13652,-0.49488,?,?,-0.57679,?,?,0.1536,-0.53127,0.32309,-0.37088,?,?,?,?,1
?,?,?,0.67311,?,?,0.88696,?,?,?,0.84414,-0.67274,?,?,0.30356,-0.8615,?,-0.73564,-0.34275,?,-0.62443,?,-0.73855,0.06911,-0.73856,0.33531,?,?,?,0.61217,?,?,0.0866,?
?,0.90547,0.41113,?,?,?,0.95905,?,?,-0.52236,?,-0.79657,?,-0.96631,0.15192,?,?,?,?,-0.41546,?,?,?,0.36318,?,?,-0.61959,?,?,?,?,?,0.46301,?
?,?,?,?,?,?,?,?,?,-0.31527,?,-0.87192,0.36946,-0.92857,?,?,?,?,?,?,?,0.25616,?,?,-0.4595,0.85471,?,?,?,?,0.00246,0.17758,?,?
?,?,?,?,0.33333,?,?,?,0.73062,?,?,-0.57576,?,-0.57576,?,?,-0.48485,-0.09091,-0.84848,?,?,?,?,1.0,-0.39394,?,?,0.9697,0.57576,0.24242,0.36364,?,0.33333,1
?,?,?,?,?,?,?,?,0.01829,?,?,?,?,?,?,?,?,?,-0.0122,0.90854,0.02439,?,0.05488,0.99695,?,0.89666,?,?,0.00915,?,?,?,?,?
1.0,?,?,?,?,?,-0.01773,?,0.01064,?,0.08865,?,?,0.94326,?,?,0.20213,?,-0.00709,?,0.00709,?,?,0.91135,?,?,0.08165,0.7766,0.06738,?,?,?,0.0,?
1.0,?,?,?,?,0.88542,?,0.87234,?,?,?,0.87657,?,0.87235,?,?,?,?,?,?,0.04743,?,0.05178,?,0.11348,?,0.06014,?,-0.03546,0.8171,0.068,?,?,?
1.0,?,0.03727,0.89951,?,0.8921,?,?,?,0.95031,0.07453,0.87021,0.00994,?,?,?,?,0.85714,0.02484,?,0.01603,0.83486,?,0.79503,?,0.82111,0.02033,0.81988,?,?,0.02308,?,0.02441,1
?,?,?,0.98579,?,1.0,?,?,?,?,?,?,?,?,?,0.97869,?,0.98579,0.05684,?,0.04796,?,?,0.98401,?,?,0.06477,0.94849,?,?,?,?,?,1
1.0,?,0.01105,?,?,1.0,?,0.99448,?,?,?,0.98343,?,?,?,?,0.00773,0.97901,0.01657,0.98011,?,?,0.02099,?,?,0.98033,0.016,?,?,?,0.02099,0.98674,?,?
?,1.0,-0.01342,1.0,0.01566,?,?,?,0.06264,?,?,?,?,?,?,?,?,?,?,0.99776,0.09396,?,0.07383,?,?,0.99989,0.08763,0.99105,0.08501,1.0,?,?,?,?
?,0.8842,?,0.67123,?,?,?,?,?,?,0.83713,?,0.58842,-0.78658,0.38778,-0.83285,-0.00642,?,-0.32963,?,?,?,?,0.00806,?,0.26028,?,?,-0.43383,?,-0.21542,?,0.02823,?
1.0,?,?,?,?,?,0.95148,?,0.96534,?,?,-0.81857,?,?,?,?,-0.31412,?,?,?,?,?,?,?,?,?,?,?,-0.18725,0.87893,0.20359,?,?,1
?,?,?,?,?,?,0.74485,?,?,?,0.26664,?,?,-0.9765,?,-0.23227,?,?,-0.48886,?,-0.89991,?,-0.28916,?,?,?,?,?,0.05614,0.21443,?,?,?,1
1.0,0.65845,0.43617,0.44681,0.74804,?,?,?,0.82139,?,?,?,?,-0.82811,?,?,-0.71725,-0.04759,?,?,-0.76316,0.56663,?,0.743,-0.18645,?,?,?,0.59071,?,?,-0.18533,?,1
?,?,0.05725,?,?,-0.10557,?,-0.18321,-0.18321,?,?,?,?,?,?,?,?,0.18702,?,?,?,?,-0.16031,?,?,?,?,-0.03817,?,?,?,?,?,?
?,?,?,?,?,?,?,0.94721,?,?,?,?,?,?,?,0.93929,0.05713,0.93552,?,0.97738,?,?,?,?,0.08107,0.96709,0.07255,?,?,?,0.08126,0.97247,?,?
1.0,?,-0.07572,?,?,0.87514,-0.01214,?,?,0.72832,-0.11734,0.84624,?,?,?,0.74798,?,0.78324,0.06358,?,?,0.78844,-0.06012,?,?,?,-0.02731,?,-0.0763,?,?,0.78439,?,?
1.0,?,-0.13768,0.69387,?,?,?,0.55717,?,?,-0.10467,0.62099,-0.06527,?,?,?,-0.26409,?,0.04992,?,?,?,-0.08989,?,-0.00564,0.39146,?,0.35588,?,0.32232,-0.08637,0.28943,?,1
?,?,0.01092,?,?,?,?,?,0.02304,?,?,0.83096,?,?,0.00854,?,-0.06974,?,?,0.76979,?,?,0.01232,0.77138,?,0.70886,0.01375,?,?,?,?,?,0.01525,?
?,?,-0.01366,?,?,?,?,?,?,0.65164,?,0.40164,-0.48907,0.39208,0.58743,?,?,?,?,?,?,1.0,?,0.60656,0.06967,?,?,?,?,?,?,?,?,1
1.0,0.83508,0.08298,0.73739,?,?,-0.05567,0.90441,?,?,0.1313,0.81197,?,?,?,1.0,?,?,?,?,?,?,?,?,-0.04202,0.83479,0.00123,?,0.12815,0.8666,-0.10714,0.90546,?,?
1.0,?,0.00419,0.95183,?,0.93438,?,?,?,?,?,?,?,?,?,0.97173,?,0.94834,0.06038,0.9267,0.08412,0.93124,?,?,?,0.93522,0.04925,?,0.08168,0.94066,-3.5E-4,?,?,?
1.0,0.94701,?,?,?,0.95177,?,?,?,0.94124,?,?,0.04688,0.93954,-0.01461,?,0.02004,?,?,?,?,?,?,?,?,?,?,0.9212,0.02242,0.92459,?,0.92697,?,1
?,?,?,?,?,0.95691,?,?,?,?,?,?,?,0.90608,?,?,?,?,-0.12928,?,0.01215,?,-0.0232,?,?,0.89147,-0.0776,?,-0.17238,0.96022,?,?,-0.16243,?
1.0,?,?,?,-0.06151,?,0.0826,?,?,0.78735,0.06678,?,-0.00351,0.79262,-0.01054,?,?,0.8717,?,0.81722,?,0.71002,?,?,-0.15114,?,?,0.78207,?,?,-0.06678,0.85764,-0.06151,1
