@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real
@attribute attr_72 real
@attribute attr_73 real
@attribute attr_74 real
@attribute attr_75 real
@attribute attr_76 real
@attribute attr_77 real
@attribute attr_78 real
@attribute attr_79 real
@attribute attr_80 real
@attribute attr_81 real
@attribute attr_82 real
@attribute attr_83 real
@attribute attr_84 real
@attribute attr_85 real
@attribute attr_86 real
@attribute attr_87 real
@attribute attr_88 real
@attribute attr_89 real
@attribute attr_90 real
@attribute attr_91 real
@attribute attr_92 real
@attribute attr_93 real
@attribute attr_94 real
@attribute attr_95 real
@attribute attr_96 real
@attribute attr_97 real
@attribute attr_98 real
@attribute attr_99 real
@attribute attr_100 real
@attribute attr_101 real
@attribute attr_102 real
@attribute attr_103 real
@attribute attr_104 real
@attribute attr_105 real


@data
3.0,?,1320.0,?,?,752.65,?,2800.0,3052.0,124.4,?,?,?,4602.1,?,299.4,43446.8,15.0,1821.6,1963.7,?,?,116.56,119.13,?,?,?,2918.0,120.2,107.2,?,832123.7,5136.1,109.6,224.55,32585.1,15.0,?,1817.6,?,?,112.15,?,?,35322.0,1181856.2,?,116.3,?,2.47,?,4858.1,?,?,21723.4,?,1534.6,1795.3,9000.91,9022.0,109.02,112.0,?,?,1167697.4,2859.0,?,?,?,704586.3,6622.6,?,74.85,10861.7,?,?,?,8920.04,8938.0,?,108.51,12423.86,11774.0,?,3152.0,?,103.03,?,?,3526.1,?,?,?,15.0,1408.4,1473.5,?,8864.0,105.52,?,12113.01,45966.0,1188995.8,3400.0,400.0
?,820.0,?,49.2,60.0,644.47,?,?,?,29.5,?,?,?,1668.9,25.8,73.95,1441.4,15.0,?,?,1755.0,?,30.13,21.54,2134.49,?,?,?,?,28.4,3.31,?,?,24.86,36.98,720.7,15.0,331.3,?,1751.67,4198.0,?,19.7,?,?,?,?,24.3,?,3.51,85072.2,867.4,23.92,134.3,1872.6,?,?,409.3,1750.0,4063.0,27.84,?,?,?,420700.5,?,?,25.34,2.3,?,754.3,?,?,?,?,277.8,437.0,?,?,?,?,1232.42,?,?,2422.0,21.4,?,2.51,70232.2,?,?,67.15,?,15.0,284.1,346.1,1750.0,3739.0,?,?,1013.4,?,428725.0,800.0,90.0
3.0,?,300.0,80.5,70.0,718.57,?,?,?,26.9,28.4,3.31,?,1163.3,24.86,36.98,?,15.0,?,467.1,1751.67,4198.0,29.95,19.7,?,9204.5,?,2309.0,?,26.87,?,85072.2,?,?,?,1872.6,?,225.7,?,1750.0,?,27.84,18.37,1549.44,35763.0,420700.5,?,?,25.34,2.3,73530.1,754.3,22.99,?,?,?,277.8,?,?,3875.0,25.69,17.34,1232.42,?,?,?,21.4,23.81,2.51,70232.2,724.1,22.05,?,936.3,?,?,346.1,1750.0,3739.0,?,?,1013.4,17881.5,428725.0,1785.0,?,?,2.06,64539.9,544.5,?,?,468.15,?,226.9,?,1750.0,4527.0,23.28,15.27,897.88,8940.75,519679.8,?,90.0
?,4000.0,?,?,?,750.7,5.0,540.0,2790.0,35.7,?,?,124042.2,?,30.49,131.78,2996.03,?,544.0,652.8,?,4718.0,36.4,30.32,?,28449.75,377633.3,?,34.6,?,?,120470.6,1861.2,?,?,?,15.0,?,667.8,?,4730.0,?,?,1645.98,18966.5,?,?,33.4,?,2.32,115107.4,2211.5,?,43.93,998.68,?,?,582.9,?,4758.0,?,?,1859.5,?,408321.5,?,?,?,2.69,?,?,?,?,2882.8,?,763.2,582.8,1755.0,?,?,25.62,1936.75,36818.0,415431.1,2898.0,?,31.47,?,98042.9,?,?,110.93,2162.1,15.0,?,768.0,?,4630.0,31.3,?,?,?,413834.5,?,110.0
3.0,3240.0,630.0,?,?,715.52,7.0,2300.0,?,92.8,?,3.05,?,3896.7,?,52.2,?,?,?,1288.0,?,8585.0,?,?,12063.5,?,?,?,86.2,83.21,3.25,?,2790.6,94.1,334.8,?,?,?,1316.3,?,?,90.95,?,?,44835.0,?,2734.0,81.9,?,2.44,?,?,90.4,251.1,?,15.0,?,?,8343.6,?,87.27,?,?,?,?,?,?,79.93,2.04,?,4107.4,?,?,7244.3,15.0,1032.5,?,?,?,85.37,82.89,?,?,?,?,?,78.63,?,427087.7,?,85.9,83.7,3622.15,15.0,?,?,8148.33,?,?,80.05,?,11208.75,817526.9,2900.0,?
3.0,1380.0,360.0,110.4,?,735.87,?,?,3840.0,33.4,36.56,?,115107.4,?,28.61,43.93,998.68,15.0,229.2,582.9,?,?,34.98,27.13,?,9483.25,408321.5,?,31.4,33.0,2.69,116552.6,?,27.68,?,?,?,?,582.8,1755.0,4695.0,32.83,25.62,?,?,?,2898.0,?,?,2.68,98042.9,1571.1,?,?,2162.1,15.0,412.0,768.0,1755.0,?,31.3,?,?,?,413834.5,3302.0,29.5,?,3.56,92354.2,1668.9,25.8,?,?,15.0,?,550.4,?,?,30.13,?,?,18409.0,402158.1,?,26.9,28.4,?,85347.6,1163.3,?,?,?,15.0,331.3,?,?,4198.0,29.95,?,?,9204.5,?,800.0,?
3.0,?,480.0,542.5,250.0,854.84,6.0,?,3678.0,86.2,83.21,?,526596.4,2790.6,?,?,14488.6,15.0,?,?,8364.78,8393.0,?,89.79,?,?,?,2734.0,81.9,?,2.44,486347.8,?,90.4,?,?,?,1082.5,?,?,8382.0,?,85.56,10555.47,33626.25,865878.9,2247.0,76.9,79.93,2.04,463829.0,4107.4,?,167.4,7244.3,15.0,?,?,?,8325.0,85.37,?,8993.0,?,833494.6,2217.0,72.9,78.63,1.81,?,?,?,83.7,?,15.0,?,?,?,8186.0,83.55,80.05,?,11208.75,?,3255.0,69.4,76.29,2.84,?,5146.3,?,372.0,15748.8,14.0,1005.0,?,8002.21,8058.0,?,76.92,5062.76,?,788018.3,1800.0,?
3.0,1820.0,400.0,200.2,110.0,?,?,920.0,3670.0,46.3,?,3.25,?,1979.0,40.1,?,9452.7,15.0,?,764.5,1755.0,?,?,?,2206.19,?,629797.2,2964.0,?,51.63,2.67,183726.0,?,39.7,193.65,?,15.0,?,?,?,8690.0,?,42.87,1976.26,?,611105.4,?,?,49.8,2.48,?,?,35.0,129.1,4726.35,15.0,?,?,?,?,?,?,?,20117.0,?,?,43.4,46.94,1.72,166267.2,1179.5,?,?,2363.18,?,641.5,652.2,1755.0,8315.0,?,40.26,1718.9,10058.5,540680.6,1627.0,41.0,41.25,1.74,?,1217.5,?,285.8,6489.1,15.0,?,608.2,1755.0,?,?,?,?,39066.0,524764.8,1200.0,?
?,580.0,150.0,17.4,30.0,631.89,6.0,?,1562.0,?,19.22,1.51,?,?,19.23,80.48,741.98,15.0,222.7,288.6,1750.0,2687.0,17.23,13.37,?,26053.5,?,2197.0,15.5,17.69,1.67,?,417.7,18.3,?,?,?,202.8,?,?,?,15.85,12.54,?,?,268843.7,?,14.3,?,1.34,47344.8,?,?,?,247.33,?,184.7,?,1750.0,2602.0,?,12.01,408.84,?,262159.4,?,13.6,14.63,?,48135.0,?,?,68.1,617.6,?,207.6,255.4,1750.0,2224.0,13.77,?,403.5,33743.0,?,2641.34,?,13.09,?,43837.4,339.6,?,51.08,?,?,?,217.2,1657.66,?,12.61,11.03,?,25307.25,155181.7,370.0,70.0
3.0,2120.0,470.0,572.4,?,?,6.0,2900.0,3152.0,106.0,103.03,?,685697.5,?,?,208.8,?,15.0,?,1473.5,8842.18,8864.0,105.52,105.32,?,45966.0,1188995.8,?,103.0,101.84,2.65,?,?,?,?,?,15.0,?,?,?,8799.0,101.0,101.89,13571.8,34474.5,1067772.0,?,?,98.64,2.76,602224.7,3819.0,97.2,104.4,8792.15,15.0,1298.8,?,?,8735.0,98.12,?,13596.37,?,973523.7,3157.0,?,96.49,?,?,3896.7,96.9,?,4396.08,?,?,?,8555.54,8585.0,95.35,?,12063.5,?,954628.6,?,?,83.21,3.25,?,?,94.1,?,14488.6,?,?,1316.3,8364.78,8393.0,90.95,89.79,11379.37,44835.0,?,3600.0,?
?,5110.0,980.0,1430.8,?,505.51,?,?,5606.0,?,134.8,4.09,1284199.4,?,147.6,?,?,?,?,2244.1,?,?,136.6,140.2,9821.0,48260.0,?,?,?,131.56,?,1137397.7,8758.2,?,?,54857.63,?,2014.5,2143.3,?,?,129.24,?,?,36195.0,?,3629.0,?,125.83,3.45,?,6232.8,117.4,?,?,?,1994.6,2025.0,?,9208.0,?,127.33,9501.3,?,1660444.0,3882.0,130.5,?,2.45,?,?,112.8,108.1,18285.88,?,?,?,?,9168.0,?,?,?,12065.0,1673301.4,3052.0,124.4,108.42,?,921019.4,4602.1,?,299.4,43446.8,15.0,?,?,9114.22,9131.0,?,119.13,9459.4,47096.0,1391757.1,?,?
3.0,?,690.0,777.5,250.0,720.93,5.0,2600.0,?,111.4,?,?,704586.3,6622.6,107.5,?,?,?,1836.6,1932.5,8920.04,8938.0,?,108.51,12423.86,?,?,3152.0,106.0,?,?,685697.5,3526.1,105.5,208.8,17584.3,15.0,1408.4,1473.5,8842.18,?,105.52,?,12113.01,45966.0,?,?,103.0,?,?,625829.2,?,?,?,?,?,1424.1,1584.3,8776.71,8799.0,101.0,101.89,13571.8,34474.5,?,?,98.2,?,2.76,602224.7,3819.0,97.2,104.4,?,?,1298.8,?,8699.73,8735.0,?,?,?,22983.0,973523.7,3157.0,?,96.49,3.05,?,?,96.9,?,?,15.0,?,?,8555.54,?,95.35,?,12063.5,11491.5,?,?,340.0
?,?,450.0,365.4,180.0,565.58,6.0,1800.0,2700.0,103.0,?,2.65,625829.2,4386.9,100.4,?,13188.23,?,?,1584.3,8776.71,?,101.0,101.89,13571.8,34474.5,?,3561.0,?,98.64,2.76,?,?,97.2,104.4,8792.15,?,1298.8,1389.6,8699.73,8735.0,?,98.45,?,22983.0,?,3157.0,92.8,96.49,?,552124.4,?,96.9,?,?,?,?,?,?,?,95.35,?,12063.5,11491.5,?,3678.0,?,83.21,3.25,526596.4,2790.6,94.1,?,?,15.0,?,?,8364.78,8393.0,90.95,89.79,11379.37,44835.0,?,2734.0,81.9,81.05,?,486347.8,?,?,251.1,?,?,1082.5,?,8343.6,8382.0,87.27,?,10555.47,33626.25,?,2200.0,260.0
3.0,4840.0,930.0,?,300.0,?,?,?,5606.0,149.1,134.8,?,1284199.4,6622.5,147.6,432.4,?,?,?,?,9231.76,9286.0,?,140.2,9821.0,?,1734973.5,4079.0,?,131.56,?,1137397.7,8758.2,132.6,324.3,54857.63,14.0,?,?,?,?,?,?,?,?,1654038.4,?,137.4,?,?,?,6232.8,?,216.2,?,?,?,2025.0,9185.48,9208.0,123.37,127.33,9501.3,?,?,3882.0,130.5,?,2.45,961139.2,?,?,108.1,?,?,1763.9,1837.4,9153.66,9168.0,120.24,121.94,9576.9,12065.0,?,?,124.4,108.42,2.75,921019.4,4602.1,110.3,?,?,?,1821.6,?,9114.22,?,?,119.13,?,?,1391757.1,?,?
?,4090.0,?,1104.3,270.0,?,5.0,2200.0,2918.0,120.2,?,2.29,?,5136.1,109.6,224.55,32585.1,15.0,1757.7,1817.6,9063.61,?,112.15,?,?,35322.0,?,?,116.3,?,2.47,784948.5,4858.1,?,?,21723.4,15.0,1534.6,1795.3,9000.91,9022.0,109.02,112.0,10411.45,?,1167697.4,?,111.4,104.33,2.5,?,6622.6,107.5,?,10861.7,?,1836.6,?,8920.04,?,?,108.51,12423.86,?,1181572.6,?,?,?,?,?,?,105.5,208.8,17584.3,?,?,?,8842.18,8864.0,?,?,?,45966.0,?,2700.0,103.0,?,2.65,625829.2,?,100.4,?,?,?,?,1584.3,8776.71,8799.0,101.0,101.89,13571.8,34474.5,1067772.0,?,?
?,?,720.0,459.2,140.0,?,6.0,1200.0,?,?,57.88,3.39,?,?,45.0,?,?,15.0,645.9,744.5,1755.0,?,?,46.45,2424.37,?,?,3670.0,46.3,?,3.25,?,?,?,258.2,9452.7,15.0,629.9,764.5,1755.0,?,?,44.79,?,40234.0,?,2964.0,45.6,51.63,?,?,?,39.7,?,7089.53,?,627.6,669.8,1755.0,8690.0,51.89,?,?,30175.5,?,3213.0,44.5,49.8,2.48,?,1563.4,35.0,?,4726.35,?,611.8,670.1,1755.0,?,?,?,?,?,566492.3,?,?,46.94,?,166267.2,1179.5,?,64.55,2363.18,?,?,652.2,1755.0,8315.0,49.92,?,?,?,540680.6,?,150.0
?,1610.0,?,177.1,?,585.22,?,1700.0,6713.0,?,61.52,?,320957.3,?,64.5,239.5,?,15.0,797.3,809.8,?,?,67.81,63.25,?,42587.0,628132.9,4986.0,?,?,?,297210.1,?,61.5,179.63,9342.45,15.0,?,861.8,?,8018.0,65.0,60.53,3538.71,31940.25,?,6788.0,54.2,59.4,5.41,?,3755.8,?,119.75,?,15.0,795.0,?,?,?,63.69,58.55,3347.72,?,589389.6,?,52.4,57.65,5.4,?,?,54.2,?,3114.15,?,746.8,815.5,?,?,62.78,56.45,3387.72,?,?,?,?,56.13,5.97,?,2562.3,?,?,?,15.0,733.8,815.5,1755.0,8002.0,?,?,2978.26,?,601988.1,?,140.0
3.0,?,?,119.7,70.0,525.49,?,880.0,2790.0,35.7,?,1.28,124042.2,1083.9,30.49,?,?,?,?,?,?,4718.0,36.4,?,1625.98,28449.75,377633.3,?,?,?,?,?,?,?,?,1997.35,?,481.1,667.8,?,?,?,28.87,?,?,?,?,33.4,?,2.32,115107.4,?,28.61,?,998.68,15.0,?,582.9,?,4758.0,?,?,?,?,408321.5,?,?,?,?,?,?,27.68,147.9,?,?,?,582.8,?,?,32.83,25.62,?,36818.0,415431.1,2898.0,30.9,31.47,?,98042.9,1571.1,26.74,?,2162.1,15.0,412.0,768.0,1755.0,?,?,?,1991.43,?,413834.5,?,?
4.0,2100.0,380.0,?,?,601.08,4.0,?,6790.0,?,162.84,6.46,?,10855.3,229.3,393.3,?,11.0,2738.8,3148.0,?,?,?,?,10082.0,?,2318397.0,?,?,?,5.33,?,?,210.7,294.98,?,?,?,3000.0,?,9396.0,148.76,?,9700.0,?,1908975.7,?,?,147.44,6.88,1451175.9,8146.1,188.9,?,34722.4,11.0,?,2627.5,9297.06,9347.0,?,?,10149.0,?,?,7045.0,?,141.34,4.72,1341072.8,8245.0,173.8,?,17361.2,?,2451.2,2526.4,9254.28,9306.0,136.56,?,?,12393.0,1732937.5,?,?,?,4.09,?,6622.5,147.6,?,?,?,?,2244.1,?,?,?,140.2,?,?,?,3400.0,510.0
?,?,500.0,?,?,?,7.0,1900.0,?,259.5,204.02,3.44,1901366.0,?,276.1,?,65885.5,?,3499.4,3823.6,9784.77,9867.6,?,?,7966.5,?,2217708.7,?,255.8,?,3.8,1704943.8,?,292.4,?,49414.13,?,?,?,9967.33,10099.3,190.5,?,8857.0,?,?,?,245.1,?,?,?,18690.9,300.5,167.05,32942.75,11.0,3355.8,?,9403.58,?,?,?,11763.0,25464.0,?,?,224.7,?,6.73,1622664.0,15001.6,?,?,?,11.0,?,?,?,?,171.13,?,11568.0,?,?,?,203.8,?,6.46,?,10855.3,229.3,393.3,69444.8,?,?,3148.0,9248.4,?,?,?,?,?,2318397.0,1700.0,?
?,1900.0,?,?,230.0,1362.92,?,?,?,51.3,?,?,?,?,52.8,?,?,?,733.8,815.5,1755.0,8002.0,60.74,54.26,?,?,601988.1,5275.0,?,57.62,4.3,?,2684.3,50.3,162.75,?,?,?,?,1755.0,?,58.66,51.86,2850.2,?,588020.5,?,?,59.29,?,?,?,47.5,108.5,5222.8,15.0,769.6,717.9,?,8231.0,56.99,48.4,2556.96,?,?,?,47.8,57.88,3.39,?,2034.8,45.0,54.25,?,?,645.9,744.5,1755.0,8418.0,56.37,?,?,10351.75,?,3670.0,46.3,?,?,192689.2,1979.0,?,?,9452.7,?,629.9,?,1755.0,?,?,?,?,?,?,?,?
4.0,1895.0,550.0,?,?,1446.67,6.0,450.0,?,?,46.94,?,166267.2,1179.5,?,?,2363.18,15.0,?,652.2,?,8315.0,?,?,1718.9,10058.5,540680.6,?,?,41.25,1.74,?,1217.5,?,285.8,6489.1,15.0,614.0,608.2,?,?,45.91,38.34,1537.96,39066.0,524764.8,?,?,40.84,?,?,1149.5,?,?,4866.83,15.0,573.7265312999999,680.29,?,6714.0,43.4,36.45,1535.16,29299.5,466212.2,?,39.3,40.21,?,?,1284.5,?,?,3244.55,15.0,?,663.97,?,5827.0,?,?,1527.55,?,409677.9,?,38.0,39.43,?,?,?,?,?,?,?,574.6,680.5,1755.0,?,?,?,1601.79,9766.5,?,?,250.0
4.0,2100.0,450.0,?,?,?,5.0,600.0,2700.0,103.0,101.84,2.65,625829.2,4386.9,?,?,?,?,1424.1,?,?,8799.0,101.0,?,?,34474.5,1067772.0,3561.0,?,?,2.76,?,3819.0,?,?,8792.15,15.0,?,?,?,?,?,?,?,22983.0,973523.7,?,?,96.49,3.05,?,?,96.9,52.2,4396.08,15.0,?,?,?,?,95.35,94.34,?,?,954628.6,?,86.2,?,3.25,526596.4,2790.6,94.1,?,?,?,?,1316.3,8364.78,8393.0,90.95,?,11379.37,?,?,?,?,81.05,?,486347.8,?,90.4,251.1,?,15.0,?,1176.5,8343.6,?,?,85.56,?,?,865878.9,?,330.0
?,?,?,?,?,527.22,?,2100.0,3629.0,?,?,3.45,?,6232.8,?,?,36571.75,14.0,?,?,9185.48,9208.0,123.37,127.33,?,24130.0,1660444.0,3882.0,?,117.05,2.45,?,?,112.8,108.1,?,14.0,?,?,9153.66,?,120.24,?,?,?,1673301.4,3052.0,124.4,108.42,?,921019.4,4602.1,110.3,299.4,43446.8,15.0,1821.6,1963.7,9114.22,?,?,119.13,9459.4,?,1391757.1,2918.0,120.2,107.2,2.29,832123.7,5136.1,109.6,224.55,32585.1,15.0,1757.7,?,9063.61,?,112.15,?,?,35322.0,1181856.2,2264.0,?,?,2.47,784948.5,4858.1,109.1,149.7,?,15.0,1534.6,1795.3,9000.91,9022.0,109.02,112.0,10411.45,23548.0,1167697.4,?,450.0
4.0,1052.0,?,?,160.0,948.12,?,770.0,?,51.3,?,?,249110.7,?,52.8,217.0,10445.6,15.0,733.8,815.5,?,?,?,?,?,41407.0,?,5275.0,50.9,?,?,?,2684.3,?,162.75,?,15.0,742.7,812.7,?,8102.0,?,?,2850.2,31055.25,588020.5,4691.0,49.1,?,?,?,?,47.5,108.5,5222.8,?,769.6,717.9,?,?,?,?,?,20703.5,605688.7,?,47.8,57.88,?,198459.6,?,?,54.25,?,?,?,744.5,?,8418.0,?,46.45,2424.37,?,626960.3,3670.0,46.3,?,3.25,192689.2,?,?,258.2,9452.7,15.0,?,?,?,8420.0,54.62,?,?,?,629797.2,1000.0,?
4.0,?,?,264.0,160.0,851.23,5.0,550.0,6713.0,?,?,6.11,?,?,64.5,?,?,?,?,?,?,8003.0,?,?,?,42587.0,?,?,55.5,?,3.94,?,?,61.5,179.63,9342.45,15.0,757.8,?,?,?,65.0,?,?,31940.25,?,6788.0,?,?,?,280451.7,?,58.1,?,?,15.0,?,?,?,?,63.69,58.55,3347.72,?,?,?,52.4,57.65,5.4,?,?,?,59.88,?,?,746.8,815.5,1755.0,8013.0,62.78,56.45,3387.72,?,606524.2,?,51.3,56.13,?,249110.7,2562.3,52.8,?,?,?,?,?,?,?,?,54.26,2978.26,41407.0,?,?,200.0
4.0,3350.0,800.0,?,240.0,?,7.0,?,6790.0,?,?,6.46,1640293.0,10855.3,229.3,393.3,69444.8,11.0,?,?,9248.4,9380.0,158.63,169.5,10082.0,?,2318397.0,6370.0,190.3,154.36,5.33,1523166.6,?,210.7,?,52083.6,11.0,2595.2,3000.0,?,?,148.76,?,9700.0,37179.0,?,?,?,147.44,6.88,1451175.9,?,188.9,?,34722.4,11.0,2284.4,?,?,9347.0,140.9,146.2,?,24786.0,1681849.3,?,160.0,?,4.72,1341072.8,?,?,98.33,?,?,2451.2,2526.4,?,?,136.56,138.8,9291.0,12393.0,?,5606.0,149.1,134.8,4.09,1284199.4,?,?,?,73143.5,?,?,2244.1,9231.76,9286.0,?,?,9821.0,?,1734973.5,1600.0,370.0
4.0,1450.0,336.0,?,?,442.61,2.0,?,?,255.8,216.48,?,1704943.8,18468.3,292.4,?,49414.13,?,?,3676.1,?,10099.3,190.5,?,?,38196.0,?,4242.0,?,?,?,?,?,?,167.05,?,11.0,3355.8,3686.3,9403.58,?,179.96,?,11763.0,25464.0,2303248.1,?,224.7,198.55,?,?,15001.6,?,?,16471.38,?,2871.3,?,9132.66,9260.0,?,178.3,?,12732.0,2435004.3,6790.0,?,?,6.46,1640293.0,10855.3,229.3,?,?,11.0,2738.8,3148.0,9248.4,9380.0,158.63,?,10082.0,49572.0,?,?,190.3,154.36,?,?,12930.0,210.7,294.98,52083.6,11.0,?,?,?,?,148.76,159.0,9700.0,37179.0,1908975.7,1850.0,?
?,1130.0,?,339.0,300.0,511.56,3.0,1400.0,?,177.6,147.44,6.88,?,?,188.9,196.65,34722.4,11.0,?,2627.5,?,?,140.9,146.2,?,?,1681849.3,?,?,?,4.72,?,8245.0,?,?,17361.2,?,2451.2,?,9254.28,9306.0,?,138.8,9291.0,?,1732937.5,5606.0,149.1,?,4.09,?,6622.5,?,?,?,?,2220.6,2244.1,9231.76,9286.0,136.6,?,?,?,1734973.5,?,143.4,?,3.44,1137397.7,?,132.6,324.3,54857.63,?,2014.5,?,9216.19,9244.0,129.24,134.46,?,?,?,?,137.4,?,3.45,?,?,?,216.2,36571.75,?,1994.6,2025.0,?,?,123.37,127.33,9501.3,24130.0,?,1700.0,390.0
4.0,1200.0,?,?,?,?,?,980.0,5606.0,149.1,134.8,?,?,6622.5,147.6,?,73143.5,14.0,2220.6,?,9231.76,?,136.6,140.2,?,?,1734973.5,?,143.4,131.56,?,1137397.7,?,?,324.3,54857.63,14.0,?,2143.3,9216.19,?,129.24,134.46,10078.4,?,?,?,?,?,?,1059966.2,?,117.4,?,36571.75,14.0,1994.6,?,9185.48,?,123.37,127.33,?,?,?,3882.0,?,117.05,?,961139.2,4586.1,?,108.1,?,?,?,?,?,9168.0,?,121.94,?,?,?,?,124.4,?,2.75,?,?,?,299.4,43446.8,?,1821.6,1963.7,?,9131.0,?,119.13,?,?,?,?,?
4.0,1450.0,?,?,?,?,4.0,2300.0,?,?,195.1,?,?,15503.0,?,?,39565.93,11.0,4188.65,?,9916.9,9963.0,204.7,?,11274.9,?,?,2265.0,?,192.1,?,2116613.8,16335.0,?,138.24,?,?,?,4472.3,?,9988.0,201.66,?,?,?,?,2576.0,?,?,3.5,?,?,294.47,?,?,11.0,?,4215.95,9833.67,9908.0,196.76,215.0,?,12910.71,?,3131.0,259.5,?,?,?,?,276.1,334.1,?,11.0,3499.4,?,?,9867.6,191.63,212.1,?,?,?,3098.0,255.8,216.48,3.8,1704943.8,18468.3,?,250.58,49414.13,?,3447.8,3676.1,?,?,190.5,?,?,?,?,1900.0,390.0
4.0,1560.0,400.0,171.6,?,878.55,5.0,420.0,2374.0,38.0,?,?,?,1191.1,33.7,?,1622.28,?,574.6,?,1755.0,5565.0,?,?,1601.79,?,403875.0,?,?,37.64,?,134312.5,?,?,?,3994.7,?,589.5,?,?,?,38.7,?,1653.06,37933.0,377828.6,?,?,37.42,1.28,124042.2,?,30.49,131.78,2996.03,15.0,544.0,652.8,1755.0,4718.0,36.4,30.32,1625.98,28449.75,377633.3,?,34.6,?,2.28,?,1861.2,29.55,?,1997.35,15.0,?,?,1755.0,?,35.67,28.87,?,?,390388.5,3840.0,33.4,36.56,2.32,115107.4,2211.5,?,?,998.68,15.0,?,?,1755.0,?,?,?,1859.5,?,408321.5,520.0,130.0
4.0,?,610.0,?,280.0,?,?,?,?,?,141.34,?,1341072.8,8245.0,173.8,98.33,17361.2,?,?,2526.4,9254.28,9306.0,136.56,138.8,?,?,?,?,149.1,134.8,?,?,?,?,432.4,73143.5,14.0,2220.6,2244.1,9231.76,9286.0,136.6,140.2,?,?,?,4079.0,143.4,131.56,?,?,8758.2,?,324.3,?,14.0,2014.5,2143.3,?,?,129.24,134.46,?,36195.0,?,3629.0,137.4,125.83,3.45,?,6232.8,?,216.2,?,14.0,?,?,?,9208.0,123.37,?,?,24130.0,1660444.0,3882.0,?,117.05,2.45,961139.2,?,?,108.1,?,14.0,?,?,9153.66,9168.0,120.24,?,9576.9,?,1673301.4,2200.0,?
?,2120.0,470.0,508.8,240.0,?,6.0,1100.0,3157.0,?,?,?,?,3896.7,96.9,?,4396.08,15.0,1294.2,1288.0,?,8585.0,?,94.34,12063.5,?,954628.6,?,86.2,83.21,3.25,?,2790.6,94.1,334.8,?,15.0,?,1316.3,?,8393.0,?,?,11379.37,?,929027.1,?,81.9,81.05,2.44,486347.8,?,90.4,251.1,10866.45,15.0,?,?,8343.6,?,87.27,?,10555.47,33626.25,865878.9,2247.0,76.9,?,?,?,4107.4,88.2,167.4,?,15.0,1032.5,?,?,?,?,82.89,?,22417.5,833494.6,?,72.9,78.63,1.81,?,4521.3,?,83.7,3622.15,?,?,1104.7,8148.33,8186.0,?,?,?,?,?,1300.0,350.0
?,1650.0,510.0,181.5,?,?,?,?,?,51.3,?,?,249110.7,?,52.8,217.0,10445.6,15.0,733.8,815.5,1755.0,8002.0,60.74,54.26,?,41407.0,601988.1,5275.0,?,?,4.3,?,2684.3,50.3,162.75,7834.2,?,?,?,1755.0,8102.0,58.66,?,?,?,?,4691.0,?,59.29,3.53,?,?,?,?,5222.8,?,?,?,?,?,56.99,48.4,2556.96,?,605688.7,4072.0,47.8,57.88,3.39,?,2034.8,?,?,2611.4,?,?,744.5,?,?,?,46.45,?,10351.75,626960.3,3670.0,46.3,52.26,3.25,192689.2,1979.0,?,258.2,?,15.0,?,764.5,1755.0,8420.0,54.62,44.79,2206.19,40234.0,629797.2,920.0,?
