@relation dataset

@attribute attr_1 real
@attribute attr_2 real
@attribute attr_3 real
@attribute attr_4 real
@attribute attr_5 real
@attribute attr_6 real
@attribute attr_7 real
@attribute attr_8 real
@attribute attr_9 real
@attribute attr_10 real
@attribute attr_11 real
@attribute attr_12 real
@attribute attr_13 real
@attribute attr_14 real
@attribute attr_15 real
@attribute attr_16 real
@attribute attr_17 real
@attribute attr_18 real
@attribute attr_19 real
@attribute attr_20 real
@attribute attr_21 real
@attribute attr_22 real
@attribute attr_23 real
@attribute attr_24 real
@attribute attr_25 real
@attribute attr_26 real
@attribute attr_27 real
@attribute attr_28 real
@attribute attr_29 real
@attribute attr_30 real
@attribute attr_31 real
@attribute attr_32 real
@attribute attr_33 real
@attribute attr_34 real
@attribute attr_35 real
@attribute attr_36 real
@attribute attr_37 real
@attribute attr_38 real
@attribute attr_39 real
@attribute attr_40 real
@attribute attr_41 real
@attribute attr_42 real
@attribute attr_43 real
@attribute attr_44 real
@attribute attr_45 real
@attribute attr_46 real
@attribute attr_47 real
@attribute attr_48 real
@attribute attr_49 real
@attribute attr_50 real
@attribute attr_51 real
@attribute attr_52 real
@attribute attr_53 real
@attribute attr_54 real
@attribute attr_55 real
@attribute attr_56 real
@attribute attr_57 real
@attribute attr_58 real
@attribute attr_59 real
@attribute attr_60 real
@attribute attr_61 real
@attribute attr_62 real
@attribute attr_63 real
@attribute attr_64 real
@attribute attr_65 real
@attribute attr_66 real
@attribute attr_67 real
@attribute attr_68 real
@attribute attr_69 real
@attribute attr_70 real
@attribute attr_71 real
@attribute attr_72 real
@attribute attr_73 real
@attribute attr_74 real
@attribute attr_75 real
@attribute attr_76 real
@attribute attr_77 real
@attribute attr_78 real
@attribute attr_79 real
@attribute attr_80 real
@attribute attr_81 real
@attribute attr_82 real
@attribute attr_83 real
@attribute attr_84 real
@attribute attr_85 real
@attribute attr_86 real
@attribute attr_87 real
@attribute attr_88 real
@attribute attr_89 real
@attribute attr_90 real
@attribute attr_91 real
@attribute attr_92 real
@attribute attr_93 real
@attribute attr_94 real
@attribute attr_95 real
@attribute attr_96 real
@attribute attr_97 real
@attribute attr_98 real
@attribute attr_99 real
@attribute attr_100 real
@attribute attr_101 real
@attribute attr_102 real
@attribute attr_103 real
@attribute attr_104 real
@attribute attr_105 real


@data
3.0,?,1320.0,?,?,?,?,2800.0,3052.0,?,108.42,2.75,921019.4,?,?,299.4,?,?,1821.6,?,?,?,?,?,?,47096.0,?,2918.0,?,?,2.29,832123.7,?,109.6,224.55,?,?,1757.7,?,9063.61,9078.0,112.15,115.7,10304.2,35322.0,1181856.2,2264.0,116.3,?,?,?,?,109.1,?,?,15.0,?,1795.3,?,?,109.02,?,10411.45,?,?,?,111.4,?,2.5,?,?,107.5,74.85,10861.7,15.0,1836.6,?,8920.04,?,110.51,?,12423.86,11774.0,1181572.6,3152.0,?,103.03,3.15,685697.5,?,105.5,208.8,17584.3,?,?,1473.5,?,8864.0,?,105.32,12113.01,?,1188995.8,?,?
3.0,820.0,?,49.2,60.0,644.47,4.0,630.0,?,?,29.93,?,?,1668.9,?,73.95,1441.4,15.0,?,550.4,?,?,?,?,2134.49,18409.0,402158.1,2507.0,26.9,28.4,?,85347.6,?,24.86,36.98,720.7,15.0,?,?,1751.67,4198.0,29.95,?,2000.42,?,?,2309.0,24.3,?,?,?,867.4,23.92,134.3,?,15.0,?,?,?,?,?,18.37,1549.44,?,420700.5,2028.0,?,?,?,?,?,22.99,100.73,1404.45,15.0,?,437.0,1750.0,3875.0,25.69,17.34,1232.42,26822.25,405541.8,2422.0,21.4,23.81,?,?,?,22.05,67.15,936.3,15.0,284.1,346.1,?,3739.0,24.05,16.21,1013.4,17881.5,428725.0,?,90.0
3.0,?,?,80.5,?,718.57,?,?,2507.0,26.9,?,3.31,?,1163.3,24.86,36.98,720.7,?,331.3,?,?,4198.0,?,?,2000.42,?,420359.6,2309.0,24.3,26.87,?,?,867.4,23.92,?,1872.6,?,225.7,?,?,4063.0,27.84,?,1549.44,35763.0,?,?,?,25.34,?,73530.1,?,?,100.73,1404.45,?,?,?,?,?,25.69,17.34,1232.42,?,?,2422.0,?,23.81,2.51,?,?,22.05,67.15,936.3,?,?,346.1,1750.0,3739.0,?,?,1013.4,17881.5,?,1785.0,19.9,22.28,2.06,?,544.5,21.11,33.58,?,15.0,?,347.5,1750.0,4527.0,?,?,?,?,?,870.0,?
?,?,880.0,400.0,?,?,5.0,?,?,35.7,?,?,124042.2,1083.9,30.49,?,2996.03,15.0,?,652.8,1755.0,4718.0,?,?,?,?,377633.3,4638.0,34.6,37.16,2.28,120470.6,?,29.55,?,?,15.0,481.1,667.8,?,?,35.67,28.87,1645.98,18966.5,390388.5,3840.0,?,36.56,2.32,115107.4,2211.5,?,?,998.68,15.0,229.2,?,1755.0,?,?,?,1859.5,9483.25,?,3321.0,31.4,33.0,2.69,116552.6,?,?,?,?,?,?,?,?,?,?,25.62,1936.75,36818.0,?,2898.0,30.9,31.47,?,98042.9,?,?,110.93,2162.1,?,?,?,?,4630.0,31.3,?,1991.43,27613.5,413834.5,680.0,110.0
?,3240.0,630.0,680.4,210.0,715.52,7.0,2300.0,3157.0,?,96.49,3.05,?,3896.7,?,52.2,4396.08,15.0,?,?,?,8585.0,95.35,?,12063.5,?,?,3678.0,86.2,83.21,3.25,?,?,94.1,334.8,?,?,?,1316.3,8364.78,8393.0,?,89.79,?,?,929027.1,2734.0,?,81.05,?,486347.8,?,?,251.1,?,15.0,1082.5,?,?,8382.0,87.27,?,?,33626.25,?,2247.0,76.9,?,?,?,4107.4,?,167.4,?,15.0,1032.5,?,8271.46,8325.0,85.37,82.89,?,22417.5,?,?,72.9,?,1.81,?,4521.3,85.9,83.7,?,15.0,?,?,?,?,83.55,80.05,?,?,817526.9,?,290.0
?,1380.0,?,110.4,?,735.87,5.0,?,3840.0,?,?,2.32,115107.4,?,28.61,43.93,998.68,15.0,?,582.9,1755.0,4758.0,34.98,?,?,9483.25,408321.5,?,31.4,33.0,2.69,?,1430.8,?,147.9,?,?,763.2,?,1755.0,4695.0,32.83,25.62,?,36818.0,?,?,?,?,2.68,98042.9,1571.1,26.74,110.93,?,?,412.0,?,1755.0,4630.0,?,?,1991.43,27613.5,?,?,?,?,?,?,1668.9,?,?,?,15.0,?,550.4,?,?,30.13,?,2134.49,18409.0,?,2507.0,26.9,?,3.31,?,1163.3,24.86,36.98,?,15.0,331.3,467.1,1751.67,?,29.95,19.7,?,?,420359.6,?,100.0
?,?,?,?,250.0,?,?,1500.0,?,86.2,83.21,?,?,2790.6,94.1,334.8,14488.6,?,1143.8,?,8364.78,?,90.95,?,11379.37,44835.0,929027.1,?,81.9,?,2.44,?,?,90.4,251.1,?,15.0,1082.5,?,8343.6,8382.0,87.27,85.56,?,33626.25,865878.9,2247.0,76.9,79.93,?,463829.0,4107.4,88.2,167.4,7244.3,15.0,1032.5,1203.3,8271.46,?,85.37,?,?,?,833494.6,2217.0,72.9,?,?,?,4521.3,85.9,83.7,?,?,1014.9,1104.7,8148.33,?,83.55,80.05,?,11208.75,817526.9,?,?,76.29,2.84,417524.0,?,?,372.0,?,14.0,1005.0,?,8002.21,?,79.65,?,5062.76,43710.0,788018.3,?,?
3.0,1820.0,?,200.2,110.0,753.66,?,920.0,3670.0,46.3,52.26,3.25,?,?,40.1,?,?,?,629.9,764.5,?,8420.0,?,44.79,?,40234.0,629797.2,?,45.6,51.63,2.67,183726.0,1298.1,?,193.65,7089.53,15.0,627.6,669.8,?,?,?,?,?,?,?,?,44.5,49.8,?,?,1563.4,?,?,?,?,611.8,670.1,1755.0,9048.0,?,41.8,1766.35,20117.0,566492.3,2272.0,43.4,?,?,166267.2,1179.5,?,?,2363.18,?,641.5,?,?,8315.0,?,40.26,1718.9,10058.5,540680.6,?,41.0,41.25,?,?,?,?,285.8,?,15.0,?,608.2,1755.0,?,?,?,1537.96,?,524764.8,1200.0,140.0
3.0,?,150.0,?,30.0,?,6.0,240.0,?,16.8,19.22,?,55940.0,494.6,?,80.48,741.98,15.0,222.7,288.6,1750.0,?,17.23,?,562.83,26053.5,279532.2,2197.0,?,?,?,52148.6,417.7,18.3,53.65,?,?,202.8,260.4,?,?,15.85,?,?,?,268843.7,?,?,16.16,1.34,47344.8,356.0,?,26.83,?,?,184.7,?,1750.0,2602.0,14.98,?,408.84,8684.5,262159.4,2671.55,13.6,14.63,1.39,48135.0,427.3,?,68.1,?,?,?,255.4,?,?,?,11.66,403.5,?,217000.1,?,13.1,13.09,1.11,43837.4,?,?,51.08,463.2,12.0,170.3,217.2,?,?,?,?,?,25307.25,?,370.0,?
3.0,2120.0,?,572.4,?,?,?,2900.0,3152.0,?,103.03,3.15,685697.5,?,105.5,208.8,17584.3,15.0,1408.4,?,8842.18,8864.0,105.52,?,?,45966.0,1188995.8,?,103.0,?,2.65,625829.2,?,100.4,156.6,?,?,1424.1,1584.3,?,8799.0,?,101.89,13571.8,34474.5,?,3561.0,98.2,98.64,2.76,602224.7,?,97.2,104.4,8792.15,?,?,?,?,8735.0,?,?,13596.37,22983.0,973523.7,3157.0,92.8,96.49,3.05,552124.4,3896.7,96.9,52.2,?,15.0,1294.2,?,8555.54,?,?,?,12063.5,11491.5,?,3678.0,86.2,83.21,3.25,?,?,94.1,334.8,14488.6,15.0,1143.8,?,?,?,90.95,?,11379.37,?,929027.1,3600.0,?
3.0,5110.0,980.0,1430.8,?,?,7.0,?,5606.0,?,?,4.09,1284199.4,6622.5,?,432.4,?,?,2220.6,?,9231.76,?,136.6,140.2,9821.0,?,?,?,143.4,?,?,1137397.7,8758.2,132.6,?,?,14.0,2014.5,?,?,?,?,?,10078.4,?,?,3629.0,?,125.83,3.45,?,6232.8,117.4,?,?,14.0,1994.6,2025.0,?,?,?,?,9501.3,24130.0,?,3882.0,?,?,?,961139.2,4586.1,?,108.1,?,14.0,1763.9,?,9153.66,9168.0,120.24,121.94,?,12065.0,1673301.4,3052.0,?,108.42,2.75,921019.4,4602.1,?,299.4,43446.8,?,1821.6,?,9114.22,?,?,119.13,9459.4,47096.0,1391757.1,4200.0,?
?,3110.0,?,?,250.0,720.93,?,2600.0,?,111.4,104.33,2.5,704586.3,6622.6,?,?,10861.7,?,?,1932.5,8920.04,8938.0,110.51,?,?,?,1181572.6,?,106.0,103.03,?,685697.5,3526.1,105.5,208.8,17584.3,?,1408.4,?,?,?,105.52,?,12113.01,45966.0,?,?,?,101.84,2.65,625829.2,4386.9,100.4,?,?,15.0,?,1584.3,?,8799.0,?,101.89,?,?,?,?,?,98.64,2.76,?,3819.0,97.2,104.4,8792.15,?,1298.8,1389.6,?,?,?,98.45,?,?,973523.7,3157.0,?,?,?,?,?,96.9,?,?,15.0,1294.2,1288.0,8555.54,?,95.35,?,12063.5,11491.5,954628.6,?,340.0
3.0,?,?,365.4,?,?,6.0,1800.0,2700.0,103.0,101.84,2.65,625829.2,4386.9,100.4,?,13188.23,15.0,?,?,?,8799.0,?,101.89,13571.8,34474.5,1067772.0,?,?,?,?,602224.7,?,97.2,104.4,?,?,1298.8,1389.6,8699.73,8735.0,?,?,13596.37,?,?,?,?,96.49,?,552124.4,3896.7,96.9,?,?,15.0,?,1288.0,?,8585.0,95.35,94.34,12063.5,11491.5,954628.6,?,86.2,?,?,526596.4,2790.6,?,?,?,15.0,1143.8,1316.3,?,8393.0,?,?,11379.37,?,929027.1,?,?,?,?,486347.8,?,90.4,251.1,?,?,1082.5,1176.5,8343.6,8382.0,87.27,85.56,10555.47,33626.25,?,2200.0,260.0
?,?,?,?,?,?,?,?,?,149.1,134.8,4.09,1284199.4,?,?,?,73143.5,?,?,2244.1,?,?,?,?,9821.0,48260.0,?,4079.0,143.4,?,?,1137397.7,8758.2,?,?,?,?,?,?,9216.19,9244.0,129.24,134.46,?,36195.0,?,3629.0,137.4,?,?,?,?,?,?,36571.75,?,1994.6,?,?,9208.0,123.37,?,9501.3,24130.0,1660444.0,?,130.5,117.05,2.45,961139.2,?,?,108.1,18285.88,?,?,1837.4,?,9168.0,120.24,?,9576.9,?,1673301.4,?,?,108.42,?,921019.4,?,110.3,?,43446.8,?,?,?,9114.22,9131.0,?,119.13,?,?,?,5100.0,?
3.0,4090.0,?,1104.3,270.0,655.93,5.0,?,?,120.2,?,?,832123.7,5136.1,?,224.55,?,15.0,?,1817.6,9063.61,9078.0,?,?,10304.2,35322.0,?,?,?,104.71,2.47,784948.5,4858.1,109.1,?,?,?,1534.6,?,?,?,109.02,?,?,23548.0,1167697.4,2859.0,?,?,2.5,?,?,?,74.85,?,15.0,?,?,8920.04,8938.0,110.51,?,12423.86,11774.0,?,?,106.0,103.03,?,?,?,105.5,?,17584.3,?,?,?,8842.18,8864.0,?,?,12113.01,?,1188995.8,2700.0,103.0,?,2.65,625829.2,?,?,?,13188.23,?,1424.1,1584.3,8776.71,8799.0,101.0,101.89,?,34474.5,1067772.0,?,?
3.0,3280.0,720.0,?,?,805.03,?,?,?,?,57.88,?,198459.6,2034.8,45.0,54.25,?,15.0,?,744.5,1755.0,8418.0,?,46.45,2424.37,10351.75,626960.3,?,46.3,?,3.25,192689.2,1979.0,?,258.2,9452.7,15.0,?,?,1755.0,8420.0,54.62,?,2206.19,?,629797.2,2964.0,45.6,51.63,?,183726.0,1298.1,39.7,193.65,7089.53,?,627.6,?,?,?,51.89,?,?,30175.5,611105.4,3213.0,?,?,?,?,1563.4,?,129.1,?,?,611.8,?,1755.0,9048.0,50.28,41.8,1766.35,20117.0,566492.3,2272.0,?,?,1.72,166267.2,?,?,?,?,?,641.5,652.2,1755.0,?,?,40.26,1718.9,10058.5,540680.6,1600.0,150.0
3.0,1610.0,?,177.1,110.0,585.22,5.0,?,?,56.2,61.52,6.11,320957.3,3485.8,64.5,239.5,12456.6,15.0,797.3,809.8,1755.0,8003.0,?,?,?,42587.0,?,?,55.5,?,?,?,3663.5,?,179.63,9342.45,15.0,?,?,?,8018.0,?,?,3538.71,?,610502.7,?,54.2,59.4,5.41,?,3755.8,?,119.75,?,?,?,818.5,1755.0,8001.0,?,?,?,21293.5,?,5728.0,52.4,?,?,262789.0,2931.4,54.2,59.88,?,?,746.8,815.5,?,?,62.78,?,?,?,606524.2,?,51.3,56.13,5.97,249110.7,2562.3,52.8,217.0,10445.6,15.0,?,?,1755.0,?,60.74,54.26,2978.26,41407.0,601988.1,2100.0,140.0
3.0,1710.0,?,119.7,70.0,525.49,?,880.0,2790.0,35.7,37.42,?,?,?,?,?,2996.03,?,?,652.8,?,4718.0,36.4,?,1625.98,?,377633.3,4638.0,34.6,37.16,?,?,1861.2,29.55,87.85,1997.35,15.0,?,667.8,1755.0,?,35.67,28.87,?,?,390388.5,?,?,36.56,?,?,?,?,43.93,998.68,15.0,229.2,582.9,1755.0,?,34.98,27.13,?,?,408321.5,?,31.4,?,?,?,?,27.68,?,2882.8,15.0,763.2,?,?,4695.0,32.83,25.62,?,?,415431.1,?,30.9,31.47,2.68,98042.9,1571.1,?,110.93,?,15.0,?,?,?,4630.0,31.3,23.87,1991.43,27613.5,?,1100.0,?
4.0,?,380.0,819.0,390.0,601.08,?,2800.0,?,203.8,?,?,1640293.0,?,?,393.3,69444.8,11.0,2738.8,3148.0,9248.4,?,158.63,?,10082.0,?,2318397.0,?,190.3,154.36,5.33,?,12930.0,210.7,?,?,?,?,3000.0,9329.64,?,148.76,?,9700.0,37179.0,?,5909.0,177.6,?,6.88,?,?,188.9,196.65,?,?,2284.4,2627.5,9297.06,9347.0,?,146.2,10149.0,?,?,7045.0,160.0,141.34,?,?,?,173.8,98.33,17361.2,?,2451.2,?,9254.28,9306.0,136.56,138.8,9291.0,12393.0,?,?,?,134.8,4.09,1284199.4,6622.5,?,?,73143.5,14.0,?,2244.1,?,9286.0,136.6,?,?,?,1734973.5,3400.0,510.0
4.0,1800.0,500.0,954.0,530.0,?,?,?,3131.0,259.5,?,?,?,?,276.1,334.1,?,11.0,?,3823.6,?,?,191.63,212.1,7966.5,50928.0,?,?,?,216.48,?,?,?,?,?,?,?,?,3676.1,9967.33,10099.3,190.5,204.8,8857.0,38196.0,?,4242.0,?,?,6.54,1670609.2,18690.9,300.5,167.05,32942.75,11.0,?,?,?,9489.1,?,189.5,11763.0,25464.0,2303248.1,6458.0,?,?,?,?,?,306.7,83.53,16471.38,?,?,?,?,9260.0,171.13,?,11568.0,12732.0,2435004.3,6790.0,203.8,162.84,6.46,?,10855.3,229.3,?,69444.8,11.0,?,3148.0,?,?,?,169.5,10082.0,?,2318397.0,1700.0,650.0
4.0,1900.0,550.0,?,?,?,7.0,550.0,7196.0,?,?,5.97,249110.7,?,52.8,?,10445.6,15.0,?,?,?,8002.0,60.74,?,?,?,601988.1,5275.0,?,?,?,225500.9,2684.3,50.3,?,?,?,742.7,?,?,?,?,51.86,2850.2,?,588020.5,?,49.1,59.29,?,212073.3,2103.5,?,108.5,?,?,?,717.9,1755.0,?,56.99,?,2556.96,?,605688.7,4072.0,47.8,?,3.39,198459.6,2034.8,?,?,?,15.0,?,744.5,?,8418.0,56.37,46.45,?,10351.75,626960.3,?,?,?,?,192689.2,?,40.1,258.2,9452.7,15.0,629.9,?,1755.0,?,?,?,2206.19,40234.0,?,750.0,?
4.0,1895.0,?,?,200.0,?,?,450.0,?,43.4,46.94,1.72,?,?,?,64.55,2363.18,?,?,652.2,1755.0,?,?,?,?,?,540680.6,1627.0,?,41.25,1.74,?,1217.5,34.4,?,?,15.0,614.0,608.2,?,7773.0,45.91,38.34,1537.96,?,524764.8,?,40.3,?,?,150266.8,1149.5,?,214.35,?,15.0,?,680.29,1755.0,6714.0,43.4,36.45,?,?,466212.2,2628.0,39.3,?,1.52,143737.7,1284.5,33.5,142.9,?,15.0,?,663.97,?,5827.0,?,?,?,?,?,2374.0,?,39.43,0.92,134548.4,?,33.7,?,1622.28,15.0,?,?,1755.0,?,41.03,?,1601.79,?,?,?,250.0
4.0,2100.0,450.0,546.0,260.0,816.95,5.0,600.0,2700.0,?,101.84,?,625829.2,4386.9,100.4,156.6,?,?,1424.1,?,8776.71,8799.0,?,101.89,13571.8,34474.5,1067772.0,3561.0,98.2,?,2.76,602224.7,?,97.2,?,?,?,?,?,8699.73,8735.0,?,?,?,?,973523.7,3157.0,92.8,?,3.05,552124.4,?,96.9,52.2,4396.08,?,?,1288.0,?,8585.0,95.35,?,12063.5,?,954628.6,?,86.2,83.21,3.25,526596.4,2790.6,?,334.8,14488.6,15.0,1143.8,1316.3,?,8393.0,90.95,89.79,11379.37,44835.0,?,?,?,?,2.44,486347.8,?,90.4,?,10866.45,15.0,1082.5,1176.5,?,?,?,85.56,?,33626.25,?,700.0,330.0
?,?,?,?,?,?,10.0,?,3629.0,?,?,?,1059966.2,6232.8,117.4,216.2,36571.75,14.0,?,2025.0,?,?,?,?,9501.3,24130.0,?,?,130.5,?,2.45,961139.2,4586.1,112.8,?,?,14.0,?,?,?,9168.0,120.24,121.94,?,?,?,3052.0,?,?,?,921019.4,4602.1,?,299.4,43446.8,15.0,1821.6,?,?,?,116.56,?,?,47096.0,?,2918.0,?,?,?,?,5136.1,?,224.55,32585.1,15.0,1757.7,1817.6,9063.61,9078.0,?,?,10304.2,35322.0,?,2264.0,116.3,?,?,?,4858.1,?,149.7,?,?,1534.6,?,?,9022.0,?,?,?,23548.0,?,3300.0,?
?,?,250.0,168.32,160.0,?,6.0,770.0,7196.0,51.3,?,?,249110.7,?,52.8,?,?,?,733.8,815.5,1755.0,?,60.74,54.26,2978.26,?,601988.1,5275.0,50.9,57.62,?,?,2684.3,50.3,162.75,?,15.0,742.7,812.7,1755.0,?,?,51.86,?,?,?,?,?,59.29,?,212073.3,?,?,?,5222.8,?,769.6,?,?,?,56.99,48.4,2556.96,20703.5,605688.7,4072.0,47.8,57.88,3.39,?,?,?,54.25,?,?,?,?,?,8418.0,?,46.45,2424.37,10351.75,?,3670.0,46.3,52.26,?,192689.2,1979.0,?,?,9452.7,15.0,629.9,?,?,?,54.62,?,?,?,?,1000.0,?
4.0,1650.0,432.0,264.0,?,851.23,5.0,?,?,56.2,61.52,6.11,320957.3,3485.8,?,?,?,15.0,797.3,?,?,?,67.81,?,3758.77,?,?,?,55.5,60.78,?,297210.1,?,61.5,179.63,?,?,757.8,861.8,?,?,65.0,60.53,3538.71,?,610502.7,?,?,?,5.41,280451.7,3755.8,?,119.75,6228.3,15.0,?,?,1755.0,?,63.69,58.55,?,21293.5,589389.6,?,52.4,?,5.4,262789.0,2931.4,54.2,59.88,3114.15,15.0,?,?,?,8013.0,62.78,56.45,3387.72,10646.75,606524.2,7196.0,?,?,?,?,?,52.8,?,?,15.0,733.8,815.5,?,?,?,54.26,2978.26,41407.0,601988.1,?,200.0
4.0,?,?,804.0,?,?,?,1300.0,?,?,?,6.46,?,?,229.3,?,69444.8,11.0,2738.8,3148.0,9248.4,9380.0,158.63,?,?,49572.0,?,6370.0,190.3,154.36,?,?,12930.0,210.7,294.98,?,?,?,?,9329.64,9396.0,?,?,9700.0,?,?,5909.0,?,?,?,?,?,?,196.65,?,?,?,?,?,9347.0,140.9,146.2,10149.0,24786.0,?,7045.0,?,141.34,?,?,8245.0,?,?,?,?,?,?,9254.28,?,136.56,138.8,9291.0,12393.0,?,5606.0,149.1,?,?,?,6622.5,147.6,?,?,?,?,?,9231.76,?,136.6,?,9821.0,?,?,?,370.0
?,1450.0,336.0,?,350.0,442.61,?,?,?,255.8,?,?,?,18468.3,292.4,250.58,49414.13,11.0,?,3676.1,9967.33,?,190.5,?,?,38196.0,2310101.4,4242.0,245.1,?,6.54,?,?,?,167.05,32942.75,11.0,?,3686.3,?,9489.1,?,189.5,11763.0,25464.0,?,6458.0,224.7,?,?,?,15001.6,?,?,16471.38,?,2871.3,3662.6,9132.66,?,171.13,?,?,12732.0,?,?,?,162.84,?,1640293.0,10855.3,229.3,?,?,11.0,2738.8,?,?,9380.0,?,169.5,?,?,2318397.0,6370.0,190.3,154.36,?,1523166.6,?,?,?,?,11.0,2595.2,?,?,?,?,?,9700.0,37179.0,?,1850.0,400.0
4.0,1130.0,260.0,339.0,300.0,?,?,?,?,177.6,?,6.88,1451175.9,8146.1,188.9,?,34722.4,11.0,?,?,?,?,140.9,146.2,10149.0,?,1681849.3,7045.0,160.0,?,4.72,?,8245.0,?,?,17361.2,?,2451.2,?,9254.28,?,136.56,138.8,9291.0,?,1732937.5,5606.0,149.1,?,?,?,?,?,432.4,?,?,2220.6,?,?,?,136.6,140.2,?,48260.0,1734973.5,4079.0,143.4,131.56,?,1137397.7,8758.2,132.6,324.3,54857.63,14.0,?,2143.3,9216.19,?,?,134.46,?,?,1654038.4,3629.0,?,?,3.45,1059966.2,?,117.4,216.2,?,14.0,1994.6,?,?,?,?,?,9501.3,?,?,?,?
?,?,1100.0,300.0,250.0,?,?,980.0,5606.0,149.1,?,?,1284199.4,6622.5,?,432.4,73143.5,14.0,?,?,9231.76,?,?,140.2,?,48260.0,1734973.5,4079.0,143.4,?,?,1137397.7,?,132.6,324.3,?,?,?,?,9216.19,?,129.24,134.46,?,?,?,3629.0,137.4,125.83,3.45,?,6232.8,117.4,?,?,14.0,1994.6,2025.0,?,?,123.37,?,?,24130.0,?,?,130.5,117.05,2.45,?,4586.1,112.8,?,?,?,1763.9,1837.4,?,?,120.24,?,?,?,?,3052.0,124.4,108.42,2.75,?,4602.1,110.3,299.4,43446.8,?,1821.6,1963.7,?,?,116.56,119.13,9459.4,?,?,?,?
4.0,?,336.0,536.5,?,371.34,4.0,2300.0,2406.0,274.0,195.1,?,2171922.8,?,?,207.36,?,11.0,4188.65,4741.56,9916.9,9963.0,204.7,222.6,?,?,?,2265.0,267.8,192.1,?,2116613.8,?,306.93,?,26377.29,?,3962.24,4472.3,9925.49,9988.0,?,218.4,?,?,2271543.7,2576.0,?,186.8,3.5,?,?,?,?,13188.64,11.0,?,4215.95,?,9908.0,196.76,?,?,12910.71,?,3131.0,?,204.02,?,?,?,276.1,334.1,65885.5,11.0,3499.4,3823.6,9784.77,9867.6,?,?,?,50928.0,2217708.7,?,?,216.48,3.8,1704943.8,18468.3,?,250.58,49414.13,11.0,3447.8,3676.1,9967.33,10099.3,190.5,204.8,8857.0,38196.0,?,?,390.0
4.0,1560.0,?,171.6,110.0,?,?,420.0,2374.0,?,39.43,0.92,?,?,33.7,?,?,15.0,574.6,?,1755.0,?,41.03,33.37,?,9766.5,403875.0,2693.0,?,?,1.55,?,1529.0,31.43,?,3994.7,15.0,589.5,765.8,?,?,?,32.04,1653.06,?,377828.6,?,35.7,37.42,?,124042.2,?,30.49,131.78,?,?,544.0,652.8,?,4718.0,36.4,30.32,1625.98,28449.75,?,?,34.6,37.16,?,120470.6,?,?,?,?,15.0,481.1,667.8,1755.0,?,?,28.87,?,18966.5,390388.5,3840.0,?,36.56,2.32,?,2211.5,28.61,?,998.68,15.0,229.2,582.9,?,4758.0,?,?,1859.5,?,408321.5,520.0,130.0
4.0,2740.0,610.0,?,?,542.42,?,1500.0,?,160.0,?,?,1341072.8,8245.0,173.8,?,?,11.0,2451.2,2526.4,?,9306.0,?,?,?,?,?,?,?,?,4.09,1284199.4,6622.5,147.6,432.4,?,14.0,2220.6,2244.1,9231.76,9286.0,?,?,?,48260.0,?,4079.0,143.4,?,3.44,1137397.7,8758.2,?,324.3,54857.63,14.0,?,?,9216.19,9244.0,?,134.46,?,36195.0,1654038.4,3629.0,137.4,125.83,3.45,1059966.2,6232.8,?,?,36571.75,14.0,1994.6,2025.0,?,9208.0,?,127.33,9501.3,?,?,?,130.5,?,2.45,961139.2,?,112.8,108.1,?,14.0,1763.9,1837.4,?,?,120.24,?,9576.9,12065.0,?,2200.0,?
4.0,2120.0,?,508.8,240.0,817.74,6.0,?,?,92.8,?,3.05,552124.4,?,?,?,?,15.0,?,?,8555.54,?,?,94.34,12063.5,?,954628.6,?,86.2,83.21,3.25,526596.4,2790.6,?,334.8,?,?,1143.8,?,?,?,90.95,89.79,11379.37,44835.0,929027.1,?,?,?,2.44,?,3157.3,90.4,251.1,10866.45,15.0,?,1176.5,8343.6,?,?,85.56,?,33626.25,?,?,76.9,?,?,463829.0,?,88.2,167.4,?,?,1032.5,?,8271.46,?,?,82.89,8993.0,?,?,2217.0,72.9,?,?,?,4521.3,85.9,83.7,3622.15,?,?,?,?,?,83.55,?,6703.06,?,?,1300.0,?
4.0,?,?,?,?,651.83,3.0,820.0,?,?,?,?,?,2562.3,?,217.0,?,15.0,733.8,815.5,?,8002.0,?,?,2978.26,?,601988.1,5275.0,?,57.62,?,225500.9,2684.3,50.3,?,?,15.0,?,812.7,?,?,58.66,51.86,?,31055.25,?,4691.0,49.1,?,3.53,212073.3,2103.5,47.5,?,5222.8,15.0,?,717.9,?,8231.0,?,48.4,?,?,605688.7,?,?,57.88,3.39,198459.6,?,45.0,54.25,?,15.0,?,744.5,?,?,56.37,46.45,?,10351.75,?,?,46.3,52.26,?,192689.2,?,?,258.2,?,15.0,?,764.5,1755.0,8420.0,54.62,?,2206.19,40234.0,?,920.0,120.0
