@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
7.2,0.22,?,7.2,0.06,41.0,132.0,?,?,0.59,?,6.0,?
?,?,?,?,0.034,?,?,0.98862,3.22,0.38,?,?,2
?,?,0.28,8.3,0.034,29.0,?,?,2.96,0.39,12.5,6.0,2
?,?,0.28,11.25,0.032,?,?,?,?,0.38,?,?,2
?,?,0.28,12.8,0.038,?,132.0,?,3.31,0.57,11.8,7.0,2
?,0.32,0.23,9.65,0.026,26.0,119.0,?,3.18,0.53,12.2,6.0,?
6.8,0.2,0.28,?,0.048,54.0,136.0,0.99556,3.19,?,?,?,2
?,0.22,?,?,?,25.0,97.0,?,?,0.42,11.3,7.0,2
6.7,?,0.28,8.3,?,29.0,?,0.99151,2.96,?,12.5,?,2
?,0.43,0.28,11.25,?,31.0,87.0,0.9922,?,0.38,?,6.0,2
7.1,0.18,?,?,?,12.0,72.0,?,3.05,0.53,?,7.0,2
?,0.17,?,9.9,0.047,?,101.0,0.99596,3.34,?,9.9,6.0,2
7.2,?,?,?,0.06,?,?,?,?,0.59,?,6.0,2
?,0.22,?,1.1,0.034,47.0,90.0,0.98862,?,0.38,12.6,?,?
?,?,0.26,1.1,0.033,38.0,67.0,0.98954,3.14,0.38,?,6.0,?
?,0.2,0.26,4.8,?,26.0,?,0.99076,2.98,0.49,12.3,?,?
6.2,?,?,1.1,?,?,111.0,?,?,?,?,?,2
?,?,0.25,?,0.033,?,?,?,3.08,?,13.2,6.0,2
6.6,?,?,1.7,?,53.0,161.0,0.99207,?,0.45,10.2,6.0,?
7.0,0.22,?,10.6,0.039,?,117.0,?,?,0.55,11.5,7.0,?
6.0,0.29,?,1.4,?,?,?,?,3.08,0.43,?,6.0,?
6.2,?,?,1.1,0.032,31.0,?,?,2.97,?,?,6.0,2
?,?,0.26,?,0.051,51.0,139.0,0.99336,?,0.5,11.0,6.0,2
6.9,?,0.24,?,0.034,49.0,?,0.98882,2.98,0.43,13.2,?,2
5.9,0.19,0.21,?,?,57.0,135.0,?,3.32,?,9.5,?,?
7.8,0.22,0.26,9.0,0.047,?,132.0,0.997,3.25,0.53,10.2,6.0,?
6.6,0.18,?,?,?,?,161.0,0.99207,?,0.45,?,6.0,?
?,0.4,0.25,1.8,0.05,?,?,0.99174,?,?,11.4,6.0,2
6.1,0.28,0.27,?,0.03,?,140.0,0.99042,?,?,12.5,8.0,2
7.6,0.36,0.49,?,0.046,?,?,0.9984,3.01,0.43,9.2,5.0,?
6.5,0.28,0.34,3.6,?,?,121.0,0.99111,3.28,?,12.1,?,2
6.9,?,?,6.9,0.045,51.0,125.0,0.9933,?,?,10.7,7.0,?
6.5,0.28,?,?,?,29.0,121.0,?,?,0.48,12.1,7.0,2
6.4,?,0.32,4.9,0.046,?,?,0.99316,?,0.55,11.2,6.0,2
?,0.23,?,6.95,0.044,42.0,?,0.9946,?,?,?,6.0,?
6.4,?,?,1.9,0.037,34.0,126.0,0.99,3.06,?,?,6.0,?
6.1,?,0.27,?,?,56.0,140.0,?,3.16,?,?,?,2
7.6,?,0.49,11.3,0.046,?,?,?,3.01,?,?,?,2
8.8,0.39,?,1.8,?,?,?,0.99016,2.95,0.54,12.6,6.0,2
?,?,?,?,0.026,11.0,77.0,0.99381,?,0.55,12.8,?,2
?,?,?,8.2,0.026,35.0,?,?,3.0,0.37,12.3,6.0,?
6.9,0.28,0.3,8.3,?,37.0,113.0,0.99139,?,0.38,12.3,8.0,2
6.7,0.38,0.26,?,0.036,35.0,91.0,?,2.98,?,12.4,6.0,?
?,?,0.3,8.4,?,35.0,?,0.99192,?,?,12.3,?,?
6.5,0.25,0.45,?,0.048,52.0,188.0,?,3.2,0.53,9.1,5.0,?
6.6,0.26,?,?,0.047,48.0,186.0,0.9958,?,?,9.1,?,2
7.4,0.29,0.28,10.2,?,43.0,138.0,0.9951,3.1,0.47,?,6.0,?
?,?,0.29,?,?,44.0,?,0.99304,?,0.47,?,6.0,2
6.1,0.33,?,7.8,0.052,52.0,183.0,?,3.39,0.65,9.5,5.0,2
?,0.32,0.33,?,?,?,?,?,?,0.49,11.1,?,?
7.7,?,0.18,?,?,18.0,?,0.99392,3.12,?,?,6.0,2
8.8,0.19,0.3,5.0,0.028,34.0,?,0.99242,2.94,?,11.2,?,2
7.7,?,0.18,3.3,?,?,143.0,0.99392,3.12,0.51,10.8,?,2
8.8,0.27,?,?,?,?,?,0.9925,2.87,?,?,5.0,?
5.8,0.18,0.28,1.3,?,9.0,?,?,3.21,0.52,?,?,?
?,?,0.32,1.2,0.037,?,119.0,?,3.19,?,10.2,6.0,?
5.6,0.32,?,7.4,?,25.0,?,?,?,0.49,?,?,?
6.1,0.33,0.32,7.8,?,?,?,0.99657,3.39,?,9.5,5.0,?
?,?,0.3,9.9,?,63.0,192.0,0.99642,?,0.49,10.2,?,2
?,?,0.35,?,0.051,?,111.0,0.9916,3.37,?,11.0,3.0,?
?,0.3,?,4.6,?,?,148.0,0.99458,?,?,?,7.0,?
6.0,?,?,?,0.036,37.0,127.0,?,3.05,?,?,6.0,2
6.8,?,?,?,?,56.0,157.0,?,3.11,0.51,10.1,?,?
?,0.21,0.48,?,?,?,195.0,?,2.95,0.75,8.8,6.0,?
?,?,0.35,4.6,0.032,?,148.0,0.99458,?,0.45,?,7.0,2
?,?,0.3,?,?,?,?,?,?,?,?,?,2
7.2,0.37,?,11.6,?,?,?,0.9963,?,0.51,9.8,?,2
6.7,0.64,0.3,?,?,?,76.0,0.9892,3.16,?,12.9,4.0,2
?,0.37,0.4,11.6,?,34.0,214.0,0.9963,3.1,0.51,?,6.0,?
6.1,0.3,0.3,?,0.031,?,?,0.9895,3.39,0.43,12.7,?,2
?,0.28,?,?,?,30.0,145.0,?,?,?,8.5,?,2
6.3,0.29,0.28,?,0.059,?,81.0,0.99036,?,0.56,12.7,?,2
6.2,0.28,?,?,?,?,105.0,0.989,2.98,0.64,?,8.0,?
7.1,0.18,?,?,?,48.0,?,?,?,0.78,9.1,?,?
?,?,?,4.9,?,18.0,122.0,0.9916,?,?,?,?,2
7.1,0.17,0.4,?,?,47.0,?,0.99945,3.34,?,?,6.0,2
?,0.17,0.4,?,0.047,47.0,156.0,?,?,?,9.1,?,?
?,0.24,0.26,10.05,0.039,63.0,162.0,?,?,?,?,?,2
6.4,0.32,?,4.9,?,18.0,122.0,0.9916,3.36,?,12.5,6.0,?
7.1,0.18,0.39,?,0.051,48.0,156.0,0.99947,3.35,0.78,?,?,?
?,0.17,0.4,14.55,?,47.0,?,0.99945,?,0.78,9.1,6.0,?
7.1,?,0.39,15.25,0.047,?,158.0,0.99946,3.34,?,?,6.0,2
7.8,?,?,3.15,?,41.0,117.0,?,3.24,0.35,11.5,?,2
6.2,?,0.27,?,?,?,86.0,0.98834,?,0.59,12.9,?,?
8.2,?,?,5.2,?,?,92.0,?,2.95,?,?,6.0,?
?,0.24,?,1.1,0.034,?,83.0,?,?,0.33,?,?,2
6.9,0.24,0.23,?,?,?,?,0.99246,3.1,0.85,?,6.0,?
?,?,?,?,0.052,?,113.0,0.99576,?,0.45,9.4,5.0,?
?,?,0.44,?,?,?,?,0.99956,3.11,0.53,?,?,?
?,?,?,?,?,24.0,?,0.99576,?,0.45,?,5.0,?
?,?,?,1.4,?,35.0,106.0,?,?,?,12.0,5.0,2
?,0.25,0.28,1.2,0.04,31.0,?,0.99174,?,0.53,11.1,5.0,?
5.9,?,0.27,?,?,?,97.0,?,3.1,0.33,11.8,7.0,2
?,0.16,0.22,?,0.042,36.0,?,0.9905,3.24,?,11.4,6.0,2
?,0.3,0.44,18.75,0.057,?,224.0,?,?,?,9.1,?,2
?,0.15,?,6.0,0.033,?,?,0.99192,3.19,0.71,?,8.0,?
?,?,?,9.4,?,34.0,?,0.99554,3.15,0.44,10.4,6.0,?
6.0,?,?,?,0.044,33.0,98.0,?,3.12,0.36,?,?,2
?,0.47,0.29,?,0.034,29.0,134.0,?,?,0.46,13.0,7.0,2
6.6,0.15,0.32,6.0,0.033,?,128.0,?,?,0.71,12.1,8.0,?
6.6,0.21,0.29,5.35,0.029,43.0,106.0,0.99112,2.93,?,?,?,?
6.6,?,0.29,5.35,0.029,?,?,?,2.93,0.43,11.5,7.0,?
?,0.24,?,6.8,?,13.0,?,0.99616,3.23,?,10.0,?,2
5.6,?,0.3,6.9,0.038,23.0,89.0,0.99266,?,0.49,?,6.0,2
?,?,0.001,1.4,?,40.0,107.0,0.98918,?,0.35,12.4,5.0,2
7.3,?,?,?,0.031,?,?,0.98926,2.9,?,?,6.0,2
6.0,0.39,?,1.2,0.042,60.0,172.0,0.99114,?,0.52,10.6,?,?
6.1,0.105,?,1.3,?,?,145.0,0.9912,3.41,?,11.1,?,?
?,?,0.2,2.6,?,17.0,?,0.98936,?,0.78,13.9,7.0,?
7.6,0.22,0.28,12.0,?,?,143.0,?,?,?,9.2,6.0,?
?,0.19,0.4,?,?,41.0,103.0,?,2.98,0.56,10.5,6.0,?
6.7,0.24,0.3,?,0.042,?,179.0,0.99189,3.04,?,?,8.0,2
?,?,0.34,?,?,38.0,111.0,0.99,?,0.45,?,6.0,2
6.2,?,0.31,?,?,40.0,106.0,?,3.26,0.39,12.9,?,2
?,?,0.41,?,0.046,52.0,171.0,?,3.12,?,?,5.0,?
6.8,0.19,?,?,0.04,41.0,108.0,0.99,3.25,0.45,12.9,6.0,2
6.8,0.17,0.34,2.0,0.04,?,111.0,0.99,3.24,?,?,6.0,?
?,0.24,?,?,0.047,54.0,219.0,?,?,0.45,?,5.0,2
6.6,0.16,0.36,1.1,?,27.0,93.0,0.98884,?,0.34,13.2,8.0,?
7.6,?,0.28,12.0,0.056,68.0,?,0.9983,2.99,?,?,6.0,?
?,0.24,0.3,?,?,?,179.0,?,?,0.59,?,8.0,2
6.8,0.19,0.4,?,?,41.0,103.0,?,2.98,?,10.5,?,2
6.7,0.16,?,2.0,0.045,24.0,131.0,0.99284,3.3,0.59,10.5,?,?
6.5,?,?,4.0,0.038,37.0,?,?,3.2,?,?,8.0,2
6.5,0.22,0.19,1.1,0.064,?,?,0.99297,?,0.5,9.5,?,?
?,0.36,?,10.4,0.06,22.0,184.0,0.99711,3.31,0.56,?,?,?
6.2,0.37,?,6.1,0.032,19.0,86.0,0.98934,3.04,0.26,?,?,?
7.6,?,0.24,?,?,39.0,?,0.9913,?,?,?,7.0,2
?,0.36,?,?,?,?,184.0,0.99711,3.31,0.56,9.8,6.0,?
?,0.32,0.28,?,?,34.0,94.0,?,3.22,?,?,?,2
6.5,?,0.27,4.0,?,37.0,97.0,0.99026,?,?,?,?,2
5.8,?,0.3,1.1,0.047,?,?,?,3.26,?,10.4,5.0,?
5.4,?,0.27,6.4,?,20.0,102.0,?,3.22,?,13.4,?,2
?,0.36,0.26,8.15,0.035,14.0,?,0.99031,3.06,?,13.0,7.0,?
6.2,0.37,?,?,0.032,19.0,?,0.98934,3.04,?,13.4,8.0,2
7.5,?,?,?,?,39.0,113.0,0.99393,3.11,0.52,10.2,7.0,?
6.9,?,0.33,?,?,?,98.0,0.9904,3.07,0.39,11.7,6.0,?
6.5,0.22,0.19,?,0.064,?,191.0,0.99297,3.05,?,9.5,?,2
7.8,?,?,1.4,?,25.0,83.0,?,3.03,?,11.7,6.0,?
6.7,0.28,?,7.4,?,7.0,?,?,3.04,0.47,?,8.0,2
7.6,0.31,?,1.8,0.037,39.0,150.0,0.9913,3.05,0.44,?,?,2
8.0,0.2,0.44,1.0,0.057,?,?,?,3.09,0.32,11.2,6.0,?
6.0,0.28,0.27,15.5,0.036,?,?,0.99408,?,0.44,13.0,7.0,2
6.0,?,0.27,15.5,?,31.0,?,0.99408,?,0.44,13.0,7.0,2
6.7,0.24,0.36,8.4,?,42.0,?,0.99473,?,?,?,6.0,2
6.3,?,?,2.4,0.042,?,?,0.98998,?,0.37,11.6,7.0,?
6.0,0.24,0.28,3.95,0.038,?,134.0,?,3.3,0.54,?,7.0,?
7.7,0.43,?,19.95,?,42.0,164.0,0.99742,3.29,0.5,?,?,?
6.4,0.3,0.36,2.0,0.052,18.0,141.0,?,?,0.53,10.5,6.0,?
?,0.33,0.3,?,?,30.0,?,?,3.31,0.4,13.1,7.0,2
6.0,?,?,15.5,0.036,31.0,?,0.99408,3.19,?,13.0,7.0,?
?,?,0.36,?,0.042,42.0,123.0,?,3.34,?,?,?,?
?,0.29,?,?,0.054,?,?,?,?,?,?,5.0,?
6.9,0.33,0.31,4.2,0.04,?,93.0,?,3.18,?,13.4,7.0,2
6.5,?,0.34,1.4,0.029,29.0,133.0,?,3.33,0.64,?,?,2
?,?,0.32,3.0,?,?,?,0.99134,?,0.68,11.2,?,2
7.5,?,0.28,4.9,0.042,21.0,155.0,0.99385,?,0.57,10.9,?,?
7.1,0.36,?,2.4,0.036,?,115.0,0.98936,?,0.44,13.5,7.0,2
6.7,?,0.45,?,0.054,30.0,181.0,0.99869,3.14,0.57,?,?,?
6.4,?,0.25,10.7,?,66.0,?,0.99606,3.17,0.55,9.9,?,?
?,0.22,0.24,11.0,0.041,?,167.0,?,2.98,0.56,10.5,6.0,2
6.5,?,?,1.4,?,?,90.0,?,?,?,?,?,?
?,?,?,1.2,0.043,30.0,117.0,0.99158,3.49,0.68,?,?,?
7.9,0.35,0.28,12.9,0.032,13.0,?,?,2.99,0.43,13.0,6.0,?
?,0.38,0.23,?,?,28.0,95.0,0.99164,2.93,0.41,?,6.0,2
6.8,0.19,0.33,?,0.031,22.0,?,?,3.08,0.62,?,7.0,?
?,0.33,0.34,2.0,?,?,?,?,?,0.53,?,?,2
?,0.29,0.29,?,?,?,102.0,?,?,0.42,?,7.0,?
7.5,0.2,0.41,1.2,0.05,?,131.0,?,?,0.52,?,?,2
6.9,0.33,0.62,7.5,?,?,132.0,0.99143,3.23,?,13.4,7.0,2
?,0.23,0.15,?,?,101.0,?,0.99571,?,?,9.1,5.0,2
5.9,?,0.24,3.8,0.038,?,?,0.99139,3.31,0.5,?,?,?
?,0.32,0.41,7.2,0.048,55.0,?,?,?,0.46,?,?,?
?,0.23,0.15,9.7,0.048,101.0,207.0,?,3.05,?,?,5.0,?
?,?,0.27,6.3,?,?,132.0,?,3.37,?,11.6,6.0,?
5.3,0.36,0.27,6.3,?,?,?,?,?,0.4,?,?,2
?,0.27,?,0.8,?,29.0,128.0,0.98984,?,?,12.4,6.0,2
?,?,?,8.6,?,?,146.0,0.9963,3.11,0.32,9.8,6.0,?
?,?,?,6.3,0.036,19.0,50.0,0.99312,3.09,0.25,11.1,4.0,?
7.1,?,0.27,3.1,0.034,28.0,?,0.9897,3.26,?,13.1,7.0,2
7.2,0.31,?,7.2,?,?,?,?,?,0.53,?,5.0,2
6.4,0.28,0.44,?,?,49.0,179.0,?,?,0.48,?,?,?
7.2,0.23,?,?,?,17.0,85.0,0.99279,?,0.78,?,6.0,2
?,?,0.3,14.7,0.045,?,?,0.99704,?,?,10.6,6.0,?
7.2,0.31,?,7.2,0.046,45.0,?,?,3.14,?,?,?,2
?,0.28,?,7.1,0.048,?,179.0,0.99528,?,0.48,?,5.0,?
?,0.24,0.28,1.9,0.032,?,?,0.9914,3.1,0.39,?,6.0,2
?,?,0.47,1.2,0.146,28.0,?,0.99224,?,?,10.1,5.0,2
6.5,0.28,?,4.8,0.029,54.0,128.0,?,?,?,?,7.0,2
7.2,?,?,?,?,?,?,?,3.03,?,12.7,6.0,2
?,?,0.25,?,0.024,27.0,99.0,0.98959,?,0.37,13.0,?,?
8.1,0.26,0.27,4.3,?,43.0,?,0.99212,3.16,0.33,?,?,2
6.6,?,0.37,?,?,?,153.0,?,3.2,?,9.4,6.0,2
6.0,0.33,0.2,?,0.031,49.0,159.0,?,3.41,0.53,?,?,2
?,0.33,0.2,?,?,?,159.0,0.9919,?,0.53,11.0,?,?
7.3,0.2,?,19.5,0.039,69.0,237.0,1.0004,?,?,?,?,2
?,?,0.37,?,0.036,46.0,153.0,0.99576,3.2,0.48,?,6.0,2
7.3,?,?,?,0.039,?,237.0,?,3.1,?,9.2,6.0,?
?,?,0.19,?,0.029,?,?,?,3.22,0.45,?,6.0,2
6.0,0.33,0.2,?,0.031,?,159.0,?,?,0.53,?,6.0,?
?,0.14,0.32,?,?,48.0,116.0,0.99218,3.04,?,10.0,6.0,?
5.7,0.22,0.22,16.65,?,39.0,110.0,0.99855,3.24,?,9.0,6.0,?
5.7,?,0.22,?,0.044,?,110.0,?,?,0.48,9.0,6.0,2
?,0.22,?,?,0.044,39.0,?,?,3.24,?,?,6.0,2
8.1,0.2,0.28,?,0.023,?,87.0,0.99062,?,0.36,11.1,?,2
?,?,?,6.1,?,27.0,?,0.99362,3.06,0.6,?,6.0,?
?,0.21,?,10.2,0.037,?,112.0,0.99324,?,?,12.2,7.0,2
8.1,0.2,?,0.9,?,49.0,87.0,?,2.92,?,?,?,2
5.7,0.22,0.22,?,0.044,39.0,?,0.99855,?,?,?,6.0,2
?,?,?,?,0.031,5.0,34.0,?,3.01,0.36,11.8,4.0,2
?,0.64,0.28,4.4,?,19.0,78.0,0.99036,?,?,?,?,2
?,?,0.12,4.5,?,23.0,86.0,0.99398,2.86,?,?,?,2
?,0.37,?,3.2,?,42.0,?,0.9903,3.01,?,12.4,6.0,2
?,?,0.12,4.5,?,?,?,0.99398,2.86,0.35,9.0,5.0,2
?,0.64,?,4.4,0.032,?,?,0.99036,?,0.62,12.9,?,2
?,?,?,9.7,0.036,15.0,85.0,0.99406,2.99,0.36,?,6.0,2
?,0.38,?,4.2,?,?,?,0.9906,?,0.41,12.6,6.0,2
6.9,?,?,4.2,0.031,?,80.0,0.99089,3.12,?,11.5,?,2
?,?,?,1.1,?,31.0,?,0.99096,?,?,11.3,?,2
?,0.25,0.27,?,0.036,15.0,?,?,2.99,0.36,11.2,6.0,?
6.9,?,0.27,4.2,0.031,20.0,80.0,0.99089,3.12,?,?,6.0,2
5.9,?,?,?,0.033,?,?,0.9936,?,0.51,10.5,?,2
7.6,?,?,?,?,7.0,112.0,0.9906,?,0.41,12.6,?,2
?,0.31,?,?,0.027,20.0,87.0,0.9911,3.15,0.48,?,6.0,?
8.1,0.17,?,?,0.036,?,119.0,0.99396,3.18,0.52,10.1,6.0,2
6.8,0.18,0.28,?,?,?,112.0,0.99089,3.15,?,?,7.0,2
7.4,?,?,14.6,0.048,35.0,?,0.9968,?,0.56,10.6,5.0,?
7.3,?,0.27,2.6,0.035,?,120.0,0.99138,?,0.59,11.3,?,2
6.7,0.22,0.22,1.2,?,5.0,?,0.99098,?,?,?,4.0,2
7.4,0.25,0.28,7.25,0.028,?,78.0,0.99238,?,0.37,11.5,7.0,2
7.5,?,0.21,?,0.026,33.0,143.0,0.99244,2.92,?,?,?,2
7.2,0.26,0.24,?,?,19.0,130.0,?,3.14,0.49,?,?,2
?,0.32,0.32,1.5,?,?,76.0,?,3.3,0.46,12.3,6.0,2
?,0.24,0.3,1.4,0.041,15.0,102.0,0.9929,3.26,?,?,?,2
7.4,0.25,0.28,7.25,?,?,78.0,0.99238,2.94,0.37,11.5,7.0,2
?,?,0.35,1.0,0.032,?,?,0.98988,?,?,11.7,?,?
?,?,0.28,4.2,?,52.0,?,0.992,?,0.44,10.7,?,2
?,0.19,?,?,?,?,114.0,?,?,?,?,6.0,2
?,?,0.71,?,?,?,?,?,2.85,?,9.5,6.0,2
?,?,0.71,17.5,0.042,?,114.0,?,?,?,9.5,?,?
6.6,?,?,?,0.037,?,107.0,0.99006,3.18,?,?,?,2
6.4,0.28,?,1.3,0.053,?,186.0,?,3.31,?,10.8,5.0,?
5.6,?,0.27,3.9,0.043,52.0,?,0.99202,3.35,0.44,10.7,?,?
5.6,?,0.28,4.2,0.044,52.0,158.0,?,3.35,0.44,10.7,?,?
6.8,?,0.32,7.6,?,37.0,107.0,0.99332,3.12,?,10.7,?,2
7.2,0.16,0.29,1.0,?,?,?,0.98958,?,?,12.1,7.0,?
6.6,0.17,?,?,0.034,?,?,0.98939,3.0,?,?,7.0,?
?,0.19,0.28,?,?,?,137.0,0.99492,3.18,0.37,10.8,?,2
?,0.2,?,?,0.033,?,169.0,0.99043,3.59,0.56,12.3,7.0,2
?,?,?,9.7,?,49.0,?,?,3.3,?,9.4,?,?
?,?,?,12.9,0.049,?,88.0,?,?,0.35,?,?,2
?,0.295,?,1.6,0.039,?,140.0,0.99304,3.35,0.61,10.4,7.0,?
?,0.26,?,?,0.038,28.0,?,0.9952,3.35,0.6,?,6.0,?
?,0.32,0.27,7.1,0.027,37.0,122.0,0.99165,3.15,?,?,7.0,?
7.4,0.36,0.23,?,0.017,31.0,69.0,0.9892,2.93,?,12.5,?,?
6.7,0.35,?,8.8,0.056,?,?,?,3.04,?,9.4,5.0,?
?,0.38,0.24,?,?,41.0,151.0,?,3.11,?,9.2,?,2
6.8,0.14,0.18,?,?,?,90.0,0.99164,3.27,0.54,11.2,6.0,?
?,0.16,0.25,?,0.044,27.0,?,0.998,2.91,?,9.2,6.0,?
7.0,0.16,0.25,14.3,0.044,?,?,0.998,?,?,9.2,6.0,?
6.7,?,?,?,0.056,35.0,?,0.99628,?,0.47,9.4,?,2
?,0.14,0.18,1.4,?,?,90.0,0.99164,3.27,0.54,11.2,6.0,2
6.8,0.16,?,1.8,?,31.0,?,0.99226,3.27,?,?,6.0,?
7.0,0.16,0.25,14.3,0.044,27.0,149.0,0.998,2.91,0.46,?,6.0,2
?,?,?,?,0.047,41.0,151.0,0.99604,?,0.6,?,?,2
7.2,?,0.3,?,0.037,?,95.0,0.98914,?,?,12.5,6.0,?
?,?,0.61,?,0.041,66.0,188.0,0.99794,3.0,0.54,9.3,?,?
?,?,0.33,0.9,0.041,?,117.0,0.99048,3.21,?,?,5.0,2
?,?,0.24,12.6,0.044,48.0,?,0.99726,?,0.56,10.0,7.0,2
6.8,0.45,0.28,26.05,?,27.0,122.0,1.003,3.06,0.42,10.6,6.0,?
6.3,0.2,0.26,4.7,?,108.0,168.0,?,?,0.75,10.7,?,?
7.1,?,0.24,?,?,48.0,?,0.99726,3.04,0.56,10.0,?,2
?,?,0.3,1.2,?,11.0,95.0,0.98914,2.96,?,12.5,?,2
6.8,?,?,26.05,?,27.0,?,1.003,3.06,0.42,?,?,2
?,?,0.28,6.1,0.029,12.0,93.0,?,3.19,0.27,12.8,?,?
7.7,0.32,0.61,?,?,66.0,?,0.99794,3.0,?,9.3,?,?
7.0,?,0.33,?,0.041,?,?,?,3.21,?,?,5.0,?
?,0.37,?,5.6,0.117,?,?,0.99459,3.24,0.43,?,?,2
6.4,0.38,0.2,5.3,0.117,?,?,?,?,0.43,9.5,6.0,2
?,?,0.2,5.7,0.118,?,?,0.9946,3.24,?,9.5,?,2
6.6,?,0.25,8.0,0.036,?,124.0,?,3.06,0.38,?,6.0,2
6.6,0.3,?,8.0,?,21.0,124.0,0.99362,3.06,?,?,?,?
?,?,0.51,17.6,?,34.0,125.0,0.99966,?,?,8.8,?,?
6.6,?,0.25,?,?,21.0,?,?,3.06,0.38,10.8,6.0,2
?,0.31,0.27,8.8,?,?,156.0,0.99442,3.08,?,?,7.0,?
5.8,?,0.001,1.5,0.02,33.0,96.0,0.98918,?,?,12.4,?,2
6.5,0.26,0.39,1.4,?,?,66.0,0.99089,3.25,?,11.3,?,?
8.7,?,?,?,0.018,?,127.0,0.99474,3.12,0.49,11.2,?,2
6.4,?,?,2.4,?,?,?,0.99008,?,0.66,12.5,?,?
?,0.13,?,?,0.017,32.0,99.0,0.99348,3.12,0.44,10.0,6.0,2
6.8,0.19,?,4.9,?,42.0,130.0,0.99283,3.12,?,11.0,?,2
6.0,0.25,?,5.7,?,56.0,152.0,0.99398,?,0.88,10.5,6.0,2
6.0,?,0.4,5.7,0.052,?,152.0,?,?,?,10.5,6.0,?
?,?,0.33,?,?,?,130.0,0.99283,3.12,0.56,11.0,?,2
6.4,0.24,0.23,2.0,?,30.0,133.0,?,3.12,0.54,11.4,7.0,2
?,0.18,?,5.1,?,50.0,139.0,0.99165,?,0.44,?,?,?
?,?,0.22,4.5,0.031,10.0,73.0,0.99076,2.97,0.52,12.2,?,2
6.4,?,?,?,?,31.0,?,0.98942,2.9,?,12.6,7.0,?
7.3,?,0.25,?,0.032,?,138.0,0.99244,2.9,?,?,5.0,?
7.0,?,0.37,1.6,0.035,34.0,126.0,?,?,0.47,12.3,?,2
6.9,0.19,?,?,?,6.0,122.0,0.99255,2.92,0.59,?,4.0,?
6.3,0.32,?,?,?,51.0,190.0,?,?,0.48,?,?,2
6.6,0.085,?,?,0.036,?,?,0.99306,?,0.61,9.5,6.0,2
?,0.32,?,17.75,0.06,?,?,0.99916,3.13,0.48,8.8,6.0,?
?,0.18,?,?,?,17.0,?,?,3.42,0.44,10.4,?,2
?,0.52,0.26,5.7,0.038,?,130.0,0.99,3.11,?,13.0,7.0,2
7.1,?,?,?,0.03,25.0,?,?,3.16,0.46,12.2,7.0,2
?,0.15,0.47,11.4,?,?,?,?,?,0.34,?,?,2
5.8,?,?,?,?,?,149.0,?,3.33,0.42,?,7.0,2
?,0.53,?,?,?,?,?,?,3.2,?,13.2,8.0,2
?,?,0.28,4.3,?,?,115.0,0.98946,?,?,13.0,8.0,?
6.7,?,0.39,1.2,?,?,152.0,0.99346,3.5,?,?,?,2
6.1,?,0.12,?,0.05,?,?,?,3.42,0.48,10.4,4.0,?
6.5,0.26,0.31,1.3,?,59.0,?,?,3.16,0.54,12.4,6.0,2
5.0,?,0.54,?,0.035,54.0,155.0,?,3.27,0.34,?,?,?
5.4,0.53,?,2.7,0.036,34.0,128.0,0.98856,3.2,0.53,13.2,8.0,2
6.8,0.21,0.26,11.7,0.038,61.0,?,0.99523,?,0.56,10.5,7.0,2
?,?,?,4.3,?,?,?,?,3.16,?,13.0,8.0,?
?,?,0.26,11.0,0.03,?,82.0,?,3.07,?,?,?,2
?,0.37,0.32,1.6,0.029,?,102.0,?,3.41,?,?,?,?
?,0.21,?,11.6,0.044,61.0,155.0,?,?,0.52,9.4,?,?
?,0.3,?,?,?,?,95.0,0.99071,3.03,0.32,12.9,?,2
?,0.41,0.29,1.8,?,?,74.0,0.98889,2.96,?,?,?,2
?,?,?,1.2,?,25.0,93.0,?,?,0.4,13.6,7.0,?
?,?,0.2,1.0,?,?,112.0,?,3.32,?,9.1,5.0,?
5.6,?,?,?,0.049,?,?,?,3.25,0.43,?,?,2
?,0.3,0.3,?,?,25.0,93.0,?,3.31,?,13.6,?,2
6.9,?,?,8.2,0.032,29.0,?,0.99275,3.28,0.44,12.2,6.0,2
?,?,0.25,18.8,?,?,111.0,1.0004,3.1,?,8.7,5.0,2
7.1,0.2,0.27,?,0.037,19.0,105.0,?,3.04,0.37,10.5,7.0,2
?,?,0.41,12.9,0.044,79.5,183.0,0.99742,3.24,?,?,6.0,2
7.0,0.22,0.26,9.2,0.027,37.0,?,?,?,0.34,?,8.0,2
6.4,?,?,1.2,0.051,?,122.0,?,3.11,?,11.3,?,?
6.8,?,0.41,?,0.044,79.5,?,0.99742,?,0.78,10.2,?,2
6.8,?,0.3,?,0.028,33.0,122.0,0.99164,3.13,?,12.6,?,2
?,0.15,0.41,12.9,0.044,?,183.0,?,3.24,?,?,6.0,2
?,0.3,0.37,1.6,0.087,?,?,0.99438,?,0.5,9.8,?,2
?,0.16,?,12.0,0.03,39.0,98.0,?,3.15,?,?,5.0,?
?,?,0.35,2.5,0.04,41.0,?,0.99128,3.32,?,12.5,?,?
