@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,0.22,0.34,?,0.04,?,25.0,0.9918,3.04,?,10.5,4.0,2
8.4,?,?,?,?,21.0,132.0,?,2.95,0.39,13.0,?,?
5.2,0.285,0.29,5.15,?,64.0,?,0.9895,?,0.34,12.4,8.0,2
?,0.2,0.3,?,?,40.0,?,?,?,?,?,6.0,?
6.7,0.42,?,9.7,?,67.0,?,0.99848,?,?,9.0,5.0,?
?,0.16,?,1.7,0.038,?,153.0,?,3.33,?,12.0,7.0,2
?,?,0.36,?,0.044,22.0,68.0,0.99014,?,0.5,?,?,2
6.4,0.44,0.26,2.0,0.054,?,?,?,3.58,0.57,?,?,2
7.0,0.31,0.39,7.5,?,42.0,?,0.99652,3.37,?,?,5.0,?
6.7,0.42,0.46,?,0.054,?,?,0.99848,?,0.5,9.0,5.0,?
8.6,0.18,0.28,0.8,?,25.0,?,0.99104,2.99,0.38,11.1,?,?
6.2,0.21,?,?,?,59.0,150.0,?,3.31,0.46,?,5.0,2
6.1,?,0.37,1.1,?,?,97.0,0.9922,3.4,?,10.5,?,?
6.5,?,?,?,0.028,36.0,92.0,0.99076,3.27,?,11.9,7.0,?
6.2,0.36,0.14,8.9,0.036,38.0,155.0,0.99622,?,0.5,9.4,5.0,2
5.7,?,?,1.1,?,26.0,81.0,?,?,0.52,11.4,?,2
6.4,0.25,?,?,?,?,?,?,3.31,?,?,?,2
?,?,0.26,1.7,0.073,40.0,?,0.9938,?,?,?,?,2
?,0.26,0.46,?,0.047,59.0,?,0.99594,3.2,?,?,5.0,?
5.7,0.21,?,1.1,0.035,26.0,81.0,?,?,?,?,6.0,2
6.2,0.2,?,1.0,0.031,22.0,73.0,?,3.24,0.52,11.3,6.0,?
6.2,0.18,0.3,1.0,0.031,23.0,73.0,?,3.23,?,?,6.0,?
6.1,0.37,?,?,0.031,49.0,170.0,?,?,?,9.5,?,2
6.2,?,?,8.9,0.036,38.0,?,0.99622,3.27,?,9.4,?,2
6.5,?,0.32,2.2,0.028,?,92.0,0.99076,3.27,0.59,11.9,?,2
?,?,0.3,1.2,0.046,?,199.0,?,3.03,0.38,9.3,?,?
?,?,0.38,1.0,0.041,22.0,81.0,0.99043,?,0.54,?,?,?
6.9,?,?,1.0,0.041,?,81.0,?,3.03,?,?,6.0,2
?,0.44,?,3.1,?,?,?,0.98982,3.22,0.39,?,?,2
?,?,?,1.95,0.033,26.0,?,0.98934,?,0.45,?,?,?
5.7,0.28,?,2.2,?,15.0,65.0,?,?,?,11.2,6.0,2
6.4,?,0.32,8.75,?,?,118.0,0.99449,?,0.41,?,5.0,?
7.4,?,?,11.9,0.032,?,92.0,0.99629,3.01,0.46,10.8,4.0,?
6.7,0.39,?,2.7,?,27.0,?,?,?,0.57,10.5,?,?
?,?,?,?,0.014,44.0,137.0,?,?,?,?,?,2
6.9,?,?,6.3,?,?,131.0,0.99326,?,?,?,6.0,?
?,0.22,?,14.4,?,39.0,118.0,?,3.05,0.5,9.1,?,2
?,?,0.3,7.8,?,?,196.0,0.99555,3.1,0.5,10.1,5.0,2
?,?,0.33,1.6,0.028,13.0,59.0,0.98975,3.3,0.84,11.9,8.0,2
7.0,0.31,0.31,9.1,?,45.0,140.0,0.99216,2.98,0.31,?,?,2
?,?,?,9.1,0.036,?,?,0.99216,2.98,?,12.0,?,?
6.6,0.22,?,14.4,?,39.0,118.0,0.99834,?,?,9.1,?,?
5.6,0.21,0.4,?,?,81.0,147.0,0.9901,?,?,11.6,8.0,?
5.2,?,0.33,1.6,0.028,13.0,?,0.98975,3.3,0.84,11.9,8.0,2
?,?,0.32,?,0.038,69.0,192.0,0.99573,?,0.5,?,6.0,?
6.9,0.22,?,6.3,?,41.0,131.0,?,?,0.49,10.8,?,?
?,0.21,0.29,0.7,0.028,11.0,?,?,3.3,?,?,5.0,2
?,0.27,0.28,?,?,3.0,?,0.98993,?,?,?,?,2
?,?,0.27,0.7,0.03,?,?,0.99218,3.3,0.41,?,?,2
7.7,?,0.3,7.8,0.038,?,196.0,0.99555,?,?,?,?,?
7.0,?,?,10.3,?,41.0,98.0,?,?,?,9.8,8.0,2
7.0,?,?,10.3,0.039,41.0,?,?,3.19,?,9.8,8.0,2
7.1,?,0.34,?,0.036,49.0,?,0.99397,3.21,0.4,10.7,6.0,2
7.2,?,0.3,?,?,?,111.0,?,3.11,0.61,10.6,?,?
6.8,?,0.46,8.3,0.037,49.0,173.0,?,3.17,0.47,?,?,?
7.0,?,?,?,0.039,41.0,98.0,0.99564,?,0.38,?,?,2
7.1,0.29,0.34,?,?,49.0,?,0.99397,3.21,?,?,?,?
4.9,0.33,0.31,1.2,0.016,39.0,?,0.98713,3.33,0.59,14.0,8.0,2
5.1,?,?,?,?,?,107.0,?,?,?,?,6.0,?
5.1,?,0.28,8.3,0.026,?,?,0.99308,?,0.37,11.0,?,?
?,0.26,?,?,?,?,?,?,3.21,?,9.4,?,2
6.0,0.28,0.52,?,0.078,30.0,139.0,0.99494,3.1,0.36,9.0,?,?
6.0,?,?,1.8,?,8.0,108.0,?,3.08,0.55,9.0,5.0,?
7.2,?,0.22,1.6,?,?,101.0,0.99471,?,0.53,10.0,5.0,?
6.1,0.27,0.25,1.8,0.041,9.0,?,?,3.08,?,9.0,5.0,2
6.0,0.28,?,?,?,8.0,108.0,0.9929,3.08,0.55,9.0,?,?
?,0.29,?,?,0.036,?,79.0,?,3.29,0.6,?,7.0,2
7.4,?,0.24,6.0,0.042,28.0,123.0,?,3.14,0.44,?,5.0,2
?,0.12,0.38,?,0.034,36.0,86.0,0.99026,2.8,?,?,?,2
?,0.12,0.3,1.1,0.031,37.0,94.0,0.98986,3.01,?,11.7,?,?
?,0.2,0.22,1.6,0.044,17.0,?,?,?,0.53,?,5.0,2
7.3,0.4,0.26,?,?,26.0,?,?,2.84,?,?,7.0,2
?,0.11,0.34,14.05,?,?,114.0,0.99634,3.07,0.59,11.0,?,2
?,0.23,0.41,8.0,0.03,30.0,?,?,?,0.54,11.0,6.0,2
?,0.38,?,13.1,0.112,14.0,94.0,?,?,?,?,?,2
7.5,0.38,0.29,?,0.021,38.0,113.0,0.99026,3.08,0.48,13.0,7.0,2
5.8,0.19,0.24,1.3,?,38.0,128.0,0.99362,?,0.6,?,5.0,2
?,0.34,0.26,?,0.021,31.0,119.0,?,3.55,0.49,13.0,8.0,2
6.6,?,0.3,14.9,?,33.0,118.0,0.99835,?,?,?,6.0,?
?,0.23,0.3,?,?,33.0,?,0.99835,?,?,?,?,?
8.4,?,0.31,0.95,0.021,?,?,0.99038,2.93,0.32,11.5,5.0,?
6.7,?,?,?,0.025,17.0,76.0,0.99104,?,?,11.0,6.0,2
8.4,0.31,?,0.95,0.021,52.0,?,?,2.93,0.32,11.5,?,2
7.3,0.26,?,1.7,?,?,?,0.99286,?,?,9.9,5.0,2
6.3,0.22,0.22,5.6,0.039,?,?,0.99296,?,0.46,?,?,2
6.6,?,?,14.9,0.051,33.0,118.0,?,?,0.54,?,?,2
?,0.19,0.4,7.1,0.056,50.0,?,?,3.06,0.52,9.9,6.0,2
8.0,0.14,?,1.2,0.045,71.0,162.0,0.9914,3.07,0.47,11.0,?,2
?,0.32,?,9.6,0.026,34.0,?,0.99286,3.18,0.35,?,?,2
?,0.23,0.2,?,0.044,45.0,131.0,0.99604,?,0.51,?,6.0,2
?,0.23,?,11.4,0.044,45.0,131.0,0.99604,2.96,?,9.7,6.0,2
6.7,0.36,0.26,7.9,?,?,123.0,0.99119,?,0.3,?,7.0,2
6.1,0.38,?,5.0,?,31.0,113.0,0.99007,3.15,0.31,12.4,7.0,?
?,0.23,?,?,0.033,?,97.0,?,3.03,?,10.5,7.0,?
?,?,?,?,0.05,29.0,?,0.99596,3.28,?,10.4,?,2
?,0.26,?,3.8,0.029,?,180.0,0.99011,3.15,0.34,12.0,6.0,?
6.9,?,0.3,10.55,0.037,4.0,28.0,?,?,0.32,12.7,6.0,?
?,0.18,0.28,?,?,?,115.0,0.99469,3.11,0.45,?,7.0,?
?,0.18,0.28,10.2,0.039,?,115.0,0.99469,3.11,0.45,?,7.0,?
?,0.18,?,?,?,?,113.0,?,3.11,0.45,10.9,7.0,?
?,0.19,0.31,?,0.034,?,?,0.99305,3.15,?,11.4,7.0,?
6.2,0.16,?,1.1,0.036,74.0,?,0.99096,3.22,?,?,?,2
?,0.27,0.32,4.5,?,?,?,0.98956,3.45,0.31,?,7.0,2
?,0.37,0.28,6.3,?,45.0,152.0,?,3.29,?,?,?,2
?,0.2,?,10.9,?,29.0,130.0,0.99496,3.11,?,10.5,?,2
6.8,0.18,0.28,?,?,?,113.0,0.99406,?,0.45,10.9,7.0,2
?,0.18,0.28,9.8,0.039,29.0,?,?,3.11,?,?,?,2
6.6,0.28,0.34,0.8,0.037,42.0,119.0,0.9888,3.03,?,12.5,?,2
6.5,0.35,0.36,0.8,0.034,32.0,?,0.98942,3.11,?,?,8.0,?
6.9,0.25,?,1.2,0.035,?,158.0,0.99082,3.02,0.58,11.3,6.0,?
?,0.32,?,?,0.025,?,?,?,?,?,13.3,7.0,2
?,?,0.28,?,?,29.0,?,?,3.11,0.45,?,?,2
6.7,0.18,?,10.2,0.039,?,?,0.99469,?,0.45,10.9,?,2
6.6,0.2,0.27,10.9,?,29.0,130.0,?,?,?,10.5,7.0,2
?,0.37,?,6.3,?,45.0,152.0,?,3.29,?,?,7.0,?
7.2,0.19,0.31,6.3,0.034,?,103.0,0.99305,3.15,0.52,?,7.0,?
?,?,?,?,0.034,26.0,111.0,0.99074,3.16,0.51,?,6.0,?
6.9,0.3,0.36,0.9,?,40.0,156.0,0.98968,?,0.36,12.1,6.0,2
?,?,?,?,?,?,184.0,0.99096,?,0.41,?,?,2
5.0,0.27,?,4.5,?,?,?,0.98956,3.45,0.31,?,7.0,2
5.0,0.3,?,3.7,0.03,?,?,?,?,0.3,?,7.0,?
?,0.2,0.5,18.1,?,?,221.0,?,2.94,0.64,8.8,?,2
?,?,0.31,?,?,30.5,218.0,0.99388,3.16,?,9.5,5.0,2
6.6,0.22,?,?,?,?,105.0,?,3.2,0.47,11.8,6.0,2
?,0.25,0.37,3.1,0.026,29.0,93.0,?,?,?,?,?,2
7.0,0.13,0.37,12.85,?,36.0,?,0.99581,3.05,?,10.7,6.0,2
7.0,0.45,0.34,19.8,0.04,12.0,67.0,?,3.07,0.38,?,6.0,?
?,0.32,?,8.25,?,?,?,?,?,?,11.4,6.0,2
?,?,?,12.85,0.042,?,105.0,?,?,0.55,?,?,2
5.9,?,0.3,3.8,0.035,57.0,135.0,0.99016,3.09,0.34,12.0,?,2
6.8,0.22,?,?,?,33.0,?,0.99176,?,?,?,?,2
?,0.32,0.3,8.25,0.02,?,104.0,?,?,0.44,11.4,?,2
8.4,?,0.35,?,?,3.0,?,0.99439,3.02,?,?,?,2
6.8,?,?,?,?,6.0,88.0,0.99458,3.34,?,10.6,4.0,?
8.0,?,0.21,?,?,?,133.0,?,3.06,?,9.7,?,?
7.0,0.45,0.34,?,?,12.0,67.0,0.9976,3.07,0.38,11.0,6.0,2
7.0,0.13,?,12.85,0.042,?,?,?,?,?,?,6.0,?
?,0.22,?,1.2,?,?,152.0,?,3.76,?,11.0,7.0,?
8.4,0.22,0.3,?,?,17.0,118.0,?,2.99,0.34,10.5,6.0,?
7.4,?,?,?,?,44.0,150.0,0.99578,?,?,?,?,2
?,0.18,?,6.2,?,21.0,138.0,0.99546,3.2,?,?,6.0,?
7.1,0.47,0.29,14.8,?,?,?,0.99518,3.12,0.48,?,8.0,2
?,0.47,?,?,?,22.0,142.0,?,3.12,0.48,?,8.0,2
5.8,?,?,?,0.042,33.0,124.0,?,3.22,0.41,9.2,6.0,2
6.7,?,0.46,1.6,0.036,15.0,92.0,0.99264,?,?,?,?,?
?,?,?,?,0.045,50.0,185.0,0.99578,?,0.5,9.5,?,?
6.9,0.25,?,?,0.042,36.0,156.0,0.99604,?,?,9.4,?,2
6.0,?,0.33,?,?,31.0,85.0,0.99014,3.13,0.5,11.3,7.0,?
?,0.29,0.34,3.5,?,26.0,189.0,?,3.42,0.58,?,5.0,2
6.3,?,0.42,17.2,?,57.0,170.0,?,3.26,?,?,6.0,?
6.5,0.23,0.45,?,0.027,43.0,104.0,?,3.02,?,11.3,6.0,2
6.3,0.27,0.29,12.2,0.044,?,196.0,?,3.14,0.4,8.8,6.0,?
?,?,?,?,0.045,?,?,?,?,0.35,10.8,?,?
6.2,0.33,?,16.8,?,58.0,173.0,?,3.25,0.57,9.4,6.0,2
6.3,?,0.42,17.2,?,?,?,0.99884,?,0.57,9.4,?,?
?,0.21,1.0,1.1,0.154,?,114.0,0.9931,2.95,?,9.2,?,?
6.0,0.27,?,14.7,0.044,15.0,?,0.99666,3.12,?,10.3,?,2
5.7,0.12,0.26,5.5,0.034,21.0,?,0.99324,?,?,9.9,6.0,?
?,0.24,0.37,?,?,38.0,112.0,?,?,0.34,12.4,?,?
?,0.18,0.53,1.2,0.041,42.0,167.0,?,3.11,0.44,?,5.0,2
7.1,0.17,0.43,1.3,0.023,33.0,?,0.99067,?,?,11.7,6.0,?
7.5,0.33,?,8.7,0.126,?,199.0,?,2.98,0.57,9.4,?,2
?,?,0.24,1.7,?,?,?,0.99452,3.53,?,9.6,?,?
7.5,?,0.38,8.7,?,?,199.0,?,?,0.57,9.4,5.0,2
5.6,0.2,?,?,?,?,175.0,0.9945,2.98,?,10.4,7.0,2
7.6,0.17,?,?,0.042,?,102.0,0.99427,3.09,0.47,9.5,5.0,?
5.8,0.15,?,?,0.036,?,?,0.99152,?,?,11.9,?,?
6.3,0.25,?,1.7,0.024,36.0,?,0.98935,?,0.4,12.5,6.0,?
6.9,?,?,1.4,0.016,?,?,0.98876,3.16,?,13.4,5.0,2
7.2,0.27,0.37,?,0.026,27.0,114.0,0.99174,3.13,0.84,?,5.0,2
6.2,0.25,?,?,0.045,54.0,?,?,?,0.46,9.1,?,2
?,0.19,0.48,1.1,?,?,58.0,0.99184,?,0.5,?,6.0,2
?,?,0.54,?,?,58.0,?,0.99454,?,?,?,5.0,?
?,0.25,0.54,?,0.046,?,176.0,0.99454,?,0.7,?,?,2
?,?,0.43,7.6,0.03,?,110.0,0.99164,?,?,?,8.0,2
6.2,?,0.54,?,?,58.0,176.0,0.99454,?,0.7,?,?,2
?,?,0.8,?,0.038,77.0,183.0,?,2.95,?,?,?,?
7.0,0.15,?,15.3,0.045,54.0,?,?,?,?,9.8,6.0,2
7.4,?,0.8,12.3,?,77.0,?,?,2.95,0.48,?,?,2
?,?,?,1.2,?,?,?,?,?,0.43,?,?,?
?,0.18,0.38,2.3,0.033,?,111.0,0.98962,3.16,0.49,12.4,?,?
7.0,0.53,?,6.1,0.029,?,76.0,?,3.08,?,12.5,8.0,2
?,0.28,?,7.6,0.03,30.0,110.0,0.99164,3.08,?,12.5,8.0,?
?,?,0.38,?,?,20.0,?,0.99274,3.1,?,12.1,7.0,2
?,0.25,?,4.1,?,95.0,?,?,?,0.59,?,6.0,?
6.7,?,0.41,2.9,0.039,?,?,?,?,0.43,12.0,?,2
6.6,0.25,?,8.5,0.042,29.0,?,?,?,?,10.4,?,2
?,?,?,?,0.042,?,87.0,?,?,?,12.2,7.0,?
?,0.28,0.3,3.1,0.039,24.0,115.0,?,?,?,?,?,2
6.2,0.25,0.38,7.9,?,54.0,208.0,?,3.17,0.46,9.1,5.0,?
?,0.28,?,?,0.028,35.0,91.0,0.99022,?,0.33,12.1,5.0,2
6.6,0.35,0.34,?,0.032,?,?,?,3.32,0.81,?,5.0,?
8.5,0.19,?,?,0.026,23.0,58.0,0.99184,?,0.5,?,6.0,?
6.2,0.25,?,7.0,?,58.0,176.0,?,3.19,?,10.4,?,?
6.0,?,0.51,1.2,?,10.0,102.0,?,3.46,0.42,11.9,?,?
5.8,?,?,4.5,?,28.0,?,0.98906,?,0.52,?,?,2
6.6,0.17,0.35,2.6,?,33.0,78.0,0.99146,3.22,0.72,11.3,?,2
?,?,0.4,9.9,?,?,?,0.9951,3.02,0.42,?,6.0,2
5.8,?,0.32,4.5,?,28.0,?,?,3.25,?,13.7,7.0,2
6.1,?,0.34,9.5,?,?,?,0.995,3.14,0.44,?,3.0,2
?,?,?,1.5,?,12.0,?,?,2.94,?,?,?,?
6.2,?,0.38,?,0.031,20.0,89.0,0.98956,3.06,?,12.0,7.0,?
6.6,?,0.35,?,0.03,33.0,78.0,0.99146,?,?,11.3,6.0,?
?,?,0.47,?,?,61.0,183.0,0.99592,3.12,0.51,?,?,?
7.6,?,0.52,3.2,0.043,28.0,152.0,?,?,0.53,?,?,2
7.0,0.25,0.45,2.3,?,40.0,?,0.99064,3.16,0.48,?,7.0,2
9.7,?,?,4.9,?,3.0,18.0,0.99368,2.85,?,?,?,?
9.7,?,0.49,4.9,0.032,?,?,?,2.85,0.54,?,6.0,?
?,?,0.39,1.4,?,?,102.0,?,3.23,?,11.3,?,?
6.6,?,0.5,1.5,?,30.0,?,?,?,?,11.7,?,?
?,0.33,?,?,0.022,44.0,129.0,0.99221,3.36,?,11.0,7.0,2
6.7,0.34,0.4,?,0.033,34.0,111.0,0.98924,?,?,?,7.0,?
?,?,0.51,4.3,0.028,?,124.0,?,?,?,10.7,?,2
?,?,0.34,10.9,0.038,?,84.0,?,3.11,?,10.9,?,2
6.5,0.29,0.26,7.0,0.04,?,113.0,?,?,?,?,?,2
?,?,0.45,?,0.045,40.0,118.0,?,?,0.48,11.9,7.0,2
?,?,?,?,0.047,?,?,?,?,?,?,5.0,2
7.7,0.26,?,2.6,?,?,?,0.99126,?,?,11.2,?,?
?,?,0.52,3.2,?,?,?,0.99129,3.02,0.53,11.4,6.0,2
7.7,0.25,0.49,?,?,31.0,?,0.99252,?,?,10.6,6.0,2
7.6,0.35,?,14.7,0.047,?,151.0,0.99709,3.03,0.53,10.3,5.0,?
?,0.3,0.36,4.5,?,?,203.0,0.99513,3.4,?,?,4.0,?
6.7,?,0.46,2.2,0.033,?,111.0,0.99045,?,0.62,?,6.0,?
?,?,?,?,?,?,98.0,?,?,0.43,11.9,7.0,?
?,?,0.34,?,0.043,24.0,129.0,0.99305,3.12,0.7,10.4,?,2
6.5,0.24,0.39,17.3,?,?,?,?,3.11,0.47,9.2,6.0,?
6.3,?,?,4.2,0.04,37.0,?,?,?,0.43,?,?,?
6.3,?,?,?,0.04,37.0,?,0.99182,3.24,0.43,11.3,?,?
?,0.21,?,2.5,?,35.0,89.0,0.9913,3.25,0.5,?,7.0,2
?,0.23,0.39,1.9,?,41.0,98.0,?,3.19,?,?,?,?
?,?,0.39,?,0.031,?,147.0,?,3.08,0.64,12.9,7.0,2
5.9,0.19,?,0.8,0.027,?,?,0.9897,?,0.31,?,5.0,2
?,0.25,?,?,?,53.0,?,?,3.16,0.47,9.1,6.0,?
7.6,?,?,1.6,0.043,24.0,129.0,?,3.12,0.7,10.4,?,?
5.6,0.18,?,1.7,0.03,?,103.0,0.98892,3.35,?,?,6.0,?
?,?,?,5.5,0.037,10.0,86.0,?,?,0.44,?,5.0,?
6.5,0.24,0.39,?,?,22.0,126.0,?,?,?,9.2,6.0,?
7.4,0.23,0.38,8.6,?,?,?,0.99534,3.06,0.46,?,?,?
?,0.17,0.37,?,0.059,?,?,?,?,0.46,11.0,7.0,2
7.6,0.3,0.38,2.1,?,10.0,?,?,3.17,0.65,11.0,5.0,?
?,0.24,?,2.2,0.039,31.0,?,?,3.69,0.62,11.7,?,?
6.1,?,0.38,1.5,?,37.0,?,?,3.2,0.43,12.0,?,2
?,?,0.38,2.5,0.047,30.0,148.0,0.98964,3.17,?,12.7,6.0,?
?,0.35,0.26,?,0.061,59.0,198.0,?,3.11,?,8.8,?,2
?,0.17,?,4.2,?,?,117.0,?,3.24,0.43,?,?,2
?,0.25,?,?,0.034,38.0,?,0.99008,?,0.4,?,?,2
6.5,0.16,?,4.8,?,45.0,?,?,?,0.44,?,6.0,?
?,?,0.39,11.9,?,?,?,0.99851,3.26,0.51,?,6.0,?
?,?,0.27,?,0.04,52.0,103.0,?,3.5,?,?,?,2
6.2,0.25,0.39,1.3,0.051,?,135.0,0.9906,3.23,0.4,11.1,?,2
?,?,?,6.4,0.042,34.0,115.0,?,?,?,?,6.0,?
?,0.19,0.29,?,?,33.0,?,0.99658,?,0.42,9.3,6.0,?
6.6,0.39,0.39,11.9,0.057,?,221.0,?,3.26,?,?,6.0,2
5.9,?,0.32,8.1,?,?,34.0,0.9911,3.22,0.36,?,7.0,2
7.8,0.17,0.5,1.3,0.045,?,140.0,0.9904,3.16,?,12.0,?,2
5.5,0.19,0.27,?,0.04,?,103.0,?,3.5,?,11.2,5.0,2
6.2,0.23,0.36,17.2,0.039,37.0,?,0.99946,3.23,?,?,6.0,2
6.2,0.23,0.36,17.2,0.039,37.0,?,0.99946,3.23,0.43,?,6.0,?
6.2,?,0.36,?,?,37.0,130.0,0.99946,?,?,8.8,6.0,?
?,?,?,?,0.038,45.0,154.0,?,3.2,0.47,10.4,6.0,2
6.2,?,?,?,?,?,?,0.99946,3.23,0.43,8.8,6.0,2
?,0.32,0.4,?,0.038,?,154.0,0.99568,3.2,0.47,10.4,6.0,2
5.8,0.39,?,7.5,0.027,12.0,88.0,0.9907,?,0.45,14.0,?,2
?,?,?,?,0.039,37.0,130.0,0.99946,?,0.43,?,?,?
7.6,?,1.23,4.6,?,51.0,294.0,?,3.03,0.43,?,?,2
5.8,0.29,?,?,?,?,88.0,?,?,0.42,12.3,?,2
?,0.4,?,?,0.03,40.0,?,0.99075,?,0.46,12.6,?,2
6.8,?,?,?,?,?,?,?,?,0.44,?,7.0,?
6.1,0.17,?,?,0.033,28.0,?,0.99684,2.87,0.47,9.5,?,2
6.8,0.39,0.34,?,0.02,38.0,?,?,3.18,0.44,12.0,?,2
7.1,0.36,?,?,0.019,?,114.0,?,3.08,?,?,7.0,2
?,0.19,0.32,7.9,0.042,?,?,?,3.4,?,10.5,6.0,?
6.5,0.34,0.46,1.0,?,6.0,80.0,0.98865,3.15,0.54,12.9,6.0,2
6.1,0.17,?,?,0.033,?,124.0,0.99684,?,0.47,9.5,?,2
6.8,0.39,?,7.4,?,38.0,133.0,0.99212,3.18,0.44,?,?,?
7.1,?,0.37,?,?,39.0,114.0,0.99036,3.08,0.49,?,7.0,?
?,0.3,0.36,4.6,?,20.0,?,0.99222,3.06,0.66,?,6.0,2
6.1,0.68,0.52,1.4,?,32.0,?,0.99022,3.24,0.45,?,6.0,2
5.2,?,0.37,6.2,0.031,?,133.0,?,3.25,0.41,?,6.0,2
5.6,0.28,0.4,6.1,0.034,36.0,?,?,3.21,0.43,12.1,7.0,2
6.2,0.19,0.38,5.1,0.019,22.0,82.0,0.98961,3.05,0.36,?,?,2
5.7,?,0.26,6.3,0.043,28.0,?,0.9936,3.06,?,9.9,6.0,2
7.6,0.17,0.46,0.9,?,63.0,147.0,0.99126,?,0.41,10.7,?,2
7.3,?,0.39,?,?,24.0,?,0.99044,2.94,?,12.0,6.0,2
?,?,?,?,?,34.0,?,0.99123,2.97,?,12.2,?,2
6.7,0.33,0.34,?,?,39.0,124.0,?,2.99,0.32,?,?,2
?,?,0.35,?,0.038,37.0,125.0,?,3.0,0.32,12.4,8.0,?
7.8,?,?,?,0.039,55.0,140.0,?,?,0.31,?,?,?
7.3,0.2,0.39,2.3,?,24.0,?,0.99044,?,0.35,12.0,6.0,2
?,0.41,?,7.1,0.05,?,154.0,?,?,0.4,?,?,2
7.6,0.15,0.35,4.3,0.051,23.0,98.0,0.99422,3.1,?,9.5,6.0,?
8.5,0.2,0.4,1.1,0.046,31.0,106.0,0.99194,3.0,0.35,?,?,2
6.5,?,0.38,?,?,?,?,0.98926,?,?,12.3,6.0,2
8.3,?,0.37,7.9,0.025,38.0,107.0,0.99306,?,?,?,?,2
?,0.12,0.33,?,0.038,?,?,0.99164,3.25,?,9.8,5.0,?
6.5,?,0.38,1.0,?,31.0,?,0.98926,?,?,?,6.0,?
?,0.1,?,1.0,?,17.0,76.0,0.98988,3.14,?,11.4,7.0,2
?,?,?,7.3,0.041,49.0,115.0,?,3.21,0.43,11.0,6.0,?
8.7,0.3,0.59,1.7,0.046,?,?,?,3.06,?,?,4.0,2
6.7,?,0.37,1.3,?,?,?,0.98939,?,?,12.8,7.0,2
?,?,0.36,6.4,?,42.0,?,0.99318,?,0.5,?,8.0,2
6.6,0.19,?,1.8,?,42.0,148.0,0.99196,?,0.36,?,5.0,2
5.8,0.28,0.3,?,?,?,?,?,3.32,0.6,12.5,?,?
?,?,0.44,3.8,?,?,146.0,0.9911,?,0.37,11.6,6.0,?
8.3,0.16,?,?,0.025,?,107.0,0.99306,2.93,?,?,6.0,?
5.5,0.12,?,?,0.038,23.0,?,0.99164,3.25,?,9.8,?,2
?,0.16,?,1.2,0.036,7.0,89.0,0.99111,?,0.48,?,5.0,?
7.0,0.21,?,5.3,0.037,?,123.0,0.99321,?,?,?,6.0,?
6.4,?,?,9.1,0.044,?,?,?,?,?,11.0,7.0,?
7.9,?,?,?,0.027,?,?,0.99124,2.96,?,12.5,?,?
6.4,?,0.38,9.1,0.044,35.0,127.0,?,2.97,0.3,11.0,?,2
6.8,0.21,?,6.3,?,40.0,121.0,?,3.18,0.53,12.0,?,2
5.2,?,?,?,0.031,46.0,?,0.9897,3.14,?,?,7.0,?
7.9,?,?,?,?,?,126.0,0.99124,2.96,0.37,?,?,?
?,0.42,0.34,2.4,0.022,?,?,0.98915,?,?,?,?,2
?,0.22,?,9.1,0.044,?,127.0,?,2.97,?,11.0,7.0,?
?,?,?,7.5,0.035,34.0,?,0.99692,3.33,?,?,5.0,?
?,0.45,?,?,0.033,?,?,0.991,?,?,12.4,7.0,2
6.6,0.29,?,6.75,0.031,?,?,0.9913,3.15,0.8,?,7.0,?
6.8,0.21,0.42,1.2,?,24.0,126.0,0.99234,3.09,?,?,6.0,2
6.8,0.25,?,1.6,0.045,39.0,164.0,0.99402,3.53,?,?,?,?
6.4,?,0.34,16.05,0.04,56.0,142.0,?,3.11,?,?,5.0,2
?,?,?,?,?,29.0,?,0.99458,?,?,?,?,2
?,0.3,0.44,?,0.043,?,?,0.99452,3.04,0.33,12.0,6.0,2
?,?,?,0.95,?,23.0,131.0,?,3.25,?,?,?,2
7.5,?,0.45,?,0.041,67.0,?,0.9927,3.01,0.38,?,6.0,2
?,?,0.2,1.7,0.033,17.0,?,0.99002,3.34,0.48,12.3,6.0,2
7.1,?,0.33,?,?,?,54.0,?,3.19,?,11.5,6.0,?
7.2,0.13,0.46,1.3,0.044,48.0,111.0,?,?,?,?,?,2
?,?,?,?,?,?,106.0,0.99458,3.13,0.52,9.0,?,?
6.5,0.29,0.25,2.5,0.142,8.0,111.0,?,?,?,?,4.0,2
6.2,?,?,2.6,?,37.0,92.0,?,3.27,0.53,?,7.0,2
9.0,0.38,0.53,2.1,?,19.0,76.0,0.99001,?,0.57,12.9,5.0,?
6.6,0.24,0.38,?,0.034,8.0,74.0,0.99386,3.1,0.57,?,6.0,2
6.6,0.16,0.34,1.1,0.037,41.0,115.0,?,3.01,0.68,12.0,?,?
?,0.3,?,?,?,?,154.0,0.99452,3.04,0.33,12.0,6.0,2
5.7,0.15,?,3.7,0.045,?,?,0.9913,3.22,0.27,11.2,6.0,?
?,0.33,0.4,2.65,0.041,35.0,86.0,?,?,0.39,13.3,?,2
?,?,?,2.5,?,38.0,125.0,?,?,0.5,9.9,6.0,2
