@relation dataset

@attribute attribute_0 real
@attribute attribute_1 real
@attribute attribute_2 real
@attribute attribute_3 real
@attribute attribute_4 real
@attribute attribute_5 real
@attribute attribute_6 real
@attribute attribute_7 real
@attribute attribute_8 real
@attribute attribute_9 real
@attribute attribute_10 real
@attribute attribute_11 real
@attribute attribute_12 {1, 2}


@data
?,0.19,0.48,?,?,?,58.0,?,?,0.5,10.5,?,?
6.2,0.25,0.54,?,0.046,58.0,176.0,?,3.19,?,?,?,?
?,0.25,0.54,7.0,?,?,176.0,0.99454,3.19,?,?,5.0,?
6.8,0.28,?,7.6,?,?,?,0.99164,3.08,0.59,12.5,8.0,2
6.2,0.25,?,7.0,?,58.0,?,?,?,0.7,?,?,2
7.4,0.21,0.8,12.3,?,?,183.0,?,?,?,9.0,5.0,2
?,0.15,0.38,?,0.045,?,?,0.9975,3.18,?,9.8,?,2
?,0.21,0.8,12.3,0.038,77.0,183.0,?,2.95,?,9.0,5.0,2
?,0.28,0.42,1.2,?,29.0,?,?,?,?,10.7,4.0,2
6.1,0.18,?,2.3,0.033,?,?,0.98962,?,0.49,12.4,6.0,?
?,?,?,6.1,?,?,?,?,3.08,?,12.5,?,2
?,?,?,?,0.03,30.0,110.0,?,3.08,?,12.5,?,2
6.5,?,?,10.2,0.028,20.0,?,?,3.1,0.43,12.1,?,?
7.5,0.25,?,4.1,?,95.0,163.0,?,?,0.59,11.3,6.0,?
?,0.24,0.41,2.9,0.039,48.0,?,?,?,0.43,12.0,5.0,2
6.6,0.25,0.33,?,?,?,?,0.99546,3.28,?,10.4,5.0,2
?,0.15,0.4,?,0.042,23.0,87.0,?,3.11,0.46,?,7.0,2
6.3,0.28,0.3,3.1,?,24.0,?,?,?,?,?,?,2
6.2,?,0.38,7.9,?,54.0,208.0,?,?,0.46,?,5.0,2
7.1,?,?,3.5,0.028,35.0,91.0,0.99022,?,0.33,12.1,?,2
6.6,0.35,?,4.9,?,9.0,?,0.99253,3.32,0.81,12.0,5.0,2
8.5,0.19,0.48,1.1,0.026,23.0,?,?,2.9,0.5,?,6.0,?
6.2,0.25,?,?,?,58.0,?,0.99454,?,0.7,?,5.0,?
6.0,?,?,?,0.029,?,102.0,0.9903,?,0.42,11.9,6.0,?
5.8,?,0.32,?,?,28.0,?,?,3.25,0.52,?,?,2
?,?,0.35,?,0.03,?,78.0,0.99146,3.22,?,?,?,?
8.5,?,0.4,?,?,?,88.0,0.9951,?,?,10.5,6.0,?
?,?,?,4.5,0.024,?,94.0,0.98906,3.25,0.52,?,7.0,2
6.1,?,0.34,9.5,0.041,38.0,201.0,0.995,?,0.44,?,?,2
?,0.37,?,1.5,0.024,?,76.0,?,2.94,0.39,?,6.0,?
?,0.36,0.38,3.2,0.031,?,89.0,?,?,0.33,?,?,?
?,0.17,0.35,2.6,0.03,33.0,78.0,0.99146,3.22,?,11.3,6.0,?
?,0.28,0.47,?,0.04,?,183.0,0.99592,3.12,?,9.5,?,2
7.6,?,0.52,3.2,0.043,?,?,?,3.02,0.53,11.4,?,?
7.0,0.25,?,?,0.045,40.0,118.0,0.99064,3.16,?,?,7.0,2
9.7,?,0.49,4.9,?,3.0,18.0,0.99368,?,0.54,?,6.0,2
9.7,?,?,4.9,0.032,3.0,?,?,2.85,0.54,10.0,?,?
6.8,0.13,?,?,0.034,19.0,102.0,0.99121,3.23,0.6,?,7.0,?
6.6,?,?,?,?,?,133.0,0.99104,?,0.48,11.7,?,2
5.1,?,?,6.7,?,44.0,129.0,0.99221,?,0.39,?,?,?
6.7,?,?,?,?,?,111.0,0.98924,?,?,?,?,2
6.7,?,?,4.3,0.028,?,?,?,?,?,?,7.0,2
7.0,0.26,0.34,?,0.038,25.0,?,?,3.11,0.34,10.9,?,?
?,?,0.26,?,0.04,18.0,113.0,0.99366,3.17,?,?,?,?
7.0,?,?,2.3,0.045,40.0,?,0.99064,3.16,?,11.9,?,2
7.6,?,0.49,?,0.047,?,130.0,?,3.15,0.48,11.1,?,?
7.7,0.26,?,2.6,0.045,?,159.0,0.99126,3.0,0.5,11.2,6.0,?
7.6,0.27,?,3.2,?,28.0,152.0,0.99129,?,?,?,?,?
?,0.25,0.49,?,0.047,?,169.0,0.99252,3.07,0.57,10.6,6.0,?
7.6,0.35,0.46,14.7,?,?,?,?,3.03,0.53,?,?,2
6.9,0.3,0.36,?,0.054,?,203.0,?,?,0.57,10.4,4.0,2
6.7,0.24,?,2.2,?,?,?,0.99045,3.1,?,11.9,6.0,?
6.5,?,?,1.9,?,41.0,?,?,3.19,0.43,?,?,2
7.6,?,?,?,0.043,?,129.0,?,3.12,?,?,5.0,2
?,0.24,0.39,17.3,?,22.0,126.0,0.99888,3.11,?,?,6.0,?
?,?,?,4.2,0.04,?,117.0,?,?,0.43,11.3,6.0,?
?,0.17,?,4.2,0.04,37.0,117.0,0.99182,3.24,?,11.3,6.0,2
?,?,0.37,?,?,35.0,89.0,?,?,?,11.0,?,?
6.5,0.23,?,?,?,41.0,98.0,0.99,3.19,?,11.9,7.0,?
5.9,?,0.39,?,0.031,?,147.0,0.98836,3.08,?,?,?,?
5.9,?,0.37,?,0.027,?,21.0,?,3.09,?,?,?,?
6.2,0.25,?,8.0,0.049,?,206.0,0.99586,3.16,0.47,9.1,6.0,?
?,0.23,?,1.6,0.043,?,129.0,0.99305,3.12,?,10.4,?,?
5.6,0.18,0.27,1.7,0.03,31.0,103.0,?,?,?,12.9,6.0,?
5.5,0.18,?,5.5,?,10.0,86.0,0.99156,3.46,0.44,12.2,5.0,?
?,?,?,17.3,0.052,22.0,126.0,?,3.11,0.47,?,6.0,?
7.4,0.23,0.38,8.6,0.052,41.0,?,0.99534,3.06,0.46,10.3,5.0,2
7.2,?,?,?,0.059,47.0,128.0,?,?,?,11.0,7.0,2
7.6,0.3,0.38,?,0.043,10.0,98.0,0.99296,3.17,0.65,11.0,5.0,2
?,?,0.21,2.2,0.039,31.0,100.0,?,3.69,0.62,11.7,?,?
6.1,?,0.38,1.5,?,37.0,?,?,?,?,12.0,?,2
6.5,?,?,?,0.047,30.0,?,?,3.17,?,12.7,6.0,2
6.3,0.35,?,17.6,0.061,?,?,0.99918,?,?,8.8,?,2
?,0.17,?,4.2,?,37.0,?,0.99182,3.24,0.43,11.3,?,?
?,?,?,?,?,?,121.0,?,?,?,12.8,?,2
?,?,0.33,4.8,0.043,45.0,114.0,?,3.18,?,11.2,6.0,2
6.6,?,0.39,?,?,51.0,221.0,0.99851,?,0.51,?,6.0,?
?,?,?,0.9,0.04,52.0,?,0.99026,3.5,0.39,?,5.0,?
?,?,?,?,?,42.0,135.0,?,3.23,0.4,?,?,2
?,0.22,?,6.4,0.042,34.0,?,0.99293,?,0.51,10.8,6.0,2
6.2,0.19,?,?,0.045,?,126.0,?,3.18,0.42,?,?,?
6.6,0.39,0.39,11.9,?,51.0,?,0.99851,3.26,0.51,?,6.0,?
5.9,?,0.32,8.1,0.038,?,34.0,?,3.22,0.36,?,7.0,2
7.8,?,?,1.3,?,35.0,140.0,0.9904,3.16,0.4,12.0,?,2
?,0.19,0.27,0.9,?,?,103.0,0.99026,?,?,?,?,2
6.2,0.23,?,?,?,37.0,130.0,?,3.23,0.43,8.8,6.0,2
?,0.23,0.36,?,?,37.0,130.0,?,?,0.43,8.8,6.0,?
?,?,0.36,?,0.039,?,130.0,0.99946,?,0.43,?,6.0,2
7.2,0.32,0.4,8.7,0.038,45.0,154.0,0.99568,3.2,0.47,?,6.0,?
?,?,?,17.2,0.039,?,?,0.99946,?,?,?,?,2
7.2,0.32,0.4,?,0.038,45.0,154.0,0.99568,?,?,10.4,?,2
?,0.39,?,?,0.027,?,?,?,3.38,0.45,?,6.0,2
?,?,0.36,17.2,?,37.0,?,?,?,0.43,8.8,6.0,2
7.6,0.25,1.23,4.6,?,51.0,294.0,?,3.03,0.43,?,6.0,2
5.8,0.29,?,3.7,?,30.0,88.0,0.98994,3.25,?,12.3,6.0,2
7.2,0.4,0.38,?,?,?,109.0,0.99075,3.27,?,12.6,?,?
?,?,0.34,?,?,38.0,?,0.99212,?,?,?,7.0,?
?,?,0.42,15.1,0.033,28.0,?,0.99684,2.87,?,9.5,?,2
6.8,0.39,0.34,?,0.02,38.0,133.0,0.99212,?,0.44,?,7.0,?
7.1,?,0.37,?,0.019,39.0,114.0,0.99036,?,0.49,12.7,?,?
?,0.19,0.32,7.9,0.042,?,?,?,3.4,?,10.5,6.0,2
?,0.34,0.46,1.0,?,?,?,0.98865,?,0.54,?,6.0,?
6.1,?,0.42,?,?,28.0,?,0.99684,?,0.47,?,?,2
6.8,0.39,0.34,?,?,38.0,133.0,0.99212,3.18,?,?,?,2
?,?,0.37,4.8,0.019,39.0,?,0.99036,3.08,?,?,?,2
?,0.3,0.36,4.6,0.024,20.0,198.0,?,3.06,0.66,?,6.0,2
?,?,?,?,0.037,?,123.0,0.99022,?,?,?,?,2
?,0.34,?,?,?,42.0,?,?,?,?,?,?,2
?,0.28,0.4,6.1,0.034,36.0,118.0,?,3.21,?,?,7.0,?
6.2,0.19,0.38,5.1,0.019,22.0,?,0.98961,3.05,?,12.5,?,2
5.7,0.16,0.26,?,?,28.0,113.0,?,?,0.58,9.9,6.0,2
?,0.17,?,?,0.036,63.0,?,0.99126,?,?,10.7,?,2
7.3,0.2,0.39,2.3,?,24.0,?,0.99044,2.94,0.35,12.0,6.0,2
?,?,0.36,6.6,?,?,116.0,0.99123,2.97,0.31,?,?,?
6.7,?,?,7.5,0.036,39.0,?,0.99123,2.99,?,12.4,8.0,?
6.9,0.36,?,8.6,?,?,?,?,?,?,?,8.0,2
7.8,0.21,0.34,?,?,55.0,140.0,0.9959,3.02,0.31,10.3,6.0,?
7.3,0.2,0.39,2.3,?,24.0,?,?,2.94,?,?,?,?
5.6,0.41,0.22,7.1,?,44.0,?,0.9931,?,0.4,10.5,5.0,2
7.6,0.15,?,?,0.051,23.0,?,?,3.1,0.44,9.5,6.0,2
8.5,0.2,0.4,1.1,0.046,31.0,?,0.99194,?,0.35,10.5,4.0,2
6.5,0.24,?,1.0,?,?,90.0,0.98926,?,?,?,?,2
?,0.16,0.37,?,0.025,?,?,?,2.93,0.37,?,6.0,?
?,0.12,?,?,?,23.0,131.0,0.99164,3.25,0.45,?,5.0,2
6.5,?,?,?,0.027,?,90.0,?,3.24,0.36,12.3,6.0,?
6.2,?,?,1.0,0.04,?,76.0,?,3.14,?,?,7.0,2
6.5,0.21,0.4,?,?,49.0,?,?,3.21,?,11.0,?,2
?,0.3,?,1.7,0.046,10.0,?,0.99373,?,0.56,?,4.0,2
?,0.18,0.37,1.3,?,?,?,0.98939,3.24,0.37,12.8,7.0,2
7.0,?,0.36,?,?,42.0,?,0.99318,3.11,?,11.0,8.0,2
6.6,0.19,0.33,1.8,0.035,42.0,?,0.99196,3.15,?,10.2,5.0,2
?,0.28,0.3,1.5,0.026,?,114.0,?,3.32,0.6,?,7.0,2
7.6,?,?,?,0.037,?,146.0,?,3.06,0.37,11.6,?,2
8.3,0.16,0.37,7.9,?,38.0,107.0,0.99306,2.93,0.37,11.9,6.0,2
?,?,0.33,1.0,?,?,?,0.99164,?,0.45,9.8,?,?
?,0.16,?,?,?,7.0,89.0,?,3.26,0.48,?,?,2
7.0,?,?,?,?,?,?,0.99321,3.14,0.52,10.9,6.0,2
6.4,0.22,0.38,9.1,0.044,?,127.0,0.99326,2.97,0.3,11.0,7.0,2
7.9,0.34,0.44,?,0.027,47.0,?,0.99124,?,0.37,?,?,2
?,?,?,?,0.044,?,127.0,?,2.97,0.3,11.0,7.0,2
6.8,0.21,?,?,0.032,?,121.0,?,?,?,12.0,7.0,?
5.2,0.31,?,5.1,0.031,?,?,0.9897,3.14,0.31,12.4,?,?
7.9,?,0.44,6.5,0.027,47.0,126.0,0.99124,2.96,?,?,?,2
?,0.42,?,2.4,0.022,?,?,?,3.22,?,12.8,7.0,?
?,0.22,?,?,0.044,35.0,?,?,2.97,0.3,11.0,7.0,?
6.8,0.28,0.34,7.5,0.035,34.0,177.0,0.99692,?,0.43,?,?,2
6.8,0.45,0.36,5.0,?,28.0,156.0,?,3.11,0.4,12.4,?,2
6.6,?,0.39,?,?,22.0,?,0.9913,3.15,0.8,12.9,7.0,2
?,?,0.42,?,0.045,24.0,126.0,?,?,0.87,10.9,6.0,2
?,?,?,1.6,?,39.0,164.0,0.99402,3.53,0.58,?,?,2
6.4,?,?,?,?,56.0,142.0,?,?,0.38,10.6,?,2
5.8,?,0.23,?,?,29.0,106.0,0.99458,3.13,0.52,?,5.0,2
?,0.3,0.44,12.4,?,52.0,154.0,0.99452,?,0.33,12.0,6.0,?
6.4,0.24,?,0.95,?,23.0,?,0.99033,3.25,?,?,5.0,?
7.5,?,?,4.6,0.041,67.0,158.0,0.9927,?,0.38,10.6,6.0,2
5.2,0.335,0.2,?,0.033,17.0,74.0,?,?,?,?,?,?
?,0.14,?,1.0,0.104,?,?,0.99057,?,0.64,?,?,2
7.2,0.13,0.46,?,0.044,48.0,111.0,?,2.97,?,?,5.0,2
5.8,?,?,5.0,0.053,29.0,?,0.99458,?,0.52,9.0,?,2
?,?,0.25,2.5,0.142,?,111.0,0.9927,?,?,9.9,4.0,2
6.2,0.35,0.31,?,?,37.0,92.0,?,3.27,?,?,7.0,?
9.0,?,?,?,0.102,?,?,0.99001,2.93,0.57,12.9,5.0,2
?,0.24,0.38,?,0.034,8.0,?,?,3.1,0.57,?,?,?
6.6,0.16,?,1.1,0.037,?,115.0,?,?,0.68,12.0,?,2
8.2,0.3,0.44,12.4,0.043,?,?,0.99452,3.04,0.33,12.0,?,2
?,0.15,0.28,3.7,0.045,?,?,?,3.22,0.27,11.2,6.0,2
6.6,0.33,0.4,?,?,35.0,86.0,0.98916,3.11,?,13.3,7.0,?
5.7,0.2,0.3,?,?,38.0,?,?,?,?,?,6.0,2
?,0.27,0.37,?,?,52.0,?,?,3.11,?,?,?,?
6.8,?,?,7.3,?,58.0,?,?,?,0.49,9.4,?,?
6.2,?,0.26,?,0.047,?,?,0.99158,3.48,0.6,11.0,?,?
6.7,0.13,0.57,?,0.056,?,?,0.99548,?,?,9.4,?,2
6.8,?,0.37,?,0.038,27.0,?,?,2.98,0.82,11.5,?,2
?,0.31,0.32,14.5,0.038,6.0,79.0,0.99412,?,0.34,?,5.0,?
?,0.2,0.29,11.8,0.035,?,93.0,?,3.18,?,?,6.0,2
?,?,0.34,?,?,?,141.0,0.99338,?,0.47,?,6.0,2
?,?,0.28,3.7,0.045,57.0,151.0,?,3.22,0.27,11.2,6.0,2
6.9,?,0.39,6.0,0.035,?,141.0,?,3.11,0.33,12.5,?,2
?,0.23,0.35,4.6,0.039,43.0,147.0,0.99216,?,?,11.0,7.0,2
?,?,?,2.5,?,37.0,?,0.99328,3.09,0.37,?,?,2
6.6,?,?,3.3,?,29.0,99.0,0.99031,3.1,?,?,7.0,2
6.4,0.16,?,1.0,0.036,29.0,113.0,0.9908,3.18,?,11.0,6.0,?
?,0.3,0.42,1.1,?,?,?,0.98871,?,0.46,12.6,7.0,2
7.0,0.29,0.35,1.4,0.036,42.0,109.0,0.99119,3.31,?,11.6,6.0,?
6.6,0.34,?,?,0.034,?,99.0,0.99031,3.1,?,12.3,?,2
?,0.21,0.36,8.55,?,?,?,0.99146,3.19,0.22,?,7.0,?
7.6,?,0.29,2.5,0.059,37.0,115.0,0.99328,3.09,0.37,9.8,5.0,2
6.8,?,0.41,?,0.034,?,116.0,?,3.18,?,?,?,2
7.7,0.27,0.49,3.8,0.037,?,139.0,?,3.04,?,?,?,2
6.4,?,0.37,4.5,?,41.0,147.0,?,?,?,?,7.0,2
6.4,0.23,0.35,?,0.039,43.0,147.0,0.99216,?,0.4,?,7.0,?
6.7,0.13,?,4.2,0.043,52.0,?,0.99162,3.06,0.54,?,?,2
6.7,0.24,0.37,?,?,?,?,0.99632,?,?,?,6.0,?
7.1,?,0.37,5.5,0.025,31.0,105.0,?,?,0.33,?,?,?
?,?,?,4.2,0.029,?,100.0,0.9905,3.3,0.36,?,8.0,?
?,0.38,?,?,0.042,54.0,201.0,?,?,?,11.4,5.0,?
7.4,?,0.31,?,0.045,?,?,0.9986,3.1,0.5,?,?,?
?,0.19,?,14.5,?,39.0,193.0,?,3.1,0.5,9.2,6.0,2
?,0.19,0.31,14.5,?,39.0,?,0.9986,?,?,9.2,?,2
7.4,0.19,0.31,14.5,?,?,193.0,?,?,0.5,9.2,?,2
?,?,?,?,0.045,39.0,?,?,3.1,0.5,9.2,?,2
?,?,0.31,?,?,?,193.0,0.9986,?,?,9.2,6.0,2
?,?,?,1.5,0.03,24.0,101.0,0.98923,?,0.42,?,5.0,2
?,?,0.32,18.75,0.047,32.0,193.0,1.0001,?,?,9.3,?,2
6.5,?,0.31,?,?,36.0,92.0,0.99026,3.22,0.62,?,?,2
?,0.24,0.12,1.4,?,?,247.0,?,3.34,0.44,?,?,2
4.2,?,0.23,5.1,?,64.0,157.0,0.99688,?,0.44,8.0,3.0,2
?,0.24,?,10.5,0.03,34.0,105.0,?,?,0.42,?,6.0,2
5.8,0.23,0.2,2.0,0.043,39.0,?,0.99226,?,?,?,6.0,?
?,0.33,0.36,2.6,0.051,26.0,?,0.99097,?,0.53,12.7,?,2
?,0.38,0.36,?,?,?,?,?,3.31,0.56,9.4,5.0,2
6.4,0.15,0.29,?,0.044,21.0,115.0,0.99166,?,?,10.2,?,2
?,?,0.34,5.7,0.044,?,91.0,0.99184,3.28,0.6,?,?,?
?,?,0.32,?,0.045,?,?,?,3.08,0.6,?,?,2
?,0.23,0.32,?,?,40.0,118.0,?,?,?,?,7.0,?
?,0.22,0.31,1.4,0.039,?,?,0.99193,?,0.59,?,?,?
?,?,0.02,0.9,0.043,?,99.0,?,3.14,0.47,?,4.0,2
6.6,0.23,?,?,?,29.0,?,?,3.23,?,12.2,8.0,2
6.4,0.16,?,?,0.057,?,125.0,?,?,0.44,11.1,7.0,2
?,?,0.36,9.2,0.061,42.0,?,0.9976,?,?,?,?,2
7.4,0.16,0.32,1.4,0.065,23.0,140.0,?,?,?,?,?,2
?,?,0.29,1.8,0.044,21.0,?,0.99166,?,?,10.2,5.0,2
6.5,?,0.3,?,0.051,?,127.0,0.98964,3.13,0.52,?,?,2
6.7,?,0.36,2.3,0.039,43.0,?,0.99229,?,?,10.1,?,2
6.6,0.2,0.14,4.4,?,35.0,?,0.99396,2.93,0.45,?,?,2
8.0,0.34,0.25,6.4,0.035,38.0,103.0,0.99148,?,?,12.2,?,?
6.8,0.21,0.31,2.9,0.046,40.0,?,0.9913,?,0.65,10.9,7.0,?
?,0.23,0.31,2.8,?,?,?,0.99126,?,?,10.9,?,?
6.8,0.21,0.31,?,0.046,40.0,?,0.9913,?,?,?,7.0,2
?,0.2,0.14,?,?,35.0,?,?,2.93,?,9.4,6.0,2
6.6,0.28,0.42,?,?,?,196.0,?,3.14,0.48,9.4,?,2
?,0.25,?,1.0,?,10.0,?,0.99128,?,?,11.4,5.0,2
?,?,0.33,2.9,0.044,?,?,0.98896,3.17,0.32,?,8.0,2
?,0.28,?,?,?,59.0,194.0,0.99558,?,0.48,9.4,5.0,2
6.8,0.17,0.35,1.8,0.04,29.0,?,0.98961,?,?,?,7.0,2
7.3,0.25,0.28,1.5,0.043,?,113.0,0.99338,?,?,?,6.0,?
6.6,0.28,?,7.0,0.046,?,?,0.99558,?,0.48,?,?,?
?,?,0.42,?,?,60.0,196.0,0.99562,3.14,0.48,9.4,?,2
?,?,?,7.6,?,?,?,?,?,0.45,9.2,5.0,2
?,?,0.35,?,?,?,?,0.99056,3.34,0.44,?,?,2
6.8,?,?,8.7,0.029,31.0,105.0,0.99146,3.0,0.34,12.3,7.0,2
7.8,?,0.37,1.0,0.043,10.0,80.0,0.99128,3.08,0.38,11.4,?,2
?,?,?,?,?,21.0,?,0.98896,3.17,0.32,12.9,8.0,2
?,0.24,0.28,6.7,?,?,?,0.99172,?,?,12.3,?,?
?,?,0.34,5.0,0.032,36.0,93.0,0.99012,3.27,0.36,13.5,7.0,?
6.0,?,?,1.9,0.033,?,?,0.98912,3.29,0.42,12.8,?,?
?,?,?,2.0,0.022,?,?,0.98902,3.04,0.54,?,7.0,2
6.0,?,?,1.9,?,?,142.0,?,3.29,0.42,?,?,2
9.4,?,0.29,8.5,?,?,?,0.99395,2.9,?,?,3.0,2
?,0.35,0.28,12.6,0.039,?,?,?,3.2,0.43,10.6,6.0,2
6.7,?,?,?,?,35.0,96.0,0.99129,?,0.44,?,7.0,2
6.3,0.3,0.29,2.1,0.048,?,?,0.98956,3.22,?,?,7.0,?
6.0,0.19,?,1.1,0.047,?,?,0.9916,?,?,?,7.0,?
5.9,?,0.28,1.3,0.032,?,?,0.98889,3.08,0.64,?,?,?
?,?,?,1.1,0.042,14.0,?,0.99012,?,?,?,?,?
6.6,0.435,?,9.2,0.058,?,?,0.99833,3.23,0.54,?,6.0,2
5.8,0.18,?,?,0.036,19.0,?,0.98853,?,0.49,?,7.0,2
5.8,0.18,?,1.1,0.036,31.0,96.0,0.98942,3.16,0.48,12.0,?,2
?,0.32,?,8.3,0.043,?,105.0,0.99266,3.24,?,?,6.0,?
?,?,?,1.8,0.042,26.0,?,0.98962,3.19,0.75,?,7.0,?
5.1,0.21,0.28,1.4,0.047,?,148.0,0.99168,?,?,?,5.0,?
7.5,?,0.36,15.7,0.05,?,?,0.9968,3.06,?,?,?,2
6.0,0.26,?,4.35,0.04,?,80.0,0.98934,3.29,0.5,12.7,?,2
5.7,?,0.3,1.8,0.039,?,?,?,?,?,12.5,7.0,2
7.1,?,?,1.6,0.037,15.0,?,0.991,3.14,0.5,12.0,?,2
6.9,0.17,0.3,?,0.047,13.0,?,0.99152,?,?,?,?,?
6.8,0.25,?,?,0.035,42.0,126.0,0.99048,3.12,?,12.6,7.0,2
6.6,0.17,?,1.8,?,62.0,178.0,0.99204,?,?,?,5.0,2
?,?,0.36,?,?,?,?,?,?,0.68,?,?,?
?,0.24,0.29,?,?,18.0,?,0.9906,3.3,?,11.5,5.0,2
6.7,?,0.34,?,0.049,36.0,112.0,0.99091,?,?,11.0,6.0,?
?,?,0.33,8.1,?,45.0,?,0.99472,3.11,0.52,?,6.0,?
6.8,0.23,0.32,8.6,0.046,?,?,?,?,?,10.5,6.0,2
?,?,0.28,3.7,0.059,29.0,151.0,0.99177,3.23,0.41,12.1,?,2
?,?,?,?,0.047,42.0,146.0,?,?,0.55,9.9,?,?
?,0.425,0.25,?,?,23.0,87.0,0.99082,?,?,11.4,6.0,2
?,?,?,13.65,0.048,52.0,189.0,0.99784,?,0.6,9.5,6.0,2
6.9,0.38,0.29,13.65,0.048,52.0,189.0,0.99784,?,0.6,9.5,6.0,2
6.9,0.38,0.29,13.65,0.048,?,189.0,0.99784,?,0.6,?,?,?
7.2,0.27,0.28,15.2,0.046,?,41.0,0.99665,3.17,?,10.9,6.0,2
7.6,0.17,0.27,?,0.05,23.0,98.0,0.99422,3.08,0.47,9.5,6.0,2
6.2,?,?,?,0.048,19.0,?,?,?,0.54,12.6,6.0,2
?,0.17,0.27,4.6,0.05,23.0,98.0,?,?,?,9.5,6.0,2
?,?,0.32,6.65,0.059,?,104.0,?,?,0.42,11.1,?,?
?,?,0.28,13.55,?,51.0,189.0,0.99782,3.0,?,?,7.0,2
6.9,0.38,0.29,?,0.048,52.0,189.0,0.99784,?,?,9.5,?,2
6.8,?,0.24,?,?,?,188.0,0.9952,3.13,0.51,?,6.0,?
?,0.18,0.24,10.3,0.057,64.0,185.0,0.99519,3.12,0.5,10.6,?,?
6.6,0.16,0.21,?,0.055,?,157.0,0.99384,?,0.52,?,?,2
7.2,0.27,0.28,15.2,0.046,6.0,41.0,?,3.17,0.39,?,?,2
6.4,0.17,0.27,9.9,0.047,?,?,0.99596,3.34,0.5,9.9,6.0,2
?,0.22,?,7.2,?,?,132.0,0.9935,3.08,?,?,?,2
?,?,0.28,1.1,?,47.0,90.0,0.98862,?,?,12.6,6.0,?
?,?,?,8.3,?,?,81.0,?,?,?,?,6.0,2
6.5,?,?,?,0.032,?,87.0,0.9922,3.02,0.38,12.4,6.0,?
?,?,0.28,12.8,0.038,29.0,132.0,0.99426,3.31,0.57,?,?,2
?,0.32,0.23,?,0.026,?,119.0,?,3.18,0.53,?,?,2
6.8,?,0.28,?,0.048,54.0,136.0,?,?,0.37,10.7,?,2
?,0.22,0.33,12.2,0.033,?,?,?,?,0.42,?,?,?
6.7,0.36,0.28,?,?,?,81.0,0.99151,?,0.39,12.5,6.0,2
6.5,0.43,?,11.25,?,?,?,0.9922,3.02,0.38,12.4,?,?
?,0.18,0.49,1.3,?,?,72.0,0.99072,3.05,?,11.3,7.0,2
?,0.17,?,?,0.047,26.0,101.0,0.99596,3.34,0.5,?,6.0,2
7.2,0.22,0.28,7.2,0.06,41.0,?,0.9935,?,?,11.3,?,?
6.0,?,0.28,?,?,47.0,90.0,0.98862,3.22,?,?,6.0,2
6.0,0.2,?,?,0.033,38.0,?,?,3.14,?,?,?,?
7.6,0.2,0.26,4.8,?,?,76.0,0.99076,?,0.49,12.3,?,?
6.2,?,0.21,1.1,0.032,?,111.0,?,?,0.42,?,6.0,?
6.0,0.29,?,?,?,30.0,114.0,0.98794,3.08,0.43,13.2,6.0,2
?,?,?,?,?,53.0,161.0,?,?,0.45,?,?,2
7.0,?,0.28,10.6,0.039,32.0,?,?,3.05,?,?,7.0,?
6.0,0.29,?,?,0.033,?,114.0,0.98794,3.08,0.43,13.2,?,2
6.2,?,0.21,1.1,?,31.0,111.0,?,?,0.42,12.2,6.0,?
5.6,0.15,?,?,?,51.0,?,?,3.47,?,11.0,6.0,?
6.9,0.28,?,?,0.034,?,121.0,0.98882,2.98,0.43,?,?,2
5.9,?,?,1.7,?,57.0,?,?,3.32,0.44,9.5,5.0,2
7.8,0.22,0.26,?,?,?,?,0.997,?,?,10.2,?,?
6.6,0.18,?,1.7,?,?,?,0.99207,3.13,?,10.2,?,2
?,?,0.25,1.8,?,51.0,?,?,3.0,?,11.4,6.0,?
?,0.28,?,4.7,0.03,?,140.0,?,3.16,?,12.5,8.0,2
7.6,0.36,0.49,11.3,?,?,?,?,3.01,0.43,?,?,2
?,?,0.34,3.6,0.04,29.0,121.0,?,?,0.48,?,7.0,2
?,?,0.35,?,?,51.0,?,0.9933,3.1,0.44,?,7.0,?
?,0.28,0.34,3.6,?,29.0,121.0,0.99111,3.28,0.48,12.1,7.0,?
?,?,0.32,4.9,0.046,50.0,156.0,?,?,0.55,?,6.0,2
6.8,?,?,6.95,0.044,?,179.0,0.9946,?,0.56,10.6,6.0,2
?,0.32,0.31,?,0.037,?,126.0,0.99,3.06,0.45,?,6.0,2
?,?,0.27,?,0.03,?,140.0,?,?,?,12.5,8.0,?
7.6,0.36,0.49,11.3,?,87.0,221.0,0.9984,3.01,0.43,?,?,2
8.8,0.39,0.35,?,0.096,22.0,80.0,0.99016,?,0.54,?,6.0,2
?,0.24,?,11.3,?,11.0,77.0,0.99381,3.13,0.55,?,?,2
?,0.29,0.3,?,0.026,35.0,112.0,0.99144,3.0,0.37,?,6.0,?
6.9,0.28,0.3,8.3,0.026,37.0,113.0,?,2.99,0.38,?,8.0,2
6.7,?,0.26,?,0.036,35.0,?,0.9919,2.98,?,?,6.0,2
8.0,?,?,8.4,0.03,?,?,0.99192,?,?,12.3,?,2
?,0.25,0.45,?,?,52.0,188.0,0.99576,3.2,?,?,5.0,2
6.6,0.26,0.46,?,0.047,?,186.0,0.9958,3.2,?,9.1,?,?
?,0.29,0.28,10.2,?,43.0,138.0,0.9951,?,0.47,?,?,2
?,?,?,5.5,0.042,44.0,189.0,?,?,?,10.3,6.0,2
