@relation dataset

@attribute fixedacidity real
@attribute volatileacidity real
@attribute citricacid real
@attribute residualsugar real
@attribute chlorides real
@attribute freesulfurdioxide real
@attribute totalsulfurdioxide real
@attribute density real
@attribute ph real
@attribute sulphates real
@attribute alcohol real
@attribute quality real


@data
6.2,?,0.18,?,?,?,195.0,0.99773,3.53,0.71,?,4.0
?,?,?,?,0.05,23.0,106.0,0.99397,?,?,?,?
?,?,0.26,?,?,30.0,?,?,3.38,?,?,6.0
?,0.815,0.09,11.4,0.044,45.0,204.0,0.99713,?,0.46,9.0,?
?,0.41,?,?,?,25.0,98.0,?,3.16,?,?,5.0
6.1,0.36,0.41,19.35,0.07,?,207.0,?,?,?,?,5.0
8.1,0.4,?,7.9,0.031,?,118.0,0.99176,?,?,?,?
6.8,?,?,?,0.045,53.0,198.0,?,3.26,0.55,?,5.0
6.2,0.44,?,?,0.096,28.0,?,0.99771,3.56,0.72,9.2,?
7.2,0.24,0.29,3.0,?,?,?,0.99411,3.36,?,?,?
?,0.44,0.18,?,0.096,?,210.0,?,3.56,?,9.2,?
?,?,0.29,3.0,0.036,?,?,0.99411,3.36,0.68,?,?
?,0.22,?,?,?,?,?,?,3.27,?,?,?
?,?,?,7.5,0.04,?,230.0,0.99558,3.14,?,9.8,?
7.3,0.22,?,1.5,?,32.0,172.0,?,?,?,?,6.0
?,?,0.28,7.5,?,70.0,?,?,3.14,0.55,9.8,?
?,0.28,?,?,0.042,61.0,?,0.99577,?,?,9.4,5.0
6.3,0.29,0.14,?,0.045,?,177.0,0.99564,?,?,?,?
6.4,0.27,0.17,?,?,60.0,198.0,0.99578,?,?,9.4,?
7.4,0.35,0.2,?,0.054,?,?,0.99888,3.11,0.5,?,6.0
?,?,0.27,17.5,?,?,253.0,1.00014,3.02,?,9.1,?
6.4,?,0.35,5.6,0.034,9.0,?,?,3.17,0.5,9.8,?
?,?,?,9.4,0.056,?,?,?,3.17,?,?,?
?,?,0.28,?,?,?,?,?,3.13,0.5,?,6.0
?,?,0.28,9.4,?,?,183.0,?,?,0.43,?,?
7.3,?,0.37,9.7,0.042,36.0,?,0.9979,3.48,?,9.9,6.0
?,?,0.26,?,?,?,159.0,0.99434,3.14,0.47,?,?
?,?,0.28,?,?,13.0,168.0,0.99203,?,?,?,?
7.6,?,?,?,?,?,201.0,?,?,?,9.2,?
6.6,0.32,?,?,0.052,?,?,?,?,0.6,10.0,?
7.6,0.285,0.32,?,0.063,?,?,0.998,3.0,?,9.2,5.0
?,0.34,0.34,2.6,0.051,?,?,?,?,?,10.0,5.0
?,0.32,?,2.5,?,40.0,?,0.99316,3.15,0.6,10.0,5.0
6.5,?,?,8.2,?,?,?,?,3.43,?,9.8,?
?,?,?,1.5,0.04,?,114.0,?,?,0.62,?,6.0
?,0.27,0.26,?,0.043,?,181.0,0.99394,3.45,0.63,10.6,6.0
6.6,?,0.15,10.0,?,?,157.0,0.99642,3.28,?,?,5.0
?,0.56,?,?,0.037,38.0,?,0.99642,?,?,9.4,?
?,0.19,?,1.6,?,?,136.0,0.99248,?,?,11.0,7.0
?,0.2,0.26,?,0.027,?,?,?,?,?,?,?
?,?,0.3,?,0.036,?,?,?,?,?,?,?
7.8,?,?,?,?,?,194.0,?,3.07,?,?,?
?,0.33,?,?,?,?,?,0.99592,3.19,0.54,?,?
8.1,0.33,?,?,0.037,36.0,?,0.99592,?,0.54,10.6,6.0
7.8,?,0.33,10.4,0.031,?,194.0,0.99692,3.07,0.58,?,?
6.6,0.33,0.24,?,0.045,?,?,0.99822,?,0.52,9.2,?
6.6,0.33,?,16.05,0.045,31.0,?,?,3.08,?,9.2,5.0
?,?,?,?,0.053,?,?,?,2.89,?,9.5,?
8.3,?,0.33,?,0.053,?,72.0,?,2.89,0.48,?,5.0
7.0,0.26,0.26,10.8,?,?,?,?,3.47,?,?,7.0
?,0.26,?,?,0.053,35.0,?,0.99347,?,?,?,?
?,?,?,12.1,?,53.0,?,?,2.98,?,?,5.0
7.5,?,0.79,11.95,?,51.0,?,0.99839,2.98,0.44,?,5.0
?,?,0.32,1.7,?,27.0,128.0,0.99375,?,?,10.2,?
5.2,0.16,0.34,0.8,?,?,77.0,0.99155,?,0.51,10.1,6.0
?,0.34,0.1,1.4,?,?,118.0,0.9936,3.21,?,?,?
7.6,0.25,?,1.3,?,?,176.0,?,?,0.51,?,?
5.6,?,0.4,?,?,?,174.0,?,?,?,11.6,?
8.8,?,?,10.3,0.032,12.0,97.0,?,3.13,?,10.7,6.0
?,0.29,?,?,?,20.0,142.0,0.99658,3.11,0.54,10.1,?
6.1,?,?,1.5,0.035,?,?,0.99076,3.32,0.44,11.1,?
?,?,0.09,?,?,19.0,?,0.99496,?,0.53,?,5.0
?,0.29,0.49,?,?,?,148.0,0.9937,?,0.49,?,6.0
6.1,0.27,0.31,1.5,0.035,?,83.0,0.99076,3.32,0.44,?,?
6.3,?,0.37,7.9,0.047,58.0,?,0.99542,?,0.48,?,6.0
6.6,0.24,0.3,?,?,18.0,?,0.99825,3.37,?,9.4,6.0
6.8,0.32,0.3,?,0.049,?,113.0,0.99289,?,?,?,?
?,0.37,0.37,?,?,39.5,?,0.99432,3.1,0.5,?,?
?,?,0.37,?,?,?,201.0,?,3.19,?,9.5,6.0
6.3,?,?,?,0.047,58.0,215.0,?,?,0.48,?,?
6.4,?,0.16,7.5,?,55.0,191.0,?,3.17,0.49,9.0,?
?,0.28,?,7.6,?,61.0,?,0.99543,3.1,0.55,10.1,6.0
6.7,?,?,?,0.079,37.0,?,?,3.02,?,?,5.0
?,?,0.27,?,?,25.0,?,0.99088,?,?,11.9,?
7.9,0.27,?,1.7,0.034,?,?,0.99088,?,?,11.9,?
6.1,?,0.24,19.95,?,?,?,?,?,?,9.3,6.0
?,0.39,0.49,?,0.036,11.0,110.0,?,?,?,?,6.0
?,?,0.24,?,0.075,?,?,0.99466,3.21,?,?,?
6.1,0.28,0.24,?,?,32.0,174.0,0.99922,?,?,?,6.0
?,0.31,0.23,12.7,0.054,?,139.0,?,?,?,?,4.0
?,0.31,0.23,?,0.054,20.0,?,?,?,?,?,?
?,0.18,0.22,1.5,?,?,155.0,?,3.19,0.48,10.2,5.0
8.6,0.23,?,?,?,13.0,?,?,?,?,10.8,5.0
6.8,0.21,?,?,?,32.0,?,1.0,3.27,0.48,8.8,5.0
?,?,?,?,0.046,32.0,133.0,?,3.27,?,?,5.0
6.9,0.26,?,?,?,?,175.0,?,?,?,11.4,?
?,0.21,0.36,?,?,32.0,133.0,?,?,0.48,8.8,5.0
?,?,0.4,6.4,0.039,39.0,?,?,?,0.52,?,5.0
8.6,0.34,0.36,1.4,?,11.0,119.0,0.99556,3.17,?,9.4,?
8.6,0.34,?,1.4,0.045,?,119.0,?,3.17,?,9.4,?
8.5,?,0.28,3.1,0.054,?,174.0,0.99543,3.21,0.43,9.4,?
?,0.4,0.41,?,?,?,?,?,3.2,?,9.4,6.0
?,0.32,?,7.7,0.044,63.0,212.0,?,3.22,?,?,?
7.1,0.34,?,5.2,0.032,?,?,?,?,0.47,?,?
?,0.26,?,11.6,0.045,45.0,178.0,0.99691,?,0.43,?,?
?,0.27,0.57,10.4,0.053,18.0,134.0,?,?,0.68,?,?
?,0.28,?,7.5,?,?,203.0,0.99573,3.26,?,?,?
6.2,?,?,11.2,?,?,215.0,0.99656,?,?,?,?
5.6,?,?,?,?,20.0,67.0,?,?,?,9.9,6.0
?,?,0.36,?,0.032,13.0,?,0.99214,?,0.52,?,5.0
?,0.34,0.3,?,?,34.0,?,0.99165,?,?,?,7.0
?,0.12,?,?,0.018,15.0,?,0.99004,?,0.52,?,?
?,?,0.29,?,?,?,?,0.99463,?,?,10.2,6.0
?,?,0.29,?,?,61.0,?,0.99683,3.14,0.56,9.5,?
7.1,?,?,?,0.018,?,?,?,3.02,?,11.9,7.0
6.3,?,?,?,0.04,?,?,?,3.24,?,?,?
7.5,?,?,14.8,?,28.0,174.0,0.99898,3.18,0.49,?,5.0
?,?,0.33,1.4,0.029,35.0,?,0.99114,?,?,?,?
7.3,?,0.24,?,?,?,?,?,3.17,?,?,8.0
?,0.2,0.38,?,0.053,?,?,?,?,0.41,?,5.0
?,0.41,0.23,14.8,?,28.0,174.0,?,3.18,?,?,5.0
7.3,?,0.24,8.1,0.121,?,?,0.99508,?,0.38,10.4,?
?,0.18,?,1.4,0.029,35.0,?,?,?,?,11.5,7.0
7.3,?,?,1.5,0.036,29.0,108.0,?,?,0.51,10.2,?
?,0.16,?,?,?,?,109.0,?,?,0.5,?,?
6.6,0.42,0.13,12.8,?,?,?,0.99772,?,?,9.0,?
5.8,0.3,?,1.6,?,?,163.0,?,3.38,?,?,?
6.7,?,0.27,?,?,?,?,0.99502,?,0.38,9.4,?
6.7,?,?,?,0.049,8.0,?,?,?,?,?,?
?,0.22,0.3,11.2,?,?,149.0,0.99479,?,0.34,?,5.0
?,0.23,0.3,?,0.043,19.0,95.0,0.99207,?,0.46,?,?
?,0.26,0.34,?,0.029,21.0,162.0,?,3.08,0.5,?,?
?,0.23,0.25,17.3,?,?,110.0,0.99828,3.15,0.42,9.2,?
?,0.28,0.14,?,0.032,30.0,?,0.99542,3.28,0.44,9.5,?
5.9,?,?,8.6,?,?,142.0,0.99542,?,?,?,6.0
6.2,0.27,0.18,?,?,?,?,?,?,0.5,?,?
9.0,0.29,0.34,?,0.03,?,177.0,0.99706,3.13,?,?,?
9.0,0.26,?,6.7,0.029,21.0,?,0.99497,3.08,0.5,10.6,?
8.9,?,?,10.7,?,19.5,166.0,0.99669,3.13,?,10.6,5.0
?,?,?,?,?,15.0,?,0.99828,?,?,?,6.0
6.9,0.32,0.3,1.8,?,28.0,?,?,?,?,11.0,6.0
7.2,?,0.24,1.4,?,?,?,0.99196,3.25,0.53,11.2,?
6.7,0.5,0.38,7.5,?,?,175.0,?,3.32,0.54,9.6,5.0
?,0.33,?,4.8,?,?,128.0,?,3.21,0.48,?,?
6.3,0.26,?,7.1,0.045,?,?,?,?,0.53,9.5,6.0
7.5,0.2,?,?,?,51.0,188.0,0.99944,3.09,0.62,9.3,?
?,0.33,0.14,?,0.052,27.0,?,?,3.21,0.48,9.4,?
6.3,0.26,?,?,?,62.0,209.0,0.99544,3.2,?,9.5,6.0
6.6,0.36,0.52,?,0.046,?,110.0,?,3.07,?,9.4,?
?,0.13,0.42,1.1,0.043,63.0,?,?,3.13,0.72,11.2,?
?,0.15,0.44,1.2,?,?,?,0.9907,?,0.73,?,?
?,0.13,?,?,0.043,63.0,146.0,0.99066,?,0.72,?,?
?,?,0.64,12.9,0.033,?,?,?,?,?,8.8,?
?,0.15,?,?,0.043,?,?,?,3.14,?,?,?
?,0.13,0.42,?,0.043,63.0,?,?,3.13,?,11.2,7.0
?,?,0.65,?,0.079,17.0,137.0,0.99307,3.2,?,?,5.0
?,?,0.26,?,0.03,11.0,?,0.99106,3.06,?,?,?
6.9,0.28,0.22,10.0,?,?,?,?,?,?,?,?
?,?,0.26,?,0.03,11.0,?,0.99106,3.06,0.42,11.1,?
5.7,0.255,?,1.2,0.079,17.0,?,?,3.2,?,?,5.0
?,?,0.16,1.4,?,?,?,?,2.95,?,?,?
?,?,0.16,14.9,?,59.0,240.0,0.99902,3.13,?,?,?
?,?,0.24,1.8,0.021,?,80.0,0.98992,3.15,?,12.3,?
?,0.24,0.28,?,0.028,?,?,0.99182,3.34,?,?,?
?,?,?,?,0.043,60.0,?,0.99556,3.16,0.49,?,?
6.6,?,?,?,0.034,25.0,135.0,?,?,?,10.3,6.0
6.6,0.24,?,1.8,0.028,39.0,?,?,3.34,0.46,?,?
7.0,0.16,?,?,0.032,?,?,?,?,?,12.1,6.0
7.0,?,?,?,?,10.0,?,0.99352,3.46,0.45,9.9,5.0
6.3,?,0.36,?,?,?,?,0.9946,3.15,0.49,9.7,5.0
6.8,?,0.24,?,0.043,?,?,0.99273,?,?,?,5.0
6.7,0.17,?,10.4,0.038,85.0,182.0,0.99628,?,0.44,?,?
?,?,?,?,?,74.0,?,0.99582,3.18,?,?,?
6.7,0.25,0.36,?,0.037,?,?,0.99553,?,0.5,?,5.0
?,0.3,0.27,?,0.014,45.0,?,0.98914,?,0.56,12.6,7.0
?,0.28,0.56,?,?,?,?,0.99354,?,?,?,?
?,?,?,18.95,0.053,?,174.0,?,?,?,10.4,?
6.8,0.18,?,?,?,19.0,171.0,?,3.0,0.52,?,7.0
6.8,?,0.3,12.8,0.062,19.0,?,0.99808,?,0.52,?,7.0
?,0.18,?,?,?,?,171.0,0.99808,3.0,?,?,7.0
6.8,0.18,0.3,?,?,19.0,?,0.99808,3.0,?,9.0,7.0
?,?,?,12.8,0.062,?,171.0,0.99808,3.0,0.52,?,?
?,0.18,?,?,0.062,?,?,?,3.0,0.52,?,7.0
?,0.14,0.25,0.7,0.039,15.0,?,?,3.22,?,?,6.0
?,?,0.3,12.8,0.062,19.0,?,0.99808,?,?,9.0,7.0
?,0.615,?,?,0.068,25.0,154.0,?,?,?,?,?
?,0.13,0.28,13.3,?,?,?,0.99655,?,0.42,10.1,6.0
?,?,?,8.5,?,24.0,152.0,0.99615,3.46,0.64,11.0,7.0
7.3,0.32,0.29,1.5,?,?,144.0,0.99296,3.2,0.55,10.8,?
?,?,?,?,?,49.0,?,0.99482,3.22,?,10.8,5.0
?,?,0.13,5.0,0.028,?,107.0,0.99079,?,0.88,13.5,?
?,?,0.34,?,?,?,?,?,3.24,0.39,10.6,5.0
?,0.28,0.31,?,?,?,208.0,?,?,0.64,9.8,?
6.4,0.22,?,1.4,?,?,115.0,0.98958,3.18,?,11.7,6.0
?,?,?,?,?,?,?,?,3.23,0.64,9.8,?
6.9,?,0.27,16.0,0.034,58.0,?,0.99938,?,0.6,?,?
6.8,?,0.42,1.1,0.042,?,?,?,3.18,?,11.3,7.0
?,?,?,15.3,?,64.0,?,?,?,0.61,9.4,?
6.4,?,0.34,1.4,?,56.0,115.0,0.98958,3.18,?,11.7,6.0
?,?,0.29,2.8,0.025,?,?,0.99159,?,0.63,?,7.0
?,?,?,?,?,?,?,0.99159,?,0.63,?,7.0
7.1,0.2,?,0.9,0.019,4.0,?,0.98931,3.2,0.36,?,6.0
?,?,0.36,2.5,?,?,157.0,?,?,0.49,?,?
8.9,0.26,?,8.1,?,47.0,?,0.99558,?,0.46,10.8,6.0
?,0.25,?,8.2,?,53.0,209.0,?,3.12,?,?,6.0
7.1,?,0.3,0.9,?,4.0,?,0.98931,3.2,?,12.0,?
?,0.27,?,?,?,?,?,0.99691,3.18,0.67,9.4,?
6.5,0.3,0.39,?,0.038,61.0,?,?,?,?,?,?
?,?,?,2.8,0.025,37.0,?,?,?,0.63,?,?
?,?,?,?,?,29.0,?,0.99628,?,0.4,9.4,?
6.15,0.21,?,3.2,?,20.0,80.0,0.99076,3.39,0.47,12.0,5.0
6.5,0.18,?,?,0.039,?,129.0,?,?,?,?,?
6.5,?,0.41,?,0.039,?,?,?,?,?,?,7.0
6.5,?,?,14.2,?,47.0,129.0,0.99678,3.28,?,10.3,7.0
6.6,?,0.21,?,?,48.0,?,?,3.22,0.38,?,?
?,0.35,0.35,6.0,0.063,31.0,150.0,?,3.1,?,?,?
?,0.28,?,20.4,0.041,40.0,144.0,?,?,?,8.7,5.0
?,0.36,?,10.1,0.05,?,?,?,?,?,?,5.0
6.6,0.26,0.21,?,0.026,?,?,?,3.22,?,?,?
?,0.18,?,14.2,?,47.0,?,0.99678,3.28,0.72,?,?
6.15,0.21,?,?,?,?,80.0,?,?,0.47,?,5.0
4.5,0.19,0.21,?,0.033,?,?,0.99332,3.34,?,?,5.0
?,?,0.26,?,0.033,36.0,?,0.99316,3.44,?,10.4,7.0
7.8,0.17,0.23,1.7,0.029,39.0,128.0,0.99272,3.37,0.41,?,7.0
7.0,0.24,?,?,?,42.0,219.0,?,?,0.46,10.2,6.0
5.8,?,0.0,1.3,0.044,72.0,?,?,3.56,0.43,?,?
?,0.445,0.26,?,?,23.0,109.0,?,?,0.36,?,6.0
?,?,?,2.4,?,?,100.0,0.99064,?,?,11.7,?
?,0.44,?,?,0.065,61.0,?,?,3.13,?,?,?
7.2,?,?,?,?,40.0,?,?,3.2,0.44,9.0,?
8.7,?,0.73,14.35,0.044,27.0,?,?,2.96,0.88,8.7,5.0
8.2,0.32,?,?,?,26.0,87.0,0.98974,?,0.47,12.8,?
7.2,0.24,?,?,0.034,?,?,?,?,?,?,5.0
8.7,0.31,0.73,14.35,0.044,27.0,?,1.00013,2.96,?,8.7,5.0
?,0.13,0.38,?,0.023,42.0,?,?,?,?,11.8,6.0
9.2,0.14,?,?,0.034,?,84.0,0.99136,3.05,0.55,?,6.0
?,0.2,0.37,?,0.028,28.0,?,0.99132,?,?,11.8,?
?,?,?,15.8,?,55.0,?,?,?,?,10.6,?
?,0.23,?,5.2,0.066,14.0,91.0,?,?,?,?,?
?,?,0.22,?,?,24.0,?,?,?,0.47,10.3,?
7.15,?,?,9.6,?,56.0,?,0.99578,?,?,10.2,?
?,0.12,0.3,?,0.048,38.0,113.0,?,3.33,0.44,?,?
?,?,?,?,?,?,71.0,?,?,0.68,?,?
5.8,?,?,?,?,?,?,?,3.24,0.51,?,?
?,0.23,?,14.45,?,?,144.0,?,?,0.54,?,6.0
?,?,?,?,?,56.0,178.0,?,?,?,?,6.0
7.0,0.34,?,6.9,0.066,?,?,?,?,0.53,9.5,5.0
?,0.68,?,?,?,25.0,?,?,3.18,0.4,?,5.0
?,?,0.31,?,0.018,45.0,?,?,?,?,?,?
6.4,?,?,?,?,45.0,?,0.99786,?,?,8.7,?
?,?,?,5.95,?,76.0,?,?,?,0.57,9.4,5.0
6.8,0.19,?,5.1,0.034,?,204.0,0.9942,?,?,?,5.0
7.1,?,0.24,?,?,?,?,?,3.19,?,10.0,?
6.45,0.14,?,?,?,51.0,?,?,?,0.69,11.1,?
?,0.15,?,?,?,?,?,0.99688,3.26,?,?,?
?,?,0.34,1.0,?,?,73.0,0.98974,3.24,0.41,12.2,?
?,?,0.34,?,0.067,?,156.0,0.99542,3.11,0.48,?,6.0
?,?,?,1.5,0.041,?,178.0,0.99154,3.19,0.56,?,6.0
7.0,0.23,0.33,?,0.043,?,?,0.99118,3.04,?,?,6.0
?,?,0.25,?,0.033,?,?,?,2.98,0.39,11.2,?
6.2,0.21,?,?,?,36.0,?,0.9914,3.32,?,12.5,7.0
?,0.4,?,?,?,15.0,122.0,?,?,0.49,9.3,?
?,0.34,?,?,?,?,?,?,3.4,?,?,7.0
?,0.12,?,?,0.039,21.0,?,?,?,?,?,7.0
9.6,0.655,0.21,2.0,0.039,21.0,120.0,?,3.0,?,?,6.0
6.8,0.26,0.4,?,?,45.0,?,?,?,?,?,?
5.9,?,0.31,2.0,?,38.0,142.0,0.98892,3.4,0.41,12.9,?
5.9,?,?,?,?,?,142.0,0.98892,?,0.41,12.9,?
?,?,0.3,?,0.049,?,120.0,0.99704,3.2,?,9.5,7.0
7.9,0.37,0.31,?,?,5.0,24.0,?,?,0.36,?,6.0
7.2,?,?,?,0.032,?,120.0,?,2.93,0.66,10.3,?
7.2,?,?,5.6,0.033,23.0,?,0.99334,?,0.66,?,?
?,?,0.33,1.0,0.031,?,93.0,0.99094,?,0.68,?,?
?,0.25,?,?,?,?,?,0.99014,?,?,12.0,?
7.1,0.31,?,1.0,0.042,?,?,?,3.13,0.4,?,5.0
?,0.18,?,7.1,?,29.0,?,0.99652,?,?,9.2,6.0
?,?,?,2.4,?,?,119.0,?,?,0.33,?,6.0
7.2,0.19,0.27,11.2,0.061,?,149.0,?,?,0.59,?,6.0
?,?,0.25,?,?,?,136.0,0.99367,3.1,0.44,12.1,6.0
7.1,?,0.17,1.0,?,?,?,0.99304,?,?,9.6,5.0
?,0.21,0.29,?,?,?,128.0,?,3.37,?,11.2,6.0
?,0.16,0.36,?,0.029,?,98.0,0.99126,?,?,?,7.0
8.0,0.17,0.29,2.4,0.029,?,119.0,0.98944,?,?,12.9,?
?,?,?,8.0,0.042,56.0,?,0.99577,?,?,?,5.0
?,?,0.27,11.2,?,46.0,?,?,2.99,0.59,9.3,?
?,0.18,0.28,7.1,0.041,29.0,110.0,0.99652,?,?,?,6.0
6.9,0.3,?,3.3,?,?,?,?,3.18,?,?,?
6.2,0.28,0.27,10.3,0.03,26.0,108.0,?,?,?,10.7,6.0
6.9,0.31,0.32,?,?,?,166.0,?,3.05,0.54,?,?
6.7,?,?,1.6,?,?,143.0,?,3.3,?,10.3,6.0
6.2,0.28,0.27,?,?,?,?,?,?,?,10.7,6.0
5.7,0.23,?,?,?,?,?,0.9925,3.28,?,11.3,6.0
6.5,?,0.5,16.4,?,36.0,182.0,?,?,0.49,?,6.0
7.0,0.18,?,1.5,?,?,104.0,?,?,?,10.8,?
?,0.31,?,1.2,0.024,?,166.0,0.99208,?,0.54,9.8,6.0
6.9,0.3,0.25,3.3,0.041,?,?,0.99428,?,0.5,?,?
?,?,?,?,0.027,15.0,?,?,3.26,0.6,?,7.0
6.5,?,?,?,0.038,?,?,0.99924,3.26,0.41,8.8,?
?,?,?,16.3,0.038,43.0,133.0,?,3.26,0.41,?,?
6.5,0.23,0.36,?,0.038,43.0,133.0,0.99924,3.26,0.41,8.8,5.0
6.6,?,0.38,6.5,0.17,68.0,201.0,0.9956,3.19,0.38,9.4,6.0
6.7,?,?,6.4,?,?,?,?,3.19,?,?,?
7.5,?,?,?,0.045,59.0,?,0.9972,?,0.63,9.6,?
?,?,0.36,16.3,?,43.0,133.0,0.99924,?,?,?,?
?,?,?,7.4,?,56.0,?,?,?,0.48,9.3,6.0
7.8,0.25,0.34,?,?,66.0,184.0,?,?,?,8.9,?
?,?,0.34,13.7,?,66.0,184.0,?,?,?,?,?
5.6,?,0.22,?,?,?,?,0.99296,3.74,0.43,?,5.0
?,?,?,?,0.045,?,182.0,0.9957,?,0.46,9.1,?
6.8,0.23,0.42,?,?,56.0,?,0.9958,?,?,9.3,?
6.8,0.24,0.37,?,0.043,?,?,0.99579,?,0.5,9.4,6.0
?,?,?,?,0.04,46.0,179.0,0.99541,3.14,0.6,10.1,6.0
7.8,0.25,?,?,?,?,184.0,0.99976,?,0.75,8.9,5.0
?,0.16,?,?,0.046,59.0,?,0.99518,?,0.4,10.8,?
5.2,?,0.29,?,0.028,18.0,69.0,?,?,0.54,?,6.0
7.5,0.18,?,6.5,0.029,?,160.0,0.99276,?,?,10.9,?
7.5,?,0.3,4.6,0.027,?,92.0,?,3.15,?,12.0,?
?,0.37,?,?,?,22.0,171.0,?,?,0.8,9.3,5.0
?,0.4,0.27,?,?,32.0,101.0,0.99172,?,?,12.3,?
7.5,0.26,0.25,?,?,29.0,?,0.99312,3.45,0.56,?,6.0
?,?,0.31,6.5,0.029,53.0,?,0.99276,?,?,?,6.0
6.9,0.23,0.32,?,0.045,?,153.0,0.9972,3.22,?,?,?
?,?,?,?,?,22.0,91.0,0.99278,?,0.5,?,?
?,0.17,?,1.5,0.041,?,?,0.99092,?,?,10.5,6.0
?,0.35,?,12.4,0.051,86.0,213.0,0.9962,?,0.51,?,6.0
?,?,?,?,?,24.0,79.0,?,?,0.69,11.4,?
?,?,0.22,6.2,0.06,41.0,?,?,?,0.51,9.2,5.0
7.9,0.51,0.36,?,?,30.0,?,?,?,?,9.7,5.0
?,?,0.34,?,?,?,135.0,?,?,?,10.0,5.0
6.5,?,?,?,?,?,?,?,?,0.69,?,7.0
7.1,0.29,?,9.3,?,?,141.0,?,3.13,0.49,10.3,6.0
6.5,?,0.28,?,0.051,86.0,213.0,?,3.16,0.51,?,6.0
?,?,0.31,1.5,?,?,?,0.99092,3.06,0.46,10.5,?
7.4,?,0.28,9.1,?,?,95.0,?,?,?,9.8,?
?,0.615,0.42,12.0,0.067,24.0,?,?,3.19,?,?,5.0
6.8,?,0.28,4.8,0.034,?,100.0,0.99026,?,?,12.4,?
?,?,?,12.3,?,54.0,?,?,3.16,?,9.3,?
6.9,0.615,?,12.0,0.067,?,131.0,?,?,0.34,9.3,5.0
8.0,?,0.28,2.7,0.048,?,?,0.9952,?,0.72,?,6.0
6.7,?,?,?,0.034,?,?,?,3.08,0.4,?,6.0
?,0.27,0.33,3.6,0.034,9.0,?,?,?,0.4,10.5,?
?,0.44,?,?,?,?,99.0,0.99015,?,0.53,?,7.0
7.0,0.34,0.3,1.8,0.045,44.0,?,?,2.99,0.45,10.8,?
7.3,0.26,?,?,?,48.0,127.0,?,3.1,?,10.0,6.0
5.8,0.17,0.34,?,0.045,?,?,?,3.38,?,?,8.0
7.3,?,0.33,11.8,0.057,?,?,?,?,0.55,10.0,?
5.8,0.17,?,?,0.045,?,170.0,?,?,0.9,?,?
6.8,?,?,?,?,38.0,108.0,0.99006,?,0.66,12.0,?
7.1,?,0.3,6.6,?,15.0,138.0,0.99126,3.18,0.46,12.6,?
?,0.315,?,1.55,?,?,70.0,0.98994,?,0.4,?,?
?,?,0.28,0.7,?,5.0,28.0,0.98985,?,?,10.6,5.0
?,?,0.18,?,?,?,?,0.9971,?,0.48,9.2,5.0
8.6,?,?,?,0.059,42.0,?,0.99882,3.17,?,10.0,6.0
?,?,0.26,4.3,0.038,?,97.0,?,3.36,?,?,5.0
?,0.13,?,5.1,0.039,?,?,0.99478,3.36,0.47,?,6.0
7.7,?,0.35,5.8,0.055,?,?,0.99576,?,0.54,?,6.0
7.7,?,?,5.9,0.054,25.0,148.0,0.99578,?,?,10.2,6.0
6.0,0.26,?,1.3,?,?,154.0,?,3.14,0.51,?,?
7.3,?,?,?,?,8.0,?,0.99244,?,0.42,10.7,5.0
?,0.3,0.34,?,0.048,4.0,?,?,?,?,12.1,?
7.9,?,?,7.4,?,?,152.0,0.99612,3.12,?,?,?
?,0.27,?,10.8,?,?,?,?,?,0.37,11.2,6.0
6.9,?,?,?,0.034,?,?,?,?,?,?,6.0
?,0.16,?,7.4,?,58.0,?,?,?,0.37,?,?
7.7,0.3,0.34,1.2,0.048,4.0,?,0.99084,?,?,12.1,6.0
7.3,0.32,0.35,?,0.05,8.0,163.0,?,?,?,?,?
?,?,?,?,0.048,29.0,?,0.99955,?,?,8.8,7.0
6.3,?,0.24,1.7,?,36.0,?,?,?,0.66,?,?
?,0.29,?,3.6,?,?,?,?,3.31,0.37,13.1,7.0
?,0.39,?,3.6,0.035,?,?,?,?,?,?,7.0
7.0,0.36,?,?,?,37.0,?,?,3.09,?,11.7,8.0
?,0.36,?,10.05,0.045,37.0,?,?,?,?,?,8.0
7.0,?,?,?,0.045,35.0,135.0,0.9935,?,?,?,?
7.6,?,?,?,0.043,?,111.0,?,?,?,11.3,6.0
?,0.39,?,?,0.035,?,?,0.99144,3.08,0.6,?,?
6.7,?,0.37,?,?,?,?,?,3.11,0.45,?,?
6.2,?,0.34,?,?,4.0,?,0.99032,3.4,?,?,5.0
?,?,0.6,65.8,0.074,?,?,1.03898,?,0.69,?,?
?,0.2,0.31,6.85,0.053,32.0,?,0.99587,3.31,0.59,10.4,?
7.1,0.2,0.31,7.4,0.053,?,211.0,?,3.31,0.59,?,6.0
7.1,0.2,?,?,?,?,211.0,0.99587,3.31,0.59,10.4,6.0
?,0.24,?,?,?,35.0,?,0.99976,3.17,0.5,?,?
?,?,0.36,11.0,0.034,?,70.0,?,3.05,?,12.2,?
6.4,?,?,20.2,0.083,?,?,?,?,0.5,9.1,?
6.9,?,0.42,?,0.066,?,176.0,?,3.12,?,9.4,?
6.9,0.4,0.43,?,0.065,42.0,178.0,?,3.11,0.53,?,5.0
?,0.2,0.31,?,0.053,?,?,?,3.31,?,10.4,?
?,?,0.51,8.0,?,61.0,?,?,?,?,?,?
?,?,0.44,?,?,?,?,0.99584,3.2,0.51,9.4,5.0
6.5,0.37,0.3,?,?,?,?,0.98894,?,?,13.5,?
