@relation dataset

@attribute a01 real
@attribute a03 real
@attribute a04 real
@attribute a05 real
@attribute a06 real
@attribute a07 real
@attribute a08 real
@attribute a09 real
@attribute a10 real
@attribute a11 real
@attribute a12 real
@attribute a13 real
@attribute a14 real
@attribute a15 real
@attribute a16 real
@attribute a17 real
@attribute a18 real
@attribute a19 real
@attribute a20 real
@attribute a21 real
@attribute a22 real
@attribute a23 real
@attribute a24 real
@attribute a25 real
@attribute a26 real
@attribute a27 real
@attribute a28 real
@attribute a29 real
@attribute a30 real
@attribute a31 real
@attribute a32 real
@attribute a33 real
@attribute a34 real
@attribute class {b, g}


@data
?,0.50466,-0.169,0.71442,0.01513,?,0.02258,0.68065,?,0.34615,0.05594,?,?,?,?,0.67023,?,0.63403,-0.04662,0.64503,0.06856,?,?,0.84033,0.18065,0.59935,?,0.38228,0.0676,0.56466,?,0.54632,?,g
1.0,?,?,?,-0.76087,0.81773,0.04348,0.76087,0.10702,0.86789,0.73746,?,?,0.7592,?,?,?,?,?,?,0.24582,?,?,?,-0.53846,?,?,?,?,1.0,-0.06522,?,?,b
1.0,0.76296,-0.07778,1.0,?,?,?,?,?,0.45556,?,?,?,?,?,0.49259,?,?,-0.05926,0.98215,?,?,0.22037,0.6963,-0.26481,?,-0.24549,0.78889,0.02037,0.87492,-0.27105,?,?,?
1.0,0.38521,0.15564,?,?,0.26459,?,?,?,0.19455,0.25292,?,0.36965,0.08949,0.22957,-0.03891,?,0.05058,0.24903,0.24903,0.09728,0.07782,0.29961,-0.02494,?,?,?,?,0.14786,?,?,?,?,?
?,0.5754,?,?,?,0.61508,?,0.53968,0.03373,?,?,0.59127,?,0.62698,0.0119,?,0.02579,?,?,0.47817,-0.02778,?,0.0377,?,0.03968,0.61291,?,0.61706,?,?,?,0.625,?,g
?,?,?,?,?,0.08374,-0.02463,-0.01478,?,0.06404,0.0,0.12315,-0.09852,0.05911,0.0,?,-0.02956,-0.12808,-0.2069,?,0.01478,0.06897,?,0.07882,?,?,?,-0.05911,-0.0936,0.04433,0.05419,0.07389,-0.10837,?
?,0.61857,0.1085,0.70694,-0.06935,0.70358,?,?,0.00224,0.71029,0.15772,?,?,?,?,?,?,0.6868,-0.0906,?,?,0.60962,0.11745,?,-0.09508,0.69845,-0.01673,?,?,0.78859,?,0.65213,?,g
?,0.25316,0.35949,0.0,0.0,-0.2962,-1.0,?,?,?,-0.07342,0.0,?,0.0,0.0,0.0,0.0,?,?,?,0.68101,-0.2,0.33671,?,0.35696,0.0557,-1.0,?,?,?,-1.0,0.0,0.0,?
1.0,?,?,?,?,?,?,?,-0.12755,?,-0.10932,?,?,?,?,0.87138,-0.06109,0.90782,?,0.87996,?,0.82851,-0.12433,?,-0.19507,0.88245,-0.14903,0.84352,-0.12862,?,?,?,-0.16827,g
?,0.42708,-0.5,?,0.0,0.0,?,?,0.51042,?,?,0.0,0.0,?,?,0.16458,?,?,-0.18333,0.0,0.0,0.0,?,?,-0.40833,?,?,-0.27917,?,0.0,?,0.0,0.0,b
1.0,0.88853,?,0.92007,0.01305,0.92442,?,?,-0.10223,?,?,?,?,?,?,?,-0.05057,0.89451,?,?,-0.12126,?,-0.11909,?,?,?,-0.11808,0.85536,?,?,-0.12452,?,?,?
1.0,0.0,0.0,1.0,0.12889,0.88444,-0.02,?,?,?,?,1.0,0.19556,?,?,?,?,?,?,1.0,?,1.0,-0.18667,0.0,?,1.0,?,?,?,1.0,?,?,?,b
1.0,0.81143,?,0.85143,-0.00143,0.79,0.00714,0.79571,-0.04286,0.87571,?,?,-0.06714,0.86429,0.00286,?,?,0.81,-0.11857,?,?,?,-0.05,?,-0.06857,0.81598,?,?,?,0.81429,-0.05,?,-0.15143,g
1.0,?,0.0,0.0,0.0,?,0.0,0.0,0.0,0.0,?,?,?,?,0.55172,0.0,0.0,0.0,?,0.0,0.0,?,?,0.0,0.0,?,?,0.0,?,?,?,?,0.0,b
?,0.4987,?,?,?,0.50649,?,?,?,?,?,?,?,0.51688,-0.03636,?,-0.05974,0.55325,-0.01039,?,-0.03377,0.49091,-0.01039,?,?,?,?,0.43117,?,0.54545,-0.05455,?,?,?
0.0,0.0,?,0.0,?,?,0.0,0.0,?,?,?,?,?,?,?,0.0,?,?,0.0,?,?,?,0.0,0.0,?,?,?,0.0,?,?,?,0.0,?,?
?,?,0.5,1.0,?,0.25,?,0.16851,0.9118,-0.13336,?,?,0.60793,-0.4382,0.37856,-0.43663,0.16709,?,?,-0.26477,-0.09025,-0.16178,?,-0.07782,?,-0.02089,-0.10242,?,?,?,-0.04142,?,?,?
?,0.0,?,?,?,?,1.0,-1.0,?,?,0.0,?,-0.11111,0.0,?,?,0.0,-1.0,1.0,?,?,1.0,?,0.0,0.0,?,?,?,?,?,0.0,?,1.0,?
?,0.87048,0.38027,?,?,?,0.86625,-0.03933,0.9074,-0.42173,0.79346,-0.70561,?,-0.81049,?,?,?,-0.67474,-0.38102,-0.38334,?,-0.13013,?,0.15552,-0.66421,?,-0.51568,?,-0.29897,?,-0.05938,0.5146,0.16645,g
?,0.0,0.0,0.0,?,?,0.0,?,?,0.0,?,?,0.37333,?,?,?,0.0,-1.0,-1.0,0.0,?,?,?,0.0,0.0,1.0,0.22667,?,0.0,0.0,?,0.0,0.0,b
1.0,0.88179,0.43491,0.59573,?,0.19672,?,?,?,?,?,-0.86443,0.33652,-0.92384,-0.05338,-0.77356,?,?,-0.73285,-0.10237,?,0.26384,?,?,?,?,?,0.72478,?,0.58137,0.38915,?,0.57656,?
?,0.32834,?,0.15236,0.21278,?,?,-0.25706,?,?,?,-0.61352,0.25786,?,-0.05409,?,?,?,-0.44615,?,?,?,?,?,?,0.33737,?,0.27657,-0.11409,0.15078,?,?,?,?
?,0.83427,?,?,?,?,0.89402,-0.33221,?,?,?,-0.86622,?,-0.84442,?,?,?,?,?,?,?,?,?,0.79143,-0.27734,?,?,?,0.49079,0.37542,0.70011,-0.03983,?,?
?,0.62335,?,0.59085,?,?,?,?,?,0.62455,?,0.67028,0.0722,?,?,0.67509,?,?,0.0,0.58965,?,?,?,?,?,0.60463,0.02019,0.51384,0.04452,?,-0.00963,0.61372,-0.09146,g
1.0,?,-0.0239,0.70772,?,0.72243,?,?,0.07721,0.81434,?,0.63787,0.00551,0.70772,?,?,?,0.61029,0.05147,?,?,?,?,?,-0.15809,?,?,?,?,?,?,0.60294,0.21691,?
?,0.61538,0.18923,?,0.0178,0.77486,?,?,-0.10308,?,?,0.73961,0.0506,?,?,0.68615,?,?,0.16308,0.66233,0.07573,0.63878,0.08041,?,-0.07231,?,?,0.55077,?,0.53389,0.09207,0.50609,0.09322,g
1.0,?,?,?,?,0.84341,?,0.843,?,0.75813,?,0.81892,?,?,0.00673,0.80622,?,0.77935,-0.03536,?,0.00909,0.74635,0.00978,?,-0.04243,?,?,0.62235,?,?,?,?,0.01227,?
?,0.5,?,?,?,0.4913,0.06522,?,-0.03913,?,?,?,0.04783,?,0.02609,?,0.19565,0.42174,?,0.42174,?,0.32174,-0.11304,?,?,?,?,?,?,?,0.14783,0.44783,?,g
1.0,0.7983,0.09417,?,0.20656,0.71628,0.28068,0.6932,0.41252,0.65917,?,0.57898,?,0.4921,0.58445,?,0.67861,?,0.63548,0.09599,0.68104,?,0.72236,?,?,?,0.60696,-0.18226,?,-0.25516,0.51701,-0.27339,0.42467,g
1.0,?,0.09802,1.0,0.25101,0.9839,?,?,0.5302,?,?,?,?,0.55311,?,0.29452,?,?,?,0.09709,0.82162,?,?,?,0.75596,?,?,?,?,-0.40291,0.54522,-0.42815,0.44534,g
1.0,?,?,?,?,0.78896,?,?,0.59975,?,0.71016,?,0.76161,?,?,0.09134,?,?,?,?,0.66926,-0.30263,0.6261,-0.40552,0.50489,-0.46215,?,-0.50314,?,-0.52823,?,-0.48808,?,g
?,?,0.17498,0.90946,0.33143,0.85096,0.4996,0.73678,?,?,0.73838,?,?,0.30459,0.90665,0.17959,?,-0.00701,0.93109,?,?,?,0.82492,?,0.76482,?,?,-0.67929,?,-0.75321,?,-0.8121,0.26092,g
1.0,0.91767,0.18198,?,?,?,0.45747,0.60425,?,0.50376,?,?,0.81795,?,?,?,0.8521,?,0.77853,-0.35996,?,-0.43087,?,?,?,?,?,?,0.27338,-0.6571,?,-0.64056,?,?
1.0,0.76627,?,?,0.38112,0.48409,0.525,0.15,?,0.13753,?,-0.07727,?,0.0,?,?,0.42014,?,?,-0.36591,?,?,0.07588,?,?,-0.33942,?,?,-0.19714,?,?,?,-0.27218,?
?,?,?,0.8543,0.55298,?,0.07285,0.56623,?,0.32781,0.24172,0.50331,0.12252,0.63907,0.19868,0.71854,?,?,?,0.65232,0.27815,0.68874,0.07285,?,0.26653,0.49013,?,0.46216,0.28574,0.43484,?,0.40821,?,?
?,1.0,0.11385,?,?,?,?,0.71157,?,0.56167,?,?,0.12524,0.58634,?,?,?,0.6945,?,0.72676,0.07211,?,0.05882,0.53321,0.37381,0.4909,0.17951,0.1518,?,?,0.18897,0.56167,0.1518,g
1.0,0.84843,0.06794,0.80562,-0.02299,0.77031,?,0.66725,-0.0662,0.59582,-0.07666,0.6726,-0.05771,0.6426,?,0.39199,?,0.71254,0.01394,?,?,?,-0.08453,?,?,?,?,?,?,0.44277,-0.09621,0.42223,?,?
1.0,1.0,0.08013,0.96775,-0.00482,0.96683,?,?,-0.03923,?,0.01419,0.96186,?,?,-0.01671,?,?,?,-0.08848,?,-0.02364,0.94636,?,0.98164,0.02003,0.93772,-0.03034,1.0,?,0.92774,-0.03464,0.92226,?,?
?,0.47938,-0.12371,?,?,?,-0.39175,?,?,0.26289,?,?,?,0.45361,?,?,0.06186,0.5,?,?,?,0.42268,0.08247,0.70619,?,?,-0.12447,0.15464,-0.26289,?,?,0.45361,?,?
1.0,?,?,0.7653,0.02968,?,0.36028,0.65358,?,0.64203,?,0.79446,?,0.72517,0.54965,0.59584,0.13857,?,0.2194,?,?,?,0.15359,0.64665,?,0.68775,?,?,0.07621,0.66316,?,?,0.36721,?
?,0.50112,-0.03596,?,?,0.58876,0.01573,0.58876,0.02472,?,?,0.71685,-0.04719,0.66517,?,?,0.02472,?,?,?,?,?,?,?,?,0.56588,?,0.4764,?,?,0.10562,?,-0.0809,?
1.0,0.71521,-0.00647,0.66667,?,0.63107,-0.05178,0.77994,?,0.67314,?,0.64725,?,?,-0.01942,?,-0.04531,0.46926,-0.10032,0.64725,0.14887,?,0.21683,0.52427,-0.05502,0.45105,?,0.31392,-0.06796,?,?,0.30421,-0.05178,?
1.0,0.68148,?,0.77037,0.03457,?,0.08148,0.60988,?,0.79012,?,0.59753,?,?,0.0963,0.78272,-0.17531,0.73827,-0.10864,?,0.00988,0.60988,0.08148,0.66667,?,?,?,0.76543,0.02222,0.61235,-0.0716,?,-0.04691,g
?,0.60678,?,?,?,?,?,0.50508,?,0.70508,-0.07797,?,?,?,?,0.64068,0.11864,0.56949,?,0.5322,0.00678,?,?,0.52881,-0.0339,?,?,0.58644,-0.00339,?,?,?,0.0678,?
?,?,?,0.29612,?,?,0.0,?,?,?,0.02427,?,0.04854,?,0.00485,0.47087,?,0.43204,?,0.34951,0.05825,0.18932,?,0.31068,?,?,?,0.3932,0.17476,?,0.0,0.37379,?,?
?,0.98822,?,?,0.341,?,?,?,0.48906,0.73584,0.51879,?,?,0.4313,?,0.318,?,?,?,0.07515,?,0.06338,0.71284,?,?,-0.16556,?,-0.16209,0.55805,?,?,-0.33483,?,g
?,?,0.1581,0.90112,?,?,?,0.7176,?,0.58827,0.73743,?,0.83156,0.2514,?,?,0.85475,-0.12193,0.79749,-0.2618,?,?,?,-0.51034,?,?,?,?,?,-0.65754,0.18345,-0.64134,?,?
1.0,?,0.21677,?,0.4703,?,?,0.53312,?,?,?,?,0.83312,-0.06827,?,-0.28269,?,-0.43707,0.61688,-0.55769,0.4812,-0.65,0.35534,-0.64658,?,?,?,-0.64872,?,-0.54615,-0.22949,?,?,?
1.0,?,0.19959,0.96132,0.40803,?,?,0.56687,?,?,?,0.14939,0.89489,0.05167,?,-0.24742,0.83939,?,0.75554,-0.50251,0.62563,?,0.50428,?,?,-0.77097,?,-0.75406,-0.04399,-0.75199,-0.17921,-0.66932,?,g
?,0.93972,?,0.80486,0.52821,0.58167,?,0.34961,0.80511,0.10797,?,?,0.89335,-0.3973,?,-0.58835,0.62867,-0.76305,?,-0.81262,0.18888,?,-0.04284,?,-0.26883,-0.63237,-0.46438,-0.46422,-0.61446,-0.26389,?,-0.08937,?,g
?,0.89835,0.35157,?,?,?,0.94353,?,?,-0.22838,?,?,?,-0.57377,?,-0.6675,?,?,-0.06193,-0.81056,?,?,-0.47592,-0.12897,?,?,?,?,-0.43478,?,?,0.42805,0.13297,?
1.0,?,?,0.23308,?,0.03759,?,0.1203,?,?,?,-0.04725,0.12767,?,?,?,?,?,?,-0.04166,-0.0028,?,-0.01176,?,-0.01505,?,?,-0.0028,?,9.6E-4,?,?,?,?
?,0.58459,-0.35526,?,?,0.75376,?,?,?,?,-0.27632,0.65977,?,0.69737,0.14662,0.72368,?,?,?,0.66917,0.20489,0.84774,?,?,?,?,?,0.5282,?,?,?,?,?,?
?,0.83609,?,0.72171,?,?,0.08315,0.23888,?,0.43837,?,0.49418,0.12686,0.44747,?,0.29352,?,0.48158,0.15756,?,0.14616,?,?,0.26436,?,?,?,0.26429,0.16137,0.18767,?,0.16655,?,?
?,0.9408,0.11933,?,0.01038,?,0.01546,0.76966,?,0.84459,0.10916,?,0.03027,0.8268,0.03506,0.74838,0.01943,0.80019,0.02405,?,0.04901,?,?,0.77336,?,0.79058,?,?,?,?,0.0709,?,?,g
?,?,?,?,0.18297,0.99009,0.29292,0.89455,?,?,?,?,?,?,0.19964,0.88644,-0.04642,?,?,0.97882,-0.34024,0.78954,?,0.86661,?,?,-0.02908,0.78774,?,0.75935,0.21812,0.88238,0.09193,g
?,0.74916,0.02549,?,0.09792,?,?,?,-0.09188,0.95842,?,0.97921,?,0.9611,0.10195,?,?,?,0.02683,?,?,1.0,0.0,0.71764,-0.01207,0.82271,0.02552,?,?,?,?,?,?,?
1.0,0.47337,0.19527,0.06213,?,0.62316,?,0.45562,-0.04438,0.56509,?,?,0.27515,?,-0.03846,0.55621,0.12426,0.4142,0.11538,0.52767,?,?,?,0.47929,-0.02367,?,?,0.5355,?,?,-0.14497,0.34615,-0.00296,?
?,?,0.14689,0.69868,?,0.85122,-0.13936,?,?,0.50471,0.02825,?,-0.0452,?,?,0.51412,?,?,-0.14313,?,?,?,?,?,?,0.61444,?,0.52731,?,?,-0.31262,0.6742,?,g
?,?,-0.03397,?,-0.08493,?,?,?,?,?,-0.13588,0.74947,?,?,?,0.78132,?,?,?,0.79193,?,?,-0.03397,?,-0.26115,0.74115,-0.23312,?,-0.22293,?,-0.37792,?,?,g
1.0,?,-0.08152,?,?,?,?,?,-0.02174,0.77174,-0.05707,0.82337,?,0.67935,?,0.88043,-0.20924,?,?,0.86413,?,?,-0.27989,?,?,0.83705,?,0.8587,?,?,?,0.79076,-0.00543,?
1.0,?,-0.13241,?,0.16996,?,0.09486,0.69565,-0.11067,0.66798,?,0.87945,?,0.73715,0.0415,0.63043,-0.00395,?,?,0.79249,?,?,-0.28656,?,?,?,-0.12041,?,?,0.37549,?,?,?,g
?,?,?,0.5898,?,?,0.06874,?,?,?,?,0.63858,-0.16186,?,-0.03326,?,?,?,-0.04656,?,-0.19512,?,-0.13525,?,?,0.5393,?,0.59867,?,0.53659,?,0.56319,?,?
?,?,0.27475,0.72125,?,?,?,0.38825,0.90502,0.09831,?,?,?,?,0.775,?,0.6221,?,0.45535,-0.81856,?,-0.83943,-0.08079,-0.78334,?,-0.67557,?,-0.54732,?,-0.30512,-0.667,-0.19312,?,g
1.0,0.93147,?,?,?,?,0.71596,0.26203,0.92651,?,0.96748,-0.23237,?,-0.55926,0.81018,-0.73329,0.62385,-0.90995,?,?,?,?,?,-0.83192,-0.46906,-0.65165,?,-0.41223,-0.85725,-0.1359,?,0.10007,?,?
1.0,?,0.30634,0.73232,?,?,?,?,?,?,0.92118,-0.62403,0.71996,?,?,-0.81422,?,-1.0,-0.00775,-0.78973,-0.41085,?,-0.45478,?,-0.67605,-0.3161,-0.81876,-0.02979,-0.86841,?,?,?,?,?
1.0,?,?,?,0.47702,?,?,0.21991,?,-0.08096,0.85011,?,?,-0.52735,0.58425,-0.7035,?,?,?,?,?,?,?,?,-0.52954,-0.1695,-0.60863,0.08425,?,0.25164,-0.48468,0.40591,?,?
?,?,?,0.76168,0.62349,?,?,0.21592,0.95193,?,?,?,0.8359,-0.70747,0.6549,-0.87474,?,-0.91814,?,?,?,?,?,-0.50757,-0.74735,-0.22323,-0.86122,0.0781,?,?,-0.78057,?,?,g
?,0.83367,0.31456,?,0.57671,0.34962,?,0.17293,0.78947,-0.18976,0.79886,?,0.66541,-0.68421,0.47744,-0.74725,0.19492,-0.7218,?,?,-0.28195,-0.49165,?,-0.26577,-0.66014,-0.0153,?,0.22708,-0.64428,0.431,-0.51206,?,-0.30075,g
1.0,?,-0.02736,?,-0.04104,?,-0.07635,?,0.01456,?,?,?,?,?,-0.07149,0.97396,?,0.97264,-0.12224,?,-0.05252,?,-0.08914,0.97352,?,0.96653,-0.12912,?,-0.14916,0.97132,-0.15755,?,-0.188,?
1.0,?,-0.01531,0.9417,?,?,-0.01472,0.95878,-0.0106,?,?,0.97173,-0.01767,0.97055,?,0.95465,-0.04064,0.9523,-0.04711,0.94229,-0.02179,?,?,?,-0.04476,?,?,?,?,?,-0.07244,0.92049,?,?
?,0.97032,-0.14384,?,-0.00228,0.96575,?,?,?,?,?,?,-0.08447,?,?,0.86758,?,?,-0.21233,?,?,0.92009,-0.05251,0.92466,0.06849,?,-0.09252,?,-0.20091,0.85388,?,0.96575,-0.21918,g
1.0,0.52542,?,?,?,?,?,0.30508,?,0.50847,-0.13559,?,?,?,-0.35593,0.54237,0.01695,?,?,?,0.30508,?,0.05085,0.40678,?,?,?,0.66102,-0.0339,?,?,?,-0.10169,g
1.0,0.33333,-0.25,0.44444,0.22222,?,?,?,0.13889,?,?,?,?,0.58333,0.33333,0.55556,0.02778,0.25,-0.19444,?,-0.05556,?,?,?,0.08333,?,?,?,-0.13889,?,-0.14809,?,-0.5,g
1.0,0.51207,1.0,?,?,?,?,0.45622,?,0.33081,?,0.21249,1.0,-0.17416,?,?,?,-0.61382,1.0,-0.52674,0.71699,?,?,?,0.35175,-1.0,?,?,-0.16713,-1.0,?,?,-0.65557,?
1.0,?,0.49638,0.8355,?,0.54916,?,?,?,0.13469,?,-0.09818,0.93778,?,?,?,0.71161,?,?,-0.70163,?,-0.79147,?,-0.98988,?,-0.70352,-0.32792,-0.63312,?,?,-0.60454,?,-0.62956,?
1.0,?,?,?,?,?,?,?,0.82732,?,?,?,?,-0.59435,0.5207,?,0.26529,?,0.03928,-0.62041,-0.31351,?,-0.48905,-0.37298,?,?,?,?,?,0.37093,-0.39167,?,-0.24313,?
?,0.93658,?,?,0.6564,0.45571,0.88576,?,0.95776,-0.21775,0.96301,-0.56535,?,-0.78751,0.58045,?,0.2602,?,-0.06418,?,-0.40949,?,-0.67464,?,-0.84951,-0.04578,?,0.2733,-0.85762,0.54827,?,0.74828,?,g
1.0,?,?,0.71976,?,0.29303,?,?,0.76527,?,0.92453,?,?,-0.92145,?,-0.94315,?,-1.0,0.03191,-0.66431,?,?,?,-0.13486,?,0.19765,?,?,?,0.69886,-0.46048,?,?,?
?,1.0,?,?,?,1.0,0.01373,1.0,?,?,-0.01511,?,-0.01731,?,-0.06374,1.0,-0.07157,1.0,?,?,-0.10108,?,-0.02685,?,-0.22978,?,?,?,0.08299,?,-0.14194,1.0,?,g
1.0,?,?,0.86421,-0.13244,0.94982,-0.00461,?,?,0.92441,0.10368,1.0,?,0.99264,-0.02542,0.95853,-0.15518,0.84013,?,1.0,?,?,-0.08495,0.85741,-0.01664,?,-0.01769,0.82427,-0.01867,?,?,?,?,g
?,0.79378,?,0.64064,?,?,0.68158,0.14177,0.83548,?,0.78772,?,?,?,?,-0.75436,?,?,-0.09856,-0.57695,?,-0.40637,?,?,-0.5254,?,?,0.1903,-0.38059,?,?,0.34572,?,?
?,0.88085,0.35232,0.68389,?,0.34816,?,0.05832,?,-0.29784,0.8649,-0.62635,0.6959,?,?,-0.85803,0.08408,-0.81641,-0.24017,-0.64579,-0.50022,-0.39766,-0.68337,?,?,0.17041,?,0.40675,?,?,?,?,?,?
1.0,0.89589,0.39286,?,?,0.29521,?,-0.04787,?,?,?,-0.7766,?,?,?,-0.92282,?,-0.76064,?,?,-0.76197,?,-0.88591,0.21581,-0.85703,?,?,?,?,?,?,0.76862,0.27926,?
1.0,1.0,-0.24051,?,?,0.87342,?,?,?,?,?,0.92405,?,?,?,0.63291,?,?,-0.01266,?,0.06329,?,?,?,?,?,?,?,?,?,?,?,-0.02532,g
1.0,0.7479,0.0084,?,?,0.82638,0.02469,?,?,?,0.05882,?,?,0.77441,0.05407,?,?,0.84034,0.04202,?,?,0.68895,?,0.66387,?,?,?,0.61345,0.01681,0.58187,0.08757,0.5533,?,g
1.0,0.85013,?,?,?,0.92046,?,0.92765,?,0.87597,0.1137,?,?,0.90738,0.05018,?,0.02842,0.95866,0.0,0.89097,?,0.8843,?,?,0.10853,?,?,0.87597,?,0.85198,0.10134,0.84258,0.10698,?
?,?,-0.01179,1.0,?,1.0,-0.01565,?,-0.01565,1.0,?,?,-0.02187,?,-0.03087,0.99528,?,?,?,1.0,-0.03881,?,-0.05039,1.0,-0.04931,0.99842,?,0.994,-0.06304,0.99057,-0.06497,?,-0.06668,?
?,?,-0.03168,0.87525,?,0.89505,0.01386,?,0.02772,0.91287,-0.0099,0.94059,-0.01584,?,0.03366,0.93663,0.0,?,?,?,0.00792,0.88713,?,0.89307,?,0.89002,?,?,0.00198,0.87327,?,0.86733,0.02376,g
?,0.90071,?,?,?,0.90071,?,?,?,1.0,0.03546,0.97872,0.01064,0.97518,?,1.0,?,0.89716,-0.03191,?,0.07801,?,0.0922,0.90071,0.0461,0.94305,0.03247,?,?,1.0,?,?,0.02128,?
1.0,0.39394,-0.24242,?,0.0127,0.45455,0.09091,?,0.09091,0.21212,-0.21212,?,?,0.39394,0.0,?,0.04561,?,?,?,0.18182,?,-0.15152,?,?,?,?,0.33333,?,?,?,?,0.24242,g
?,0.86689,0.3595,0.72014,0.66667,0.37201,?,0.08646,0.85893,?,?,?,?,?,?,-0.77019,?,?,-0.13652,-0.49488,-0.42207,-0.32537,-0.57679,?,?,0.1536,-0.53127,?,-0.37088,0.46189,?,?,0.0182,g
?,0.89563,0.37917,?,?,?,?,?,0.93345,-0.38875,?,-0.67274,0.62078,-0.8268,?,?,?,-0.73564,-0.34275,?,?,-0.23428,-0.73855,0.06911,-0.73856,?,-0.62296,0.52414,?,?,?,?,0.0866,?
?,0.90547,0.41113,0.65354,?,?,?,-0.13342,?,?,0.83263,?,?,?,?,-0.93001,-0.25554,?,-0.59379,?,-0.85205,-0.0225,?,0.36318,?,?,?,0.85977,-0.28123,?,?,?,?,g
?,?,1.0,?,?,?,?,-0.27586,0.93596,-0.31527,?,-0.87192,?,-0.92857,-0.08867,-0.38916,?,-0.46552,-0.82512,-0.05419,-0.93596,0.25616,?,?,-0.4595,?,?,?,?,0.3867,?,0.17758,0.7979,g
1.0,?,0.51515,?,0.33333,0.06061,?,?,0.73062,?,?,-0.57576,?,?,?,?,?,?,?,?,-0.57576,0.57576,?,?,?,?,0.12331,0.9697,0.57576,?,?,?,?,?
?,0.8811,0.0,?,-0.02744,0.93598,?,0.90244,0.01829,?,?,0.93902,0.00915,0.95732,0.00305,1.0,?,0.94207,?,0.90854,?,0.91463,0.05488,?,?,0.89666,?,?,?,?,0.05488,0.97561,?,g
?,?,0.08156,?,-0.08156,0.90426,-0.01773,?,?,0.80142,?,0.94681,?,?,0.0,0.93262,?,0.95035,?,0.91489,0.00709,0.80496,?,0.91135,?,?,0.08165,0.7766,0.06738,0.92553,0.18085,?,?,?
?,?,?,?,?,?,0.01471,?,?,0.7305,?,0.87657,?,?,?,0.95745,0.07801,0.95035,0.04255,?,0.04743,?,0.05178,0.87234,?,?,?,?,?,0.8171,0.068,0.80774,?,?
1.0,?,0.03727,?,0.00343,0.8921,0.0051,?,?,?,?,?,?,?,0.01151,?,-0.06211,?,0.02484,?,0.01603,0.83486,0.01749,0.79503,-0.04348,?,0.02033,0.81988,?,?,0.02308,0.80088,?,?
1.0,?,0.0071,?,0.01954,1.0,0.01954,?,0.01599,0.95737,0.02309,0.97158,0.03552,1.0,?,?,?,0.98579,0.05684,0.97158,0.04796,?,?,0.98401,?,0.9754,0.06477,0.94849,?,0.99112,?,?,0.09947,?
?,?,0.01105,1.0,?,?,0.0232,?,-0.01436,0.99448,?,0.98343,?,?,?,0.97569,0.00773,0.97901,0.01657,?,?,?,?,0.97127,?,0.98033,0.016,?,0.01547,0.98564,?,0.98674,0.02762,g
?,?,-0.01342,?,0.01566,?,?,1.0,0.06264,?,?,?,0.02908,1.0,?,0.98881,0.03356,1.0,0.03579,0.99776,0.09396,0.95749,?,?,?,0.99989,0.08763,0.99105,0.08501,?,0.10067,1.0,?,g
1.0,?,?,?,0.67382,?,?,?,?,?,0.83713,?,0.58842,?,?,-0.83285,-0.00642,-0.69318,-0.32963,?,?,?,?,?,?,0.26028,-0.60678,?,-0.43383,0.54209,-0.21542,0.56286,0.02823,g
1.0,0.90147,0.41786,0.64131,?,?,?,?,?,-0.55483,0.81191,-0.81857,?,-0.96986,?,-0.91456,?,?,?,-0.32354,-0.88999,?,?,0.44483,-0.82154,?,-0.55231,?,-0.18725,?,?,?,?,?
1.0,?,?,0.1597,?,?,0.74485,?,0.91993,?,?,-0.63714,0.24865,-0.9765,-0.00337,-0.23227,-0.19909,-0.30522,?,-0.14426,-0.89991,?,?,?,?,0.39599,-0.11498,?,0.05614,?,0.2054,?,0.26422,?
1.0,?,?,0.44681,0.74804,?,?,?,0.82139,-0.68253,?,-0.84211,0.07111,?,?,?,?,?,-0.86002,?,-0.76316,?,-0.52128,0.743,-0.18645,0.74758,?,0.45185,0.59071,?,?,-0.18533,?,?
?,?,?,0.04198,0.25191,?,0.48866,?,?,?,?,-0.4542,?,-0.16412,-0.30534,?,?,0.18702,?,0.34012,-0.11953,0.28626,?,0.21645,?,0.03913,0.31092,?,?,?,0.16794,-0.30153,?,?
1.0,0.98002,?,1.0,?,?,?,?,?,0.977,0.0213,?,?,0.9917,0.02338,?,0.05713,0.93552,?,?,?,1.0,?,0.94155,0.08107,?,?,?,?,?,?,0.97247,0.08616,?
?,?,?,?,?,0.87514,-0.01214,?,-0.07514,?,?,0.84624,?,0.83121,-0.07399,0.74798,0.06705,0.78324,0.06358,?,?,?,?,?,-0.0237,0.76717,-0.02731,?,-0.0763,?,-0.0422,0.78439,0.01214,g
1.0,0.35346,-0.13768,?,-0.02423,?,-0.03574,?,?,0.61836,-0.10467,0.62099,-0.06527,0.59361,?,?,?,0.58213,?,?,-0.08771,0.46241,?,?,-0.00564,0.39146,-0.09038,0.35588,-0.10306,?,-0.08637,0.28943,?,g
1.0,0.76046,0.01092,0.86335,?,?,0.00384,?,0.02304,?,0.12068,?,?,0.81815,?,?,-0.06974,0.76531,?,0.76979,?,0.75071,0.01232,?,?,?,?,?,?,?,?,0.63887,?,?
?,?,-0.01366,0.97404,0.06831,?,0.50137,?,-0.00273,?,?,0.40164,?,?,?,0.76776,?,?,?,?,-0.44945,1.0,0.00683,?,?,0.68656,?,?,0.07787,0.55328,0.2459,?,0.48087,g
