@relation dataset

@attribute sex {F, I, M}
@attribute length real
@attribute diameter real
@attribute height real
@attribute whole_weight real
@attribute shucked_weight real
@attribute viscera_weight real
@attribute shell_weight real
@attribute class_number_of_rings {1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 29}


@data
M,0.49,0.385,0.125,?,0.32,0.124,0.1695,8
M,0.495,?,?,0.6335,0.3035,0.1295,0.1495,8
?,0.495,0.4,0.135,?,0.272,?,0.144,7
M,0.5,0.39,0.135,0.6595,0.3145,0.1535,0.1565,?
?,0.5,0.385,0.12,0.56,0.2835,0.103,0.135,8
M,0.5,?,?,0.6425,?,?,?,?
M,0.5,?,?,0.6725,0.336,0.12,0.1825,?
F,?,0.39,?,0.674,0.3165,0.141,?,9
?,0.505,0.39,0.15,?,0.362,0.131,0.156,8
M,?,0.41,0.125,0.642,?,0.133,0.155,9
?,?,0.355,0.125,?,?,0.1205,0.185,8
M,0.51,0.39,?,?,0.3935,0.1455,0.19,8
?,0.51,?,0.1,0.5785,0.238,0.1225,0.175,7
?,0.51,0.405,0.135,0.769,0.3655,0.1585,0.18,7
?,?,0.405,0.15,?,0.347,?,0.1885,8
M,0.51,?,0.145,?,0.3865,0.1815,0.1955,8
?,0.515,0.43,0.14,0.834,0.367,0.2,?,8
?,0.515,0.39,0.155,0.7125,?,0.137,?,7
F,0.525,0.415,0.14,0.724,?,0.173,0.175,8
?,0.525,0.4,0.14,?,?,?,0.17,11
F,?,0.425,0.13,?,0.325,0.197,?,?
F,?,0.425,0.15,?,0.328,0.232,0.202,8
?,0.53,0.405,0.125,0.6515,?,?,0.186,?
?,0.535,0.4,?,0.8215,0.3935,0.196,0.205,8
M,0.535,?,?,?,0.2855,0.1595,?,?
M,?,0.435,0.14,?,0.3735,0.229,0.2195,8
F,0.55,0.445,?,?,0.544,0.178,0.218,9
F,0.55,0.43,0.14,0.8105,0.368,0.161,0.275,?
?,0.56,?,0.16,?,0.4525,0.207,0.274,9
F,0.565,0.4,0.13,0.6975,?,0.1665,0.18,8
M,?,0.45,?,1.195,?,?,0.295,10
M,0.57,?,0.155,1.1935,?,0.21,0.343,?
F,?,0.455,0.15,1.107,0.54,0.255,0.27,?
M,?,0.445,?,1.0635,0.5265,?,0.24,8
M,0.57,0.46,0.17,0.9035,0.4075,0.1935,0.214,7
M,0.575,?,0.16,1.114,?,0.2745,0.29,9
F,0.575,0.46,?,1.103,0.538,0.221,0.249,9
F,0.58,0.46,0.15,1.1155,?,?,?,7
F,0.58,0.46,?,1.0515,0.4095,?,0.276,8
M,0.58,0.455,0.15,?,0.4985,0.2115,0.2835,10
F,0.58,0.45,0.145,1.137,?,0.22,0.29,?
?,?,0.49,0.13,1.1335,0.586,0.2565,0.237,9
M,0.59,0.465,0.155,1.136,0.5245,?,0.275,11
M,?,?,0.16,1.206,0.479,0.2425,?,?
F,?,0.455,0.145,1.063,0.5155,?,0.25,?
F,0.595,0.47,0.155,1.121,0.4515,0.178,0.155,11
F,0.595,0.45,0.15,1.114,?,?,0.25,11
?,0.595,?,0.165,1.213,0.621,0.2435,0.274,9
F,0.595,0.46,0.14,1.0045,0.4655,0.2095,0.2515,9
M,0.595,0.455,0.15,1.044,0.518,0.2205,0.27,?
F,0.605,?,?,?,0.5265,0.2645,0.295,9
M,?,0.475,0.155,1.161,?,0.2455,?,9
M,0.605,0.47,0.165,1.2315,0.6025,?,?,11
M,0.61,?,?,1.1625,0.565,0.258,0.3085,?
M,0.61,0.475,?,1.168,0.554,?,0.3295,10
?,0.615,0.48,0.16,1.2525,0.585,0.2595,0.33,?
F,0.62,0.51,0.18,?,0.594,0.276,?,11
?,?,0.48,0.17,1.3525,?,?,0.365,?
M,0.625,?,?,1.3325,?,?,?,10
F,0.625,0.475,?,1.1435,0.4755,0.2475,0.349,10
F,0.625,?,0.165,1.288,0.573,0.3035,0.315,9
F,?,0.485,?,1.38,0.5845,0.302,0.401,9
?,0.63,?,0.155,1.278,0.637,0.275,0.31,?
F,0.63,0.495,0.165,?,0.599,0.284,?,11
?,?,0.48,?,1.1785,0.5185,0.248,0.3235,?
?,0.635,0.49,?,1.375,0.623,?,0.395,11
?,0.635,0.525,0.185,1.4065,0.684,0.3,0.3745,10
M,0.64,0.505,?,1.4025,0.705,0.2655,?,10
F,0.64,0.5,0.17,1.5175,?,0.326,0.409,?
F,?,?,0.175,1.394,0.4935,0.291,?,?
F,?,0.5,?,?,0.6145,0.236,0.3185,?
?,0.645,?,0.175,?,0.779,0.342,?,?
?,?,0.52,?,?,0.709,0.3555,0.4,?
F,0.645,0.505,0.165,?,0.684,0.308,?,8
?,?,0.5,?,?,0.633,0.299,0.349,11
F,0.645,0.5,0.16,?,0.5475,?,?,10
F,?,0.515,0.15,1.212,0.515,0.2055,0.385,10
M,0.65,?,0.16,1.304,0.57,0.312,0.3725,9
?,0.65,0.52,0.21,1.6785,?,0.308,?,11
M,0.65,0.525,0.185,1.622,0.6645,0.3225,?,10
F,0.655,0.46,0.16,1.494,?,?,?,9
?,0.655,?,0.175,1.6525,0.8515,0.3365,0.403,?
?,0.66,0.505,0.185,1.528,0.69,0.3025,?,11
M,0.66,?,0.19,1.5905,0.6425,0.297,0.5175,9
M,0.66,0.495,?,1.6275,0.594,0.3595,0.485,10
?,0.66,0.475,0.18,1.3695,?,?,0.335,?
?,?,0.525,0.165,1.6085,0.682,?,?,11
?,?,0.57,?,?,?,0.2995,0.435,10
F,0.675,?,0.195,?,0.7645,0.3615,?,12
M,0.68,0.535,0.185,1.607,0.7245,0.3215,?,12
M,0.69,0.525,0.175,1.7005,0.8255,0.362,0.405,8
M,0.69,0.505,?,1.872,0.893,?,?,10
F,0.695,0.535,0.175,1.8385,0.8035,?,?,10
?,0.705,?,0.18,1.685,0.693,0.42,?,12
M,0.71,0.565,?,2.198,?,0.5225,0.5475,?
?,0.715,?,?,1.9525,0.7645,0.4185,0.4135,10
F,?,0.525,0.185,?,0.6655,0.383,0.405,?
?,?,?,0.22,2.555,?,0.44,?,?
M,0.765,0.6,?,?,1.007,?,0.6205,12
?,0.185,0.13,0.045,0.029,0.012,?,0.0095,?
?,?,?,?,0.0375,0.018,0.006,0.011,3
I,?,?,0.04,?,0.0135,0.005,0.0095,4
?,?,?,?,0.0435,0.0155,0.009,0.007,?
I,0.225,?,0.055,0.059,0.027,0.0125,0.015,4
I,0.245,0.18,?,0.071,0.03,0.013,0.0215,4
I,0.25,?,?,?,0.0245,0.0155,0.0225,?
I,0.265,?,0.055,0.084,0.0365,?,?,7
?,0.275,0.195,?,0.106,0.054,?,0.028,?
I,0.28,0.21,0.085,?,?,0.024,0.034,5
I,?,0.22,?,?,0.0405,?,?,?
I,0.3,?,0.08,0.1255,0.055,0.0265,?,6
I,0.315,?,0.055,0.151,0.065,0.027,0.039,6
I,0.32,0.225,?,0.1415,0.0675,0.0295,?,?
I,?,0.265,0.08,?,0.09,?,0.055,5
?,?,0.28,0.1,0.221,?,0.0265,?,?
?,0.375,0.28,0.08,0.2345,0.1125,?,?,6
I,0.375,0.275,?,?,0.1165,0.042,0.065,?
I,0.385,?,0.08,0.2485,0.122,?,?,7
?,?,0.32,0.095,0.348,0.194,0.053,0.087,6
?,?,0.3,?,0.32,0.172,?,0.093,?
?,0.41,0.3,0.1,0.282,?,?,?,?
?,0.41,0.325,0.1,0.3245,?,0.072,0.106,6
I,?,0.3,?,?,0.1255,0.07,0.1035,7
?,0.42,0.32,?,0.3625,?,?,0.105,7
?,?,0.31,?,0.279,0.1255,?,?,?
I,0.425,0.325,0.115,0.3685,0.162,0.0865,?,7
M,0.43,0.335,0.12,0.397,?,?,0.1035,7
?,?,0.33,0.11,0.413,0.2055,0.096,0.096,6
I,0.435,?,?,0.418,0.222,0.0735,0.106,7
I,?,0.33,0.11,0.3705,0.1545,?,?,?
?,?,0.345,0.105,?,0.1675,0.1015,0.117,7
I,?,0.34,0.145,?,0.1945,0.0905,0.13,7
?,?,0.335,0.11,0.411,?,0.0935,0.109,?
I,0.45,0.365,0.125,0.462,0.2135,0.0985,?,8
I,?,0.34,0.12,0.4925,0.241,0.1075,0.12,6
I,?,0.33,0.105,?,?,0.0785,0.0975,7
I,0.45,?,?,0.411,0.1945,?,0.098,6
I,0.45,0.33,0.11,?,0.16,?,0.102,6
?,?,0.35,0.115,0.4155,0.18,0.098,?,?
M,0.47,0.36,0.105,0.544,0.27,0.1395,0.129,?
?,0.47,0.38,0.125,0.4845,?,?,0.142,?
?,0.475,0.35,0.11,?,?,0.099,0.13,6
?,0.475,0.35,0.1,?,?,0.111,0.115,7
I,0.48,0.38,0.125,?,0.3395,0.1085,0.1665,8
M,0.49,?,0.125,?,0.235,0.13,?,7
I,0.5,?,0.14,0.5495,0.248,?,0.1585,7
?,0.5,0.375,0.12,?,0.215,0.116,0.17,?
I,?,0.38,0.125,0.519,?,?,0.134,?
?,?,0.39,?,0.5215,0.2485,0.117,0.131,6
F,0.505,0.39,0.125,0.5445,0.246,0.15,0.1405,7
I,0.51,0.405,0.125,0.6795,0.3465,0.1395,0.182,8
F,0.51,0.4,0.125,0.545,?,0.115,0.1385,?
?,0.51,?,?,0.5575,0.2615,0.1195,0.1525,9
I,0.51,?,?,0.5155,0.215,0.1135,0.166,?
?,0.515,0.385,0.125,0.6115,0.3175,0.1265,0.15,8
M,0.52,0.4,?,0.7765,?,0.1845,0.185,9
?,0.52,0.38,?,0.5395,?,0.133,?,8
I,?,0.38,0.125,0.5545,0.288,?,0.167,8
F,0.52,0.46,?,1.019,0.523,0.1985,0.254,7
I,0.525,0.4,0.13,0.6455,0.325,?,0.17,8
I,?,0.4,?,0.601,0.2625,?,0.1835,9
M,0.525,0.405,0.12,?,0.3755,0.1555,0.201,?
I,0.525,0.395,0.12,0.608,?,?,?,8
I,0.53,?,0.125,0.617,0.279,0.127,0.19,8
I,0.535,0.39,0.125,?,0.2595,?,?,9
?,?,?,0.14,?,0.3125,0.138,?,10
M,?,?,?,0.7835,?,?,?,?
M,?,0.41,0.12,?,0.434,?,0.19,9
M,?,?,?,0.82,0.4615,0.127,0.218,9
?,0.55,0.415,?,0.8145,0.427,0.1855,0.175,8
F,0.55,0.43,0.15,0.84,0.395,0.195,0.223,?
M,?,0.425,0.15,0.8315,?,0.1765,?,10
?,0.56,0.43,?,?,0.464,0.1775,?,9
M,0.56,0.445,?,0.8965,?,?,0.2215,8
?,?,?,?,0.6405,0.336,0.1765,0.245,?
M,0.56,0.415,0.145,0.852,0.43,0.1885,0.205,8
?,0.565,?,0.15,?,0.4565,0.2395,?,9
?,0.565,0.435,0.15,0.99,0.5795,?,0.206,8
F,0.565,0.45,0.175,?,0.447,0.2375,0.2645,9
?,?,0.46,0.15,?,?,?,0.25,9
F,0.57,?,0.145,?,0.412,0.217,?,8
I,0.57,0.44,0.15,?,0.3425,?,0.224,8
F,0.575,0.46,0.145,0.9945,?,?,0.265,7
F,0.575,0.45,0.16,1.068,0.556,0.214,0.2575,10
?,0.575,0.435,?,0.8455,0.401,0.191,0.222,9
F,0.575,0.47,0.165,0.869,0.435,0.197,?,9
M,?,?,?,0.907,0.4245,0.197,0.26,?
I,0.575,0.435,?,?,0.3155,0.2155,?,10
?,0.575,0.445,?,?,0.549,0.2175,0.228,9
M,0.575,0.445,?,0.847,?,?,0.22,?
M,0.58,0.455,0.15,1.114,0.4765,?,?,8
?,0.58,0.455,0.195,?,?,0.426,?,9
M,0.58,0.445,?,?,0.3775,0.1915,0.22,?
?,0.58,?,0.14,0.9615,0.486,0.1815,0.253,?
M,0.58,?,0.145,1.0025,0.547,0.1975,0.2295,8
F,0.58,?,?,?,0.385,?,?,?
M,0.585,0.46,0.145,0.9335,0.478,0.1825,?,9
?,?,?,0.16,0.9555,0.4595,?,?,?
M,0.59,0.47,0.15,0.9955,0.481,0.232,0.24,8
?,0.6,0.475,?,?,0.485,0.2495,0.2565,9
?,0.6,0.455,?,1.1915,?,?,?,?
F,?,0.465,0.15,?,0.5455,?,0.25,?
M,?,0.465,?,1.0165,0.512,?,0.225,10
F,0.605,0.47,0.165,1.1775,0.611,0.2275,0.292,?
M,0.605,0.475,0.14,1.1175,?,?,0.274,9
M,0.605,0.48,0.17,1.1835,0.582,0.2365,0.317,10
F,0.605,?,?,1.056,?,?,?,9
M,?,0.485,0.16,?,0.5315,?,0.2415,8
M,0.61,0.485,0.145,1.3305,0.783,0.2255,0.2865,?
M,0.61,0.47,0.165,1.052,?,?,0.267,?
?,?,0.46,?,?,?,0.272,0.27,?
F,0.615,0.465,0.15,?,0.4615,0.1825,?,?
F,?,0.475,?,?,0.447,0.25,0.285,9
?,?,0.47,?,1.0195,0.5315,0.2005,0.2475,?
M,0.62,0.45,0.2,0.858,?,0.1525,0.2405,8
F,0.62,?,?,1.1125,0.5635,0.2445,?,8
F,0.625,?,?,?,0.7335,0.2715,0.332,?
M,?,0.48,?,1.2065,0.587,0.29,?,8
M,0.63,0.47,0.155,?,0.589,0.211,0.287,?
M,?,0.5,?,?,0.5635,?,0.3425,10
F,0.635,?,0.015,1.1565,0.5115,0.308,0.2885,9
M,0.64,0.515,?,1.369,0.632,0.3415,?,10
M,?,0.53,0.195,?,?,0.2945,?,10
F,0.645,0.48,0.17,1.1345,0.528,0.254,?,?
F,0.65,0.5,0.19,1.464,0.6415,0.339,0.4245,9
M,?,0.5,0.155,1.202,0.565,?,0.294,11
M,0.655,?,0.16,1.31,0.553,0.369,?,?
F,0.655,0.51,0.175,1.415,?,0.3725,0.364,10
F,0.66,0.53,0.185,1.346,0.546,0.2705,0.476,11
M,0.665,0.525,?,1.363,0.629,0.279,0.34,?
I,?,0.5,0.17,?,0.6035,0.291,0.3595,9
?,?,0.505,0.205,1.3645,?,0.3025,0.353,?
F,?,0.54,0.215,1.7025,0.664,0.3655,0.4735,14
M,0.685,?,0.165,1.519,0.699,0.3685,0.4,?
F,0.69,?,0.155,1.454,0.624,0.3105,0.39,?
?,0.69,0.53,0.21,1.583,0.7355,0.405,0.3865,12
?,?,0.53,0.17,?,?,0.3485,0.3695,?
M,0.695,0.56,0.185,1.74,0.885,?,0.4375,?
M,0.7,0.565,0.18,?,0.895,?,0.446,?
M,?,?,0.19,2.273,1.095,0.418,0.638,12
F,0.7,0.525,?,1.6465,?,0.307,?,9
F,0.705,0.55,0.17,?,?,0.236,0.301,9
?,0.71,0.56,?,1.652,?,?,0.4525,11
?,0.715,0.55,0.19,2.0045,1.0465,0.407,0.5075,?
M,0.715,0.535,0.19,?,0.889,0.313,?,10
F,0.72,?,?,2.103,1.0265,0.48,?,10
F,0.72,0.55,0.2,?,0.9035,0.469,0.5215,?
M,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685,8
M,0.725,0.505,?,1.978,1.026,0.4255,?,?
?,0.73,0.575,0.185,1.8795,0.931,0.38,0.4825,12
M,0.735,0.585,0.185,2.124,?,?,?,?
M,0.745,0.565,?,1.931,?,0.4585,0.5,11
?,?,0.57,?,2.236,?,?,?,?
F,0.755,0.625,0.21,?,1.1965,0.513,0.6785,?
M,0.755,0.58,0.205,?,0.8295,0.4015,0.595,?
?,0.78,0.63,0.215,2.657,1.488,?,0.586,11
?,0.185,0.375,?,?,?,0.1045,0.15,?
?,0.245,0.205,0.06,?,0.034,?,0.0215,4
I,0.25,?,0.065,0.0685,?,0.014,0.0225,5
I,0.25,?,0.065,0.0835,0.039,0.015,?,5
?,?,0.195,0.09,?,0.0545,0.0295,0.0355,6
I,0.305,?,0.065,?,?,0.0205,?,?
I,0.31,0.225,0.07,?,0.435,0.015,?,5
?,0.315,0.23,?,?,0.0545,0.031,0.0445,5
I,0.315,0.23,0.07,0.1145,?,0.0235,0.0385,5
I,0.325,0.225,0.075,0.139,0.0565,0.032,0.09,?
I,?,?,?,0.2085,0.102,?,0.052,7
I,0.33,0.205,0.095,?,?,0.032,0.0435,?
I,?,?,0.09,0.2015,0.096,0.0405,0.048,7
?,0.34,0.25,?,0.179,?,0.033,0.055,6
?,0.345,?,0.095,?,0.0925,?,0.055,?
I,?,0.255,?,0.2005,0.105,0.037,?,?
?,0.35,0.27,?,0.215,?,0.036,?,6
?,0.35,?,0.09,0.1785,?,?,0.0525,8
I,0.36,0.27,?,0.196,0.0875,0.035,0.064,4
I,0.365,0.27,0.085,0.1875,?,0.042,0.058,6
I,?,?,?,0.196,?,?,0.06,?
I,0.365,0.265,?,0.213,0.0945,0.049,0.06,7
I,0.37,?,?,?,0.089,0.0655,0.075,?
I,?,0.28,0.085,?,0.1095,?,?,6
?,0.375,?,0.095,0.213,0.096,0.041,0.061,5
?,?,?,?,0.2385,0.118,?,0.0695,7
I,0.375,0.275,0.09,0.218,0.093,?,0.0755,6
I,?,?,?,0.2465,0.11,0.0415,0.0775,6
I,0.375,0.28,0.08,?,0.0825,0.048,0.065,?
?,0.375,?,?,?,0.0945,?,?,7
?,0.38,?,0.11,0.256,?,?,0.0755,6
?,0.38,?,0.08,0.2105,0.0865,0.042,0.07,8
?,0.385,0.29,0.09,0.2615,0.111,0.0595,0.0745,9
I,0.385,0.28,?,0.2175,?,0.038,0.067,?
I,?,0.3,0.095,0.302,0.152,0.0615,0.0735,7
I,?,0.28,0.09,0.228,?,0.042,0.0655,?
?,?,0.3,?,0.3265,0.1665,0.0575,0.089,7
I,0.395,0.305,0.105,?,0.1135,0.0595,?,8
I,0.395,0.295,0.095,?,?,0.0625,0.085,8
I,0.395,0.27,0.1,0.2985,0.1445,0.061,?,5
?,?,0.29,0.1,0.2675,0.1205,?,0.0765,5
?,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,?
?,0.41,?,?,0.33,?,?,0.17,?
I,0.42,0.305,0.09,0.328,?,0.0615,0.082,6
I,?,0.325,0.11,0.3335,?,0.045,0.1,7
?,0.425,?,?,0.3055,0.126,0.06,0.106,7
I,0.425,0.31,0.09,0.301,0.1385,0.065,0.08,7
I,0.43,?,0.0,0.428,?,0.086,?,?
I,0.43,0.315,0.095,?,?,?,0.1045,?
I,0.435,0.315,?,?,0.1615,0.0715,0.12,7
I,0.44,0.34,0.12,0.438,0.2115,0.083,?,?
?,0.45,?,0.105,0.448,0.208,?,0.12,?
?,?,?,0.105,0.4005,0.164,0.0755,0.126,8
F,?,0.365,0.115,?,0.184,?,0.1245,8
I,0.455,0.33,0.1,?,0.358,0.0775,0.11,?
?,0.46,0.36,0.105,0.466,0.2225,0.099,0.11,7
?,0.46,0.35,0.105,0.3705,?,?,0.114,9
?,?,0.365,0.125,0.4785,0.206,?,?,8
?,?,0.34,?,0.346,0.1425,0.073,?,11
I,?,?,0.1,0.411,0.175,?,?,8
?,0.47,0.355,0.18,0.48,0.2055,0.105,0.1505,8
?,0.47,0.355,?,?,0.167,0.0885,0.115,8
I,?,0.355,?,0.5035,0.2535,0.091,0.14,8
?,0.475,0.38,0.12,?,0.1785,0.0885,0.1505,8
I,0.475,0.36,0.11,0.492,0.211,0.11,?,8
I,0.48,?,0.125,0.5435,?,0.101,0.165,9
?,?,?,?,0.4725,0.2065,?,0.132,8
I,?,?,0.1,0.461,0.2205,?,?,8
I,0.495,0.355,?,0.4965,?,0.1045,0.1495,?
I,0.495,0.38,?,0.5125,0.2185,0.116,?,7
M,0.495,?,?,0.553,0.224,0.1375,?,?
?,0.5,0.38,0.135,0.594,0.2945,0.104,?,9
?,0.5,0.42,0.135,?,?,0.1415,0.2065,9
I,0.5,?,?,?,0.239,0.1375,?,9
?,0.5,?,0.14,0.6615,0.2585,0.1625,0.196,?
?,0.5,0.375,0.125,0.5695,?,0.124,0.157,7
I,0.5,0.395,?,0.6215,0.2925,0.1205,0.195,9
I,0.505,0.405,0.13,0.6015,0.3015,0.11,?,8
I,?,?,0.12,0.594,?,0.1435,0.18,7
I,?,?,0.105,0.551,?,?,0.171,?
I,0.515,0.38,0.12,0.625,?,0.1295,0.16,?
I,0.515,0.42,?,0.711,0.337,?,0.205,?
I,0.515,?,?,0.6965,0.32,0.1255,0.175,9
?,0.52,0.4,0.13,0.5825,0.233,0.1365,0.18,10
I,0.52,0.395,0.125,0.663,0.3005,?,0.1905,9
I,0.525,0.4,0.125,?,?,0.1385,0.164,9
M,0.525,?,0.155,0.842,0.428,?,0.2045,9
I,?,0.415,0.13,?,0.3905,0.111,?,9
?,?,?,0.155,0.81,?,0.111,?,10
?,?,0.415,0.11,?,0.2525,?,0.189,9
I,?,0.425,0.13,?,?,0.1205,?,?
I,0.535,0.4,?,0.6025,0.2895,0.121,?,9
I,?,0.415,0.15,0.5765,?,?,0.225,8
F,0.535,?,?,0.7145,?,0.144,?,?
M,0.535,0.435,0.15,0.717,0.3475,0.1445,?,9
F,0.54,0.42,?,?,?,0.163,0.2175,?
I,?,?,0.14,0.7265,0.3205,0.1445,0.229,9
?,0.545,?,0.135,?,0.372,0.148,0.227,8
F,0.545,?,0.15,0.8,0.3535,0.163,0.207,9
I,?,0.43,?,0.7285,0.302,0.1315,0.2545,?
?,?,0.405,0.135,?,0.27,?,0.185,?
?,0.55,0.43,0.145,?,0.3745,?,?,?
F,0.55,0.405,?,?,0.2965,0.137,0.2,9
?,0.55,0.43,0.15,0.8745,?,0.1905,?,9
I,0.55,0.435,0.14,0.7535,0.3285,0.1555,?,?
?,0.55,0.425,?,0.7305,?,0.1545,0.215,9
?,0.555,?,?,0.8705,0.407,0.156,0.255,?
I,0.555,0.43,0.155,?,0.3135,?,0.28,?
I,?,0.43,0.14,0.7665,0.341,0.165,?,9
I,0.555,0.425,0.145,0.7905,0.3485,?,0.225,?
I,0.56,?,0.135,0.8205,0.3715,?,0.236,?
?,0.56,0.425,0.145,?,0.3095,?,0.2165,9
?,0.56,0.445,0.155,1.224,?,?,?,10
?,0.56,?,0.145,0.974,0.547,0.1615,?,?
?,0.565,0.44,?,0.8735,0.414,0.21,0.21,11
F,0.565,0.45,0.145,0.8495,0.4215,0.1685,?,8
?,?,0.445,0.15,?,0.3635,0.184,0.219,?
M,0.565,0.39,?,0.744,0.352,?,0.1685,?
I,0.57,0.45,?,0.751,0.2825,0.2195,0.2215,10
I,0.57,0.45,0.135,0.794,0.3815,0.1415,0.245,8
F,0.57,?,0.135,0.9795,0.397,0.2525,0.2655,9
?,0.57,0.435,0.17,0.873,?,0.183,?,10
I,?,0.44,?,0.7665,?,0.1785,0.202,?
M,0.57,0.435,0.125,?,?,?,0.275,?
?,0.575,?,0.135,0.857,0.461,0.147,?,10
?,0.575,?,?,1.078,0.511,0.2095,?,9
?,?,0.46,0.155,0.892,0.4415,0.176,0.22,?
M,0.58,0.46,0.155,1.4395,?,?,?,10
M,0.58,0.455,0.135,?,0.405,0.167,0.204,10
F,0.58,0.445,0.15,0.858,0.4,0.156,?,8
M,0.585,0.465,?,0.9145,0.4555,?,0.235,?
?,?,0.49,?,?,?,0.2535,?,10
I,?,0.475,0.16,1.0505,0.48,?,0.285,10
?,0.585,?,0.165,1.1135,0.5825,0.2345,0.274,?
M,0.585,0.47,?,1.409,0.8,0.229,?,10
M,0.585,0.475,?,1.065,0.5315,0.199,0.2885,?
?,0.585,0.45,0.18,?,?,?,?,?
I,?,0.445,?,0.7715,0.328,?,?,9
M,0.59,?,0.18,1.187,0.5985,0.227,?,?
M,0.59,0.455,0.155,0.8855,0.388,0.188,0.275,10
?,0.595,0.465,?,0.98,?,0.196,0.2255,10
F,?,0.465,0.155,1.026,0.4645,?,0.305,12
M,0.6,?,0.17,1.1315,0.508,0.272,0.309,10
?,0.6,0.48,0.155,?,0.451,?,0.325,11
I,0.6,0.475,0.15,?,0.565,0.2465,0.27,10
F,0.6,0.465,0.155,?,?,?,?,11
F,0.6,?,?,0.8895,0.419,?,0.269,10
M,0.6,?,0.155,0.9595,0.4455,0.189,?,?
I,0.605,?,?,?,?,?,0.33,11
?,0.605,0.49,0.14,0.9755,0.419,0.206,0.315,10
I,0.605,0.435,0.13,?,?,?,0.26,?
F,0.605,?,0.175,?,0.463,0.2195,?,9
?,0.605,?,?,?,?,0.2215,0.275,12
M,0.61,0.45,0.15,0.871,0.407,0.1835,?,10
M,0.61,?,?,1.244,0.6345,0.257,?,?
M,0.61,?,0.17,1.0265,0.435,0.2335,0.3035,?
I,?,0.465,0.15,0.9605,0.4495,0.1725,0.286,9
?,0.61,?,0.17,?,?,?,0.347,10
?,0.61,?,?,1.0,?,0.197,0.275,10
?,0.615,0.475,?,?,0.4475,0.193,?,10
M,0.615,0.47,0.165,1.128,?,0.2195,0.34,10
?,?,?,0.17,1.054,?,0.228,?,10
?,0.615,0.475,0.165,?,0.4905,?,0.3035,?
M,?,0.475,0.17,1.129,?,?,0.3,10
M,0.615,?,0.175,1.118,0.446,0.3195,0.3,9
F,0.615,0.475,0.155,1.115,0.484,0.2115,0.355,10
M,?,0.51,?,?,?,?,0.39,10
?,0.62,0.495,?,1.2555,?,0.254,0.355,12
?,0.62,0.5,?,1.293,0.596,0.3135,0.354,?
F,0.62,0.475,0.16,1.1295,0.463,0.2685,?,?
M,?,?,0.17,1.082,0.4955,0.2345,0.315,9
F,?,0.505,?,1.15,?,0.256,0.3045,11
?,0.625,0.515,0.16,1.264,0.5715,0.326,?,9
F,?,?,0.155,?,?,?,0.3185,12
F,0.63,0.485,0.17,1.3205,0.5945,0.345,0.345,9
I,0.63,0.505,0.18,1.272,?,0.295,?,11
?,0.63,?,0.145,1.062,?,?,?,12
?,?,0.475,0.145,1.0605,0.5165,?,0.28,10
?,?,0.495,0.16,1.093,0.497,0.221,0.315,12
M,?,0.49,?,?,0.534,0.1865,0.3455,10
F,?,0.5,0.165,1.4595,?,0.2645,0.39,9
F,0.635,0.495,?,?,0.707,0.2725,0.323,9
M,0.635,?,0.17,1.1935,0.5205,0.2695,0.3665,?
?,0.635,?,0.155,0.986,0.405,?,0.31,?
M,?,0.565,0.23,1.521,0.644,?,?,?
M,?,?,0.18,?,0.4865,0.2995,0.4075,10
M,0.645,0.51,?,?,0.556,0.2385,0.345,11
?,0.645,?,0.195,1.401,0.6165,0.3515,0.3725,?
M,0.645,0.525,0.16,?,?,0.245,0.4325,11
F,?,0.505,?,1.16,?,0.274,0.349,?
F,0.65,?,?,1.662,?,0.378,?,11
M,0.65,0.525,0.175,1.5365,0.6865,0.3585,0.405,11
M,?,0.51,0.19,1.542,?,?,0.375,9
F,0.65,?,0.17,?,0.7245,0.349,?,10
F,0.655,0.525,0.19,1.3595,0.564,0.3215,?,10
M,?,0.535,0.205,?,?,?,0.46,13
F,0.655,0.52,0.19,1.4545,0.6,0.3865,0.383,?
M,0.655,0.49,0.175,1.3585,?,?,?,10
F,?,0.495,?,?,?,?,?,10
?,?,0.515,0.17,1.337,0.615,0.3125,0.3575,10
F,0.665,?,0.18,?,0.6345,0.342,0.435,10
?,0.67,0.53,0.225,1.5615,0.63,?,0.3725,11
?,0.67,0.505,0.175,?,0.4375,0.271,0.3745,10
?,0.675,0.545,0.185,?,0.876,?,0.469,13
?,0.685,0.545,0.205,1.7925,0.8145,?,?,9
?,?,?,0.19,?,0.7465,0.399,?,11
?,0.7,0.545,?,1.556,0.6725,0.374,0.195,12
M,0.705,0.565,?,2.21,1.1075,?,0.512,10
?,0.705,0.555,0.215,2.141,?,0.383,0.528,11
F,?,0.57,?,1.5345,0.96,0.4195,0.43,?
F,?,0.55,?,1.614,0.743,?,0.45,11
F,0.72,?,0.17,1.9335,0.913,0.389,0.51,13
?,0.72,?,0.215,2.173,0.9515,?,?,12
?,0.725,0.6,0.2,1.737,0.697,?,0.595,?
F,0.73,?,?,1.7375,?,0.4345,0.52,?
F,0.735,0.565,0.205,?,0.949,0.46,0.565,?
F,0.745,0.57,0.215,2.25,?,0.446,?,9
