@relation dataset

@attribute mcg real
@attribute gvh real
@attribute alm real
@attribute mit real
@attribute erl real
@attribute pox real
@attribute vac real
@attribute nuc real
@attribute class {0, 1, 2, 3, 4, 5, 6, 7, 8, 9}


@data
0.56,0.49,?,0.22,?,0.0,?,?,4
?,?,?,0.09,0.5,?,?,?,0
0.44,0.51,?,?,?,?,0.53,0.22,?
?,?,?,?,?,?,?,0.31,0
?,0.51,0.32,?,0.5,?,0.54,0.22,?
?,0.38,?,0.2,?,0.0,?,?,?
?,?,0.35,?,0.5,?,?,0.22,?
0.54,?,?,?,0.5,0.0,?,?,5
?,0.66,?,0.12,?,0.0,0.52,?,?
0.41,0.4,0.56,?,0.5,?,0.56,0.22,?
?,0.71,?,?,0.5,0.0,0.5,0.22,4
?,0.42,?,0.15,0.5,0.0,0.51,?,?
?,0.55,?,?,?,0.0,0.51,?,0
?,?,0.5,0.24,0.5,0.0,?,?,?
?,0.3,?,0.2,0.5,?,?,?,0
?,?,?,0.25,0.5,?,0.54,?,?
?,0.82,0.4,?,?,0.0,0.38,0.22,?
0.52,?,0.39,?,?,0.0,0.55,?,?
?,?,0.33,?,?,0.0,?,?,5
0.47,?,0.46,?,0.5,0.0,0.52,?,7
?,?,0.47,0.29,0.5,?,0.46,0.27,?
?,0.33,0.55,0.12,?,0.0,?,0.38,?
?,?,0.52,?,?,?,?,?,7
0.54,?,?,0.34,0.5,?,0.49,?,7
?,0.78,0.53,?,?,0.0,?,?,?
0.85,?,0.34,?,0.5,?,0.57,0.3,3
0.56,?,?,?,?,0.0,0.54,0.22,6
?,?,?,0.44,0.5,?,0.53,0.22,?
?,0.49,0.47,0.21,?,0.0,0.53,?,?
?,0.57,0.34,0.19,?,?,0.53,?,?
0.42,?,0.67,0.7,?,?,0.42,?,?
0.47,?,0.53,?,?,?,0.47,0.29,?
0.4,0.49,?,0.23,?,?,0.44,?,?
0.45,0.65,?,0.17,0.5,0.0,?,0.22,?
0.42,?,0.55,?,?,0.0,0.43,?,?
0.45,?,0.53,?,?,0.0,0.49,?,7
?,0.28,?,?,0.5,?,0.55,?,7
?,0.5,?,?,0.5,0.0,?,0.45,7
0.33,?,0.55,0.23,0.5,0.0,?,0.43,?
?,0.55,?,0.15,0.5,?,0.54,0.25,0
0.37,?,0.49,0.12,?,?,?,?,7
?,0.6,?,0.13,?,0.0,0.53,0.22,7
0.38,?,0.31,0.35,?,?,0.52,?,5
?,?,?,0.25,0.5,?,0.43,?,?
0.47,?,?,?,0.5,0.0,?,0.66,7
?,0.55,?,0.13,0.5,0.0,0.42,0.8,0
?,?,0.38,?,?,?,?,?,?
0.8,0.69,?,0.33,0.5,?,?,0.22,4
?,?,0.36,?,?,?,?,?,?
?,?,?,0.36,0.5,?,0.49,?,7
?,0.31,0.53,0.15,?,?,?,?,0
?,0.43,?,?,?,0.0,?,?,?
?,?,?,0.2,?,0.0,?,0.59,?
?,0.75,?,0.12,0.5,0.0,?,0.22,?
?,0.55,0.58,0.18,0.5,?,0.38,?,?
0.57,?,0.34,0.13,?,0.0,?,0.27,?
0.23,?,0.32,0.13,?,0.0,?,0.22,?
0.54,0.5,?,0.26,0.5,?,?,0.22,0
?,0.64,?,?,?,?,0.46,0.27,?
?,?,?,0.2,?,0.0,?,?,5
0.25,0.35,0.22,?,0.5,0.0,?,0.22,?
0.39,?,0.51,?,?,?,?,?,?
0.33,?,?,0.24,?,0.0,0.45,?,7
0.37,0.4,0.38,?,0.5,?,0.51,0.22,5
?,?,?,?,?,?,0.47,?,?
0.66,0.43,0.57,?,?,?,?,?,7
0.55,0.4,?,0.22,?,0.0,?,0.28,?
0.33,0.46,0.6,0.18,0.5,0.0,?,0.26,?
0.51,0.5,?,0.11,?,0.0,?,?,7
0.54,?,?,0.17,0.5,?,?,?,?
?,0.57,?,0.28,?,?,0.53,?,?
0.55,?,0.51,?,?,0.0,0.55,?,?
?,0.47,0.58,0.4,0.5,0.0,?,?,6
0.36,0.32,?,?,0.5,0.0,0.47,?,7
?,?,0.45,?,0.5,?,?,?,?
0.4,0.39,0.6,0.23,0.5,0.0,0.52,?,?
0.52,?,0.58,?,?,?,?,?,0
?,?,?,0.18,0.5,0.0,?,?,?
0.5,?,0.51,0.19,?,?,0.53,0.25,?
0.57,0.55,?,?,?,0.0,0.51,?,?
0.44,0.43,0.46,0.28,0.5,0.0,0.45,?,?
0.46,?,0.5,?,0.5,0.0,0.5,?,?
0.66,?,?,?,?,0.0,0.51,0.22,2
0.77,?,0.49,0.46,0.5,0.0,?,0.22,?
0.38,0.58,?,0.21,0.5,0.0,0.52,?,?
?,0.68,?,0.16,0.5,?,0.55,?,?
?,?,0.52,?,?,0.0,0.49,?,?
0.52,0.45,0.45,?,0.5,0.0,?,0.22,?
?,0.29,0.45,?,0.5,0.0,?,0.22,?
?,?,0.67,0.37,0.5,0.0,0.56,?,7
?,0.59,?,?,0.5,0.0,0.49,?,7
0.48,0.65,?,?,?,0.0,0.54,0.31,?
?,0.49,?,0.22,0.5,0.0,0.45,0.31,?
?,0.52,0.59,?,0.5,0.0,?,0.22,7
0.5,0.43,?,?,0.5,0.0,0.46,0.47,?
?,?,0.51,0.16,?,0.0,?,0.51,7
0.49,?,?,?,?,0.0,0.53,?,?
0.52,?,0.56,?,?,0.0,0.55,?,?
0.49,?,0.51,?,0.5,?,0.53,0.22,?
0.49,?,?,0.18,?,0.0,?,0.28,7
0.6,?,?,0.11,?,?,0.51,0.22,7
0.55,0.47,?,0.2,0.5,0.0,?,?,7
?,0.32,0.51,0.24,?,?,0.54,0.27,?
?,0.25,?,0.27,?,0.0,0.45,?,?
?,0.5,?,0.32,?,0.0,0.53,0.31,7
?,?,0.48,?,0.5,0.0,?,0.33,?
?,?,?,0.15,0.5,?,0.47,?,5
?,?,?,?,0.5,?,0.55,0.54,0
?,?,0.51,?,?,?,0.46,?,?
?,?,?,0.24,0.5,0.0,?,0.42,0
?,?,?,0.17,0.5,0.0,0.49,?,?
0.52,?,?,0.16,?,?,0.53,?,?
0.53,0.48,0.51,0.18,?,?,0.52,0.27,?
0.51,0.48,?,0.19,0.5,0.0,?,0.27,0
?,0.48,0.51,0.26,0.5,?,0.51,0.27,?
?,0.48,0.51,0.18,0.5,?,0.51,?,0
?,0.46,0.51,0.1,?,0.0,?,0.31,0
0.6,?,?,0.1,?,?,?,0.31,?
?,?,0.63,0.11,0.5,0.0,?,?,7
0.51,?,?,0.45,0.5,0.0,0.48,0.22,?
0.45,?,?,?,?,?,0.48,?,?
0.38,0.42,?,0.12,0.5,0.0,0.47,?,7
?,?,?,?,0.5,?,?,?,?
?,0.42,?,?,?,?,?,0.22,5
0.25,0.42,?,?,?,0.0,0.41,?,5
?,0.58,0.53,0.39,0.5,0.0,0.59,?,?
?,0.31,0.43,0.24,?,?,0.54,?,?
0.46,0.41,?,?,0.5,0.0,?,?,?
0.83,0.81,0.45,0.38,?,?,0.4,0.26,2
?,0.51,0.56,0.21,?,0.0,?,?,?
?,?,0.28,0.38,0.5,0.0,?,0.4,5
0.4,?,?,0.17,0.5,0.0,?,?,?
0.36,0.37,?,0.25,?,0.0,0.3,0.22,0
0.49,?,?,0.19,0.5,0.0,0.48,?,5
?,0.45,?,?,0.5,0.0,?,0.4,0
?,?,?,0.3,0.5,0.0,0.52,?,?
?,0.4,?,?,0.5,?,?,?,?
?,0.57,0.52,?,0.5,?,?,0.38,?
?,0.61,?,?,?,0.0,?,?,?
?,0.41,?,?,0.5,0.0,0.49,?,?
?,0.18,?,0.26,0.5,?,?,?,?
0.66,?,?,?,?,?,?,?,?
?,?,?,0.23,0.5,0.0,?,?,5
?,0.54,?,0.29,0.5,?,?,?,7
?,0.37,0.49,?,?,0.0,?,0.22,?
0.58,?,0.32,0.11,?,?,?,0.22,?
?,0.64,0.42,0.3,?,?,?,?,7
?,?,?,0.24,?,?,?,?,2
?,0.82,?,0.24,?,0.0,0.48,0.22,?
0.75,?,?,0.22,0.5,?,0.49,0.22,?
?,?,0.58,?,?,?,0.51,0.22,?
0.39,?,?,0.16,?,?,?,0.22,0
?,?,?,?,0.5,?,?,?,0
?,0.35,?,?,0.5,0.0,?,0.79,0
?,?,0.41,?,0.5,0.0,0.52,0.22,?
0.41,0.49,?,?,0.5,?,0.55,0.22,0
?,0.29,0.46,0.0,0.5,0.0,?,?,0
0.25,?,?,?,?,?,?,?,?
?,?,0.55,?,0.5,0.0,0.48,0.26,0
?,0.54,?,0.38,0.5,?,0.54,?,?
0.48,0.17,0.37,0.33,?,?,0.44,0.36,7
0.47,?,?,0.19,?,?,?,0.26,7
?,?,?,?,?,?,0.49,0.64,?
0.41,0.39,0.61,0.17,?,0.0,?,0.61,?
?,?,0.53,?,0.5,?,?,?,?
?,0.73,0.27,?,?,0.0,?,?,?
0.31,?,?,0.18,?,?,0.46,0.31,?
0.63,0.64,?,?,?,0.0,?,0.25,0
?,?,?,?,0.5,?,0.52,0.22,5
0.44,0.65,0.49,0.16,?,0.0,?,0.31,7
?,0.44,0.46,0.37,?,0.0,?,?,0
?,?,?,0.22,0.5,?,0.53,0.25,0
?,0.42,0.47,?,?,?,0.52,0.22,?
?,?,0.52,?,?,0.0,0.52,?,?
0.59,?,0.47,0.21,0.5,?,0.47,?,0
0.39,0.47,0.49,0.2,0.5,?,0.53,?,0
0.49,0.48,0.52,?,0.5,0.0,0.5,0.22,?
?,0.48,0.49,0.42,0.5,?,0.52,?,?
0.57,0.35,?,?,0.5,?,0.53,0.22,?
?,0.52,0.5,?,?,0.0,?,0.22,0
0.49,0.51,0.52,0.13,?,?,0.51,?,?
?,?,?,?,0.5,?,0.52,?,7
0.63,0.43,0.48,?,?,?,?,0.22,?
?,0.43,0.48,0.11,?,?,0.51,0.22,?
0.52,?,0.53,0.34,?,?,?,?,0
?,?,?,0.33,?,0.0,0.55,0.4,?
?,0.79,0.45,0.25,?,0.0,?,?,7
?,0.51,?,?,?,0.0,?,?,?
?,?,?,?,0.5,0.0,?,?,7
?,0.67,?,?,?,0.0,?,?,?
?,?,0.65,?,0.5,?,0.49,?,7
?,?,?,0.15,?,0.0,0.49,0.47,?
?,0.17,0.52,0.13,0.5,?,?,?,7
0.42,?,0.59,?,?,?,0.51,0.22,0
0.54,0.55,0.55,0.4,0.5,0.0,?,0.22,0
0.31,0.31,0.57,?,0.5,?,?,?,0
0.38,?,?,?,?,?,0.44,?,0
0.33,?,0.62,?,0.5,0.0,0.55,0.22,?
0.38,0.42,?,?,?,?,0.44,0.22,?
?,0.56,0.58,0.19,?,0.0,0.44,0.64,?
?,0.32,0.52,?,?,0.0,?,0.34,?
0.28,?,?,?,?,?,0.5,0.28,0
?,?,?,?,?,0.0,?,?,0
0.44,0.54,?,?,0.5,0.0,0.58,0.22,0
?,?,?,0.16,0.5,?,?,0.22,?
0.77,0.7,0.44,?,0.5,0.0,0.56,0.22,3
?,0.56,?,?,0.5,0.0,?,?,0
0.79,?,0.42,0.26,?,?,?,0.22,3
0.8,?,0.43,0.24,0.5,0.0,?,?,3
0.58,?,?,0.13,?,0.0,?,?,?
0.55,?,?,?,0.5,0.0,0.51,?,?
?,?,0.53,?,0.5,0.0,0.51,?,7
?,0.29,?,?,0.5,0.0,?,0.27,?
?,0.49,0.59,?,?,?,?,?,?
?,?,?,0.17,0.5,0.0,0.48,?,7
0.45,?,0.5,?,?,0.0,0.53,?,7
?,?,?,?,0.5,0.0,0.45,?,?
0.49,0.5,?,0.43,?,?,0.5,0.36,?
0.44,0.49,?,?,0.5,?,0.52,?,0
?,?,?,0.17,0.5,0.0,?,?,0
?,0.46,0.54,?,?,?,?,?,0
0.42,?,0.54,0.17,0.5,0.0,?,?,0
?,0.45,0.75,?,0.5,0.0,0.48,?,?
0.39,0.45,0.75,?,0.5,?,0.51,0.22,0
0.63,0.54,?,0.27,?,0.0,0.49,?,0
?,0.43,0.48,?,?,?,?,0.41,?
?,?,0.5,0.13,?,?,0.52,?,?
?,0.39,?,?,?,0.0,?,?,?
?,0.48,?,?,?,?,?,0.56,5
0.49,?,0.49,?,?,?,0.53,0.25,7
?,0.45,0.52,?,?,?,?,0.38,?
0.62,?,0.54,0.22,?,?,?,?,?
?,0.46,0.53,?,0.5,0.0,0.5,?,0
?,0.36,0.51,0.25,?,?,0.54,?,?
0.45,?,0.51,?,?,?,?,?,0
?,?,?,0.24,?,?,0.49,0.22,?
0.59,?,0.44,?,?,?,0.5,?,?
0.79,?,0.53,0.19,?,0.0,0.47,?,?
?,0.5,0.48,?,?,0.0,0.52,0.27,?
?,0.62,?,0.35,0.5,?,0.6,?,?
0.52,0.5,0.6,0.2,0.5,0.0,?,0.22,0
0.59,?,?,0.17,0.5,0.0,?,0.22,?
?,?,?,0.19,?,0.0,?,0.22,?
0.59,0.46,0.55,?,?,?,0.52,?,0
?,?,0.5,?,?,0.0,?,0.22,6
?,0.43,?,?,0.5,?,?,0.22,7
?,?,?,?,?,?,?,0.37,?
?,?,?,0.17,?,0.0,?,0.22,0
0.52,?,?,0.12,0.5,0.0,0.54,?,?
?,?,?,?,0.5,?,?,?,0
?,?,0.49,?,?,0.0,0.59,0.22,0
0.5,?,?,?,0.5,?,?,?,0
?,0.48,?,0.26,?,?,0.52,0.22,5
0.5,0.44,?,0.28,0.5,0.0,?,0.22,?
?,0.47,0.62,0.3,?,0.0,?,0.22,?
0.59,0.7,0.46,0.19,?,?,?,?,0
0.19,0.41,0.55,0.13,?,?,0.52,?,0
?,0.43,0.5,0.13,?,?,0.54,0.31,?
0.42,?,0.44,0.17,?,?,0.51,?,?
?,?,?,0.28,0.5,?,?,?,?
?,0.51,?,?,?,0.0,0.54,0.22,5
?,?,0.48,?,?,0.0,0.46,0.31,7
?,?,?,0.22,?,0.0,0.5,0.49,7
?,0.44,0.54,0.52,0.5,0.0,?,?,?
?,?,0.56,?,0.5,?,0.6,?,0
?,0.49,?,?,0.5,0.0,?,?,7
0.47,?,0.56,?,0.5,0.0,?,?,?
0.4,0.28,?,0.44,?,?,0.41,?,0
?,?,?,0.19,?,0.0,?,?,0
0.5,0.47,?,0.14,0.5,0.0,0.53,?,5
0.55,0.49,0.6,?,?,?,?,?,7
?,?,?,?,?,?,?,?,9
?,?,?,0.25,?,?,0.69,?,?
0.51,0.49,0.48,?,0.5,?,?,?,?
0.36,0.51,?,0.17,0.5,?,?,?,?
?,0.68,0.35,?,?,?,?,0.22,9
0.44,?,0.55,?,0.5,0.0,0.52,0.22,9
?,?,0.35,?,?,0.0,0.54,0.22,9
0.6,?,0.52,?,0.5,0.0,0.55,0.26,?
0.64,?,0.56,0.15,0.5,0.0,0.54,?,?
0.48,0.58,?,?,?,0.0,?,0.22,?
?,?,?,0.21,0.5,0.0,0.51,0.22,9
?,0.49,?,?,0.5,0.0,0.39,?,?
?,?,?,0.15,?,?,0.52,0.25,9
?,0.36,0.32,0.16,?,0.0,?,0.27,?
?,0.55,0.52,?,?,0.0,?,0.31,?
0.65,?,0.47,?,0.5,?,0.52,?,0
?,0.48,?,?,?,?,0.51,?,0
0.25,?,0.54,?,?,?,?,0.22,?
?,?,?,0.21,0.5,0.0,?,?,0
0.56,0.68,0.42,0.36,?,0.0,?,0.22,0
?,?,?,0.17,?,0.0,0.52,?,9
?,?,?,0.13,?,0.0,0.47,0.22,?
0.5,?,0.57,?,?,?,0.59,0.22,0
?,0.71,?,0.25,0.5,?,?,?,?
0.64,0.56,?,0.17,0.5,0.0,0.54,0.47,7
1.0,?,?,?,0.5,?,?,0.22,3
0.51,?,0.56,0.55,?,0.0,0.46,0.64,6
?,?,0.36,?,0.5,0.0,0.56,0.22,3
?,?,?,0.15,?,0.0,0.53,0.48,?
0.49,0.53,0.36,0.15,?,?,0.52,?,?
0.39,0.63,0.41,0.27,?,0.0,0.49,0.22,5
?,?,?,0.22,0.5,0.0,?,0.22,?
?,0.78,?,0.37,?,?,0.49,?,?
?,0.75,?,?,?,?,?,0.22,?
?,?,?,?,0.5,0.0,?,?,?
?,0.53,0.6,?,?,0.0,0.52,?,7
?,0.52,0.49,0.27,?,?,0.51,?,?
?,0.47,?,?,?,0.0,0.56,?,?
0.71,?,0.41,0.38,?,?,0.54,?,3
?,?,?,?,0.5,?,0.53,0.33,5
?,0.41,0.46,?,0.5,?,0.53,0.22,?
0.45,0.39,0.46,?,0.5,0.0,?,?,6
0.59,0.56,0.5,?,0.5,?,0.46,?,6
0.32,?,?,0.38,?,?,0.5,?,7
0.26,?,?,?,0.5,?,?,?,?
?,0.41,0.46,?,0.5,0.0,0.47,?,?
?,0.5,?,?,?,0.0,0.52,0.28,?
?,0.25,0.57,0.28,0.5,?,0.51,0.11,?
?,0.61,?,?,?,0.0,0.49,?,?
?,?,0.38,0.22,?,?,?,0.3,?
0.22,0.53,?,?,0.5,?,0.54,?,?
0.25,?,?,?,0.5,?,?,0.68,7
?,0.41,0.37,0.18,?,0.0,0.54,0.31,5
0.4,0.44,?,0.25,0.5,0.0,0.54,?,?
0.46,?,?,0.12,?,0.0,0.5,?,?
?,0.82,?,?,0.5,0.0,?,?,?
0.29,0.39,?,0.36,0.5,?,0.51,0.22,?
?,?,?,0.19,?,?,0.48,0.22,?
0.57,?,?,0.2,0.5,?,0.52,0.41,?
?,?,?,0.12,0.5,?,0.49,?,5
0.56,?,?,?,0.5,0.0,?,0.22,6
0.65,?,0.26,?,0.5,?,?,0.22,?
0.77,?,0.37,?,?,?,0.49,?,?
?,0.61,?,?,?,0.0,0.5,?,?
0.71,?,0.49,?,?,0.0,?,?,?
?,?,?,0.49,0.5,?,0.36,?,?
0.58,0.63,0.52,?,0.5,?,?,?,?
0.3,0.68,?,0.17,0.5,0.0,?,0.22,?
0.74,0.73,?,?,?,0.0,0.55,?,3
?,0.35,0.36,?,?,?,?,0.22,5
0.35,?,?,?,?,0.0,0.56,?,?
?,0.61,?,?,?,?,0.51,?,5
?,0.57,?,?,0.5,?,?,?,?
0.47,0.41,0.53,?,0.5,0.0,?,?,?
0.39,0.56,0.34,0.18,0.5,0.0,?,0.22,?
0.51,?,0.42,0.21,?,?,0.46,0.34,5
0.32,0.45,0.39,0.14,0.5,?,0.45,0.22,5
?,?,0.35,0.33,0.5,0.0,0.49,?,?
0.54,?,?,0.18,0.5,0.0,0.46,?,?
?,?,?,?,0.5,0.0,0.43,?,?
0.28,?,0.36,?,?,0.0,0.53,?,5
?,0.44,?,0.32,?,0.0,?,?,?
0.52,0.65,0.36,0.26,?,0.0,?,0.22,5
0.64,0.44,0.56,?,?,?,?,?,0
?,0.58,?,0.17,?,0.0,?,0.74,0
?,0.71,?,?,0.5,0.0,?,?,?
?,0.37,0.36,?,?,?,0.54,?,?
?,0.4,?,0.37,0.5,?,?,0.25,?
0.38,0.56,?,?,0.5,0.0,0.53,0.22,?
?,0.79,0.43,?,0.5,0.0,?,0.22,2
?,0.65,0.42,0.18,0.5,0.0,0.54,0.27,?
?,0.4,?,?,0.5,0.0,?,0.32,7
0.83,?,?,0.21,?,0.0,0.51,?,3
?,?,?,?,?,0.0,?,0.41,5
?,?,?,0.14,0.5,0.0,?,0.47,?
?,?,0.33,0.17,?,?,0.51,?,?
0.39,?,?,0.23,?,0.0,0.47,?,5
0.5,0.63,?,?,0.5,0.0,0.45,?,5
0.2,?,?,?,0.5,?,0.51,0.22,5
0.29,0.26,?,0.17,0.5,0.0,0.55,?,?
0.51,0.46,0.41,?,0.5,0.0,?,0.22,?
0.92,?,0.52,0.23,?,?,?,0.22,?
?,0.56,?,0.2,?,0.0,0.53,0.22,5
?,?,?,?,?,0.0,?,?,4
0.38,?,?,?,?,?,?,0.52,?
?,?,0.41,0.28,0.5,?,?,?,?
?,0.73,0.47,?,?,0.0,?,0.22,3
?,0.55,0.35,?,0.5,0.0,?,?,5
0.63,?,0.44,0.53,0.5,0.0,?,?,?
0.6,0.68,0.3,0.27,0.5,0.0,?,0.22,?
0.4,0.43,0.49,0.17,?,0.0,0.51,0.36,7
0.82,0.63,0.47,0.18,0.5,0.0,?,0.22,?
?,0.68,?,?,?,?,?,?,3
?,0.59,0.46,0.13,0.5,?,?,?,6
?,?,?,0.2,?,?,?,?,?
?,?,?,?,?,0.0,?,0.16,?
0.34,?,0.51,0.15,?,0.0,0.54,0.4,?
0.35,0.29,0.46,?,0.5,0.0,?,?,7
0.58,?,?,0.16,?,0.0,0.47,?,?
?,?,0.3,?,0.5,?,?,?,?
0.36,0.48,0.61,0.26,?,?,?,?,7
?,?,0.59,?,0.5,?,0.6,?,7
0.3,0.37,?,0.45,?,0.0,0.48,?,?
0.57,0.59,?,?,?,?,?,0.22,?
0.38,0.4,0.39,0.19,?,0.0,?,?,7
?,?,0.37,?,?,?,?,?,?
0.47,?,0.58,?,0.5,0.0,0.57,0.22,0
0.5,?,?,?,?,0.0,?,0.22,?
?,?,0.46,0.23,0.5,?,0.5,0.7,?
?,0.62,?,0.54,0.5,0.0,?,0.27,?
?,0.75,?,0.44,?,0.0,0.52,?,8
?,0.53,?,0.69,?,?,?,?,?
?,?,0.5,?,0.5,?,?,?,?
?,?,?,0.15,?,?,0.56,?,7
0.58,?,0.38,0.39,0.5,?,?,?,?
0.32,0.29,?,0.08,0.5,0.0,?,?,?
0.38,0.48,?,?,?,0.0,?,?,0
?,0.58,?,0.18,?,?,0.48,?,6
0.38,?,0.47,?,?,?,?,0.26,?
?,?,0.5,0.48,0.5,?,?,0.22,6
?,0.45,?,0.25,0.5,?,0.59,?,6
?,?,?,0.19,0.5,0.0,0.48,0.6,?
?,?,?,0.11,0.5,?,0.46,0.22,?
?,0.61,?,0.17,0.5,0.0,0.45,?,?
?,0.5,0.5,0.18,0.5,0.0,0.46,0.22,0
?,0.48,?,0.25,0.5,0.0,0.5,0.22,0
?,?,0.64,0.41,0.5,?,0.44,0.11,0
0.38,0.4,0.66,?,?,0.0,?,0.11,0
?,?,?,?,0.5,0.0,0.53,0.22,?
0.47,0.43,?,0.4,0.5,?,?,?,7
0.67,0.57,?,?,0.5,0.0,0.56,0.22,?
0.43,?,0.6,0.16,0.5,0.0,0.53,?,?
?,0.54,0.54,0.13,?,?,?,0.22,?
